,EPAB FP Equity_DX_SI_QTY,EPAB FP Equity_DX_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EPAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EPAB FP Equity_DX_SI_MV,EPAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SUPPLY_SI_QTY,EPAB FP Equity_DX_BROKER_SI_QTY,EPAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EPAB FP Equity_DX_BROKER_SI_MV_INC_x,EPAB FP Equity_DX_BROKER_SI_QTY_ADD,EPAB FP Equity_DX_SUPPLY_SI_MV_DEC,EPAB FP Equity_DX_BROKER_SI_QTY_INC,EPAB FP Equity_DX_SUPPLY_SI_QTY_DEC,EPAB FP Equity_DX_BROKER_SI_MV_INC_y,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EPAB FP Equity_DX_BROKER_SI_MV_ADD,EPAB FP Equity_DX_SUPPLY_SI_QTY_ADD,EPAB FP Equity_DX_BROKER_SI_QTY_DEC,EPAB FP Equity_DX_SUPPLY_SI_MV,EPAB FP Equity_DX_BROKER_SI_MV_DEC,EPAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EPAB FP Equity_DX_UTILIZATION_QUANTITY,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EPAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EPAB FP Equity_DX_ACTIVE_UTILIZATION_MV,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EPAB FP Equity_DX_BROKER_SI_CON_RATIO,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EPAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2936.54,0.0,0.0,,0.0,,0.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2921.9,0.0,0.0,,0.0,,0.0
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2921.29,0.0,0.0,,0.0,,0.0
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2938.37,0.0,0.0,,0.0,,0.0
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,3032.92,0.0,0.0,,0.0,,0.0
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2995.1,0.0,0.0,,0.0,,0.0
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2945.08,0.0,0.0,,0.0,,0.0
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2956.67,0.0,0.0,,0.0,,0.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2982.29,0.0,0.0,,0.0,,0.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2959.11,0.0,0.0,,0.0,,0.0
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2884.08,0.0,0.0,,0.0,,0.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2886.52,0.0,0.0,,0.0,,0.0
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2918.24,0.0,0.0,,0.0,,0.0
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2891.4,0.0,0.0,,0.0,,0.0
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2880.42,0.0,0.0,,0.0,,0.0
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2874.32,0.0,0.0,,0.0,,0.0
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2893.23,0.0,0.0,,0.0,,0.0
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2893.23,0.0,0.0,,0.0,,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2893.23,0.0,0.0,,0.0,,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2882.86,0.0,0.0,,0.0,,0.0
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2929.83,0.0,0.0,,0.0,,0.0
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2951.79,0.0,0.0,,0.0,,0.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2892.01,0.0,0.0,,0.0,,0.0
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2840.16,0.0,0.0,,0.0,,0.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2807.83,0.0,0.0,,0.0,,0.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10092.0,233377.5,0.23,0.0,,0.0,,0.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,10092.0,236001.42,0.23,0.0,,0.0,,0.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,460177.0,0.46,0.0,,0.0,,0.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,452540.02,0.46,0.0,,0.0,,0.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,456162.69,0.45,0.0,,0.0,,0.0
2022-05-04,19000.0,437760.0,6.43,0.03,0.45,437760.0,0.0,19000.0,0.0,,,19000.0,,,,,,0.45,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9703
2022-05-05,19000.0,434815.0,6.39,0.03,0.44,434815.0,0.0,19000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9703
2022-05-06,19000.0,427500.0,6.32,0.03,0.43,427500.0,0.0,19000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9703
2022-05-09,19000.0,416005.0,6.39,0.03,0.43,416005.0,0.0,19000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.9703
2022-05-10,9000.0,198540.0,2.96,0.02,0.2,198540.0,0.0,9000.0,0.0,,,,,,,,,,,10000.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4596
2022-05-11,9000.0,203175.0,2.83,0.02,0.2,203175.0,0.0,9000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4596
2022-05-12,9000.0,202140.0,2.61,0.02,0.2,202140.0,0.0,9000.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4596
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9000.0,0.0,0.2,0.0,0.0,19582.0,449211.08,0.44,0.0,,0.0,,0.0
2022-05-16,9200.0,209668.0,1.82,0.02,0.21,209668.0,0.0,9200.0,0.0,,,9200.0,,,,,,0.21,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4698
2022-05-17,9200.0,213256.0,1.84,0.02,0.21,213256.0,0.0,9200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4698
2022-05-18,9200.0,209806.0,1.79,0.02,0.21,209806.0,0.0,9200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4698
2022-05-19,9200.0,207782.0,1.79,0.02,0.21,207782.0,0.0,9200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.4698
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9200.0,0.0,0.21,0.0,0.0,19582.0,444903.04,0.44,0.0,,0.0,,0.0
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,451071.37,0.44,0.0,,0.0,,0.0
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,445588.41,0.45,0.0,,0.0,,0.0
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2791.97,0.0,0.0,,0.0,,0.0
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,454694.04,0.45,0.0,,0.0,,0.0
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,461645.65,0.45,0.0,,0.0,,0.0
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,466736.97,0.46,0.0,,0.0,,0.0
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,460274.91,0.46,0.0,,0.0,,0.0
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,456652.24,0.46,0.0,,0.0,,0.0
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,461351.92,0.45,0.0,,0.0,,0.0
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,459002.08,0.46,0.0,,0.0,,0.0
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,464778.77,0.46,0.0,,0.0,,0.0
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,461351.92,0.46,0.0,,0.0,,0.0
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,459002.08,0.46,0.0,,0.0,,0.0
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,453617.03,0.45,0.0,,0.0,,0.0
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,438538.89,0.45,0.0,,0.0,,0.0
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,427572.97,0.43,0.0,,0.0,,0.0
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,421110.91,0.42,0.0,,0.0,,0.0
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,429139.53,0.42,0.0,,0.0,,0.0
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,416607.05,0.43,0.0,,0.0,,0.0
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,420915.09,0.42,0.0,,0.0,,0.0
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,424537.76,0.41,0.0,,0.0,,0.0
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,425418.95,0.41,0.0,,0.0,,0.0
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,423656.57,0.41,0.0,,0.0,,0.0
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,418369.43,0.41,0.0,,0.0,,0.0
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,430901.91,0.41,0.0,,0.0,,0.0
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,432370.56,0.43,0.0,,0.0,,0.0
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,19582.0,432566.38,0.43,0.0,,0.0,,0.0
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,212412.66,0.21,0.0,,0.0,,0.0
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,208517.86,0.21,0.0,,0.0,,0.0
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,208712.6,0.21,0.0,,0.0,,0.0
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,208566.54,0.21,0.0,,0.0,,0.0
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,204866.48,0.21,0.0,,0.0,,0.0
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,208615.23,0.21,0.0,,0.0,,0.0
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,212217.92,0.21,0.0,,0.0,,0.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,213483.73,0.21,0.0,,0.0,,0.0
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,211487.64,0.21,0.0,,0.0,,0.0
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,211487.64,0.21,0.0,,0.0,,0.0
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,209442.87,0.21,0.0,,0.0,,0.0
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,206619.14,0.21,0.0,,0.0,,0.0
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,211049.48,0.2,0.0,,0.0,,0.0
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,213191.62,0.21,0.0,,0.0,,0.0
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,9737.0,218011.43,0.21,0.0,,0.0,,0.0
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4598.0,102811.28,0.1,0.0,,0.0,,0.0
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4598.0,103340.05,0.1,0.0,,0.0,,0.0
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4598.0,103661.91,0.1,0.0,,0.0,,0.0
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4598.0,103477.99,0.1,0.0,,0.0,,0.0
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4598.0,102650.35,0.1,0.0,,0.0,,0.0
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4598.0,103592.94,0.1,0.0,,0.0,,0.0
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,4598.0,104972.34,0.1,0.0,,0.0,,0.0
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2827.96,0.0,0.0,,0.0,,0.0
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2832.23,0.0,0.0,,0.0,,0.0
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2817.59,0.0,0.0,,0.0,,0.0
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2851.75,0.0,0.0,,0.0,,0.0
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2870.66,0.0,0.0,,0.0,,0.0
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2845.04,0.0,0.0,,0.0,,0.0
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2872.49,0.0,0.0,,0.0,,0.0
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2834.67,0.0,0.0,,0.0,,0.0
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2860.29,0.0,0.0,,0.0,,0.0
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2864.56,0.0,0.0,,0.0,,0.0
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2870.66,0.0,0.0,,0.0,,0.0
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2882.25,0.0,0.0,,0.0,,0.0
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2887.74,0.0,0.0,,0.0,,0.0
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2842.6,0.0,0.0,,0.0,,0.0
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2852.97,0.0,0.0,,0.0,,0.0
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2818.81,0.0,0.0,,0.0,,0.0
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2761.47,0.0,0.0,,0.0,,0.0
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2743.78,0.0,0.0,,0.0,,0.0
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2762.08,0.0,0.0,,0.0,,0.0
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2760.25,0.0,0.0,,0.0,,0.0
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2702.3,0.0,0.0,,0.0,,0.0
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2669.97,0.0,0.0,,0.0,,0.0
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2677.9,0.0,0.0,,0.0,,0.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2645.57,0.0,0.0,,0.0,,0.0
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2604.09,0.0,0.0,,0.0,,0.0
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2664.48,0.0,0.0,,0.0,,0.0
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2622.39,0.0,0.0,,0.0,,0.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2636.42,0.0,0.0,,0.0,,0.0
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2645.57,0.0,0.0,,0.0,,0.0
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2655.94,0.0,0.0,,0.0,,0.0
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2707.79,0.0,0.0,,0.0,,0.0
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2761.47,0.0,0.0,,0.0,,0.0
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2707.18,0.0,0.0,,0.0,,0.0
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2687.66,0.0,0.0,,0.0,,0.0
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2674.85,0.0,0.0,,0.0,,0.0
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2632.76,0.0,0.0,,0.0,,0.0
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2622.39,0.0,0.0,,0.0,,0.0
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2602.26,0.0,0.0,,0.0,,0.0
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2622.39,0.0,0.0,,0.0,,0.0
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2560.17,0.0,0.0,,0.0,,0.0
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2511.37,0.0,0.0,,0.0,,0.0
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2511.98,0.0,0.0,,0.0,,0.0
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2494.9,0.0,0.0,,0.0,,0.0
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,122.0,2496.12,0.0,0.0,,0.0,,0.0
