,CJ1 FP Equity_DX_SI_QTY,CJ1 FP Equity_DX_SHORT_INTEREST_VALUE,CJ1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CJ1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CJ1 FP Equity_DX_SI_MV,CJ1 FP Equity_DX_DSS,CJ1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CJ1 FP Equity_DX_SUPPLY_SI_QTY,CJ1 FP Equity_DX_BROKER_SI_QTY,CJ1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CJ1 FP Equity_DX_BROKER_SI_MV_NEW_x,CJ1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CJ1 FP Equity_DX_BROKER_SI_MV_INC_x,CJ1 FP Equity_DX_BROKER_SI_QTY_ADD,CJ1 FP Equity_DX_BROKER_SI_QTY_NEW,CJ1 FP Equity_DX_SUPPLY_SI_MV_DEC,CJ1 FP Equity_DX_BROKER_SI_QTY_INC,CJ1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CJ1 FP Equity_DX_BROKER_SI_MV_NEW_y,CJ1 FP Equity_DX_BROKER_SI_MV_INC_y,CJ1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CJ1 FP Equity_DX_BROKER_SI_MV_ADD,CJ1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CJ1 FP Equity_DX_BROKER_SI_QTY_DEC,CJ1 FP Equity_DX_SUPPLY_SI_MV,CJ1 FP Equity_DX_BROKER_SI_MV_DEC,CJ1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CJ1 FP Equity_DX_UTILIZATION_QUANTITY,CJ1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CJ1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CJ1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CJ1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CJ1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CJ1 FP Equity_DX_BROKER_SI_CON_RATIO,CJ1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CJ1 FP Equity_DX_DEMAND_SUPPLY_RATIO,CJ1 FP Equity_PX_LAST
2014-01-24,7100.0,874649.0,1.11,0.43,0.89,,591312.0,2300.0,4800.0,283337.0,,,0.28,,,,2300.0,,,0.28,,,2300.0,,0.29,,100.0,2.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.0907,123.19
2014-01-27,12100.0,1473417.0,1.72,0.72,1.49,,1193346.0,2300.0,9800.0,280071.0,,,0.61,,,,5000.0,,,0.61,,,,,0.28,,100.0,2.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.1546,121.77
2014-01-28,24700.0,3024515.0,2.89,1.48,3.04,,2228590.0,6500.0,18200.0,795925.0,,4200.0,,8400.0,,,,,,,4200.0,1.05,,,0.79,,100.0,7.88,0.0,0.0,0.0,100.0,33.85,0.3809,48.48,0.2996,122.45
2014-01-29,24700.0,3031431.0,2.99,1.46,2.97,,2233686.0,6500.0,18200.0,797745.0,,,,,,,,,,,,,,,0.8,,100.0,7.88,0.0,0.0,0.0,100.0,31.98,0.3838,49.86,0.2996,122.73
2014-01-30,22200.0,2749914.0,2.38,1.31,2.76,,1944759.0,6500.0,15700.0,805155.0,,,,,,,,,,,,,,2500.0,0.8,0.31,100.0,7.88,0.0,0.0,0.0,100.0,37.43,0.3623,42.78,0.2693,123.87
2014-01-31,22200.0,2699964.0,2.42,1.31,2.78,,1909434.0,6500.0,15700.0,790530.0,,,,,,,,,,,,,,,0.8,,100.0,7.88,0.0,0.0,0.0,100.0,37.44,0.3624,42.79,0.2693,121.62
2014-02-03,17600.0,2088416.0,1.81,1.04,2.17,,1590044.0,4200.0,13400.0,498372.0,,,,,,0.29,,2300.0,,,,,,2300.0,0.51,0.29,100.0,5.24,0.0,0.0,0.0,100.0,28.09,0.3627,47.2,0.2196,118.66
2014-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.51,,4200.0,,,,,,13400.0,0.0,1.65,0.0,0.0,75950.0,8911973.0,9.33,0.0,,0.0,100.0,0.0,117.34
2014-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,75950.0,8972733.0,9.18,0.0,,0.0,,0.0,118.14
2014-02-06,12000.0,1431480.0,1.15,0.71,1.42,,1431480.0,0.0,12000.0,0.0,,,,12000.0,,,,,,,,1.42,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.158,119.29
2014-02-07,12000.0,1449720.0,1.21,0.71,1.43,,1449720.0,0.0,12000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.158,120.81
2014-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,12000.0,0.0,1.43,0.0,0.0,75950.0,9139063.5,8.93,0.0,,0.0,,0.0,120.33
2014-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,75950.0,9230963.0,9.1,0.0,,0.0,,0.0,121.54
2014-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,75950.0,9274254.5,9.29,0.0,,0.0,,0.0,122.11
2014-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,75950.0,9117038.0,9.11,0.0,,0.0,,0.0,120.04
2014-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,75950.0,9069949.0,9.28,0.0,,0.0,,0.0,119.42
2014-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,75950.0,9094253.0,9.09,0.0,,0.0,,0.0,119.74
2014-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,75950.0,9213494.5,8.99,0.0,,0.0,,0.0,121.31
2014-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,73950.0,8968656.0,8.84,0.0,,0.0,,0.0,121.28
2014-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,73950.0,8844420.0,8.97,0.0,,0.0,,0.0,119.6
2014-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,73950.0,8984925.0,8.92,0.0,,0.0,,0.0,121.5
2014-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,73950.0,9047782.5,8.85,0.0,,0.0,,0.0,122.35
2014-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,73950.0,9015984.0,8.96,0.0,,0.0,,0.0,121.92
2014-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7783393.14,7.75,0.0,,0.0,,0.0,122.34
2014-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7696868.58,7.78,0.0,,0.0,,0.0,120.98
2014-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7708320.36,7.75,0.0,,0.0,,0.0,121.16
2014-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7533362.61,7.72,0.0,,0.0,,0.0,118.41
2014-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7749674.01,7.65,0.0,,0.0,,0.0,121.81
2014-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7676509.86,7.65,0.0,,0.0,,0.0,120.66
2014-03-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7743948.12,7.59,0.0,,0.0,,0.0,121.72
2014-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,63621.0,7659968.4,7.65,0.0,,0.0,,0.0,120.4
2014-03-10,6100.0,732671.0,0.59,0.36,0.73,,732671.0,0.0,6100.0,0.0,,,,6100.0,,,,,,,,0.73,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0959,120.11
2014-03-11,13100.0,1562044.0,1.49,0.77,1.57,,1144704.0,3500.0,9600.0,417340.0,,,,3500.0,,,,,,,,0.42,3500.0,,0.42,,100.0,5.21,0.0,0.0,0.0,100.0,26.77,0.36,46.66,0.1952,119.24
2014-03-12,14100.0,1657596.0,1.66,0.83,1.68,,1246136.0,4500.0,10600.0,529020.0,,,,1000.0,,,,,,,,0.12,1000.0,,0.54,,100.0,6.7,0.0,0.0,0.0,100.0,24.91,0.3159,43.41,0.2101,117.56
2014-03-13,14100.0,1629960.0,1.75,0.83,1.65,,1225360.0,4500.0,10600.0,520200.0,,,,,,,,,,,,,,,0.53,,100.0,6.7,0.0,0.0,0.0,100.0,24.93,0.316,43.44,0.2101,115.6
2014-03-14,32100.0,3681549.0,3.81,1.89,3.8,,3280134.0,4500.0,28600.0,516105.0,,,,18000.0,,,,,,,,2.17,,,0.52,,100.0,6.7,0.0,0.0,0.0,100.0,28.26,0.221,28.81,0.4782,114.69
2014-03-17,28100.0,3238244.0,3.42,1.66,3.28,,2834904.0,4500.0,24600.0,518580.0,,,,,,,,,,,,,,4000.0,0.52,0.46,100.0,6.7,0.0,0.0,0.0,100.0,31.5,0.2455,33.08,0.4186,115.24
2014-03-18,28100.0,3242178.0,3.44,1.66,3.29,,2838348.0,4500.0,24600.0,519210.0,,,,,,,,,,,,,,,0.52,,100.0,6.7,0.0,0.0,0.0,100.0,31.53,0.2456,33.1,0.4186,115.38
2014-03-19,25500.0,2930970.0,3.2,1.51,2.98,,2528680.0,4000.0,22000.0,459760.0,,,,,,0.06,,500.0,,,,,,2600.0,0.46,0.3,100.0,5.96,0.0,0.0,0.0,100.0,34.64,0.2901,36.55,0.3799,114.94
2014-03-20,24500.0,2796185.0,3.16,1.45,2.88,,2453795.0,3500.0,21500.0,399455.0,,,0.34,,,0.06,3000.0,500.0,,0.34,,,,3500.0,0.4,0.4,100.0,5.25,0.0,0.0,0.0,100.0,38.03,0.5047,59.97,0.3678,114.13
2014-03-21,23500.0,2694275.0,3.11,1.37,2.74,,2350325.0,3500.0,20500.0,401275.0,,,,,,,,,,,,,,1000.0,0.4,0.12,100.0,5.25,0.0,0.0,0.0,100.0,39.29,0.4985,58.63,0.3527,114.65
2014-03-24,23500.0,2680645.0,3.12,1.37,2.74,,2338435.0,3500.0,20500.0,399245.0,,,,,,,,,,,,,,,0.4,,100.0,5.25,0.0,0.0,0.0,100.0,39.32,0.4984,58.6,0.3527,114.07
2014-03-25,14500.0,1665905.0,1.92,0.84,1.66,,1321235.0,3500.0,11500.0,402115.0,,,,,,,,,,,,,,9000.0,0.4,1.08,100.0,5.25,0.0,0.0,0.0,100.0,3.43,0.9338,96.57,0.2176,114.89
2014-03-26,2500.0,291075.0,0.32,0.15,0.29,,291075.0,500.0,2500.0,58215.0,,,,,,0.34,,3000.0,,,,,,9000.0,0.06,1.04,100.0,0.85,0.0,0.0,0.0,100.0,19.82,0.6822,80.18,0.0425,116.43
2014-03-27,2500.0,292800.0,0.34,0.15,0.29,,292800.0,500.0,2500.0,58560.0,,,,,,,,,,,,,,,0.06,,100.0,0.85,0.0,0.0,0.0,100.0,20.15,0.6783,79.85,0.0425,117.12
2014-03-28,2500.0,297250.0,0.34,0.15,0.29,,297250.0,500.0,2500.0,59450.0,,,,,,,,,,,,,,,0.06,,100.0,0.85,0.0,0.0,0.0,100.0,20.15,0.6783,79.85,0.0425,118.9
2014-03-31,5100.0,606288.0,0.67,0.3,0.6,,546848.0,500.0,4600.0,59440.0,,,,2600.0,,,,,,,,0.31,,500.0,0.06,0.06,100.0,0.85,0.0,0.0,0.0,100.0,38.58,0.4254,51.68,0.0868,118.88
2014-04-01,4600.0,544870.0,0.61,0.27,0.54,,544870.0,0.0,4600.0,0.0,,,,,,0.06,,500.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.5105,57.25,0.0783,118.45
2014-04-02,2600.0,310778.0,0.34,0.15,0.31,,310778.0,0.0,2600.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,42.87,1.0,100.0,0.0442,119.53
2014-04-03,2600.0,311558.0,0.35,0.16,0.31,,311558.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0442,119.83
2014-04-04,3600.0,432684.0,0.52,0.22,0.43,,312494.0,1000.0,2600.0,120190.0,,,,,,,,,,,,,1000.0,,0.12,,100.0,1.7,0.0,0.0,0.0,100.0,27.4,0.6022,72.6,0.0613,120.19
2014-04-07,3600.0,426096.0,0.56,0.22,0.43,,307736.0,1000.0,2600.0,118360.0,,,,,,,,,,,,,,,0.12,,100.0,1.7,0.0,0.0,0.0,100.0,27.32,0.6029,72.68,0.0613,118.36
2014-04-08,2600.0,299884.0,0.44,0.16,0.31,,299884.0,0.0,2600.0,0.0,,,,,,0.12,,1000.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0442,115.34
2014-04-09,2600.0,299832.0,0.46,0.16,0.3,,299832.0,0.0,2600.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0442,115.32
2014-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2600.0,0.0,0.3,0.0,0.0,58773.0,6668972.31,6.83,0.0,,0.0,,0.0,113.47
2014-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6627243.48,6.71,0.0,,0.0,,0.0,112.76
2014-04-14,7530.0,861130.8,1.25,0.45,0.85,,746770.8,1000.0,6530.0,114360.0,,,,6530.0,,,,,,,,0.74,1000.0,,0.12,,100.0,1.7,0.0,0.0,0.0,100.0,16.33,0.5344,69.92,0.1281,114.36
2014-04-15,6530.0,741285.6,1.11,0.39,0.75,,741285.6,0.0,6530.0,0.0,,,,,,0.12,,1000.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.72,0.6957,81.28,0.1111,113.52
2014-04-16,6530.0,757480.0,1.08,0.39,0.74,,757480.0,0.0,6530.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.83,0.6943,81.17,0.1111,116.0
2014-04-17,6530.0,757545.3,1.08,0.39,0.75,,757545.3,0.0,6530.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.6984,81.5,0.1111,116.01
2014-04-18,6530.0,757545.3,1.13,0.39,0.75,,757545.3,0.0,6530.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.6984,81.5,0.1111,
2014-04-21,6530.0,757545.3,1.13,0.39,0.75,,757545.3,0.0,6530.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.6984,81.5,0.1111,
2014-04-22,2530.0,293606.5,0.44,0.14,0.29,,293606.5,0.0,2530.0,0.0,,,,,,,,,,,,,,4000.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,48.06,0.5007,51.94,0.043,116.05
2014-04-23,2530.0,294314.9,0.46,0.14,0.29,,294314.9,0.0,2530.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.06,0.5008,51.94,0.043,116.33
2014-04-24,2530.0,291607.8,0.46,0.14,0.29,,291607.8,0.0,2530.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.5008,52.0,0.043,115.26
2014-04-25,2530.0,291380.1,0.45,0.14,0.29,,291380.1,0.0,2530.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,48.23,0.5006,51.77,0.043,115.17
2014-04-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2530.0,0.0,0.29,0.0,0.0,58773.0,6758307.27,6.79,0.0,,0.0,,0.0,114.99
2014-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6801799.29,6.84,0.0,,0.0,,0.0,115.73
2014-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6747728.13,6.72,0.0,,0.0,,0.0,114.81
2014-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6747728.13,6.75,0.0,,0.0,,0.0,
2014-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6843528.12,6.75,0.0,,0.0,,0.0,116.44
2014-05-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6812966.16,6.85,0.0,,0.0,,0.0,115.92
2014-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6774175.98,6.88,0.0,,0.0,,0.0,115.26
2014-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6726569.85,6.85,0.0,,0.0,,0.0,114.45
2014-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,58773.0,6776526.9,6.88,0.0,,0.0,,0.0,115.3
2014-05-09,3000.0,348270.0,0.77,0.17,0.35,,348270.0,0.0,3000.0,0.0,,,,3000.0,,,,,,,,0.35,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,116.09
2014-05-12,3000.0,349320.0,0.85,0.17,0.35,,349320.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,116.44
2014-05-13,3000.0,354540.0,0.77,0.17,0.35,,354540.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,118.18
2014-05-14,3000.0,354690.0,0.79,0.17,0.35,,354690.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.051,118.23
2014-05-15,3000.0,350160.0,0.88,0.17,0.35,,350160.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0872,116.72
2014-05-16,3000.0,351450.0,0.83,0.17,0.35,,351450.0,0.0,3000.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0872,117.15
2014-05-19,1500.0,175350.0,0.43,0.08,0.18,,175350.0,0.0,1500.0,0.0,,,,,,,,,,,,,,1500.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0436,116.9
2014-05-20,1500.0,174390.0,0.41,0.08,0.18,,174390.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0436,116.26
2014-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1500.0,0.0,0.18,0.0,0.0,34417.0,4049160.05,4.03,0.0,,0.0,,0.0,117.65
2014-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4092181.3,4.02,0.0,,0.0,,0.0,118.9
2014-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4135546.72,4.01,0.0,,0.0,,0.0,120.16
2014-05-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4158261.94,4.07,0.0,,0.0,,0.0,120.82
2014-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4163080.32,4.11,0.0,,0.0,,0.0,120.96
2014-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4170996.23,4.14,0.0,,0.0,,0.0,121.19
2014-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4197841.49,4.15,0.0,,0.0,,0.0,121.97
2014-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4211608.29,4.16,0.0,,0.0,,0.0,122.37
2014-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4272182.21,4.2,0.0,,0.0,,0.0,124.13
2014-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4260480.43,4.17,0.0,,0.0,,0.0,123.79
2014-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4276312.25,4.25,0.0,,0.0,,0.0,124.25
2014-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4283883.99,4.26,0.0,,0.0,,0.0,124.47
2014-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4293176.58,4.27,0.0,,0.0,,0.0,124.74
2014-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4294897.43,4.29,0.0,,0.0,,0.0,124.79
2014-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4274935.57,4.27,0.0,,0.0,,0.0,124.21
2014-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4299715.81,4.29,0.0,,0.0,,0.0,124.93
2014-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4327593.58,4.31,0.0,,0.0,,0.0,125.74
2014-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4332756.13,4.35,0.0,,0.0,,0.0,125.89
2014-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4306255.04,4.33,0.0,,0.0,,0.0,125.12
2014-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4322775.2,4.35,0.0,,0.0,,0.0,125.6
2014-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,34417.0,4348243.78,4.31,0.0,,0.0,,0.0,126.34
2014-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4128060.9,4.03,0.0,,0.0,,0.0,128.42
2014-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4151205.3,4.06,0.0,,0.0,,0.0,129.14
2014-06-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4102344.9,4.12,0.0,,0.0,,0.0,127.62
2014-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4143811.95,4.12,0.0,,0.0,,0.0,128.91
2014-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4108773.9,4.11,0.0,,0.0,,0.0,127.82
2014-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4121631.9,4.13,0.0,,0.0,,0.0,128.22
2014-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4087236.75,4.08,0.0,,0.0,,0.0,127.15
2014-06-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4100094.75,4.1,0.0,,0.0,,0.0,127.55
2014-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,32145.0,4159563.0,4.09,0.0,,0.0,,0.0,129.4
2014-07-02,8400.0,1088220.0,1.27,0.48,1.09,,1088220.0,0.0,8400.0,0.0,,,,8400.0,,,,,,,,1.09,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2613,129.55
2014-07-03,10900.0,1410242.0,1.61,0.62,1.41,,1410242.0,0.0,10900.0,0.0,,,0.32,,,,2500.0,,,0.32,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3391,129.38
2014-07-04,10900.0,1414384.0,1.61,0.62,1.41,,1414384.0,0.0,10900.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.3391,129.76
