,CNAA FP Equity_DX_SI_QTY,CNAA FP Equity_DX_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNAA FP Equity_DX_SI_MV,CNAA FP Equity_DX_DSS,CNAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY,CNAA FP Equity_DX_BROKER_SI_QTY,CNAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNAA FP Equity_DX_BROKER_SI_MV_NEW_x,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNAA FP Equity_DX_BROKER_SI_MV_INC_x,CNAA FP Equity_DX_BROKER_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_NEW,CNAA FP Equity_DX_SUPPLY_SI_MV_DEC,CNAA FP Equity_DX_BROKER_SI_QTY_INC,CNAA FP Equity_DX_SUPPLY_SI_QTY_DEC,CNAA FP Equity_DX_BROKER_SI_MV_NEW_y,CNAA FP Equity_DX_BROKER_SI_MV_INC_y,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNAA FP Equity_DX_BROKER_SI_MV_ADD,CNAA FP Equity_DX_SUPPLY_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV,CNAA FP Equity_DX_BROKER_SI_MV_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV_RMV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNAA FP Equity_DX_UTILIZATION_QUANTITY,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_MV,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNAA FP Equity_DX_BROKER_SI_CON_RATIO,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,31116679.06,,31.1,0.0,,0.0,,0.0
2019-04-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30858988.89,,30.87,0.0,,0.0,,0.0
2019-04-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30811706.29,,30.74,0.0,,0.0,,0.0
2019-04-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30293961.82,,30.33,0.0,,0.0,,0.0
2019-04-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30641488.93,,30.68,0.0,,0.0,,0.0
2019-04-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29880239.07,,29.89,0.0,,0.0,,0.0
2019-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30743146.52,,30.79,0.0,,0.0,,0.0
2019-04-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30970103.0,,30.99,0.0,,0.0,,0.0
2019-04-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30858988.89,,30.9,0.0,,0.0,,0.0
2019-04-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30858988.89,,30.85,0.0,,0.0,,0.0
2019-04-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30858988.89,,30.85,0.0,,0.0,,0.0
2019-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30166298.8,,30.15,0.0,,0.0,,0.0
2019-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,30272684.65,,30.39,0.0,,0.0,,0.0
2019-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29461788.06,,29.48,0.0,,0.0,,0.0
2019-04-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29634369.55,,29.63,0.0,,0.0,,0.0
2019-04-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29357766.34,,29.32,0.0,,0.0,,0.0
2019-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29315212.0,,29.29,0.0,,0.0,,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29315212.0,,29.31,0.0,,0.0,,0.0
2019-05-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29504342.4,,29.52,0.0,,0.0,,0.0
2019-05-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29736027.14,,29.71,0.0,,0.0,,0.0
2019-05-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28097685.05,,28.08,0.0,,0.0,,0.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27206408.04,,27.24,0.0,,0.0,,0.0
2019-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27201679.78,,27.23,0.0,,0.0,,0.0
2019-05-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26123636.5,,26.16,0.0,,0.0,,0.0
2019-05-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26894342.88,,26.91,0.0,,0.0,,0.0
2019-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,25977060.44,,26.0,0.0,,0.0,,0.0
2019-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26835239.63,,26.84,0.0,,0.0,,0.0
2019-05-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27168581.96,,27.17,0.0,,0.0,,0.0
2019-05-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27686326.43,,27.69,0.0,,0.0,,0.0
2019-05-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26979451.56,,26.97,0.0,,0.0,,0.0
2019-05-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26319859.29,,26.31,0.0,,0.0,,0.0
2019-05-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26702848.35,,26.75,0.0,,0.0,,0.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26648473.36,,26.64,0.0,,0.0,,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26378962.54,,26.3,0.0,,0.0,,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26170919.1,,26.17,0.0,,0.0,,0.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26776136.38,,26.78,0.0,,0.0,,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26830511.37,,26.85,0.0,,0.0,,0.0
2019-05-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26939261.35,,26.96,0.0,,0.0,,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26795049.42,,26.77,0.0,,0.0,,0.0
2019-05-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26674478.79,,26.63,0.0,,0.0,,0.0
2019-06-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26776136.38,,26.74,0.0,,0.0,,0.0
2019-06-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26598826.63,,26.57,0.0,,0.0,,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26253663.65,,26.32,0.0,,0.0,,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26083446.29,,26.06,0.0,,0.0,,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26232386.48,,26.23,0.0,,0.0,,0.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26345864.72,,26.34,0.0,,0.0,,0.0
2019-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26891978.75,,26.86,0.0,,0.0,,0.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26792685.29,,26.85,0.0,,0.0,,0.0
2019-06-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,26884682.72,,26.87,0.0,,0.0,,0.0
2019-06-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,26721544.64,,26.76,0.0,,0.0,,0.0
2019-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,26761738.08,,26.76,0.0,,0.0,,0.0
2019-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,27615257.6,,27.57,0.0,,0.0,,0.0
2019-06-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,27376461.28,,27.38,0.0,,0.0,,0.0
2019-06-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,28336375.2,,28.33,0.0,,0.0,,0.0
2019-06-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,28211066.24,,28.16,0.0,,0.0,,0.0
2019-06-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,27969905.6,,27.97,0.0,,0.0,,0.0
2019-06-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,27641265.12,,27.69,0.0,,0.0,,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236432.0,27761845.44,,27.74,0.0,,0.0,,0.0
2019-06-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27932195.95,,27.94,0.0,,0.0,,0.0
2019-06-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27981842.68,,28.05,0.0,,0.0,,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29055157.7,,29.13,0.0,,0.0,,0.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28913309.9,,28.88,0.0,,0.0,,0.0
2019-07-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28809288.18,,28.81,0.0,,0.0,,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28565782.79,,28.57,0.0,,0.0,,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28546869.75,,28.56,0.0,,0.0,,0.0
2019-07-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28260810.02,,28.26,0.0,,0.0,,0.0
2019-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28128418.74,,28.12,0.0,,0.0,,0.0
2019-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28130782.87,,28.11,0.0,,0.0,,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27873092.7,,27.87,0.0,,0.0,,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27965293.77,,27.93,0.0,,0.0,,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28345918.7,,28.35,0.0,,0.0,,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28532684.97,,28.56,0.0,,0.0,,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28319913.27,,28.32,0.0,,0.0,,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28045674.19,,28.03,0.0,,0.0,,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28338826.31,,28.32,0.0,,0.0,,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28078772.01,,28.09,0.0,,0.0,,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28274994.8,,28.27,0.0,,0.0,,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28646163.21,,28.64,0.0,,0.0,,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28691081.68,,28.75,0.0,,0.0,,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28920402.29,,28.93,0.0,,0.0,,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28840021.87,,28.82,0.0,,0.0,,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28691081.68,,28.66,0.0,,0.0,,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28752549.06,,28.77,0.0,,0.0,,0.0
2019-08-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28731271.89,,28.71,0.0,,0.0,,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27440456.91,,27.41,0.0,,0.0,,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26130728.89,,26.07,0.0,,0.0,,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26170919.1,,26.14,0.0,,0.0,,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,25948690.88,,25.92,0.0,,0.0,,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26546815.77,,26.54,0.0,,0.0,,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26069261.51,,26.05,0.0,,0.0,,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26305674.51,,26.32,0.0,,0.0,,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27045647.2,,27.07,0.0,,0.0,,0.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,26657929.88,,26.67,0.0,,0.0,,0.0
2019-08-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27012549.38,,27.03,0.0,,0.0,,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27326978.67,,27.35,0.0,,0.0,,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27821081.84,,27.82,0.0,,0.0,,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27861272.05,,27.84,0.0,,0.0,,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27889641.61,,27.87,0.0,,0.0,,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27818717.71,,27.81,0.0,,0.0,,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27423908.0,,27.35,0.0,,0.0,,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27523201.46,,27.53,0.0,,0.0,,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27877820.96,,27.89,0.0,,0.0,,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,27707603.6,,27.7,0.0,,0.0,,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28019668.76,,28.05,0.0,,0.0,,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28045674.19,,28.11,0.0,,0.0,,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28490130.63,,28.47,0.0,,0.0,,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28473581.72,,28.45,0.0,,0.0,,0.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28688717.55,,28.7,0.0,,0.0,,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29092983.78,,29.1,0.0,,0.0,,0.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29249016.36,,29.28,0.0,,0.0,,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29364858.73,,29.36,0.0,,0.0,,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29303391.35,,29.3,0.0,,0.0,,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29256108.75,,29.23,0.0,,0.0,,0.0
2019-09-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29367222.86,,29.27,0.0,,0.0,,0.0
2019-09-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29646190.2,,29.67,0.0,,0.0,,0.0
2019-09-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29532711.96,,29.52,0.0,,0.0,,0.0
2019-09-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28780918.62,,28.73,0.0,,0.0,,0.0
2019-09-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28837657.74,,28.83,0.0,,0.0,,0.0
2019-09-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29133173.99,,29.16,0.0,,0.0,,0.0
2019-09-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,29109532.69,,29.12,0.0,,0.0,,0.0
2019-09-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28951135.98,,28.97,0.0,,0.0,,0.0
2019-09-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28764369.71,,28.72,0.0,,0.0,,0.0
2019-09-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28832929.48,,28.87,0.0,,0.0,,0.0
2019-09-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28504315.41,,28.54,0.0,,0.0,,0.0
2019-09-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28615429.52,,28.62,0.0,,0.0,,0.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,236413.0,28386108.91,,28.38,0.0,,0.0,,0.0
