,ALLEC FP Equity_DX_SI_QTY,ALLEC FP Equity_DX_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLEC FP Equity_DX_SI_MV,ALLEC FP Equity_DX_DSS,ALLEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLEC FP Equity_DX_SUPPLY_SI_QTY,ALLEC FP Equity_DX_BROKER_SI_QTY,ALLEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLEC FP Equity_DX_BROKER_SI_MV_INC_x,ALLEC FP Equity_DX_BROKER_SI_QTY_ADD,ALLEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALLEC FP Equity_DX_BROKER_SI_QTY_INC,ALLEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLEC FP Equity_DX_BROKER_SI_MV_INC_y,ALLEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLEC FP Equity_DX_BROKER_SI_MV_ADD,ALLEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLEC FP Equity_DX_BROKER_SI_QTY_DEC,ALLEC FP Equity_DX_SUPPLY_SI_MV,ALLEC FP Equity_DX_BROKER_SI_MV_DEC,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_UTILIZATION_QUANTITY,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLEC FP Equity_DX_BROKER_SI_CON_RATIO,ALLEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLEC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLEC FP Equity_PX_LAST
2024-02-26,383.0,3198.05,0.01,0.07,0.0,0.0,0.0,3198.05,383.0,383.0,3198.05,,,,,,,,,,,,0.0,,100.0,94.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.9457,8.35
2024-02-27,383.0,3140.6,0.01,0.07,0.0,0.0,0.0,3140.6,383.0,383.0,3140.6,,,,,,,,,,,,0.0,,100.0,94.57,0.0,0.0,0.0,100.0,,1.0,100.0,0.9457,8.2
2024-02-28,766.0,6242.9,0.02,0.13,0.01,0.01,0.0,3121.45,383.0,383.0,3121.45,,,,,,,,,,,,0.0,,100.0,94.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.8914,8.15
2024-02-29,766.0,6242.9,0.02,0.14,0.01,0.01,0.0,3121.45,383.0,383.0,3121.45,,,,,,,,,,,,0.0,,100.0,94.57,0.0,0.0,0.0,100.0,,1.0,100.0,1.8914,8.15
2024-03-01,383.0,3159.75,0.01,0.07,0.0,0.0,0.0,3159.75,0.0,383.0,0.0,,,,0.0,,383.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.25
2024-03-04,383.0,3159.75,0.01,0.07,0.0,0.0,0.0,3159.75,0.0,383.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.25
2024-03-05,4.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,0.0,4.0,0.0,,,,,,,,,,,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.3
2024-03-06,4.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.1
2024-03-07,4.0,33.2,0.0,0.0,0.0,0.0,0.0,33.2,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.3
2024-03-08,4.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.15
2024-03-11,4.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.15
2024-03-12,4.0,32.6,0.0,0.0,0.0,0.0,0.0,32.6,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.15
2024-03-13,4.0,32.8,0.0,0.0,0.0,0.0,0.0,32.8,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.2
2024-03-14,4.0,32.8,0.0,0.0,0.0,0.0,0.0,32.8,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.2
2024-03-15,4.0,32.4,0.0,0.0,0.0,0.0,0.0,32.4,0.0,4.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,8.1
2024-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15
2024-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2024-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15
2024-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2024-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.15
2024-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2024-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2024-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2024-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2024-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95
2024-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2024-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95
2024-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0
2024-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2024-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1
2024-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.05
2024-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9
2024-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2024-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2024-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0
2024-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.05
2024-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35
2024-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2024-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7
2024-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7
2024-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.75
2024-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6
2024-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5
2024-05-15,200.0,1900.0,0.01,0.09,0.0,0.0,0.0,950.0,100.0,100.0,950.0,,,100.0,,,,,,0.0,100.0,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.5
2024-05-16,200.0,1940.0,0.01,0.09,0.0,0.0,0.0,970.0,100.0,100.0,970.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.7
2024-05-17,200.0,1940.0,0.01,0.09,0.0,0.0,0.0,970.0,100.0,100.0,970.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,97.24,,1.0,100.0,2.0,9.7
2024-05-20,200.0,1930.0,0.01,0.09,0.0,0.0,0.0,965.0,100.0,100.0,965.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.65
2024-05-21,200.0,1960.0,0.01,0.09,0.0,0.0,0.0,980.0,100.0,100.0,980.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.8
2024-05-22,200.0,1950.0,0.01,0.09,0.0,0.0,0.0,975.0,100.0,100.0,975.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.75
2024-05-23,200.0,1950.0,0.01,0.09,0.0,0.0,0.0,975.0,100.0,100.0,975.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.75
2024-05-24,200.0,1950.0,0.01,0.09,0.0,0.0,0.0,975.0,100.0,100.0,975.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.75
2024-05-27,200.0,1940.0,0.01,0.09,0.0,0.0,0.0,970.0,100.0,100.0,970.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.7
2024-05-28,200.0,1950.0,0.01,0.09,0.0,0.0,0.0,975.0,100.0,100.0,975.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.75
2024-05-29,200.0,1920.0,0.01,0.09,0.0,0.0,0.0,960.0,100.0,100.0,960.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.6
2024-05-30,200.0,1920.0,0.01,0.09,0.0,0.0,0.0,960.0,100.0,100.0,960.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.6
2024-05-31,200.0,1960.0,0.01,0.09,0.0,0.0,0.0,980.0,100.0,100.0,980.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,9.8
2024-06-03,200.0,1970.0,0.01,0.09,0.0,0.0,0.0,985.0,100.0,100.0,985.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,97.22,,1.0,100.0,2.0,9.85
2024-06-04,200.0,1990.0,0.01,0.08,0.0,0.0,0.0,995.0,100.0,100.0,995.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,97.72,,1.0,100.0,2.0,9.95
2024-06-05,200.0,2000.0,0.01,0.08,0.0,0.0,0.0,1000.0,100.0,100.0,1000.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,98.71,,1.0,100.0,2.0,10.0
2024-06-06,200.0,2120.0,0.01,0.08,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.6
2024-06-07,200.0,2120.0,0.01,0.07,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,99.89,,1.0,100.0,2.0,10.6
2024-06-10,200.0,2100.0,0.01,0.1,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.5
2024-06-11,200.0,2120.0,0.01,0.11,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.6
2024-06-12,200.0,2100.0,0.01,0.11,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.5
2024-06-13,200.0,2100.0,0.01,0.11,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.5
2024-06-14,200.0,2080.0,0.01,0.13,0.0,0.0,0.0,1040.0,100.0,100.0,1040.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.4
2024-06-17,200.0,2040.0,0.01,0.11,0.0,0.0,0.0,1020.0,100.0,100.0,1020.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.2
2024-06-18,200.0,2080.0,0.01,0.1,0.0,0.0,0.0,1040.0,100.0,100.0,1040.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.4
2024-06-19,200.0,2040.0,0.01,0.11,0.0,0.0,0.0,1020.0,100.0,100.0,1020.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.2
2024-06-20,200.0,2060.0,0.01,0.11,0.0,0.0,0.0,1030.0,100.0,100.0,1030.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.3
2024-06-21,200.0,2040.0,0.01,0.1,0.0,0.0,0.0,1020.0,100.0,100.0,1020.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,96.17,,1.0,100.0,2.0,10.2
2024-06-24,200.0,2060.0,0.01,0.09,0.0,0.0,0.0,1030.0,100.0,100.0,1030.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.3
2024-06-25,200.0,2080.0,0.01,0.09,0.0,0.0,0.0,1040.0,100.0,100.0,1040.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.4
2024-06-26,200.0,2120.0,0.01,0.09,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.6
2024-06-27,200.0,2140.0,0.01,0.09,0.0,0.0,0.0,1070.0,100.0,100.0,1070.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.7
2024-06-28,200.0,2140.0,0.01,0.08,0.0,0.0,0.0,1070.0,100.0,100.0,1070.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,96.14,,1.0,100.0,2.0,10.7
2024-07-01,200.0,2140.0,0.01,0.08,0.0,0.0,0.0,1070.0,100.0,100.0,1070.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,96.14,,1.0,100.0,2.0,10.7
2024-07-02,200.0,2140.0,0.01,0.08,0.0,0.0,0.0,1070.0,100.0,100.0,1070.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.7
2024-07-03,200.0,2160.0,0.01,0.08,0.0,0.0,0.0,1080.0,100.0,100.0,1080.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.8
2024-07-04,200.0,2044.0,0.01,0.08,0.0,0.0,0.0,1022.0,100.0,100.0,1022.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.6
2024-07-05,200.0,2120.0,0.01,0.08,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,93.47,,1.0,100.0,2.0,10.6
2024-07-08,200.0,2100.0,0.01,0.08,0.0,0.0,0.0,1050.0,100.0,100.0,1050.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.5
2024-07-09,200.0,2120.0,0.01,0.08,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.6
2024-07-10,200.0,2120.0,0.01,0.08,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.6
2024-07-11,200.0,2120.0,0.01,0.08,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.6
2024-07-12,200.0,2120.0,0.01,0.08,0.0,0.0,0.0,1060.0,100.0,100.0,1060.0,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,93.47,,1.0,100.0,2.0,10.6
2024-07-15,2800.0,30240.0,0.09,1.15,0.03,0.03,0.0,15120.0,1400.0,1400.0,15120.0,1300.0,0.01,,,1300.0,,0.01,1300.0,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.8
2024-07-16,2800.0,30240.0,0.09,1.2,0.03,0.03,0.0,15120.0,1400.0,1400.0,15120.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.8
2024-07-17,2800.0,30800.0,0.09,1.23,0.03,0.03,0.0,15400.0,1400.0,1400.0,15400.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,11.0
2024-07-18,2800.0,30800.0,0.09,1.22,0.03,0.03,0.0,15400.0,1400.0,1400.0,15400.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,11.0
2024-07-19,2800.0,31360.0,0.09,1.32,0.03,0.03,0.0,15680.0,1400.0,1400.0,15680.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,11.2
2024-07-22,2800.0,31360.0,0.09,1.28,0.03,0.03,0.0,15680.0,1400.0,1400.0,15680.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,11.2
2024-07-23,3128.0,34720.8,0.1,1.43,0.04,0.03,0.0,17360.4,1564.0,1564.0,17360.4,164.0,,164.0,,,,,164.0,0.0,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,10.53,0.8116,89.47,2.0,11.1
2024-07-24,3128.0,34095.2,0.1,1.56,0.04,0.03,0.0,17047.6,1564.0,1564.0,17047.6,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,10.48,0.8124,89.52,2.0,10.9
2024-07-25,3128.0,34408.0,0.1,1.46,0.04,0.03,0.0,17204.0,1564.0,1564.0,17204.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,10.44,0.813,89.56,2.0,11.0
2024-07-26,3128.0,34408.0,0.1,1.46,0.04,0.03,0.0,17204.0,1564.0,1564.0,17204.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,96.11,10.49,0.8123,89.51,2.0,11.0
2024-07-29,3128.0,35972.0,0.1,1.69,0.04,0.04,0.0,17986.0,1564.0,1564.0,17986.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,96.11,10.28,0.8156,89.72,2.0,11.5
2024-07-30,2964.0,34086.0,0.1,1.58,0.03,0.03,0.0,16100.0,1564.0,1400.0,17986.0,,,,,,,,,,,164.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,95.24,5.53,0.8955,94.47,1.8951,11.5
2024-07-31,2800.0,31920.0,0.09,1.45,0.03,0.03,0.0,15960.0,1400.0,1400.0,15960.0,,,,0.0,,164.0,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,11.4
2024-08-01,2800.0,32200.0,0.09,1.38,0.03,0.03,0.0,16100.0,1400.0,1400.0,16100.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,11.5
2024-08-02,3300.0,37950.0,0.11,1.77,0.04,0.04,0.0,21850.0,1900.0,1900.0,21850.0,500.0,,500.0,,,,,500.0,0.01,,,0.02,,100.0,100.0,0.0,0.0,0.0,99.99,15.04,0.7444,84.96,1.7368,11.5
2024-08-05,3300.0,34650.0,0.11,1.92,0.04,0.04,0.0,19950.0,1900.0,1900.0,19950.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,15.73,0.7349,84.27,1.7368,10.5
2024-08-06,3300.0,35310.0,0.11,1.88,0.04,0.03,0.0,20330.0,1900.0,1900.0,20330.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,15.03,0.7446,84.97,1.7368,10.7
2024-08-07,3300.0,35970.0,0.11,1.87,0.04,0.04,0.0,20710.0,1900.0,1900.0,20710.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,15.03,0.7445,84.97,1.7368,10.9
2024-08-08,3300.0,35640.0,0.11,2.05,0.04,0.04,0.0,20520.0,1900.0,1900.0,20520.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,95.24,15.21,0.7421,84.79,1.7368,10.8
2024-08-09,3300.0,36300.0,0.11,2.08,0.04,0.04,0.0,20900.0,1900.0,1900.0,20900.0,,,,,,,,,,,,0.02,,100.0,100.0,0.0,0.0,0.0,94.36,15.03,0.7445,84.97,1.7368,11.0
2024-08-12,2900.0,31030.0,0.1,1.92,0.03,0.03,0.0,18190.0,1700.0,1700.0,18190.0,,,,0.0,,200.0,,,,,200.0,0.02,0.0,100.0,100.0,0.0,0.0,0.0,95.24,17.44,0.7121,82.56,1.7059,10.7
2024-08-13,2400.0,26160.0,0.08,1.65,0.03,0.03,0.0,13080.0,1200.0,1200.0,13080.0,,,,0.01,,500.0,,,,,500.0,0.01,0.01,70.59,70.59,500.0,5450.0,0.01,65.39,,1.0,100.0,1.4118,10.9
2024-08-14,2400.0,26400.0,0.08,1.66,0.03,0.03,0.0,13200.0,1200.0,1200.0,13200.0,,,,,,,,,,,,0.01,,70.59,70.59,500.0,5500.0,0.01,66.62,,1.0,100.0,1.4118,11.0
2024-08-15,2400.0,25680.0,0.08,1.65,0.03,0.03,0.0,12840.0,1200.0,1200.0,12840.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.7
2024-08-16,2400.0,25920.0,0.08,1.62,0.03,0.03,0.0,12960.0,1200.0,1200.0,12960.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,92.64,,1.0,100.0,2.0,10.8
2024-08-19,2400.0,26160.0,0.08,1.61,0.03,0.03,0.0,13080.0,1200.0,1200.0,13080.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,93.51,,1.0,100.0,2.0,10.9
2024-08-20,2400.0,26400.0,0.08,1.59,0.03,0.03,0.0,13200.0,1200.0,1200.0,13200.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,11.0
2024-08-21,2400.0,26160.0,0.08,1.56,0.03,0.03,0.0,13080.0,1200.0,1200.0,13080.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.9
2024-08-22,2400.0,25680.0,0.08,1.49,0.03,0.03,0.0,12840.0,1200.0,1200.0,12840.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.7
2024-08-23,2400.0,25920.0,0.08,1.48,0.03,0.03,0.0,12960.0,1200.0,1200.0,12960.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,93.49,,1.0,100.0,2.0,10.8
2024-08-26,2400.0,26160.0,0.08,1.45,0.03,0.03,0.0,13080.0,1200.0,1200.0,13080.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,94.36,,1.0,100.0,2.0,10.9
2024-08-27,2400.0,26160.0,0.08,1.47,0.03,0.03,0.0,13080.0,1200.0,1200.0,13080.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.9
2024-08-28,2400.0,25920.0,0.08,1.46,0.03,0.03,0.0,12960.0,1200.0,1200.0,12960.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.8
2024-08-29,2400.0,26400.0,0.08,1.61,0.03,0.03,0.0,13200.0,1200.0,1200.0,13200.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,94.36,,1.0,100.0,2.0,11.0
2024-08-30,2400.0,25920.0,0.08,1.62,0.03,0.03,0.0,12960.0,1200.0,1200.0,12960.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,96.11,,1.0,100.0,2.0,10.8
2024-09-02,2400.0,25920.0,0.08,1.8,0.03,0.03,0.0,12960.0,1200.0,1200.0,12960.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,94.36,,1.0,100.0,2.0,10.8
2024-09-03,2400.0,25440.0,0.08,1.81,0.03,0.03,0.0,12720.0,1200.0,1200.0,12720.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,94.36,,1.0,100.0,2.0,10.6
2024-09-04,2400.0,25440.0,0.08,1.76,0.03,0.03,0.0,12720.0,1200.0,1200.0,12720.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,92.62,,1.0,100.0,2.0,10.6
2024-09-05,2400.0,26160.0,0.08,1.98,0.03,0.03,0.0,13080.0,1200.0,1200.0,13080.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,92.62,,1.0,100.0,2.0,10.9
2024-09-06,2400.0,25920.0,0.08,1.89,0.03,0.03,0.0,12960.0,1200.0,1200.0,12960.0,,,,,,,,,,,,0.01,,100.0,100.0,0.0,0.0,0.0,95.24,,1.0,100.0,2.0,10.8
