,ALGEC FP Equity_DX_SI_QTY,ALGEC FP Equity_DX_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEC FP Equity_DX_SI_MV,ALGEC FP Equity_DX_DSS,ALGEC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY,ALGEC FP Equity_DX_BROKER_SI_QTY,ALGEC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEC FP Equity_DX_BROKER_SI_MV_INC_x,ALGEC FP Equity_DX_SUPPLY_SI_MV_NEW,ALGEC FP Equity_DX_BROKER_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_NEW,ALGEC FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEC FP Equity_DX_BROKER_SI_QTY_INC,ALGEC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEC FP Equity_DX_BROKER_SI_MV_NEW_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALGEC FP Equity_DX_BROKER_SI_MV_INC_y,ALGEC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEC FP Equity_DX_BROKER_SI_MV_ADD,ALGEC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEC FP Equity_DX_BROKER_SI_QTY_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV,ALGEC FP Equity_DX_BROKER_SI_MV_DEC,ALGEC FP Equity_DX_SUPPLY_SI_MV_RMV,ALGEC FP Equity_DX_BROKER_SI_MV_RMV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_UTILIZATION_QUANTITY,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALGEC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGEC FP Equity_DX_BROKER_SI_CON_RATIO,ALGEC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEC FP Equity_DX_DEMAND_SUPPLY_RATIO
2006-09-21,46806.0,121695.6,0.35,1.17,0.22,0.12,0.0,83564.0,14666.0,32140.0,38131.6,,,,,,,,0.06,,21868.0,,,,,,,,0.04,,,,5.31,5.31,261723.0,680479.8,,0.67,5.31,29.63,0.583,70.37,0.1693
2006-09-22,46552.0,120569.68,0.35,1.17,0.22,0.12,0.0,83242.6,14412.0,32140.0,37327.08,,,,,,,,0.0,,254.0,,,,,,,,0.04,,,,5.33,5.33,256078.0,663242.02,,0.67,5.33,30.76,0.5741,69.24,0.1721
2006-09-25,24166.0,63073.26,0.18,0.61,0.11,0.06,0.0,25648.47,14339.0,9827.0,37424.79,,,,,,,,0.0,,73.0,,,,,,,22313.0,0.04,0.06,,,5.34,5.34,254247.0,663584.67,,0.66,5.34,,1.0,100.0,0.09
2006-09-26,24303.0,62458.71,0.18,0.61,0.11,0.06,0.0,25255.39,14476.0,9827.0,37203.32,,,137.0,,,,,,,,,,,137.0,,,,0.04,,,,5.36,5.36,255759.0,657300.63,,0.67,5.36,,1.0,100.0,0.0899
2006-09-27,23924.0,61484.68,0.18,0.66,0.11,0.06,0.0,25255.39,14097.0,9827.0,36229.29,,,,,,,,0.0,,379.0,,,,,,,,0.04,,,,5.28,5.28,252711.0,649467.27,,0.66,5.28,,1.0,100.0,0.0897
2006-09-28,24226.0,62260.82,0.18,0.68,0.11,0.06,0.0,25255.39,14399.0,9827.0,37005.43,,,302.0,,,,,,,,,,,302.0,,,,0.04,,,,5.29,5.29,257571.0,661957.47,,0.66,5.29,,1.0,100.0,0.0891
2006-09-29,24217.0,61753.35,0.18,0.69,0.11,0.06,0.0,25058.85,14390.0,9827.0,36694.5,,,,,,,,0.0,,9.0,,,,,,,,0.04,,,,5.31,5.31,256809.0,654862.95,,0.66,5.31,,1.0,100.0,0.0893
2006-10-02,23965.0,59193.55,0.18,0.7,0.11,0.06,0.0,24272.69,14138.0,9827.0,34920.86,,,,,,,,0.0,,252.0,,,,,,,,0.04,,,,5.26,5.26,254751.0,629234.97,,0.66,5.26,,1.0,100.0,0.0891
2006-10-03,23811.0,59289.39,0.18,0.7,0.11,0.06,0.0,24469.23,13984.0,9827.0,34820.16,,,,,,,,0.0,,154.0,,,,,,,,0.04,,,,5.26,5.26,252066.0,627644.34,,0.64,5.26,,1.0,100.0,0.0895
2006-10-04,24335.0,58890.7,0.31,0.71,0.11,0.06,0.0,23781.34,14508.0,9827.0,35109.36,,,523.0,,,,,,,,,,,523.0,,,,0.04,,,,5.3,5.3,259457.0,627885.94,,0.64,5.3,,1.0,100.0,0.0888
2006-10-05,23813.0,58579.98,0.3,0.68,0.11,0.06,0.0,24174.42,13986.0,9827.0,34405.56,,,,,,,,0.0,,521.0,,,,,,,,0.03,,,,5.27,5.27,251255.0,618087.3,,0.63,5.27,,1.0,100.0,0.0898
2006-10-06,14332.0,35400.04,0.18,0.4,0.07,0.04,0.0,24272.69,4505.0,9827.0,11127.35,,,,,,,,0.02,,9481.0,,,,,,,,0.01,,,,1.69,1.69,262427.0,648194.69,,0.66,1.69,,1.0,100.0,0.0537
2006-10-09,14318.0,36367.72,0.18,0.41,0.07,0.04,0.0,24960.58,4491.0,9827.0,11407.14,,,,,,,,0.0,,14.0,,,,,,,,0.01,,,,1.68,1.68,263135.0,668362.9,,0.66,1.68,,1.0,100.0,0.0535
2006-10-10,14481.0,36636.93,0.18,0.41,0.07,0.04,0.0,24862.31,4654.0,9827.0,11774.62,,,163.0,,,,,,,,,,,163.0,,,,0.01,,,,1.7,1.7,269623.0,682146.19,,0.68,1.7,,1.0,100.0,0.0528
2006-10-11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,4654.0,,,,,,,9827.0,0.01,0.02,,,0.0,0.0,0.0,0.0,,0.68,1.68,,0.0,,0.0
2006-10-12,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.67,1.67,,0.0,,0.0
2006-10-13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.68,1.69,,0.0,,0.0
2006-10-16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.68,1.68,,0.0,,0.0
2006-10-17,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.68,1.68,,0.0,,0.0
2006-10-18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.69,1.68,,0.0,,0.0
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.67,1.66,,0.0,,0.0
2006-10-20,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.67,1.67,,0.0,,0.0
2006-10-23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.67,1.68,,0.0,,0.0
2006-10-24,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.67,1.67,,0.0,,0.0
2006-10-25,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.67,1.68,,0.0,,0.0
2006-10-26,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.66,,0.0,,0.0
2006-10-27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.67,,0.0,,0.0
2006-10-30,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.68,,0.0,,0.0
2006-10-31,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.67,,0.0,,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.68,,0.0,,0.0
2006-11-02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.69,,0.0,,0.0
2006-11-03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.65,1.68,,0.0,,0.0
2006-11-06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.64,1.67,,0.0,,0.0
2006-11-07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.65,1.67,,0.0,,0.0
2006-11-08,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.63,1.68,,0.0,,0.0
2006-11-09,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.63,1.67,,0.0,,0.0
2006-11-10,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.69,,0.0,,0.0
2006-11-13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.66,1.7,,0.0,,0.0
2006-11-14,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.68,1.71,,0.0,,0.0
2006-11-15,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.79,1.68,,0.0,,0.0
2006-11-16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.76,1.67,,0.0,,0.0
2006-11-17,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.7,1.63,,0.0,,0.0
2006-11-20,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.7,1.63,,0.0,,0.0
2006-11-21,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.75,1.66,,0.0,,0.0
2006-11-22,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.74,1.67,,0.0,,0.0
2006-11-23,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.74,1.69,,0.0,,0.0
2006-11-24,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.74,1.66,,0.0,,0.0
2006-11-27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.72,1.67,,0.0,,0.0
2006-11-28,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.71,1.66,,0.0,,0.0
2006-11-29,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.72,1.69,,0.0,,0.0
2006-11-30,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.72,1.67,,0.0,,0.0
2006-12-01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.72,1.67,,0.0,,0.0
2006-12-04,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.72,1.67,,0.0,,0.0
2006-12-05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.73,1.69,,0.0,,0.0
2006-12-06,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.72,1.68,,0.0,,0.0
2006-12-07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.71,1.67,,0.0,,0.0
2006-12-08,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.71,1.68,,0.0,,0.0
2006-12-11,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.71,1.67,,0.0,,0.0
2006-12-12,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.71,1.67,,0.0,,0.0
2006-12-13,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.7,1.69,,0.0,,0.0
2006-12-14,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.71,1.69,,0.0,,0.0
2006-12-15,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.71,1.69,,0.0,,0.0
2006-12-18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.01,,,,0.0,0.0,0.0,0.0,,0.7,1.68,,0.0,,0.0
2006-12-19,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.02,,,,0.0,0.0,0.0,0.0,,0.98,1.78,,0.0,,0.0
2006-12-20,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.02,,,,0.0,0.0,0.0,0.0,,1.12,1.69,,0.0,,0.0
2006-12-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.02,,0.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.22,0.0,,0.0,,0.0
2006-12-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.22,0.0,,0.0,,0.0
2006-12-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.22,0.0,,0.0,,0.0
2006-12-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.22,0.0,,0.0,,0.0
2006-12-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.2,0.0,,0.0,,0.0
2006-12-28,6623.0,27485.45,0.08,0.02,0.03,0.02,0.0,27485.45,0.0,6623.0,0.0,,,,,,6623.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1246
2006-12-29,26492.0,123982.56,0.33,0.09,0.12,0.1,0.0,123982.56,0.0,26492.0,0.0,,,,0.05,,6623.0,,,13246.0,,,,0.05,,0.03,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.5,0.6104,73.5,0.5234
2007-01-01,19869.0,92986.92,0.25,0.06,0.09,0.08,0.0,92986.92,0.0,19869.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.03,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0
2007-01-02,26492.0,139612.84,0.33,0.08,0.12,0.11,0.0,139612.84,0.0,26492.0,0.0,0.03,,,,,,6623.0,,,,0.03,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.91,0.589,71.09,0.5401
2007-01-03,26492.0,136168.88,0.33,0.08,0.12,0.11,0.0,136168.88,0.0,26492.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.41,0.5691,68.59,0.4013
2007-01-04,26492.0,139612.84,0.33,0.07,0.12,0.11,0.0,139612.84,0.0,26492.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,30.33,0.5774,69.67,0.3943
2007-01-05,26492.0,150209.64,0.33,0.07,0.12,0.11,0.0,150209.64,0.0,26492.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,31.41,0.5691,68.59,0.4008
2007-01-08,24566.0,159924.66,0.31,0.06,0.11,0.12,0.0,159924.66,0.0,24566.0,0.0,,,,,,,,,,,,,,,,,1926.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.49,0.5613,67.51,0.4156
2007-01-09,24566.0,157468.06,0.31,0.06,0.11,0.12,0.0,157468.06,0.0,24566.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.59,0.5415,64.41,0.4344
2007-01-10,24566.0,149606.94,0.31,0.06,0.11,0.12,0.0,149606.94,0.0,24566.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,35.24,0.5436,64.76,0.3577
2007-01-11,21369.0,135693.15,0.27,0.05,0.1,0.1,0.0,135693.15,0.0,21369.0,0.0,,,,,,,,,,,,,,,,,3197.0,0.0,0.02,,,0.0,0.0,73855.0,468979.25,,0.35,0.0,40.24,0.5191,59.76,0.2893
2007-01-12,21369.0,132274.11,0.27,0.05,0.1,0.1,0.0,132274.11,0.0,21369.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75017.0,464355.23,,0.36,0.0,41.25,0.5153,58.75,0.2849
2007-01-15,21369.0,133556.25,0.27,0.05,0.1,0.1,0.0,133556.25,0.0,21369.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75060.0,469125.0,,0.36,0.0,41.25,0.5153,58.75,0.2847
2007-01-16,21369.0,132487.8,0.27,0.05,0.1,0.1,0.0,132487.8,0.0,21369.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,75578.0,468583.6,,0.36,0.0,40.87,0.5167,59.13,0.2827
2007-01-17,30457.0,176650.6,0.38,0.07,0.14,0.16,0.0,176650.6,0.0,30457.0,0.0,,,,0.06,,,,,9088.0,,,,0.06,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,26.1,0.6142,73.9,0.4607
2007-01-18,30457.0,170559.2,0.38,0.07,0.14,0.15,0.0,170559.2,0.0,30457.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,24.84,0.6266,75.16,0.4542
2007-01-19,31035.0,176589.15,0.39,0.07,0.14,0.16,0.0,173300.33,578.0,30457.0,3288.82,,,,,,,,,,,,,,,,578.0,,0.0,,,,100.0,0.86,0.0,0.0,,0.0,100.0,24.19,0.6332,75.81,0.4596
2007-01-22,31020.0,171850.8,0.39,0.06,0.14,0.16,0.0,168731.78,563.0,30457.0,3119.02,,,,,,,,0.0,,15.0,,,,,,,,0.0,,,,100.0,0.83,0.0,0.0,,0.0,100.0,24.48,0.6302,75.52,0.4599
2007-01-23,21973.0,117555.55,0.28,0.04,0.1,0.1,0.0,114324.15,604.0,21369.0,3231.4,,,41.0,,,,,,,,,,,41.0,,,9088.0,0.0,0.06,,,0.9,0.9,66338.0,354908.3,,0.3,0.9,37.68,0.5304,62.32,0.3282
2007-01-24,65340.0,356103.0,0.82,0.13,0.3,0.33,0.0,353214.5,530.0,64810.0,2888.5,,,,0.23,,,,0.0,43441.0,74.0,,,0.23,,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,10.79,0.8076,89.21,1.1243
2007-01-25,65347.0,349606.45,0.82,0.13,0.3,0.33,0.0,346733.5,537.0,64810.0,2872.95,,,7.0,,,,,,,,,,,7.0,,,,0.0,,,,100.0,0.91,0.0,0.0,,0.0,100.0,10.96,0.8048,89.04,1.106
2007-01-26,65338.0,338450.84,0.82,0.13,0.3,0.33,0.0,335715.8,528.0,64810.0,2735.04,,,,,,,,0.0,,9.0,,,,,,,,0.0,,,,100.0,0.93,0.0,0.0,,0.0,100.0,10.79,0.8076,89.21,1.145
2007-01-29,65321.0,318766.48,0.82,0.13,0.3,0.33,0.0,316272.8,511.0,64810.0,2493.68,,,,,,,,0.0,,17.0,,,,,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,10.48,0.8124,89.52,1.1783
2007-01-30,63798.0,347699.1,0.8,0.12,0.3,0.32,0.0,345039.5,488.0,63310.0,2659.6,,,,,,,,0.0,,23.0,,,,,,,1500.0,0.0,0.01,,,100.0,0.92,0.0,0.0,,0.0,100.0,10.22,0.8164,89.78,1.2074
2007-01-31,63847.0,384358.94,0.8,0.12,0.3,0.32,0.0,381126.2,537.0,63310.0,3232.74,,,49.0,,,,,,,,,,,49.0,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,11.28,0.7998,88.72,1.098
2007-02-01,63899.0,318217.02,0.8,0.12,0.3,0.33,0.0,315283.8,589.0,63310.0,2933.22,,,52.0,,,,,,,,,,,52.0,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,12.32,0.784,87.68,1.0037
2007-02-02,63810.0,318411.9,0.8,0.13,0.3,0.32,0.0,315916.9,500.0,63310.0,2495.0,,,,,,,,0.0,,89.0,,,,,,,,0.0,,,,100.0,0.93,0.0,0.0,,0.0,100.0,10.41,0.8134,89.59,1.1858
2007-02-05,63810.0,331173.9,0.8,0.14,0.3,0.32,0.0,328578.9,500.0,63310.0,2595.0,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,100.0,0.93,0.0,0.0,,0.0,100.0,10.43,0.8132,89.57,1.1837
2007-02-06,63824.0,327417.12,0.8,0.15,0.3,0.32,0.0,324780.3,514.0,63310.0,2636.82,,,14.0,,,,,,,,,,,14.0,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,10.8,0.8073,89.2,1.1431
2007-02-07,63820.0,346542.6,0.8,0.16,0.3,0.32,0.0,343773.3,510.0,63310.0,2769.3,,,,,,,,0.0,,4.0,,,,,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,10.69,0.809,89.31,1.1549
2007-02-08,63847.0,346050.74,0.8,0.16,0.3,0.32,0.0,343140.2,537.0,63310.0,2910.54,,,27.0,,,,,,,,,,,27.0,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,11.25,0.8004,88.75,1.0984
2007-02-09,63848.0,352440.96,0.8,0.16,0.3,0.32,0.0,349471.2,538.0,63310.0,2969.76,,,2.0,,,,,,,,,,,2.0,,,,0.0,,,,100.0,0.93,0.0,0.0,,0.0,100.0,11.21,0.8009,88.79,1.1
2007-02-12,63857.0,340357.81,0.8,0.16,0.3,0.32,0.0,337442.3,547.0,63310.0,2915.51,,,9.0,,,,,,,,,,,9.0,,,,0.0,,,,100.0,0.93,0.0,0.0,,0.0,100.0,11.41,0.7978,88.59,1.0827
2007-02-13,63836.0,339607.52,0.8,0.17,0.3,0.32,0.0,336809.2,526.0,63310.0,2798.32,,,,,,,,0.0,,21.0,,,,,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,11.06,0.8032,88.94,1.1165
2007-02-14,64134.0,338627.52,0.81,0.19,0.3,0.32,0.0,335860.8,524.0,63610.0,2766.72,,,,0.0,,,,0.0,300.0,2.0,,,0.0,,,,,0.0,,,,100.0,0.92,0.0,0.0,,0.0,100.0,11.01,0.8041,88.99,1.1241
2007-02-15,44234.0,236209.56,0.56,0.14,0.21,0.24,0.0,233576.94,493.0,43741.0,2632.62,,,,,,,,0.0,,31.0,,,,,,,19869.0,0.0,0.09,,,100.0,0.92,0.0,0.0,,0.0,100.0,,1.0,100.0,0.8289
