,PHXM FP Equity_DX_SI_QTY,PHXM FP Equity_DX_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PHXM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PHXM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PHXM FP Equity_DX_SI_MV,PHXM FP Equity_DX_DSS,PHXM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY,PHXM FP Equity_DX_BROKER_SI_QTY,PHXM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PHXM FP Equity_DX_BROKER_SI_MV_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_x,PHXM FP Equity_DX_BROKER_SI_MV_INC_x,PHXM FP Equity_DX_SUPPLY_SI_MV_NEW,PHXM FP Equity_DX_BROKER_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_NEW,PHXM FP Equity_DX_SUPPLY_SI_MV_DEC,PHXM FP Equity_DX_BROKER_SI_QTY_INC,PHXM FP Equity_DX_SUPPLY_SI_QTY_DEC,PHXM FP Equity_DX_BROKER_SI_MV_NEW_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PHXM FP Equity_DX_BROKER_SI_MV_INC_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_y,PHXM FP Equity_DX_BROKER_SI_MV_ADD,PHXM FP Equity_DX_SUPPLY_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV,PHXM FP Equity_DX_BROKER_SI_MV_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV_RMV,PHXM FP Equity_DX_BROKER_SI_MV_RMV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PHXM FP Equity_DX_UTILIZATION_QUANTITY,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PHXM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_MV,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PHXM FP Equity_DX_BROKER_SI_CON_RATIO,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PHXM FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-06-21,112554.0,697834.8,0.68,4.38,0.63,0.71,0.0,669004.8,27973.0,107904.0,173432.6,,,,,,,,0.0,,1.0,,,,,,,1.0,0.17,0.0,,,100.0,70.08,0.0,0.0,,0.0,100.0,40.34,0.3784,45.53,2.8198
2019-06-24,112554.0,683202.78,0.68,4.51,0.63,0.7,0.0,654977.28,27973.0,107904.0,169796.11,,,,,,,,,,,,,,,,,,0.17,,,,100.0,70.08,0.0,0.0,,0.0,100.0,40.58,0.3776,45.22,2.8198
2019-06-25,112429.0,686941.19,0.68,4.59,0.63,0.69,0.0,658529.69,27973.0,107779.0,170915.03,,,,,,,,,,,,,,,,,125.0,0.17,0.01,,,100.0,70.08,0.0,0.0,,0.0,100.0,40.1,0.3791,45.82,2.8167
2019-06-26,112429.0,694811.22,0.68,4.67,0.63,0.7,0.0,666074.22,27973.0,107779.0,172873.14,,,,,,,,,,,,,,,,,,0.17,,,,100.0,70.08,0.0,0.0,,0.0,100.0,39.99,0.3795,45.96,2.8167
2019-06-27,115229.0,723638.12,0.7,4.9,0.64,0.72,0.0,685644.12,29373.0,109179.0,184462.44,,,1400.0,0.01,,,,,1400.0,,,,0.01,1400.0,,,,0.18,,,,100.0,72.4,0.0,0.0,,0.0,100.0,40.16,0.3723,44.95,2.8401
2019-06-28,115876.0,713796.16,0.7,4.84,0.65,0.73,0.0,676528.16,28920.0,109826.0,178147.2,,,,0.01,,,,0.0,647.0,453.0,,,0.01,,,,,0.18,,,,100.0,71.28,0.0,0.0,,0.0,100.0,41.04,0.3707,43.95,2.8561
2019-07-01,115876.0,730018.8,0.7,4.84,0.65,0.73,0.0,691903.8,30820.0,109826.0,194166.0,,1900.0,,,0.01,,,,,,,1900.0,,,,,,0.19,,,,100.0,72.57,0.0,0.0,,0.0,100.0,40.44,0.3729,44.78,2.7283
2019-07-02,115876.0,723066.24,0.7,4.58,0.65,0.73,0.0,685314.24,30820.0,109826.0,192316.8,,,,,,,,,,,,,,,,,,0.19,,0.01,,100.0,72.57,0.0,0.0,1900.0,0.0,100.0,40.9,0.3712,44.14,2.7283
2019-07-03,115876.0,723066.24,0.7,4.97,0.65,0.73,0.0,685314.24,30820.0,109826.0,192316.8,,,,,,,,,,,,,,,,,,0.19,,,,100.0,71.82,0.0,0.0,,0.0,100.0,40.74,0.3716,44.34,2.7004
2019-07-04,108931.0,678640.13,0.66,4.56,0.61,0.68,0.0,643440.63,28668.0,103281.0,178601.64,,,,,,,,0.01,,2152.0,,,,,,,6545.0,0.18,0.04,,,100.0,66.88,0.0,0.0,,0.0,100.0,37.3,0.3715,47.18,2.5413
2019-07-05,108931.0,689533.23,0.66,4.73,0.61,0.69,0.0,653768.73,28668.0,103281.0,181468.44,,,,,,,,,,,,,,,,,,0.18,,,,100.0,67.03,0.0,0.0,,0.0,100.0,37.08,0.3729,47.51,2.547
2019-07-08,110131.0,694926.61,0.67,4.64,0.61,0.7,0.0,655489.11,29268.0,103881.0,184681.08,,,,,,600.0,,,,,,,,,0.0,600.0,,0.19,,,,100.0,68.5,0.0,0.0,,0.0,100.0,37.15,0.3675,46.87,2.5777
2019-07-09,110131.0,686116.13,0.67,4.67,0.61,0.7,0.0,647178.63,28839.0,103881.0,179666.97,,,,,,,,0.0,,429.0,,,,,,,,0.18,,,,100.0,64.67,0.0,0.0,,0.0,100.0,37.29,0.3666,46.66,2.4697
2019-07-10,110131.0,697129.23,0.67,4.7,0.61,0.69,0.0,657566.73,28839.0,103881.0,182550.87,,,,,,,,,,,,,,,,,,0.18,,,,100.0,64.67,0.0,0.0,,0.0,100.0,36.81,0.3693,47.36,2.4697
2019-07-11,110131.0,699331.85,0.67,4.82,0.61,0.7,0.0,659644.35,28839.0,103881.0,183127.65,,,,,,,,,,,,,,,,,,0.18,,,,100.0,64.67,0.0,0.0,,0.0,100.0,37.04,0.368,47.02,2.4697
2019-07-12,110131.0,702635.78,0.67,4.59,0.61,0.71,0.0,662760.78,28839.0,103881.0,183992.82,,,,,,,,,,,,,,,,,,0.18,,,,100.0,64.67,0.0,0.0,,0.0,100.0,37.0,0.3682,47.07,2.4697
2019-07-15,98831.0,632518.4,0.6,4.09,0.55,0.64,0.0,628678.4,23189.0,98231.0,148409.6,,,,,,,,0.04,,5650.0,,,,,,,5650.0,0.15,0.03,,,100.0,52.0,0.0,0.0,,0.0,100.0,35.58,0.4096,52.37,2.2163
2019-07-16,98831.0,635483.33,0.6,4.24,0.55,0.64,0.0,631625.33,23189.0,98231.0,149105.27,,,,,,,,,,,,,,,,,,0.15,,,,100.0,52.0,0.0,0.0,,0.0,100.0,35.59,0.4095,52.35,2.2163
2019-07-17,98831.0,619670.37,0.6,4.22,0.55,0.63,0.0,615908.37,23189.0,98231.0,145395.03,,,,,,,,,,,,,,,,,,0.15,,,,100.0,52.0,0.0,0.0,,0.0,100.0,36.03,0.4067,51.76,2.2163
2019-07-18,98831.0,617693.75,0.6,4.09,0.55,0.62,0.0,613943.75,23189.0,98231.0,144931.25,,,,,,,,,,,,,,,,,,0.15,,,,100.0,52.0,0.0,0.0,,0.0,100.0,35.63,0.4093,52.31,2.2163
2019-07-19,98037.0,598025.7,0.59,4.05,0.55,0.61,0.0,594365.7,23181.0,97437.0,141404.1,,,,,,,,0.0,,8.0,,,,,,,794.0,0.14,0.0,,,100.0,51.99,0.0,0.0,,0.0,100.0,35.55,0.4075,52.15,2.1989
2019-07-22,96392.0,571604.56,0.58,3.91,0.54,0.58,0.0,568046.56,23181.0,95792.0,137463.33,,,,,,,,,,,,,,,,,1645.0,0.14,0.02,,,100.0,51.99,0.0,0.0,,0.0,100.0,34.45,0.4091,53.0,2.162
2019-07-23,96392.0,555217.92,0.58,3.84,0.54,0.57,0.0,551761.92,23181.0,95792.0,133522.56,,,,,,,,,,,,,,,,,,0.14,,,,100.0,51.99,0.0,0.0,,0.0,100.0,34.51,0.4086,52.91,2.162
2019-07-24,96392.0,559073.6,0.58,3.71,0.54,0.56,0.0,555593.6,23181.0,95792.0,134449.8,,,,,,,,,,,,,,,,,,0.13,,,,100.0,51.98,0.0,0.0,,0.0,100.0,33.89,0.4132,53.78,2.1616
2019-07-25,90992.0,525933.76,0.55,3.49,0.51,0.53,0.0,522465.76,22781.0,90392.0,131674.18,,,,,,,,0.0,,400.0,,,,,,,5400.0,0.13,0.03,,,100.0,52.02,0.0,0.0,,0.0,100.0,30.13,0.4232,56.74,2.0778
2019-07-26,89186.0,507468.34,0.54,3.41,0.5,0.52,0.0,504054.34,22781.0,88586.0,129623.89,,,,,,,,,,,,,,,,,1806.0,0.13,0.01,,,100.0,52.03,0.0,0.0,,0.0,100.0,28.91,0.4264,57.61,2.0369
2019-07-29,82164.0,477372.84,0.5,3.07,0.46,0.48,0.0,473886.84,22781.0,81564.0,132357.61,,,,,,,,,,,,,,,,,7022.0,0.13,0.04,,,100.0,52.02,0.0,0.0,,0.0,100.0,30.79,0.4082,54.85,1.8762
2019-07-30,87207.0,477894.36,0.53,3.21,0.49,0.5,0.0,474606.36,22030.0,86607.0,120724.4,,,,0.02,,,,0.0,5794.0,751.0,,,0.02,,,,751.0,0.13,0.0,,,100.0,50.31,0.0,0.0,,0.0,100.0,29.3,0.4184,56.62,1.9917
2019-07-31,87207.0,506672.67,0.53,3.21,0.49,0.5,0.0,503186.67,22030.0,86607.0,127994.3,,,,,,,,,,,,,,,,,,0.12,,,,100.0,50.3,0.0,0.0,,0.0,100.0,27.6,0.4361,59.09,1.9913
2019-08-01,82229.0,464593.85,0.5,2.85,0.46,0.48,0.0,461203.85,22030.0,81629.0,124469.5,,,,,,,,,,,,,,,,,4978.0,0.13,0.03,,,100.0,50.31,0.0,0.0,,0.0,100.0,30.55,0.4058,54.72,1.878
2019-08-02,81929.0,454705.95,0.5,2.87,0.46,0.46,0.0,449433.45,22380.0,80979.0,124209.0,,,350.0,0.0,,,,,350.0,,,,0.0,350.0,,,1000.0,0.13,0.01,,,100.0,51.11,0.0,0.0,,0.0,100.0,30.67,0.4146,55.46,1.8712
2019-08-05,81231.0,432148.92,0.49,2.76,0.45,0.44,0.0,427094.92,22380.0,80281.0,119061.6,,,,,,,,,,,,,,,,,698.0,0.12,0.01,,,100.0,51.11,0.0,0.0,,0.0,100.0,31.27,0.4094,54.6,1.8552
2019-08-06,81231.0,423213.51,0.49,2.73,0.45,0.43,0.0,418264.01,22380.0,80281.0,116599.8,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.11,0.0,0.0,,0.0,100.0,31.0,0.4114,54.95,1.8552
2019-08-07,81231.0,418339.65,0.49,2.88,0.45,0.42,0.0,413447.15,22380.0,80281.0,115257.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,51.11,0.0,0.0,,0.0,100.0,30.84,0.4129,55.19,1.8552
2019-08-08,81191.0,420569.38,0.49,2.83,0.45,0.42,0.0,415648.38,22380.0,80241.0,115928.4,,,,,,,,,,,,,,,,,40.0,0.12,0.0,,,100.0,51.1,0.0,0.0,,0.0,100.0,30.55,0.415,55.55,1.854
2019-08-09,82682.0,429946.4,0.5,2.85,0.46,0.43,0.0,425006.4,21871.0,81732.0,113729.2,,,,0.01,,,,0.0,2000.0,509.0,,,0.01,,,,509.0,0.11,0.0,,,100.0,49.94,0.0,0.0,,0.0,100.0,29.32,0.4241,57.06,1.888
2019-08-12,83664.0,440072.64,0.51,2.9,0.47,0.44,0.0,435075.64,23371.0,82714.0,122931.46,,,1500.0,0.01,,,,,1500.0,,,,0.01,1500.0,,,518.0,0.12,0.0,,,100.0,53.37,0.0,0.0,,0.0,100.0,28.27,0.4119,56.52,1.9104
2019-08-13,85664.0,436029.76,0.52,3.21,0.48,0.45,0.0,431194.26,23371.0,84714.0,118958.39,,,,0.0,,,,,2000.0,,,,0.0,,,,,0.12,,,,100.0,53.38,0.0,0.0,,0.0,100.0,28.28,0.4128,56.6,1.9565
2019-08-14,85564.0,444077.16,0.52,3.24,0.48,0.44,0.0,439146.66,23371.0,84614.0,121295.49,,,,,,,,,,,,,,,,,100.0,0.12,0.0,,,100.0,53.37,0.0,0.0,,0.0,100.0,27.52,0.4212,57.76,1.9538
2019-08-15,85564.0,427820.0,0.52,3.37,0.48,0.44,0.0,423070.0,23371.0,84614.0,116855.0,,,,,,,,,,,,,,,,,,0.12,,,,100.0,53.38,0.0,0.0,,0.0,100.0,28.34,0.4133,56.61,1.9542
2019-08-16,85564.0,438943.32,0.52,3.49,0.48,0.44,0.0,434069.82,23371.0,84614.0,119893.23,,,,,,,,,,,,,,,,,,0.12,,,,100.0,53.37,0.0,0.0,,0.0,100.0,27.43,0.4225,57.92,1.9538
2019-08-19,85564.0,441510.24,0.52,3.63,0.48,0.44,0.0,436608.24,23371.0,84614.0,120594.36,,,,,,,,,,,,,,,,,,0.12,,,,100.0,53.37,0.0,0.0,,0.0,100.0,27.7,0.4195,57.52,1.9538
2019-08-20,87564.0,452705.88,0.53,3.73,0.49,0.46,0.0,447794.38,23371.0,86614.0,120828.07,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.12,,,,100.0,53.37,0.0,0.0,,0.0,100.0,27.12,0.4262,58.41,1.9995
2019-08-21,87564.0,468467.4,0.53,3.74,0.49,0.47,0.0,463384.9,23371.0,86614.0,125034.85,,,,,,,,,,,,,,,,,,0.12,,,,100.0,53.37,0.0,0.0,,0.0,100.0,26.68,0.4308,59.04,1.9995
2019-08-22,87264.0,452027.52,0.53,3.63,0.49,0.46,0.0,447106.52,23371.0,86314.0,121061.78,,,,,,,,,,,,,,,,,300.0,0.13,0.0,,,100.0,53.38,0.0,0.0,,0.0,100.0,27.38,0.4221,57.89,1.993
2019-08-23,85764.0,450261.0,0.52,3.68,0.48,0.45,0.0,445273.5,21871.0,84814.0,114822.75,,,,,,,,0.01,,1500.0,,,,,,,1500.0,0.11,0.01,,,100.0,49.94,0.0,0.0,,0.0,100.0,27.17,0.4443,59.91,1.9584
2019-08-26,85764.0,448545.72,0.52,3.84,0.48,0.45,0.0,443577.22,21871.0,84814.0,114385.33,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.95,0.0,0.0,,0.0,100.0,27.32,0.4414,59.57,1.9588
2019-08-27,85364.0,443039.16,0.52,3.86,0.48,0.45,0.0,438108.66,21471.0,84414.0,111434.49,,,,,,,,0.0,,400.0,,,,,,,400.0,0.11,0.0,,,100.0,49.95,0.0,0.0,,0.0,100.0,27.16,0.4419,59.68,1.9859
2019-08-28,85364.0,442185.52,0.5,3.93,0.48,0.45,0.0,437264.52,23471.0,84414.0,121579.78,,,2000.0,,,,,,,,,,,2000.0,,,,0.12,,,,100.0,54.59,0.0,0.0,,0.0,100.0,27.09,0.4429,59.81,1.9855
2019-08-29,85364.0,443892.8,0.5,4.14,0.48,0.45,0.0,438952.8,21471.0,84414.0,111649.2,,,,,,,,0.01,,2000.0,,,,,,,,0.11,,,,100.0,49.94,0.0,0.0,,0.0,100.0,26.99,0.4439,59.94,1.9855
2019-08-30,85289.0,438385.46,0.5,4.12,0.48,0.45,0.0,433502.46,21471.0,84339.0,110360.94,,,,,,,,,,,,,,,,,75.0,0.11,0.0,,,100.0,49.95,0.0,0.0,,0.0,100.0,27.15,0.4415,59.65,1.9842
2019-09-02,77039.0,402143.58,0.46,3.82,0.43,0.4,0.0,397184.58,21471.0,76089.0,112078.62,,,,,,,,,,,,,,,,,8250.0,0.11,0.04,,,100.0,49.94,0.0,0.0,,0.0,100.0,29.54,0.4146,55.92,1.7919
2019-09-03,83314.0,439064.78,0.49,4.19,0.46,0.44,0.0,434058.28,21471.0,82364.0,113152.17,,,,0.04,,,,,6550.0,,,,0.04,,,,275.0,0.11,0.0,,,100.0,49.94,0.0,0.0,,0.0,100.0,27.16,0.44,59.49,1.9379
2019-09-04,82993.0,433223.46,0.49,4.56,0.46,0.44,0.0,428264.46,21471.0,82043.0,112078.62,,,,,,,,,,,,,,,,,321.0,0.11,0.0,,,100.0,49.94,0.0,0.0,,0.0,100.0,27.1,0.4388,59.39,1.9304
2019-09-05,82849.0,434128.76,0.49,4.66,0.46,0.44,0.0,429150.76,21401.0,81899.0,112141.24,,,,,,,,0.0,,70.0,,,,,,,144.0,0.11,0.0,,,100.0,49.94,0.0,0.0,,0.0,100.0,26.83,0.4411,59.71,1.9333
2019-09-06,82849.0,430814.8,0.49,4.62,0.46,0.44,0.0,425874.8,21401.0,81899.0,111285.2,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.95,0.0,0.0,,0.0,100.0,26.98,0.4392,59.47,1.9337
2019-09-09,82849.0,420872.92,0.49,4.8,0.46,0.43,0.0,416046.92,21401.0,81899.0,108717.08,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.95,0.0,0.0,,0.0,100.0,27.17,0.437,59.19,1.9337
2019-09-10,82849.0,410102.55,0.49,4.02,0.46,0.42,0.0,405400.05,21401.0,81899.0,105934.95,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.95,0.0,0.0,,0.0,100.0,27.23,0.4365,59.12,1.9337
2019-09-11,82849.0,410102.55,0.49,4.1,0.46,0.41,0.0,405400.05,21401.0,81899.0,105934.95,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.94,0.0,0.0,,0.0,100.0,26.88,0.4405,59.64,1.9333
2019-09-12,82849.0,410102.55,0.49,4.31,0.46,0.41,0.0,405400.05,21401.0,81899.0,105934.95,,,,,,,,,,,,,,,,,,0.11,,,,100.0,49.94,0.0,0.0,,0.0,100.0,26.81,0.4412,59.74,1.9333
2019-09-13,82849.0,405960.1,0.49,4.44,0.46,0.41,0.0,401305.1,21401.0,81899.0,104864.9,,,,,,,,,,,,,,,,,,0.11,,,,100.0,34.05,0.0,0.0,,0.0,100.0,26.98,0.4391,59.47,1.3183
2019-09-16,82849.0,414245.0,0.49,4.69,0.46,0.42,0.0,409495.0,21401.0,81899.0,107005.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,34.05,0.0,0.0,,0.0,100.0,26.6,0.4436,60.04,1.3181
2019-09-17,82849.0,414245.0,0.49,4.73,0.46,0.42,0.0,409495.0,21401.0,81899.0,107005.0,,,,,,,,,,,,,,,,,,0.11,,,,100.0,34.05,0.0,0.0,,0.0,100.0,26.83,0.4412,59.73,1.3181
2019-09-18,82049.0,409834.76,0.49,4.8,0.46,0.42,0.0,405089.51,21371.0,81099.0,106748.15,,,,,,,,0.0,,30.0,,,,,,,800.0,0.11,0.0,,,100.0,34.04,0.0,0.0,,0.0,100.0,26.16,0.4437,60.21,1.3068
2019-09-19,82049.0,402040.1,0.49,4.91,0.46,0.41,0.0,397385.1,21371.0,81099.0,104717.9,,,,,,,,,,,,,,,,,,0.11,,,,100.0,34.04,0.0,0.0,,0.0,100.0,26.38,0.441,59.87,1.3068
2019-09-20,79049.0,378644.71,0.47,4.81,0.44,0.39,0.0,376968.21,20771.0,78699.0,99493.09,,,,,,,,0.0,,600.0,,,,,,,2400.0,0.1,0.02,,,100.0,33.08,0.0,0.0,,0.0,100.0,26.84,0.4332,58.93,1.259
2019-09-23,76854.0,356602.56,0.45,4.49,0.43,0.37,0.0,354978.56,19619.0,76504.0,91032.16,,,,,,,,0.01,,1152.0,,,,,,,2195.0,0.09,0.01,,,100.0,31.96,0.0,0.0,,0.0,100.0,25.63,0.4459,60.46,1.2518
2019-09-24,76614.0,342464.58,0.45,4.23,0.43,0.35,0.0,340900.08,19379.0,76264.0,86624.13,,,,,,,,0.0,,240.0,,,,,,,240.0,0.09,0.0,,,100.0,31.57,0.0,0.0,,0.0,100.0,25.46,0.4464,60.55,1.2479
2019-09-25,76169.0,324860.78,0.45,3.59,0.42,0.34,0.0,323368.03,18934.0,75819.0,80753.51,,,,,,,,0.0,,445.0,,,,,,,445.0,0.08,0.0,,,100.0,30.84,0.0,0.0,,0.0,100.0,25.19,0.4463,60.62,1.2407
2019-09-26,78169.0,331436.56,0.46,3.61,0.44,0.34,0.0,329952.56,18934.0,77819.0,80280.16,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.08,,,,100.0,30.84,0.0,0.0,,0.0,100.0,23.96,0.4623,62.53,1.2733
2019-09-27,77429.0,328298.96,0.46,3.45,0.43,0.33,0.0,326814.96,18194.0,77079.0,77142.56,,,,,,,,0.0,,740.0,,,,,,,740.0,0.08,0.0,,,100.0,29.64,0.0,0.0,,0.0,100.0,23.14,0.4682,63.3,1.2612
2019-09-30,75429.0,322836.12,0.45,3.34,0.42,0.32,0.0,321338.12,18194.0,75079.0,77870.32,,,,,,,,,,,,,,,,,2000.0,0.08,0.01,,,100.0,29.64,0.0,0.0,,0.0,100.0,23.66,0.4607,62.45,1.2286
2019-10-01,79385.0,333020.08,0.47,3.52,0.44,0.34,0.0,314956.41,22150.0,75079.0,92919.25,,,3956.0,,,,,,,,,,,3956.0,,,,0.09,,,,100.0,36.08,0.0,0.0,,0.0,100.0,22.82,0.414,58.81,1.2931
2019-10-02,79385.0,327463.13,0.47,3.44,0.44,0.33,0.0,309700.88,22150.0,75079.0,91368.75,,,,,,,,,,,,,,,,,,0.09,,,,100.0,36.08,0.0,0.0,,0.0,100.0,22.77,0.4144,58.86,1.2931
2019-10-03,79385.0,311586.13,0.47,3.52,0.44,0.32,0.0,294685.08,22150.0,75079.0,86938.75,,,,,,,,,,,,,,,,,,0.09,,,,100.0,35.98,0.0,0.0,,0.0,100.0,23.17,0.4086,58.16,1.2896
2019-10-04,79385.0,315952.3,0.47,3.4,0.44,0.32,0.0,298814.42,22150.0,75079.0,88157.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,35.98,0.0,0.0,,0.0,100.0,22.42,0.42,59.51,1.2896
2019-10-07,79385.0,315952.3,0.47,3.32,0.44,0.32,0.0,298814.42,22150.0,75079.0,88157.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,35.98,0.0,0.0,,0.0,100.0,22.59,0.4174,59.2,1.2896
2019-10-08,79154.0,295244.42,0.47,3.24,0.44,0.31,0.0,279183.04,21919.0,74848.0,81757.87,,,,,,,,0.0,,231.0,,,,,,,231.0,0.09,0.0,,,100.0,35.61,0.0,0.0,,0.0,100.0,23.14,0.4067,57.97,1.2858
2019-10-09,79154.0,299202.12,0.47,3.12,0.44,0.3,0.0,297879.12,21919.0,78804.0,82853.82,,,,,,3956.0,,,,,,,,,0.02,,,0.08,,,,100.0,35.61,0.0,0.0,,0.0,100.0,22.13,0.4195,59.56,1.2858
2019-10-10,78907.0,297479.39,0.47,2.9,0.44,0.3,0.0,296159.89,21672.0,78557.0,81703.44,,,,,,,,0.0,,247.0,,,,,,,247.0,0.08,0.0,,,100.0,34.98,0.0,0.0,,0.0,100.0,22.05,0.4175,59.38,1.2735
2019-10-11,78645.0,289806.83,0.47,2.87,0.44,0.3,0.0,288517.08,21410.0,78295.0,78895.85,,,,,,,,0.0,,262.0,,,,,,,262.0,0.08,0.0,,,100.0,34.55,0.0,0.0,,0.0,100.0,22.03,0.4149,59.13,1.2693
2019-10-14,78645.0,290593.28,0.47,2.86,0.44,0.3,0.0,289300.03,21410.0,78295.0,79109.95,,,,,,,,,,,,,,,,,,0.08,,,,100.0,34.55,0.0,0.0,,0.0,100.0,21.67,0.4175,59.48,1.2693
2019-10-15,78331.0,291782.97,0.46,2.86,0.44,0.29,0.0,290479.22,21096.0,77981.0,78582.6,,,,,,,,0.0,,314.0,,,,,,,314.0,0.08,0.0,,,100.0,34.05,0.0,0.0,,0.0,100.0,21.4,0.4223,60.02,1.2642
2019-10-16,78331.0,304707.59,0.46,2.86,0.44,0.3,0.0,303346.09,21096.0,77981.0,82063.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,34.05,0.0,0.0,,0.0,100.0,20.97,0.4292,60.79,1.2642
2019-10-17,78166.0,304847.4,0.46,2.74,0.44,0.31,0.0,303482.4,20931.0,77816.0,81630.9,,,,,,,,0.0,,165.0,,,,,,,165.0,0.08,0.0,,,100.0,33.78,0.0,0.0,,0.0,100.0,21.27,0.4225,60.07,1.2615
2019-10-18,77919.0,298040.18,0.46,2.72,0.43,0.3,0.0,296701.43,20684.0,77569.0,79116.3,,,,,,,,0.0,,247.0,,,,,,,247.0,0.08,0.0,,,100.0,33.38,0.0,0.0,,0.0,100.0,21.34,0.4196,59.77,1.2575
2019-10-21,77919.0,301936.13,0.46,2.66,0.43,0.3,0.0,300579.88,20684.0,77569.0,80150.5,,,,,,,,,,,,,,,,,,0.08,,,,100.0,33.38,0.0,0.0,,0.0,100.0,21.0,0.4254,60.42,1.2575
2019-10-22,75151.0,292337.39,0.44,2.93,0.42,0.3,0.0,290975.89,20252.0,74801.0,78780.28,,,,,,,,0.0,,432.0,,,,,,,2768.0,0.08,0.01,,,100.0,32.69,0.0,0.0,,0.0,100.0,18.22,0.4406,62.43,1.2129
2019-10-23,75005.0,296644.78,0.44,2.92,0.42,0.3,0.0,295260.53,20252.0,74655.0,80096.66,,,,,,,,,,,,,,,,,146.0,0.08,0.0,,,100.0,32.69,0.0,0.0,,0.0,100.0,17.91,0.4438,62.78,1.2105
2019-10-24,75005.0,297769.85,0.44,2.96,0.42,0.3,0.0,296380.35,20252.0,74655.0,80400.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,32.69,0.0,0.0,,0.0,100.0,18.06,0.4414,62.53,1.2105
2019-10-25,75005.0,297769.85,0.44,2.94,0.42,0.3,0.0,296380.35,20252.0,74655.0,80400.44,,,,,,,,,,,,,,,,,,0.08,,,,100.0,32.69,0.0,0.0,,0.0,100.0,18.1,0.4407,62.46,1.2105
2019-10-28,74834.0,286614.22,0.44,2.95,0.42,0.29,0.0,285273.72,20252.0,74484.0,77565.16,,,,,,,,,,,,,,,,,171.0,0.08,0.0,,,100.0,32.69,0.0,0.0,,0.0,100.0,18.25,0.4349,61.88,1.2078
2019-10-29,74819.0,298901.91,0.44,2.96,0.42,0.3,0.0,297503.66,20252.0,74469.0,80906.74,,,,,,,,,,,,,,,,,15.0,0.08,0.0,,,100.0,32.69,0.0,0.0,,0.0,100.0,17.47,0.4509,63.51,1.2075
2019-10-30,76747.0,298545.83,0.45,3.02,0.43,0.31,0.0,297184.33,20237.0,76397.0,78721.93,,,,0.0,,,,0.0,2000.0,15.0,,,0.0,,,,72.0,0.08,0.0,,,100.0,32.66,0.0,0.0,,0.0,100.0,17.62,0.4471,63.14,1.2386
2019-10-31,76747.0,303150.65,0.45,3.0,0.43,0.3,0.0,301768.15,20237.0,76397.0,79936.15,,,,,,,,,,,,,,,,,,0.08,,,,100.0,32.66,0.0,0.0,,0.0,100.0,17.17,0.4547,63.89,1.2386
2019-11-01,76747.0,305836.8,0.45,3.05,0.43,0.31,0.0,304442.05,20237.0,76397.0,80644.45,,,,,,,,,,,,,,,,,,0.08,,,,100.0,32.66,0.0,0.0,,0.0,100.0,17.26,0.4541,63.83,1.2386
2019-11-04,76676.0,329323.42,0.45,3.11,0.43,0.32,0.0,327820.17,20006.0,76326.0,85925.77,,,,,,,,0.0,,231.0,,,,,,,71.0,0.08,0.0,,,100.0,32.29,0.0,0.0,,0.0,100.0,16.57,0.4688,65.25,1.2375
