,EESM FP Equity_DX_SI_QTY,EESM FP Equity_DX_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EESM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EESM FP Equity_DX_SI_MV,EESM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY,EESM FP Equity_DX_BROKER_SI_QTY,EESM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_x,EESM FP Equity_DX_BROKER_SI_MV_INC_x,EESM FP Equity_DX_SUPPLY_SI_MV_NEW,EESM FP Equity_DX_BROKER_SI_QTY_ADD,EESM FP Equity_DX_SUPPLY_SI_MV_DEC,EESM FP Equity_DX_BROKER_SI_QTY_INC,EESM FP Equity_DX_SUPPLY_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EESM FP Equity_DX_BROKER_SI_MV_INC_y,EESM FP Equity_DX_SUPPLY_SI_QTY_INC_y,EESM FP Equity_DX_BROKER_SI_MV_ADD,EESM FP Equity_DX_SUPPLY_SI_QTY_ADD,EESM FP Equity_DX_BROKER_SI_QTY_DEC,EESM FP Equity_DX_SUPPLY_SI_MV,EESM FP Equity_DX_BROKER_SI_MV_DEC,EESM FP Equity_DX_SUPPLY_SI_MV_RMV,EESM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EESM FP Equity_DX_UTILIZATION_QUANTITY,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EESM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EESM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EESM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EESM FP Equity_DX_ACTIVE_UTILIZATION_MV,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EESM FP Equity_DX_BROKER_SI_CON_RATIO,EESM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EESM FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-12-04,22000.0,5429578.0,4.82,4.77,5.35,1357394.5,16500.0,5500.0,4072183.5,,,,,,,,,,,,,,,4.02,,,100.0,71.74,0.0,0.0,,0.0,100.0,22.73,0.3543,50.0,0.9565
2019-12-05,22000.0,5441040.0,4.82,4.57,5.39,1360260.0,16500.0,5500.0,4080780.0,,,,,,,,,,,,,,,4.03,,,100.0,71.74,0.0,0.0,,0.0,100.0,22.9,0.3525,49.66,0.9565
2019-12-06,22000.0,5506094.0,4.21,4.57,5.44,1376523.5,16500.0,5500.0,4129570.5,,,,,,,,,,,,,,,4.08,,,100.0,71.74,0.0,0.0,,0.0,100.0,22.75,0.3541,49.95,0.9565
2019-12-09,11000.0,2746535.0,2.1,2.28,2.75,1373267.5,5500.0,5500.0,1373267.5,,,,,,2.71,,11000.0,,,,,,,1.38,,,30.56,23.91,12500.0,3121062.5,,3.13,30.56,45.45,0.4174,45.45,0.4783
2019-12-10,11000.0,2752827.0,2.12,2.28,2.75,1376413.5,5500.0,5500.0,1376413.5,,,,,,,,,,,,,,,1.37,,,30.56,23.91,12500.0,3128212.5,,3.12,30.56,45.45,0.4174,45.45,0.4783
2019-12-11,11000.0,2738043.0,2.12,2.31,2.76,1369021.5,5500.0,5500.0,1369021.5,,,,,,,,,,,,,,,1.38,,,30.56,23.91,12500.0,3111412.5,,3.14,30.56,45.45,0.4174,45.45,0.4783
2019-12-12,11000.0,2746623.0,2.06,2.39,2.74,1373311.5,5500.0,5500.0,1373311.5,,,,,,,,,,,,,,,1.37,,,30.56,23.91,12500.0,3121162.5,,3.12,30.56,45.45,0.4174,45.45,0.4783
2019-12-13,11000.0,2797575.0,1.86,2.39,2.75,1398787.5,5500.0,5500.0,1398787.5,,,,,,,,,,,,,,,1.37,,,30.56,23.91,12500.0,3179062.5,,3.12,30.56,45.45,0.4174,45.45,0.4783
2019-12-16,11000.0,2835558.0,1.86,2.39,2.8,1417779.0,5500.0,5500.0,1417779.0,,,,,,,,,,,,,,,1.4,,,30.56,23.91,12500.0,3222225.0,,3.18,30.56,45.45,0.4174,45.45,0.4783
2019-12-17,10000.0,2551850.0,1.68,2.57,2.58,1275925.0,5000.0,5000.0,1275925.0,,,,,,0.13,,500.0,,,,,,500.0,1.29,0.13,,100.0,21.74,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.4348
2019-12-18,10000.0,2547820.0,1.22,2.55,2.55,1273910.0,5000.0,5000.0,1273910.0,,,,,,,,,,,,,,,1.28,,,100.0,21.74,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.4348
2019-12-19,10000.0,2558720.0,0.95,2.48,2.55,1279360.0,5000.0,5000.0,1279360.0,,,,,,,,,,,,,,,1.27,,,100.0,21.74,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.4348
2019-12-20,10000.0,2565460.0,0.92,2.48,2.56,1282730.0,5000.0,5000.0,1282730.0,,,,,,,,,,,,,,,1.28,,,100.0,21.74,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.4348
2019-12-23,10000.0,2566930.0,0.93,2.48,2.56,1283465.0,5000.0,5000.0,1283465.0,,,,,,,,,,,,,,,1.28,,,100.0,13.51,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.2703
2019-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.28,,5000.0,,,,,,5000.0,0.0,1.28,,0.0,0.0,27000.0,6995268.0,,6.93,0.0,,0.0,,0.0
2019-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,27000.0,6995268.0,,7.0,0.0,,0.0,,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,27000.0,6995268.0,,6.99,0.0,,0.0,,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,17000.0,4428024.0,,4.4,0.0,,0.0,,0.0
2019-12-30,800.0,205720.0,0.08,0.21,0.21,205720.0,400.0,800.0,102860.0,,,,,800.0,,,,,,,0.21,400.0,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2019-12-31,800.0,206462.4,0.08,0.21,0.21,206462.4,400.0,800.0,103231.2,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-01,800.0,206462.4,0.08,0.21,0.21,206462.4,400.0,800.0,103231.2,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,49.89,0.5,50.11,0.0449
2020-01-02,800.0,208013.6,0.08,0.21,0.21,208013.6,400.0,800.0,104006.8,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-03,800.0,207140.0,0.08,0.21,0.21,207140.0,400.0,800.0,103570.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-06,800.0,205529.6,0.09,0.21,0.21,205529.6,400.0,800.0,102764.8,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-07,800.0,206216.0,0.09,0.21,0.21,206216.0,400.0,800.0,103108.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-08,800.0,206128.8,0.09,0.2,0.21,206128.8,400.0,800.0,103064.4,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-09,800.0,206880.0,0.09,0.2,0.21,206880.0,400.0,800.0,103440.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-10,800.0,206173.6,0.1,0.2,0.21,206173.6,400.0,800.0,103086.8,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-13,800.0,206144.8,0.1,0.2,0.21,206144.8,400.0,800.0,103072.4,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-14,800.0,206701.6,0.1,0.21,0.21,206701.6,400.0,800.0,103350.8,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-15,800.0,207120.0,0.09,0.21,0.21,207120.0,400.0,800.0,103560.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-16,800.0,207048.0,0.09,0.21,0.21,207048.0,400.0,800.0,103524.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-17,800.0,209426.4,0.1,0.21,0.21,209426.4,400.0,800.0,104713.2,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-20,800.0,208804.8,0.11,0.21,0.21,208804.8,400.0,800.0,104402.4,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-21,800.0,208121.6,0.11,0.21,0.21,208121.6,400.0,800.0,104060.8,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-22,800.0,209196.8,0.12,0.21,0.21,209196.8,400.0,800.0,104598.4,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-23,800.0,206586.4,0.12,0.21,0.21,206586.4,400.0,800.0,103293.2,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-24,800.0,209183.2,0.12,0.21,0.21,209183.2,400.0,800.0,104591.6,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-27,800.0,203876.8,0.12,0.21,0.21,203876.8,400.0,800.0,101938.4,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-28,800.0,205104.8,0.12,0.21,0.2,205104.8,400.0,800.0,102552.4,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-29,800.0,206817.6,0.13,0.21,0.21,206817.6,400.0,800.0,103408.8,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-30,800.0,203940.0,0.13,0.21,0.21,203940.0,400.0,800.0,101970.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-01-31,800.0,202720.0,0.13,0.21,0.2,202720.0,400.0,800.0,101360.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-02-03,800.0,203292.0,0.21,0.21,0.2,203292.0,400.0,800.0,101646.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-02-04,800.0,206109.6,0.54,0.21,0.2,206109.6,400.0,800.0,103054.8,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-02-05,800.0,208908.0,0.73,0.21,0.21,208908.0,400.0,800.0,104454.0,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-02-06,800.0,208918.4,0.73,0.21,0.21,208918.4,400.0,800.0,104459.2,,,,,,,,,,,,,,,0.1,,,100.0,2.25,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0449
2020-02-07,800.0,207144.8,0.73,0.21,0.21,207144.8,400.0,800.0,103572.4,,,,,,,,,,,,,,,0.1,,,100.0,5.13,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1026
2020-02-10,800.0,207830.4,0.73,0.21,0.21,207830.4,400.0,800.0,103915.2,,,,,,,,,,,,,,,0.1,,,100.0,5.13,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1026
2020-02-11,800.0,210467.2,0.74,0.22,0.21,210467.2,400.0,800.0,105233.6,,,,,,,,,,,,,,,0.1,,,100.0,5.13,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1026
2020-02-12,800.0,212431.2,0.58,0.22,0.21,212431.2,400.0,800.0,106215.6,,,,,,,,,,,,,,,0.11,,,100.0,5.13,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.1026
2020-02-13,800.0,213912.8,0.58,0.22,0.21,106956.4,400.0,400.0,106956.4,,,,,,0.11,,400.0,,,,,400.0,400.0,0.11,0.11,,5.71,5.71,6600.0,1764780.6,,1.75,5.71,50.0,0.5,50.0,0.1143
2020-02-14,800.0,213590.4,0.58,0.22,0.21,106795.2,400.0,400.0,106795.2,,,,,,,,,,,,,,,0.11,,,5.71,5.71,6600.0,1762120.8,,1.76,5.71,50.0,0.5,50.0,0.1143
2020-02-17,800.0,214023.2,0.56,0.22,0.21,107011.6,400.0,400.0,107011.6,,,,,,,,,,,,,,,0.11,,,5.71,5.71,6600.0,1765691.4,,1.76,5.71,50.0,0.5,50.0,0.1143
2020-02-18,800.0,214025.6,0.56,0.21,0.21,107012.8,400.0,400.0,107012.8,,,,,,,,,,,,,,,0.11,,,5.71,5.71,6600.0,1765711.2,,1.76,5.71,50.0,0.5,50.0,0.1143
2020-02-19,800.0,215455.2,0.56,0.21,0.21,107727.6,400.0,400.0,107727.6,,,,,,,,,,,,,,,0.11,,,5.71,5.71,6600.0,1777505.4,,1.77,5.71,50.0,0.5,50.0,0.1143
2020-02-20,800.0,214428.8,0.68,0.21,0.22,107214.4,400.0,400.0,107214.4,,,,,,,,,,,,,,,0.11,,,5.71,5.71,6600.0,1769037.6,,1.78,5.71,50.0,0.5,50.0,0.1143
2020-02-21,800.0,212991.2,0.68,0.21,0.21,106495.6,400.0,400.0,106495.6,,,,,,,,,,,,,,,0.11,,,5.71,5.71,6600.0,1757177.4,,1.77,5.71,50.0,0.5,50.0,0.1143
2020-02-24,800.0,204334.4,0.67,0.21,0.21,102167.2,400.0,400.0,102167.2,,,,,,,,,,,,,,,0.11,,,5.71,5.71,6600.0,1685758.8,,1.75,5.71,50.0,0.5,50.0,0.1143
2020-02-25,800.0,200947.2,0.67,0.21,0.2,100473.6,400.0,400.0,100473.6,,,,,,,,,,,,,,,0.1,,,5.71,5.71,6600.0,1657814.4,,1.69,5.71,50.0,0.5,50.0,0.1143
2020-02-26,800.0,200318.4,0.83,0.21,0.2,100159.2,400.0,400.0,100159.2,,,,,,,,,,,,,,,0.1,,,5.71,5.71,6600.0,1652626.8,,1.66,5.71,50.0,0.5,50.0,0.1143
2020-02-27,800.0,192217.6,0.72,0.21,0.2,96108.8,400.0,400.0,96108.8,,,,,,,,,,,,,,,0.1,,,5.71,5.71,6600.0,1585795.2,,1.66,5.71,50.0,0.5,50.0,0.1143
2020-02-28,400.0,93631.6,0.35,0.11,0.1,93631.6,400.0,400.0,93631.6,400.0,,,0.09,,,,,400.0,,,,,,0.09,,0.1,5.71,5.71,6600.0,1544921.4,400.0,1.55,5.71,50.0,1.0,100.0,0.0571
2020-03-02,400.0,92933.6,0.35,0.11,0.09,92933.6,400.0,400.0,92933.6,,,,,,,,,,,,,,,0.09,,,5.71,5.71,6600.0,1533404.4,,1.53,5.71,,1.0,100.0,0.0571
2020-03-03,400.0,95173.6,0.51,0.11,0.09,95173.6,400.0,400.0,95173.6,,,,,,,,,,,,,,,0.1,,,5.71,5.71,6600.0,1570364.4,,1.57,5.71,,1.0,100.0,0.0571
2020-03-04,400.0,95245.2,0.22,0.12,0.1,95245.2,400.0,400.0,95245.2,,,,,,,,,,,,,,,0.1,,,5.71,5.71,6600.0,1571545.8,,1.57,5.71,,1.0,100.0,0.0571
2020-03-05,400.0,92914.4,0.19,0.13,0.1,92914.4,400.0,400.0,92914.4,,,,,,,,,,,,,,,0.09,,,5.71,5.71,6600.0,1533087.6,,1.54,5.71,,1.0,100.0,0.0571
2020-03-06,400.0,90396.0,0.19,0.13,0.09,90396.0,400.0,400.0,90396.0,,,,,,,,,,,,,,,0.09,,,5.71,5.71,6600.0,1491534.0,,1.49,5.71,,1.0,100.0,0.0571
2020-03-09,400.0,83256.8,0.16,0.13,0.09,83256.8,400.0,400.0,83256.8,,,,,,,,,,,,,,,0.08,,,5.71,5.71,6600.0,1373737.2,,1.37,5.71,,1.0,100.0,0.0571
2020-03-10,400.0,83183.6,0.16,0.13,0.08,83183.6,400.0,400.0,83183.6,,,,,,,,,,,,,,,0.08,,,5.71,5.71,6600.0,1372529.4,,1.37,5.71,,1.0,100.0,0.0571
2020-03-11,400.0,81766.8,0.16,0.13,0.08,81766.8,400.0,400.0,81766.8,,,,,,,,,,,,,,,0.08,,,5.71,5.71,6600.0,1349152.2,,1.35,5.71,,1.0,100.0,0.0571
2020-03-12,400.0,72146.4,0.16,0.14,0.08,72146.4,400.0,400.0,72146.4,,,,,,,,,,,,,,,0.07,,,5.71,5.71,6600.0,1190415.6,,1.19,5.71,,1.0,100.0,0.0571
2020-03-13,400.0,72320.0,0.16,0.14,0.07,72320.0,400.0,400.0,72320.0,,,,,,,,,,,,,,,0.07,,,5.71,5.71,6600.0,1193280.0,,1.2,5.71,,1.0,100.0,0.0571
2020-03-16,400.0,67891.6,0.16,0.14,0.07,67891.6,400.0,400.0,67891.6,,,,,,,,,,,,,,,0.07,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-17,400.0,65968.4,0.16,0.14,0.07,65968.4,400.0,400.0,65968.4,,,,,,,,,,,,,,,0.07,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-18,400.0,63170.4,0.15,0.14,0.07,63170.4,400.0,400.0,63170.4,,,,,,,,,,,,,,,0.06,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-19,400.0,63818.4,0.15,0.36,0.06,63818.4,400.0,400.0,63818.4,,,,,,,,,,,,,,,0.06,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-20,400.0,66066.0,0.05,0.36,0.06,66066.0,400.0,400.0,66066.0,,,,,,,,,,,,,,,0.06,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-23,400.0,63405.6,0.03,0.36,0.07,63405.6,400.0,400.0,63405.6,,,,,,,,,,,,,,,0.06,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-24,400.0,68441.2,0.03,0.36,0.06,68441.2,400.0,400.0,68441.2,,,,,,,,,,,,,,,0.07,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-25,400.0,71084.8,0.03,0.36,0.07,71084.8,400.0,400.0,71084.8,,,,,,,,,,,,,,,0.07,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-26,400.0,72673.2,0.03,0.36,0.07,72673.2,400.0,400.0,72673.2,,,,,,,,,,,,,,,0.07,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-27,400.0,70862.4,0.03,0.36,0.07,70862.4,400.0,400.0,70862.4,,,,,,,,,,,,,,,0.07,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-30,400.0,71720.8,0.03,0.36,0.07,71720.8,400.0,400.0,71720.8,,,,,,,,,,,,,,,0.07,,,100.0,5.71,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0571
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.07,,400.0,,,,,,400.0,0.0,0.07,,0.0,0.0,7000.0,1284815.0,,1.26,0.0,,0.0,,0.0
2020-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1250256.0,,1.26,0.0,,0.0,,0.0
2020-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1252636.0,,1.26,0.0,,0.0,,0.0
2020-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1238916.0,,1.26,0.0,,0.0,,0.0
2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1288357.0,,1.25,0.0,,0.0,,0.0
2020-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1325359.0,,1.26,0.0,,0.0,,0.0
2020-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1347962.0,,1.25,0.0,,0.0,,0.0
2020-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1372014.0,,1.25,0.0,,0.0,,0.0
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1372014.0,,1.25,0.0,,0.0,,0.0
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1372014.0,,1.26,0.0,,0.0,,0.0
2020-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1381394.0,,1.26,0.0,,0.0,,0.0
2020-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1327823.0,,1.25,0.0,,0.0,,0.0
2020-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1329559.0,,1.26,0.0,,0.0,,0.0
2020-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1365504.0,,1.26,0.0,,0.0,,0.0
2020-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1369879.0,,1.25,0.0,,0.0,,0.0
2020-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1320193.0,,1.26,0.0,,0.0,,0.0
2020-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1347122.0,,1.26,0.0,,0.0,,0.0
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1372742.0,,1.25,0.0,,0.0,,0.0
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1363663.0,,1.26,0.0,,0.0,,0.0
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1390949.0,,1.26,0.0,,0.0,,0.0
2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1405285.0,,1.25,0.0,,0.0,,0.0
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1451142.0,,1.26,0.0,,0.0,,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1435651.0,,1.26,0.0,,0.0,,0.0
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1435651.0,,1.25,0.0,,0.0,,0.0
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7000.0,1390410.0,,1.26,0.0,,0.0,,0.0
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2823436.0,,2.51,0.0,,0.0,,0.0
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2829526.0,,2.51,0.0,,0.0,,0.0
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2868642.0,,2.52,0.0,,0.0,,0.0
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2902970.0,,2.51,0.0,,0.0,,0.0
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2894262.0,,2.51,0.0,,0.0,,0.0
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2875432.0,,2.51,0.0,,0.0,,0.0
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2818732.0,,2.51,0.0,,0.0,,0.0
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2808722.0,,2.52,0.0,,0.0,,0.0
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2764048.0,,2.51,0.0,,0.0,,0.0
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2860312.0,,2.51,0.0,,0.0,,0.0
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,14000.0,2878274.0,,2.51,0.0,,0.0,,0.0
