,MFE FP Equity_DX_SI_QTY,MFE FP Equity_DX_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MFE FP Equity_DX_SI_MV,MFE FP Equity_DX_DSS,MFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY,MFE FP Equity_DX_BROKER_SI_QTY,MFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MFE FP Equity_DX_BROKER_SI_MV_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,MFE FP Equity_DX_BROKER_SI_MV_INC_x,MFE FP Equity_DX_SUPPLY_SI_MV_NEW,MFE FP Equity_DX_BROKER_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_NEW,MFE FP Equity_DX_SUPPLY_SI_MV_DEC,MFE FP Equity_DX_BROKER_SI_QTY_INC,MFE FP Equity_DX_SUPPLY_SI_QTY_DEC,MFE FP Equity_DX_BROKER_SI_MV_NEW_y,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MFE FP Equity_DX_BROKER_SI_MV_INC_y,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,MFE FP Equity_DX_BROKER_SI_MV_ADD,MFE FP Equity_DX_SUPPLY_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_DEC,MFE FP Equity_DX_SUPPLY_SI_MV,MFE FP Equity_DX_BROKER_SI_MV_DEC,MFE FP Equity_DX_SUPPLY_SI_MV_RMV,MFE FP Equity_DX_BROKER_SI_MV_RMV,MFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MFE FP Equity_DX_UTILIZATION_QUANTITY,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MFE FP Equity_DX_ACTIVE_UTILIZATION_MV,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MFE FP Equity_DX_BROKER_SI_CON_RATIO,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MFE FP Equity_DX_DEMAND_SUPPLY_RATIO
2015-01-14,39200.0,1606808.0,1.17,1.1,1.63,,1606808.0,0.0,39200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3974.0,162894.3,,0.16,0.0,10.66,0.8095,89.34,9.8641
2015-01-15,39200.0,1638952.0,1.08,1.06,1.61,,1638952.0,0.0,39200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3974.0,166153.0,,0.16,0.0,10.77,0.8077,89.23,9.8641
2015-01-16,39200.0,1659336.0,0.92,1.06,1.64,,1659336.0,0.0,39200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3974.0,168219.4,,0.17,0.0,10.59,0.8107,89.41,9.8641
2015-01-19,39200.0,1671880.0,0.91,0.97,1.65,,1671880.0,0.0,39200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3974.0,169491.1,,0.17,0.0,10.47,0.8125,89.53,9.8641
2015-01-20,39200.0,1682856.0,0.91,0.97,1.67,,1682856.0,0.0,39200.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3974.0,170603.8,,0.17,0.0,10.4,0.8136,89.6,9.8641
2015-01-21,15500.0,668980.0,0.36,0.38,0.67,,668980.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,,,23700.0,0.0,1.0,,,0.0,0.0,5910.0,255075.6,,0.25,0.0,,1.0,100.0,2.6227
2015-01-22,15500.0,680450.0,0.33,0.38,0.67,,680450.0,0.0,15500.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5910.0,259449.0,,0.26,0.0,,1.0,100.0,2.6227
2015-01-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,15500.0,0.0,0.68,,,0.0,0.0,5910.0,263881.5,,0.26,0.0,,0.0,,0.0
2015-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5910.0,266600.1,,0.26,0.0,,0.0,,0.0
2015-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5910.0,263526.9,,0.26,0.0,,0.0,,0.0
2015-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5910.0,263172.3,,0.26,0.0,,0.0,,0.0
2015-01-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5910.0,264117.9,,0.26,0.0,,0.0,,0.0
2015-01-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5910.0,262876.8,,0.26,0.0,,0.0,,0.0
2015-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,5910.0,263881.5,,0.26,0.0,,0.0,,0.0
2015-02-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,3974.0,179147.9,,0.18,0.0,,0.0,,0.0
2015-02-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,632496.3,,0.62,0.0,,0.0,,0.0
2015-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,632776.0,,0.63,0.0,,0.0,,0.0
2015-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,630958.1,,0.63,0.0,,0.0,,0.0
2015-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,622288.0,,0.63,0.0,,0.0,,0.0
2015-02-10,52000.0,2341560.0,0.81,1.27,2.32,,2341560.0,0.0,52000.0,0.0,,,,,,52000.0,,,,,,,,,2.32,,,0.0,,,,0.0,0.0,13984.0,629699.5,,0.62,0.0,,1.0,100.0,3.7185
2015-02-11,52000.0,2334280.0,0.76,1.27,2.35,,2334280.0,0.0,52000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,627741.8,,0.63,0.0,,1.0,100.0,3.7185
2015-02-12,52000.0,2366000.0,0.77,1.27,2.34,,2366000.0,0.0,52000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,636272.0,,0.63,0.0,,1.0,100.0,3.7185
2015-02-13,52000.0,2381600.0,0.77,1.31,2.36,,2381600.0,0.0,52000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,640467.2,,0.63,0.0,,1.0,100.0,3.7185
2015-02-16,52000.0,2374840.0,0.77,1.31,2.38,,2374840.0,0.0,52000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,638649.3,,0.64,0.0,,1.0,100.0,3.7185
2015-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,52000.0,0.0,2.37,,,0.0,0.0,13984.0,638789.1,,0.64,0.0,,0.0,,0.0
2015-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,644522.6,,0.64,0.0,,0.0,,0.0
2015-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,648577.9,,0.64,0.0,,0.0,,0.0
2015-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,649137.3,,0.64,0.0,,0.0,,0.0
2015-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,654870.8,,0.65,0.0,,0.0,,0.0
2015-02-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,658926.1,,0.65,0.0,,0.0,,0.0
2015-02-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13984.0,657527.7,,0.66,0.0,,0.0,,0.0
2015-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,701026.3,,0.69,0.0,,0.0,,0.0
2015-02-27,18000.0,858780.0,0.19,0.4,0.85,,858780.0,0.0,18000.0,0.0,,,,,,18000.0,,,,,,,,,0.85,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2184
2015-03-02,18000.0,858420.0,0.18,0.39,0.86,,858420.0,0.0,18000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.2184
2015-03-03,38000.0,1791320.0,0.38,0.82,1.81,,1319920.0,10000.0,28000.0,471400.0,,,,,,10000.0,,,,,,,,,0.48,10000.0,,0.48,,,,100.0,67.69,0.0,0.0,,0.0,100.0,47.37,0.5014,52.63,2.5721
2015-03-04,38000.0,1803860.0,0.39,0.72,1.79,,1329160.0,10000.0,28000.0,474700.0,,,,,,,,,,,,,,,,,,0.47,,,,100.0,67.69,0.0,0.0,,0.0,100.0,47.37,0.5014,52.63,2.5721
2015-03-05,38000.0,1823620.0,0.4,0.72,1.81,,1343720.0,10000.0,28000.0,479900.0,,,,,,,,,,,,,,,,,,0.48,,,,100.0,67.69,0.0,0.0,,0.0,100.0,47.37,0.5014,52.63,2.5721
2015-03-06,38000.0,1827040.0,0.41,0.72,1.82,,1346240.0,10000.0,28000.0,480800.0,,,,,,,,,,,,,,,,,,0.48,,,,100.0,67.69,0.0,0.0,,0.0,100.0,47.37,0.5014,52.63,2.5721
2015-03-09,38000.0,1822860.0,0.43,0.72,1.83,,1343160.0,10000.0,28000.0,479700.0,,,,,,,,,,,,,,,,,,0.48,,,,100.0,67.69,0.0,0.0,,0.0,100.0,47.37,0.5014,52.63,2.5721
2015-03-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.49,,10000.0,,,,,,,28000.0,0.0,1.36,,,0.0,0.0,14774.0,701912.7,,0.7,0.0,,0.0,,0.0
2015-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,717425.4,,0.7,0.0,,0.0,,0.0
2015-03-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,716834.5,,0.72,0.0,,0.0,,0.0
2015-03-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,719937.0,,0.71,0.0,,0.0,,0.0
2015-03-16,41000.0,2024170.0,0.51,0.76,1.99,,2024170.0,0.0,41000.0,0.0,,,,,,41000.0,,,,,,,,,1.99,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.7751
2015-03-17,41000.0,2003260.0,0.52,0.76,2.02,,2003260.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.7751
2015-03-18,41000.0,1999160.0,0.53,0.7,2.04,,1999160.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.7751
2015-03-19,41000.0,2005310.0,0.42,0.7,2.0,,2005310.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.7751
2015-03-20,41000.0,2029500.0,0.45,0.7,2.0,,2029500.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.7751
2015-03-23,41000.0,2015560.0,0.45,0.7,2.03,,2015560.0,0.0,41000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.7751
2015-03-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,41000.0,0.0,2.03,,,0.0,0.0,14774.0,732642.7,,0.72,0.0,,0.0,,0.0
2015-03-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,723778.3,,0.73,0.0,,0.0,,0.0
2015-03-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,720232.5,,0.72,0.0,,0.0,,0.0
2015-03-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,722153.1,,0.72,0.0,,0.0,,0.0
2015-03-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,732199.4,,0.72,0.0,,0.0,,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,726437.6,,0.73,0.0,,0.0,,0.0
2015-04-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,728358.2,,0.72,0.0,,0.0,,0.0
2015-04-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,729835.6,,0.72,0.0,,0.0,,0.0
2015-04-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,729835.6,,0.73,0.0,,0.0,,0.0
2015-04-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,729835.6,,0.72,0.0,,0.0,,0.0
2015-04-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,740177.4,,0.73,0.0,,0.0,,0.0
2015-04-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,737074.9,,0.73,0.0,,0.0,,0.0
2015-04-09,13000.0,655720.0,0.09,0.25,0.65,,655720.0,0.0,13000.0,0.0,,,,,,13000.0,,,,,,,,,0.65,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8799
2015-04-10,13000.0,661830.0,0.09,0.25,0.66,,661830.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8799
2015-04-13,13000.0,663650.0,0.09,0.25,0.66,,663650.0,0.0,13000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.8799
2015-04-14,35000.0,1771700.0,0.33,0.67,1.79,,1771700.0,0.0,35000.0,0.0,,,,1.13,,,,,22000.0,,,,1.13,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.369
2015-04-15,39000.0,1981590.0,0.37,0.74,1.99,,1981590.0,0.0,39000.0,0.0,,,,0.19,,,,,4000.0,,,,0.19,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.6398
2015-04-16,32000.0,1606720.0,0.3,0.6,1.63,,1606720.0,0.0,32000.0,0.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.33,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.166
2015-04-17,32000.0,1573760.0,0.3,0.6,1.61,,1573760.0,0.0,32000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.166
2015-04-20,37000.0,1837790.0,0.34,0.69,1.82,,1837790.0,0.0,37000.0,0.0,,,,0.2,,,,,5000.0,,,,0.2,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.5044
2015-04-21,37000.0,1845930.0,0.33,0.69,1.83,,1845930.0,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.5044
2015-04-22,37000.0,1843710.0,0.33,0.69,1.85,,1843710.0,0.0,37000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.5044
2015-04-23,62000.0,3068380.0,0.51,1.15,3.09,,3068380.0,0.0,62000.0,0.0,,,,1.26,,,,,25000.0,,,,1.26,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,4.1966
2015-04-24,34000.0,1692860.0,0.3,0.65,1.69,,1692860.0,0.0,34000.0,0.0,,,,,,,,,,,,,,,,,28000.0,0.0,1.4,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,2.3013
2015-04-27,29000.0,1464790.0,0.26,0.63,1.44,,1464790.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,5000.0,0.0,0.24,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9629
2015-04-28,29000.0,1441590.0,0.26,0.63,1.47,,1441590.0,0.0,29000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.9629
2015-04-29,25000.0,1209750.0,0.23,0.56,1.24,,1209750.0,0.0,25000.0,0.0,,,,,,,,,,,,,,,,,4000.0,0.0,0.2,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,1.6922
2015-04-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,25000.0,0.0,1.23,,,0.0,0.0,14774.0,715800.3,,0.71,0.0,,0.0,,0.0
2015-05-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,715800.3,,0.71,0.0,,0.0,,0.0
2015-05-04,3400.0,165954.0,0.03,0.08,0.16,,82977.0,1700.0,1700.0,82977.0,,,,,,1700.0,,,,,,,,,0.08,1700.0,,0.08,,,,100.0,11.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2301
2015-05-05,3400.0,162282.0,0.03,0.08,0.17,,81141.0,1700.0,1700.0,81141.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,11.51,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2301
2015-05-06,1950.0,93112.5,0.02,0.05,0.1,,93112.5,0.0,1950.0,0.0,,,,0.01,,,,0.08,250.0,1700.0,,,0.01,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.132
2015-05-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1950.0,0.0,0.1,,,0.0,0.0,14774.0,707379.1,,0.7,0.0,,0.0,,0.0
2015-05-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14774.0,724812.4,,0.71,0.0,,0.0,,0.0
2015-05-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4764.0,233150.2,,0.23,0.0,,0.0,,0.0
2015-05-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4764.0,230339.4,,0.23,0.0,,0.0,,0.0
2015-05-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4764.0,229577.2,,0.23,0.0,,0.0,,0.0
2015-05-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,4764.0,232673.8,,0.23,0.0,,0.0,,0.0
2015-05-15,2000.0,97100.0,0.03,0.05,0.1,,97100.0,0.0,2000.0,0.0,,,,,,2000.0,,,,,,,,,0.1,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4198
2015-05-18,2000.0,97620.0,0.03,0.05,0.1,,97620.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4198
2015-05-19,2000.0,99580.0,0.03,0.05,0.1,,99580.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4198
2015-05-20,2000.0,99900.0,0.03,0.05,0.1,,99900.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.4485
2015-05-21,2000.0,100040.0,0.03,0.05,0.1,,100040.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0477
2015-05-22,2000.0,99880.0,0.04,0.05,0.1,,99880.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0477
2015-05-25,2000.0,99880.0,0.04,0.05,0.1,,99880.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0477
2015-05-26,2000.0,98400.0,0.04,0.05,0.1,,98400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0473
2015-05-27,2000.0,100000.0,0.04,0.05,0.1,,100000.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0473
2015-05-28,22600.0,1122768.0,0.36,0.54,1.13,,596160.0,10600.0,12000.0,526608.0,,,,0.5,,,,,10000.0,,,,0.5,,,10600.0,,0.53,,,,28.27,25.08,26900.0,1336392.0,,1.35,28.27,46.9,0.5019,53.1,0.5347
2015-05-29,20600.0,1003220.0,0.34,0.49,1.02,,487000.0,10600.0,10000.0,516220.0,,,,,,,,,,,,,,,,,2000.0,0.53,0.1,,,28.27,25.08,26900.0,1310030.0,,1.34,28.27,48.54,0.5004,51.46,0.4874
2015-06-01,20600.0,1004868.0,0.34,0.48,1.0,,487800.0,10600.0,10000.0,517068.0,,,,,,,,,,,,,,,,,,0.52,,,,28.27,25.08,26900.0,1312182.0,,1.31,28.27,48.54,0.5004,51.46,0.4874
2015-06-02,20600.0,1000542.0,0.32,0.48,1.0,,485700.0,10600.0,10000.0,514842.0,,,,,,,,,,,,,,,,,,0.52,,,,28.27,25.08,26900.0,1306533.0,,1.31,28.27,48.54,0.5004,51.46,0.4874
2015-06-03,20600.0,1005074.0,0.33,0.48,1.0,,487900.0,10600.0,10000.0,517174.0,,,,,,,,,,,,,,,,,,0.52,,,,28.27,25.26,26900.0,1312451.0,,1.31,28.27,48.54,0.5004,51.46,0.491
2015-06-04,20600.0,997040.1,0.34,0.48,1.0,,484000.0,10600.0,10000.0,513040.0,,,,,,,,,,,,,,,,,,0.52,,,,28.27,25.26,26900.0,1301960.0,,1.31,28.27,48.54,0.5004,51.46,0.491
2015-06-05,20600.0,984062.0,0.39,0.48,1.0,,477700.0,10600.0,10000.0,506362.0,,,,,,,,,,,,,,,,,,0.51,,,,28.27,25.82,26900.0,1285013.0,,1.3,28.27,48.54,0.5004,51.46,0.5018
2015-06-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.51,,10600.0,,,,,,,10000.0,0.0,0.48,,,0.0,0.0,41049.0,1939976.0,,1.97,0.0,,0.0,,0.0
2015-06-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41049.0,1935460.0,,1.94,0.0,,0.0,,0.0
2015-06-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41049.0,1972404.0,,1.94,0.0,,0.0,,0.0
2015-06-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41049.0,1984719.0,,1.98,0.0,,0.0,,0.0
2015-06-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41049.0,1960500.0,,1.98,0.0,,0.0,,0.0
2015-06-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41049.0,1925609.0,,1.96,0.0,,0.0,,0.0
2015-06-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,41049.0,1935050.0,,1.93,0.0,,0.0,,0.0
2015-06-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,92299.0,4318671.0,,4.38,0.0,,0.0,,0.0
2015-06-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,116199.0,5469487.0,,5.43,0.0,,0.0,,0.0
2015-06-19,13000.0,613080.0,0.3,0.32,0.61,,613080.0,0.0,13000.0,0.0,,,,,,13000.0,,,,,,,,,0.61,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1119
