DATE,ALMGI FP Equity_DX_SI_QTY,ALMGI FP Equity_DX_SHORT_INTEREST_VALUE,ALMGI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMGI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMGI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMGI FP Equity_DX_SI_MV,ALMGI FP Equity_DX_DSS,ALMGI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMGI FP Equity_DX_SUPPLY_SI_QTY,ALMGI FP Equity_DX_BROKER_SI_QTY,ALMGI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMGI FP Equity_DX_BROKER_SI_MV_NEW_x,ALMGI FP Equity_DX_BROKER_SI_MV_INC_x,ALMGI FP Equity_DX_BROKER_SI_QTY_ADD,ALMGI FP Equity_DX_BROKER_SI_QTY_NEW,ALMGI FP Equity_DX_SUPPLY_SI_MV_DEC,ALMGI FP Equity_DX_BROKER_SI_QTY_INC,ALMGI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMGI FP Equity_DX_BROKER_SI_MV_NEW_y,ALMGI FP Equity_DX_BROKER_SI_MV_INC_y,ALMGI FP Equity_DX_BROKER_SI_MV_ADD,ALMGI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMGI FP Equity_DX_BROKER_SI_QTY_DEC,ALMGI FP Equity_DX_SUPPLY_SI_MV,ALMGI FP Equity_DX_BROKER_SI_MV_DEC,ALMGI FP Equity_DX_BROKER_SI_MV_RMV,ALMGI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMGI FP Equity_DX_UTILIZATION_QUANTITY,ALMGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMGI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMGI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMGI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMGI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMGI FP Equity_DX_BROKER_SI_CON_RATIO,ALMGI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMGI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMGI FP Equity_PX_LAST
2008-12-10,7500.0,23250.0,1.18,0.11,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,25.94,0.6158,74.06,1.2033,0.0
2008-12-11,7500.0,23250.0,1.18,0.11,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,25.38,0.6212,74.62,1.2033,0.0
2008-12-12,7500.0,23250.0,1.18,0.12,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,25.38,0.6212,74.62,1.2033,0.0
2008-12-15,7500.0,23250.0,1.18,0.12,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,25.38,0.6212,74.62,1.2033,0.0
2008-12-16,7500.0,23250.0,1.18,0.12,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,25.38,0.6212,74.62,1.2033,0.0
2008-12-17,7500.0,23250.0,1.18,0.13,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,25.38,0.6212,74.62,1.2033,0.0
2008-12-18,7500.0,23250.0,1.18,0.13,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,25.38,0.6212,74.62,1.2033,0.0
2008-12-19,7500.0,23250.0,1.18,0.13,0.22,0.03,0.0,15500.0,2500.0,5000.0,7750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,14.08,0.7581,85.92,1.2033,0.0
2008-12-22,7500.0,18600.0,1.18,0.14,0.22,0.03,0.0,12400.0,2500.0,5000.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,14.08,0.7581,85.92,1.2033,2.48
2008-12-23,7500.0,17025.0,1.18,0.14,0.22,0.02,0.0,11350.0,2500.0,5000.0,5675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,14.98,0.7453,85.02,1.2033,2.27
2008-12-24,7500.0,14775.0,1.18,0.13,0.22,0.02,0.0,9850.0,2500.0,5000.0,4925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,15.25,0.7416,84.75,1.2033,1.97
2008-12-25,7500.0,14775.0,1.18,0.13,0.22,0.02,0.0,9850.0,2500.0,5000.0,4925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,15.13,0.7432,84.87,1.2033,0.0
2008-12-26,7500.0,14775.0,1.18,0.13,0.22,0.03,0.0,9850.0,2500.0,5000.0,4925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,19.72,0.6834,80.28,1.2033,0.0
2008-12-29,7500.0,12750.0,1.18,0.13,0.22,0.02,0.0,8500.0,2500.0,5000.0,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.25,0.677,79.75,1.2033,1.7
2008-12-30,7500.0,15750.0,1.18,0.13,0.22,0.02,0.0,10500.0,2500.0,5000.0,5250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.66,0.6722,79.34,1.2033,2.1
2008-12-31,7500.0,17775.0,1.18,0.13,0.22,0.02,0.0,11850.0,2500.0,5000.0,5925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.11,0.6787,79.89,1.2033,2.37
2009-01-01,7500.0,17775.0,1.18,0.13,0.22,0.02,0.0,11850.0,2500.0,5000.0,5925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.09,0.6789,79.91,1.2033,0.0
2009-01-02,7500.0,16200.0,1.18,0.13,0.22,0.03,0.0,10800.0,2500.0,5000.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.01,0.6681,78.99,1.2033,2.16
2009-01-05,7500.0,15000.0,1.18,0.13,0.22,0.03,0.0,10000.0,2500.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.45,0.663,78.55,1.2033,2.0
2009-01-06,7500.0,15000.0,1.18,0.13,0.22,0.02,0.0,10000.0,2500.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.51,0.6739,79.49,1.2033,2.0
2009-01-07,7500.0,14550.0,1.18,0.13,0.22,0.02,0.0,9700.0,2500.0,5000.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.51,0.6739,79.49,1.2033,1.94
2009-01-08,7500.0,14550.0,1.18,0.13,0.22,0.02,0.0,9700.0,2500.0,5000.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.15,0.6783,79.85,1.2033,1.94
2009-01-09,7500.0,14550.0,1.18,0.13,0.22,0.02,0.0,9700.0,2500.0,5000.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.15,0.6783,79.85,1.2033,1.94
2009-01-12,7500.0,14475.0,1.18,0.13,0.22,0.02,0.0,9650.0,2500.0,5000.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.15,0.6783,79.85,1.2033,1.93
2009-01-13,7500.0,12900.0,1.18,0.13,0.22,0.02,0.0,8600.0,2500.0,5000.0,4300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.08,0.679,79.92,1.2033,1.72
2009-01-14,7500.0,16200.0,1.18,0.13,0.22,0.02,0.0,10800.0,2500.0,5000.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,18.72,0.6957,81.28,1.2033,2.16
2009-01-15,7500.0,16425.0,1.18,0.12,0.22,0.03,0.0,10950.0,2500.0,5000.0,5475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.45,0.663,78.55,1.2033,2.19
2009-01-16,7500.0,16050.0,1.18,0.12,0.22,0.03,0.0,10700.0,2500.0,5000.0,5350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.23,0.6655,78.77,1.2033,2.14
2009-01-19,7500.0,14325.0,1.18,0.12,0.22,0.02,0.0,9550.0,2500.0,5000.0,4775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,19.49,0.6862,80.51,1.2033,1.91
2009-01-20,7500.0,13875.0,1.18,0.12,0.22,0.02,0.0,9250.0,2500.0,5000.0,4625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,19.96,0.6805,80.04,1.2033,1.85
2009-01-21,7500.0,15900.0,1.18,0.13,0.22,0.02,0.0,10600.0,2500.0,5000.0,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,19.58,0.6851,80.42,1.2033,2.12
2009-01-22,7500.0,14925.0,1.18,0.15,0.22,0.03,0.0,9950.0,2500.0,5000.0,4975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.22,0.6656,78.78,1.2033,1.99
2009-01-23,7500.0,13575.0,1.18,0.19,0.22,0.02,0.0,9050.0,2500.0,5000.0,4525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,18.95,0.6928,81.05,1.2033,1.81
2009-01-26,7500.0,15000.0,1.18,0.3,0.22,0.02,0.0,10000.0,2500.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,19.32,0.6883,80.68,1.2033,2.0
2009-01-27,7500.0,16575.0,1.18,0.3,0.22,0.02,0.0,11050.0,2500.0,5000.0,5525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.51,0.6739,79.49,1.2033,2.21
2009-01-28,7500.0,17250.0,1.18,0.27,0.22,0.03,0.0,11500.0,2500.0,5000.0,5750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.73,0.6598,78.27,1.2033,2.3
2009-01-29,7500.0,16500.0,1.18,0.25,0.22,0.03,0.0,11000.0,2500.0,5000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,22.22,0.6543,77.78,1.2033,2.2
2009-01-30,7500.0,16350.0,1.18,0.25,0.22,0.02,0.0,10900.0,2500.0,5000.0,5450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.1,0.6788,79.9,1.2033,2.18
2009-02-02,7500.0,16125.0,1.18,0.24,0.22,0.03,0.0,10750.0,2500.0,5000.0,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.56,0.6617,78.44,1.2033,2.15
2009-02-03,7500.0,16125.0,1.18,0.24,0.22,0.03,0.0,10750.0,2500.0,5000.0,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.39,0.6637,78.61,1.2033,2.15
2009-02-04,7500.0,18900.0,1.18,0.24,0.22,0.03,0.0,12600.0,2500.0,5000.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.39,0.6637,78.61,1.2033,2.52
2009-02-05,7500.0,18000.0,1.18,0.21,0.22,0.03,0.0,12000.0,2500.0,5000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,23.35,0.642,76.65,1.2033,2.4
2009-02-06,7500.0,16650.0,1.18,0.23,0.22,0.03,0.0,11100.0,2500.0,5000.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.41,0.6635,78.59,1.2033,2.22
2009-02-09,7500.0,18225.0,1.18,0.23,0.22,0.03,0.0,12150.0,2500.0,5000.0,6075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.79,0.6592,78.21,1.2033,2.43
2009-02-10,7500.0,18450.0,1.18,0.23,0.22,0.03,0.0,12300.0,2500.0,5000.0,6150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,23.12,0.6445,76.88,1.2033,2.46
2009-02-11,7500.0,18150.0,1.18,0.23,0.22,0.03,0.0,12100.0,2500.0,5000.0,6050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,22.77,0.6483,77.23,1.2033,2.42
2009-02-12,7500.0,18225.0,1.18,0.25,0.22,0.03,0.0,12150.0,2500.0,5000.0,6075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,22.75,0.6486,77.25,1.2033,2.43
2009-02-13,7500.0,17475.0,1.18,0.25,0.22,0.03,0.0,11650.0,2500.0,5000.0,5825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,22.17,0.6549,77.83,1.2033,2.33
2009-02-16,7500.0,17475.0,1.18,0.26,0.22,0.03,0.0,11650.0,2500.0,5000.0,5825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,22.38,0.6525,77.62,1.2033,2.33
2009-02-17,7500.0,16875.0,1.18,0.27,0.22,0.03,0.0,11250.0,2500.0,5000.0,5625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,22.38,0.6525,77.62,1.2033,2.25
2009-02-18,7500.0,16200.0,1.18,0.27,0.22,0.03,0.0,10800.0,2500.0,5000.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,22.6,0.6502,77.4,1.2033,2.16
2009-02-19,7500.0,16725.0,1.18,0.27,0.22,0.03,0.0,11150.0,2500.0,5000.0,5575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.45,0.663,78.55,1.2033,2.23
2009-02-20,7500.0,15525.0,1.18,0.27,0.22,0.03,0.0,10350.0,2500.0,5000.0,5175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.6,0.6729,79.4,1.2033,2.07
2009-02-23,7500.0,14700.0,1.18,0.27,0.22,0.02,0.0,9800.0,2500.0,5000.0,4900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.93,0.669,79.07,1.2033,1.96
2009-02-24,7500.0,14325.0,1.18,0.28,0.22,0.02,0.0,9550.0,2500.0,5000.0,4775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,20.27,0.6768,79.73,1.2033,1.91
2009-02-25,7500.0,16275.0,1.18,0.28,0.22,0.02,0.0,10850.0,2500.0,5000.0,5425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,19.96,0.6805,80.04,1.2033,2.17
2009-02-26,7500.0,14550.0,1.18,0.34,0.22,0.03,0.0,9700.0,2500.0,5000.0,4850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,21.51,0.6624,78.49,1.2033,1.94
2009-02-27,2500.0,4825.0,0.39,0.12,0.07,0.0,0.0,0.0,2500.0,0.0,4825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.02,0.0,100.0,40.11,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.4011,1.93
2009-03-02,5000.0,8550.0,0.78,0.24,0.15,0.01,0.0,4275.0,2500.0,2500.0,4275.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.71
2009-03-03,5000.0,8500.0,0.78,0.24,0.15,0.01,0.0,4250.0,2500.0,2500.0,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.7
2009-03-04,5000.0,9250.0,0.78,0.24,0.15,0.01,0.0,4625.0,2500.0,2500.0,4625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.85
2009-03-05,5000.0,8500.0,0.78,0.25,0.15,0.01,0.0,4250.0,2500.0,2500.0,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.7
2009-03-06,5000.0,7750.0,0.78,0.24,0.15,0.01,0.0,3875.0,2500.0,2500.0,3875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,47.69,0.5011,52.31,0.8022,1.55
2009-03-09,5000.0,7750.0,0.78,0.24,0.15,0.01,0.0,3875.0,2500.0,2500.0,3875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.55
2009-03-10,5000.0,9000.0,0.78,0.24,0.15,0.01,0.0,4500.0,2500.0,2500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.8
2009-03-11,5000.0,8100.0,0.78,0.27,0.15,0.01,0.0,4050.0,2500.0,2500.0,4050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.62
2009-03-12,5000.0,7550.0,0.78,0.31,0.15,0.01,0.0,3775.0,2500.0,2500.0,3775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.51
2009-03-13,5000.0,8450.0,0.78,0.31,0.15,0.01,0.0,4225.0,2500.0,2500.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,47.19,0.5016,52.81,0.8022,1.69
2009-03-16,5000.0,7850.0,0.78,0.32,0.15,0.01,0.0,3925.0,2500.0,2500.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.57
2009-03-17,5000.0,8400.0,0.78,0.32,0.15,0.01,0.0,4200.0,2500.0,2500.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.68
2009-03-18,5000.0,7950.0,0.78,0.32,0.15,0.01,0.0,3975.0,2500.0,2500.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.59
2009-03-19,5000.0,8700.0,0.78,0.46,0.15,0.01,0.0,4350.0,2500.0,2500.0,4350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.74
2009-03-20,5000.0,8900.0,0.78,0.49,0.15,0.01,0.0,4450.0,2500.0,2500.0,4450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,49.58,0.5,50.42,0.8022,1.78
2009-03-23,5000.0,8950.0,0.78,0.53,0.15,0.01,0.0,4475.0,2500.0,2500.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.79
2009-03-24,5000.0,9200.0,0.78,0.63,0.15,0.01,0.0,4600.0,2500.0,2500.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.84
2009-03-25,5000.0,9150.0,0.78,0.64,0.15,0.01,0.0,4575.0,2500.0,2500.0,4575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.83
2009-03-26,5000.0,8650.0,0.78,0.65,0.15,0.01,0.0,4325.0,2500.0,2500.0,4325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.8022,1.73
2009-03-27,5000.0,9950.0,0.78,0.63,0.15,0.01,0.0,4975.0,2500.0,2500.0,4975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,46.51,0.5024,53.49,0.8022,1.99
2009-03-30,5000.0,9750.0,0.78,0.53,0.15,0.01,0.0,4875.0,2500.0,2500.0,4875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,100.0,40.11,0.0,0.0,0.0,100.0,49.14,0.5001,50.86,0.8022,1.95
