DATE,ALBI FP Equity_DX_SI_QTY,ALBI FP Equity_DX_SHORT_INTEREST_VALUE,ALBI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBI FP Equity_DX_SI_MV,ALBI FP Equity_DX_DSS,ALBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBI FP Equity_DX_SUPPLY_SI_QTY,ALBI FP Equity_DX_BROKER_SI_QTY,ALBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBI FP Equity_DX_BROKER_SI_MV_NEW_x,ALBI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBI FP Equity_DX_BROKER_SI_MV_INC_x,ALBI FP Equity_DX_SUPPLY_SI_MV_NEW,ALBI FP Equity_DX_BROKER_SI_QTY_ADD,ALBI FP Equity_DX_BROKER_SI_QTY_NEW,ALBI FP Equity_DX_SUPPLY_SI_MV_DEC,ALBI FP Equity_DX_BROKER_SI_QTY_INC,ALBI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBI FP Equity_DX_BROKER_SI_MV_NEW_y,ALBI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALBI FP Equity_DX_BROKER_SI_MV_INC_y,ALBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBI FP Equity_DX_BROKER_SI_MV_ADD,ALBI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBI FP Equity_DX_BROKER_SI_QTY_DEC,ALBI FP Equity_DX_SUPPLY_SI_MV,ALBI FP Equity_DX_BROKER_SI_MV_DEC,ALBI FP Equity_DX_SUPPLY_SI_MV_RMV,ALBI FP Equity_DX_BROKER_SI_MV_RMV,ALBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBI FP Equity_DX_UTILIZATION_QUANTITY,ALBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBI FP Equity_DX_BROKER_SI_CON_RATIO,ALBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBI FP Equity_PX_LAST
2008-01-10,436.0,27722.5,0.03,1.08,0.02,0.03,0.0,27086.67,426.0,426.0,27086.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,2.38,0.9536,97.62,0.0132,66.99
2008-01-11,436.0,27726.64,0.03,1.12,0.02,0.03,0.0,27090.71,426.0,426.0,27090.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,2.38,0.9536,97.62,0.0132,67.0
2008-01-14,436.0,28508.78,0.03,1.19,0.02,0.03,0.0,27854.91,426.0,426.0,27854.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,2.37,0.9537,97.63,0.0132,68.89
2008-01-15,436.0,28446.71,0.03,1.19,0.02,0.03,0.0,27794.26,426.0,426.0,27794.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,2.34,0.9543,97.66,0.0132,68.74
2008-01-16,436.0,27892.18,0.03,1.16,0.02,0.03,0.0,27252.45,426.0,426.0,27252.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,2.37,0.9537,97.63,0.0132,67.4
2008-01-17,436.0,27726.64,0.03,1.14,0.02,0.03,0.0,27090.71,426.0,426.0,27090.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.28,0.0,0.0,0.0,0.0,100.0,2.33,0.9544,97.67,0.0131,67.0
2008-01-18,436.0,27312.81,0.03,1.18,0.02,0.03,0.0,26686.37,426.0,426.0,26686.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.28,0.0,0.0,0.0,0.0,100.0,2.31,0.9548,97.69,0.0131,66.0
2008-01-21,436.0,26071.32,0.03,1.03,0.02,0.03,0.0,25473.35,426.0,426.0,25473.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.28,0.0,0.0,0.0,0.0,100.0,2.2,0.957,97.8,0.0131,63.0
2008-01-22,436.0,26071.32,0.03,0.93,0.02,0.03,0.0,25473.35,426.0,426.0,25473.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,1.28,0.0,0.0,0.0,0.0,100.0,2.35,0.9542,97.65,0.0131,63.0
2008-01-23,436.0,25243.66,0.03,0.93,0.02,0.03,0.0,24664.68,57.0,426.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,2.35,0.9542,97.65,0.0133,61.0
2008-01-24,436.0,26071.32,0.03,0.89,0.02,0.03,0.0,25473.35,57.0,426.0,3408.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,2.36,0.954,97.64,0.0133,63.0
2008-01-25,436.0,26154.09,0.03,0.88,0.02,0.03,0.0,25554.22,57.0,426.0,3419.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,2.37,0.9538,97.63,0.0133,63.2
2008-01-28,436.0,26278.24,0.03,0.92,0.02,0.03,0.0,25675.52,57.0,426.0,3435.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,2.37,0.9538,97.63,0.0133,63.5
2008-01-29,67.0,4028.63,0.0,0.14,0.0,0.0,0.0,3427.34,57.0,57.0,3427.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,0.02,0.0,0.0,0.17,0.17,32819.0,1973367.44,0.0,2.08,0.17,17.52,0.711,82.48,0.002,63.35
2008-01-30,436.0,25860.27,0.03,0.9,0.02,0.03,0.0,25267.14,57.0,426.0,3380.81,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,2.06,0.9597,97.94,0.0132,62.49
2008-01-31,436.0,25243.66,0.03,0.84,0.02,0.03,0.0,24664.68,57.0,426.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.17,0.0,0.0,0.0,0.0,100.0,2.0,0.9609,98.0,0.0132,61.0
2008-02-01,67.0,3786.98,0.0,0.12,0.0,0.0,0.0,3221.76,57.0,57.0,3221.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,0.03,0.0,0.0,0.17,0.17,33068.0,1869070.53,0.0,2.04,0.17,17.21,0.715,82.79,0.002,59.55
2008-02-04,67.0,3942.14,0.0,0.11,0.0,0.0,0.0,3353.76,57.0,57.0,3353.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1945653.78,0.0,1.97,0.17,17.21,0.715,82.79,0.002,61.99
2008-02-05,67.0,3930.06,0.0,0.12,0.0,0.0,0.0,3343.48,57.0,57.0,3343.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1939690.33,0.0,2.05,0.17,17.12,0.7163,82.88,0.002,61.8
2008-02-06,67.0,3926.88,0.0,0.12,0.0,0.0,0.0,3340.78,57.0,57.0,3340.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1938121.0,0.0,2.05,0.17,17.5,0.7112,82.5,0.002,61.75
2008-02-07,67.0,3878.55,0.0,0.12,0.0,0.0,0.0,3299.66,57.0,57.0,3299.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914267.2,0.0,2.05,0.17,17.37,0.713,82.63,0.002,60.99
2008-02-08,67.0,3939.6,0.0,0.12,0.0,0.0,0.0,3351.6,57.0,57.0,3351.6,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1944398.31,0.0,2.02,0.17,17.54,0.7107,82.46,0.002,61.95
2008-02-11,67.0,3910.35,0.0,0.12,0.0,0.0,0.0,3326.71,57.0,57.0,3326.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1929960.49,0.0,2.05,0.17,17.44,0.712,82.56,0.002,61.49
2008-02-12,67.0,3903.35,0.0,0.13,0.0,0.0,0.0,3320.76,57.0,57.0,3320.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1926507.97,0.0,2.03,0.17,17.4,0.7126,82.6,0.002,61.38
2008-02-13,67.0,3910.35,0.0,0.13,0.0,0.0,0.0,3326.71,57.0,57.0,3326.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1929960.49,0.0,2.03,0.17,17.4,0.7126,82.6,0.002,61.49
2008-02-14,67.0,3811.14,0.0,0.12,0.0,0.0,0.0,3242.31,57.0,57.0,3242.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1880997.43,0.0,2.03,0.17,17.05,0.7172,82.95,0.002,59.93
2008-02-15,67.0,3815.59,0.0,0.12,0.0,0.0,0.0,3246.1,57.0,57.0,3246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1883194.49,0.0,1.98,0.17,17.05,0.7172,82.95,0.002,60.0
2008-02-18,67.0,3813.05,0.0,0.12,0.0,0.0,0.0,3243.94,57.0,57.0,3243.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1881939.03,0.0,1.99,0.17,17.05,0.7172,82.95,0.002,59.96
2008-02-19,67.0,3615.91,0.0,0.12,0.0,0.0,0.0,3076.22,57.0,57.0,3076.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1784640.65,0.0,1.98,0.17,16.8,0.7205,83.2,0.002,56.86
2008-02-20,67.0,3602.56,0.0,0.11,0.0,0.0,0.0,3064.86,57.0,57.0,3064.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1778049.47,0.0,1.88,0.17,17.52,0.7109,82.48,0.002,56.65
2008-02-21,67.0,3624.18,0.0,0.11,0.0,0.0,0.0,3083.26,57.0,57.0,3083.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1788720.9,0.0,1.87,0.17,17.63,0.7095,82.37,0.002,56.99
2008-02-22,67.0,3755.18,0.0,0.1,0.0,0.0,0.0,3194.7,57.0,57.0,3194.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1853377.25,0.0,1.88,0.17,18.08,0.7038,81.92,0.002,59.05
2008-02-25,67.0,3776.17,0.0,0.09,0.0,0.0,0.0,3212.56,57.0,57.0,3212.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,32722.0,1844234.02,0.0,1.93,0.17,17.63,0.7096,82.37,0.002,59.38
2008-02-26,67.0,3923.7,0.0,0.09,0.0,0.0,0.0,3338.07,57.0,57.0,3338.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,32722.0,1916288.97,0.0,1.95,0.17,17.55,0.7107,82.45,0.002,61.7
2008-02-27,67.0,3923.7,0.0,0.07,0.0,0.0,0.0,3338.07,57.0,57.0,3338.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,32722.0,1916288.97,0.0,2.02,0.17,17.54,0.7107,82.46,0.002,61.7
2008-02-28,67.0,3942.78,0.0,0.06,0.0,0.0,0.0,3354.3,57.0,57.0,3354.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,32722.0,1925606.42,0.0,2.02,0.17,17.53,0.7108,82.47,0.002,62.0
2008-02-29,67.0,3965.04,0.0,0.06,0.0,0.0,0.0,3373.24,57.0,57.0,3373.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,32722.0,1936476.78,0.0,2.03,0.17,17.47,0.7117,82.53,0.002,62.35
2008-03-03,67.0,3942.78,0.0,0.06,0.0,0.0,0.0,3354.3,57.0,57.0,3354.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,32722.0,1925606.42,0.0,2.02,0.18,17.46,0.7117,82.54,0.002,62.0
2008-03-04,67.0,3939.6,0.0,0.06,0.0,0.0,0.0,3351.6,57.0,57.0,3351.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,32722.0,1924053.51,0.0,2.02,0.17,17.54,0.7107,82.46,0.002,61.95
2008-03-05,67.0,3942.78,0.0,0.06,0.0,0.0,0.0,3354.3,57.0,57.0,3354.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1945967.64,0.0,2.04,0.17,17.56,0.7105,82.44,0.002,62.0
2008-03-06,67.0,3879.19,0.0,0.06,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,2.04,0.17,17.56,0.7105,82.44,0.002,61.0
2008-03-07,67.0,3910.98,0.0,0.06,0.0,0.0,0.0,3327.25,57.0,57.0,3327.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1930274.35,0.0,2.02,0.17,17.66,0.7091,82.34,0.002,61.5
2008-03-10,67.0,3904.62,0.0,0.06,0.0,0.0,0.0,3321.84,57.0,57.0,3321.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1927135.7,0.0,2.03,0.17,17.52,0.711,82.48,0.002,61.4
2008-03-11,67.0,3815.59,0.0,0.06,0.0,0.0,0.0,3246.1,57.0,57.0,3246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1883194.49,0.0,2.03,0.17,17.21,0.715,82.79,0.002,60.0
2008-03-12,67.0,3815.59,0.0,0.06,0.0,0.0,0.0,3246.1,57.0,57.0,3246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1883194.49,0.0,1.98,0.17,17.49,0.7114,82.51,0.002,60.0
2008-03-13,67.0,3815.59,0.0,0.06,0.0,0.0,0.0,3246.1,57.0,57.0,3246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1883194.49,0.0,1.98,0.17,17.54,0.7107,82.46,0.002,60.0
2008-03-14,67.0,3783.8,0.0,0.07,0.0,0.0,0.0,3219.05,57.0,57.0,3219.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1867501.2,0.0,1.97,0.17,17.41,0.7124,82.59,0.002,59.5
2008-03-17,67.0,3809.23,0.0,0.07,0.0,0.0,0.0,3240.69,57.0,57.0,3240.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1880055.83,0.0,1.97,0.17,17.64,0.7094,82.36,0.002,59.9
2008-03-18,67.0,3837.21,0.0,0.07,0.0,0.0,0.0,3264.5,57.0,57.0,3264.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1893865.93,0.0,1.98,0.17,17.64,0.7094,82.36,0.002,60.34
2008-03-19,67.0,3879.19,0.0,0.07,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,2.0,0.17,17.7,0.7086,82.3,0.002,61.0
2008-03-20,67.0,3879.19,0.0,0.07,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,2.02,0.17,17.7,0.7086,82.3,0.002,61.0
2008-03-21,67.0,3879.19,0.0,0.07,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,2.02,0.17,17.7,0.7086,82.3,0.002,0.0
2008-03-24,67.0,3879.19,0.0,0.07,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,2.02,0.17,17.76,0.7079,82.24,0.002,0.0
2008-03-25,67.0,3751.36,0.0,0.07,0.0,0.0,0.0,3191.46,57.0,57.0,3191.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1851494.05,0.0,2.01,0.17,17.07,0.7169,82.93,0.002,58.99
2008-03-26,67.0,3814.96,0.0,0.06,0.0,0.0,0.0,3245.56,57.0,57.0,3245.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1882880.63,0.0,1.95,0.17,17.79,0.7075,82.21,0.002,59.99
2008-03-27,67.0,3814.96,0.0,0.06,0.0,0.0,0.0,3245.56,57.0,57.0,3245.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1882880.63,0.0,1.98,0.17,17.55,0.7106,82.45,0.002,59.99
2008-03-28,67.0,3815.59,0.0,0.06,0.0,0.0,0.0,3246.1,57.0,57.0,3246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1883194.49,0.0,1.97,0.17,17.43,0.7121,82.57,0.002,60.0
2008-03-31,67.0,3815.59,0.0,0.06,0.0,0.0,0.0,3246.1,57.0,57.0,3246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1883194.49,0.0,1.98,0.17,17.38,0.7128,82.62,0.002,60.0
2008-04-01,67.0,3879.19,0.0,0.07,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,1.99,0.17,17.78,0.7076,82.22,0.002,61.0
2008-04-02,67.0,3847.39,0.0,0.07,0.0,0.0,0.0,3273.15,57.0,57.0,3273.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1898887.78,0.0,2.02,0.17,17.43,0.7122,82.57,0.002,60.5
2008-04-03,67.0,3879.19,0.0,0.07,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,2.0,0.17,17.66,0.7091,82.34,0.002,61.0
2008-04-04,67.0,3879.19,0.0,0.07,0.0,0.0,0.0,3300.2,57.0,57.0,3300.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1914581.07,0.0,2.02,0.17,17.54,0.7107,82.46,0.002,61.0
2008-04-07,67.0,3814.96,0.0,0.07,0.0,0.0,0.0,3245.56,57.0,57.0,3245.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1882880.63,0.0,2.02,0.17,17.31,0.7138,82.69,0.002,59.99
2008-04-08,67.0,3783.8,0.0,0.07,0.0,0.0,0.0,3219.05,57.0,57.0,3219.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1867501.2,0.0,1.98,0.17,17.41,0.7124,82.59,0.002,59.5
2008-04-09,67.0,3815.59,0.0,0.07,0.0,0.0,0.0,3246.1,57.0,57.0,3246.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1883194.49,0.0,1.97,0.17,17.67,0.7091,82.33,0.002,60.0
2008-04-10,67.0,3755.18,0.0,0.08,0.0,0.0,0.0,3194.7,57.0,57.0,3194.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,33068.0,1853377.25,0.0,1.98,0.17,17.54,0.7107,82.46,0.002,59.05
