DATE,CLARI FP Equity_DX_SI_QTY,CLARI FP Equity_DX_SHORT_INTEREST_VALUE,CLARI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CLARI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CLARI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CLARI FP Equity_DX_SI_MV,CLARI FP Equity_DX_DSS,CLARI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CLARI FP Equity_DX_SUPPLY_SI_QTY,CLARI FP Equity_DX_BROKER_SI_QTY,CLARI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CLARI FP Equity_DX_BROKER_SI_MV_NEW_x,CLARI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CLARI FP Equity_DX_SUPPLY_SI_QTY_INC_x,CLARI FP Equity_DX_BROKER_SI_MV_INC_x,CLARI FP Equity_DX_SUPPLY_SI_MV_NEW,CLARI FP Equity_DX_BROKER_SI_QTY_ADD,CLARI FP Equity_DX_BROKER_SI_QTY_NEW,CLARI FP Equity_DX_SUPPLY_SI_MV_DEC,CLARI FP Equity_DX_BROKER_SI_QTY_INC,CLARI FP Equity_DX_SUPPLY_SI_QTY_DEC,CLARI FP Equity_DX_BROKER_SI_MV_NEW_y,CLARI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CLARI FP Equity_DX_BROKER_SI_MV_INC_y,CLARI FP Equity_DX_SUPPLY_SI_QTY_INC_y,CLARI FP Equity_DX_BROKER_SI_MV_ADD,CLARI FP Equity_DX_SUPPLY_SI_QTY_ADD,CLARI FP Equity_DX_BROKER_SI_QTY_DEC,CLARI FP Equity_DX_SUPPLY_SI_MV,CLARI FP Equity_DX_BROKER_SI_MV_DEC,CLARI FP Equity_DX_SUPPLY_SI_MV_RMV,CLARI FP Equity_DX_BROKER_SI_MV_RMV,CLARI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CLARI FP Equity_DX_UTILIZATION_QUANTITY,CLARI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CLARI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CLARI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CLARI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CLARI FP Equity_DX_ACTIVE_UTILIZATION_MV,CLARI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CLARI FP Equity_DX_BROKER_SI_CON_RATIO,CLARI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CLARI FP Equity_DX_DEMAND_SUPPLY_RATIO,CLARI FP Equity_PX_LAST
2010-07-29,1044.0,14320.9,0.01,0.48,0.0,0.02,0.0,0.0,1044.0,0.0,14320.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.86
2010-07-30,1044.0,14269.94,0.01,0.51,0.0,0.02,0.0,0.0,1044.0,0.0,14269.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.8
2010-08-02,1044.0,14431.33,0.01,0.55,0.0,0.02,0.0,0.0,1044.0,0.0,14431.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.99
2010-08-03,1044.0,14439.82,0.01,0.57,0.0,0.02,0.0,0.0,1044.0,0.0,14439.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,17.0
2010-08-04,1044.0,14397.35,0.01,0.62,0.0,0.02,0.0,0.0,1044.0,0.0,14397.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.95
2010-08-05,1044.0,14456.81,0.01,0.69,0.0,0.02,0.0,0.0,1044.0,0.0,14456.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,17.02
2010-08-06,1044.0,14142.53,0.01,0.67,0.0,0.02,0.0,0.0,1044.0,0.0,14142.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.65
2010-08-09,1044.0,14185.0,0.01,0.63,0.0,0.02,0.0,0.0,1044.0,0.0,14185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.7
2010-08-10,1044.0,14015.12,0.01,0.59,0.0,0.02,0.0,0.0,1044.0,0.0,14015.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.5
2010-08-11,1044.0,13930.18,0.01,0.58,0.0,0.02,0.0,0.0,1044.0,0.0,13930.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.4
2010-08-12,1044.0,13947.17,0.01,0.57,0.0,0.02,0.0,0.0,1044.0,0.0,13947.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.42
2010-08-13,1044.0,13930.18,0.01,0.59,0.0,0.02,0.0,0.0,1044.0,0.0,13930.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0259,16.4
2010-08-16,1602.0,21505.96,0.01,0.92,0.0,0.03,0.0,7490.84,1044.0,558.0,14015.12,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.5
2010-08-17,1602.0,21571.13,0.01,0.93,0.0,0.03,0.0,7513.54,1044.0,558.0,14057.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.55
2010-08-18,1602.0,21766.64,0.01,0.92,0.0,0.03,0.0,7581.64,1044.0,558.0,14185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.7
2010-08-19,1602.0,21779.67,0.01,0.93,0.0,0.03,0.0,7586.18,1044.0,558.0,14193.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.71
2010-08-20,1602.0,21284.38,0.01,0.93,0.0,0.03,0.0,7413.66,1044.0,558.0,13870.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.33
2010-08-23,1602.0,21440.79,0.01,0.92,0.0,0.03,0.0,7468.14,1044.0,558.0,13972.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.45
2010-08-24,1602.0,21492.93,0.01,0.92,0.0,0.03,0.0,7486.3,1044.0,558.0,14006.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.49
2010-08-25,1602.0,21479.89,0.01,0.94,0.0,0.03,0.0,7481.76,1044.0,558.0,13998.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.48
2010-08-26,1602.0,21440.79,0.01,0.94,0.0,0.03,0.0,7468.14,1044.0,558.0,13972.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.45
2010-08-27,1602.0,21245.28,0.01,0.96,0.0,0.03,0.0,7400.04,1044.0,558.0,13845.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.59,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0398,16.3
2010-08-30,2702.0,36075.0,0.02,1.65,0.01,0.04,0.0,7449.98,2144.0,558.0,28625.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.03,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,35.06,0.5447,64.94,0.0671,16.41
2010-08-31,3244.0,42757.1,0.02,1.99,0.01,0.05,0.0,14498.4,2144.0,1100.0,28258.7,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,542.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.79,0.5003,51.21,0.0806,16.2
2010-09-01,3244.0,42651.53,0.02,2.18,0.01,0.05,0.0,14462.6,2144.0,1100.0,28188.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.99,0.5002,51.01,0.0806,16.16
2010-09-02,3244.0,42308.41,0.02,2.24,0.01,0.05,0.0,14346.26,2144.0,1100.0,27962.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.74,0.5003,51.26,0.0806,16.03
2010-09-03,3244.0,43311.36,0.02,2.22,0.01,0.05,0.0,14686.34,2144.0,1100.0,28625.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,49.52,0.5,50.48,0.0806,16.41
2010-09-06,3244.0,43548.9,0.02,2.22,0.01,0.05,0.0,14766.89,2144.0,1100.0,28782.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,49.56,0.5,50.44,0.0806,16.5
2010-09-07,3244.0,43548.9,0.02,2.13,0.01,0.05,0.0,14766.89,2144.0,1100.0,28782.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.41,0.5005,51.59,0.0806,16.5
2010-09-08,3244.0,43311.36,0.02,1.92,0.01,0.05,0.0,14686.34,2144.0,1100.0,28625.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,0.0806,16.41
2010-09-09,3244.0,44472.66,0.02,1.89,0.01,0.05,0.0,15080.13,2144.0,1100.0,29392.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.7,0.5003,51.3,0.0806,16.85
2010-09-10,3244.0,44868.56,0.02,1.35,0.01,0.06,0.0,15214.37,2144.0,1100.0,29654.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.91,0.5002,51.09,0.0806,17.0
2010-09-13,3244.0,44736.59,0.02,1.02,0.01,0.06,0.0,15169.62,2144.0,1100.0,29566.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,49.1,0.5002,50.9,0.0806,16.95
2010-09-14,3244.0,44868.56,0.02,0.82,0.01,0.06,0.0,15214.37,2144.0,1100.0,29654.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,49.04,0.5002,50.96,0.0806,17.0
2010-09-15,3244.0,44631.02,0.02,0.81,0.01,0.06,0.0,15133.82,2144.0,1100.0,29497.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.84,0.5003,51.16,0.0806,16.91
2010-09-16,3244.0,44076.76,0.02,0.79,0.01,0.06,0.0,14945.88,2144.0,1100.0,29130.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.33,0.0,0.0,0.0,0.0,100.0,48.88,0.5003,51.12,0.0806,16.7
2010-09-17,3244.0,43284.96,0.02,0.79,0.01,0.05,0.0,14677.39,2144.0,1100.0,28607.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.7,0.0,0.0,0.0,0.0,100.0,48.24,0.5006,51.76,0.0863,16.4
2010-09-20,3244.0,42704.31,0.02,0.77,0.01,0.05,0.0,14480.5,2144.0,1100.0,28223.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,48.83,0.5003,51.17,0.0867,16.18
2010-09-21,3244.0,42730.71,0.02,0.74,0.01,0.05,0.0,14489.45,2144.0,1100.0,28241.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,49.11,0.5002,50.89,0.0867,16.19
2010-09-22,3244.0,42677.92,0.02,0.73,0.01,0.05,0.0,14471.55,2144.0,1100.0,28206.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,49.3,0.5001,50.7,0.0867,16.17
2010-09-23,3244.0,42229.23,0.02,0.71,0.01,0.05,0.0,14319.41,2144.0,1100.0,27909.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,48.6,0.5004,51.4,0.0867,16.0
2010-09-24,3244.0,42229.23,0.02,0.68,0.01,0.05,0.0,14319.41,2144.0,1100.0,27909.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,49.09,0.5002,50.91,0.0867,16.0
2010-09-27,3244.0,42730.71,0.02,0.65,0.01,0.05,0.0,14489.45,2144.0,1100.0,28241.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,48.75,0.5003,51.25,0.0867,16.19
2010-09-28,3244.0,42361.2,0.02,0.61,0.01,0.05,0.0,14364.16,2144.0,1100.0,27997.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,49.0,0.5002,51.0,0.0867,16.05
2010-09-29,3244.0,42519.56,0.02,0.6,0.01,0.05,0.0,14417.85,2144.0,1100.0,28101.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,5.73,0.0,0.0,0.0,0.0,100.0,48.84,0.5003,51.16,0.0867,16.11
2010-09-30,2200.0,29014.7,0.01,0.39,0.01,0.04,0.0,14507.35,1100.0,1100.0,14507.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.94,0.0,0.0,0.0,0.0,100.0,48.85,0.5003,51.15,0.0588,16.21
2010-10-01,2200.0,29336.89,0.01,0.39,0.01,0.04,0.0,14668.44,1100.0,1100.0,14668.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.94,0.0,0.0,0.0,0.0,100.0,48.97,0.5002,51.03,0.0588,16.39
2010-10-04,2200.0,29301.09,0.01,0.38,0.01,0.04,0.0,14650.54,1100.0,1100.0,14650.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.94,0.0,0.0,0.0,0.0,100.0,48.68,0.5004,51.32,0.0588,16.37
2010-10-05,2200.0,29354.79,0.01,0.37,0.01,0.04,0.0,14677.39,1100.0,1100.0,14677.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.94,0.0,0.0,0.0,0.0,100.0,49.06,0.5002,50.94,0.0588,16.4
2010-10-06,2200.0,29122.09,0.01,0.37,0.01,0.04,0.0,14561.05,1100.0,1100.0,14561.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.94,0.0,0.0,0.0,0.0,100.0,48.97,0.5002,51.03,0.0588,16.27
2010-10-07,2200.0,29265.29,0.01,0.35,0.01,0.04,0.0,14632.64,1100.0,1100.0,14632.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.94,0.0,0.0,0.0,0.0,100.0,48.85,0.5003,51.15,0.0588,16.35
2010-10-08,2200.0,29247.39,0.01,0.35,0.01,0.04,0.0,14623.69,1100.0,1100.0,14623.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.94,0.0,0.0,0.0,0.0,100.0,48.78,0.5003,51.22,0.0588,16.34
2010-10-11,2200.0,29569.58,0.01,0.34,0.01,0.04,0.0,14784.79,1100.0,1100.0,14784.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.84,0.0,0.0,0.0,0.0,100.0,48.68,0.5003,51.32,0.0567,16.52
2010-10-12,2200.0,29569.58,0.01,0.33,0.01,0.04,0.0,14784.79,1100.0,1100.0,14784.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.82,0.0,0.0,0.0,0.0,100.0,48.85,0.5003,51.15,0.0564,16.52
2010-10-13,2200.0,29533.78,0.01,0.32,0.01,0.04,0.0,14766.89,1100.0,1100.0,14766.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.91,0.0,0.0,0.0,0.0,100.0,49.03,0.5002,50.97,0.0581,16.5
2010-10-14,2200.0,29712.77,0.01,0.32,0.01,0.04,0.0,14856.39,1100.0,1100.0,14856.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.91,0.0,0.0,0.0,0.0,100.0,49.01,0.5002,50.99,0.0581,16.6
2010-10-15,2200.0,29891.76,0.01,0.32,0.01,0.04,0.0,14945.88,1100.0,1100.0,14945.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.91,0.0,0.0,0.0,0.0,100.0,48.76,0.5003,51.24,0.0581,16.7
2010-10-18,1100.0,14927.98,0.01,0.16,0.0,0.02,0.0,14927.98,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0291,16.68
2010-10-19,214.0,2916.36,0.0,0.03,0.0,0.0,0.0,2916.36,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0057,16.75
2010-10-20,414.0,5668.87,0.0,0.06,0.0,0.01,0.0,2930.29,200.0,214.0,2738.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,100.0,0.54,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0112,16.83
2010-10-21,628.0,8604.27,0.0,0.09,0.0,0.01,0.0,2932.03,414.0,214.0,5672.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.01,0.0,0.0,0.0,100.0,1.12,0.0,0.0,0.0,0.0,100.0,48.7,0.5003,51.3,0.017,16.84
2010-10-22,628.0,8640.04,0.0,0.1,0.0,0.01,0.0,2944.22,414.0,214.0,5695.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.12,0.0,0.0,0.0,0.0,100.0,48.81,0.5003,51.19,0.017,16.91
2010-10-25,1128.0,15491.52,0.01,0.2,0.0,0.02,0.0,2938.99,914.0,214.0,12552.52,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,2.38,0.0,0.0,0.0,0.0,100.0,23.88,0.6365,76.12,0.0294,16.88
2010-10-26,2128.0,28930.8,0.01,0.44,0.01,0.04,0.0,2909.39,1914.0,214.0,26021.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.03,0.0,0.0,0.0,100.0,4.99,0.0,0.0,0.0,0.0,100.0,24.09,0.6343,75.91,0.0555,16.71
2010-10-27,1628.0,22133.15,0.01,0.34,0.01,0.03,0.0,2909.39,1414.0,214.0,19223.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,3.69,0.0,0.0,0.0,0.0,100.0,48.61,0.5004,51.39,0.0424,16.71
2010-10-28,1628.0,22278.85,0.01,0.35,0.01,0.03,0.0,2928.55,1414.0,214.0,19350.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,3.68,0.0,0.0,0.0,0.0,100.0,49.07,0.5002,50.93,0.0423,16.82
