DATE,ALWF FP Equity_DX_SI_QTY,ALWF FP Equity_DX_SHORT_INTEREST_VALUE,ALWF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWF FP Equity_DX_SI_MV,ALWF FP Equity_DX_DSS,ALWF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWF FP Equity_DX_SUPPLY_SI_QTY,ALWF FP Equity_DX_BROKER_SI_QTY,ALWF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWF FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALWF FP Equity_DX_BROKER_SI_MV_INC_x,ALWF FP Equity_DX_BROKER_SI_QTY_ADD,ALWF FP Equity_DX_SUPPLY_SI_MV_DEC,ALWF FP Equity_DX_BROKER_SI_QTY_INC,ALWF FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWF FP Equity_DX_BROKER_SI_MV_INC_y,ALWF FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALWF FP Equity_DX_BROKER_SI_MV_ADD,ALWF FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWF FP Equity_DX_BROKER_SI_QTY_DEC,ALWF FP Equity_DX_SUPPLY_SI_MV,ALWF FP Equity_DX_BROKER_SI_MV_DEC,ALWF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWF FP Equity_DX_UTILIZATION_QUANTITY,ALWF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWF FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALWF FP Equity_DX_BROKER_SI_CON_RATIO,ALWF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWF FP Equity_DX_DEMAND_SUPPLY_RATIO,ALWF FP Equity_PX_LAST
2022-01-14,3000.0,86580.0,0.55,5.81,0.15,0.09,0.0,86580.0,3000.0,3000.0,86580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,11.42,7.51,23262.0,671341.32,0.68,11.42,0.0,1.0,100.0,0.0751,28.86
2022-01-17,3000.0,86160.0,0.55,5.68,0.15,0.09,0.0,86160.0,3000.0,3000.0,86160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,11.42,7.51,23262.0,668084.64,0.67,11.42,0.0,1.0,100.0,0.0751,28.72
2022-01-18,3000.0,87000.0,0.55,5.7,0.15,0.09,0.0,87000.0,3000.0,3000.0,87000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,11.42,7.51,23262.0,674598.0,0.67,11.42,0.0,1.0,100.0,0.0751,29.0
2022-01-19,3000.0,87300.0,0.55,5.7,0.15,0.09,0.0,87300.0,3000.0,3000.0,87300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,11.42,7.51,23262.0,676924.2,0.67,11.42,0.0,1.0,100.0,0.0751,29.1
2022-01-20,3000.0,86550.0,0.55,5.65,0.15,0.09,0.0,86550.0,3000.0,3000.0,86550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,11.42,7.51,23262.0,671108.7,0.68,11.42,0.0,1.0,100.0,0.0751,28.85
2022-01-21,3000.0,84825.0,0.55,5.57,0.15,0.09,0.0,84825.0,3000.0,3000.0,84825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,11.42,7.51,23262.0,657733.05,0.67,11.42,0.0,1.0,100.0,0.0751,28.275
2022-01-24,3000.0,84090.0,0.55,5.3,0.15,0.09,0.0,84090.0,3000.0,3000.0,84090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,11.42,7.51,23262.0,652033.86,0.66,11.42,0.0,1.0,100.0,0.0751,28.03
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.09,0.0,0.0,39956.0,1127957.88,1.12,0.0,0.0,0.0,0.0,0.0,28.23
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1114772.4,1.13,0.0,0.0,0.0,0.0,0.0,27.9
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1102585.82,1.12,0.0,0.0,0.0,0.0,0.0,27.595
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1104383.84,1.1,0.0,0.0,0.0,0.0,0.0,27.64
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1114572.62,1.1,0.0,0.0,0.0,0.0,0.0,27.895
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1127957.88,1.11,0.0,0.0,0.0,0.0,0.0,28.23
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1132752.6,1.12,0.0,0.0,0.0,0.0,0.0,28.35
2022-02-03,2000.0,56610.0,0.37,3.2,0.1,0.06,0.0,56610.0,1000.0,2000.0,28305.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.06,1000.0,0.0,0.03,0.0,3.81,2.5,25262.0,715040.91,0.71,3.81,49.27,0.5001,50.73,0.0501,28.305
2022-02-04,2000.0,56600.0,0.37,3.46,0.1,0.06,0.0,56600.0,1000.0,2000.0,28300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,714914.6,0.71,3.81,48.81,0.5003,51.19,0.0501,28.3
2022-02-07,2000.0,56810.0,0.37,3.46,0.1,0.06,0.0,56810.0,1000.0,2000.0,28405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,717567.11,0.72,3.81,48.76,0.5003,51.24,0.0501,28.405
2022-02-08,2000.0,57770.0,0.37,3.59,0.1,0.06,0.0,57770.0,1000.0,2000.0,28885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,729692.87,0.72,3.81,48.72,0.5003,51.28,0.0501,28.885
2022-02-09,2000.0,59800.0,0.37,4.53,0.1,0.06,0.0,59800.0,1000.0,2000.0,29900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,755333.8,0.73,3.81,48.79,0.5003,51.21,0.0501,29.9
2022-02-10,2000.0,60200.0,0.37,4.75,0.1,0.06,0.0,60200.0,1000.0,2000.0,30100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,760386.2,0.76,3.81,48.76,0.5003,51.24,0.0501,30.1
2022-02-11,2000.0,59700.0,0.37,3.94,0.1,0.06,0.0,59700.0,1000.0,2000.0,29850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,754070.7,0.77,3.81,48.54,0.5004,51.46,0.0501,29.85
2022-02-14,2000.0,57640.0,0.37,3.99,0.1,0.06,0.0,57640.0,1000.0,2000.0,28820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,728050.84,0.76,3.81,48.69,0.5003,51.31,0.0501,28.82
2022-02-15,2000.0,57710.0,0.37,3.96,0.1,0.06,0.0,57710.0,1000.0,2000.0,28855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,2.5,25262.0,728935.01,0.72,3.81,48.92,0.5002,51.08,0.0501,28.855
2022-02-16,1000.0,28855.0,0.18,2.04,0.05,0.03,0.0,0.0,1000.0,0.0,28855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.03,0.06,3.81,2.5,25262.0,728935.01,0.73,3.81,0.0,0.0,0.0,0.025,28.855
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1158724.0,1.15,0.0,0.0,0.0,0.0,0.0,29.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1142741.6,1.16,0.0,0.0,0.0,0.0,0.0,28.6
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1134550.62,1.14,0.0,0.0,0.0,0.0,0.0,28.395
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1143340.94,1.14,0.0,0.0,0.0,0.0,0.0,28.615
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956.0,1154728.4,1.15,0.0,0.0,0.0,0.0,0.0,28.9
2022-02-24,4000.0,113860.0,0.74,8.0,0.2,0.12,0.0,113860.0,3000.0,4000.0,85395.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.12,3000.0,0.0,0.09,0.0,11.42,5.65,23262.0,662152.83,0.68,11.42,24.1,0.6342,75.9,0.0754,28.465
2022-02-25,4000.0,112580.0,0.74,7.69,0.2,0.12,0.0,112580.0,3000.0,4000.0,84435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,11.42,5.65,23262.0,654708.99,0.65,11.42,24.1,0.6342,75.9,0.0754,28.145
2022-02-28,4000.0,112000.0,0.74,7.92,0.2,0.12,0.0,112000.0,3000.0,4000.0,84000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,11.42,5.65,23262.0,651336.0,0.66,11.42,24.1,0.6342,75.9,0.0754,28.0
2022-03-01,2000.0,55800.0,0.37,3.94,0.1,0.06,0.0,55800.0,3000.0,2000.0,83700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.08,0.06,11.42,5.65,23262.0,649009.8,0.66,11.42,48.78,0.5003,51.22,0.0377,27.9
2022-03-02,2000.0,55600.0,0.37,3.86,0.1,0.06,0.0,55600.0,1000.0,2000.0,27800.0,0.0,0.0,0.0,0.06,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,702283.6,0.71,3.81,48.78,0.5003,51.22,0.0377,27.8
2022-03-03,2000.0,56010.0,0.37,3.86,0.1,0.06,0.0,56010.0,1000.0,2000.0,28005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,707462.31,0.7,3.81,48.78,0.5003,51.22,0.0377,28.005
2022-03-04,2000.0,55600.0,0.37,3.74,0.1,0.06,0.0,55600.0,1000.0,2000.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,702283.6,0.72,3.81,48.78,0.5003,51.22,0.0377,27.8
2022-03-07,2000.0,53990.0,0.37,3.82,0.1,0.06,0.0,26995.0,1000.0,1000.0,26995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.03,0.03,3.81,1.88,25262.0,681947.69,0.71,3.81,0.0,1.0,100.0,0.0377,26.995
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.03,0.0,0.0,53079.0,1455956.97,1.43,0.0,0.0,0.0,0.0,0.0,27.43
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1470288.3,1.44,0.0,0.0,0.0,0.0,0.0,27.7
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1475596.2,1.48,0.0,0.0,0.0,0.0,0.0,27.8
2022-03-11,2000.0,55880.0,0.37,3.97,0.1,0.06,0.0,55880.0,1000.0,2000.0,27940.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.06,1000.0,0.0,0.03,0.0,3.81,1.88,25262.0,705820.28,0.71,3.81,48.87,0.5003,51.13,0.0377,27.94
2022-03-14,2000.0,56560.0,0.37,3.84,0.1,0.06,0.0,56560.0,1000.0,2000.0,28280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,714409.36,0.71,3.81,48.78,0.5003,51.22,0.0377,28.28
2022-03-15,2000.0,55360.0,0.37,3.72,0.1,0.06,0.0,55360.0,1000.0,2000.0,27680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,699252.16,0.72,3.81,48.78,0.5003,51.22,0.0377,27.68
2022-03-16,2000.0,55600.0,0.37,3.75,0.1,0.06,0.0,55600.0,1000.0,2000.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,702283.6,0.7,3.81,48.78,0.5003,51.22,0.0377,27.8
2022-03-17,2000.0,55050.0,0.37,3.77,0.1,0.06,0.0,55050.0,1000.0,2000.0,27525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,695336.55,0.7,3.81,48.78,0.5003,51.22,0.0377,27.525
2022-03-18,2000.0,53960.0,0.37,3.69,0.1,0.06,0.0,53960.0,1000.0,2000.0,26980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,681568.76,0.7,3.81,48.78,0.5003,51.22,0.0377,26.98
2022-03-21,2000.0,54320.0,0.37,3.75,0.1,0.06,0.0,54320.0,1000.0,2000.0,27160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,686115.92,0.68,3.81,48.78,0.5003,51.22,0.0377,27.16
2022-03-22,2000.0,53750.0,0.37,3.8,0.1,0.06,0.0,53750.0,1000.0,2000.0,26875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,678916.25,0.69,3.81,48.78,0.5003,51.22,0.0377,26.875
2022-03-23,2000.0,53990.0,0.37,3.64,0.1,0.05,0.0,26995.0,1000.0,1000.0,26995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.03,0.03,3.81,1.88,25262.0,681947.69,0.68,3.81,0.0,1.0,100.0,0.0377,26.995
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.03,0.0,0.0,53079.0,1369438.2,1.43,0.0,0.0,0.0,0.0,0.0,25.8
2022-03-25,2000.0,51720.0,0.37,4.17,0.1,0.05,0.0,51720.0,1000.0,2000.0,25860.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.05,1000.0,0.0,0.03,0.0,3.81,1.88,25262.0,653275.32,0.65,3.81,47.61,0.5011,52.39,0.0377,25.86
2022-03-28,2000.0,50340.0,0.37,4.06,0.1,0.05,0.0,50340.0,1000.0,2000.0,25170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,635844.54,0.65,3.81,48.76,0.5003,51.24,0.0377,25.17
2022-03-29,2000.0,51530.0,0.37,3.93,0.1,0.05,0.0,51530.0,1000.0,2000.0,25765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3.81,1.88,25262.0,650875.43,0.63,3.81,48.99,0.5002,51.01,0.0377,25.765
2022-03-30,2000.0,51480.0,0.37,3.82,0.1,0.05,0.0,51480.0,1000.0,2000.0,25740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,650243.88,0.65,3.81,48.91,0.5002,51.09,0.0377,25.74
2022-03-31,2000.0,49980.0,0.37,3.78,0.1,0.05,0.0,49980.0,1000.0,2000.0,24990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3.81,1.88,25262.0,631297.38,0.66,3.81,48.57,0.5004,51.43,0.0377,24.99
2022-04-01,1000.0,25100.0,0.18,1.75,0.05,0.03,0.0,25100.0,1000.0,1000.0,25100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.03,0.03,3.81,1.88,25262.0,634076.2,0.64,3.81,0.0,1.0,100.0,0.0188,25.1
2022-04-04,1000.0,24900.0,0.18,1.75,0.05,0.03,0.0,0.0,1000.0,0.0,24900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.03,0.03,3.81,1.88,25262.0,629023.8,0.64,3.81,0.0,0.0,0.0,0.0188,24.9
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1316359.2,1.33,0.0,0.0,0.0,0.0,0.0,24.8
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1284511.8,1.32,0.0,0.0,0.0,0.0,0.0,24.2
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1263280.2,1.29,0.0,0.0,0.0,0.0,0.0,23.8
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1257972.3,1.27,0.0,0.0,0.0,0.0,0.0,23.7
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1263280.2,1.26,0.0,0.0,0.0,0.0,0.0,23.8
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1247356.5,1.27,0.0,0.0,0.0,0.0,0.0,23.5
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1236740.7,1.25,0.0,0.0,0.0,0.0,0.0,23.3
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1236740.7,1.24,0.0,0.0,0.0,0.0,0.0,23.3
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1236740.7,1.23,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53079.0,1236740.7,1.24,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50077.0,1161786.4,1.17,0.0,0.0,0.0,0.0,0.0,23.2
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50077.0,1161786.4,1.16,0.0,0.0,0.0,0.0,0.0,23.2
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50077.0,1101694.0,1.16,0.0,0.0,0.0,0.0,0.0,22.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50077.0,1106701.7,1.11,0.0,0.0,0.0,0.0,0.0,22.1
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50014.0,1095306.6,1.11,0.0,0.0,0.0,0.0,0.0,21.9
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49934.0,1073581.0,1.1,0.0,0.0,0.0,0.0,0.0,21.5
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49900.0,1087820.0,1.08,0.0,0.0,0.0,0.0,0.0,21.8
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49782.0,1075291.2,1.09,0.0,0.0,0.0,0.0,0.0,21.6
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49782.0,1075291.2,1.07,0.0,0.0,0.0,0.0,0.0,21.6
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49782.0,1070313.0,1.08,0.0,0.0,0.0,0.0,0.0,21.5
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49753.0,1064714.2,1.07,0.0,0.0,0.0,0.0,0.0,21.4
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49753.0,1059738.9,1.06,0.0,0.0,0.0,0.0,0.0,21.3
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49685.0,1058290.5,1.06,0.0,0.0,0.0,0.0,0.0,21.3
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49574.0,1046011.4,1.05,0.0,0.0,0.0,0.0,0.0,21.1
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49542.0,1035427.8,1.05,0.0,0.0,0.0,0.0,0.0,20.9
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49513.0,1039773.0,1.03,0.0,0.0,0.0,0.0,0.0,21.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49444.0,1033379.6,1.04,0.0,0.0,0.0,0.0,0.0,20.9
