DATE,UTI FP Equity_DX_DSS,UTI FP Equity_PX_LAST
2013-11-27,0.0,31.53
2013-11-28,0.0,31.66
2013-11-29,0.0,31.605
2013-12-02,0.0,31.355
2013-12-03,0.0,30.905
2013-12-04,0.0,30.66
2013-12-05,0.0,30.35
2013-12-06,0.0,30.42
2013-12-09,0.0,30.58
2013-12-10,0.0,30.475
2013-12-11,0.0,30.255
2013-12-12,0.0,30.195
2013-12-13,0.0,30.175
2013-12-16,0.0,30.44
2013-12-17,0.0,30.185
2013-12-18,0.0,30.465
2013-12-19,0.0,30.9
2013-12-20,0.0,30.89
2013-12-23,0.0,31.08
2013-12-27,0.0,31.41
2013-12-30,0.0,31.43
2014-01-02,0.0,31.095
2014-01-03,0.0,31.3
2014-01-06,0.0,31.225
2014-01-07,0.0,31.335
2014-01-08,0.0,31.165
2014-01-09,0.0,31.155
2014-01-10,0.0,31.425
2014-01-13,0.0,31.34
2014-01-14,0.0,31.605
2014-01-15,0.0,31.755
2014-01-16,0.0,31.72
2014-01-17,0.0,31.96
2014-01-20,0.0,31.985
2014-01-21,0.0,32.03
2014-01-22,0.0,32.24
2014-01-23,0.0,32.205
2014-01-24,0.0,31.61
2014-01-27,0.0,31.435
2014-01-28,0.0,31.5
2014-01-29,0.0,31.275
2014-01-30,0.0,31.655
2014-01-31,0.0,31.585
2014-02-03,0.0,31.39
2014-02-04,0.0,31.24
2014-02-05,0.0,31.3
2014-02-06,0.0,31.76
2014-02-07,0.0,32.01
2014-02-10,0.0,31.98
2014-02-11,0.0,32.28
2014-02-12,0.0,32.42
2014-02-13,0.0,32.545
2014-02-14,0.0,32.945
2014-02-17,0.0,32.96
2014-02-18,0.0,32.94
2014-02-19,0.0,33.285
2014-02-20,0.0,33.575
2014-02-21,0.0,33.695
2014-02-24,0.0,33.805
2014-02-25,0.0,33.725
2014-02-26,0.0,33.38
2014-02-27,0.0,33.7
2014-02-28,0.0,33.67
2014-03-03,0.0,33.17
2014-03-04,0.0,33.785
2014-03-05,0.0,34.035
2014-03-06,0.0,33.89
2014-03-07,0.0,33.615
2014-03-10,0.0,33.68
2014-03-11,0.0,33.915
2014-03-12,0.0,33.945
2014-03-13,0.0,33.74
2014-03-14,0.0,33.685
2014-03-17,0.0,34.115
2014-03-18,0.0,34.35
2014-03-19,0.0,34.375
2014-03-20,0.0,34.39
2014-03-21,0.0,34.455
2014-03-24,0.0,34.1
2014-03-25,0.0,34.355
2014-03-26,0.0,34.495
2014-03-27,0.0,34.57
2014-03-28,0.0,35.07
2014-03-31,0.0,34.99
2014-04-01,0.0,35.145
2014-04-02,0.0,34.86
2014-04-03,0.0,34.81
2014-04-04,0.0,34.725
2014-04-07,0.0,34.595
2014-04-08,0.0,34.65
2014-04-09,0.0,34.88
2014-04-10,0.0,34.405
2014-04-11,0.0,34.055
2014-04-14,0.0,34.24
2014-04-15,0.0,34.18
2014-04-16,0.0,34.75
2014-04-17,0.0,34.755
2014-04-22,0.0,35.115
2014-04-23,0.0,34.755
2014-04-24,0.0,34.71
2014-04-25,0.0,34.475
2014-04-28,0.0,34.71
2014-04-29,0.0,35.06
2014-04-30,0.0,34.91
2014-05-02,0.0,35.025
2014-05-05,0.0,34.955
2014-05-06,0.0,34.865
2014-05-07,0.0,34.875
2014-05-08,0.0,35.48
2014-05-09,0.0,35.45
2014-05-12,0.0,35.81
2014-05-13,0.0,35.585
2014-05-14,0.0,35.68
2014-05-15,0.0,35.225
2014-05-16,0.0,35.45
2014-05-19,0.0,35.65
2014-05-20,0.0,35.78
2014-05-21,0.0,36.05
2014-05-22,0.0,36.07
2014-05-23,0.0,36.17
2014-05-26,0.0,36.615
2014-05-27,0.0,36.535
2014-05-28,0.0,36.575
2014-05-29,0.0,36.42
2014-05-30,0.0,36.725
2014-06-02,0.0,36.82
2014-06-03,0.0,36.54
2014-06-04,0.0,36.46
2014-06-05,0.0,36.825
2014-06-06,0.0,37.1
2014-06-09,0.0,37.225
2014-06-10,0.0,37.38
2014-06-11,0.0,37.235
2014-06-12,0.0,37.17
2014-06-13,0.0,37.385
2014-06-16,0.0,37.205
2014-06-17,0.0,37.55
2014-06-18,0.0,37.53
2014-06-19,0.0,37.805
2014-06-20,0.0,37.855
2014-06-23,0.0,37.735
2014-06-24,0.0,37.885
2014-06-25,0.0,37.32
2014-06-26,0.0,37.59
2014-06-27,0.0,37.465
2014-06-30,0.0,37.465
2014-07-01,0.0,37.795
2014-07-02,0.0,38.0
2014-07-03,0.0,37.9
2014-07-04,0.0,37.765
2014-07-07,0.0,37.52
2014-07-08,0.0,37.21
2014-07-09,0.0,37.04
2014-07-10,0.0,36.7
2014-07-11,0.0,36.91
2014-07-14,0.0,36.93
2014-07-15,0.0,37.05
2014-07-16,0.0,37.47
2014-07-17,0.0,36.955
2014-07-18,0.0,37.145
2014-07-21,0.0,37.21
2014-07-22,0.0,37.8
2014-07-23,0.0,37.745
2014-07-24,0.0,37.985
2014-07-25,0.0,37.775
2014-07-28,0.0,37.775
2014-07-29,0.0,38.015
2014-07-30,0.0,37.71
2014-07-31,0.0,37.21
2014-08-01,0.0,36.35
2014-08-04,0.0,36.405
2014-08-05,0.0,36.36
2014-08-06,0.0,35.93
2014-08-07,0.0,35.355
2014-08-08,0.0,35.395
2014-08-11,0.0,35.765
2014-08-12,0.0,35.585
2014-08-13,0.0,36.14
2014-08-14,0.0,36.205
2014-08-15,0.0,36.205
2014-08-18,0.0,36.575
2014-08-19,0.0,36.615
2014-08-20,0.0,36.695
2014-08-21,0.0,37.0
2014-08-22,0.0,36.745
2014-08-25,0.0,37.54
2014-08-26,0.0,37.36
2014-08-27,0.0,37.495
2014-08-28,0.0,37.17
2014-08-29,0.0,37.425
2014-09-01,0.0,37.57
2014-09-02,0.0,37.345
2014-09-03,0.0,37.755
2014-09-04,0.0,38.25
2014-09-05,0.0,38.415
2014-09-08,0.0,38.29
2014-09-09,0.0,37.805
2014-09-10,0.0,37.8
2014-09-11,0.0,37.85
2014-09-12,0.0,37.72
2014-09-15,0.0,37.565
2014-09-16,0.0,37.495
2014-09-17,0.0,37.65
2014-09-18,0.0,37.89
2014-09-19,0.0,38.0
2014-09-22,0.0,38.015
2014-09-23,0.0,37.41
2014-09-24,0.0,37.8
2014-09-25,0.0,37.57
2014-09-26,0.0,37.855
2014-09-29,0.0,37.685
2014-09-30,0.0,37.985
2014-10-01,0.0,37.93
2014-10-02,0.0,36.72
2014-10-03,0.0,37.295
2014-10-06,0.0,37.16
2014-10-07,0.0,36.685
2014-10-08,0.0,36.615
2014-10-09,0.0,36.48
2014-10-10,0.0,35.98
2014-10-13,0.0,35.965
2014-10-14,0.0,35.845
2014-10-15,0.0,34.555
2014-10-16,0.0,34.485
2014-10-17,0.0,35.23
2014-10-20,0.0,35.01
2014-10-21,0.0,35.745
2014-10-22,0.0,36.115
2014-10-23,0.0,36.41
2014-10-24,0.0,36.185
2014-10-27,0.0,36.0
2014-10-28,0.0,36.795
2014-10-29,0.0,36.645
2014-10-30,0.0,36.915
2014-10-31,0.0,37.71
2014-11-03,0.0,36.915
2014-11-04,0.0,36.72
2014-11-05,0.0,37.24
2014-11-06,0.0,37.185
2014-11-07,0.0,36.785
2014-11-10,0.0,37.27
2014-11-11,0.0,37.4
2014-11-12,0.0,36.53
2014-11-13,0.0,36.48
2014-11-14,0.0,36.13
2014-11-17,0.0,36.41
2014-11-18,0.0,36.705
2014-11-19,0.0,36.975
2014-11-20,0.0,36.645
2014-11-21,0.0,37.475
2014-11-24,0.0,37.33
2014-11-25,0.0,37.765
2014-11-26,0.0,37.965
2014-11-27,0.0,38.225
2014-11-28,0.0,38.14
2014-12-01,0.0,38.39
2014-12-02,0.0,38.375
2014-12-03,0.0,38.66
2014-12-04,0.0,38.305
2014-12-05,0.0,39.0
2014-12-08,0.0,38.84
2014-12-09,0.0,37.65
2014-12-10,0.0,37.7
2014-12-11,0.0,37.3
2014-12-12,0.0,36.45
2014-12-15,0.0,35.37
2014-12-16,0.0,36.275
2014-12-17,0.0,36.25
2014-12-18,0.0,37.44
2014-12-19,0.0,37.145
2014-12-22,0.0,37.265
2014-12-23,0.0,37.64
2014-12-29,0.0,37.635
2014-12-30,0.0,37.265
2015-01-02,0.0,36.975
2015-01-05,0.0,36.13
2015-01-06,0.0,35.725
2015-01-07,0.0,35.71
2015-01-08,0.0,36.585
2015-01-09,0.0,36.205
2015-01-12,0.0,35.7
2015-01-13,0.0,36.275
2015-01-14,0.0,35.525
2015-01-15,0.0,36.16
2015-01-16,0.0,36.715
2015-01-19,0.0,36.79
2015-01-20,0.0,37.15
2015-01-21,0.0,37.295
2015-01-22,0.0,38.105
2015-01-23,0.0,38.525
2015-01-26,0.0,38.835
2015-01-27,0.0,38.875
2015-01-28,0.0,39.245
2015-01-29,0.0,39.45
2015-01-30,0.0,38.845
2015-02-02,0.0,38.685
2015-02-03,0.0,38.825
2015-02-04,0.0,38.76
2015-02-05,0.0,38.47
2015-02-06,0.0,38.43
2015-02-09,0.0,37.665
2015-02-10,0.0,37.95
2015-02-11,0.0,38.06
2015-02-12,0.0,38.095
2015-02-13,0.0,38.095
2015-02-16,0.0,37.775
2015-02-17,0.0,37.88
2015-02-18,0.0,37.865
2015-02-19,0.0,37.855
2015-02-20,0.0,37.84
2015-02-23,0.0,38.165
2015-02-24,0.0,38.995
2015-02-25,0.0,38.975
2015-02-26,0.0,38.945
2015-02-27,0.0,39.265
2015-03-02,0.0,39.055
2015-03-03,0.0,38.62
2015-03-04,0.0,38.555
2015-03-05,0.0,38.925
2015-03-06,0.0,38.345
2015-03-09,0.0,38.375
2015-03-10,0.0,37.95
2015-03-11,0.0,38.385
2015-03-12,0.0,38.24
2015-03-13,0.0,37.95
2015-03-16,0.0,38.125
2015-03-17,0.0,38.29
2015-03-18,0.0,38.67
2015-03-19,0.0,38.775
2015-03-20,0.0,39.385
2015-03-23,0.0,39.145
2015-03-24,0.0,39.12
2015-03-25,0.0,39.155
2015-03-26,0.0,38.7
2015-03-27,0.0,38.77
2015-03-30,0.0,38.805
2015-03-31,0.0,38.43
2015-04-01,0.0,38.705
2015-04-02,0.0,38.44
2015-04-07,0.0,39.485
2015-04-08,0.0,39.375
2015-04-09,0.0,39.835
2015-04-10,0.0,39.965
2015-04-13,0.0,40.23
2015-04-14,0.0,40.04
2015-04-15,0.0,40.27
2015-04-16,0.0,40.095
2015-04-17,0.0,39.625
2015-04-20,0.0,39.785
2015-04-21,0.0,39.865
2015-04-22,0.0,39.54
2015-04-23,0.0,39.53
2015-04-24,0.0,40.265
2015-04-27,0.0,40.395
2015-04-28,0.0,40.3
2015-04-29,0.0,39.325
2015-04-30,0.0,38.995
2015-05-04,0.0,39.1
2015-05-05,0.0,38.255
2015-05-06,0.0,38.07
2015-05-07,0.0,38.215
2015-05-08,0.0,39.965
2015-05-11,0.0,40.19
2015-05-12,0.0,39.805
2015-05-13,0.0,39.655
2015-05-14,0.0,39.925
2015-05-15,0.0,39.81
2015-05-18,0.0,39.87
2015-05-19,0.0,40.475
2015-05-20,0.0,40.865
2015-05-21,0.0,40.925
2015-05-22,0.0,40.995
2015-05-26,0.0,40.135
2015-05-27,0.0,40.805
2015-05-28,0.0,40.71
2015-05-29,0.0,40.32
2015-06-01,0.0,40.175
2015-06-02,0.0,39.785
2015-06-03,0.0,39.68
2015-06-04,0.0,38.98
2015-06-05,0.0,38.55
2015-06-08,0.0,38.2
2015-06-09,0.0,37.975
2015-06-10,0.0,38.585
2015-06-11,0.0,38.8
2015-06-12,0.0,38.495
2015-06-15,0.0,37.985
2015-06-16,0.0,38.18
2015-06-17,0.0,38.145
2015-06-18,0.0,38.46
2015-06-19,0.0,38.53
2015-06-22,0.0,39.48
2015-06-23,0.0,39.66
2015-06-24,0.0,39.515
2015-06-25,0.0,39.335
2015-06-26,0.0,39.35
2015-06-29,0.0,38.215
2015-06-30,0.0,37.73
2015-07-01,0.0,37.79
2015-07-02,0.0,38.365
2015-07-03,0.0,38.03
2015-07-06,0.0,37.42
2015-07-07,0.0,37.035
2015-07-08,0.0,37.23
2015-07-09,0.0,38.12
2015-07-10,0.0,38.9
2015-07-13,0.0,39.295
2015-07-14,0.0,39.445
2015-07-15,0.0,39.865
2015-07-16,0.0,40.215
2015-07-17,0.0,40.045
2015-07-20,0.0,40.155
2015-07-21,0.0,39.65
2015-07-22,0.0,39.625
2015-07-23,0.0,39.38
2015-07-24,0.0,39.26
2015-07-27,0.0,38.73
2015-07-28,0.0,38.91
2015-07-29,0.0,39.045
2015-07-30,0.0,39.18
2015-07-31,0.0,39.29
2015-08-03,0.0,39.38
2015-08-04,0.0,39.44
2015-08-05,0.0,39.955
2015-08-06,0.0,39.875
2015-08-07,0.0,39.69
2015-08-10,0.0,39.835
2015-08-11,0.0,39.365
2015-08-12,0.0,38.815
2015-08-13,0.0,39.0
2015-08-14,0.0,38.85
2015-08-17,0.0,39.09
2015-08-18,0.0,39.09
2015-08-19,0.0,38.625
2015-08-20,0.0,38.105
2015-08-21,0.0,36.89
2015-08-24,0.0,34.56
2015-08-25,0.0,36.005
2015-08-26,0.0,35.245
2015-08-27,0.0,36.375
2015-08-28,0.0,36.635
2015-08-31,0.0,36.35
2015-09-01,0.0,35.615
2015-09-02,0.0,35.61
2015-09-03,0.0,36.1
2015-09-04,0.0,35.3
2015-09-07,0.0,35.5
2015-09-08,0.0,36.005
2015-09-09,0.0,36.4
2015-09-10,0.0,35.69
2015-09-11,0.0,35.23
2015-09-14,0.0,35.135
2015-09-15,0.0,35.07
2015-09-16,0.0,35.49
2015-09-17,0.0,35.715
2015-09-18,0.0,35.1
2015-09-21,0.0,35.365
2015-09-22,0.0,34.5
2015-09-23,0.0,34.55
2015-09-24,0.0,34.11
2015-09-25,0.0,34.99
2015-09-28,0.0,34.56
2015-09-29,0.0,34.555
2015-09-30,0.0,35.44
2015-10-01,0.0,35.16
2015-10-02,0.0,35.655
2015-10-05,0.0,36.36
2015-10-06,0.0,36.54
2015-10-07,0.0,36.745
2015-10-08,0.0,36.91
2015-10-09,0.0,36.925
2015-10-12,0.0,36.97
2015-10-13,0.0,36.605
2015-10-14,0.0,36.83
2015-10-15,0.0,37.145
2015-10-16,0.0,37.455
2015-10-19,0.0,37.45
2015-10-20,0.0,37.615
2015-10-21,0.0,37.645
2015-10-22,0.0,38.23
2015-10-23,0.0,38.695
2015-10-26,0.0,38.68
2015-10-27,0.0,38.13
2015-10-28,0.0,38.38
2015-10-29,0.0,38.06
2015-10-30,0.0,38.28
2015-11-02,0.0,38.54
2015-11-03,0.0,38.505
2015-11-04,0.0,38.845
2015-11-05,0.0,38.66
2015-11-06,0.0,38.235
2015-11-09,0.0,37.6
2015-11-10,0.0,37.85
2015-11-11,0.0,37.625
2015-11-12,0.0,37.325
2015-11-13,0.0,37.27
2015-11-16,0.0,37.43
2015-11-17,0.0,38.235
2015-11-18,0.0,37.97
2015-11-19,0.0,38.355
2015-11-20,0.0,38.5
2015-11-23,0.0,38.205
2015-11-24,0.0,37.625
2015-11-25,0.0,38.15
2015-11-26,0.0,38.585
2015-11-27,0.0,38.535
2015-11-30,0.0,38.415
2015-12-01,0.0,38.57
2015-12-02,0.0,38.41
2015-12-03,0.0,37.545
2015-12-04,0.0,37.41
2015-12-07,0.0,37.495
2015-12-08,0.0,36.8
2015-12-09,0.0,37.05
2015-12-10,0.0,37.145
2015-12-11,0.0,36.53
2015-12-14,0.0,35.88
2015-12-15,0.0,36.63
2015-12-16,0.0,36.695
2015-12-17,0.0,37.24
2015-12-18,0.0,36.825
2015-12-21,0.0,36.41
2015-12-22,0.0,36.165
2015-12-23,0.0,37.305
2015-12-28,0.0,37.08
2015-12-29,0.0,37.73
2015-12-30,0.0,37.67
2016-01-04,0.0,36.565
2016-01-05,0.0,36.875
2016-01-06,0.0,36.72
2016-01-07,0.0,36.33
2016-01-08,0.0,35.905
2016-01-11,0.0,36.045
2016-01-12,0.0,36.085
2016-01-13,0.0,36.345
2016-01-14,0.0,35.86
2016-01-15,0.0,34.87
2016-01-18,0.0,34.71
2016-01-19,0.0,35.375
2016-01-20,0.0,34.41
2016-01-21,0.0,34.945
2016-01-22,0.0,35.78
2016-01-25,0.0,35.75
2016-01-26,0.0,36.205
2016-01-27,0.0,36.625
2016-01-28,0.0,36.33
2016-01-29,0.0,36.83
2016-02-01,0.0,37.105
2016-02-02,0.0,36.59
2016-02-03,0.0,35.935
2016-02-04,0.0,35.89
2016-02-05,0.0,35.4
2016-02-08,0.0,34.545
2016-02-09,0.0,34.115
2016-02-10,0.0,34.08
2016-02-11,0.0,32.99
2016-02-12,0.0,33.595
2016-02-15,0.0,34.605
2016-02-16,0.0,34.33
2016-02-17,0.0,34.41
2016-02-18,0.0,34.885
2016-02-19,0.0,34.625
2016-02-22,0.0,35.32
2016-02-23,0.0,34.595
2016-02-24,0.0,33.715
2016-02-25,0.0,34.41
2016-02-26,0.0,34.52
2016-02-29,0.0,34.64
2016-03-01,0.0,34.975
2016-03-02,0.0,34.9
2016-03-03,0.0,34.865
2016-03-04,0.0,34.935
2016-03-07,0.0,34.685
2016-03-08,0.0,34.5
2016-03-09,0.0,34.8
2016-03-10,0.0,34.745
2016-03-11,0.0,35.475
2016-03-14,0.0,35.645
2016-03-15,0.0,35.31
2016-03-16,0.0,35.22
2016-03-17,0.0,35.59
2016-03-18,0.0,35.79
2016-03-21,0.0,35.62
2016-03-22,0.0,35.355
2016-03-23,0.0,35.405
2016-03-24,0.0,35.275
2016-03-29,0.0,35.655
2016-03-30,0.0,36.105
2016-03-31,0.0,35.57
2016-04-01,0.0,35.025
2016-04-04,0.0,35.27
2016-04-05,0.0,34.625
2016-04-06,0.0,34.745
2016-04-07,0.0,34.645
2016-04-08,0.0,35.12
2016-04-11,0.0,35.4
2016-04-12,0.0,35.47
2016-04-13,0.0,35.87
2016-04-14,0.0,35.97
2016-04-15,0.0,36.045
2016-04-18,0.0,36.215
2016-04-19,0.0,36.485
2016-04-20,0.0,36.645
2016-04-21,0.0,36.16
2016-04-22,0.0,36.165
2016-04-25,0.0,36.105
2016-04-26,0.0,36.455
2016-04-27,0.0,36.96
2016-04-28,0.0,37.025
2016-04-29,0.0,36.66
2016-05-02,0.0,36.69
2016-05-03,0.0,36.12
2016-05-04,0.0,35.765
2016-05-05,0.0,35.835
2016-05-06,0.0,35.835
2016-05-09,0.0,35.855
2016-05-10,0.0,36.21
2016-05-11,0.0,35.64
2016-05-12,0.0,35.86
2016-05-13,0.0,36.15
2016-05-16,0.0,36.015
2016-05-17,0.0,35.94
2016-05-18,0.0,36.06
2016-05-19,0.0,35.59
2016-05-20,0.0,35.99
2016-05-23,0.0,35.825
2016-05-24,0.0,36.525
2016-05-25,0.0,36.9
2016-05-26,0.0,37.055
2016-05-27,0.0,37.175
2016-05-30,0.0,37.28
2016-05-31,0.0,36.995
2016-06-01,0.0,36.365
2016-06-02,0.0,36.3
2016-06-03,0.0,36.355
2016-06-06,0.0,36.525
2016-06-07,0.0,36.985
2016-06-08,0.0,37.22
2016-06-09,0.0,37.11
2016-06-10,0.0,36.235
2016-06-13,0.0,35.74
2016-06-14,0.0,34.975
2016-06-15,0.0,35.37
2016-06-16,0.0,35.25
2016-06-17,0.0,35.785
2016-06-20,0.0,37.165
2016-06-21,0.0,37.27
2016-06-22,0.0,37.165
2016-06-23,0.0,37.505
2016-06-24,0.0,34.32
2016-06-27,0.0,33.99
2016-06-28,0.0,35.08
2016-06-29,0.0,36.545
2016-06-30,0.0,36.465
2016-07-01,0.0,37.57
2016-07-04,0.0,37.83
2016-07-05,0.0,37.245
2016-07-06,0.0,36.58
2016-07-07,0.0,36.765
2016-07-08,0.0,37.235
2016-07-11,0.0,37.59
2016-07-12,0.0,37.555
2016-07-13,0.0,37.92
2016-07-14,0.0,37.9
2016-07-15,0.0,37.96
2016-07-18,0.0,38.09
2016-07-19,0.0,37.865
2016-07-20,0.0,38.225
2016-07-21,0.0,38.25
2016-07-22,0.0,38.3
2016-07-25,0.0,38.405
2016-07-26,0.0,38.505
2016-07-27,0.0,38.44
2016-07-28,0.0,38.235
2016-07-29,0.0,38.2
2016-08-01,0.0,37.93
2016-08-02,0.0,37.505
2016-08-03,0.0,37.4
2016-08-04,0.0,37.595
2016-08-05,0.0,37.605
2016-08-08,0.0,37.63
2016-08-09,0.0,37.675
2016-08-10,0.0,37.255
2016-08-11,0.0,37.635
2016-08-12,0.0,37.67
2016-08-15,0.0,37.61
2016-08-16,0.0,37.03
2016-08-17,0.0,36.485
2016-08-18,0.0,36.8
2016-08-19,0.0,36.39
2016-08-22,0.0,36.495
2016-08-23,0.0,36.715
2016-08-24,0.0,36.64
2016-08-25,0.0,36.655
2016-08-26,0.0,36.825
2016-08-29,0.0,36.555
2016-08-30,0.0,36.595
2016-08-31,0.0,36.42
2016-09-01,0.0,36.42
2016-09-02,0.0,37.425
2016-09-05,0.0,37.77
2016-09-06,0.0,37.685
2016-09-07,0.0,37.665
2016-09-08,0.0,37.605
2016-09-09,0.0,37.145
2016-09-12,0.0,36.66
2016-09-13,0.0,36.235
2016-09-14,0.0,36.195
2016-09-15,0.0,36.25
2016-09-16,0.0,35.935
2016-09-19,0.0,36.37
2016-09-20,0.0,36.21
2016-09-21,0.0,36.025
2016-09-22,0.0,36.78
2016-09-23,0.0,36.4
2016-09-26,0.0,36.165
2016-09-27,0.0,36.325
2016-09-28,0.0,36.585
2016-09-29,0.0,36.91
2016-09-30,0.0,36.765
2016-10-03,0.0,36.475
2016-10-04,0.0,36.4
2016-10-05,0.0,35.645
2016-10-06,0.0,35.27
2016-10-07,0.0,34.57
2016-10-10,0.0,34.825
2016-10-11,0.0,34.77
2016-10-12,0.0,34.74
2016-10-13,0.0,34.925
2016-10-14,0.0,35.505
2016-10-17,0.0,35.325
2016-10-18,0.0,35.995
2016-10-19,0.0,36.11
2016-10-20,0.0,36.24
2016-10-21,0.0,36.215
2016-10-24,0.0,35.93
2016-10-25,0.0,35.84
2016-10-26,0.0,36.03
2016-10-27,0.0,35.9
2016-10-28,0.0,36.03
2016-10-31,0.0,36.025
2016-11-01,0.0,35.535
2016-11-02,0.0,34.865
2016-11-03,0.0,34.87
2016-11-04,0.0,34.775
2016-11-07,0.0,34.87
2016-11-08,0.0,34.99
2016-11-09,0.0,34.515
2016-11-10,0.0,33.22
2016-11-11,0.0,33.31
2016-11-14,0.0,32.67
2016-11-15,0.0,32.9
2016-11-16,0.0,32.845
2016-11-17,0.0,33.085
2016-11-18,0.0,32.675
2016-11-21,0.0,32.925
2016-11-22,0.0,33.245
2016-11-23,0.0,33.14
2016-11-24,0.0,32.98
2016-11-25,0.0,33.29
2016-11-28,0.0,33.42
2016-11-29,0.0,33.58
2016-11-30,0.0,33.44
2016-12-01,0.0,33.045
2016-12-02,0.0,33.19
2016-12-05,0.0,32.8
2016-12-06,0.0,33.755
2016-12-07,0.0,33.69
2016-12-08,0.0,33.83
2016-12-09,0.0,34.23
2016-12-12,0.0,34.51
2016-12-13,0.0,34.87
2016-12-14,0.0,34.63
2016-12-15,0.0,34.86
2016-12-16,0.0,34.835
2016-12-19,0.0,35.075
2016-12-20,0.0,35.35
2016-12-21,0.0,35.265
2016-12-22,0.0,35.06
2016-12-23,0.0,35.34
2016-12-27,0.0,35.46
2016-12-28,0.0,35.405
2016-12-29,0.0,35.49
2016-12-30,0.0,35.535
2017-01-02,0.0,35.81
2017-01-03,0.0,35.61
2017-01-04,0.0,35.285
2017-01-05,0.0,35.345
2017-01-06,0.0,35.24
2017-01-09,0.0,35.06
2017-01-10,0.0,34.715
2017-01-11,0.0,34.725
2017-01-12,0.0,35.01
2017-01-13,0.0,35.14
2017-01-16,0.0,35.0
2017-01-17,0.0,35.215
2017-01-18,0.0,35.23
2017-01-19,0.0,35.08
2017-01-20,0.0,35.03
2017-01-23,0.0,34.955
2017-01-24,0.0,34.93
2017-01-25,0.0,34.91
2017-01-26,0.0,34.675
2017-01-27,0.0,34.6
2017-01-30,0.0,34.24
2017-01-31,0.0,34.33
2017-02-01,0.0,34.1
2017-02-02,0.0,34.32
2017-02-03,0.0,34.4
2017-02-06,0.0,34.21
2017-02-07,0.0,34.545
2017-02-08,0.0,35.22
2017-02-09,0.0,35.53
2017-02-10,0.0,35.41
2017-02-13,0.0,35.705
2017-02-14,0.0,35.42
2017-02-15,0.0,35.485
2017-02-16,0.0,35.505
2017-02-17,0.0,35.395
2017-02-20,0.0,35.555
2017-02-21,0.0,35.83
2017-02-22,0.0,35.765
2017-02-23,0.0,35.795
2017-02-24,0.0,35.785
2017-02-27,0.0,35.875
2017-02-28,0.0,35.96
2017-03-01,0.0,35.97
2017-03-02,0.0,36.455
2017-03-03,0.0,36.485
2017-03-06,0.0,36.44
2017-03-07,0.0,36.23
2017-03-08,0.0,36.05
2017-03-09,0.0,36.245
2017-03-10,0.0,35.82
2017-03-13,0.0,35.915
2017-03-14,0.0,35.85
2017-03-15,0.0,35.84
2017-03-16,0.0,36.2
2017-03-17,0.0,36.275
2017-03-20,0.0,36.33
2017-03-21,0.0,36.51
2017-03-22,0.0,36.59
2017-03-23,0.0,36.89
2017-03-24,0.0,36.945
2017-03-27,0.0,37.08
2017-03-28,0.0,37.185
2017-03-29,0.0,37.315
2017-03-30,0.0,37.38
2017-03-31,0.0,37.92
2017-04-03,0.0,37.665
2017-04-04,0.0,37.52
2017-04-05,0.0,37.655
2017-04-06,0.0,38.04
2017-04-07,0.0,38.09
2017-04-10,0.0,37.89
2017-04-11,0.0,37.975
2017-04-12,0.0,38.235
2017-04-13,0.0,37.98
2017-04-18,0.0,37.56
2017-04-19,0.0,37.36
2017-04-20,0.0,36.98
2017-04-21,0.0,37.07
2017-04-24,0.0,37.805
2017-04-25,0.0,37.465
2017-04-26,0.0,37.315
2017-04-27,0.0,37.4
2017-04-28,0.0,37.265
2017-05-02,0.0,37.67
2017-05-03,0.0,37.81
2017-05-04,0.0,38.425
2017-05-05,0.0,38.56
2017-05-08,0.0,38.75
2017-05-09,0.0,38.9
2017-05-10,0.0,39.15
2017-05-11,0.0,38.76
2017-05-12,0.0,38.875
2017-05-15,0.0,38.96
2017-05-16,0.0,39.255
2017-05-17,0.0,38.945
2017-05-18,0.0,38.975
2017-05-19,0.0,39.475
2017-05-22,0.0,39.69
2017-05-23,0.0,40.17
2017-05-24,0.0,40.005
2017-05-25,0.0,40.145
2017-05-26,0.0,40.005
2017-05-29,0.0,39.86
2017-05-30,0.0,40.085
2017-05-31,0.0,40.23
2017-06-01,0.0,40.285
2017-06-02,0.0,40.035
2017-06-05,0.0,40.02
2017-06-06,0.0,40.3
2017-06-07,0.0,40.485
2017-06-08,0.0,40.85
2017-06-09,0.0,40.595
2017-06-12,0.0,40.02
2017-06-13,0.0,40.09
2017-06-14,0.0,40.32
2017-06-15,0.0,40.24
2017-06-16,0.0,40.565
2017-06-19,0.0,40.58
2017-06-20,0.0,40.485
2017-06-21,0.0,40.51
2017-06-22,0.0,40.31
2017-06-23,0.0,40.175
2017-06-26,0.0,40.42
2017-06-27,0.0,39.455
2017-06-28,0.0,39.36
2017-06-29,0.0,38.7
2017-06-30,0.0,38.455
2017-07-03,0.0,38.78
2017-07-04,0.0,38.4
2017-07-05,0.0,38.26
2017-07-06,0.0,37.97
2017-07-07,0.0,38.24
2017-07-10,0.0,38.485
2017-07-11,0.0,38.175
2017-07-12,0.0,38.86
2017-07-13,0.0,39.085
2017-07-14,0.0,39.19
2017-07-17,0.0,39.09
2017-07-18,0.0,38.97
2017-07-19,0.0,39.315
2017-07-20,0.0,39.04
2017-07-21,0.0,38.78
2017-07-24,0.0,38.595
2017-07-25,0.0,38.535
2017-07-26,0.0,38.815
2017-07-27,0.0,38.885
