DATE,RCO FP Equity_DX_SI_QTY,RCO FP Equity_DX_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RCO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RCO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RCO FP Equity_DX_SI_MV,RCO FP Equity_DX_DSS,RCO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY,RCO FP Equity_DX_BROKER_SI_QTY,RCO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RCO FP Equity_DX_BROKER_SI_MV_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_x,RCO FP Equity_DX_BROKER_SI_MV_INC_x,RCO FP Equity_DX_SUPPLY_SI_MV_NEW,RCO FP Equity_DX_BROKER_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_NEW,RCO FP Equity_DX_SUPPLY_SI_MV_DEC,RCO FP Equity_DX_BROKER_SI_QTY_INC,RCO FP Equity_DX_SUPPLY_SI_QTY_DEC,RCO FP Equity_DX_BROKER_SI_MV_NEW_y,RCO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RCO FP Equity_DX_BROKER_SI_MV_INC_y,RCO FP Equity_DX_SUPPLY_SI_QTY_INC_y,RCO FP Equity_DX_BROKER_SI_MV_ADD,RCO FP Equity_DX_SUPPLY_SI_QTY_ADD,RCO FP Equity_DX_BROKER_SI_QTY_DEC,RCO FP Equity_DX_SUPPLY_SI_MV,RCO FP Equity_DX_BROKER_SI_MV_DEC,RCO FP Equity_DX_SUPPLY_SI_MV_RMV,RCO FP Equity_DX_BROKER_SI_MV_RMV,RCO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RCO FP Equity_DX_UTILIZATION_QUANTITY,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RCO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RCO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RCO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RCO FP Equity_DX_ACTIVE_UTILIZATION_MV,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RCO FP Equity_DX_BROKER_SI_CON_RATIO,RCO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RCO FP Equity_DX_DEMAND_SUPPLY_RATIO,RCO FP Equity_PX_LAST
2019-01-04,2091376.0,206837086.4,9.24,16.53,4.1,201.15,1.0,158672094.1,1504790.0,1604369.0,148823731.0,0.0,0.0,31068.0,1.67,0.0,0.0,0.0,10.17,25876.0,96132.0,0.0,0.0,1.67,31068.0,0.0,23548.0,62546.0,143.56,8.97,0.0,0.0,24.89,24.89,4541493.0,449153657.7,0.0,435.44,24.79,12.84,0.2303,42.63,0.3459,98.9
2019-01-07,2100518.0,205430660.4,9.28,16.61,4.12,207.72,1.0,157460934.0,1521981.0,1610030.0,148849741.8,0.0,0.0,31219.0,5.43,0.0,6000.0,0.0,2.3,45902.0,26341.0,0.0,0.0,5.43,31219.0,0.58,12313.0,46241.0,148.94,1.38,0.0,0.0,25.22,25.22,4513515.0,441421767.0,0.0,446.28,25.02,13.24,0.2292,42.61,0.348,97.8
2019-01-08,1923069.0,191633825.85,8.5,15.65,3.77,189.95,1.0,154807769.75,1394980.0,1553515.0,139009757.0,0.0,0.0,20070.0,1.41,0.0,0.0,0.0,15.16,15086.0,156178.0,0.0,0.0,1.41,20070.0,0.0,9107.0,71601.0,137.06,7.36,0.0,0.0,23.09,23.09,4645461.0,462920188.65,0.0,456.44,23.09,13.75,0.2547,46.1,0.3184,99.65
2019-01-09,1948472.0,195042047.2,8.61,16.35,3.82,194.84,1.0,158129671.7,1392223.0,1579717.0,139361522.3,0.0,2063.0,7224.0,3.46,0.21,13300.0,0.0,2.18,21117.0,23104.0,0.0,2063.0,3.46,7224.0,1.33,11060.0,8215.0,138.18,0.43,0.0,0.0,23.05,23.05,4646690.0,465133669.0,0.0,462.63,23.0,13.19,0.2483,45.58,0.3227,100.1
2019-01-10,1977636.0,197269191.0,8.74,16.58,3.88,199.17,1.0,160610766.75,1411389.0,1610133.0,140786052.75,0.0,0.0,18881.0,3.37,0.0,0.0,0.0,0.25,31928.0,4031.0,0.0,0.0,3.37,18881.0,0.0,4316.0,1512.0,141.35,0.0,0.0,0.0,23.37,23.37,4627683.0,461611379.25,0.0,462.72,23.4,13.2,0.2432,44.93,0.3275,99.75
2019-01-11,1990691.0,198173289.05,8.8,17.03,3.91,200.06,1.0,160033195.3,1422310.0,1607566.0,141590960.5,0.0,0.0,15812.0,2.63,0.0,0.0,0.0,0.83,26312.0,7750.0,0.0,0.0,2.63,15812.0,0.0,2859.0,28879.0,142.1,3.19,0.0,0.0,23.55,23.55,4616660.0,459588503.0,0.0,460.59,23.58,13.3,0.2334,43.5,0.3296,99.55
2019-01-14,2017228.0,199201265.0,8.91,17.49,3.96,201.62,1.0,161939828.75,1436138.0,1639897.0,141818627.5,0.0,0.0,8084.0,3.98,0.0,0.0,0.0,1.67,45002.0,15352.0,0.0,0.0,3.98,8084.0,0.0,21096.0,12671.0,142.83,1.56,0.0,0.0,23.95,23.95,4559569.0,450257438.75,0.0,453.06,23.97,13.56,0.2294,42.85,0.3364,98.75
2019-01-15,2011051.0,201507310.2,8.89,17.79,3.95,200.91,1.0,163452953.4,1417272.0,1631267.0,142010654.4,0.0,0.0,10680.0,1.92,0.0,0.0,0.0,3.08,19170.0,30856.0,0.0,0.0,1.92,10680.0,0.0,1310.0,27800.0,140.63,2.75,0.0,0.0,23.56,23.56,4597077.0,460627115.4,0.0,456.0,23.57,14.07,0.2331,43.07,0.3344,100.2
2019-01-16,2015130.0,199598626.5,8.91,18.32,3.96,202.69,1.0,148346887.85,1401866.0,1497697.0,138854827.3,0.0,0.0,115950.0,0.0,0.0,1307.0,0.0,13.17,0.0,136371.0,0.0,0.0,0.0,115950.0,0.13,5015.0,134877.0,140.33,12.55,0.0,0.0,23.29,23.29,4616879.0,457301864.95,0.0,461.68,23.31,13.78,0.2048,39.01,0.3348,99.05
2019-01-17,1905464.0,192451864.0,8.42,18.08,3.74,190.87,1.0,143976409.0,1305200.0,1425509.0,131825200.0,0.0,0.0,14589.0,1.42,0.0,0.0,0.0,11.34,8282.0,111255.0,0.0,0.0,1.42,14589.0,0.0,0.0,80470.0,129.79,9.15,0.0,0.0,21.75,21.75,4696062.0,474302262.0,0.0,467.5,21.73,15.27,0.2036,38.24,0.3175,101.0
2019-01-18,1996159.0,203208986.2,8.82,19.34,3.92,202.66,1.0,156016440.4,1280241.0,1532578.0,130328533.8,0.0,0.0,21543.0,13.99,0.0,0.0,0.0,4.47,137846.0,49025.0,0.0,0.0,13.99,21543.0,0.0,2523.0,30777.0,129.44,1.48,0.0,0.0,21.2,21.2,4758904.0,484456427.2,0.0,481.6,21.18,15.53,0.1939,35.81,0.3305,101.8
2019-01-21,1953807.0,201828263.1,8.63,19.27,3.83,199.94,1.0,158541431.1,1246977.0,1534767.0,128812724.1,0.0,0.0,28575.0,2.54,0.0,0.0,0.0,6.22,20114.0,62125.0,0.0,0.0,2.54,28575.0,0.0,286.0,17925.0,127.24,1.3,0.0,0.0,20.65,20.65,4792071.0,495020934.3,0.0,489.31,20.64,15.49,0.192,35.78,0.3235,103.3
2019-01-22,1977292.0,197333741.6,8.74,19.62,3.88,203.88,1.0,156135403.4,1239640.0,1564483.0,123716072.0,0.0,0.0,11168.0,5.79,0.0,0.0,0.0,1.89,40678.0,18505.0,0.0,0.0,5.79,11168.0,0.0,0.0,10962.0,127.38,0.5,0.0,0.0,20.52,20.52,4802024.0,479241995.2,0.0,492.1,20.56,14.67,0.1904,35.8,0.3273,99.8
2019-01-23,1947794.0,198480208.6,8.61,19.11,3.82,196.38,1.0,159019127.9,1209825.0,1560541.0,123281167.5,0.0,0.0,7700.0,0.71,0.0,1300.0,0.0,5.01,10490.0,40704.0,0.0,0.0,0.71,7700.0,0.13,3189.0,15732.0,121.11,4.99,0.0,0.0,20.07,20.07,4816966.0,490848835.4,0.0,482.99,20.05,15.56,0.1869,35.46,0.3232,101.9
2019-01-24,1926361.0,194562461.0,8.51,18.84,3.78,197.65,1.0,153481115.0,1244760.0,1519615.0,125720760.0,0.0,0.0,24768.0,1.87,0.0,0.0,0.0,1.08,19245.0,15144.0,0.0,0.0,1.87,24768.0,0.0,25311.0,60171.0,126.92,4.2,0.0,0.0,20.64,20.64,4785033.0,483288333.0,0.0,487.43,20.66,16.33,0.1883,35.83,0.3195,101.0
2019-01-25,1939811.0,195920911.0,8.57,19.01,3.81,196.95,1.0,154676854.0,1260126.0,1531454.0,127272726.0,0.0,0.0,22153.0,0.9,0.0,0.0,0.0,1.05,21331.0,8887.0,0.0,0.0,0.9,22153.0,0.0,2100.0,9492.0,127.16,1.17,0.0,0.0,20.92,20.92,4762311.0,480993411.0,0.0,480.65,20.92,16.28,0.1876,35.5,0.3221,101.0
2019-01-28,1928900.0,191636215.0,8.52,19.11,3.79,195.02,1.0,152517748.6,1248313.0,1535156.0,124019896.55,0.0,0.0,18288.0,1.65,0.0,0.0,0.0,3.06,16450.0,30101.0,0.0,0.0,1.65,18288.0,0.0,0.0,12748.0,125.76,1.83,0.0,0.0,20.72,20.72,4777033.0,474598228.55,0.0,480.47,20.74,16.16,0.1942,36.3,0.3201,99.35
2019-01-29,1903142.0,193739855.6,8.41,18.95,3.74,190.9,1.0,154576886.6,1221365.0,1518437.0,124334957.0,0.0,0.0,4847.0,0.79,0.0,0.0,0.0,3.86,7945.0,31795.0,0.0,0.0,0.79,4847.0,0.0,0.0,24664.0,121.91,3.97,0.0,0.0,20.38,20.38,4771730.0,485762114.0,0.0,476.7,20.37,16.8,0.1919,35.81,0.3176,101.8
2019-01-30,2069806.0,211120212.0,9.15,20.53,4.06,211.48,1.0,172119288.0,1421218.0,1687444.0,144964236.0,0.0,0.0,66367.0,21.84,0.0,0.0,0.0,3.07,198594.0,34133.0,0.0,0.0,21.84,66367.0,0.0,167619.0,29587.0,144.21,2.73,0.0,0.0,23.74,23.74,4566317.0,465764334.0,0.0,464.37,23.7,14.48,0.2327,42.62,0.3457,102.0
2019-01-31,1935992.0,196503188.0,8.56,19.08,3.8,198.82,1.0,170582321.0,1356410.0,1680614.0,137675615.0,0.0,0.0,56596.0,5.81,0.0,0.0,0.0,14.96,54762.0,148728.0,0.0,0.0,5.81,56596.0,0.0,27324.0,61592.0,138.31,5.72,0.0,0.0,22.64,22.64,4634754.0,470427531.0,0.0,472.06,22.66,16.53,0.2664,45.77,0.3231,101.5
2019-02-01,1855138.0,190708186.4,8.5,18.25,3.7,190.11,1.0,172744194.8,1300852.0,1680391.0,133727585.6,0.0,0.0,6452.0,0.43,0.0,0.0,0.0,7.09,11017.0,68828.0,0.0,0.0,0.43,6452.0,0.0,6818.0,11240.0,132.31,1.29,0.0,0.0,21.66,21.66,4704746.0,483647888.8,0.0,479.05,21.64,17.48,0.2901,47.93,0.3089,102.8
2019-02-04,1777750.0,188085950.0,8.14,17.93,3.54,184.65,1.0,168663820.8,1214516.0,1594176.0,128495792.8,0.0,0.0,37328.0,4.19,0.0,0.0,0.0,12.35,36102.0,124604.0,0.0,0.0,4.19,37328.0,0.0,940.0,122317.0,125.44,10.92,0.0,0.0,20.19,20.19,4800852.0,507930141.6,0.0,497.03,20.15,19.79,0.2692,44.42,0.2955,105.8
2019-02-05,1815862.0,196113096.0,8.32,18.34,3.62,193.62,1.0,170223012.0,1232537.0,1576139.0,133113996.0,0.0,0.0,43442.0,1.12,0.0,0.0,0.0,6.58,9487.0,68504.0,0.0,0.0,1.12,43442.0,0.0,43083.0,27524.0,130.82,0.0,0.0,0.0,20.44,20.44,4797656.0,518146848.0,0.0,510.21,20.41,19.19,0.2561,43.46,0.3011,108.0
2019-02-06,1853387.0,201833844.3,8.49,19.0,3.7,201.49,1.0,176035216.5,1253237.0,1616485.0,136477509.3,0.0,0.0,25623.0,8.07,0.0,0.0,0.0,0.68,47907.0,8666.0,0.0,0.0,8.07,25623.0,0.0,3743.0,7561.0,135.52,0.8,0.0,0.0,20.78,20.78,4778602.0,520389757.8,0.0,517.46,20.75,19.83,0.261,43.96,0.3073,108.9
2019-02-07,1845838.0,200827174.4,8.46,19.22,3.68,201.96,1.0,174780236.8,1278715.0,1606436.0,139124192.0,0.0,0.0,39576.0,4.15,0.0,0.0,0.0,1.65,28452.0,15701.0,0.0,0.0,4.15,39576.0,0.0,1603.0,38501.0,139.41,4.2,0.0,0.0,21.16,21.16,4764868.0,518417638.4,0.0,519.12,21.17,20.78,0.2623,44.3,0.3054,108.8
2019-02-08,1915828.0,204993596.0,8.78,19.44,3.82,208.7,1.0,180648421.0,1296991.0,1688303.0,138778037.0,0.0,0.0,44031.0,8.74,0.0,10105.0,0.0,3.07,85477.0,27699.0,0.0,0.0,8.74,44031.0,1.1,1944.0,13715.0,140.93,1.62,0.0,0.0,21.44,21.44,4751596.0,508420772.0,0.0,515.57,21.47,21.1,0.2489,42.5,0.3167,107.0
2019-02-11,1982115.0,215257689.0,9.08,20.11,3.95,214.73,1.0,192743823.0,1353654.0,1774805.0,147006824.4,0.0,0.0,79815.0,9.09,0.0,0.0,0.0,38.59,88532.0,353832.0,0.0,0.0,9.09,79815.0,0.0,330680.0,2030.0,145.26,0.0,0.0,0.0,22.43,22.43,4680418.0,508293394.8,0.0,503.28,22.4,20.23,0.2612,44.53,0.3285,108.6
2019-02-12,1869908.0,204941916.8,8.57,19.06,3.73,203.93,1.0,183055125.6,1324471.0,1670211.0,145162021.6,0.0,0.0,21951.0,0.48,0.0,0.0,0.0,6.98,3816.0,67262.0,0.0,0.0,0.48,21951.0,0.0,16128.0,108410.0,143.75,10.84,0.0,0.0,21.97,21.97,4703756.0,515531657.6,0.0,511.31,21.95,20.87,0.26,44.49,0.3102,109.6
2019-02-13,1923491.0,214469246.5,8.81,19.02,3.84,211.99,1.0,191725253.5,1355648.0,1719509.0,151154752.0,0.0,0.0,33891.0,6.54,0.0,0.0,0.0,0.57,51665.0,5402.0,0.0,0.0,6.54,33891.0,0.0,2688.0,2367.0,148.99,0.0,0.0,0.0,22.51,22.51,4666659.0,520332478.5,0.0,514.08,22.47,20.15,0.2541,44.08,0.3194,111.5
2019-02-14,1971787.0,220642965.3,9.03,19.28,3.93,219.31,1.0,198393105.0,1425896.0,1772950.0,159557762.4,0.0,0.0,65186.0,9.05,0.0,0.0,0.0,0.04,73516.0,410.0,0.0,0.0,9.05,65186.0,0.0,5472.0,20075.0,158.85,1.4,0.0,0.0,23.7,23.7,4591184.0,513753489.6,0.0,511.85,23.68,19.57,0.2521,43.95,0.3277,111.9
2019-02-15,2007664.0,226062966.4,9.2,19.68,4.0,224.75,1.0,202006539.4,1442789.0,1794019.0,162458041.4,0.0,0.0,8876.0,3.36,0.0,0.0,0.0,0.3,22969.0,2741.0,0.0,0.0,3.36,8876.0,0.0,10758.0,1900.0,161.53,0.18,0.0,0.0,23.85,23.85,4606724.0,518717122.4,0.0,515.7,23.85,19.25,0.2475,43.42,0.3319,112.6
2019-02-18,2110243.0,236980288.9,9.67,20.9,4.21,236.7,1.0,205393443.3,1540932.0,1828971.0,173046663.6,0.0,0.0,71113.0,4.25,0.0,0.0,0.0,1.02,34952.0,9707.0,0.0,0.0,4.25,71113.0,0.0,36737.0,0.0,173.22,0.0,0.0,0.0,25.29,25.29,4553272.0,511332445.6,0.0,511.6,25.29,18.84,0.2334,41.73,0.3463,112.3
2019-02-19,2058728.0,229754044.8,9.43,20.58,4.11,231.45,1.0,201106771.2,1529046.0,1802032.0,170641533.6,0.0,0.0,31791.0,0.14,0.0,2553.0,0.0,6.69,1275.0,59036.0,0.0,0.0,0.14,31791.0,0.26,15359.0,29492.0,171.57,3.17,0.0,0.0,24.97,24.97,4593618.0,512647768.8,0.0,514.78,25.0,19.55,0.2389,42.29,0.3362,111.6
2019-02-20,2218703.0,248938476.6,10.16,22.44,4.42,248.02,1.0,204041310.0,1587834.0,1818550.0,178154974.8,0.0,0.0,136421.0,2.4,0.0,919.0,0.0,12.51,23200.0,110734.0,0.0,0.0,2.4,136421.0,0.1,35051.0,8523.0,177.29,1.4,0.0,0.0,25.91,25.91,4540113.0,509400678.6,0.0,507.26,25.9,17.69,0.2157,39.34,0.3621,112.2
2019-02-21,2120515.0,240254349.5,9.71,21.88,4.23,238.19,1.0,197050906.8,1558915.0,1739196.0,176625069.5,0.0,0.0,2002.0,0.65,0.0,0.0,0.0,3.91,1192.0,36103.0,0.0,0.0,0.65,2002.0,0.0,5182.0,80546.0,175.11,8.78,0.0,0.0,25.4,25.4,4579256.0,518829704.8,0.0,515.09,25.37,18.54,0.23,40.81,0.3455,113.3
2019-02-22,2124851.0,240320648.1,9.73,21.97,4.24,240.3,1.0,196201242.9,1562175.0,1734759.0,176681992.5,0.0,0.0,14218.0,1.2,0.0,0.0,0.0,1.55,6312.0,14271.0,0.0,0.0,1.2,14218.0,0.0,3313.0,10749.0,177.01,0.54,0.0,0.0,25.41,25.41,4585348.0,518602858.8,0.0,519.47,25.42,18.66,0.2286,40.49,0.3456,113.1
2019-02-25,2124542.0,240073246.0,9.73,22.28,4.24,240.59,1.0,197710224.0,1562652.0,1749648.0,176579676.0,0.0,0.0,10479.0,2.16,0.0,0.0,0.0,1.74,14889.0,15348.0,0.0,0.0,2.16,10479.0,0.0,5346.0,0.0,176.64,0.0,0.0,0.0,25.4,25.4,4589952.0,518664576.0,0.0,518.81,25.4,18.65,0.2308,40.78,0.3453,113.0
2019-02-26,2112112.0,238879867.2,9.68,22.41,4.21,239.97,1.0,198626220.0,1537756.0,1756200.0,173920203.6,0.0,0.0,7159.0,2.13,0.0,1300.0,0.0,3.65,12896.0,32055.0,0.0,0.0,2.13,7159.0,0.15,0.0,7644.0,173.73,0.74,0.0,0.0,24.97,24.97,4621637.0,522707144.7,0.0,521.91,24.97,18.71,0.2326,41.14,0.3429,113.1
2019-02-27,2106502.0,238034726.0,9.65,22.72,4.2,239.18,1.0,199123176.0,1526217.0,1762152.0,172462521.0,0.0,0.0,8527.0,1.89,0.0,0.0,0.0,3.54,18304.0,31594.0,0.0,0.0,1.89,8527.0,0.0,11528.0,12352.0,172.64,1.42,0.0,0.0,24.91,24.91,4601099.0,519924187.0,0.0,520.18,24.92,18.37,0.2371,41.8,0.3438,113.0
2019-02-28,2097439.0,240156765.5,9.61,22.76,4.18,237.87,1.0,201061198.5,1518487.0,1755993.0,173866761.5,0.0,0.0,16715.0,0.0,0.0,0.0,0.0,3.29,3934.0,29048.0,0.0,0.0,0.0,16715.0,0.0,4603.0,10093.0,171.87,0.88,0.0,0.0,24.81,24.81,4601855.0,526912397.5,0.0,521.68,24.78,18.34,0.2374,41.9,0.3427,114.5
2019-03-01,2088831.0,244184343.9,9.57,22.5,4.17,240.28,1.0,205980605.6,1513484.0,1762024.0,176926279.6,0.0,0.0,24147.0,2.78,0.0,0.0,0.0,3.18,13702.0,29402.0,0.0,0.0,2.78,24147.0,0.0,252.0,7671.0,173.83,0.0,0.0,0.0,24.74,24.74,4603235.0,538118171.5,0.0,529.85,24.7,18.56,0.2373,41.81,0.3415,116.9
2019-03-04,2120709.0,249819520.2,9.72,22.7,4.23,248.68,1.0,211529690.4,1537163.0,1795668.0,181077801.4,0.0,0.0,30395.0,5.65,0.0,2452.0,0.0,1.31,36980.0,11695.0,0.0,0.0,5.65,30395.0,0.29,4979.0,5788.0,179.96,0.57,0.0,0.0,25.09,25.09,4590043.0,540707065.4,0.0,537.95,25.07,18.49,0.234,41.33,0.3461,117.8
2019-03-05,2116982.0,248957083.2,9.7,22.85,4.22,249.92,1.0,216011090.4,1530681.0,1836829.0,180008085.6,0.0,0.0,19055.0,6.68,0.0,0.0,0.0,3.78,45161.0,32733.0,0.0,0.0,6.68,19055.0,0.0,7196.0,4000.0,180.32,0.47,0.0,0.0,24.85,24.85,4629927.0,544479415.2,0.0,545.26,24.85,19.06,0.2398,41.93,0.3436,117.6
2019-03-06,2095994.0,245231298.0,9.6,23.66,4.18,247.02,1.0,210570165.0,1511328.0,1799745.0,176825376.0,0.0,0.0,15606.0,2.28,0.0,0.0,0.0,6.64,19517.0,55873.0,0.0,0.0,2.28,15606.0,0.0,20914.0,56601.0,177.61,6.77,0.0,0.0,24.52,24.52,4652526.0,544345542.0,0.0,546.48,24.53,16.76,0.2411,42.94,0.34,117.0
2019-03-07,2089388.0,245294151.2,9.57,24.49,4.17,246.2,1.0,212053163.0,1514829.0,1806245.0,177840924.6,0.0,0.0,30531.0,2.62,0.0,0.0,0.0,3.27,20801.0,27187.0,0.0,0.0,2.62,30531.0,0.0,157.0,14301.0,177.85,1.75,0.0,0.0,24.53,24.53,4659335.0,547005929.0,0.0,547.12,24.53,16.2,0.2418,43.02,0.3384,117.4
2019-03-08,2045853.0,240387727.5,9.37,24.73,4.08,240.29,1.0,209295817.5,1479888.0,1781241.0,173886840.0,0.0,0.0,9506.0,0.55,0.0,0.0,0.0,6.89,4592.0,58142.0,0.0,0.0,0.55,9506.0,0.0,13695.0,29596.0,173.68,4.2,0.0,0.0,24.06,24.06,4670072.0,548733460.0,0.0,548.48,24.05,15.87,0.2454,43.49,0.3327,117.5
2019-03-11,2021771.0,234929790.2,9.26,24.77,4.03,238.31,1.0,208166257.6,1457785.0,1791448.0,169394617.0,0.0,0.0,11592.0,4.6,0.0,0.0,0.0,6.19,27846.0,52186.0,0.0,0.0,4.6,11592.0,0.0,18491.0,17639.0,171.19,2.5,0.0,0.0,23.64,23.64,4710121.0,547316060.2,0.0,552.2,23.66,16.97,0.2573,44.73,0.3278,116.2
2019-03-12,2320779.0,268282052.4,10.63,28.82,4.63,271.09,1.0,242163272.8,1616944.0,2094838.0,186918726.4,0.0,0.0,122102.0,37.13,0.0,0.0,0.0,6.13,323105.0,50030.0,0.0,0.0,37.13,122102.0,0.0,87087.0,19715.0,187.43,3.27,0.0,0.0,26.21,26.21,4552589.0,526279288.4,0.0,527.75,26.21,14.16,0.3202,52.87,0.3762,115.6
2019-03-13,2009287.0,232474505.9,9.2,25.28,4.01,233.97,1.0,206659406.2,1293894.0,1786166.0,149703535.8,0.0,0.0,33134.0,5.23,0.0,1100.0,0.0,42.73,45477.0,366540.0,0.0,0.0,5.23,33134.0,0.13,10356.0,355249.0,149.37,42.15,0.0,0.0,21.05,21.05,4852477.0,561431588.9,0.0,561.42,21.02,16.28,0.246,43.62,0.3269,115.7
2019-03-14,1953791.0,226053618.7,8.95,24.96,3.9,227.32,1.0,200531587.1,1259548.0,1733203.0,145729703.6,0.0,0.0,5366.0,0.41,0.0,0.0,0.0,5.31,3634.0,46751.0,0.0,0.0,0.41,5366.0,0.0,7039.0,56597.0,145.81,6.75,0.0,0.0,20.64,20.64,4843631.0,560408106.7,0.0,560.68,20.64,15.84,0.2456,43.71,0.3201,115.7
2019-03-15,1926840.0,226018332.0,8.83,24.67,3.84,224.66,1.0,201328089.6,1231356.0,1716352.0,144438058.8,0.0,0.0,16076.0,1.34,0.0,0.0,0.0,5.25,12808.0,45210.0,0.0,0.0,1.34,16076.0,0.0,942.0,29659.0,142.68,3.03,0.0,0.0,20.45,20.45,4790172.0,561887175.6,0.0,556.09,20.42,16.22,0.2515,44.36,0.32,117.3
2019-03-18,1875254.0,220717395.8,8.59,22.85,3.74,220.16,1.0,194336000.1,1202808.0,1651113.0,141570501.6,0.0,3986.0,20815.0,1.5,0.47,0.0,0.0,6.1,12642.0,54913.0,0.0,3986.0,1.5,20815.0,0.0,1564.0,77881.0,140.36,7.81,0.0,0.0,20.07,20.07,4790729.0,563868803.3,0.0,558.12,20.09,16.7,0.2495,43.96,0.3129,117.7
2019-03-19,1789815.0,212987985.0,8.2,21.99,3.57,211.58,1.0,187347888.0,1169647.0,1574352.0,139187993.0,0.0,0.0,37428.0,0.75,0.0,3982.0,0.0,12.15,5916.0,109708.0,0.0,0.0,0.75,37428.0,0.49,39119.0,86659.0,137.76,9.09,0.0,0.0,19.45,19.45,4844639.0,576512041.0,0.0,571.37,19.43,16.22,0.261,45.49,0.2976,119.0
2019-03-20,1810096.0,215582433.6,8.29,22.66,3.61,214.75,1.0,190894075.5,1181958.0,1602805.0,140771197.8,0.0,0.0,33024.0,3.9,0.0,0.0,0.0,3.58,34086.0,32747.0,0.0,0.0,3.9,33024.0,0.0,12034.0,5633.0,140.28,0.05,0.0,0.0,19.73,19.73,4810195.0,572894224.5,0.0,571.76,19.7,16.49,0.2571,44.98,0.3021,119.1
2019-03-21,1843025.0,218398462.5,8.44,23.58,3.68,219.39,1.0,194790655.5,1294540.0,1643803.0,153402990.0,0.0,0.0,63863.0,15.99,0.0,0.0,0.0,4.81,134615.0,41992.0,0.0,0.0,15.99,63863.0,0.0,90993.0,93617.0,154.18,10.41,0.03,0.0,21.56,21.56,4709957.0,558129904.5,282.0,559.88,21.59,17.14,0.2531,43.86,0.3069,118.5
2019-03-22,1867233.0,214731795.0,8.55,24.33,3.72,220.7,1.0,191107805.0,1319654.0,1661807.0,151760210.0,0.0,0.0,37284.0,3.13,0.0,0.0,0.0,1.52,36432.0,12695.0,0.0,0.0,3.13,37284.0,0.0,525.0,18428.0,156.1,2.18,0.0,0.0,22.0,22.0,4678358.0,538011170.0,0.0,551.9,22.05,16.95,0.2483,43.25,0.3113,115.0
2019-03-25,1786027.0,205928913.1,8.18,22.58,3.56,206.02,1.0,180865114.4,1260692.0,1568648.0,145357787.6,0.0,0.0,2314.0,0.0,0.0,0.0,0.0,5.67,0.0,41138.0,0.0,0.0,0.0,2314.0,0.0,13131.0,93159.0,144.89,15.22,3.96,0.0,21.03,21.03,4733374.0,545758022.2,33269.0,544.21,21.03,16.82,0.2378,42.22,0.298,115.3
2019-03-26,1809628.0,212450327.2,8.29,22.86,3.61,210.9,1.0,185185233.8,1278078.0,1577387.0,150046357.2,0.0,0.0,46574.0,2.21,0.0,71285.0,0.0,7.29,16365.0,65011.0,0.0,0.0,2.21,46574.0,8.28,35823.0,78911.0,147.99,7.68,0.0,0.0,21.35,21.35,4708423.0,552768860.2,0.0,545.5,21.34,16.29,0.2093,38.97,0.3023,117.4
2019-03-27,1757673.0,202659696.9,8.05,22.7,3.5,206.64,1.0,175863054.5,1152404.0,1525265.0,132872181.2,0.0,0.0,10602.0,5.9,0.0,0.0,0.0,15.71,47102.0,136276.0,0.0,0.0,5.9,10602.0,0.0,0.0,99224.0,135.13,10.47,0.0,0.0,19.39,19.39,4791308.0,552437812.4,0.0,561.04,19.41,15.91,0.2076,39.08,0.2957,115.3
2019-03-28,1762234.0,206710048.2,8.07,23.24,3.51,204.94,1.0,179670638.7,1158931.0,1531719.0,135942606.3,0.0,1502.0,47914.0,1.14,0.17,7402.0,0.0,5.8,13233.0,46092.0,0.0,1502.0,1.14,47914.0,0.85,3203.0,14181.0,134.0,2.98,0.0,0.0,19.21,19.21,4875417.0,571886414.1,0.0,564.5,19.18,15.98,0.2042,38.5,0.292,117.3
2019-03-29,1767239.0,210124717.1,8.1,23.89,3.52,208.83,1.0,183429289.1,1168193.0,1542719.0,138898147.7,0.0,0.0,18736.0,2.78,0.0,0.0,0.0,1.38,19175.0,13940.0,0.0,0.0,2.78,18736.0,0.0,4466.0,8175.0,137.37,0.0,0.0,0.0,19.35,19.35,4869621.0,578997936.9,0.0,573.12,19.33,16.8,0.2068,38.56,0.2927,118.9
