DATE,CW8 FP Equity_DX_SI_QTY,CW8 FP Equity_DX_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CW8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CW8 FP Equity_DX_SI_MV,CW8 FP Equity_DX_DSS,CW8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SUPPLY_SI_QTY,CW8 FP Equity_DX_BROKER_SI_QTY,CW8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CW8 FP Equity_DX_BROKER_SI_MV_NEW_x,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CW8 FP Equity_DX_BROKER_SI_MV_INC_x,CW8 FP Equity_DX_BROKER_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_NEW,CW8 FP Equity_DX_SUPPLY_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_QTY_INC,CW8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CW8 FP Equity_DX_BROKER_SI_MV_NEW_y,CW8 FP Equity_DX_BROKER_SI_MV_INC_y,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CW8 FP Equity_DX_BROKER_SI_MV_ADD,CW8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_DEC,CW8 FP Equity_DX_SUPPLY_SI_MV,CW8 FP Equity_DX_BROKER_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_MV_RMV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CW8 FP Equity_DX_UTILIZATION_QUANTITY,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CW8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CW8 FP Equity_DX_BROKER_SI_CON_RATIO,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CW8 FP Equity_DX_DEMAND_SUPPLY_RATIO,CW8 FP Equity_PX_LAST
2009-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.16
2009-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.97
2009-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3
2009-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.97
2009-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.13
2009-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.33
2009-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.95
2009-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8
2009-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21
2009-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.27
2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.59
2009-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.54
2009-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.83
2009-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.35
2009-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.06
2009-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.05
