DATE,ALCJ FP Equity_DX_SI_QTY,ALCJ FP Equity_DX_SHORT_INTEREST_VALUE,ALCJ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCJ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCJ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCJ FP Equity_DX_SI_MV,ALCJ FP Equity_DX_DSS,ALCJ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCJ FP Equity_DX_SUPPLY_SI_QTY,ALCJ FP Equity_DX_BROKER_SI_QTY,ALCJ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCJ FP Equity_DX_BROKER_SI_MV_NEW_x,ALCJ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCJ FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCJ FP Equity_DX_BROKER_SI_MV_INC_x,ALCJ FP Equity_DX_SUPPLY_SI_MV_NEW,ALCJ FP Equity_DX_BROKER_SI_QTY_ADD,ALCJ FP Equity_DX_BROKER_SI_QTY_NEW,ALCJ FP Equity_DX_SUPPLY_SI_MV_DEC,ALCJ FP Equity_DX_BROKER_SI_QTY_INC,ALCJ FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCJ FP Equity_DX_BROKER_SI_MV_NEW_y,ALCJ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCJ FP Equity_DX_BROKER_SI_MV_INC_y,ALCJ FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCJ FP Equity_DX_BROKER_SI_MV_ADD,ALCJ FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCJ FP Equity_DX_BROKER_SI_QTY_DEC,ALCJ FP Equity_DX_SUPPLY_SI_MV,ALCJ FP Equity_DX_BROKER_SI_MV_DEC,ALCJ FP Equity_DX_SUPPLY_SI_MV_RMV,ALCJ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCJ FP Equity_DX_UTILIZATION_QUANTITY,ALCJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCJ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCJ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCJ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCJ FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCJ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCJ FP Equity_DX_BROKER_SI_CON_RATIO,ALCJ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCJ FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCJ FP Equity_PX_LAST
2016-03-29,500.0,5200.0,0.01,0.01,0.01,0.01,0.0,5200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.4
2016-03-30,500.0,5530.0,0.01,0.01,0.01,0.01,0.0,5530.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,11.06
2016-03-31,500.0,5320.0,0.01,0.01,0.01,0.01,0.0,5320.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.64
2016-04-01,500.0,5200.0,0.01,0.01,0.01,0.01,0.0,5200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.4
2016-04-04,500.0,5080.0,0.01,0.01,0.01,0.01,0.0,5080.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.16
2016-04-05,500.0,4950.0,0.01,0.01,0.01,0.01,0.0,4950.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.9
2016-04-06,500.0,5100.0,0.01,0.01,0.01,0.01,0.0,5100.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.2
2016-04-07,500.0,5005.0,0.01,0.01,0.01,0.01,0.0,5005.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.01
2016-04-08,500.0,5010.0,0.01,0.01,0.01,0.01,0.0,5010.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.02
2016-04-11,500.0,4990.0,0.01,0.01,0.01,0.01,0.0,4990.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.98
2016-04-12,500.0,5015.0,0.01,0.01,0.01,0.01,0.0,5015.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.03
2016-04-13,500.0,5100.0,0.01,0.01,0.01,0.01,0.0,5100.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.2
2016-04-14,500.0,5070.0,0.01,0.01,0.01,0.01,0.0,5070.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,10.14
2016-04-15,500.0,4940.0,0.01,0.02,0.01,0.01,0.0,4940.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.88
2016-04-18,500.0,4860.0,0.01,0.02,0.01,0.0,0.0,4860.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.72
2016-04-19,500.0,4940.0,0.01,0.02,0.01,0.0,0.0,4940.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.88
2016-04-20,500.0,4890.0,0.01,0.02,0.01,0.0,0.0,4890.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.78
2016-04-21,500.0,4890.0,0.01,0.02,0.01,0.0,0.0,4890.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.78
2016-04-22,500.0,4825.0,0.01,0.02,0.01,0.0,0.0,4825.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.65
2016-04-25,500.0,4775.0,0.01,0.02,0.01,0.0,0.0,4775.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.55
2016-04-26,500.0,4690.0,0.01,0.02,0.01,0.0,0.0,4690.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.38
2016-04-27,500.0,4625.0,0.01,0.02,0.01,0.0,0.0,4625.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.25
2016-04-28,500.0,4480.0,0.01,0.02,0.01,0.0,0.0,4480.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.96
2016-04-29,500.0,4700.0,0.01,0.02,0.01,0.0,0.0,4700.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.4
2016-05-02,500.0,4545.0,0.01,0.02,0.01,0.0,0.0,4545.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.09
2016-05-03,500.0,4475.0,0.01,0.02,0.01,0.0,0.0,4475.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.95
2016-05-04,500.0,4350.0,0.01,0.02,0.01,0.0,0.0,4350.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.7
2016-05-05,500.0,4395.0,0.01,0.02,0.01,0.0,0.0,4395.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.79
2016-05-06,500.0,4615.0,0.01,0.02,0.01,0.0,0.0,4615.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,9.23
2016-05-09,500.0,4400.0,0.01,0.02,0.01,0.0,0.0,4400.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.8
2016-05-10,500.0,4340.0,0.01,0.02,0.01,0.0,0.0,4340.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.68
2016-05-11,500.0,4350.0,0.01,0.02,0.01,0.0,0.0,4350.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.7
2016-05-12,500.0,4345.0,0.01,0.02,0.01,0.0,0.0,4345.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.69
2016-05-13,500.0,4175.0,0.01,0.02,0.01,0.0,0.0,4175.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.35
2016-05-16,500.0,4035.0,0.01,0.02,0.01,0.0,0.0,4035.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.07
2016-05-17,500.0,3960.0,0.01,0.02,0.01,0.0,0.0,3960.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.92
2016-05-18,500.0,4090.0,0.01,0.02,0.01,0.0,0.0,4090.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.18
2016-05-19,500.0,4090.0,0.01,0.02,0.01,0.0,0.0,4090.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.18
2016-05-20,500.0,4065.0,0.01,0.02,0.01,0.0,0.0,4065.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.13
2016-05-23,500.0,4015.0,0.01,0.02,0.01,0.0,0.0,4015.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.03
2016-05-24,500.0,4100.0,0.01,0.02,0.01,0.0,0.0,4100.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.2
2016-05-25,500.0,4070.0,0.01,0.02,0.01,0.0,0.0,4070.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.14
2016-05-26,500.0,4065.0,0.01,0.02,0.01,0.0,0.0,4065.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.13
2016-05-27,500.0,3985.0,0.01,0.02,0.01,0.0,0.0,3985.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.97
2016-05-30,500.0,3925.0,0.01,0.02,0.01,0.0,0.0,3925.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.85
2016-05-31,500.0,3835.0,0.01,0.02,0.01,0.0,0.0,3835.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.67
2016-06-01,500.0,3895.0,0.01,0.02,0.01,0.0,0.0,3895.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.79
2016-06-02,500.0,4235.0,0.01,0.02,0.01,0.0,0.0,4235.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.47
2016-06-03,500.0,4070.0,0.01,0.02,0.01,0.0,0.0,4070.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.14
2016-06-06,500.0,4150.0,0.01,0.02,0.01,0.0,0.0,4150.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.3
2016-06-07,500.0,4220.0,0.01,0.02,0.01,0.0,0.0,4220.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.44
2016-06-08,500.0,4395.0,0.01,0.02,0.01,0.0,0.0,4395.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.79
2016-06-09,500.0,4125.0,0.01,0.02,0.01,0.0,0.0,4125.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,8.25
2016-06-10,500.0,3850.0,0.01,0.02,0.01,0.0,0.0,3850.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.7
2016-06-13,500.0,3850.0,0.01,0.02,0.01,0.0,0.0,3850.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.7
2016-06-14,500.0,3625.0,0.01,0.02,0.01,0.0,0.0,3625.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.25
2016-06-15,500.0,3745.0,0.01,0.02,0.01,0.0,0.0,3745.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.49
2016-06-16,500.0,3590.0,0.01,0.01,0.01,0.0,0.0,3590.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.18
2016-06-17,500.0,3525.0,0.01,0.01,0.01,0.0,0.0,3525.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.05
2016-06-20,500.0,3710.0,0.01,0.01,0.01,0.0,0.0,3710.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.42
2016-06-21,500.0,3640.0,0.01,0.01,0.01,0.0,0.0,3640.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.28
2016-06-22,500.0,3560.0,0.01,0.01,0.01,0.0,0.0,3560.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.12
2016-06-23,500.0,3650.0,0.01,0.01,0.01,0.0,0.0,3650.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.3
2016-06-24,500.0,3520.0,0.01,0.01,0.01,0.0,0.0,3520.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.04
2016-06-27,500.0,3345.0,0.01,0.01,0.01,0.0,0.0,3345.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,6.69
2016-06-28,500.0,3440.0,0.01,0.01,0.01,0.0,0.0,3440.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,6.88
2016-06-29,500.0,3600.0,0.01,0.01,0.01,0.0,0.0,3600.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.2
2016-06-30,500.0,3765.0,0.01,0.01,0.01,0.0,0.0,3765.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,7.53
2016-07-01,2500.0,19375.0,0.05,0.07,0.04,0.02,0.0,19375.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54,0.6855,80.46,0.0,7.75
