DATE,EDEN FP Equity_DX_SI_QTY,EDEN FP Equity_DX_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EDEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EDEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EDEN FP Equity_DX_SI_MV,EDEN FP Equity_DX_DSS,EDEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY,EDEN FP Equity_DX_BROKER_SI_QTY,EDEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EDEN FP Equity_DX_BROKER_SI_MV_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,EDEN FP Equity_DX_BROKER_SI_MV_INC_x,EDEN FP Equity_DX_SUPPLY_SI_MV_NEW,EDEN FP Equity_DX_BROKER_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_NEW,EDEN FP Equity_DX_SUPPLY_SI_MV_DEC,EDEN FP Equity_DX_BROKER_SI_QTY_INC,EDEN FP Equity_DX_SUPPLY_SI_QTY_DEC,EDEN FP Equity_DX_BROKER_SI_MV_NEW_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EDEN FP Equity_DX_BROKER_SI_MV_INC_y,EDEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,EDEN FP Equity_DX_BROKER_SI_MV_ADD,EDEN FP Equity_DX_SUPPLY_SI_QTY_ADD,EDEN FP Equity_DX_BROKER_SI_QTY_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV,EDEN FP Equity_DX_BROKER_SI_MV_DEC,EDEN FP Equity_DX_SUPPLY_SI_MV_RMV,EDEN FP Equity_DX_BROKER_SI_MV_RMV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EDEN FP Equity_DX_UTILIZATION_QUANTITY,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EDEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EDEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EDEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EDEN FP Equity_DX_ACTIVE_UTILIZATION_MV,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EDEN FP Equity_DX_BROKER_SI_CON_RATIO,EDEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EDEN FP Equity_DX_DEMAND_SUPPLY_RATIO,EDEN FP Equity_PX_LAST
2019-12-02,526855.0,23487195.9,0.22,0.99,0.22,23.88,0.0,12330293.04,345284.0,276588.0,15392760.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,954.0,15.48,0.04,0.0,0.0,0.55,0.55,62509448.0,2786671191.84,0.0,2805.05,0.55,17.73,0.1532,27.9,0.0084,44.58
2019-12-03,551747.0,24166518.6,0.23,1.06,0.23,24.78,0.0,12300266.4,363176.0,280828.0,15907108.8,0.0,0.0,0.0,0.49,0.0,7000.0,0.0,0.72,11179.0,15939.0,0.0,0.0,0.49,0.0,0.31,33831.0,13939.0,16.16,0.7,0.0,0.0,0.6,0.6,59975824.0,2626941091.2,0.0,2670.26,0.6,17.05,0.1304,23.93,0.0091,43.8
2019-12-04,557153.0,24408872.93,0.23,1.07,0.23,24.79,0.0,12539911.54,366049.0,286234.0,16036606.69,0.0,0.0,2873.0,0.0,0.0,5406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2873.0,0.24,0.0,0.0,16.07,0.0,0.0,0.0,0.61,0.61,59951376.0,2626469782.56,0.0,2636.82,0.61,16.84,0.1282,23.81,0.0092,43.81
2019-12-05,540853.0,23840800.24,0.22,1.06,0.22,24.08,0.0,11903098.72,352803.0,270034.0,15551556.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,15346.0,0.0,0.0,0.0,0.0,0.0,2100.0,16200.0,15.48,0.71,0.0,0.0,0.58,0.58,60033748.0,2646287611.84,0.0,2640.82,0.58,17.18,0.1329,24.53,0.009,44.08
2019-12-06,543460.0,23972020.6,0.23,1.08,0.22,24.3,0.0,12026194.51,350811.0,272641.0,15474273.21,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.09,5151.0,1992.0,0.0,0.0,0.23,0.0,0.0,0.0,2544.0,15.48,0.11,0.0,0.0,0.58,0.58,60051056.0,2648852080.16,0.0,2650.51,0.58,17.08,0.1361,25.31,0.009,44.11
2019-12-09,543360.0,23973043.2,0.23,1.09,0.22,24.3,0.0,12028920.92,355792.0,272641.0,15697543.04,0.0,0.0,5081.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5081.0,0.0,0.0,0.0,15.69,0.0,0.0,0.0,0.59,0.59,60064748.0,2650056681.76,0.0,2648.91,0.59,17.09,0.1362,25.32,0.009,44.12
2019-12-10,556709.0,24445092.19,0.23,1.13,0.23,24.84,0.0,11664296.31,359416.0,265641.0,15781956.56,0.0,0.0,8705.0,0.0,0.0,0.0,0.0,0.22,0.0,5081.0,0.0,0.0,0.0,8705.0,0.0,0.0,7000.0,15.83,0.31,0.0,0.0,0.59,0.59,60112480.0,2639538996.8,0.0,2648.98,0.59,16.68,0.1417,26.76,0.0092,43.91
2019-12-11,572604.0,25143041.64,0.24,1.17,0.24,25.44,0.0,11770163.32,406095.0,268052.0,17831631.45,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,11179.0,0.0,0.0,0.0,0.48,0.0,0.0,46679.0,8768.0,17.8,0.39,0.0,0.0,0.67,0.67,59966768.0,2633140782.88,0.0,2629.7,0.67,16.17,0.1095,18.73,0.0095,43.91
2019-12-12,503159.0,21983016.71,0.21,1.04,0.21,22.37,0.0,9448006.19,369645.0,216251.0,16149790.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,36450.0,0.0,0.0,0.0,0.0,0.0,0.0,51801.0,16.19,2.28,0.0,0.0,0.61,0.61,59900708.0,2617061932.52,0.0,2624.74,0.61,12.18,0.0998,17.24,0.0083,43.69
2019-12-13,529070.0,23443091.7,0.22,1.11,0.22,23.63,0.0,9197825.49,389839.0,207579.0,17273766.09,0.0,0.0,18470.0,0.8,0.0,2300.0,0.0,0.03,18470.0,576.0,0.0,0.0,0.8,18470.0,0.1,2300.0,29442.0,17.17,1.28,0.0,0.0,0.65,0.65,59866560.0,2652687273.6,0.0,2624.61,0.65,15.22,0.1038,16.67,0.0088,44.31
2019-12-16,529070.0,23966871.0,0.22,1.11,0.22,23.83,0.0,9403328.7,389839.0,207579.0,17659706.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.31,0.0,0.0,0.0,0.64,0.64,60115496.0,2723231968.8,0.0,2675.94,0.64,15.33,0.1034,16.41,0.0087,45.3
2019-12-17,497713.0,22830095.31,0.21,1.05,0.2,22.74,0.0,9521648.73,358482.0,207579.0,16443569.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,31357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,0.0,0.0,0.0,0.59,0.59,60185216.0,2760695857.92,0.0,2730.89,0.59,16.42,0.1129,17.35,0.0082,45.87
2019-12-18,774950.0,35647700.0,0.32,1.62,0.32,36.31,0.0,25298390.0,509620.0,549965.0,23442520.0,0.0,0.0,2058.0,16.31,0.0,0.0,0.0,2.92,343513.0,65149.0,0.0,0.0,16.31,2058.0,0.0,214229.0,1127.0,23.42,0.05,0.0,0.0,0.84,0.84,59985264.0,2759322144.0,0.0,2755.09,0.84,13.12,0.2266,42.24,0.0128,46.0
2019-12-19,893940.0,40915633.8,0.37,1.88,0.37,41.9,0.0,30618070.35,647080.0,668955.0,29616851.6,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,118990.0,0.0,0.0,0.0,5.63,0.0,0.0,137460.0,0.0,29.67,0.0,0.0,0.0,1.07,1.07,60077952.0,2749767863.04,0.0,2757.34,1.06,11.3,0.2871,50.12,0.0147,45.77
2019-12-20,927095.0,42683453.8,0.38,1.96,0.38,43.12,0.0,32035092.4,806597.0,695810.0,37135725.88,0.0,0.0,281729.0,1.46,0.0,0.0,0.0,5.59,38855.0,122212.0,0.0,0.0,1.46,281729.0,0.0,0.0,12000.0,37.07,0.55,0.0,0.0,1.33,1.33,59890612.0,2757363776.48,0.0,2746.47,1.33,12.94,0.29,50.15,0.0153,46.04
2019-12-23,1045166.0,48286669.2,0.43,2.2,0.43,48.66,0.0,37468569.6,863934.0,811008.0,39913750.8,0.0,0.0,57337.0,5.34,0.0,0.0,0.0,0.0,115198.0,0.0,0.0,0.0,5.34,57337.0,0.0,0.0,0.0,39.81,0.0,0.0,0.0,1.42,1.42,59797936.0,2762664643.2,0.0,2752.91,1.43,22.54,0.2658,44.49,0.0172,46.2
2019-12-24,1068324.0,49847997.84,0.44,2.27,0.44,49.85,0.0,38922185.56,824087.0,834166.0,38451899.42,0.0,0.0,0.0,1.28,0.0,0.0,0.0,1.81,26031.0,39847.0,0.0,0.0,1.28,0.0,0.0,0.0,2873.0,38.2,0.13,0.0,0.0,1.36,1.36,59845256.0,2792379644.96,0.0,2764.78,1.36,23.06,0.2715,44.95,0.0176,46.66
2019-12-25,1068324.0,49847997.84,0.44,2.37,0.44,50.1,0.0,38922185.56,824087.0,834166.0,38451899.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.34,0.0,0.0,0.0,1.36,1.36,59838260.0,2792053211.6,0.0,2779.84,1.36,22.96,0.2721,45.07,0.0176,0.0
2019-12-26,1188724.0,55465861.84,0.49,2.63,0.49,55.86,0.0,38922185.56,944487.0,834166.0,44069763.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120400.0,0.0,44.1,0.0,0.0,0.0,1.56,1.56,59708608.0,2786003649.28,0.0,2782.47,1.56,20.58,0.2291,40.38,0.0196,0.0
2019-12-27,1255034.0,58283778.96,0.52,2.78,0.52,58.91,0.0,40005691.56,1010797.0,861449.0,46941412.68,0.0,0.0,43900.0,1.28,0.0,1901.0,0.0,0.24,27440.0,5030.0,0.0,0.0,1.28,43900.0,0.09,27440.0,2058.0,46.99,0.1,0.0,0.0,1.67,1.67,59631676.0,2769295033.44,0.0,2769.69,1.67,20.81,0.2259,39.17,0.0207,46.44
2019-12-30,1271262.0,58732304.4,0.52,2.95,0.52,59.45,0.0,40548677.4,1020425.0,877677.0,47143635.0,0.0,0.0,0.0,0.24,0.0,9628.0,0.0,0.0,6600.0,0.0,0.0,0.0,0.24,0.0,0.47,9628.0,0.0,47.25,0.0,0.0,0.0,1.68,1.68,59587712.0,2752952294.4,0.0,2758.84,1.68,20.52,0.2242,39.21,0.021,46.2
2019-12-31,1227838.0,56603331.8,0.5,2.86,0.5,57.31,0.0,38459063.3,977001.0,834253.0,45039746.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,43424.0,0.0,0.0,0.0,0.0,0.0,0.0,43424.0,45.27,2.2,0.0,0.0,1.61,1.61,59678260.0,2751167786.0,0.0,2753.6,1.62,21.25,0.2117,36.81,0.0202,46.1
2020-01-01,1107438.0,51052891.8,0.46,2.61,0.46,51.54,0.0,38459063.3,856601.0,834253.0,39489306.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,120400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.54,0.0,0.0,0.0,1.41,1.41,59810976.0,2757285993.6,0.0,2762.1,1.41,23.64,0.2402,40.89,0.0183,0.0
2020-01-02,1220094.0,56600160.66,0.5,2.88,0.5,56.79,0.0,44258147.55,905357.0,954045.0,41999511.23,0.0,0.0,22316.0,5.65,0.0,0.0,0.0,0.39,119792.0,8861.0,0.0,0.0,5.65,22316.0,0.0,35301.0,0.0,41.88,0.0,0.0,0.0,1.4,1.4,63784328.0,2958954975.92,0.0,2946.22,1.4,23.25,0.2126,37.54,0.0189,46.39
2020-01-03,1213498.0,56282037.24,0.5,2.89,0.5,56.65,0.0,44610046.44,901900.0,961838.0,41830122.0,0.0,0.0,19490.0,0.88,0.0,3376.0,0.0,1.08,19490.0,29325.0,0.0,0.0,0.88,19490.0,0.16,6378.0,15073.0,42.12,0.6,0.0,0.0,1.39,1.39,63771528.0,2957723468.64,0.0,2958.73,1.4,22.13,0.2071,37.36,0.0188,46.38
2020-01-06,1168812.0,54408198.6,0.48,2.85,0.48,54.56,0.0,42195340.6,874530.0,906452.0,40709371.5,0.0,0.0,11242.0,0.09,0.0,0.0,0.0,1.81,1936.0,38612.0,0.0,0.0,0.09,11242.0,0.0,0.0,57322.0,40.9,2.71,0.0,0.0,1.35,1.35,63707280.0,2965573884.0,0.0,2951.31,1.37,22.7,0.2044,36.58,0.0181,46.55
2020-01-07,898144.0,41278698.24,0.37,2.19,0.37,42.09,0.0,31243378.2,689717.0,679795.0,31699393.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,0.0,184813.0,0.0,0.0,0.0,0.0,0.0,0.0,226657.0,31.89,10.46,0.0,0.0,1.07,1.07,63829212.0,2933590583.52,0.0,2965.11,1.06,9.7,0.2582,47.73,0.0139,45.96
2020-01-08,1049910.0,48946804.2,0.43,2.56,0.43,48.71,0.0,38464343.82,742151.0,825061.0,34599079.62,0.0,0.0,55562.0,6.55,0.0,0.0,0.0,0.45,148642.0,9628.0,0.0,0.0,6.55,55562.0,0.0,6500.0,3376.0,34.39,0.16,0.0,0.0,1.15,1.15,63768388.0,2972882248.56,0.0,2941.26,1.16,14.29,0.2194,41.8,0.0163,46.62
2020-01-09,1077132.0,51012971.52,0.44,2.74,0.44,50.7,0.0,40378330.88,463044.0,852583.0,21929763.84,0.0,0.0,8027.0,2.69,0.0,0.0,0.0,15.41,46284.0,330723.0,0.0,0.0,2.69,8027.0,0.0,43589.0,18762.0,21.63,0.85,0.0,0.0,0.72,0.72,64009984.0,3031512842.24,0.0,2992.15,0.72,14.61,0.2389,44.23,0.0167,47.36
2020-01-10,978690.0,46106085.9,0.4,2.55,0.4,46.47,0.0,33132839.88,471428.0,703308.0,22208973.08,0.0,0.0,1931.0,4.4,0.0,6000.0,0.0,6.07,91905.0,131247.0,0.0,0.0,4.4,1931.0,0.28,137700.0,247180.0,22.26,11.47,0.0,0.0,0.73,0.73,63965868.0,3013432041.48,0.0,3021.02,0.73,15.93,0.1361,23.44,0.0152,47.11
2020-01-13,1066034.0,50636615.0,0.44,2.94,0.44,50.66,0.0,37456220.0,583650.0,788552.0,27723375.0,0.0,0.0,22720.0,4.02,0.0,5544.0,0.0,0.86,82063.0,18017.0,0.0,0.0,4.02,22720.0,0.26,107519.0,2363.0,27.55,0.15,0.0,0.0,0.91,0.91,63876504.0,3034133940.0,0.0,3008.59,0.91,16.23,0.1338,21.23,0.0165,47.5
2020-01-14,1149731.0,54669709.05,0.47,3.17,0.47,55.11,0.0,41182341.75,649505.0,866085.0,30883962.75,0.0,0.0,48338.0,4.07,0.0,0.0,0.0,0.28,77533.0,7413.0,0.0,0.0,4.07,48338.0,0.0,24930.0,0.0,30.87,0.0,0.0,0.0,1.01,1.01,63480164.0,3018481798.2,0.0,3012.89,1.01,16.59,0.137,20.95,0.0179,47.55
2020-01-15,1189778.0,56728615.04,0.49,3.27,0.49,57.05,0.0,42846773.76,772293.0,898632.0,36822930.24,0.0,0.0,149222.0,6.96,0.0,0.0,0.0,1.26,145522.0,26434.0,0.0,0.0,6.96,149222.0,0.0,0.0,112975.0,36.7,5.39,0.0,0.0,1.2,1.2,63336292.0,3019874402.56,0.0,3006.68,1.21,18.07,0.1483,25.02,0.0186,47.68
2020-01-16,1134514.0,54456672.0,0.47,3.1,0.47,54.51,0.0,37384320.0,690241.0,778840.0,33131568.0,0.0,0.0,38530.0,2.13,0.0,0.0,0.0,6.67,42562.0,141289.0,0.0,0.0,2.13,38530.0,0.0,20707.0,162354.0,33.0,7.87,0.0,0.0,1.07,1.07,63907344.0,3067552512.0,0.0,3049.29,1.07,18.73,0.166,30.72,0.0176,48.0
2020-01-17,1081082.0,53167612.76,0.44,3.01,0.44,52.72,0.0,37634306.48,685022.0,765236.0,33689381.96,0.0,0.0,24700.0,1.71,0.0,0.0,0.0,2.17,34834.0,45618.0,0.0,0.0,1.71,24700.0,0.0,15699.0,48438.0,33.24,1.91,0.0,0.0,1.06,1.06,63943472.0,3144739952.96,0.0,3078.31,1.07,17.59,0.161,29.51,0.0167,49.18
2020-01-20,1076308.0,52383910.36,0.44,2.97,0.44,52.48,0.0,35478093.84,661107.0,728952.0,32176077.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,25815.0,0.0,0.0,0.0,0.0,0.0,1900.0,36284.0,32.38,1.73,0.0,0.0,1.02,1.02,64024796.0,3116086821.32,0.0,3137.17,1.02,17.31,0.1578,29.29,0.0166,48.67
2020-01-21,1070459.0,51885147.73,0.44,3.0,0.44,55.91,0.0,36785288.63,625281.0,758929.0,30307370.07,0.0,0.0,36074.0,1.6,0.0,0.0,0.0,0.04,32514.0,72183.0,0.0,0.0,1.6,36074.0,0.0,283.0,2537.0,33.88,0.15,0.0,0.0,0.96,0.96,64264864.0,3114917958.08,0.0,3117.76,1.08,17.02,0.1517,27.47,0.0165,48.47
2020-01-22,1044677.0,50823536.05,0.43,2.92,0.43,51.21,0.0,36613308.9,681460.0,752586.0,33153029.0,0.0,0.0,59208.0,0.85,0.0,0.0,0.0,0.96,17364.0,19439.0,0.0,0.0,0.85,59208.0,0.0,16410.0,23707.0,33.07,1.12,0.0,0.0,1.05,1.05,64198684.0,3123265976.6,0.0,3110.39,1.05,18.27,0.1591,30.48,0.0161,48.65
2020-01-23,946751.0,45765943.34,0.39,2.65,0.39,47.98,0.0,33478350.4,620051.0,692560.0,29973265.34,0.0,0.0,0.0,0.23,0.0,0.0,0.0,1.47,4563.0,65972.0,0.0,0.0,0.23,0.0,0.0,4563.0,64589.0,31.88,3.36,0.0,0.0,0.96,0.96,64238428.0,3105285609.52,0.0,3117.63,1.01,13.03,0.157,31.97,0.0146,48.34
2020-01-24,784609.0,38037844.32,0.32,2.21,0.32,38.38,0.0,27700890.24,493963.0,571388.0,23947326.24,0.0,0.0,17540.0,0.6,0.0,0.0,0.0,8.25,12968.0,143628.0,0.0,0.0,0.6,17540.0,0.0,0.0,134140.0,24.4,6.95,0.0,0.0,0.76,0.76,64312904.0,3117889585.92,0.0,3108.44,0.78,13.13,0.2041,40.13,0.0121,48.48
2020-01-27,861215.0,41450277.95,0.35,2.45,0.35,41.7,0.0,28952745.89,539327.0,601553.0,25957808.51,0.0,0.0,35336.0,1.77,0.0,0.0,0.0,0.12,36405.0,2572.0,0.0,0.0,1.77,35336.0,0.0,12600.0,6240.0,26.22,0.29,0.0,0.0,0.83,0.83,64143252.0,3087214718.76,0.0,3101.85,0.84,15.44,0.1874,36.61,0.0133,48.13
2020-01-28,832747.0,41487455.54,0.34,2.32,0.34,40.88,0.0,28017721.78,549387.0,562379.0,27370460.34,0.0,0.0,49206.0,0.02,0.0,0.0,0.0,1.91,1225.0,39146.0,0.0,0.0,0.02,49206.0,0.0,0.0,40399.0,26.75,1.99,0.0,0.0,0.85,0.85,64098948.0,3193409589.36,0.0,3101.26,0.86,16.78,0.2065,38.2,0.0129,49.82
2020-01-29,869264.0,42950334.24,0.36,2.35,0.36,43.1,0.0,32431488.75,604617.0,656375.0,29874125.97,0.0,0.0,13210.0,4.85,0.0,3207.0,0.0,0.0,90789.0,0.0,0.0,0.0,4.85,13210.0,0.16,42020.0,0.0,30.01,0.0,0.0,0.0,0.94,0.94,63975176.0,3161013446.16,0.0,3175.11,0.94,15.3,0.1916,36.42,0.0135,49.41
2020-01-30,1002502.0,49212823.18,0.41,2.74,0.41,49.41,0.0,34497653.87,695972.0,702743.0,34165265.48,0.0,0.0,42400.0,2.32,0.0,0.0,0.0,2.09,47510.0,41763.0,0.0,0.0,2.32,42400.0,0.0,6301.0,1142.0,34.26,0.17,0.0,0.0,1.03,1.03,66811756.0,3279789102.04,0.0,3287.71,1.03,17.5,0.1951,35.95,0.0149,49.09
2020-01-31,848429.0,41394850.91,0.35,2.34,0.35,41.49,0.0,27040930.49,576046.0,554231.0,28105284.34,0.0,0.0,7756.0,0.02,0.0,11700.0,0.0,2.21,1185.0,43265.0,0.0,0.0,0.02,7756.0,0.57,0.0,161397.0,28.16,8.13,4.16,0.0,0.89,0.89,64305696.0,3137474907.84,84417.0,3141.93,0.89,13.77,0.1934,36.49,0.0131,48.79
2020-02-03,832713.0,40977806.73,0.34,2.27,0.34,40.69,0.0,27051770.41,622384.0,549721.0,30627516.64,0.0,0.0,16433.0,1.13,0.0,0.0,0.0,2.38,23243.0,61189.0,0.0,0.0,1.13,16433.0,0.0,3742.0,27753.0,30.89,1.25,0.0,0.0,0.92,0.92,67196576.0,3306743504.96,0.0,3262.4,0.94,12.81,0.2126,40.69,0.0123,49.21
2020-02-04,809127.0,39728135.7,0.33,2.23,0.33,39.8,0.0,25652442.3,569533.0,522453.0,27964070.3,0.0,0.0,2100.0,0.66,0.0,2100.0,0.0,4.05,11067.0,77143.0,0.0,0.0,0.66,2100.0,0.1,13829.0,56652.0,28.25,2.79,0.0,0.0,0.84,0.84,67312328.0,3305035304.8,0.0,3307.79,0.85,14.97,0.1776,34.77,0.0119,49.1
2020-02-05,677835.0,33600280.95,0.28,1.87,0.28,33.45,0.0,25903299.2,493841.0,522560.0,24479698.37,0.0,0.0,793.0,0.6,0.0,0.0,0.0,4.17,12399.0,85085.0,0.0,0.0,0.6,793.0,0.0,8600.0,12292.0,24.34,0.6,0.0,0.0,0.73,0.73,67381888.0,3340120188.16,0.0,3319.9,0.73,17.95,0.1742,32.07,0.01,49.57
2020-02-06,684877.0,34134269.68,0.28,1.88,0.28,34.13,0.0,26360475.68,480976.0,528902.0,23971843.84,0.0,0.0,68200.0,0.99,0.0,0.0,0.0,4.05,15302.0,82495.0,0.0,0.0,0.99,68200.0,0.0,1430.0,8960.0,23.88,0.44,0.0,0.0,0.7,0.7,67763792.0,3377347393.28,0.0,3364.83,0.7,18.52,0.1807,32.73,0.01,49.84
2020-02-07,694472.0,34529147.84,0.29,1.87,0.29,34.7,0.0,23000770.32,393057.0,462606.0,19542794.04,0.0,0.0,9830.0,1.82,0.0,0.0,0.0,5.83,35806.0,117541.0,0.0,0.0,1.82,9830.0,0.0,19792.0,102102.0,19.6,5.1,0.0,0.0,0.57,0.57,68465912.0,3404125144.64,0.0,3413.74,0.57,19.29,0.1551,25.97,0.0101,49.72
2020-02-10,628907.0,31432771.86,0.26,1.65,0.26,31.35,0.0,19934073.18,373443.0,398841.0,18664681.14,0.0,0.0,8870.0,0.0,0.0,0.0,0.0,1.42,0.0,28484.0,0.0,0.0,0.0,8870.0,0.0,0.0,63765.0,18.63,3.29,0.0,0.0,0.54,0.54,68554064.0,3426332118.72,0.0,3418.94,0.54,19.7,0.1711,28.97,0.0091,49.98
2020-02-11,609733.0,30431774.03,0.25,1.57,0.25,30.46,0.0,19903958.27,354313.0,398797.0,17683761.83,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.95,19086.0,19130.0,0.0,0.0,0.97,0.0,0.0,0.0,19130.0,17.71,0.93,0.0,0.0,0.51,0.51,68586200.0,3423137242.0,0.0,3427.57,0.51,23.57,0.1786,29.73,0.0088,49.91
2020-02-12,621429.0,30847735.56,0.26,1.58,0.26,31.15,0.0,20503355.24,408496.0,413041.0,20277741.44,0.0,0.0,56731.0,0.85,0.0,0.0,0.0,0.13,14244.0,2548.0,0.0,0.0,0.85,56731.0,0.0,0.0,0.0,20.42,0.0,0.0,0.0,0.59,0.59,68531896.0,3401923317.44,0.0,3422.09,0.59,23.97,0.1779,28.96,0.009,49.64
2020-02-13,598868.0,29655943.36,0.25,1.49,0.25,29.93,0.0,19762441.6,399896.0,399080.0,19802849.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,13961.0,19.92,0.71,0.0,0.0,0.58,0.58,68540048.0,3394103176.96,0.0,3407.65,0.58,22.49,0.1804,30.1,0.0087,49.52
2020-02-14,509085.0,25174253.25,0.21,1.26,0.21,25.39,0.0,15294736.65,335160.0,309297.0,16573662.0,0.0,0.0,0.0,0.0,0.0,11116.0,0.0,3.6,0.0,72592.0,0.0,0.0,0.0,0.0,0.57,7856.0,100899.0,16.63,5.03,0.0,0.0,0.49,0.49,68590872.0,3391818620.4,0.0,3397.83,0.49,15.48,0.1858,35.66,0.0074,49.45
2020-02-17,635729.0,31494014.66,0.26,1.55,0.26,31.69,0.0,21596517.14,330507.0,435941.0,16373316.78,0.0,0.0,761.0,6.57,0.0,0.0,0.0,0.27,131297.0,5414.0,0.0,0.0,6.57,761.0,0.0,0.0,4653.0,16.38,0.25,0.0,0.0,0.48,0.48,68591736.0,3398034601.44,0.0,3394.28,0.48,28.28,0.2162,33.86,0.0092,49.54
2020-02-18,550483.0,27623236.94,0.23,1.37,0.23,27.46,0.0,18230143.1,264347.0,363295.0,13264932.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,66160.0,0.0,0.0,0.0,0.0,0.0,0.0,72646.0,13.16,3.72,0.0,0.0,0.38,0.38,68665064.0,3445612911.52,0.0,3416.61,0.38,29.17,0.2207,33.18,0.008,50.18
2020-02-19,544635.0,27395140.5,0.22,1.36,0.22,27.38,0.0,17979584.1,258499.0,357447.0,13002499.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,5848.0,0.0,0.0,0.0,0.0,0.0,0.0,5848.0,12.99,0.29,0.0,0.0,0.37,0.37,68771472.0,3459205041.6,0.0,3454.14,0.37,29.5,0.225,33.47,0.0079,50.3
2020-02-20,499067.0,24838564.59,0.21,1.27,0.21,25.04,0.0,16843909.95,315749.0,338435.0,15714827.73,0.0,0.0,16957.0,1.37,0.0,17657.0,0.0,0.0,27193.0,0.0,0.0,0.0,1.37,16957.0,0.9,40293.0,63862.0,15.87,3.22,0.0,0.0,0.46,0.46,68898240.0,3429065404.8,0.0,3458.54,0.46,19.27,0.1386,24.23,0.0072,49.77
2020-02-21,501648.0,24836592.48,0.21,1.3,0.21,24.91,0.0,16883702.16,320025.0,341016.0,15844437.75,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.16,6823.0,3073.0,0.0,0.0,0.32,0.0,0.0,7349.0,4242.0,15.87,0.22,0.0,0.0,0.46,0.46,68875688.0,3410035312.88,0.0,3423.14,0.46,19.16,0.1389,24.23,0.0073,49.51
2020-02-24,499234.0,24532358.76,0.21,1.27,0.21,24.66,0.0,16545536.28,325627.0,336702.0,16001310.78,0.0,0.0,3702.0,0.17,0.0,3268.0,0.0,0.0,3702.0,0.0,0.0,0.0,0.17,3702.0,0.16,1900.0,11284.0,16.1,0.58,0.0,0.0,0.47,0.47,69128200.0,3396959748.0,0.0,3416.29,0.47,16.93,0.134,24.39,0.0072,49.14
2020-02-25,453239.0,21927702.82,0.19,1.12,0.19,22.18,0.0,14064404.66,323148.0,290707.0,15633900.24,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.12,11721.0,2479.0,0.0,0.0,0.56,0.0,0.0,0.0,57716.0,15.86,2.87,0.0,0.0,0.47,0.47,69098432.0,3342982140.16,0.0,3385.13,0.47,12.74,0.1379,26.88,0.0065,48.38
