DATE,BRES FP Equity_DX_DSS,BRES FP Equity_PX_LAST
2010-04-30,1.0,52.35
2010-05-03,1.0,52.05
2010-05-04,1.0,49.24
2010-05-05,1.0,49.52
2010-05-06,1.0,49.05
2010-05-07,1.0,47.6
2010-05-10,1.0,51.79
2010-05-11,1.0,50.94
2010-05-12,0.0,51.31
2010-05-13,0.0,52.18
2010-05-14,0.0,49.75
2010-05-17,0.0,48.99
2010-05-18,0.0,49.92
2010-05-19,0.0,46.93
2010-05-20,0.0,44.75
2010-05-21,0.0,45.9
2010-05-24,1.0,46.54
2010-05-25,1.0,45.05
2010-05-26,1.0,47.63
2010-05-27,1.0,49.67
2010-05-28,1.0,49.18
2010-05-31,1.0,49.53
2010-06-01,0.0,49.5
2010-06-02,0.0,49.05
2010-06-03,0.0,49.18
2010-06-04,0.0,47.81
2010-06-07,0.0,47.0
2010-06-08,0.0,47.15
2010-06-09,0.0,48.61
2010-06-10,0.0,50.14
2010-06-11,0.0,49.6
2010-06-14,0.0,51.2
2010-06-15,1.0,51.34
2010-06-16,1.0,51.41
2010-06-17,2.0,50.81
2010-06-18,2.0,50.99
2010-06-21,2.0,53.15
2010-06-22,1.0,52.61
2010-06-23,1.0,51.83
2010-06-24,0.0,50.35
2010-06-25,0.0,49.31
2010-06-28,0.0,50.24
2010-06-29,0.0,47.97
2010-06-30,0.0,46.47
2010-07-01,0.0,44.86
2010-07-02,0.0,45.14
2010-07-05,1.0,44.41
2010-07-06,1.0,46.35
2010-07-07,2.0,46.7
2010-07-08,2.0,47.16
2010-07-09,2.0,48.25
2010-07-12,2.0,47.41
2010-07-13,2.0,48.15
2010-07-14,1.0,48.16
2010-07-15,1.0,46.94
2010-07-16,1.0,46.26
2010-07-19,1.0,46.1
2010-07-20,1.0,47.47
2010-07-21,1.0,48.73
2010-07-22,1.0,49.77
2010-07-23,1.0,50.85
2010-07-26,1.0,50.55
2010-07-27,1.0,50.62
2010-07-28,1.0,50.76
2010-07-29,1.0,50.12
2010-07-30,1.0,50.12
2010-08-02,1.0,52.32
2010-08-03,1.0,52.12
2010-08-04,1.0,52.09
2010-08-05,1.0,52.1
2010-08-06,1.0,51.86
2010-08-09,1.0,52.22
2010-08-10,1.0,51.04
2010-08-11,1.0,49.46
2010-08-12,1.0,49.43
2010-08-13,1.0,49.6
2010-08-16,1.0,50.2
2010-08-17,1.0,50.89
2010-08-18,1.0,50.29
2010-08-19,2.0,49.34
2010-08-20,1.0,49.08
2010-08-23,1.0,49.47
2010-08-24,1.0,47.92
2010-08-25,1.0,47.12
2010-08-26,1.0,48.14
2010-08-27,1.0,48.24
2010-08-30,1.0,48.39
2010-08-31,1.0,48.68
2010-09-01,1.0,51.0
2010-09-02,1.0,50.89
2010-09-03,1.0,51.59
2010-09-06,1.0,51.16
2010-09-07,1.0,50.94
2010-09-08,1.0,52.03
2010-09-09,1.0,52.74
2010-09-10,1.0,52.43
2010-09-13,1.0,52.76
2010-09-14,1.0,52.54
2010-09-15,1.0,52.47
2010-09-16,1.0,52.06
2010-09-17,1.0,52.19
2010-09-20,1.0,52.6
2010-09-21,1.0,51.91
2010-09-22,1.0,51.96
2010-09-23,1.0,52.3
2010-09-24,2.0,52.51
2010-09-27,3.0,52.52
2010-09-28,3.0,52.77
2010-09-29,3.0,52.45
2010-09-30,3.0,52.04
2010-10-01,3.0,52.37
2010-10-04,4.0,51.77
2010-10-05,3.0,52.78
2010-10-06,3.0,53.95
2010-10-07,3.0,53.38
2010-10-08,4.0,54.14
2010-10-11,4.0,54.08
2010-10-12,4.0,53.41
2010-10-13,4.0,55.2
2010-10-14,3.0,55.58
2010-10-15,4.0,55.6
2010-10-18,4.0,55.01
2010-10-19,4.0,53.45
2010-10-20,4.0,54.72
2010-10-21,2.0,55.0
2010-10-22,2.0,54.65
2010-10-25,2.0,55.76
2010-10-26,2.0,55.48
2010-10-27,2.0,54.39
2010-10-28,2.0,54.53
2010-10-29,2.0,54.25
2010-11-01,2.0,54.84
2010-11-02,2.0,55.31
2010-11-03,2.0,55.26
2010-11-04,2.0,57.49
2010-11-05,2.0,58.71
2010-11-08,2.0,58.76
2010-11-09,2.0,59.61
2010-11-10,2.0,59.2
2010-11-11,2.0,60.34
2010-11-12,2.0,59.1
2010-11-15,2.0,59.74
2010-11-16,2.0,56.8
2010-11-17,2.0,57.11
2010-11-18,2.0,58.34
2010-11-19,2.0,57.64
2010-11-22,5.0,56.96
2010-11-23,5.0,56.04
2010-11-24,5.0,57.24
2010-11-25,5.0,58.3
2010-11-26,5.0,57.48
2010-11-29,5.0,56.38
2010-11-30,5.0,56.92
2010-12-01,5.0,58.58
2010-12-02,5.0,60.02
2010-12-03,5.0,60.21
2010-12-06,5.0,61.05
2010-12-07,5.0,61.97
2010-12-08,5.0,61.15
2010-12-09,5.0,61.23
2010-12-10,5.0,61.63
2010-12-13,5.0,62.3
2010-12-14,5.0,61.97
2010-12-15,5.0,61.74
2010-12-16,5.0,62.0
2010-12-17,5.0,62.09
2010-12-20,4.0,62.62
2010-12-21,3.0,64.09
2010-12-22,3.0,64.33
2010-12-23,4.0,64.03
2010-12-24,4.0,0.0
2010-12-27,4.0,63.34
2010-12-28,4.0,63.66
2010-12-29,4.0,64.48
2010-12-30,4.0,64.19
2010-12-31,4.0,0.0
2011-01-03,0.0,64.51
2011-01-04,0.0,64.12
2011-01-05,0.0,63.78
2011-01-06,0.0,63.8
2011-01-07,0.0,63.97
2011-01-10,0.0,63.25
2011-01-11,0.0,64.19
2011-01-12,0.0,65.61
2011-01-13,0.0,64.47
2011-01-14,0.0,63.6
2011-01-17,0.0,63.22
2011-01-18,0.0,63.94
2011-01-19,0.0,62.32
2011-01-20,0.0,60.24
2011-01-21,0.0,60.54
2011-01-24,0.0,61.12
2011-01-25,0.0,59.88
2011-01-26,0.0,61.18
2011-01-27,0.0,61.2
2011-01-28,0.0,59.84
2011-01-31,0.0,60.03
2011-02-01,0.0,61.48
2011-02-02,0.0,62.81
2011-02-03,0.0,62.97
2011-02-04,0.0,63.4
2011-02-07,0.0,64.93
2011-02-08,0.0,64.88
2011-02-09,0.0,63.76
2011-02-10,0.0,63.37
2011-02-11,0.0,64.35
2011-02-14,0.0,65.39
2011-02-15,0.0,64.37
2011-02-16,0.0,63.87
2011-02-17,0.0,63.49
2011-02-18,0.0,62.64
2011-02-21,0.0,61.8
2011-02-22,0.0,61.64
2011-02-23,0.0,59.94
2011-02-24,0.0,59.87
2011-02-25,0.0,61.13
2011-02-28,0.0,61.95
2011-03-01,0.0,61.84
2011-03-02,0.0,61.62
2011-03-03,0.0,62.33
2011-03-04,0.0,61.79
2011-03-07,0.0,60.88
2011-03-08,0.0,60.29
2011-03-09,0.0,59.67
2011-03-10,0.0,57.91
2011-03-11,0.0,57.7
2011-03-14,0.0,57.39
2011-03-15,0.0,56.22
2011-03-16,0.0,55.62
2011-03-17,0.0,56.74
2011-03-18,0.0,57.0
2011-03-21,0.0,57.58
2011-03-22,0.0,57.4
2011-03-23,0.0,58.53
2011-03-24,0.0,59.15
2011-03-25,0.0,59.3
2011-03-28,0.0,59.22
2011-03-29,0.0,60.06
2011-03-30,0.0,60.63
2011-03-31,0.0,60.4
2011-04-01,0.0,61.25
2011-04-04,0.0,61.88
2011-04-05,0.0,62.06
2011-04-06,0.0,62.06
2011-04-07,0.0,61.39
2011-04-08,0.0,62.52
2011-04-11,0.0,62.85
2011-04-12,0.0,60.32
2011-04-13,0.0,60.31
2011-04-14,0.0,59.96
2011-04-15,0.0,59.79
2011-04-18,0.0,58.64
2011-04-19,0.0,59.1
2011-04-20,0.0,60.56
2011-04-21,0.0,61.39
2011-04-26,0.0,60.7
2011-04-27,0.0,59.91
2011-04-28,0.0,59.92
2011-04-29,0.0,60.0
2011-05-02,0.0,59.99
2011-05-03,0.0,58.59
2011-05-04,0.0,57.0
2011-05-05,0.0,56.63
2011-05-06,0.0,58.24
2011-05-09,0.0,58.1
2011-05-10,0.0,58.99
2011-05-11,0.0,58.55
2011-05-12,0.0,57.2
2011-05-13,0.0,56.85
2011-05-16,0.0,57.51
2011-05-17,0.0,56.73
2011-05-18,0.0,57.16
2011-05-19,0.0,56.84
2011-05-20,0.0,56.97
2011-05-23,0.0,55.88
2011-05-24,0.0,56.62
2011-05-25,0.0,57.16
2011-05-26,0.0,57.57
2011-05-27,0.0,58.5
2011-05-30,0.0,58.46
2011-05-31,0.0,58.41
2011-06-01,0.0,57.81
2011-06-02,0.0,56.36
2011-06-03,0.0,55.59
2011-06-06,0.0,55.69
2011-06-07,0.0,56.14
2011-06-08,0.0,55.2
2011-06-09,0.0,56.29
2011-06-10,0.0,55.04
2011-06-13,0.0,55.06
2011-06-14,0.0,55.34
2011-06-15,0.0,54.8
2011-06-16,0.0,54.21
2011-06-17,0.0,54.13
2011-06-20,0.0,53.88
2011-06-21,0.0,55.3
2011-06-22,0.0,55.28
2011-06-23,0.0,53.95
2011-06-24,0.0,54.82
2011-06-27,0.0,54.78
2011-06-28,0.0,55.35
2011-06-29,0.0,56.82
2011-06-30,0.0,57.54
2011-07-01,0.0,58.18
2011-07-04,0.0,58.33
2011-07-05,0.0,58.13
2011-07-06,0.0,57.63
2011-07-07,0.0,58.74
2011-07-08,0.0,57.98
2011-07-11,0.0,57.31
2011-07-12,0.0,56.74
2011-07-13,0.0,57.6
2011-07-14,0.0,56.83
2011-07-15,0.0,56.51
2011-07-18,0.0,55.28
2011-07-19,0.0,56.02
2011-07-20,0.0,56.47
2011-07-21,0.0,56.28
2011-07-22,0.0,56.79
2011-07-25,0.0,56.63
2011-07-26,0.0,56.45
2011-07-27,0.0,56.3
2011-07-28,0.0,55.78
2011-07-29,0.0,55.19
2011-08-01,0.0,54.54
2011-08-02,0.0,52.91
2011-08-03,0.0,51.22
2011-08-04,0.0,48.73
2011-08-05,0.0,46.83
2011-08-08,0.0,44.06
2011-08-09,0.0,45.11
2011-08-10,0.0,43.46
2011-08-11,0.0,45.28
2011-08-12,0.0,46.86
2011-08-15,0.0,46.92
2011-08-16,0.0,46.91
2011-08-17,0.0,47.34
2011-08-18,0.0,44.16
2011-08-19,0.0,43.34
2011-08-22,0.0,43.23
2011-08-23,0.0,43.1
2011-08-24,0.0,44.08
2011-08-25,0.0,43.85
2011-08-26,0.0,43.98
2011-08-29,0.0,45.3
2011-08-30,0.0,46.03
2011-08-31,0.0,47.73
2011-09-01,0.0,47.59
2011-09-02,0.0,46.14
2011-09-05,0.0,44.09
2011-09-06,0.0,44.54
2011-09-07,0.0,46.25
2011-09-08,0.0,47.19
2011-09-09,0.0,45.61
2011-09-12,0.0,44.65
2011-09-13,0.0,45.07
2011-09-14,0.0,45.05
2011-09-15,0.0,45.93
2011-09-16,0.0,46.3
2011-09-19,0.0,44.57
2011-09-20,0.0,45.19
2011-09-21,0.0,43.28
2011-09-22,0.0,39.53
2011-09-23,0.0,39.33
2011-09-26,0.0,39.21
2011-09-27,0.0,42.33
2011-09-28,0.0,40.8
2011-09-29,0.0,40.2
2011-09-30,0.0,39.24
2011-10-03,0.0,39.02
2011-10-04,0.0,37.31
2011-10-05,0.0,39.53
2011-10-06,0.0,41.67
2011-10-07,0.0,42.12
2011-10-10,0.0,43.07
2011-10-11,0.0,42.86
2011-10-12,0.0,44.21
2011-10-13,0.0,42.95
2011-10-14,0.0,43.78
2011-10-17,0.0,42.8
2011-10-18,0.0,41.94
2011-10-19,0.0,41.9
2011-10-20,0.0,40.55
2011-10-21,0.0,42.11
2011-10-24,0.0,44.39
2011-10-25,0.0,43.96
2011-10-26,0.0,43.92
2011-10-27,0.0,46.76
2011-10-28,0.0,47.45
2011-10-31,0.0,45.15
2011-11-01,0.0,43.27
2011-11-02,0.0,44.7
2011-11-03,0.0,45.85
2011-11-04,0.0,45.93
2011-11-07,0.0,45.79
2011-11-08,0.0,46.47
2011-11-09,0.0,45.68
2011-11-10,0.0,45.16
2011-11-11,0.0,46.03
2011-11-14,0.0,45.53
2011-11-15,0.0,45.6
2011-11-16,0.0,45.59
2011-11-17,0.0,43.98
2011-11-18,0.0,43.21
2011-11-21,0.0,40.65
2011-11-22,0.0,40.39
2011-11-23,0.0,39.72
2011-11-24,0.0,40.29
2011-11-25,0.0,40.6
2011-11-28,0.0,42.29
2011-11-29,0.0,42.49
2011-11-30,0.0,45.02
2011-12-01,0.0,44.65
2011-12-02,0.0,45.32
2011-12-05,0.0,46.21
2011-12-06,0.0,45.8
2011-12-07,0.0,45.76
2011-12-08,0.0,44.27
2011-12-09,0.0,44.89
2011-12-12,0.0,43.41
2011-12-13,0.0,44.05
2011-12-14,0.0,42.45
2011-12-15,0.0,42.61
2011-12-16,0.0,43.02
2011-12-19,0.0,42.56
2011-12-20,0.0,43.69
2011-12-21,0.0,43.77
2011-12-22,0.0,44.44
2011-12-23,0.0,44.61
2011-12-27,0.0,44.61
2011-12-28,0.0,43.88
2011-12-29,0.0,44.03
2011-12-30,0.0,44.81
2012-01-02,0.0,45.44
2012-01-03,0.0,47.36
2012-01-04,0.0,47.41
2012-01-05,0.0,47.14
2012-01-06,0.0,47.2
2012-01-09,0.0,46.88
2012-01-10,0.0,48.54
2012-01-11,0.0,48.68
2012-01-12,0.0,48.88
2012-01-13,0.0,49.14
2012-01-16,0.0,49.91
2012-01-17,0.0,50.49
2012-01-18,0.0,50.74
2012-01-19,0.0,51.25
2012-01-20,0.0,50.87
2012-01-23,0.0,51.4
2012-01-24,0.0,50.91
2012-01-25,0.0,50.74
2012-01-26,0.0,52.54
2012-01-27,0.0,51.67
2012-01-30,0.0,50.81
2012-01-31,0.0,50.93
2012-02-01,0.0,52.41
2012-02-02,0.0,53.94
2012-02-03,0.0,54.67
2012-02-06,0.0,54.1
2012-02-07,0.0,53.13
2012-02-08,0.0,52.85
2012-02-09,0.0,52.65
2012-02-10,0.0,51.42
2012-02-13,0.0,52.28
2012-02-14,0.0,51.29
2012-02-15,0.0,51.25
2012-02-16,0.0,50.87
2012-02-17,0.0,51.03
2012-02-20,0.0,51.9
2012-02-21,0.0,51.67
2012-02-22,0.0,51.16
2012-02-23,0.0,51.2
2012-02-24,0.0,51.06
2012-02-27,0.0,51.07
2012-02-28,0.0,51.52
2012-02-29,0.0,51.07
2012-03-01,0.0,51.41
2012-03-02,0.0,51.02
2012-03-05,0.0,49.25
2012-03-06,0.0,47.94
2012-03-07,0.0,48.33
2012-03-08,0.0,49.26
2012-03-09,0.0,49.7
2012-03-12,0.0,49.25
2012-03-13,0.0,50.48
2012-03-14,0.0,49.77
2012-03-15,0.0,50.18
2012-03-16,0.0,50.66
2012-03-19,0.0,50.74
2012-03-20,0.0,48.93
2012-03-21,0.0,48.84
2012-03-22,0.0,47.2
2012-03-23,0.0,47.42
2012-03-26,0.0,47.58
2012-03-27,0.0,47.61
2012-03-28,0.0,46.17
2012-03-29,0.0,46.15
2012-03-30,0.0,46.92
2012-04-02,0.0,48.06
2012-04-03,0.0,47.4
2012-04-04,0.0,46.17
2012-04-05,0.0,47.01
2012-04-10,0.0,45.1
2012-04-11,0.0,45.72
2012-04-12,0.0,47.09
2012-04-13,0.0,46.57
2012-04-16,0.0,46.37
2012-04-17,0.0,47.69
2012-04-18,0.0,47.9
2012-04-19,0.0,47.69
2012-04-20,0.0,48.12
2012-04-23,0.0,46.51
2012-04-24,0.0,46.96
2012-04-25,0.0,47.99
2012-04-26,0.0,48.24
2012-04-27,0.0,48.88
2012-04-30,0.0,48.34
2012-05-02,0.0,48.47
2012-05-03,0.0,47.85
2012-05-04,0.0,46.0
2012-05-07,0.0,46.62
2012-05-08,0.0,44.98
2012-05-09,0.0,45.25
2012-05-10,0.0,45.52
2012-05-11,0.0,45.12
2012-05-14,0.0,44.0
2012-05-15,0.0,43.07
2012-05-16,0.0,42.63
2012-05-17,0.0,41.78
2012-05-18,0.0,41.0
2012-05-21,0.0,41.42
2012-05-22,0.0,42.72
2012-05-23,0.0,41.13
2012-05-24,0.0,41.75
2012-05-25,0.0,41.19
2012-05-28,0.0,41.73
2012-05-29,0.0,42.71
2012-05-30,0.0,41.39
2012-05-31,0.0,40.7
2012-06-01,0.0,40.28
2012-06-04,0.0,39.9
2012-06-05,0.0,40.17
2012-06-06,0.0,42.27
2012-06-07,0.0,43.32
2012-06-08,0.0,42.08
2012-06-11,0.0,42.0
2012-06-12,0.0,42.55
2012-06-13,0.0,42.01
2012-06-14,0.0,41.58
2012-06-15,0.0,42.53
2012-06-18,0.0,42.82
2012-06-19,0.0,43.58
2012-06-20,0.0,44.04
2012-06-21,0.0,43.12
2012-06-22,0.0,41.8
2012-06-25,0.0,40.81
2012-06-26,0.0,40.88
2012-06-27,0.0,41.04
2012-06-28,0.0,40.93
2012-06-29,0.0,42.05
2012-07-02,0.0,42.71
2012-07-03,0.0,43.8
2012-07-04,0.0,43.76
2012-07-05,0.0,44.21
2012-07-06,0.0,43.25
2012-07-09,0.0,42.72
2012-07-10,0.0,43.18
2012-07-11,0.0,43.19
2012-07-12,0.0,42.03
2012-07-13,0.0,43.35
2012-07-16,0.0,43.12
2012-07-17,0.0,42.7
2012-07-18,0.0,43.22
2012-07-19,0.0,43.97
2012-07-20,0.0,43.13
2012-07-23,0.0,41.56
2012-07-24,0.0,41.54
2012-07-25,0.0,41.45
2012-07-26,0.0,42.29
2012-07-27,0.0,42.67
2012-07-30,0.0,43.71
2012-07-31,0.0,43.32
2012-08-01,0.0,43.48
2012-08-02,0.0,42.48
2012-08-03,0.0,43.58
2012-08-06,0.0,44.1
2012-08-07,0.0,45.02
2012-08-08,0.0,45.73
2012-08-09,0.0,46.11
2012-08-10,0.0,46.3
2012-08-13,0.0,45.86
2012-08-14,0.0,45.88
2012-08-15,0.0,45.11
2012-08-16,0.0,45.46
2012-08-17,0.0,45.58
2012-08-20,0.0,44.92
2012-08-21,0.0,45.83
2012-08-22,0.0,44.83
2012-08-23,0.0,45.01
2012-08-24,0.0,44.34
2012-08-27,0.0,44.47
2012-08-28,0.0,44.1
2012-08-29,0.0,43.52
2012-08-30,0.0,42.36
2012-08-31,0.0,42.88
2012-09-03,0.0,43.41
2012-09-04,0.0,42.7
2012-09-05,0.0,42.6
2012-09-06,0.0,44.33
2012-09-07,0.0,45.79
2012-09-10,0.0,46.1
2012-09-11,0.0,45.78
2012-09-12,0.0,45.38
2012-09-13,0.0,45.47
2012-09-14,0.0,48.23
2012-09-17,0.0,47.64
2012-09-18,0.0,47.34
2012-09-19,0.0,47.27
2012-09-20,0.0,46.52
2012-09-21,0.0,46.26
2012-09-24,0.0,45.53
2012-09-25,0.0,45.51
2012-09-26,0.0,44.29
2012-09-27,0.0,44.84
2012-09-28,0.0,44.52
2012-10-01,0.0,45.37
2012-10-02,0.0,44.89
2012-10-03,0.0,44.57
2012-10-04,0.0,44.19
2012-10-05,0.0,44.63
2012-10-08,0.0,44.12
2012-10-09,0.0,44.65
2012-10-10,0.0,44.33
2012-10-11,0.0,44.91
2012-10-12,0.0,44.45
2012-10-15,0.0,44.01
2012-10-16,0.0,44.68
2012-10-17,0.0,46.07
2012-10-18,0.0,46.52
2012-10-19,0.0,45.9
2012-10-22,0.0,45.83
2012-10-23,0.0,44.98
2012-10-24,0.0,45.44
2012-10-25,0.0,45.29
2012-10-26,0.0,45.72
2012-10-29,0.0,45.13
2012-10-30,0.0,45.63
2012-10-31,0.0,45.27
2012-11-01,0.0,46.07
2012-11-02,0.0,46.47
2012-11-05,0.0,45.92
2012-11-06,0.0,46.25
2012-11-07,0.0,45.25
2012-11-08,0.0,45.24
2012-11-09,0.0,45.09
2012-11-12,0.0,44.72
2012-11-13,0.0,44.6
2012-11-14,0.0,43.55
2012-11-15,0.0,43.05
2012-11-16,0.0,42.51
2012-11-19,0.0,43.68
2012-11-20,0.0,43.87
2012-11-21,0.0,43.7
2012-11-22,0.0,44.07
2012-11-23,0.0,44.23
2012-11-26,0.0,43.95
2012-11-27,0.0,43.91
2012-11-28,0.0,43.58
2012-11-29,0.0,44.74
2012-11-30,0.0,44.53
2012-12-03,0.0,44.66
2012-12-04,0.0,44.46
2012-12-05,0.0,45.23
2012-12-06,0.0,45.95
2012-12-07,0.0,45.89
2012-12-10,0.0,46.16
2012-12-11,0.0,46.62
2012-12-12,0.0,46.68
2012-12-13,0.0,46.57
2012-12-14,0.0,46.59
2012-12-17,0.0,47.17
2012-12-18,0.0,47.84
2012-12-19,0.0,47.66
2012-12-20,0.0,47.6
2012-12-21,0.0,47.26
2012-12-27,0.0,47.58
2012-12-28,0.0,47.4
2013-01-02,0.0,49.81
2013-01-03,0.0,49.84
2013-01-04,0.0,49.32
2013-01-07,0.0,48.95
2013-01-08,0.0,48.77
2013-01-09,0.0,49.0
2013-01-10,0.0,48.66
2013-01-11,0.0,47.74
2013-01-14,0.0,47.47
2013-01-15,0.0,47.44
2013-01-16,0.0,46.68
2013-01-17,0.0,46.53
2013-01-18,0.0,46.45
2013-01-21,0.0,46.99
2013-01-22,0.0,46.98
2013-01-23,0.0,46.91
2013-01-24,0.0,47.11
2013-01-25,0.0,46.54
2013-01-28,0.0,46.09
2013-01-29,0.0,46.95
2013-01-30,0.0,46.2
2013-01-31,0.0,46.36
2013-02-01,0.0,46.79
2013-02-04,0.0,46.24
2013-02-05,0.0,45.93
2013-02-06,0.0,46.48
2013-02-07,0.0,46.44
2013-02-08,0.0,46.97
2013-02-11,0.0,46.5
2013-02-12,0.0,46.31
2013-02-13,0.0,46.97
2013-02-14,0.0,47.2
2013-02-15,0.0,47.03
2013-02-18,0.0,46.56
2013-02-19,0.0,46.65
2013-02-20,0.0,45.5
2013-02-21,0.0,44.48
2013-02-22,0.0,44.82
2013-02-25,0.0,44.94
2013-02-26,0.0,44.94
2013-02-27,0.0,45.25
2013-02-28,0.0,45.14
2013-03-01,0.0,44.36
2013-03-04,0.0,43.48
2013-03-05,0.0,44.99
2013-03-06,0.0,44.66
2013-03-07,0.0,44.59
2013-03-08,0.0,44.72
2013-03-11,0.0,44.84
2013-03-12,0.0,44.95
2013-03-13,0.0,44.65
2013-03-14,0.0,44.83
2013-03-15,0.0,44.54
2013-03-18,0.0,44.3
2013-03-19,0.0,43.17
2013-03-20,0.0,42.95
2013-03-21,0.0,42.88
2013-03-22,0.0,42.52
2013-03-25,0.0,42.38
2013-03-26,0.0,42.56
2013-03-27,0.0,42.6
2013-03-28,0.0,42.21
2013-04-02,0.0,42.05
2013-04-03,0.0,41.2
2013-04-04,0.0,41.19
2013-04-05,0.0,40.52
2013-04-08,0.0,40.64
2013-04-09,0.0,41.93
2013-04-10,0.0,42.17
2013-04-11,0.0,41.81
2013-04-12,0.0,41.0
2013-04-15,0.0,38.99
2013-04-16,0.0,39.23
2013-04-17,0.0,38.26
2013-04-18,0.0,38.13
2013-04-19,0.0,38.59
2013-04-22,0.0,38.41
2013-04-23,0.0,38.96
2013-04-24,0.0,40.04
2013-04-25,0.0,41.02
2013-04-26,0.0,40.19
2013-04-29,0.0,40.35
2013-04-30,0.0,39.54
2013-05-02,0.0,39.85
2013-05-03,0.0,41.22
2013-05-06,0.0,41.55
2013-05-07,0.0,41.5
2013-05-08,0.0,41.98
2013-05-09,0.0,42.26
2013-05-10,0.0,41.59
2013-05-13,0.0,41.35
2013-05-14,0.0,40.94
2013-05-15,0.0,40.71
2013-05-16,0.0,40.88
2013-05-17,0.0,41.08
2013-05-20,0.0,40.87
2013-05-21,0.0,41.85
2013-05-22,0.0,42.32
2013-05-23,0.0,40.84
2013-05-24,0.0,40.47
2013-05-27,0.0,40.55
2013-05-28,0.0,40.64
2013-05-29,0.0,40.3
2013-05-30,0.0,40.9
2013-05-31,0.0,40.22
2013-06-03,0.0,40.35
2013-06-04,0.0,40.2
2013-06-05,0.0,39.16
2013-06-06,0.0,38.58
2013-06-07,0.0,39.12
2013-06-10,0.0,38.54
2013-06-11,0.0,37.59
2013-06-12,0.0,37.35
2013-06-13,0.0,38.02
2013-06-14,0.0,38.61
2013-06-17,0.0,38.48
2013-06-18,0.0,38.1
2013-06-19,0.0,37.95
2013-06-20,0.0,36.37
2013-06-21,0.0,36.1
2013-06-24,0.0,34.99
2013-06-25,0.0,35.57
2013-06-26,0.0,35.3
2013-06-27,0.0,35.52
2013-06-28,0.0,35.16
2013-07-01,0.0,35.84
2013-07-02,0.0,35.54
2013-07-03,0.0,35.02
2013-07-04,0.0,36.08
2013-07-05,0.0,34.47
2013-07-08,0.0,34.96
2013-07-09,0.0,35.9
2013-07-10,0.0,35.5
2013-07-11,0.0,36.95
2013-07-12,0.0,36.41
2013-07-15,0.0,36.49
2013-07-16,0.0,36.91
2013-07-17,0.0,37.78
2013-07-18,0.0,38.2
2013-07-19,0.0,37.94
2013-07-22,0.0,38.18
2013-07-23,0.0,38.97
2013-07-24,0.0,38.97
2013-07-25,0.0,38.2
2013-07-26,0.0,38.29
2013-07-29,0.0,38.6
2013-07-30,0.0,38.39
2013-07-31,0.0,38.11
2013-08-01,0.0,39.12
2013-08-02,0.0,38.8
2013-08-05,0.0,39.23
2013-08-06,0.0,38.17
2013-08-07,0.0,38.02
2013-08-08,0.0,39.19
2013-08-09,0.0,40.97
2013-08-12,0.0,41.51
2013-08-13,0.0,42.2
2013-08-14,0.0,42.24
2013-08-15,0.0,41.37
2013-08-16,0.0,42.01
2013-08-19,0.0,41.19
2013-08-20,0.0,40.64
2013-08-21,0.0,40.37
2013-08-22,0.0,41.09
2013-08-23,0.0,41.28
2013-08-26,0.0,41.22
2013-08-27,0.0,40.44
2013-08-28,0.0,40.51
2013-08-29,0.0,40.53
2013-08-30,0.0,40.14
2013-09-02,0.0,41.45
2013-09-03,0.0,41.7
2013-09-04,0.0,41.92
2013-09-05,0.0,42.36
2013-09-06,0.0,42.58
2013-09-09,0.0,42.68
2013-09-10,0.0,43.51
2013-09-11,0.0,43.53
2013-09-12,0.0,43.51
2013-09-13,0.0,43.05
2013-09-16,0.0,43.37
2013-09-17,0.0,43.0
2013-09-18,0.0,42.9
2013-09-19,0.0,43.53
2013-09-20,0.0,42.65
2013-09-23,0.0,42.29
2013-09-24,0.0,42.25
2013-09-25,0.0,42.61
2013-09-26,0.0,42.74
2013-09-27,0.0,42.14
2013-09-30,0.0,41.67
2013-10-01,0.0,41.37
2013-10-02,0.0,41.68
2013-10-03,0.0,40.92
2013-10-04,0.0,40.92
2013-10-07,0.0,40.9
2013-10-08,0.0,40.41
2013-10-09,0.0,40.04
2013-10-10,0.0,40.85
2013-10-11,0.0,41.32
2013-10-14,0.0,41.45
2013-10-15,0.0,42.68
2013-10-16,0.0,42.48
2013-10-17,0.0,42.41
2013-10-18,0.0,42.68
2013-10-21,0.0,42.97
2013-10-22,0.0,43.46
2013-10-23,0.0,42.71
2013-10-24,0.0,43.05
2013-10-25,0.0,43.04
2013-10-28,0.0,42.82
2013-10-29,0.0,42.82
2013-10-30,0.0,43.07
2013-10-31,0.0,42.96
2013-11-01,0.0,42.55
2013-11-04,0.0,43.39
2013-11-05,0.0,44.27
2013-11-06,0.0,44.27
2013-11-07,0.0,44.19
2013-11-08,0.0,44.1
2013-11-11,0.0,43.7
2013-11-12,0.0,42.98
2013-11-13,0.0,42.39
2013-11-14,0.0,42.72
2013-11-15,0.0,43.02
2013-11-18,0.0,43.1
2013-11-19,0.0,42.68
2013-11-20,0.0,43.06
2013-11-21,0.0,42.49
2013-11-22,0.0,42.02
2013-11-25,0.0,41.88
2013-11-26,0.0,41.08
2013-11-27,0.0,41.48
2013-11-28,0.0,42.4
2013-11-29,0.0,42.2
2013-12-02,0.0,41.58
2013-12-03,0.0,41.01
2013-12-04,0.0,41.26
2013-12-05,0.0,40.8
2013-12-06,0.0,41.22
2013-12-09,0.0,41.21
2013-12-10,0.0,40.81
2013-12-11,0.0,40.19
