DATE,ALCIS FP Equity_DX_SI_QTY,ALCIS FP Equity_DX_SHORT_INTEREST_VALUE,ALCIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCIS FP Equity_DX_SI_MV,ALCIS FP Equity_DX_DSS,ALCIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCIS FP Equity_DX_SUPPLY_SI_QTY,ALCIS FP Equity_DX_BROKER_SI_QTY,ALCIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCIS FP Equity_DX_BROKER_SI_MV_NEW_x,ALCIS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALCIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCIS FP Equity_DX_BROKER_SI_MV_INC_x,ALCIS FP Equity_DX_SUPPLY_SI_MV_NEW,ALCIS FP Equity_DX_BROKER_SI_QTY_ADD,ALCIS FP Equity_DX_BROKER_SI_QTY_NEW,ALCIS FP Equity_DX_SUPPLY_SI_MV_DEC,ALCIS FP Equity_DX_BROKER_SI_QTY_INC,ALCIS FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCIS FP Equity_DX_BROKER_SI_MV_NEW_y,ALCIS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALCIS FP Equity_DX_BROKER_SI_MV_INC_y,ALCIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCIS FP Equity_DX_BROKER_SI_MV_ADD,ALCIS FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCIS FP Equity_DX_BROKER_SI_QTY_DEC,ALCIS FP Equity_DX_SUPPLY_SI_MV,ALCIS FP Equity_DX_BROKER_SI_MV_DEC,ALCIS FP Equity_DX_SUPPLY_SI_MV_RMV,ALCIS FP Equity_DX_BROKER_SI_MV_RMV,ALCIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCIS FP Equity_DX_UTILIZATION_QUANTITY,ALCIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCIS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALCIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCIS FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCIS FP Equity_DX_BROKER_SI_CON_RATIO,ALCIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCIS FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCIS FP Equity_PX_LAST
2012-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,86129.92,0.0,0.09,0.0,0.0,0.0,0.0,0.0,81.95
2012-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,85656.97,0.0,0.09,0.0,0.0,0.0,0.0,0.0,81.5
2012-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,85867.17,0.0,0.09,0.0,0.0,0.0,0.0,0.0,81.7
2012-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,88103.81,0.0,0.09,0.0,0.0,0.0,0.0,0.0,81.69
2012-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,88103.81,0.0,0.09,0.0,0.0,0.0,0.0,0.0,81.69
2012-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.0,88103.81,0.0,0.09,0.0,0.0,0.0,0.0,0.0,81.69
2012-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93307.08,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.6
2012-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93422.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.7
2012-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93422.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.7
2012-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93364.96,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.65
2012-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93376.54,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.66
2012-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93376.54,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.66
2012-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93399.69,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.68
2012-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93422.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.7
2012-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93422.85,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.7
2012-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93446.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,80.72
2012-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,93804.87,0.0,0.1,0.0,0.0,0.0,0.0,0.0,81.03
2012-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,95506.63,0.0,0.1,0.0,0.0,0.0,0.0,0.0,82.5
2012-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,97648.29,0.0,0.1,0.0,0.0,0.0,0.0,0.0,84.35
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,102684.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,88.7
2012-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,102718.82,0.0,0.11,0.0,0.0,0.0,0.0,0.0,88.73
2012-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,102718.82,0.0,0.11,0.0,0.0,0.0,0.0,0.0,88.73
2012-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,102730.4,0.0,0.11,0.0,0.0,0.0,0.0,0.0,88.74
2012-07-12,25.0,2132.14,0.0,0.06,0.0,0.0,0.0,2132.14,25.0,25.0,2132.14,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,88.7
2012-07-13,25.0,2132.63,0.0,0.06,0.0,0.0,0.0,2132.63,25.0,25.0,2132.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,88.72
2012-07-16,25.0,2132.63,0.0,0.06,0.0,0.0,0.0,2132.63,25.0,25.0,2132.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,88.72
2012-07-17,25.0,2135.27,0.0,0.06,0.0,0.0,0.0,2135.27,25.0,25.0,2135.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,88.83
2012-07-18,25.0,2175.41,0.0,0.06,0.0,0.0,0.0,2175.41,25.0,25.0,2175.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,90.5
2012-07-19,25.0,2188.63,0.0,0.06,0.0,0.0,0.0,2188.63,25.0,25.0,2188.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,91.05
2012-07-20,25.0,2192.24,0.0,0.05,0.0,0.0,0.0,2192.24,25.0,25.0,2192.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,91.2
2012-07-23,25.0,2197.05,0.0,0.05,0.0,0.0,0.0,2197.05,25.0,25.0,2197.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,91.4
2012-07-24,25.0,2198.01,0.0,0.05,0.0,0.0,0.0,2198.01,25.0,25.0,2198.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,91.44
2012-07-25,25.0,2205.46,0.0,0.06,0.0,0.0,0.0,2205.46,25.0,25.0,2205.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,91.75
2012-07-26,25.0,2225.89,0.0,0.06,0.0,0.0,0.0,2225.89,25.0,25.0,2225.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,92.6
2012-07-27,25.0,2226.61,0.0,0.06,0.0,0.0,0.0,2226.61,25.0,25.0,2226.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,92.63
2012-07-30,25.0,2204.5,0.0,0.05,0.0,0.0,0.0,2204.5,25.0,25.0,2204.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,91.71
2012-07-31,25.0,2198.49,0.0,0.05,0.0,0.0,0.0,2198.49,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0208,91.46
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,105751.88,0.0,0.11,0.0,0.0,0.0,0.0,0.0,91.35
2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,105867.65,0.0,0.11,0.0,0.0,0.0,0.0,0.0,91.45
2012-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,107604.13,0.0,0.11,0.0,0.0,0.0,0.0,0.0,92.95
2012-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1204.0,108321.88,0.0,0.11,0.0,0.0,0.0,0.0,0.0,93.57
2012-08-07,25.0,2262.19,0.0,0.04,0.0,0.0,0.0,2262.19,25.0,25.0,2262.19,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.11
2012-08-08,25.0,2276.37,0.0,0.04,0.0,0.0,0.0,2276.37,25.0,25.0,2276.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.7
2012-08-09,25.0,2291.51,0.0,0.04,0.0,0.0,0.0,2291.51,25.0,25.0,2291.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.33
2012-08-10,25.0,2291.51,0.0,0.04,0.0,0.0,0.0,2291.51,25.0,25.0,2291.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.33
2012-08-13,25.0,2291.51,0.0,0.04,0.0,0.0,0.0,2291.51,25.0,25.0,2291.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.33
2012-08-14,25.0,2291.51,0.0,0.04,0.0,0.0,0.0,2291.51,25.0,25.0,2291.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.33
2012-08-15,25.0,2291.76,0.0,0.03,0.0,0.0,0.0,2291.76,25.0,25.0,2291.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.34
2012-08-16,25.0,2289.59,0.0,0.03,0.0,0.0,0.0,2289.59,25.0,25.0,2289.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.25
2012-08-17,25.0,2285.99,0.0,0.04,0.0,0.0,0.0,2285.99,25.0,25.0,2285.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.1
2012-08-20,25.0,2283.58,0.0,0.04,0.0,0.0,0.0,2283.58,25.0,25.0,2283.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.0
2012-08-21,25.0,2283.58,0.0,0.03,0.0,0.0,0.0,2283.58,25.0,25.0,2283.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.0
2012-08-22,25.0,2281.18,0.0,0.03,0.0,0.0,0.0,2281.18,25.0,25.0,2281.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.9
2012-08-23,25.0,2273.97,0.0,0.03,0.0,0.0,0.0,2273.97,25.0,25.0,2273.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.6
2012-08-24,25.0,2270.6,0.0,0.03,0.0,0.0,0.0,2270.6,25.0,25.0,2270.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.46
2012-08-27,25.0,2270.6,0.0,0.03,0.0,0.0,0.0,2270.6,25.0,25.0,2270.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.46
2012-08-28,25.0,2272.77,0.0,0.03,0.0,0.0,0.0,2272.77,25.0,25.0,2272.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.55
2012-08-29,25.0,2276.37,0.0,0.03,0.0,0.0,0.0,2276.37,25.0,25.0,2276.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.7
2012-08-30,25.0,2281.18,0.0,0.03,0.0,0.0,0.0,2281.18,25.0,25.0,2281.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,94.9
2012-08-31,25.0,2293.2,0.0,0.03,0.0,0.0,0.0,2293.2,25.0,25.0,2293.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0208,95.4
2012-09-03,25.0,2343.68,0.0,0.03,0.0,0.0,0.0,2343.68,25.0,25.0,2343.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.019,97.5
2012-09-04,25.0,2343.68,0.0,0.02,0.0,0.0,0.0,2343.68,25.0,25.0,2343.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.019,97.5
2012-09-05,25.0,2352.09,0.0,0.02,0.0,0.0,0.0,2352.09,25.0,25.0,2352.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.019,97.85
2012-09-06,25.0,2365.79,0.0,0.02,0.0,0.0,0.0,2365.79,25.0,25.0,2365.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.019,98.42
2012-09-07,25.0,2379.73,0.0,0.02,0.0,0.0,0.0,2379.73,25.0,25.0,2379.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.019,99.0
2012-09-10,25.0,2427.81,0.0,0.02,0.0,0.0,0.0,2427.81,25.0,25.0,2427.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.019,101.0
2012-09-11,25.0,2474.2,0.0,0.02,0.0,0.0,0.0,2474.2,25.0,25.0,2474.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0174,102.93
