DATE,ALGAE FP Equity_DX_SI_QTY,ALGAE FP Equity_DX_SHORT_INTEREST_VALUE,ALGAE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGAE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGAE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGAE FP Equity_DX_SI_MV,ALGAE FP Equity_DX_DSS,ALGAE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGAE FP Equity_DX_SUPPLY_SI_QTY,ALGAE FP Equity_DX_BROKER_SI_QTY,ALGAE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGAE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGAE FP Equity_DX_BROKER_SI_MV_INC_x,ALGAE FP Equity_DX_BROKER_SI_QTY_ADD,ALGAE FP Equity_DX_SUPPLY_SI_MV_DEC,ALGAE FP Equity_DX_BROKER_SI_QTY_INC,ALGAE FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGAE FP Equity_DX_BROKER_SI_MV_INC_y,ALGAE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGAE FP Equity_DX_BROKER_SI_MV_ADD,ALGAE FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGAE FP Equity_DX_BROKER_SI_QTY_DEC,ALGAE FP Equity_DX_SUPPLY_SI_MV,ALGAE FP Equity_DX_BROKER_SI_MV_DEC,ALGAE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGAE FP Equity_DX_UTILIZATION_QUANTITY,ALGAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGAE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGAE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGAE FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGAE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALGAE FP Equity_DX_BROKER_SI_CON_RATIO,ALGAE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGAE FP Equity_DX_DEMAND_SUPPLY_RATIO,ALGAE FP Equity_PX_LAST
2016-11-24,20000.0,52800.0,0.29,1.17,0.17,0.05,0.0,26400.0,10000.0,10000.0,26400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,2.64
2016-11-25,10000.0,27500.0,0.14,0.58,0.08,0.03,0.0,27500.0,10000.0,10000.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.75
2016-11-28,10000.0,28200.0,0.14,0.57,0.08,0.03,0.0,28200.0,10000.0,10000.0,28200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.82
2016-11-29,10000.0,29100.0,0.14,0.56,0.08,0.03,0.0,29100.0,10000.0,10000.0,29100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.91
2016-11-30,20000.0,57200.0,0.29,1.14,0.17,0.06,0.0,28600.0,10000.0,10000.0,28600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,2.86
2016-12-01,20000.0,54400.0,0.29,1.13,0.17,0.06,0.0,27200.0,10000.0,10000.0,27200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,2.72
2016-12-02,20000.0,53600.0,0.29,1.09,0.17,0.05,0.0,26800.0,10000.0,10000.0,26800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,2.68
2016-12-05,10000.0,27400.0,0.14,0.54,0.08,0.03,0.0,27400.0,10000.0,10000.0,27400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.74
2016-12-06,10000.0,27500.0,0.14,0.55,0.08,0.03,0.0,27500.0,10000.0,10000.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.75
2016-12-07,20000.0,53600.0,0.29,1.08,0.17,0.05,0.0,26800.0,10000.0,10000.0,26800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,2.68
2016-12-08,10000.0,26900.0,0.14,0.53,0.08,0.03,0.0,26900.0,10000.0,10000.0,26900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.69
2016-12-09,20000.0,53400.0,0.28,1.07,0.17,0.05,0.0,26700.0,10000.0,10000.0,26700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,2.67
2016-12-12,10000.0,26900.0,0.14,0.52,0.08,0.03,0.0,26900.0,10000.0,10000.0,26900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.69
2016-12-13,10000.0,27400.0,0.14,0.5,0.08,0.03,0.0,27400.0,10000.0,10000.0,27400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.74
2016-12-14,10000.0,27800.0,0.14,0.5,0.08,0.03,0.0,27800.0,10000.0,10000.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.78
2016-12-15,10000.0,29800.0,0.14,0.49,0.08,0.03,0.0,29800.0,10000.0,10000.0,29800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,2.98
2016-12-16,10000.0,30900.0,0.14,0.43,0.08,0.03,0.0,30900.0,10000.0,10000.0,30900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,3.09
2016-12-19,10000.0,31500.0,0.14,0.42,0.08,0.03,0.0,31500.0,10000.0,10000.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,3.15
2016-12-20,20000.0,62600.0,0.28,0.83,0.17,0.06,0.0,31300.0,10000.0,10000.0,31300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,3.13
2016-12-21,20000.0,61000.0,0.28,0.86,0.17,0.06,0.0,30500.0,10000.0,10000.0,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,3.05
2016-12-22,10000.0,30600.0,0.14,0.43,0.08,0.03,0.0,30600.0,10000.0,10000.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,3.06
2016-12-23,20000.0,61000.0,0.28,0.86,0.17,0.06,0.0,30500.0,10000.0,10000.0,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,3.05
2016-12-26,10000.0,30500.0,0.14,0.43,0.08,0.03,0.0,30500.0,10000.0,10000.0,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.5882,0.0
2016-12-27,20000.0,59200.0,0.28,0.85,0.17,0.06,0.0,29600.0,10000.0,10000.0,29600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,2.96
2016-12-28,20000.0,61000.0,0.28,0.85,0.17,0.06,0.0,30500.0,10000.0,10000.0,30500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,3.05
2016-12-29,20000.0,60200.0,0.28,0.8,0.17,0.06,0.0,30100.0,10000.0,10000.0,30100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,58.82,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.1765,3.01
2016-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.03,0.0,0.0,17000.0,51170.0,0.05,0.0,0.0,0.0,0.0,0.0,3.01
2017-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,49980.0,0.05,0.0,0.0,0.0,0.0,0.0,2.94
2017-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,49300.0,0.05,0.0,0.0,0.0,0.0,0.0,2.9
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,49640.0,0.05,0.0,0.0,0.0,0.0,0.0,2.92
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,49640.0,0.05,0.0,0.0,0.0,0.0,0.0,2.92
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,52360.0,0.05,0.0,0.0,0.0,0.0,0.0,3.08
2017-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,51680.0,0.05,0.0,0.0,0.0,0.0,0.0,3.04
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,52190.0,0.05,0.0,0.0,0.0,0.0,0.0,3.07
2017-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,51850.0,0.05,0.0,0.0,0.0,0.0,0.0,3.05
2017-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,51850.0,0.05,0.0,0.0,0.0,0.0,0.0,3.05
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,51170.0,0.05,0.0,0.0,0.0,0.0,0.0,3.01
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,50830.0,0.05,0.0,0.0,0.0,0.0,0.0,2.99
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,50660.0,0.05,0.0,0.0,0.0,0.0,0.0,2.98
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47260.0,0.05,0.0,0.0,0.0,0.0,0.0,2.78
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47260.0,0.05,0.0,0.0,0.0,0.0,0.0,2.78
2017-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47260.0,0.05,0.0,0.0,0.0,0.0,0.0,2.78
2017-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47600.0,0.05,0.0,0.0,0.0,0.0,0.0,2.8
2017-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47600.0,0.05,0.0,0.0,0.0,0.0,0.0,2.8
2017-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47090.0,0.05,0.0,0.0,0.0,0.0,0.0,2.77
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48110.0,0.05,0.0,0.0,0.0,0.0,0.0,2.83
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48450.0,0.05,0.0,0.0,0.0,0.0,0.0,2.85
2017-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47940.0,0.05,0.0,0.0,0.0,0.0,0.0,2.82
2017-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47260.0,0.05,0.0,0.0,0.0,0.0,0.0,2.78
2017-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46920.0,0.05,0.0,0.0,0.0,0.0,0.0,2.76
2017-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46240.0,0.05,0.0,0.0,0.0,0.0,0.0,2.72
2017-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47600.0,0.05,0.0,0.0,0.0,0.0,0.0,2.8
2017-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47090.0,0.05,0.0,0.0,0.0,0.0,0.0,2.77
2017-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48280.0,0.05,0.0,0.0,0.0,0.0,0.0,2.84
2017-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48790.0,0.05,0.0,0.0,0.0,0.0,0.0,2.87
2017-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48110.0,0.05,0.0,0.0,0.0,0.0,0.0,2.83
2017-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47940.0,0.05,0.0,0.0,0.0,0.0,0.0,2.82
2017-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48110.0,0.05,0.0,0.0,0.0,0.0,0.0,2.83
2017-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,49300.0,0.05,0.0,0.0,0.0,0.0,0.0,2.9
2017-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,49300.0,0.05,0.0,0.0,0.0,0.0,0.0,2.9
2017-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48960.0,0.05,0.0,0.0,0.0,0.0,0.0,2.88
2017-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48450.0,0.05,0.0,0.0,0.0,0.0,0.0,2.85
2017-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47770.0,0.05,0.0,0.0,0.0,0.0,0.0,2.81
2017-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46920.0,0.05,0.0,0.0,0.0,0.0,0.0,2.76
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47260.0,0.05,0.0,0.0,0.0,0.0,0.0,2.78
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47090.0,0.05,0.0,0.0,0.0,0.0,0.0,2.77
2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46240.0,0.05,0.0,0.0,0.0,0.0,0.0,2.72
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,45050.0,0.05,0.0,0.0,0.0,0.0,0.0,2.65
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,42330.0,0.05,0.0,0.0,0.0,0.0,0.0,2.49
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,43690.0,0.04,0.0,0.0,0.0,0.0,0.0,2.57
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,45220.0,0.04,0.0,0.0,0.0,0.0,0.0,2.66
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,45560.0,0.05,0.0,0.0,0.0,0.0,0.0,2.68
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46580.0,0.05,0.0,0.0,0.0,0.0,0.0,2.74
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47940.0,0.05,0.0,0.0,0.0,0.0,0.0,2.82
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47600.0,0.05,0.0,0.0,0.0,0.0,0.0,2.8
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48450.0,0.05,0.0,0.0,0.0,0.0,0.0,2.85
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,49470.0,0.05,0.0,0.0,0.0,0.0,0.0,2.91
2017-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,48790.0,0.05,0.0,0.0,0.0,0.0,0.0,2.87
2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47940.0,0.05,0.0,0.0,0.0,0.0,0.0,2.82
2017-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46750.0,0.05,0.0,0.0,0.0,0.0,0.0,2.75
2017-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46750.0,0.05,0.0,0.0,0.0,0.0,0.0,2.75
2017-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46920.0,0.05,0.0,0.0,0.0,0.0,0.0,2.76
2017-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,47090.0,0.05,0.0,0.0,0.0,0.0,0.0,2.77
2017-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46920.0,0.05,0.0,0.0,0.0,0.0,0.0,2.76
2017-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,46750.0,0.05,0.0,0.0,0.0,0.0,0.0,2.75
