DATE,MC FP Equity_DX_SI_QTY,MC FP Equity_DX_SHORT_INTEREST_VALUE,MC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MC FP Equity_DX_SI_MV,MC FP Equity_DX_DSS,MC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MC FP Equity_DX_SUPPLY_SI_QTY,MC FP Equity_DX_BROKER_SI_QTY,MC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MC FP Equity_DX_BROKER_SI_MV_NEW_x,MC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MC FP Equity_DX_SUPPLY_SI_QTY_INC_x,MC FP Equity_DX_BROKER_SI_MV_INC_x,MC FP Equity_DX_SUPPLY_SI_MV_NEW,MC FP Equity_DX_BROKER_SI_QTY_ADD,MC FP Equity_DX_BROKER_SI_QTY_NEW,MC FP Equity_DX_SUPPLY_SI_MV_DEC,MC FP Equity_DX_BROKER_SI_QTY_INC,MC FP Equity_DX_SUPPLY_SI_QTY_DEC,MC FP Equity_DX_BROKER_SI_MV_NEW_y,MC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MC FP Equity_DX_BROKER_SI_MV_INC_y,MC FP Equity_DX_SUPPLY_SI_QTY_INC_y,MC FP Equity_DX_BROKER_SI_MV_ADD,MC FP Equity_DX_SUPPLY_SI_QTY_ADD,MC FP Equity_DX_BROKER_SI_QTY_DEC,MC FP Equity_DX_SUPPLY_SI_MV,MC FP Equity_DX_BROKER_SI_MV_DEC,MC FP Equity_DX_SUPPLY_SI_MV_RMV,MC FP Equity_DX_BROKER_SI_MV_RMV,MC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MC FP Equity_DX_UTILIZATION_QUANTITY,MC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MC FP Equity_DX_ACTIVE_UTILIZATION_MV,MC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MC FP Equity_DX_BROKER_SI_CON_RATIO,MC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MC FP Equity_DX_DEMAND_SUPPLY_RATIO,MC FP Equity_PX_LAST
2008-05-30,37847408.0,2291586628.55,15.63,29.33,7.72,2862.36,2.0,1556892391.05,20988366.0,25713338.0,1270804565.55,0.0,0.0,11618.0,0.51,0.0,0.0,0.0,322.53,6976.0,4336178.0,0.0,0.0,0.51,11618.0,0.0,265295.0,6930028.0,1566.08,520.22,0.0,0.0,61.4,43.45,13197374.0,799075217.79,0.0,987.47,61.33,11.3,0.084,17.18,0.7836,75.21
2008-06-02,36950536.0,2212295178.91,15.26,28.67,7.54,2801.11,2.0,1452401308.7,18943484.0,24258520.0,1134180525.15,0.0,0.0,153200.0,50.85,0.0,0.0,0.0,169.85,662854.0,2272993.0,0.0,0.0,50.85,153200.0,0.0,74911.0,2117671.0,1413.01,160.17,0.0,0.0,62.54,38.4,11347542.0,679397788.95,0.0,853.83,62.33,11.68,0.0899,19.23,0.7491,74.37
2008-06-03,35696668.0,2148144173.74,14.74,28.42,7.29,2704.98,2.0,1451830276.54,16965876.0,24125710.0,1020967774.41,0.0,0.0,107256.0,33.97,0.0,0.0,0.0,157.63,457073.0,2128810.0,0.0,0.0,33.97,107256.0,0.0,43945.0,589884.0,1268.68,47.02,0.0,0.0,58.35,34.63,12107966.0,728629815.5,0.0,902.6,58.43,12.08,0.0889,19.7,0.7286,74.75
2008-06-04,32656100.0,1959385939.92,13.48,26.11,6.66,2474.92,2.0,1284156828.38,17222586.0,21402396.0,1033365676.17,0.0,0.0,695576.0,2.47,0.0,0.0,0.0,68.62,29048.0,923260.0,0.0,0.0,2.47,695576.0,0.0,484395.0,2752361.0,1289.21,209.85,0.0,0.0,63.04,35.44,10095456.0,605733524.32,0.0,753.97,63.1,12.32,0.0954,21.47,0.672,74.53
2008-06-05,30505956.0,1833568646.08,12.6,24.35,6.23,2293.03,2.0,1236534849.57,15851554.0,20572820.0,952761893.65,0.0,0.0,94994.0,24.39,0.0,0.0,0.0,115.65,361220.0,1527177.0,0.0,0.0,24.39,94994.0,0.0,72001.0,1190796.0,1178.94,95.93,0.81,0.0,67.05,33.54,7791446.0,468306946.13,10850.0,581.83,66.96,13.2,0.1042,23.05,0.6455,74.66
2008-06-06,28094384.0,1646325793.1,11.6,22.67,5.73,2110.35,2.0,1139629104.81,13559545.0,19447656.0,794586871.03,0.0,3350.0,87215.0,0.11,0.24,0.0,0.0,178.01,1500.0,2389824.0,0.0,3350.0,0.11,87215.0,0.0,7250.0,1126665.0,1000.39,76.89,0.0,0.0,63.02,28.45,7956297.0,466237557.25,0.0,587.18,63.01,14.19,0.1142,24.79,0.5895,72.79
2008-06-09,26053786.0,1512694084.29,10.76,20.61,5.32,1952.38,2.0,998393960.07,12664467.0,17195772.0,735304431.83,0.0,0.0,275282.0,23.48,0.0,0.0,0.0,116.35,348635.0,1569368.0,0.0,0.0,23.48,275282.0,0.0,576666.0,2600519.0,926.48,186.68,13.1,0.0,63.15,26.46,7391221.0,429137488.21,177658.0,533.83,63.44,15.3,0.1078,23.59,0.5444,72.12
2008-06-10,25820822.0,1488150912.74,10.66,21.09,5.27,1927.01,2.0,979321745.1,12620182.0,16992156.0,727348469.48,0.0,0.0,221967.0,7.59,0.0,0.0,0.0,26.79,109707.0,363974.0,0.0,0.0,7.59,221967.0,0.0,259124.0,313323.0,918.9,25.29,11.84,0.0,64.47,26.48,6954214.0,400797461.5,161402.0,497.87,64.86,15.3,0.1078,23.47,0.5418,71.59
2008-06-11,25807880.0,1464135096.05,10.66,20.61,5.27,1903.86,2.0,959089648.85,12788170.0,16905592.0,725499673.41,0.0,0.0,404560.0,13.52,0.0,0.0,0.0,17.27,185950.0,237572.0,0.0,0.0,13.52,404560.0,0.0,1000.0,272515.0,915.43,22.19,0.0,0.0,67.84,27.23,6061736.0,343894981.71,0.0,427.92,68.15,15.12,0.105,22.73,0.5496,70.47
2008-06-12,24912680.0,1435610719.47,10.29,19.84,5.08,1825.92,2.0,921782083.97,12613859.0,15996023.0,726882502.98,0.0,0.0,23089.0,3.66,0.0,5400.0,0.0,16.07,53680.0,213800.0,0.0,0.0,3.66,23089.0,0.38,16400.0,968648.0,902.63,80.19,0.0,0.0,70.01,27.12,5403433.0,311376629.76,0.0,379.28,70.41,15.8,0.1066,22.6,0.5356,71.58
2008-06-13,23710768.0,1380093362.87,9.79,19.1,4.84,1752.12,1.0,906937073.08,11557301.0,15581681.0,672696658.44,0.0,0.0,66965.0,0.0,0.0,0.0,0.0,86.6,0.0,1208118.0,0.0,0.0,0.0,66965.0,0.0,84595.0,414342.0,835.46,27.91,0.0,0.0,24.71,24.71,35206148.0,2049185888.32,0.0,2535.4,24.78,16.25,0.1105,23.03,0.507,72.3
2008-06-16,25141296.0,1450404083.73,10.38,20.76,5.13,1853.39,2.0,916107839.95,12535406.0,15879808.0,723168927.07,0.0,0.0,1171727.0,53.94,0.0,0.0,0.0,16.97,741994.0,237142.0,0.0,0.0,53.94,1171727.0,0.0,43520.0,443867.0,905.33,34.96,0.0,0.0,26.77,26.77,34298104.0,1978661326.99,0.0,2465.83,26.86,15.73,0.1034,21.32,0.5368,71.66
2008-06-17,24643916.0,1435796337.77,10.18,20.02,5.03,1811.39,2.0,853070896.31,13135847.0,14642054.0,765316722.23,0.0,345346.0,495163.0,3.46,24.71,0.0,0.0,17.99,50000.0,240068.0,0.0,345346.0,3.46,495163.0,0.0,0.0,1287754.0,947.7,95.85,0.0,0.0,26.9,26.9,35693644.0,2079572229.39,0.0,2572.04,26.93,16.88,0.1093,21.64,0.5047,72.37
2008-06-18,25229084.0,1453640615.14,10.42,20.44,5.15,1860.28,2.0,891342619.08,13082928.0,15469957.0,753807609.73,0.0,0.0,50904.0,40.97,0.0,367783.0,0.0,7.42,558486.0,103823.0,0.0,0.0,40.97,50904.0,27.91,0.0,98366.0,947.97,8.48,0.0,0.0,26.89,26.89,35575284.0,2049764379.77,0.0,2562.02,27.01,16.4,0.1053,21.07,0.5185,71.57
2008-06-19,25550088.0,1447247406.21,10.55,20.63,5.21,1871.85,2.0,867694731.97,14834804.0,15318512.0,840295799.01,0.0,0.0,749187.0,82.18,0.0,0.0,0.0,0.94,1125629.0,10343.0,0.0,0.0,82.18,749187.0,0.0,1013032.0,1277074.0,1065.65,93.29,0.0,0.0,29.61,29.61,35259260.0,1997209269.1,0.0,2508.14,29.82,15.79,0.0938,16.23,0.51,70.36
2008-06-20,25216052.0,1388537911.76,10.41,20.33,5.15,1813.91,2.0,844349793.0,14313851.0,15333516.0,788201292.44,0.0,0.0,23744.0,40.37,0.0,0.0,0.0,42.12,609782.0,559378.0,0.0,0.0,40.37,23744.0,0.0,14681.0,594778.0,1003.23,45.24,0.0,0.0,28.62,28.62,35696024.0,1965624223.13,0.0,2464.31,28.93,16.28,0.0942,16.41,0.5042,68.4
2008-06-23,24386894.0,1337382631.32,10.07,19.11,4.98,1737.35,1.0,807350589.16,13983043.0,14721870.0,766833153.96,0.0,0.0,14699.0,9.56,0.0,0.0,0.0,24.97,206354.0,345507.0,0.0,0.0,9.56,14699.0,0.0,0.0,818000.0,968.7,59.96,0.0,0.0,27.09,27.09,37642192.0,2064306089.4,0.0,2573.42,27.35,17.12,0.0985,17.13,0.4724,68.12
2008-06-24,24335716.0,1308519264.22,10.05,18.69,4.97,1714.64,1.0,807333277.4,13673229.0,15014707.0,735202677.03,0.0,0.0,41042.0,25.82,0.0,0.0,0.0,30.71,402640.0,439601.0,0.0,0.0,25.82,41042.0,0.0,88745.0,109803.0,934.23,7.7,0.0,0.0,26.43,26.43,38052716.0,2046075486.0,0.0,2565.73,26.69,16.88,0.0995,17.14,0.4705,66.79
2008-06-25,24151522.0,1321169425.1,9.97,18.1,4.93,1683.28,1.0,811237932.68,13733681.0,14829764.0,751278508.71,0.0,0.0,178039.0,41.35,0.0,0.0,0.0,31.45,635762.0,449487.0,0.0,0.0,41.35,178039.0,0.0,331900.0,820705.0,926.23,59.93,0.0,0.0,25.25,25.25,40658772.0,2224171479.9,0.0,2745.25,25.23,13.88,0.102,19.54,0.444,67.95
2008-06-26,23375168.0,1244451032.62,9.65,17.45,4.77,1638.37,1.0,701586795.9,13910839.0,13178268.0,740587531.1,0.0,0.0,144453.0,2.16,0.0,0.0,0.0,8.47,27705.0,123171.0,0.0,0.0,2.16,144453.0,0.0,155876.0,1190932.0,942.46,79.37,0.0,32.64,25.78,25.78,40050700.0,2132225743.66,0.0,2677.08,26.04,13.6,0.1019,20.33,0.4332,66.13
2008-06-27,24162366.0,1284803849.92,9.98,18.69,4.93,1671.89,1.0,750070121.57,14058836.0,14106020.0,747561170.88,32.32,0.0,121754.0,35.14,0.0,0.0,488269.0,19.96,525930.0,267791.0,32.32,0.0,35.14,121754.0,0.0,294034.0,86447.0,936.51,8.07,0.0,0.0,26.06,26.06,39885456.0,2120859663.52,0.0,2635.83,26.22,13.63,0.1006,19.47,0.4479,66.05
2008-06-30,23475958.0,1258321634.37,9.69,18.12,4.79,1626.6,1.0,720205878.19,14065707.0,13436567.0,753928057.84,0.0,0.0,86556.0,1.18,0.0,0.0,0.0,8.9,24013.0,139432.0,0.0,0.0,1.18,86556.0,0.0,59747.0,693466.0,940.04,48.84,0.0,0.0,26.22,26.22,39583364.0,2121685653.14,0.0,2625.53,26.36,13.74,0.1017,19.67,0.4376,66.58
2008-07-01,22786852.0,1213313615.07,9.41,17.33,4.65,1581.42,1.0,687599147.38,13891343.0,12913578.0,739661432.54,0.0,1989.0,137645.0,4.86,0.13,0.0,0.0,21.29,72790.0,325791.0,0.0,1989.0,4.86,137645.0,0.0,193150.0,595779.0,929.51,42.1,11.98,0.0,25.81,25.81,39932220.0,2126239561.56,181357.0,2650.14,25.97,14.19,0.1049,20.33,0.4234,66.14
2008-07-02,22816388.0,1208089985.48,9.42,17.05,4.66,1571.75,1.0,690489572.84,13742376.0,13040815.0,727636066.77,0.0,0.0,159179.0,4.69,0.0,150000.0,0.0,20.97,74104.0,308146.0,0.0,0.0,4.69,159179.0,10.42,0.0,96867.0,913.42,6.85,0.0,0.0,25.47,25.47,40205324.0,2128805369.51,0.0,2652.97,25.61,14.27,0.105,20.33,0.4229,65.77
2008-07-03,22591452.0,1215276681.89,9.33,16.89,4.61,1560.62,1.0,689038947.26,13769154.0,12808927.0,740693063.27,0.0,0.0,29311.0,0.83,0.0,0.0,0.0,0.72,18473.0,11089.0,0.0,0.0,0.83,29311.0,0.0,8556.0,250361.0,922.97,20.28,0.0,0.0,25.67,25.65,39872184.0,2144870346.15,0.0,2644.67,25.87,14.39,0.1027,19.29,0.4209,66.82
2008-07-04,21970888.0,1119633460.69,9.07,15.96,4.48,1503.87,1.0,618679195.06,13796411.0,12140519.0,703063225.89,0.0,0.0,5231.0,0.0,0.0,0.0,0.0,2.52,0.0,56480.0,0.0,0.0,0.0,5231.0,0.0,78506.0,668408.0,912.89,46.25,0.0,0.0,25.6,25.6,40092088.0,2043087345.11,0.0,2641.56,25.68,14.97,0.0986,17.38,0.4077,63.3
2008-07-07,21925748.0,1133748927.27,9.05,15.17,4.47,1462.94,1.0,623333699.43,13833866.0,12054748.0,715329335.06,0.0,0.0,132049.0,4.32,0.0,0.0,0.0,7.21,80076.0,99702.0,0.0,0.0,4.32,132049.0,0.0,5108.0,165847.0,889.17,13.02,0.0,0.0,25.67,25.66,40048752.0,2070863425.89,0.0,2561.71,25.77,15.38,0.0997,17.32,0.4066,64.23
2008-07-08,22030760.0,1132794011.2,9.1,14.94,4.5,1482.01,1.0,635634247.05,13614354.0,12361917.0,700032984.68,0.0,0.0,22770.0,22.44,0.0,0.0,0.0,6.27,330981.0,108555.0,0.0,0.0,22.44,22770.0,0.0,45641.0,23812.0,882.7,2.08,11.33,0.0,25.72,25.7,39315632.0,2021560421.71,179368.0,2523.31,25.92,15.99,0.1006,17.27,0.4159,63.87
2008-07-09,22067504.0,1144987339.31,9.11,14.59,4.5,1476.34,1.0,643173321.89,13697997.0,12395971.0,710729819.69,0.0,0.0,117412.0,8.19,0.0,0.0,0.0,13.19,119431.0,202769.0,0.0,0.0,8.19,117412.0,0.0,169000.0,85377.0,885.4,10.06,0.0,0.0,25.98,25.97,39023244.0,2024747353.35,0.0,2511.34,26.07,15.75,0.1001,17.24,0.4183,64.45
2008-07-10,22081204.0,1106945310.11,9.12,14.63,4.51,1475.38,1.0,622135064.76,13637378.0,12410271.0,683650747.45,0.0,0.0,6100.0,0.9,0.0,0.0,0.0,3.66,14300.0,66719.0,0.0,0.0,0.9,6100.0,0.0,0.0,0.0,880.72,0.0,0.0,0.0,25.3,25.29,40263320.0,2018426768.91,0.0,2553.04,25.65,15.84,0.0997,17.11,0.4095,62.27
2008-07-11,22592688.0,1105849517.92,9.33,14.47,4.61,1473.39,1.0,631794068.55,13602655.0,12907657.0,665812296.18,0.0,0.0,89388.0,30.52,0.0,30000.0,0.0,12.17,514096.0,175196.0,0.0,0.0,30.52,89388.0,1.93,51085.0,46710.0,849.03,3.28,0.0,0.0,25.28,25.26,40213908.0,1968359443.35,0.0,2470.17,25.58,15.69,0.0967,16.51,0.4196,60.8
2008-07-14,22787204.0,1135549938.67,9.41,14.38,4.65,1477.91,1.0,651223712.7,13640472.0,13068177.0,679742768.93,0.0,0.0,76040.0,11.15,0.0,0.0,0.0,10.56,195881.0,166088.0,0.0,0.0,11.15,76040.0,0.0,127865.0,35361.0,845.3,2.46,0.0,0.0,24.46,24.45,42122032.0,2099058351.09,0.0,2594.02,24.58,15.85,0.0972,16.57,0.4085,61.9
2008-07-15,22680580.0,1101935005.47,9.36,14.21,4.63,1477.65,1.0,628021932.84,13415213.0,12926263.0,651777547.6,0.0,0.0,121508.0,0.6,0.0,0.0,0.0,22.76,7942.0,381690.0,0.0,0.0,0.6,121508.0,0.0,34923.0,149856.0,836.29,9.7,0.0,0.0,24.07,24.06,42313496.0,2055799386.35,0.0,2590.53,24.4,15.86,0.0973,16.51,0.4068,60.35
2008-07-16,21888264.0,1108550678.78,9.04,13.35,4.47,1415.83,1.0,609964449.24,13327830.0,12043710.0,674999853.49,0.0,0.0,55000.0,4.21,0.0,0.0,0.0,18.68,68766.0,249451.0,0.0,0.0,4.21,55000.0,0.0,107068.0,951319.0,827.92,67.34,0.0,0.0,25.18,25.17,39600752.0,2005615452.64,0.0,2461.1,25.17,15.02,0.0995,17.35,0.4133,62.91
2008-07-17,21715764.0,1130932834.57,8.97,12.91,4.43,1434.59,1.0,624784426.61,13106357.0,11996885.0,682564494.3,0.0,0.0,28855.0,8.19,0.0,25000.0,0.0,14.42,113649.0,250328.0,0.0,0.0,8.19,28855.0,1.57,0.0,185474.0,838.54,11.6,0.0,0.0,24.77,24.75,39810800.0,2073302182.26,0.0,2545.82,24.78,14.83,0.1003,17.6,0.4101,64.69
2008-07-18,21765852.0,1169638056.99,8.99,12.42,4.44,1462.28,1.0,648838258.89,13225853.0,12074263.0,710721592.93,0.0,0.0,16387.0,14.23,0.0,0.0,0.0,3.89,215200.0,76892.0,0.0,0.0,14.23,16387.0,0.0,239884.0,137822.0,872.33,8.06,3.75,0.0,25.13,25.12,39395784.0,2117022951.89,59883.0,2607.83,25.07,14.09,0.0981,17.46,0.4134,66.75
2008-07-21,22170132.0,1205998441.7,9.15,12.56,4.52,1522.97,1.0,678802000.13,13236682.0,12478565.0,720041624.71,0.0,0.0,25401.0,26.33,0.0,0.0,0.0,0.81,404302.0,14572.0,0.0,0.0,26.33,25401.0,0.0,0.0,0.0,892.41,0.0,0.0,0.0,25.11,25.11,39480232.0,2147623580.68,0.0,2654.18,25.16,14.92,0.0987,17.33,0.4206,67.57
2008-07-22,22222600.0,1200622994.61,9.18,12.47,4.54,1539.38,1.0,685682985.39,13151286.0,12691460.0,710526058.17,0.0,0.0,329618.0,15.54,0.0,0.0,0.0,27.63,212898.0,415014.0,0.0,0.0,15.54,329618.0,0.0,0.0,3.0,896.91,0.0,0.0,0.0,24.71,24.7,40071288.0,2164936136.93,0.0,2701.82,24.92,14.77,0.0944,16.86,0.4173,67.11
2008-07-23,22233416.0,1221612304.69,9.18,12.58,4.54,1545.62,1.0,697570541.48,13543370.0,12695825.0,744138797.16,0.0,0.0,139747.0,1.88,0.0,0.0,0.0,0.12,24365.0,2449.0,0.0,0.0,1.88,139747.0,0.0,254786.0,20000.0,923.46,1.46,0.0,0.0,25.34,25.33,39908480.0,2192766519.97,0.0,2713.77,25.39,14.6,0.0942,16.95,0.4159,68.25
2008-07-24,22283180.0,1256637040.83,9.2,12.63,4.55,1565.66,1.0,718257996.36,13551866.0,12736432.0,764243558.95,0.0,0.0,62115.0,4.8,0.0,0.0,0.0,3.59,73231.0,53619.0,0.0,0.0,4.8,62115.0,0.0,0.0,32624.0,935.88,2.5,0.0,0.0,25.39,25.38,39826192.0,2245957177.68,0.0,2758.23,25.33,14.32,0.0937,16.92,0.4174,70.05
2008-07-25,22443248.0,1262953710.13,9.27,12.47,4.58,1595.64,1.0,727730050.19,13631887.0,12932086.0,767110102.01,0.0,0.0,126230.0,24.11,0.0,0.0,0.0,1.7,311654.0,46209.0,0.0,0.0,24.11,126230.0,0.0,0.0,116000.0,956.21,5.48,0.0,0.0,24.27,24.27,42532788.0,2393456704.97,0.0,2968.19,24.37,14.05,0.09,16.09,0.3995,69.9
2008-07-28,22363968.0,1229865719.21,9.23,12.3,4.56,1582.46,1.0,709525528.77,13402328.0,12902064.0,737036637.01,0.0,0.0,0.0,0.28,0.0,0.0,0.0,16.45,4700.0,234559.0,0.0,0.0,0.28,0.0,0.0,5000.0,34722.0,935.55,2.37,0.0,0.0,23.77,23.77,42970536.0,2363086423.78,0.0,2972.02,23.94,14.18,0.0902,16.13,0.3967,68.31
2008-07-29,22343480.0,1223702466.09,9.23,12.23,4.56,1568.64,1.0,705516598.56,13109817.0,12881968.0,717995379.09,0.0,0.0,56337.0,6.61,0.0,2700.0,0.0,24.19,103929.0,348848.0,0.0,0.0,6.61,56337.0,0.18,0.0,126725.0,905.12,8.66,0.0,0.0,23.18,23.17,43453028.0,2379825234.15,0.0,2967.92,23.37,13.81,0.0892,16.15,0.395,68.03
2008-07-30,22152802.0,1274074021.62,9.15,12.09,4.52,1562.67,1.0,735106274.34,13009526.0,12781568.0,748216821.97,0.0,0.0,7501.0,0.0,0.0,0.0,0.0,8.89,0.0,130084.0,0.0,0.0,0.0,7501.0,0.0,22292.0,100400.0,903.47,7.46,0.0,0.0,23.0,23.0,43559720.0,2505250019.44,0.0,3046.36,22.87,13.87,0.0913,16.29,0.3916,71.44
2008-07-31,22211388.0,1268681617.67,9.17,11.86,4.53,1600.04,1.0,734414684.12,13280356.0,12857733.0,758554284.55,0.0,0.0,64551.0,10.13,0.0,0.0,0.0,1.29,106784.0,19084.0,0.0,0.0,10.13,64551.0,0.0,225363.0,30619.0,946.74,2.52,0.0,0.0,23.48,23.48,43288640.0,2472583065.13,0.0,3074.16,23.55,13.41,0.0901,16.33,0.3926,70.95
2008-08-01,21943180.0,1230220265.52,9.06,11.73,4.48,1578.79,1.0,691092920.73,13408274.0,12326879.0,751720142.68,0.0,0.0,245400.0,6.94,0.0,0.0,0.0,13.62,100000.0,223023.0,0.0,0.0,6.94,245400.0,0.0,105541.0,630854.0,953.6,44.17,0.0,0.0,23.72,23.71,43130696.0,2418075059.55,0.0,3030.8,23.93,13.86,0.0937,16.53,0.3881,69.64
2008-08-04,22417328.0,1250486352.82,9.26,12.27,4.58,1590.82,1.0,719491718.58,13455999.0,12898247.0,750604314.35,0.0,0.0,90000.0,43.88,0.0,0.0,0.0,8.3,659232.0,112375.0,0.0,0.0,43.88,90000.0,0.0,70100.0,87864.0,941.74,6.17,0.0,0.0,23.6,23.6,43553492.0,2429506646.09,0.0,3027.1,23.73,13.8,0.0917,16.15,0.3932,69.29
2008-08-05,22011126.0,1263444992.69,9.09,12.12,4.49,1564.73,1.0,721624034.31,13650764.0,12571784.0,783557798.09,0.0,0.0,117685.0,0.9,0.0,0.0,0.0,10.0,16950.0,142645.0,0.0,0.0,0.9,117685.0,0.0,219725.0,343413.0,963.05,32.9,0.0,0.0,23.98,23.97,43285656.0,2484609162.13,0.0,3052.17,23.99,13.83,0.0953,16.61,0.3866,71.3
2008-08-06,21943194.0,1270498247.35,9.06,12.27,4.48,1584.15,1.0,726451540.37,13619136.0,12546784.0,788540101.25,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,4.98,0.0,80696.0,0.0,0.0,0.0,22000.0,0.0,27068.0,25000.0,978.36,0.89,0.0,0.0,24.01,24.01,43093096.0,2495065346.51,0.0,3091.48,24.04,13.69,0.0957,16.72,0.3869,71.92
2008-08-07,21949800.0,1258511202.13,9.06,12.3,4.48,1592.6,1.0,718039645.17,13362815.0,12523390.0,766168820.19,0.0,0.0,0.0,1.97,0.0,0.0,0.0,19.6,19247.0,286321.0,0.0,0.0,1.97,0.0,0.0,30000.0,42641.0,966.08,2.87,0.0,0.0,23.51,23.51,43482472.0,2493106001.34,0.0,3129.0,23.59,13.66,0.0956,16.72,0.3861,71.22
2008-08-08,21745912.0,1271855562.38,8.98,12.3,4.44,1580.33,1.0,720272335.96,13437139.0,12315061.0,785899436.16,0.0,59883.0,32913.0,8.36,4.35,0.0,0.0,1.62,117228.0,22913.0,0.0,59883.0,8.36,32913.0,0.0,4441.0,325557.0,976.31,26.84,0.0,0.0,23.61,23.61,43468584.0,2542351884.3,0.0,3145.03,23.69,14.36,0.0994,17.03,0.3821,72.65
2008-08-11,21760744.0,1305482741.63,8.98,12.46,4.44,1598.59,1.0,739176311.66,13440000.0,12321133.0,806300007.37,0.0,0.0,7302.0,2.57,0.0,0.0,0.0,0.32,10000.0,4441.0,0.0,0.0,2.57,7302.0,0.0,0.0,3928.0,988.24,0.34,0.0,0.0,23.59,23.59,43525812.0,2611224891.09,0.0,3208.31,23.55,14.19,0.0993,17.01,0.382,74.52
2008-08-12,21956466.0,1307502738.42,9.07,12.62,4.48,1631.98,1.0,748570162.81,13397891.0,12570494.0,797841472.83,0.0,0.0,54934.0,19.18,0.0,0.0,0.0,5.46,250197.0,101916.0,0.0,0.0,19.18,54934.0,0.0,4873.0,836.0,998.89,0.06,0.0,0.0,23.5,23.5,43617952.0,2597439482.48,0.0,3232.8,23.6,14.67,0.0993,16.85,0.3851,73.97
2008-08-13,22050444.0,1280613351.78,9.1,12.85,4.5,1622.0,1.0,736073137.49,13257358.0,12674192.0,769941397.28,0.0,0.0,19471.0,11.14,0.0,0.0,0.0,13.07,143128.0,160004.0,0.0,0.0,11.14,19471.0,0.0,0.0,39430.0,975.41,2.59,0.0,0.0,23.23,23.23,43819160.0,2544864917.9,0.0,3192.51,23.4,15.47,0.1002,16.71,0.3863,72.14
2008-08-14,22080920.0,1261585004.83,9.12,12.81,4.51,1604.72,1.0,722717651.78,13426965.0,12649382.0,767144562.11,0.0,0.0,101373.0,0.0,0.0,0.0,0.0,0.07,3060.0,1000.0,0.0,0.0,0.0,101373.0,0.0,69234.0,27870.0,976.57,2.01,0.0,0.0,23.51,23.51,43683408.0,2495834978.47,0.0,3136.53,23.74,15.62,0.1007,16.65,0.3866,70.97
2008-08-15,22460186.0,1308930157.63,9.27,13.11,4.58,1626.21,1.0,758734197.77,13309151.0,13019267.0,775627998.64,0.0,0.0,8682.0,29.55,0.0,0.0,0.0,9.07,389683.0,126496.0,0.0,0.0,29.55,8682.0,0.0,0.0,19798.0,962.42,1.48,0.0,0.0,23.34,23.34,43706220.0,2547102211.62,0.0,3148.97,23.41,16.32,0.1033,17.22,0.3939,72.39
2008-08-18,21261852.0,1248165860.17,8.78,12.88,4.34,1552.34,1.0,760454071.37,13396354.0,12953937.0,786425929.1,0.0,0.0,151387.0,0.18,0.0,0.0,0.0,5.32,4302.0,72906.0,0.0,0.0,0.18,151387.0,0.0,8722.0,69632.0,976.1,4.5,0.0,0.0,23.69,23.69,43154880.0,2533384576.08,0.0,3138.12,23.72,13.38,0.099,18.01,0.376,72.92
2008-08-19,21498512.0,1214636462.99,8.88,13.16,4.39,1561.66,1.0,744913355.17,13434109.0,13184627.0,759008746.24,0.0,0.0,31785.0,21.95,0.0,0.0,0.0,1.7,299500.0,23702.0,0.0,0.0,21.95,31785.0,0.0,29672.0,68810.0,973.33,4.93,0.0,0.0,23.47,23.47,43815920.0,2475539427.64,0.0,3137.93,23.67,13.17,0.1023,19.47,0.3755,70.18
2008-08-20,21161548.0,1201901841.98,8.74,13.06,4.32,1506.97,1.0,725999829.86,13382741.0,12782475.0,760092837.19,0.0,0.0,80805.0,0.0,0.0,0.0,0.0,12.55,0.0,166140.0,0.0,0.0,0.0,80805.0,0.0,33967.0,402152.0,946.22,32.14,0.0,0.0,23.33,23.33,43978952.0,2497850507.77,0.0,3095.46,23.41,13.36,0.1024,19.07,0.3689,70.55
2008-08-21,21110196.0,1173492983.76,8.72,13.12,4.31,1497.96,1.0,711701154.91,13315399.0,12802932.0,740188641.66,0.0,0.0,16461.0,7.93,0.0,0.0,0.0,7.02,82557.0,83803.0,0.0,0.0,7.93,16461.0,0.0,0.0,62100.0,935.69,4.69,0.0,0.0,23.27,23.27,43901652.0,2440445394.13,0.0,3062.86,23.4,12.91,0.1005,18.88,0.3689,69.05
