DATE,BIM FP Equity_DX_SI_QTY,BIM FP Equity_DX_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BIM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BIM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BIM FP Equity_DX_SI_MV,BIM FP Equity_DX_DSS,BIM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY,BIM FP Equity_DX_BROKER_SI_QTY,BIM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BIM FP Equity_DX_BROKER_SI_MV_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_x,BIM FP Equity_DX_BROKER_SI_MV_INC_x,BIM FP Equity_DX_SUPPLY_SI_MV_NEW,BIM FP Equity_DX_BROKER_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_NEW,BIM FP Equity_DX_SUPPLY_SI_MV_DEC,BIM FP Equity_DX_BROKER_SI_QTY_INC,BIM FP Equity_DX_SUPPLY_SI_QTY_DEC,BIM FP Equity_DX_BROKER_SI_MV_NEW_y,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BIM FP Equity_DX_BROKER_SI_MV_INC_y,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_y,BIM FP Equity_DX_BROKER_SI_MV_ADD,BIM FP Equity_DX_SUPPLY_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_DEC,BIM FP Equity_DX_SUPPLY_SI_MV,BIM FP Equity_DX_BROKER_SI_MV_DEC,BIM FP Equity_DX_SUPPLY_SI_MV_RMV,BIM FP Equity_DX_BROKER_SI_MV_RMV,BIM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BIM FP Equity_DX_UTILIZATION_QUANTITY,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BIM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BIM FP Equity_DX_ACTIVE_UTILIZATION_MV,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BIM FP Equity_DX_BROKER_SI_CON_RATIO,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BIM FP Equity_DX_DEMAND_SUPPLY_RATIO,BIM FP Equity_PX_LAST
2016-07-06,521481.0,61475731.51,3.67,15.43,1.32,62.49,1.0,46895255.09,253560.0,397799.0,29891379.52,0.0,0.0,2000.0,1.54,0.0,2000.0,0.0,0.52,18050.0,3807.0,0.0,0.0,1.54,2000.0,0.24,1465.0,3807.0,30.16,0.52,0.0,0.0,16.02,16.02,1329332.0,156710708.78,0.0,158.61,15.98,25.82,0.2089,30.6,0.3294,118.5
2016-07-07,494926.0,58739139.24,3.48,14.7,1.25,59.18,1.0,44060229.22,227005.0,371244.0,26941559.55,0.0,0.0,36.0,0.0,0.0,0.0,0.0,3.21,0.0,26591.0,0.0,0.0,0.0,36.0,0.0,0.0,26555.0,27.01,3.27,0.0,0.0,14.32,14.32,1358368.0,161214741.38,0.0,161.04,14.36,27.07,0.2092,28.89,0.3122,119.3
2016-07-08,483007.0,57396636.64,3.4,14.72,1.22,58.02,1.0,42699270.32,215247.0,359325.0,25578208.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,11758.0,0.0,0.0,0.0,0.0,0.0,0.0,11919.0,25.7,1.3,0.0,0.0,13.58,13.58,1369981.0,162797437.02,0.0,163.44,13.59,27.8,0.2153,29.14,0.3047,119.45
2016-07-11,478283.0,57430034.87,3.37,14.78,1.21,57.65,1.0,42578866.06,210523.0,354601.0,25278638.86,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.67,908.0,5632.0,0.0,0.0,0.11,0.0,0.0,908.0,5632.0,25.3,0.67,0.0,0.0,13.29,13.29,1373865.0,164967424.84,0.0,164.06,13.36,28.0,0.2153,28.67,0.3019,120.7
2016-07-12,485852.0,57976382.33,3.42,15.43,1.23,58.91,1.0,43152579.88,208490.0,361626.0,24878967.16,0.0,0.0,38.0,1.21,0.0,0.0,0.0,0.22,10000.0,2071.0,0.0,0.0,1.21,38.0,0.0,0.0,2975.0,25.07,0.13,0.0,0.0,13.16,13.16,1375822.0,164175885.44,0.0,165.78,13.14,27.69,0.2119,28.13,0.3067,119.95
2016-07-13,458825.0,54819736.78,3.23,14.66,1.16,55.36,1.0,41172182.15,197863.0,344599.0,23640380.49,0.0,0.0,953.0,0.11,0.0,0.0,0.0,1.38,953.0,11580.0,0.0,0.0,0.11,953.0,0.0,0.0,17980.0,23.75,2.34,0.0,0.0,12.48,12.48,1387883.0,165822221.4,0.0,166.31,12.49,27.93,0.2211,29.77,0.2893,120.1
2016-07-14,455496.0,54444649.7,3.21,14.69,1.15,55.02,1.0,40791413.32,194833.0,341270.0,23288051.78,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.36,0.0,3030.0,0.0,0.0,0.0,0.0,0.11,0.0,4229.0,23.4,0.52,0.0,0.0,12.29,12.29,1390329.0,166183622.62,0.0,166.83,12.3,28.14,0.2237,29.98,0.2874,120.15
2016-07-15,448915.0,53591045.33,3.16,14.49,1.14,54.24,1.0,40019796.4,201550.0,335233.0,24060847.12,0.0,0.0,12435.0,0.0,0.0,0.0,0.0,0.68,0.0,5718.0,0.0,0.0,0.0,12435.0,0.0,0.0,6037.0,24.26,0.75,0.0,0.0,12.74,12.74,1380272.0,164775557.34,0.0,165.97,12.75,28.6,0.2297,30.47,0.2838,120.0
2016-07-18,442660.0,54914065.62,3.12,14.47,1.12,53.99,1.0,40811276.1,183711.0,328978.0,22790218.02,0.0,0.0,551.0,0.0,0.0,0.0,0.0,2.27,0.0,18390.0,0.0,0.0,0.0,551.0,0.0,0.0,6255.0,22.58,0.77,0.0,0.0,11.62,11.62,1397866.0,173411885.54,0.0,168.49,11.82,28.66,0.2343,30.57,0.2799,124.7
2016-07-19,433102.0,52284966.62,3.05,12.51,1.1,53.82,1.0,38669690.99,176873.0,320320.0,21352473.32,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.8,756.0,6838.0,0.0,0.0,0.14,0.0,0.0,0.0,9414.0,21.68,0.52,0.0,0.0,11.19,11.19,1403694.0,169456834.5,0.0,174.5,11.05,29.63,0.2333,29.86,0.274,121.35
2016-07-20,432847.0,53093866.52,3.05,12.17,1.1,53.03,1.0,39014480.07,170009.0,318065.0,20853639.17,0.0,0.0,4738.0,0.15,0.0,4614.0,0.0,1.47,4771.0,11602.0,0.0,0.0,0.15,4738.0,0.57,0.0,11640.0,20.85,1.51,0.0,0.0,10.68,10.68,1421944.0,174418454.86,0.0,172.9,10.76,29.78,0.2399,30.2,0.2719,123.3
2016-07-21,427626.0,52453448.36,3.01,11.75,1.08,52.92,1.0,38374061.91,169382.0,312844.0,20776730.11,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.06,2155.0,627.0,0.0,0.0,0.28,0.0,0.0,0.0,7376.0,20.88,0.42,0.0,0.0,10.55,10.55,1436721.0,176231030.82,0.0,177.02,10.55,29.97,0.2438,30.69,0.2663,123.3
2016-07-22,417994.0,51604633.09,2.94,11.3,1.06,51.85,1.0,37577477.66,164474.0,304375.0,20305603.48,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.6,391.0,4908.0,0.0,0.0,0.05,0.0,0.0,0.0,8860.0,20.38,1.1,0.0,0.0,10.24,10.24,1441215.0,177929279.55,0.0,177.98,10.27,30.36,0.2489,30.8,0.2603,124.1
2016-07-25,403555.0,49862172.13,2.84,10.9,1.02,50.21,1.0,35823713.59,159869.0,289936.0,19752984.34,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.57,166.0,4605.0,0.0,0.0,0.03,0.0,0.0,0.0,14605.0,19.85,1.69,0.0,0.0,9.95,9.95,1446682.0,178748143.12,0.0,179.41,9.96,28.91,0.2449,30.86,0.2512,124.2
2016-07-26,402233.0,49938920.32,2.83,11.01,1.02,50.17,1.0,35799369.81,157152.0,288346.0,19511082.4,0.0,0.0,268.0,0.18,0.0,0.0,0.0,0.37,1395.0,2985.0,0.0,0.0,0.18,268.0,0.0,0.0,2985.0,19.59,0.34,0.0,0.0,9.76,9.76,1452669.0,180354971.97,0.0,180.52,9.79,28.98,0.2424,30.21,0.2499,124.8
2016-07-27,401670.0,49189715.92,2.83,11.11,1.02,50.01,1.0,35165374.85,157784.0,287151.0,19322703.06,0.0,0.0,761.0,0.0,0.0,900.0,0.0,0.02,0.0,129.0,0.0,0.0,0.0,761.0,0.11,0.0,2095.0,19.48,0.19,0.0,0.0,10.13,10.13,1399180.0,171347789.77,0.0,173.86,10.08,29.13,0.2434,30.44,0.258,123.1
2016-07-28,390789.0,48012702.67,2.75,10.83,0.99,48.34,0.0,33909864.31,158968.0,276002.0,19530957.42,0.0,0.0,268.0,0.37,0.0,0.0,0.0,0.76,4264.0,6000.0,0.0,0.0,0.37,268.0,0.0,6916.0,15413.0,19.59,2.1,0.0,0.0,10.22,10.22,1395939.0,171506373.4,0.0,171.36,10.26,28.67,0.2506,31.81,0.2513,123.5
2016-07-29,391697.0,48182710.92,2.76,11.02,0.99,48.55,0.0,34135565.62,158376.0,277502.0,19481857.21,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.07,1500.0,592.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,19.57,0.0,0.0,0.0,10.19,10.19,1395285.0,171634232.09,0.0,171.86,10.22,28.59,0.2488,31.68,0.2521,123.65
2016-08-01,382246.0,46944088.28,2.69,11.34,0.97,47.39,0.0,32869065.59,160292.0,267639.0,19685652.17,0.0,0.0,412.0,0.2,0.0,0.0,0.0,0.36,1594.0,2910.0,0.0,0.0,0.2,412.0,0.0,4414.0,11457.0,19.8,1.38,0.0,0.0,10.33,10.33,1391861.0,170936113.56,0.0,172.18,10.31,27.44,0.2491,32.29,0.2463,123.45
2016-08-02,380037.0,47221000.52,2.68,11.51,0.96,47.23,0.0,32995568.03,156003.0,265550.0,19383948.78,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.73,2080.0,5901.0,0.0,0.0,0.26,0.0,0.0,1612.0,4169.0,19.42,0.56,0.0,0.0,10.19,10.19,1375451.0,170904865.55,0.0,169.77,10.26,27.48,0.2446,31.18,0.2482,124.9
2016-08-03,376577.0,45966900.34,2.65,11.39,0.95,46.95,0.0,32185142.87,155879.0,263672.0,19027382.07,0.0,0.0,2078.0,0.0,0.0,0.0,0.0,0.41,0.0,3332.0,0.0,0.0,0.0,2078.0,0.0,1130.0,1878.0,19.23,0.01,0.0,0.0,10.24,10.24,1366840.0,166843429.27,0.0,170.72,10.13,27.79,0.246,31.57,0.2473,122.7
2016-08-04,378427.0,46926834.88,2.66,11.5,0.96,46.82,0.0,32841480.52,157729.0,264840.0,19559182.45,0.0,0.0,580.0,0.09,0.0,260.0,0.0,0.11,908.0,870.0,0.0,0.0,0.09,580.0,0.03,2140.0,0.0,19.6,0.0,0.0,0.0,10.36,10.36,1364923.0,169257257.66,0.0,168.05,10.45,27.49,0.2454,31.21,0.2485,124.65
2016-08-05,380087.0,47624239.42,2.68,11.62,0.96,47.65,0.0,33400882.23,154364.0,266571.0,19341540.47,0.0,0.0,573.0,0.82,0.0,0.0,0.0,0.62,6450.0,5080.0,0.0,0.0,0.82,573.0,0.0,1142.0,4719.0,19.41,0.17,0.0,0.0,10.16,10.16,1364603.0,170982380.3,0.0,170.57,10.21,26.72,0.2387,30.65,0.2502,125.95
2016-08-08,372473.0,46095872.79,2.62,11.86,0.94,46.85,0.0,32542580.06,155678.0,262957.0,19266130.12,0.0,0.0,4475.0,0.28,0.0,0.0,0.0,0.62,1080.0,4008.0,0.0,0.0,0.28,4475.0,0.0,847.0,4694.0,19.45,0.55,0.0,0.0,10.25,10.25,1363135.0,168696516.41,0.0,171.27,10.2,27.47,0.2475,31.78,0.2452,124.4
2016-08-09,376547.0,47068304.02,2.65,12.35,0.95,47.11,0.0,33378824.67,153957.0,267031.0,19244595.98,0.0,0.0,1719.0,0.4,0.0,800.0,0.0,0.76,6099.0,5764.0,0.0,0.0,0.4,1719.0,0.1,2324.0,2825.0,19.29,0.37,0.0,0.0,10.03,10.03,1380731.0,172591114.75,0.0,171.74,10.1,27.81,0.2508,31.97,0.2454,125.65
2016-08-10,379284.0,47636821.32,2.67,12.59,0.96,47.84,0.0,33836506.38,153969.0,269406.0,19337999.34,0.0,0.0,1220.0,0.59,0.0,0.0,0.0,0.15,3455.0,1215.0,0.0,0.0,0.59,1220.0,0.0,7.0,1080.0,19.4,0.0,0.0,0.0,9.87,9.87,1405338.0,176505824.67,0.0,176.31,9.91,27.73,0.2474,31.66,0.2432,126.25
2016-08-11,381352.0,48332840.77,2.68,12.75,0.97,48.44,0.0,34406819.98,153840.0,271474.0,19497797.9,0.0,0.0,0.0,0.16,0.0,4536.0,0.0,0.29,783.0,2358.0,0.0,0.0,0.16,0.0,0.57,2229.0,3251.0,19.58,0.28,0.0,0.0,9.79,9.79,1416939.0,179583920.01,0.0,179.24,9.85,27.72,0.2445,31.31,0.2428,127.4
2016-08-12,386381.0,48739591.05,2.72,13.19,0.98,49.28,0.0,34879155.92,155057.0,276503.0,19559488.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11,5846.0,783.0,0.0,0.0,1.0,0.0,0.0,2000.0,817.0,19.69,0.1,0.0,0.0,9.86,9.86,1417030.0,178749634.96,0.0,180.46,9.84,27.71,0.2433,31.51,0.2458,126.8
2016-08-15,389772.0,49244895.9,2.74,13.93,0.99,49.6,0.0,35362598.88,156419.0,279894.0,19762418.47,0.0,0.0,1439.0,0.34,0.0,250.0,0.0,0.01,3218.0,77.0,0.0,0.0,0.34,1439.0,0.03,0.0,77.0,19.86,0.07,0.0,0.0,9.95,9.95,1415903.0,178889186.08,0.0,179.51,9.96,27.81,0.241,31.15,0.2479,127.0
2016-08-16,391000.0,49341698.38,2.75,14.36,0.99,49.74,0.0,35475797.78,157979.0,281122.0,19935939.05,0.0,0.0,231.0,0.2,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.2,231.0,0.0,1329.0,332.0,20.03,0.04,0.0,0.0,10.05,10.05,1414147.0,178456303.67,0.0,179.11,10.06,27.77,0.2396,31.02,0.2487,126.85
2016-08-17,389042.0,48649528.11,2.74,14.75,0.99,49.36,0.0,34809293.71,158315.0,278364.0,19797219.95,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.06,1357.0,464.0,0.0,0.0,0.16,0.0,0.0,800.0,4115.0,19.94,0.53,0.0,0.0,10.05,10.05,1416528.0,177136192.9,0.0,179.32,10.01,28.18,0.2434,31.31,0.247,125.7
2016-08-18,388406.0,48879113.52,2.73,14.96,0.98,49.07,0.0,35051471.22,159709.0,278528.0,20098645.08,0.0,0.0,1706.0,0.29,0.0,557.0,0.0,0.15,2388.0,1194.0,0.0,0.0,0.29,1706.0,0.08,882.0,2781.0,20.15,0.5,0.0,0.0,10.14,10.14,1416049.0,178203271.37,0.0,177.72,10.18,28.09,0.2411,30.74,0.2465,126.5
2016-08-19,387214.0,48806147.85,2.73,15.16,0.98,49.16,0.0,34956643.67,161215.0,277336.0,20320244.43,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,4049.0,0.0,0.0,0.0,0.62,0.0,0.0,1506.0,5241.0,20.42,0.56,0.0,0.0,10.16,10.16,1426029.0,179742938.57,0.0,180.44,10.17,28.44,0.2363,29.54,0.244,126.7
2016-08-22,390998.0,49730420.73,2.75,15.21,0.99,49.82,0.0,35755210.71,162624.0,281120.0,20683890.82,0.0,0.0,409.0,0.7,0.0,0.0,0.0,0.0,5187.0,0.0,0.0,0.0,0.7,409.0,0.0,1000.0,1403.0,20.75,0.17,0.0,0.0,10.25,10.25,1423960.0,181111233.07,0.0,180.66,10.3,28.65,0.2329,28.8,0.2464,127.85
2016-08-23,399891.0,50205101.57,2.82,15.43,1.01,51.1,1.0,36410252.1,168754.0,290013.0,21186552.61,0.0,0.0,1088.0,1.31,0.0,0.0,0.0,0.0,8893.0,0.0,0.0,0.0,1.31,1088.0,0.0,5042.0,0.0,21.39,0.0,0.0,0.0,10.61,10.61,1421064.0,178410272.95,0.0,181.53,10.54,28.36,0.2255,28.39,0.2515,126.2
2016-08-24,409987.0,51676556.48,2.89,15.94,1.04,52.01,1.0,37827052.29,168718.0,300109.0,21265955.4,0.0,0.0,0.0,1.34,0.0,618.0,0.0,0.16,12162.0,1252.0,0.0,0.0,1.34,0.0,0.08,1216.0,2684.0,21.36,0.54,0.0,0.0,10.6,10.6,1422251.0,179266742.91,0.0,179.91,10.61,27.19,0.2173,27.9,0.2577,126.7
2016-08-25,418077.0,51885223.94,2.94,16.39,1.06,52.88,1.0,38248873.13,170284.0,308199.0,21133005.34,0.0,0.0,2532.0,1.4,0.0,0.0,0.0,0.12,10811.0,966.0,0.0,0.0,1.4,2532.0,0.0,0.0,2721.0,21.33,0.35,0.0,0.0,10.7,10.7,1421372.0,176398616.81,0.0,179.51,10.62,27.39,0.2154,27.53,0.2627,124.75
2016-08-26,425070.0,53091382.84,2.99,16.52,1.08,53.37,1.0,39501352.74,178290.0,316263.0,22268479.65,0.0,0.0,2253.0,0.85,0.0,0.0,0.0,0.14,8864.0,1071.0,0.0,0.0,0.85,2253.0,0.0,6824.0,800.0,22.37,0.1,0.0,0.0,11.13,11.13,1424211.0,177884422.42,0.0,178.37,11.15,26.8,0.212,27.1,0.2653,125.55
2016-08-29,430273.0,53848250.87,3.03,16.8,1.09,54.24,1.0,40231159.79,185287.0,321466.0,23188489.31,0.0,0.0,7949.0,1.0,0.0,0.0,0.0,0.12,7756.0,952.0,0.0,0.0,1.0,7949.0,0.0,0.0,2553.0,23.3,0.25,0.0,0.0,11.56,11.56,1417979.0,177458703.95,0.0,178.59,11.54,26.53,0.2098,26.62,0.2684,125.8
2016-08-30,432904.0,54263650.77,3.05,20.21,1.1,54.65,1.0,40624910.89,190114.0,324097.0,23830409.75,0.0,0.0,5446.0,0.76,0.0,0.0,0.0,0.08,5939.0,619.0,0.0,0.0,0.76,5446.0,0.0,0.0,3308.0,23.95,0.39,0.0,0.0,11.85,11.85,1413710.0,177205721.65,0.0,178.03,11.86,25.95,0.2079,26.38,0.2699,126.0
2016-08-31,428329.0,58100448.75,3.02,21.4,1.09,55.3,1.0,43612672.7,186553.0,321522.0,25304877.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,3561.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.0,24.78,0.29,0.0,0.0,11.67,11.67,1412373.0,191580549.3,0.0,180.92,12.05,25.51,0.2082,25.75,0.2679,136.35
2016-09-01,426252.0,58200356.93,3.0,17.9,1.08,58.14,1.0,43622686.66,186511.0,319487.0,25466172.05,0.0,0.0,0.0,0.78,0.0,1000.0,0.0,0.01,998.0,42.0,0.0,0.0,0.78,0.0,0.14,0.0,4033.0,25.53,0.45,0.0,0.0,11.57,11.57,1426085.0,194717340.93,0.0,194.15,11.62,26.12,0.2123,26.57,0.2643,137.25
2016-09-02,398789.0,54529909.86,2.81,15.68,1.01,54.72,1.0,39843210.81,169522.0,291382.0,23180226.59,0.0,0.0,1993.0,0.11,0.0,0.0,0.0,2.68,809.0,19624.0,0.0,0.0,0.11,1993.0,0.0,642.0,28914.0,23.3,3.74,0.0,0.0,10.47,10.47,1449871.0,198253549.98,0.0,199.2,10.47,27.78,0.2269,28.41,0.2463,137.45
2016-09-05,401576.0,56109494.78,2.83,15.21,1.02,55.48,1.0,41102242.09,165163.0,294169.0,23077107.41,0.0,0.0,0.0,0.0,0.0,12107.0,0.0,0.6,0.0,4359.0,0.0,0.0,0.0,0.0,1.67,0.0,9320.0,23.05,1.29,0.0,0.0,10.2,10.2,1454230.0,203189709.03,0.0,200.51,10.31,27.42,0.223,28.06,0.248,140.45
2016-09-06,414508.0,57668977.7,2.92,15.11,1.05,58.04,1.0,42593665.73,166113.0,306151.0,23110692.42,0.0,0.0,950.0,2.13,0.0,1000.0,0.0,0.0,14861.0,0.0,0.0,0.0,2.13,950.0,0.14,0.0,3879.0,23.24,0.23,0.0,0.0,10.28,10.28,1449654.0,201685043.96,0.0,202.65,10.29,26.03,0.209,27.42,0.2565,139.85
2016-09-07,420230.0,57984294.78,2.96,14.94,1.07,58.61,1.0,43031292.75,166795.0,311861.0,23014754.89,0.0,0.0,12.0,1.59,0.0,0.0,0.0,0.26,11731.0,1853.0,0.0,0.0,1.59,12.0,0.0,2523.0,6021.0,23.19,0.82,0.0,0.0,10.31,10.31,1451223.0,200243062.65,0.0,202.62,10.27,25.49,0.206,27.04,0.2597,138.7
2016-09-08,399899.0,55019845.11,2.82,13.2,1.01,55.51,1.0,40109966.38,177491.0,291530.0,24419984.37,0.0,0.0,10696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10696.0,0.0,0.0,20331.0,24.57,2.89,0.0,0.0,10.97,10.97,1440102.0,198135501.66,0.0,199.46,10.97,25.77,0.2156,28.33,0.2472,138.3
2016-09-09,411206.0,55859624.58,2.9,13.18,1.04,56.74,1.0,41139361.16,170694.0,302844.0,23187654.75,0.0,0.0,2066.0,2.47,0.0,0.0,0.0,1.23,17931.0,8863.0,0.0,0.0,2.47,2066.0,0.0,0.0,6617.0,23.43,0.98,0.0,0.0,10.56,10.56,1445137.0,196312335.64,0.0,199.61,10.51,23.45,0.2025,27.63,0.2545,136.55
2016-09-12,412016.0,55928669.34,2.9,12.98,1.04,56.35,1.0,41134753.33,169950.0,303032.0,23069680.19,0.0,0.0,3429.0,0.34,0.0,0.0,0.0,0.72,3018.0,4776.0,0.0,0.0,0.34,3429.0,0.0,603.0,2830.0,23.19,0.53,0.0,0.0,10.54,10.54,1442809.0,195852557.88,0.0,196.76,10.54,23.29,0.2022,27.47,0.2555,136.45
2016-09-13,411231.0,54737987.3,2.9,12.68,1.04,55.88,1.0,40513838.83,173899.0,304369.0,23147285.23,0.0,0.0,5368.0,0.99,0.0,603.0,0.0,0.19,7339.0,1419.0,0.0,0.0,0.99,5368.0,0.08,0.0,6605.0,23.44,0.93,0.0,0.0,10.82,10.82,1432574.0,190686542.15,0.0,194.86,10.74,22.96,0.2001,27.68,0.256,133.8
2016-09-14,421163.0,56290453.37,2.97,12.75,1.07,56.54,1.0,42007834.93,173899.0,314301.0,23242434.76,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,10360.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,428.0,23.33,0.06,0.0,0.0,10.75,10.75,1443512.0,192932296.82,0.0,193.21,10.77,22.78,0.196,26.82,0.2604,134.35
2016-09-15,420056.0,56811109.32,2.96,12.46,1.06,56.72,1.0,42185957.13,175572.0,311919.0,23745500.8,0.0,0.0,3475.0,0.42,0.0,0.0,0.0,0.23,2939.0,1802.0,0.0,0.0,0.42,3475.0,0.0,0.0,5321.0,23.76,0.64,0.0,0.0,10.86,10.86,1441679.0,194982057.8,0.0,193.99,10.91,22.98,0.1956,26.85,0.2597,135.95
2016-09-16,388696.0,52453773.27,2.74,11.44,0.99,52.93,0.0,39106464.96,161389.0,289789.0,21779133.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,14183.0,0.0,0.0,0.0,0.0,0.0,0.0,22130.0,21.93,2.84,0.0,0.0,9.97,9.97,1456713.0,196580601.35,0.0,198.46,9.95,24.59,0.2183,29.14,0.2402,135.65
2016-09-19,390949.0,53457878.05,2.75,11.34,0.99,53.28,0.0,39970104.37,170422.0,292310.0,23303291.46,0.0,0.0,8457.0,0.82,0.0,0.0,0.0,0.04,6000.0,268.0,0.0,0.0,0.82,8457.0,0.0,844.0,3479.0,23.27,0.55,0.0,0.0,10.54,10.54,1447002.0,197861246.51,0.0,196.4,10.59,24.73,0.2126,28.86,0.2417,137.45
2016-09-20,372045.0,50891474.69,2.62,10.59,0.94,51.18,0.0,37398794.58,161965.0,273406.0,22154948.19,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.06,844.0,8457.0,0.0,0.0,0.12,0.0,0.0,0.0,19748.0,22.27,2.37,0.0,0.0,10.0,10.0,1457949.0,199430645.85,0.0,200.6,9.99,25.77,0.2208,29.61,0.2297,137.5
2016-09-21,372384.0,50326591.84,2.62,10.4,0.94,51.07,0.0,36995823.89,162353.0,273745.0,21941525.86,0.0,0.0,458.0,0.21,0.0,0.0,0.0,0.01,1518.0,70.0,0.0,0.0,0.21,458.0,0.0,0.0,1179.0,22.15,0.16,0.0,0.0,10.02,10.02,1458397.0,197098023.97,0.0,200.04,9.97,25.51,0.2189,29.39,0.2298,135.85
2016-09-22,362555.0,49340876.65,2.55,10.12,0.92,49.41,0.0,35916886.55,168285.0,263916.0,22902261.53,0.0,0.0,3932.0,0.36,0.0,0.0,0.0,0.0,3588.0,0.0,0.0,0.0,0.36,3932.0,0.0,2000.0,13417.0,23.0,2.1,0.0,0.0,10.39,10.39,1452172.0,197629158.42,0.0,197.1,10.45,26.56,0.2271,29.78,0.2237,136.8
2016-09-23,325070.0,44077769.79,2.29,9.03,0.82,44.48,0.0,34756989.97,137682.0,256330.0,18668949.76,0.0,0.0,397.0,0.0,0.0,118.0,0.0,4.24,0.0,31000.0,0.0,0.0,0.0,397.0,0.02,0.0,7704.0,18.82,0.84,0.0,0.0,8.53,8.53,1476531.0,200209780.97,0.0,201.87,8.53,26.51,0.2244,31.95,0.2014,136.3
2016-09-26,334761.0,45258606.54,2.36,9.23,0.85,45.63,0.0,33274899.88,143979.0,246122.0,19465496.02,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.93,539.0,13703.0,0.0,0.0,0.08,0.0,0.0,20000.0,10747.0,19.57,1.54,0.0,0.0,8.91,8.91,1471808.0,198983690.4,0.0,200.25,8.9,25.58,0.2302,31.02,0.2072,135.9
2016-09-27,328971.0,44508544.11,2.32,8.96,0.83,44.79,0.0,32380452.57,142667.0,239330.0,19302310.73,0.0,0.0,541.0,0.06,0.0,0.0,0.0,0.25,541.0,1853.0,0.0,0.0,0.06,541.0,0.0,0.0,7333.0,19.4,1.0,0.0,0.0,8.83,8.83,1473507.0,199359977.93,0.0,200.61,8.82,26.13,0.238,31.57,0.2035,136.0
2016-09-28,336830.0,45471311.26,2.37,8.96,0.85,45.83,0.0,33307468.88,150026.0,246726.0,20253180.96,0.0,0.0,1984.0,1.01,0.0,0.0,0.0,0.0,7457.0,37.0,0.0,0.0,1.01,1984.0,0.0,5412.0,61.0,20.37,0.01,0.0,0.0,9.28,9.28,1466934.0,198032872.69,0.0,199.27,9.27,25.8,0.2338,30.87,0.2083,135.7
2016-09-29,339002.0,45309241.96,2.39,8.96,0.86,45.92,0.0,33109232.51,149706.0,247722.0,20008924.36,0.0,0.0,2148.0,0.32,0.0,800.0,0.0,0.36,2378.0,2596.0,0.0,0.0,0.32,2148.0,0.11,128.0,2182.0,20.19,0.3,0.0,0.0,9.31,9.31,1458377.0,194919075.31,0.0,197.42,9.28,25.78,0.2323,30.84,0.2108,134.35
2016-09-30,338271.0,44656281.35,2.38,8.8,0.86,45.34,0.0,32467886.58,150794.0,245944.0,19906818.17,0.0,0.0,42.0,0.63,0.0,0.0,0.0,0.0,4854.0,0.0,0.0,0.0,0.63,42.0,0.0,1046.0,6632.0,20.1,1.15,0.0,0.0,9.38,9.38,1457028.0,192347119.03,0.0,195.34,9.33,25.55,0.2278,29.9,0.2104,132.7
