DATE,ATE FP Equity_DX_SI_QTY,ATE FP Equity_DX_SHORT_INTEREST_VALUE,ATE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATE FP Equity_DX_SI_MV,ATE FP Equity_DX_DSS,ATE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATE FP Equity_DX_SUPPLY_SI_QTY,ATE FP Equity_DX_BROKER_SI_QTY,ATE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATE FP Equity_DX_BROKER_SI_MV_NEW_x,ATE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATE FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATE FP Equity_DX_BROKER_SI_MV_INC_x,ATE FP Equity_DX_SUPPLY_SI_MV_NEW,ATE FP Equity_DX_BROKER_SI_QTY_ADD,ATE FP Equity_DX_BROKER_SI_QTY_NEW,ATE FP Equity_DX_SUPPLY_SI_MV_DEC,ATE FP Equity_DX_BROKER_SI_QTY_INC,ATE FP Equity_DX_SUPPLY_SI_QTY_DEC,ATE FP Equity_DX_BROKER_SI_MV_NEW_y,ATE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATE FP Equity_DX_BROKER_SI_MV_INC_y,ATE FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATE FP Equity_DX_BROKER_SI_MV_ADD,ATE FP Equity_DX_SUPPLY_SI_QTY_ADD,ATE FP Equity_DX_BROKER_SI_QTY_DEC,ATE FP Equity_DX_SUPPLY_SI_MV,ATE FP Equity_DX_BROKER_SI_MV_DEC,ATE FP Equity_DX_SUPPLY_SI_MV_RMV,ATE FP Equity_DX_BROKER_SI_MV_RMV,ATE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATE FP Equity_DX_UTILIZATION_QUANTITY,ATE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ATE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATE FP Equity_DX_ACTIVE_UTILIZATION_MV,ATE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATE FP Equity_DX_BROKER_SI_CON_RATIO,ATE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATE FP Equity_DX_DEMAND_SUPPLY_RATIO,ATE FP Equity_PX_LAST
2007-03-06,364205.0,7657667.11,2.1,3.37,1.18,9.92,1.0,6666746.63,240322.0,317076.0,5052939.62,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.03,0.0,1585.0,0.0,0.0,0.0,521.0,0.0,0.0,15100.0,6.45,0.45,0.0,0.0,11.32,11.32,1883070.0,39592875.47,0.0,50.84,11.26,17.9,0.3217,51.44,0.1715,27.07
2007-03-07,352291.0,7226570.99,2.03,3.2,1.14,9.39,1.0,6246764.06,241918.0,304526.0,4962481.59,0.0,0.0,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.0,0.0,12550.0,6.46,0.37,0.0,0.0,11.7,11.7,1825683.0,37450368.6,0.0,48.54,11.74,18.13,0.3374,53.15,0.1704,26.41
2007-03-08,354352.0,7756007.15,2.04,3.01,1.15,9.88,1.0,6731896.04,245132.0,307563.0,5365415.02,0.0,0.0,3215.0,0.08,0.0,0.0,0.0,0.0,3037.0,0.0,0.0,0.0,0.08,3215.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,11.93,11.93,1808965.0,39594373.6,0.0,50.29,11.83,18.04,0.343,53.77,0.1725,28.18
2007-03-09,364653.0,7975809.36,2.1,2.97,1.18,10.17,1.0,6793544.52,260090.0,310600.0,5688773.32,0.0,0.0,14958.0,0.06,0.0,0.0,0.0,0.0,3037.0,0.0,0.0,0.0,0.06,14958.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,12.61,12.61,1802400.0,39422680.74,0.0,50.73,12.61,17.76,0.3273,52.33,0.1768,28.16
2007-03-12,370559.0,8070449.02,2.13,2.99,1.2,10.41,1.0,6895269.47,263758.0,316600.0,5744417.2,0.0,0.0,3668.0,0.23,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.23,3668.0,0.0,0.0,0.0,7.39,0.0,0.0,0.0,12.79,12.79,1798112.0,39161297.49,0.0,50.41,12.79,17.34,0.3142,50.79,0.1797,28.04
2007-03-13,446525.0,9502954.85,2.57,3.57,1.44,12.39,1.0,8057373.51,288888.0,378600.0,6148120.75,0.0,0.0,11331.0,1.74,0.0,0.0,0.0,0.0,62000.0,0.0,0.0,0.0,1.74,11331.0,0.0,13800.0,0.0,7.99,0.0,0.0,0.0,14.42,14.42,1713989.0,36477151.5,0.0,47.22,14.47,27.62,0.2713,41.43,0.2229,27.4
2007-03-14,470172.0,9900305.67,2.71,3.99,1.52,12.94,1.0,8474656.77,275250.0,402467.0,5795877.12,0.0,0.0,10130.0,0.64,0.0,0.0,0.0,0.67,23867.0,23768.0,0.0,0.0,0.64,10130.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,13.76,13.76,1725823.0,36340265.33,0.0,46.89,13.8,28.49,0.2582,39.1,0.235,27.11
2007-03-15,446213.0,9461656.77,2.57,3.78,1.44,12.28,1.0,8256995.22,272579.0,389401.0,5779860.61,0.0,0.0,8048.0,0.26,0.0,0.0,0.0,0.39,10702.0,14436.0,0.0,0.0,0.26,8048.0,0.0,3717.0,23768.0,7.45,0.67,0.0,0.0,13.66,13.66,1722436.0,36523136.36,0.0,47.0,13.67,30.07,0.2894,41.58,0.2237,27.3
2007-03-16,457275.0,9767253.87,2.63,3.87,1.48,12.61,1.0,8553083.45,272874.0,400431.0,5828505.02,0.0,0.0,296.0,0.28,0.0,0.0,0.0,0.0,11030.0,0.0,0.0,0.0,0.28,296.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0,13.67,13.67,1722620.0,36794635.31,0.0,47.29,13.68,29.27,0.2836,40.78,0.2292,27.5
2007-03-19,477155.0,10340130.17,2.75,3.81,1.54,13.4,1.0,9110899.53,272042.0,420431.0,5895253.52,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,25000.0,832.0,0.0,0.0,0.7,0.0,0.0,0.0,5000.0,7.59,0.0,0.0,0.0,13.64,13.64,1721676.0,37309373.16,0.0,47.94,13.66,30.87,0.2806,38.84,0.2393,27.9
2007-03-20,496534.0,10659807.31,2.86,3.98,1.61,14.03,1.0,9536943.82,268347.0,444231.0,5760989.81,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.09,23800.0,3695.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.0,12.83,12.83,1823729.0,39152605.32,0.0,50.69,12.86,31.67,0.2774,37.0,0.2373,27.64
2007-03-21,499759.0,10686344.22,2.88,3.94,1.62,13.94,1.0,9520372.26,270764.0,445231.0,5789745.27,0.0,0.0,2417.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,2417.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,12.93,12.93,1822816.0,38977265.48,0.0,50.26,12.94,31.9,0.2745,36.4,0.2387,27.53
2007-03-22,499418.0,10869126.56,2.87,3.9,1.62,14.04,1.0,9985807.9,255874.0,458831.0,5568735.79,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.39,13600.0,14890.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,7.15,0.0,0.0,0.0,12.24,12.24,1835075.0,39937812.47,0.0,51.19,12.26,33.03,0.2885,36.84,0.2388,28.02
2007-03-23,443543.0,9670311.55,2.55,3.47,1.44,12.55,1.0,8782691.35,256767.0,402831.0,5598142.42,0.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.0,0.0,0.0,56000.0,7.23,1.56,0.0,0.0,12.27,12.27,1836170.0,40032952.74,0.0,51.53,12.3,24.3,0.2875,41.44,0.2119,28.07
2007-03-26,435891.0,9340968.9,2.51,3.45,1.41,12.23,1.0,8250802.39,267752.0,385019.0,5737817.72,0.0,0.0,10986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10986.0,0.0,0.0,17812.0,7.45,0.5,0.0,0.0,12.68,12.68,1844532.0,39527579.26,0.0,51.11,12.72,22.94,0.2906,42.76,0.2064,27.59
2007-03-27,440245.0,9437692.83,2.53,3.53,1.42,12.29,1.0,8352576.28,266658.0,389627.0,5716444.92,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.04,4608.0,1094.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,7.38,0.0,0.0,0.0,12.6,12.6,1849170.0,39641332.54,0.0,51.02,12.63,23.81,0.2905,42.56,0.2081,27.6
2007-03-28,440264.0,9417582.53,2.53,3.53,1.42,12.29,1.0,8334418.5,266714.0,389627.0,5705215.75,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,7.38,0.0,0.0,0.0,12.6,12.6,1849334.0,39558663.82,0.0,51.01,12.64,23.82,0.2904,42.52,0.2081,27.54
2007-03-29,441084.0,9764016.13,2.54,3.57,1.43,12.51,1.0,8589967.37,267706.0,388047.0,5926049.69,0.0,0.0,2836.0,0.0,0.0,0.0,0.0,0.01,0.0,1844.0,0.0,0.0,0.0,2836.0,0.0,0.0,1580.0,7.56,0.04,0.0,0.0,12.68,12.68,1843044.0,40798377.04,0.0,52.15,12.67,23.0,0.2901,43.16,0.209,28.5
2007-03-30,444168.0,9728787.08,2.56,3.5,1.44,12.56,1.0,8499546.66,273291.0,388047.0,5986000.68,0.0,0.0,5584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5584.0,0.0,0.0,0.0,7.73,0.0,0.0,0.0,12.94,12.94,1837958.0,40257519.78,0.0,51.91,12.96,23.09,0.2853,42.55,0.2104,28.2
2007-04-02,437593.0,9730923.04,2.52,3.42,1.42,12.55,1.0,8494079.81,260284.0,381973.0,5788034.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,13006.0,0.0,0.0,0.0,0.0,0.0,0.0,6074.0,7.45,0.11,0.0,0.0,12.36,12.36,1846036.0,41051009.15,0.0,52.71,12.38,22.42,0.2877,43.26,0.2078,28.63
2007-04-03,426752.0,9552825.96,2.46,3.21,1.38,12.33,1.0,8303543.79,260983.0,370943.0,5842093.71,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,0.0,0.0,11030.0,7.51,0.28,0.0,0.0,12.39,12.39,1845394.0,41309068.74,0.0,52.88,12.43,22.86,0.2923,44.42,0.2026,28.82
2007-04-04,465614.0,10422750.23,2.68,3.43,1.51,13.45,1.0,9171117.64,261404.0,409700.0,5851517.78,0.0,0.0,421.0,0.42,0.0,23757.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.42,421.0,0.69,0.0,0.0,7.54,0.0,0.0,0.0,12.64,12.64,1807340.0,40457231.51,0.0,52.08,12.65,24.16,0.2613,40.51,0.2251,28.82
2007-04-05,465274.0,10646426.27,2.68,3.41,1.51,13.58,1.0,9370728.7,260797.0,409523.0,5967571.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,7.54,0.0,0.0,0.0,12.7,12.7,1792157.0,41008238.92,0.0,51.44,12.79,23.92,0.2632,40.97,0.2266,29.46
2007-04-06,465736.0,10656997.78,2.68,3.44,1.51,13.61,1.0,9370682.93,262510.0,409521.0,6006768.83,0.0,0.0,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.0,0.0,0.0,2.0,7.61,0.0,0.0,0.0,12.77,12.77,1792556.0,41017368.86,0.0,51.68,12.83,23.9,0.2631,40.96,0.2266,0.0
2007-04-09,465814.0,10658782.58,2.68,3.44,1.51,13.67,1.0,9377067.03,261756.0,409800.0,5989515.76,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,279.0,754.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,12.74,12.74,1793057.0,41028832.77,0.0,52.76,12.75,23.78,0.2619,40.77,0.2267,0.0
2007-04-10,478525.0,11005388.12,2.75,3.53,1.55,14.12,1.0,9722275.2,260955.0,422734.0,6001590.42,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.01,13035.0,800.0,0.0,0.0,0.41,0.0,0.0,0.0,102.0,7.71,0.0,0.0,0.0,12.74,12.74,1787455.0,41108899.26,0.0,52.78,12.75,23.96,0.2583,39.6,0.2336,29.61
2007-04-11,487963.0,11222448.57,2.8,3.61,1.58,14.44,1.0,9935494.89,261552.0,432005.0,6015320.56,0.0,0.0,596.0,0.37,0.0,0.0,0.0,0.0,11704.0,0.0,0.0,0.0,0.37,596.0,0.0,0.0,2432.0,7.75,0.06,0.0,0.0,12.69,12.69,1798951.0,41373290.76,0.0,53.31,12.7,26.08,0.2583,38.69,0.2368,29.61
2007-04-12,473016.0,10911754.95,2.72,3.47,1.53,14.04,1.0,9622135.26,261365.0,417112.0,6029290.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,14893.0,7.76,0.42,0.0,0.0,12.9,12.9,1764581.0,40706182.16,0.0,52.38,12.9,25.25,0.2611,39.97,0.2335,29.7
2007-04-13,473109.0,10913900.32,2.72,3.49,1.53,14.05,1.0,9623265.61,261532.0,417161.0,6033142.84,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,7.77,0.0,0.0,0.0,12.91,12.91,1764727.0,40709550.16,0.0,52.38,12.92,25.24,0.261,39.94,0.2335,29.7
2007-04-16,469309.0,10877272.92,2.7,3.75,1.52,14.0,1.0,9582501.3,261204.0,413445.0,6053979.78,0.0,0.0,0.0,0.0,0.0,3400.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.1,0.0,7116.0,7.8,0.19,0.0,0.0,12.37,12.37,1849805.0,42873317.64,0.0,55.16,12.38,23.91,0.2578,40.31,0.2223,29.84
2007-04-17,467772.0,10838016.28,2.69,4.01,1.51,13.96,1.0,9541940.86,261497.0,411833.0,6058739.61,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,1612.0,7.81,0.05,0.0,0.0,12.21,12.21,1880760.0,43576159.98,0.0,56.11,12.22,24.0,0.259,40.39,0.2184,29.83
2007-04-18,472885.0,10982192.46,2.72,4.07,1.53,14.1,1.0,9682750.49,261547.0,416932.0,6074118.43,0.0,0.0,51.0,0.15,0.0,0.0,0.0,0.0,5100.0,0.0,0.0,0.0,0.15,51.0,0.0,0.0,0.0,7.81,0.0,0.0,0.0,12.21,12.21,1880707.0,43677186.29,0.0,56.17,12.21,24.31,0.2576,39.88,0.2207,29.9
2007-04-19,512554.0,11784025.18,2.94,4.43,1.66,15.27,1.0,10495207.06,261935.0,456496.0,6022094.52,0.0,0.0,388.0,1.19,0.0,0.0,0.0,0.0,39563.0,0.0,0.0,0.0,1.19,388.0,0.0,0.0,0.0,7.78,0.0,0.0,0.0,12.25,12.25,1876951.0,43152600.21,0.0,55.61,12.27,26.97,0.2528,36.59,0.2396,29.6
2007-04-20,512088.0,11880703.16,2.94,4.51,1.66,15.24,1.0,10585418.65,261063.0,456258.0,6056794.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,872.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,7.78,0.01,0.0,0.0,12.21,12.21,1877026.0,43547961.94,0.0,55.97,12.21,27.04,0.2532,36.68,0.2395,29.87
2007-04-23,541690.0,12567484.68,3.11,5.07,1.75,16.16,1.0,10975767.24,274266.0,473083.0,6363111.29,0.0,0.0,13202.0,0.63,0.0,0.0,0.0,0.0,20225.0,0.0,0.0,0.0,0.63,13202.0,0.0,0.0,3400.0,8.19,0.1,0.0,0.0,12.84,12.84,1861143.0,43179468.23,0.0,55.52,12.85,27.93,0.2449,34.54,0.2537,29.87
2007-04-24,541885.0,12412070.27,3.11,5.33,1.75,16.12,1.0,10838517.94,274637.0,473187.0,6290658.98,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,8.13,0.0,0.0,0.0,12.86,12.86,1861509.0,42638531.27,0.0,55.11,12.85,28.01,0.2451,34.49,0.2537,29.49
2007-04-25,541412.0,12489545.96,3.11,5.24,1.75,16.07,1.0,10910094.02,273750.0,472944.0,6314993.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,8.1,0.01,0.0,0.0,12.83,12.83,1860732.0,42924238.52,0.0,54.97,12.84,28.08,0.2453,34.58,0.2537,29.7
2007-04-26,541764.0,12392466.85,3.11,5.31,1.75,16.06,1.0,10822261.21,274402.0,473119.0,6276750.93,0.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,12.82,12.82,1866129.0,42686375.93,0.0,55.16,12.82,28.08,0.245,34.44,0.2531,29.45
2007-04-27,696249.0,15791004.58,4.0,6.94,2.25,20.52,1.0,14462335.64,264220.0,637666.0,5992538.92,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.32,164547.0,10182.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,12.06,12.06,1926119.0,43684592.66,0.0,56.45,12.07,26.1,0.3021,45.46,0.3179,29.2
2007-04-30,695749.0,15925572.38,4.0,6.93,2.25,20.52,1.0,14587067.02,263522.0,637273.0,6031972.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,7.75,0.01,0.0,0.0,12.04,12.04,1925240.0,44068405.38,0.0,56.6,12.05,26.32,0.3023,45.4,0.3179,29.47
2007-05-01,695950.0,15930173.24,4.0,6.91,2.25,20.59,1.0,14590019.8,263943.0,637402.0,6041608.9,0.0,0.0,421.0,0.01,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.01,421.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,11.62,11.62,2007481.0,45950887.43,0.0,59.28,11.62,26.26,0.3013,45.25,0.3064,0.0
2007-05-02,679405.0,15551461.1,3.9,6.75,2.2,20.1,1.0,14211147.43,220006.0,620850.0,5035898.69,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1.3,13.0,44000.0,0.0,0.0,0.0,63.0,0.0,0.0,16565.0,6.48,0.49,0.0,0.0,9.83,9.83,2017152.0,46172254.92,0.0,59.42,9.84,25.42,0.2996,45.4,0.3037,29.47
2007-05-03,679385.0,15461296.12,3.9,7.02,2.2,20.05,1.0,14152222.95,251960.0,621863.0,5734050.9,0.0,0.0,33014.0,0.36,0.0,0.0,0.0,0.03,12144.0,1060.0,0.0,0.0,0.36,33014.0,0.0,0.0,11131.0,7.41,0.35,0.0,0.0,10.97,10.97,2044567.0,46529811.26,0.0,60.03,10.99,23.71,0.3087,47.32,0.2958,29.3
2007-05-04,680414.0,15067207.94,3.91,7.05,2.2,20.05,1.0,13771286.42,252706.0,621892.0,5595966.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,28.0,315.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,7.4,0.0,0.0,0.0,10.98,10.98,2049212.0,45378112.91,0.0,59.84,11.0,23.7,0.3086,47.31,0.2956,28.51
2007-05-07,677310.0,15098427.16,3.89,6.4,2.19,19.7,1.0,13797034.63,251812.0,618930.0,5613330.88,0.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.06,0.0,894.0,0.0,0.0,0.0,0.0,0.07,0.0,5562.0,7.25,0.19,0.0,0.0,11.45,11.45,1946896.0,43399724.57,0.0,55.97,11.47,23.6,0.3068,47.25,0.308,28.7
2007-05-08,677351.0,15178257.54,3.89,6.26,2.19,19.78,1.0,13870421.83,251712.0,618987.0,5640428.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,11.45,11.45,1946971.0,43628233.01,0.0,56.21,11.46,23.63,0.3059,47.09,0.3081,28.85
2007-05-09,660422.0,14850204.14,3.79,6.13,2.14,19.33,1.0,13537610.35,251771.0,602048.0,5661305.57,0.0,0.0,58.0,0.35,0.0,0.0,0.0,0.0,12061.0,0.0,0.0,0.0,0.35,58.0,0.0,0.0,29000.0,7.31,0.84,0.0,0.0,11.44,11.44,1948464.0,43813028.89,0.0,56.45,11.46,19.85,0.3195,50.02,0.3002,28.95
2007-05-10,643337.0,14640923.57,3.7,5.74,2.08,18.89,1.0,13314349.67,251266.0,585046.0,5718257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,17002.0,7.33,0.5,0.0,0.0,11.48,11.48,1936632.0,44073450.0,0.0,56.67,11.46,20.57,0.3089,48.49,0.294,29.3
2007-05-11,643619.0,14472373.03,3.7,5.53,2.08,18.87,1.0,13161870.43,251201.0,585338.0,5648488.59,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,292.0,64.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.31,0.0,0.0,0.0,11.39,11.39,1954899.0,43957725.86,0.0,56.7,11.42,20.33,0.3089,48.54,0.2917,28.95
2007-05-14,652481.0,14646303.73,3.75,5.58,2.11,19.04,1.0,13337503.34,251357.0,594175.0,5642234.74,0.0,0.0,156.0,0.26,0.0,0.0,0.0,0.0,8993.0,0.0,0.0,0.0,0.26,156.0,0.0,0.0,156.0,7.28,0.01,0.0,0.0,11.09,11.09,2016184.0,45257476.07,0.0,58.3,11.11,20.12,0.3157,49.5,0.2877,28.9
2007-05-15,655585.0,14507206.11,3.77,5.33,2.12,19.07,1.0,13215889.17,251656.0,597230.0,5568805.66,0.0,0.0,299.0,0.11,0.0,0.0,0.0,0.0,3055.0,0.0,0.0,0.0,0.11,299.0,0.0,0.0,0.0,7.23,0.0,0.0,0.0,11.62,11.62,1914209.0,42358846.67,0.0,54.7,11.67,19.79,0.3152,49.41,0.3027,28.49
2007-05-16,696269.0,15683297.51,4.0,5.45,2.25,20.22,1.0,14368707.02,251701.0,637907.0,5669506.57,0.0,0.0,45.0,1.13,0.0,0.0,0.0,0.0,41000.0,0.0,0.0,0.0,1.13,45.0,0.0,0.0,323.0,7.28,0.01,0.0,0.0,11.63,11.63,1913409.0,43099093.33,0.0,55.17,11.66,18.67,0.3324,51.72,0.3216,29.0
2007-05-17,696538.0,15554103.6,4.0,5.13,2.25,20.32,1.0,14251716.68,251465.0,638215.0,5615361.49,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,307.0,236.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,11.61,11.61,1914076.0,42742443.92,0.0,55.21,11.64,18.73,0.331,51.51,0.3216,28.75
2007-05-18,676549.0,15254873.69,3.89,5.16,2.19,19.77,1.0,14159961.99,242172.0,627990.0,5460511.02,0.0,60472.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,60472.0,0.0,0.0,0.0,0.0,10225.0,7.03,0.29,2.03,0.0,11.16,11.16,1928398.0,43481651.6,69765.0,55.9,11.17,19.17,0.3258,50.79,0.3117,29.03
2007-05-21,666743.0,15163234.83,3.83,5.18,2.16,19.59,1.0,14058643.83,242383.0,618173.0,5512334.36,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,9817.0,7.09,0.28,0.0,0.0,11.17,11.17,1927192.0,43828678.91,0.0,56.33,11.18,19.51,0.3326,51.24,0.3073,29.28
2007-05-22,671880.0,15160033.95,3.86,5.5,2.17,19.71,1.0,13951008.38,248006.0,618297.0,5595909.06,0.0,0.0,5623.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,5623.0,0.0,0.0,0.0,7.24,0.0,0.0,0.0,11.42,11.42,1923770.0,43407183.6,0.0,56.01,11.45,19.24,0.3281,50.94,0.3094,29.05
2007-05-23,672851.0,15155812.5,3.87,5.42,2.18,19.67,1.0,13949813.91,247675.0,619310.0,5578821.85,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,1072.0,331.0,0.0,0.0,0.03,0.0,0.0,0.0,58.0,7.21,0.0,0.0,0.0,11.41,11.41,1923203.0,43319700.9,0.0,55.8,11.45,19.25,0.3297,51.17,0.3099,29.0
2007-05-24,681565.0,14907412.0,3.92,5.51,2.2,19.79,1.0,13547915.7,256778.0,619409.0,5616332.18,0.0,0.0,9103.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,9103.0,0.0,0.0,0.0,7.34,0.0,0.0,0.0,11.82,11.82,1915503.0,41896506.45,0.0,54.31,11.91,18.58,0.3243,50.87,0.3138,28.16
2007-05-25,681217.0,14883927.07,3.91,5.24,2.2,19.64,1.0,13534662.4,254987.0,619463.0,5571217.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,54.0,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,11.76,11.76,1913614.0,41810599.58,0.0,53.96,11.87,18.69,0.3265,51.17,0.3141,28.13
2007-05-28,718200.0,15820272.18,4.13,5.5,2.32,20.74,1.0,14460173.73,254919.0,656455.0,5615271.46,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,37000.0,68.0,0.0,0.0,1.09,0.0,0.0,0.0,8.0,7.24,0.0,0.0,0.0,11.72,11.72,1919271.0,42277067.12,0.0,54.38,11.75,21.83,0.3187,49.43,0.3303,28.36
2007-05-29,707959.0,15699164.62,4.07,5.47,2.29,20.52,1.0,14341041.71,254615.0,646714.0,5646150.13,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.01,0.0,561.0,0.0,0.0,0.0,257.0,0.0,0.0,9741.0,7.29,0.29,0.0,0.0,11.71,11.71,1920038.0,42577313.99,0.0,54.81,11.74,22.24,0.3135,48.62,0.3256,28.55
2007-05-30,688105.0,15157349.47,3.95,5.39,2.22,19.94,1.0,13949770.6,248616.0,633284.0,5476431.06,0.0,0.0,547.0,0.0,0.0,0.0,0.0,0.2,103.0,6546.0,0.0,0.0,0.0,547.0,0.0,0.0,13533.0,7.1,0.38,0.0,0.0,11.43,11.43,1927269.0,42453244.42,0.0,54.8,11.47,22.85,0.3207,49.34,0.3162,28.36
2007-05-31,697597.0,15463966.38,4.01,5.51,2.26,20.22,1.0,14163067.91,252051.0,638912.0,5587335.08,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.03,5635.0,982.0,0.0,0.0,0.16,0.0,0.0,4417.0,7.0,7.21,0.0,0.0,0.0,11.59,11.59,1922620.0,42619637.18,0.0,54.86,11.62,22.68,0.3238,49.77,0.3208,28.54
