DATE,GFC FP Equity_DX_SI_QTY,GFC FP Equity_DX_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GFC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GFC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GFC FP Equity_DX_SI_MV,GFC FP Equity_DX_DSS,GFC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY,GFC FP Equity_DX_BROKER_SI_QTY,GFC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GFC FP Equity_DX_BROKER_SI_MV_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_x,GFC FP Equity_DX_BROKER_SI_MV_INC_x,GFC FP Equity_DX_SUPPLY_SI_MV_NEW,GFC FP Equity_DX_BROKER_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_NEW,GFC FP Equity_DX_SUPPLY_SI_MV_DEC,GFC FP Equity_DX_BROKER_SI_QTY_INC,GFC FP Equity_DX_SUPPLY_SI_QTY_DEC,GFC FP Equity_DX_BROKER_SI_MV_NEW_y,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GFC FP Equity_DX_BROKER_SI_MV_INC_y,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_y,GFC FP Equity_DX_BROKER_SI_MV_ADD,GFC FP Equity_DX_SUPPLY_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_DEC,GFC FP Equity_DX_SUPPLY_SI_MV,GFC FP Equity_DX_BROKER_SI_MV_DEC,GFC FP Equity_DX_SUPPLY_SI_MV_RMV,GFC FP Equity_DX_BROKER_SI_MV_RMV,GFC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GFC FP Equity_DX_UTILIZATION_QUANTITY,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GFC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GFC FP Equity_DX_ACTIVE_UTILIZATION_MV,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GFC FP Equity_DX_BROKER_SI_CON_RATIO,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GFC FP Equity_DX_DEMAND_SUPPLY_RATIO,GFC FP Equity_PX_LAST
2016-12-27,262360.0,32009828.56,0.78,3.71,0.41,33.64,0.0,21941178.23,199425.0,179835.0,24331300.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.0,3163.0,25.68,0.53,0.0,0.0,1.93,1.93,10135014.0,1236545436.11,0.0,1303.02,1.93,12.5,0.1984,39.56,0.0254,129.5
2016-12-28,269846.0,32707076.96,0.8,4.03,0.43,34.79,0.0,21797162.77,196492.0,179835.0,23816098.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,2933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35,0.0,0.0,0.0,1.9,1.9,10148117.0,1230017282.89,0.0,1314.78,1.89,12.02,0.1922,38.65,0.0261,128.65
2016-12-29,266178.0,32588502.09,0.79,4.07,0.42,34.06,0.0,21876748.21,203973.0,178686.0,24972666.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,2519.0,0.0,0.0,0.0,0.0,0.0,10000.0,1149.0,26.27,0.13,0.0,0.0,1.97,1.97,10139989.0,1241451407.55,0.0,1301.49,1.98,12.35,0.1941,38.82,0.0257,129.95
2016-12-30,245448.0,30397372.51,0.73,3.77,0.39,31.74,0.0,20981231.3,193613.0,169416.0,23977895.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,10360.0,0.0,0.0,0.0,0.0,0.0,0.0,9270.0,25.25,1.21,0.0,0.0,1.87,1.87,10135598.0,1255237557.41,0.0,1316.15,1.88,13.44,0.2253,42.64,0.0238,131.45
2017-01-02,247870.0,30884146.58,0.74,3.83,0.39,32.37,0.0,21413689.43,193135.0,171862.0,24064266.15,0.0,0.0,4000.0,0.21,0.0,1800.0,0.0,0.55,646.0,4478.0,0.0,0.0,0.21,4000.0,0.24,0.0,0.0,25.51,0.0,0.0,0.0,1.86,1.86,10176972.0,1268032012.69,0.0,1336.61,1.87,13.21,0.2231,42.51,0.0239,132.25
2017-01-03,207658.0,25296658.0,0.62,3.31,0.33,27.43,0.0,19093764.16,167281.0,156739.0,20377978.44,0.0,0.0,40.0,0.25,0.0,0.0,0.0,3.4,2000.0,25894.0,0.0,0.0,0.25,40.0,0.0,0.0,0.0,21.95,0.0,0.0,2.09,1.61,1.61,10206763.0,1243376093.84,0.0,1351.63,1.6,13.95,0.2562,46.33,0.02,129.3
2017-01-04,208748.0,25744112.66,0.62,3.29,0.33,27.07,0.0,19077217.71,170421.0,154689.0,21017386.63,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.05,3163.0,16.0,0.0,0.0,0.56,0.0,0.0,3156.0,5213.0,22.1,0.73,0.0,0.0,1.64,1.64,10207442.0,1258845770.12,0.0,1317.47,1.65,16.32,0.2511,45.06,0.0201,130.9
2017-01-05,211446.0,25787989.59,0.63,3.41,0.33,27.5,0.0,19480209.72,176489.0,159726.0,21524628.01,0.0,0.0,8481.0,0.47,0.0,8407.0,0.0,0.31,3393.0,2413.0,0.0,0.0,0.47,8481.0,1.14,0.0,6763.0,22.94,1.02,0.0,0.0,1.7,1.7,10198054.0,1243756374.4,0.0,1325.13,1.7,13.92,0.2423,44.79,0.0204,129.45
2017-01-06,231007.0,28587170.69,0.69,3.68,0.36,30.08,0.0,22090530.82,196050.0,178509.0,24261233.7,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.04,18783.0,97.0,0.0,0.0,2.48,0.0,0.0,19658.0,0.0,25.59,0.0,0.0,0.0,1.89,1.89,10188414.0,1260818633.5,0.0,1325.87,1.89,12.78,0.223,42.37,0.0222,131.35
2017-01-09,251813.0,30473912.29,0.75,3.96,0.4,32.91,0.0,23483063.95,218326.0,194046.0,26421381.64,0.0,0.0,23894.0,2.23,0.0,0.0,0.0,0.21,17007.0,1618.0,0.0,0.0,2.23,23894.0,0.0,0.0,1470.0,28.46,0.17,0.0,0.0,2.11,2.11,10144811.0,1227705005.64,0.0,1327.43,2.1,15.33,0.2061,39.0,0.0243,128.45
2017-01-10,257766.0,31048621.43,0.77,4.03,0.41,33.21,0.0,24309892.79,224279.0,201821.0,27015020.47,0.0,0.0,18594.0,1.38,0.0,0.0,0.0,1.77,11023.0,12641.0,0.0,0.0,1.38,18594.0,0.0,0.0,3248.0,28.79,0.67,0.0,0.0,2.16,2.16,10148094.0,1222365745.85,0.0,1303.71,2.16,19.39,0.2022,36.58,0.0249,127.85
2017-01-11,248271.0,29729492.91,0.74,3.81,0.39,31.84,0.0,23757154.38,215584.0,198396.0,25815350.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,8695.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.0,27.43,0.51,0.0,0.0,2.08,2.08,10164229.0,1217127147.3,0.0,1298.37,2.07,19.45,0.2116,37.67,0.0239,127.1
2017-01-12,244160.0,28961176.73,0.73,3.79,0.38,30.97,0.0,23045225.35,214866.0,194285.0,25486452.33,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.56,0.0,3718.0,0.0,0.0,0.0,0.0,0.38,3000.0,7111.0,27.14,0.98,0.0,0.0,2.07,2.07,10157018.0,1204780444.77,0.0,1282.34,2.07,18.33,0.211,38.1,0.0235,125.9
2017-01-13,236083.0,27980876.45,0.7,3.75,0.37,29.89,0.0,22069624.0,206789.0,186208.0,24508911.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,8077.0,0.0,0.0,0.0,0.0,0.0,0.0,8077.0,26.04,1.07,0.0,0.0,1.99,1.99,10167643.0,1205082799.72,0.0,1281.39,1.99,16.93,0.2191,39.6,0.0228,125.8
2017-01-16,200812.0,23620776.25,0.6,3.22,0.32,25.4,0.0,18564256.08,175518.0,157824.0,20645536.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.0,31271.0,0.0,0.0,0.0,0.0,0.0,0.0,28384.0,22.01,3.6,0.0,0.0,1.69,1.69,10197273.0,1199467680.73,0.0,1282.9,1.69,14.53,0.2556,45.94,0.0194,124.85
2017-01-17,185374.0,21743734.18,0.55,3.0,0.29,23.13,0.0,17032400.19,166280.0,145208.0,19504073.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,20187.0,0.0,0.0,0.0,0.0,0.0,10949.0,12616.0,20.85,1.66,0.0,0.0,1.6,1.6,10198887.0,1196294452.83,0.0,1268.25,1.62,16.45,0.3023,50.74,0.0179,124.5
2017-01-18,143492.0,16743245.97,0.43,2.31,0.23,17.93,0.0,12266540.82,121998.0,105126.0,14235236.26,0.0,0.0,0.0,0.0,0.0,800.0,0.0,5.54,0.0,44282.0,0.0,0.0,0.0,0.0,0.1,0.0,40882.0,15.2,5.06,0.0,0.0,1.18,1.18,10228360.0,1193487771.58,0.0,1276.14,1.18,21.07,0.2127,37.76,0.0139,123.85
2017-01-19,143277.0,16495430.07,0.43,2.28,0.23,17.73,0.0,11882645.73,119183.0,103211.0,13721496.41,0.0,0.0,900.0,0.32,0.0,0.0,0.0,0.57,2600.0,4515.0,0.0,0.0,0.32,900.0,0.0,800.0,4515.0,14.63,0.6,0.0,0.0,1.15,1.15,10229135.0,1177676675.51,0.0,1265.7,1.14,21.35,0.2165,38.16,0.0138,122.2
2017-01-20,143276.0,16434571.14,0.43,2.22,0.23,17.48,0.0,11838888.04,119182.0,103211.0,13670852.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0.0,0.0,0.0,1.15,1.15,10237417.0,1174289888.06,0.0,1245.99,1.15,21.62,0.2149,37.75,0.0138,121.75
2017-01-23,145936.0,16835932.87,0.43,2.26,0.23,17.81,0.0,11906955.56,121842.0,103211.0,14056324.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,14.86,0.0,0.89,0.0,1.18,1.18,10216608.0,1178640818.07,7340.0,1241.05,1.18,16.07,0.1923,36.98,0.0141,122.45
2017-01-24,126276.0,14389398.72,0.38,1.96,0.2,15.46,0.0,8684393.44,102182.0,76211.0,11643840.0,0.0,7340.0,0.0,0.0,0.89,0.0,0.0,3.31,0.0,27000.0,0.0,7340.0,0.0,0.0,0.0,0.0,27000.0,12.45,3.23,0.0,0.0,0.99,0.99,10263529.0,1169549328.66,0.0,1255.27,0.98,21.27,0.1447,24.49,0.0122,120.95
2017-01-25,136914.0,15524224.37,0.41,2.13,0.22,16.64,0.0,10024630.06,113057.0,88411.0,12819158.26,0.0,0.0,11229.0,1.55,0.0,0.0,0.0,0.31,13000.0,2477.0,0.0,0.0,1.55,11229.0,0.0,2123.0,800.0,13.63,0.1,0.0,0.0,1.08,1.08,10320576.0,1170215883.18,0.0,1248.35,1.08,22.52,0.1683,29.13,0.0131,120.35
2017-01-26,126012.0,14353379.34,0.37,2.0,0.2,15.32,0.0,9967928.29,103055.0,87511.0,11738465.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,10002.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,12.44,0.11,0.0,0.0,0.99,0.99,10337730.0,1177517698.62,0.0,1248.6,0.99,24.54,0.1925,31.64,0.0121,120.9
2017-01-27,130211.0,14776461.14,0.39,2.09,0.21,15.8,0.0,10169136.7,105154.0,89611.0,11932970.29,0.0,0.0,100.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.36,2000.0,900.0,12.69,0.11,0.0,0.0,1.01,1.01,10330299.0,1172291601.85,0.0,1247.16,1.01,24.15,0.1861,31.03,0.0125,120.45
2017-01-30,130211.0,14616980.86,0.39,2.11,0.21,15.73,0.0,10059382.64,105154.0,89611.0,11804179.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,1.01,1.01,10315730.0,1158003763.26,0.0,1241.44,1.0,24.16,0.1868,31.19,0.0125,119.15
2017-01-31,184881.0,20780150.22,0.55,3.13,0.29,22.11,0.0,9446330.04,139785.0,84044.0,15711475.48,0.0,0.0,4698.0,0.0,0.0,0.0,0.0,0.66,0.0,5567.0,0.0,0.0,0.0,4698.0,0.0,35500.0,5567.0,16.65,0.76,0.0,0.0,1.34,1.34,10297572.0,1157420681.64,0.0,1222.51,1.34,20.66,0.2384,41.18,0.0177,119.3
2017-02-01,192754.0,21746775.89,0.57,3.22,0.3,23.15,0.0,9583500.89,146758.0,84944.0,16557442.83,0.0,0.0,7000.0,0.0,0.0,900.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,7000.0,0.11,0.0,0.0,17.53,0.0,0.0,0.0,1.41,1.41,10277716.0,1159546294.64,0.0,1228.91,1.41,20.69,0.2355,40.84,0.0185,119.75
2017-02-02,130373.0,14530761.06,0.39,2.16,0.21,15.68,0.0,9467458.5,101411.0,84944.0,11302792.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,45347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.97,0.97,10325841.0,1150869645.37,0.0,1234.86,0.97,26.67,0.1814,29.32,0.0125,118.3
2017-02-03,129005.0,14402598.4,0.38,2.1,0.2,15.42,0.0,9628266.26,101043.0,86241.0,11280816.63,0.0,0.0,2297.0,0.29,0.0,0.0,0.0,0.33,2297.0,2738.0,0.0,0.0,0.29,2297.0,0.0,73.0,1000.0,11.97,0.12,0.0,0.0,0.97,0.97,10342960.0,1154726554.12,0.0,1225.57,0.97,26.51,0.1775,28.83,0.0124,118.5
2017-02-06,131322.0,14630345.94,0.39,2.09,0.21,15.72,0.0,9883800.13,103323.0,88717.0,11511028.11,0.0,0.0,2476.0,0.3,0.0,0.0,0.0,0.02,2476.0,196.0,0.0,0.0,0.3,2476.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.99,0.99,10350964.0,1153182133.28,0.0,1228.05,0.99,25.93,0.1717,28.3,0.0126,118.25
2017-02-07,122576.0,13765679.63,0.36,1.94,0.19,14.7,0.0,9701089.15,94614.0,86383.0,10625456.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,8709.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,11.24,0.29,0.0,0.0,0.91,0.91,10319610.0,1158925443.43,0.0,1224.85,0.91,28.02,0.1953,30.51,0.0118,119.2
2017-02-08,119168.0,13500836.98,0.35,1.85,0.19,14.35,0.0,9408486.4,92106.0,83046.0,10434916.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,2510.0,0.0,0.0,0.0,0.0,0.0,2.0,3337.0,11.03,0.41,0.0,0.0,0.88,0.88,10330675.0,1170387679.93,0.0,1232.3,0.89,28.9,0.2069,31.42,0.0114,120.25
2017-02-09,194914.0,22119015.65,0.58,2.98,0.31,23.58,0.0,17935201.92,133106.0,158046.0,15104988.34,0.0,0.0,5.0,9.88,0.0,0.0,0.0,0.0,82000.0,5.0,0.0,0.0,9.88,5.0,0.0,41000.0,7000.0,16.02,0.84,0.0,0.0,1.28,1.28,10291976.0,1167942673.42,0.0,1240.24,1.28,18.47,0.324,50.93,0.0187,120.45
2017-02-10,201214.0,22653851.92,0.6,3.08,0.32,24.23,0.0,17709756.32,188571.0,157300.0,21230428.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.16,0.0,17955.0,0.0,0.0,0.0,1.0,0.0,73419.0,746.0,22.67,0.09,0.0,0.0,1.81,1.81,10253614.0,1154411985.45,0.0,1234.68,1.8,17.27,0.289,47.25,0.0193,119.5
2017-02-13,203262.0,22941878.22,0.6,3.07,0.32,24.43,0.0,18111219.04,178070.0,160463.0,20098494.82,0.0,0.0,0.0,0.37,0.0,0.0,0.0,1.27,3163.0,10508.0,0.0,0.0,0.37,0.0,0.0,7.0,0.0,21.3,0.0,0.0,0.0,1.7,1.7,10272241.0,1159412492.51,0.0,1229.79,1.7,16.89,0.2849,46.73,0.0194,119.8
2017-02-14,200098.0,22792134.87,0.59,2.96,0.32,24.21,0.0,17917234.63,191360.0,157300.0,21796834.2,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.2,0.0,18510.0,0.0,0.0,0.0,19.0,0.0,31781.0,3163.0,22.96,0.37,0.0,0.0,1.83,1.83,10246513.0,1167127638.91,0.0,1230.56,1.83,17.1,0.2918,47.67,0.0192,120.9
2017-02-15,469356.0,53705139.71,1.39,6.95,0.74,58.67,0.0,49182340.26,462189.0,429829.0,52885069.79,0.0,0.0,202444.0,36.89,0.0,0.0,0.0,1.94,290000.0,16283.0,0.0,0.0,36.89,202444.0,0.0,84668.0,17471.0,56.64,2.09,0.0,0.0,4.43,4.43,9980969.0,1142052801.21,0.0,1204.48,4.49,5.81,0.6912,82.74,0.0449,121.45
2017-02-16,470066.0,54096388.02,1.4,6.87,0.74,59.08,0.0,49547520.56,462189.0,430539.0,53189882.87,0.0,0.0,22.0,0.07,0.0,0.0,0.0,0.04,710.0,351.0,0.0,0.0,0.07,22.0,0.0,329.0,0.0,56.81,0.0,0.0,0.0,4.42,4.42,9991140.0,1149805742.59,0.0,1208.69,4.49,5.8,0.6908,82.71,0.045,122.15
2017-02-17,1007884.0,116179761.9,2.99,14.55,1.59,127.57,1.0,90549839.05,802046.0,785539.0,92452616.88,0.0,0.0,68.0,45.93,0.0,0.0,0.0,0.61,355000.0,5000.0,0.0,0.0,45.93,68.0,0.0,344789.0,0.0,98.79,0.0,0.0,0.0,7.68,7.68,9638990.0,1111095684.81,0.0,1180.18,7.72,2.69,0.847,91.96,0.0965,122.35
2017-02-20,1167883.0,134292907.95,3.47,16.49,1.84,146.62,1.0,108725944.2,962045.0,945539.0,110623941.47,0.0,0.0,0.0,19.14,0.0,0.0,0.0,0.0,160000.0,1.0,0.0,0.0,19.14,0.0,0.0,160000.0,0.0,118.14,0.0,0.0,0.0,9.09,9.09,9617870.0,1105942744.78,0.0,1176.74,9.12,2.34,0.8659,92.99,0.1104,122.05
2017-02-21,1318083.0,150073969.88,3.92,18.65,2.08,164.57,1.0,124735609.89,951885.0,1095539.0,108379488.11,0.0,0.0,400.0,17.83,0.0,0.0,0.0,1.32,150000.0,10760.0,0.0,0.0,17.83,400.0,0.0,200.0,0.0,116.87,0.0,0.0,0.0,9.02,9.02,9597292.0,1092726110.98,0.0,1173.1,9.06,2.08,0.8798,93.75,0.1249,120.85
2017-02-22,1324502.0,150243282.3,3.93,18.55,2.09,163.91,1.0,122316336.83,966504.0,1078306.0,109634212.19,0.0,0.0,12543.0,0.0,0.0,200.0,0.0,2.11,0.0,17433.0,0.0,0.0,0.0,12543.0,0.03,19509.0,17433.0,117.42,2.14,0.0,0.0,9.19,9.19,9548961.0,1083174840.93,0.0,1151.46,9.25,2.09,0.8879,94.19,0.126,120.4
2017-02-23,1328530.0,151013109.29,3.95,18.57,2.09,165.07,1.0,123599364.34,969729.0,1087359.0,110228441.55,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.66,9053.0,5252.0,0.0,0.0,1.11,0.0,0.0,8477.0,0.0,117.58,0.0,0.0,0.0,9.23,9.23,9536325.0,1083987632.52,0.0,1146.1,9.3,1.71,0.8829,93.93,0.1265,120.65
2017-02-24,1336286.0,151517037.58,3.97,19.22,2.11,189.2,1.0,124227470.79,973535.0,1095609.0,110385904.8,0.0,0.0,351.0,24.44,0.0,0.0,0.0,0.13,8250.0,1141.0,0.0,0.0,24.44,351.0,0.0,4596.0,0.0,118.25,0.0,0.0,0.0,9.29,9.29,9501738.0,1077370558.14,0.0,1146.22,9.35,13.62,0.686,81.67,0.1276,120.35
2017-02-27,1418595.0,160382001.27,4.21,19.32,2.24,197.01,1.0,125134354.02,1048644.0,1106826.0,118556475.48,0.0,0.0,67274.0,0.0,0.0,7000.0,0.0,0.01,4217.0,83.0,0.0,0.0,0.0,67274.0,0.84,7918.0,0.0,126.95,0.0,0.0,0.0,10.01,10.01,9425203.0,1065584553.38,0.0,1132.17,10.08,12.55,0.6358,78.62,0.1354,120.0
2017-02-28,2374410.0,268667217.56,7.05,30.74,3.74,290.37,1.0,125569826.06,2001532.0,1109753.0,226475643.76,0.0,0.0,161601.0,0.0,0.0,0.0,0.0,0.04,2927.0,300.0,0.0,0.0,0.0,161601.0,0.0,791587.0,0.0,241.47,0.0,0.0,0.0,19.15,19.15,8448447.0,955951477.7,0.0,1015.32,19.21,41.22,0.4653,54.33,0.2272,120.1
2017-03-01,2565054.0,290601301.46,7.62,31.81,4.04,313.66,1.0,138978930.94,2075894.0,1226727.0,235183157.19,0.0,0.0,7767.0,0.16,0.0,117000.0,0.0,1.49,1173.0,12441.0,0.0,0.0,0.16,7767.0,14.06,79036.0,1199.0,251.04,0.14,0.0,0.0,19.89,19.89,8363221.0,947489958.1,0.0,1007.7,19.94,39.27,0.4182,51.1,0.2457,120.25
2017-03-02,3395030.0,383351892.99,10.08,41.69,5.35,413.39,2.0,141460115.16,2866423.0,1252795.0,323663909.64,0.0,0.0,505513.0,3.5,0.0,0.0,0.0,2.7,28068.0,22528.0,0.0,0.0,3.5,505513.0,0.0,307544.0,2000.0,346.33,0.24,0.0,0.0,27.48,27.48,7563260.0,854010137.81,0.0,910.74,27.55,29.43,0.265,38.25,0.3255,119.85
2017-03-03,3907667.0,445838581.19,11.61,48.12,6.16,473.73,2.0,177159495.76,3387202.0,1552760.0,386457017.41,0.0,0.0,0.0,39.71,0.0,0.0,0.0,1.27,315000.0,10446.0,0.0,0.0,39.71,0.0,0.0,531225.0,15035.0,404.95,1.87,0.0,0.0,32.37,32.37,7078200.0,807575119.72,0.0,847.85,32.32,25.26,0.2652,41.79,0.3734,121.1
2017-03-06,7715292.0,880262987.9,19.26,91.0,12.16,947.05,3.0,467029783.9,5383173.0,4093403.0,614183876.56,0.0,0.0,559505.0,11.73,0.0,2426350.0,0.0,2.4,119110.0,20151.0,0.0,0.0,11.73,559505.0,305.2,1456617.0,4817.0,651.68,0.59,0.0,0.0,51.47,51.47,5076081.0,579146742.32,0.0,613.19,51.52,21.9,0.2366,36.75,0.7377,118.5
2017-03-07,8454738.0,953232350.59,21.1,95.07,13.33,1019.92,3.0,519321856.98,5610819.0,4606149.0,632593722.49,0.0,0.0,103453.0,60.69,0.0,0.0,0.0,12.58,512746.0,102398.0,0.0,0.0,60.69,103453.0,0.0,226591.0,0.0,667.16,0.0,0.0,0.0,53.95,53.95,4788284.0,539856730.35,0.0,567.61,54.03,19.88,0.2385,39.23,0.813,117.1
2017-03-08,5139364.0,576470419.62,12.83,56.56,8.1,609.29,2.0,198273047.16,4758761.0,1767649.0,533779072.76,0.0,0.0,7852.0,0.0,0.0,0.0,0.0,114.53,0.0,961880.0,0.0,0.0,0.0,7852.0,0.0,101970.0,2838500.0,560.04,348.68,0.0,0.0,46.15,46.15,5552023.0,622757412.89,0.0,650.56,46.26,29.04,0.2416,33.39,0.4984,116.5
2017-03-09,5150465.0,578955325.81,12.86,55.44,8.12,607.4,2.0,199919168.19,4767044.0,1778508.0,535855599.87,0.0,0.0,13480.0,0.3,0.0,6305.0,0.0,1.47,4773.0,12137.0,0.0,0.0,0.3,13480.0,0.79,6940.0,219.0,556.41,0.0,0.0,0.0,46.24,46.24,5542247.0,622994898.05,0.0,645.77,46.28,28.84,0.2409,33.53,0.4996,116.75
2017-03-10,4940989.0,551602675.3,12.33,52.75,7.79,578.3,2.0,173755899.37,4540040.0,1556421.0,506841486.59,0.0,0.0,14.0,0.8,0.0,0.0,0.0,30.25,7000.0,258135.0,0.0,0.0,0.8,14.0,0.0,32038.0,229087.0,528.21,27.93,0.11,0.0,44.0,44.0,5778210.0,645068445.7,921.0,672.01,44.01,30.2,0.2621,34.87,0.4789,115.95
2017-03-13,4149371.0,468421523.84,10.36,43.07,6.54,489.66,2.0,175576212.25,3789334.0,1555289.0,427777030.93,0.0,0.0,42732.0,0.0,0.0,41.0,0.0,92.36,0.0,793652.0,0.0,0.0,0.0,42732.0,0.0,214.0,1173.0,441.77,0.15,0.0,0.0,36.72,36.72,6529671.0,737133035.34,0.0,758.4,36.81,24.75,0.2978,41.71,0.4021,117.25
2017-03-14,3597438.0,403862558.38,8.98,36.89,5.67,428.12,2.0,173862038.91,3241374.0,1548690.0,363889411.38,0.0,0.0,52268.0,0.0,0.0,652.0,0.0,93.39,0.0,822795.0,0.0,0.0,0.0,52268.0,0.08,222567.0,7251.0,382.94,0.9,0.0,0.0,31.39,31.39,7085003.0,795390341.04,0.0,831.9,31.52,32.67,0.3622,47.73,0.3484,116.6
2017-03-15,3297186.0,371901100.88,8.23,33.57,5.2,388.89,2.0,175090455.29,2925346.0,1552310.0,329959971.27,0.0,0.0,199998.0,0.0,0.0,6000.0,0.0,61.05,0.0,516026.0,0.0,0.0,0.0,199998.0,0.69,0.0,2380.0,341.01,0.28,0.0,0.0,28.35,28.35,7392888.0,833869604.52,0.0,859.63,28.4,26.52,0.3758,52.27,0.3195,117.15
2017-03-16,1820413.0,210676512.14,4.54,18.5,2.87,223.33,1.0,175986657.05,1638398.0,1520665.0,189611904.62,0.0,0.0,1468.0,0.0,0.0,0.0,0.0,153.33,0.0,1324098.0,0.0,0.0,0.0,1468.0,0.0,35682.0,31645.0,192.67,3.7,0.0,0.0,15.93,15.93,8643564.0,1000320210.83,0.0,1009.53,16.03,8.08,0.7032,83.31,0.177,120.2
2017-03-17,1694534.0,198147925.63,4.23,17.07,2.67,211.67,1.0,179226903.19,1500419.0,1532724.0,175449363.91,0.0,0.0,140.0,1.0,0.0,4100.0,0.0,15.9,8000.0,138119.0,0.0,0.0,1.0,140.0,0.52,0.0,41.0,181.37,0.0,0.0,0.0,14.61,14.61,8772372.0,1025784855.71,0.0,1054.82,14.67,4.75,0.7977,89.15,0.165,121.45
2017-03-20,1703735.0,200946227.73,4.25,16.12,2.69,214.84,1.0,181719971.58,1502620.0,1540724.0,177225813.12,0.0,0.0,10816.0,2.79,0.0,0.0,0.0,4.53,8000.0,38615.0,0.0,0.0,2.79,10816.0,0.0,30000.0,0.0,182.94,0.0,0.0,0.0,14.65,14.65,8752702.0,1032333343.73,0.0,1062.83,14.69,4.74,0.7916,88.8,0.1661,122.5
2017-03-21,1695080.0,198619782.43,4.23,15.53,2.67,212.58,1.0,181001926.04,1450246.0,1544724.0,169931534.19,0.0,0.0,26421.0,0.64,0.0,0.0,0.0,9.94,5000.0,82155.0,0.0,0.0,0.64,26421.0,0.0,3360.0,1000.0,177.39,1.47,0.0,0.0,14.17,14.17,8781381.0,1028952016.2,0.0,1072.18,14.2,4.11,0.8148,90.13,0.1657,121.7
2017-03-22,1675081.0,193857230.54,4.18,14.95,2.64,207.86,1.0,176456405.38,1450247.0,1524724.0,167837177.44,0.0,0.0,5432.0,0.0,0.0,0.0,0.0,0.98,0.0,8047.0,0.0,0.0,0.0,5432.0,0.0,2616.0,20000.0,176.99,4.63,0.0,0.0,14.21,14.21,8758881.0,1013665854.56,0.0,1064.2,14.26,4.05,0.8138,90.08,0.1641,120.2
