DATE,DSD FP Equity_DX_SI_QTY,DSD FP Equity_DX_SHORT_INTEREST_VALUE,DSD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DSD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DSD FP Equity_DX_SI_MV,DSD FP Equity_DX_DSS,DSD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DSD FP Equity_DX_SUPPLY_SI_QTY,DSD FP Equity_DX_BROKER_SI_QTY,DSD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DSD FP Equity_DX_BROKER_SI_MV_NEW_x,DSD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DSD FP Equity_DX_SUPPLY_SI_QTY_INC_x,DSD FP Equity_DX_BROKER_SI_MV_INC_x,DSD FP Equity_DX_SUPPLY_SI_MV_NEW,DSD FP Equity_DX_BROKER_SI_QTY_ADD,DSD FP Equity_DX_BROKER_SI_QTY_NEW,DSD FP Equity_DX_SUPPLY_SI_MV_DEC,DSD FP Equity_DX_BROKER_SI_QTY_INC,DSD FP Equity_DX_SUPPLY_SI_QTY_DEC,DSD FP Equity_DX_BROKER_SI_MV_NEW_y,DSD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DSD FP Equity_DX_BROKER_SI_MV_INC_y,DSD FP Equity_DX_SUPPLY_SI_QTY_INC_y,DSD FP Equity_DX_BROKER_SI_MV_ADD,DSD FP Equity_DX_SUPPLY_SI_QTY_ADD,DSD FP Equity_DX_BROKER_SI_QTY_DEC,DSD FP Equity_DX_SUPPLY_SI_MV,DSD FP Equity_DX_BROKER_SI_MV_DEC,DSD FP Equity_DX_SUPPLY_SI_MV_RMV,DSD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DSD FP Equity_DX_UTILIZATION_QUANTITY,DSD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DSD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DSD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DSD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DSD FP Equity_DX_ACTIVE_UTILIZATION_MV,DSD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DSD FP Equity_DX_BROKER_SI_CON_RATIO,DSD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DSD FP Equity_DX_DEMAND_SUPPLY_RATIO,DSD FP Equity_PX_LAST
2011-09-30,7950.0,359022.0,0.2,1.16,0.34,0.0,359022.0,0.0,7950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.9164,95.63,79.5,45.16
2011-10-03,7950.0,372219.0,0.2,1.16,0.37,0.0,372219.0,0.0,7950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.9193,95.79,79.5,46.82
2011-10-04,7800.0,389376.0,0.21,1.14,0.38,0.0,389376.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.9517,97.52,78.0,49.92
2011-10-05,27800.0,1252946.0,0.75,4.06,1.28,0.0,1252946.0,0.0,27800.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.9845,99.22,278.0,45.07
2011-10-06,27800.0,1179276.0,0.72,4.06,1.2,0.0,1179276.0,0.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.985,99.25,278.0,42.42
2011-10-07,27800.0,1168712.0,0.69,4.06,1.19,0.0,1168712.0,0.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.9858,99.29,278.0,42.04
2011-10-10,27800.0,1088926.0,0.67,4.06,1.1,0.0,1088926.0,0.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.9849,99.24,278.0,39.17
2011-10-11,27800.0,1085034.0,0.63,3.98,1.09,0.0,1085034.0,0.0,27800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.9857,99.28,278.0,39.03
2011-10-12,48700.0,1815536.0,1.11,5.13,1.87,0.0,1815536.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,20900.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.9917,99.58,487.0,37.28
2011-10-13,48700.0,1863262.0,1.09,4.92,1.85,0.0,1863262.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9919,99.6,487.0,38.26
2011-10-14,48700.0,1832581.0,1.07,4.92,1.84,0.0,1832581.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9919,99.6,487.0,37.63
2011-10-17,48700.0,1898813.0,1.07,4.92,1.83,0.0,1898813.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.9918,99.59,487.0,38.99
2011-10-18,48700.0,1886151.0,1.09,4.78,1.9,0.0,1886151.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.9918,99.59,487.0,38.73
2011-10-19,48700.0,1864236.0,1.08,4.78,1.86,0.0,1864236.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.9917,99.58,487.0,38.28
2011-10-20,48700.0,1955305.0,1.09,4.71,1.9,0.0,1955305.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9919,99.6,487.0,40.15
2011-10-21,48700.0,1813101.0,1.1,4.71,1.89,0.0,1813101.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.9915,99.57,487.0,37.23
2011-10-24,48700.0,1765862.0,1.12,4.6,1.79,0.0,1765862.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.9917,99.58,487.0,36.26
2011-10-25,48700.0,1769758.0,1.22,4.6,1.77,0.0,1769758.0,0.0,48700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.9919,99.59,487.0,36.34
2011-10-26,28700.0,1059317.0,0.7,2.71,1.04,0.0,1059317.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.986,99.3,287.0,36.91
2011-10-27,28700.0,947387.0,0.71,2.71,0.98,0.0,947387.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.9851,99.25,287.0,33.01
2011-10-28,28700.0,937916.0,0.68,2.61,0.93,0.0,937916.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.9859,99.29,287.0,32.68
2011-10-31,28700.0,998473.0,0.67,2.61,0.95,0.0,998473.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.9863,99.31,287.0,34.79
2011-11-01,28700.0,1106098.0,0.67,2.42,1.06,0.0,1106098.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.9876,99.38,287.0,38.54
2011-11-02,28700.0,1053290.0,0.63,2.37,1.09,0.0,1053290.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.988,99.4,287.0,36.7
2011-11-03,28700.0,991011.0,0.62,2.37,1.1,0.0,991011.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9881,99.4,287.0,34.53
2011-11-04,28700.0,1041810.0,0.61,2.37,1.1,0.0,1041810.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9881,99.4,287.0,36.3
2011-11-07,28700.0,1061613.0,0.62,2.37,1.03,0.0,1061613.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.9873,99.36,287.0,36.99
2011-11-08,28700.0,1046115.0,0.58,2.37,1.04,0.0,1046115.0,0.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.9874,99.36,287.0,36.45
2011-11-09,200.0,7592.0,0.0,0.02,0.01,0.0,7592.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28500.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,37.96
2011-11-10,200.0,7510.0,0.0,0.02,0.01,0.0,7510.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,37.55
2011-11-11,200.0,7078.0,0.0,0.02,0.01,0.0,7078.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,35.39
2011-11-14,5200.0,187512.0,0.1,0.43,0.2,0.0,187512.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.9332,96.54,0.0,36.06
2011-11-15,5200.0,189956.0,0.1,0.43,0.2,0.0,189956.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.932,96.48,0.0,36.53
2011-11-16,5200.0,191464.0,0.1,0.43,0.2,0.0,191464.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.9312,96.43,0.0,36.82
2011-11-17,5200.0,196196.0,0.1,0.51,0.2,0.0,196196.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.9307,96.41,0.0,37.73
2011-11-18,5200.0,200408.0,0.1,0.5,0.21,0.0,200408.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.9299,96.36,0.0,38.54
2011-11-21,5200.0,212576.0,0.1,0.48,0.21,0.0,212576.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.9299,96.36,0.0,40.88
2011-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71
2011-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,128430.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,42.81
2011-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,108975.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,43.59
2011-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8900.0,378962.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,42.58
2011-11-28,42300.0,1634895.0,0.9,3.85,1.64,0.0,1634895.0,0.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,6.3134,38.65
2011-11-29,42400.0,1607808.0,0.88,3.86,1.61,0.0,1607808.0,0.0,42400.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.9952,99.76,10.0952,37.92
2011-11-30,42400.0,1441600.0,0.91,3.86,1.44,0.0,1441600.0,0.0,42400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.9948,99.74,10.0952,34.0
2011-12-01,42400.0,1477640.0,0.86,3.86,1.48,0.0,1477640.0,0.0,42400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.9954,99.77,10.0952,34.85
2011-12-02,42400.0,1449232.0,0.86,3.86,1.45,0.0,1449232.0,0.0,42400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.9952,99.76,10.0952,34.18
2011-12-05,42400.0,1436512.0,0.86,3.6,1.43,0.0,1436512.0,0.0,42400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.9953,99.76,10.0952,33.88
2011-12-06,42300.0,1471617.0,0.86,3.59,1.47,0.0,1471617.0,0.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0714,34.79
2011-12-07,42300.0,1487691.0,0.89,3.02,1.49,0.0,1487691.0,0.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0714,35.17
2011-12-08,117300.0,4287315.0,2.43,8.1,4.25,0.0,4287315.0,0.0,117300.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,27.9286,36.55
2011-12-09,117300.0,4150074.0,2.5,8.1,4.12,0.0,4150074.0,0.0,117300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,27.9286,35.38
2011-12-12,117300.0,4404615.0,2.54,8.1,4.35,0.0,4404615.0,0.0,117300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,27.9286,37.55
2011-12-13,117300.0,4422210.0,2.53,8.1,4.39,0.0,4422210.0,0.0,117300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,27.9286,37.7
2011-12-14,117300.0,4546548.0,2.64,8.1,4.51,0.0,4546548.0,0.0,117300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,27.9286,38.76
2011-12-15,117380.0,4468656.6,2.65,8.1,4.47,0.0,4468656.6,0.0,117380.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9986,99.93,27.9476,38.07
2011-12-16,117380.0,4529694.2,2.75,8.1,4.52,0.0,4529694.2,0.0,117380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9987,99.93,27.9476,38.59
2011-12-19,117380.0,4590731.8,2.75,8.1,4.57,0.0,4590731.8,0.0,117380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.9987,99.93,27.9476,39.11
2011-12-20,61486.0,2254691.62,1.59,4.56,2.25,0.0,2254691.62,0.0,61486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55894.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.9972,99.86,14.6395,36.67
2011-12-21,80.0,2984.8,0.0,0.01,0.0,0.0,2984.8,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61406.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.019,37.31
2011-12-22,80.0,2924.8,0.0,0.01,0.0,0.0,2924.8,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.019,36.56
2011-12-23,80.0,2896.0,0.0,0.01,0.0,0.0,2896.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.019,36.2
2011-12-26,80.0,2896.0,0.0,0.01,0.0,0.0,2896.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.019,0.0
2011-12-27,180.0,6490.8,0.01,0.02,0.01,0.0,6490.8,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,0.5062,55.56,0.0429,36.06
2011-12-28,180.0,6751.8,0.01,0.02,0.01,0.0,6751.8,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,0.5062,55.56,0.0429,37.51
2011-12-29,180.0,6597.0,0.01,0.02,0.01,0.0,6597.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,0.5062,55.56,0.0429,36.65
2011-12-30,180.0,6366.6,0.01,0.02,0.01,0.0,6366.6,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,0.5062,55.56,0.0429,35.37
2012-01-02,2080.0,70449.6,0.07,0.18,0.08,0.0,6096.6,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.8473,91.87,0.4952,33.87
2012-01-03,80.0,2616.8,0.0,0.01,0.0,0.0,2616.8,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.019,32.71
2012-01-04,80.0,2663.2,0.0,0.01,0.0,0.0,2663.2,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.019,33.29
2012-01-05,80.0,2681.6,0.0,0.01,0.0,0.0,2681.6,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.019,33.52
