DATE,EPRA FP Equity_DX_SI_QTY,EPRA FP Equity_DX_SHORT_INTEREST_VALUE,EPRA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EPRA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EPRA FP Equity_DX_SI_MV,EPRA FP Equity_DX_DSS,EPRA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EPRA FP Equity_DX_SUPPLY_SI_QTY,EPRA FP Equity_DX_BROKER_SI_QTY,EPRA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EPRA FP Equity_DX_BROKER_SI_MV_NEW_x,EPRA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EPRA FP Equity_DX_SUPPLY_SI_QTY_INC_x,EPRA FP Equity_DX_BROKER_SI_MV_INC_x,EPRA FP Equity_DX_SUPPLY_SI_MV_NEW,EPRA FP Equity_DX_BROKER_SI_QTY_ADD,EPRA FP Equity_DX_BROKER_SI_QTY_NEW,EPRA FP Equity_DX_SUPPLY_SI_MV_DEC,EPRA FP Equity_DX_BROKER_SI_QTY_INC,EPRA FP Equity_DX_SUPPLY_SI_QTY_DEC,EPRA FP Equity_DX_BROKER_SI_MV_NEW_y,EPRA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EPRA FP Equity_DX_BROKER_SI_MV_INC_y,EPRA FP Equity_DX_SUPPLY_SI_QTY_INC_y,EPRA FP Equity_DX_BROKER_SI_MV_ADD,EPRA FP Equity_DX_SUPPLY_SI_QTY_ADD,EPRA FP Equity_DX_BROKER_SI_QTY_DEC,EPRA FP Equity_DX_SUPPLY_SI_MV,EPRA FP Equity_DX_BROKER_SI_MV_DEC,EPRA FP Equity_DX_SUPPLY_SI_MV_RMV,EPRA FP Equity_DX_BROKER_SI_MV_RMV,EPRA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EPRA FP Equity_DX_UTILIZATION_QUANTITY,EPRA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EPRA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EPRA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EPRA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EPRA FP Equity_DX_ACTIVE_UTILIZATION_MV,EPRA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EPRA FP Equity_DX_BROKER_SI_CON_RATIO,EPRA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EPRA FP Equity_DX_DEMAND_SUPPLY_RATIO,EPRA FP Equity_PX_LAST
2018-12-11,9500.0,522015.5,3.37,0.99,0.52,0.0,313209.3,3800.0,5700.0,208806.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,7.29,7.29,48300.0,2654036.7,0.0,2.66,7.29,33.33,0.5556,66.67,0.1823,54.949
2018-12-12,9500.0,521626.0,3.5,0.99,0.52,0.0,312975.6,3800.0,5700.0,208650.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,7.29,7.29,48300.0,2652056.4,0.0,2.65,7.29,33.33,0.5556,66.67,0.1823,54.908
2018-12-13,9500.0,518956.5,3.7,0.99,0.52,0.0,311373.9,3800.0,5700.0,207582.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,7.29,7.29,48300.0,2638484.1,0.0,2.64,7.29,33.33,0.5556,66.67,0.1823,54.627
2018-12-14,9500.0,520438.5,3.06,0.99,0.52,0.0,312263.1,3800.0,5700.0,208175.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,7.29,7.29,48300.0,2646018.9,0.0,2.65,7.29,33.33,0.5556,66.67,0.1823,54.783
2018-12-17,37500.0,2027625.0,10.95,3.9,2.05,0.0,1065179.0,17800.0,19700.0,962446.0,0.0,0.0,14000.0,0.77,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.77,14000.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,34.17,34.17,34300.0,1854601.0,0.0,1.88,34.17,9.64,0.8257,90.36,0.7198,54.07
2018-12-18,37500.0,2006362.5,10.95,3.9,2.02,0.0,1054009.1,17800.0,19700.0,952353.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,34.17,34.17,34300.0,1835152.9,0.0,1.84,34.17,9.64,0.8257,90.36,0.7198,53.503
2018-12-19,37500.0,1998187.5,18.89,3.9,1.99,0.0,1049714.5,17800.0,19700.0,948473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,34.17,34.17,34300.0,1827675.5,0.0,1.82,34.17,9.64,0.8257,90.36,0.7198,53.285
2018-12-20,35600.0,1875550.4,15.76,3.7,1.89,0.0,1037874.8,15900.0,19700.0,837675.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,30.52,30.52,36200.0,1907160.8,0.0,1.91,30.52,9.64,0.8257,90.36,0.6833,52.684
2018-12-21,33700.0,1770294.7,14.64,3.5,1.77,0.0,935051.8,15900.0,17800.0,835242.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.83,0.12,0.0,0.0,30.52,30.52,36200.0,1901622.2,0.0,1.9,30.52,10.67,0.8093,89.33,0.6468,52.531
2018-12-24,33700.0,1770294.7,14.66,3.5,1.77,0.0,935051.8,15900.0,17800.0,835242.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,30.52,30.52,36200.0,1901622.2,0.0,1.9,30.52,10.67,0.8093,89.33,0.6468,0.0
2018-12-25,33700.0,1770294.7,14.66,3.5,1.75,0.0,935051.8,15900.0,17800.0,835242.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,30.52,30.52,36200.0,1901622.2,0.0,1.85,30.52,10.69,0.8091,89.31,0.6468,0.0
2018-12-26,33700.0,1770294.7,14.66,3.5,1.75,0.0,935051.8,15900.0,17800.0,835242.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,30.52,30.52,36200.0,1901622.2,0.0,1.86,30.52,10.67,0.8093,89.33,0.6468,0.0
2018-12-27,19700.0,1004030.2,8.57,2.05,1.03,0.0,907194.8,1900.0,17800.0,96835.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.65,3.65,50200.0,2558493.2,0.0,2.56,3.65,10.67,0.8093,89.33,0.3781,50.966
2018-12-28,19700.0,1008896.1,8.49,2.05,1.01,0.0,911591.4,1900.0,17800.0,97304.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.65,3.65,50200.0,2570892.6,0.0,2.57,3.65,10.67,0.8093,89.33,0.3781,51.213
2018-12-31,19700.0,1015594.1,9.95,2.05,1.01,0.0,917643.4,1900.0,17800.0,97950.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.65,3.65,50200.0,2587960.6,0.0,2.59,3.65,10.67,0.8093,89.33,0.3781,51.553
2019-01-01,19700.0,1015594.1,9.94,2.05,1.01,0.0,917643.4,1900.0,17800.0,97950.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.65,3.65,50200.0,2587960.6,0.0,2.59,3.65,10.61,0.8102,89.39,0.3781,0.0
2019-01-02,19700.0,1006926.1,9.94,2.05,1.02,0.0,909811.4,1900.0,17800.0,97114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.65,3.65,50200.0,2565872.6,0.0,2.57,3.65,10.67,0.8093,89.33,0.3781,51.113
2019-01-03,11700.0,601333.2,5.85,1.22,0.6,0.0,400888.8,3900.0,7800.0,200444.4,0.0,0.0,2000.0,0.1,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.1,2000.0,0.0,0.0,12000.0,0.2,0.62,0.0,0.0,7.49,7.49,48200.0,2477287.2,0.0,2.48,7.49,50.0,0.5,50.0,0.2246,51.396
2019-01-04,11700.0,606024.9,5.84,1.22,0.6,0.0,404016.6,3900.0,7800.0,202008.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.49,7.49,48200.0,2496615.4,0.0,2.49,7.49,50.0,0.5,50.0,0.2246,51.797
2019-01-07,11700.0,607510.8,5.7,1.22,0.61,0.0,405007.2,3900.0,7800.0,202503.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.49,7.49,48200.0,2502736.8,0.0,2.5,7.49,50.0,0.5,50.0,0.2246,51.924
2019-01-08,15700.0,826762.0,7.4,1.63,0.81,0.0,516068.0,5900.0,9800.0,310694.0,0.0,0.0,2000.0,0.1,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.1,2000.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,11.32,11.32,46200.0,2432892.0,0.0,2.4,11.32,39.8,0.5208,60.2,0.3013,52.66
2019-01-09,19900.0,1044690.3,8.76,2.07,1.05,0.0,624714.3,8000.0,11900.0,419976.0,0.0,0.0,2100.0,0.12,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.12,2100.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,15.36,15.36,44100.0,2315117.7,0.0,2.32,15.36,32.77,0.5594,67.23,0.382,52.497
2019-01-10,23700.0,1254559.5,10.35,2.46,1.25,0.0,730503.0,9900.0,13800.0,524056.5,0.0,0.0,1900.0,0.1,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.1,1900.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,19.0,19.0,42200.0,2233857.0,0.0,2.23,19.0,28.26,0.5945,71.74,0.4549,52.935
2019-01-11,23700.0,1269490.5,10.29,2.46,1.26,0.0,739197.0,9900.0,13800.0,530293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,19.0,19.0,42200.0,2260443.0,0.0,2.26,19.0,28.26,0.5945,71.74,0.4549,53.565
2019-01-14,23700.0,1267831.5,10.16,2.46,1.27,0.0,738231.0,9900.0,13800.0,529600.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,19.0,19.0,42200.0,2257489.0,0.0,2.26,19.0,28.26,0.5945,71.74,0.4549,53.495
2019-01-15,23700.0,1282430.7,10.14,2.46,1.28,0.0,746731.8,9900.0,13800.0,535698.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.0,19.0,42200.0,2283484.2,0.0,2.29,19.0,28.26,0.5945,71.74,0.4549,54.111
2019-01-16,23700.0,1284871.8,10.13,2.46,1.28,0.0,748153.2,9900.0,13800.0,536718.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.0,19.0,42200.0,2287830.8,0.0,2.29,19.0,28.26,0.5945,71.74,0.4549,54.214
2019-01-17,23700.0,1292005.5,10.25,2.46,1.29,0.0,752307.0,9900.0,13800.0,539698.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.0,19.0,42200.0,2300533.0,0.0,2.29,19.0,28.26,0.5945,71.74,0.4549,54.515
2019-01-18,23700.0,1301367.0,10.82,2.46,1.3,0.0,757758.0,9900.0,13800.0,543609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.0,19.0,42200.0,2317202.0,0.0,2.32,19.0,28.26,0.5945,71.74,0.4549,54.91
2019-01-21,23700.0,1300490.1,10.87,2.46,1.3,0.0,757247.4,9900.0,13800.0,543242.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.0,19.0,42200.0,2315640.6,0.0,2.32,19.0,28.26,0.5945,71.74,0.4549,54.873
2019-01-22,23700.0,1300679.7,11.04,2.46,1.3,0.0,757357.8,9900.0,13800.0,543321.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.0,19.0,42200.0,2315978.2,0.0,2.31,19.0,28.26,0.5945,71.74,0.4549,54.881
2019-01-23,23700.0,1298878.5,12.38,2.46,1.3,0.0,756309.0,9900.0,13800.0,542569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.0,19.0,42200.0,2312771.0,0.0,2.31,19.0,28.26,0.5945,71.74,0.4549,54.805
2019-01-24,23700.0,1307173.5,12.32,2.46,1.3,0.0,761139.0,9900.0,13800.0,546034.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,19.0,19.0,42200.0,2327541.0,0.0,2.33,19.0,28.26,0.5945,71.74,0.4549,55.155
2019-01-25,23700.0,1315089.3,12.37,2.46,1.31,0.0,765748.2,9900.0,13800.0,549341.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,19.0,19.0,42200.0,2341635.8,0.0,2.34,19.0,28.39,0.5934,71.61,0.4549,55.489
2019-01-28,23700.0,1318739.1,12.36,2.46,1.31,0.0,767873.4,9900.0,13800.0,550865.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,19.0,19.0,42200.0,2348134.6,0.0,2.35,19.0,28.51,0.5923,71.49,0.4549,55.643
2019-01-29,23700.0,1332177.0,12.43,2.46,1.31,0.0,775698.0,9900.0,13800.0,556479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,19.0,19.0,42200.0,2372062.0,0.0,2.35,19.0,28.57,0.5919,71.43,0.4549,56.21
2019-01-30,23700.0,1344145.5,14.69,2.46,1.33,0.0,782667.0,9900.0,13800.0,561478.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,19.0,19.0,42200.0,2393373.0,0.0,2.39,19.0,28.78,0.5901,71.22,0.4549,56.715
2019-01-31,29100.0,1653083.7,21.74,3.02,1.65,0.0,988441.8,11700.0,17400.0,664641.9,0.0,0.0,1800.0,0.22,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.22,1800.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,22.46,22.46,40400.0,2295002.8,0.0,2.29,22.46,32.76,0.5595,67.24,0.5585,56.807
2019-02-01,29100.0,1630385.7,20.12,3.02,1.64,0.0,974869.8,11700.0,17400.0,655515.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,22.46,22.46,40400.0,2263490.8,0.0,2.26,22.46,32.76,0.5595,67.24,0.5585,56.027
2019-02-04,29100.0,1649475.3,20.45,2.95,1.63,0.0,986284.2,11700.0,17400.0,663191.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,22.46,22.46,40400.0,2289993.2,0.0,2.26,22.46,32.76,0.5595,67.24,0.5585,56.683
2019-02-05,29100.0,1659951.3,14.28,2.95,1.65,0.0,992548.2,11700.0,17400.0,667403.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,22.46,22.46,40400.0,2304537.2,0.0,2.29,22.46,32.76,0.5595,67.24,0.5585,57.043
2019-02-06,29100.0,1668273.9,14.54,2.95,1.66,0.0,997524.6,11700.0,17400.0,670749.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,22.46,22.46,40400.0,2316091.6,0.0,2.31,22.46,32.76,0.5595,67.24,0.5585,57.329
2019-02-07,23100.0,1326517.5,11.52,2.34,1.32,0.0,999195.0,5700.0,17400.0,327322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,10.94,10.94,46400.0,2664520.0,0.0,2.66,10.94,32.76,0.5595,67.24,0.4434,57.425
2019-02-08,23100.0,1329127.8,11.46,2.34,1.33,0.0,1001161.2,5700.0,17400.0,327966.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,10.94,10.94,46400.0,2669763.2,0.0,2.67,10.94,32.76,0.5595,67.24,0.4434,57.538
2019-02-11,21000.0,1217181.0,9.82,2.13,1.21,0.0,886803.3,5700.0,15300.0,330377.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.33,0.12,0.0,0.0,10.94,10.94,46400.0,2689390.4,0.0,2.67,10.94,37.25,0.5325,62.75,0.4031,57.961
2019-02-12,24800.0,1424512.0,11.6,2.52,1.43,0.0,987968.0,7600.0,17200.0,436544.0,0.0,0.0,1900.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.11,0.0,0.0,0.44,0.0,0.0,0.0,14.59,14.59,44500.0,2556080.0,0.0,2.56,14.59,33.17,0.4342,55.87,0.476,57.44
2019-02-13,26800.0,1542206.0,12.46,2.72,1.54,0.0,989774.0,9600.0,17200.0,552432.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,18.43,18.43,42500.0,2445662.5,0.0,2.44,18.43,33.13,0.4334,55.8,0.5144,57.545
2019-02-14,42500.0,2446385.0,21.42,4.31,2.45,0.0,1554174.0,15500.0,27000.0,892211.0,0.0,0.0,5900.0,0.45,0.0,2000.0,0.0,0.0,7800.0,0.0,0.0,0.0,0.45,5900.0,0.12,0.0,0.0,0.89,0.0,0.0,0.0,29.75,29.75,36600.0,2106769.2,0.0,2.11,29.75,35.55,0.3868,50.0,0.8157,57.562
2019-02-15,42500.0,2462917.5,21.43,4.21,2.46,0.0,1564677.0,15500.0,27000.0,898240.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,29.75,29.75,36600.0,2121006.6,0.0,2.13,29.75,35.54,0.3866,49.98,0.8157,57.951
2019-02-18,42500.0,2460665.0,12.16,4.21,2.46,0.0,1563246.0,15500.0,27000.0,897419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,29.75,29.75,36600.0,2119066.8,0.0,2.12,29.75,35.56,0.3869,50.0,0.8157,57.898
2019-02-19,42500.0,2465042.5,12.46,4.21,2.46,0.0,1566027.0,15500.0,27000.0,899015.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,29.75,29.75,36600.0,2122836.6,0.0,2.12,29.75,35.55,0.3868,49.99,0.8157,58.001
2019-02-20,40500.0,2326765.5,12.33,4.01,2.34,0.0,1551177.0,13500.0,27000.0,775588.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,25.91,25.91,38600.0,2217608.6,0.0,2.21,25.91,35.58,0.3873,50.03,0.7774,57.451
2019-02-21,34600.0,1993375.2,10.58,3.43,1.99,0.0,1440300.0,9600.0,25000.0,553075.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.55,0.12,0.0,0.0,18.43,18.43,42500.0,2448510.0,0.0,2.45,18.43,38.4,0.4448,54.0,0.6641,57.612
2019-02-22,26800.0,1557508.8,7.81,2.65,1.55,0.0,999595.2,9600.0,17200.0,557913.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800.0,0.56,0.45,0.0,0.0,18.43,18.43,42500.0,2469930.0,0.0,2.47,18.43,33.15,0.4337,55.83,0.5144,58.116
2019-02-25,28800.0,1669334.4,8.43,2.85,1.67,0.0,1112889.6,9600.0,19200.0,556444.8,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.56,0.0,0.0,0.0,18.43,18.43,42500.0,2463427.5,0.0,2.47,18.43,29.72,0.3594,50.06,0.5528,57.963
2019-02-26,28800.0,1660233.6,5.67,2.85,1.67,0.0,1106822.4,9600.0,19200.0,553411.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,18.43,18.43,42500.0,2449997.5,0.0,2.46,18.43,29.7,0.3591,50.03,0.5528,57.647
2019-02-27,105100.0,6011404.7,20.7,10.41,6.04,0.0,3969471.8,35700.0,69400.0,2041932.9,0.0,0.0,26100.0,2.99,0.0,0.0,0.0,0.0,52200.0,0.0,0.0,0.0,2.99,26100.0,0.0,0.0,2000.0,2.06,0.12,0.0,0.0,68.52,68.52,16400.0,938030.8,0.0,0.95,68.52,40.16,0.4343,51.6,2.0173,57.197
2019-02-28,105100.0,6035998.1,20.28,9.99,6.01,0.0,3985711.4,35700.0,69400.0,2050286.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,68.52,68.52,16400.0,941868.4,0.0,0.94,68.52,40.35,0.4341,51.44,2.0173,57.431
2019-03-01,105100.0,5974514.6,13.56,9.99,6.0,0.0,3945112.4,35700.0,69400.0,2029402.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,68.52,68.52,16400.0,932274.4,0.0,0.93,68.52,40.1,0.4344,51.65,2.0173,56.846
2019-03-04,105100.0,6011299.6,13.53,9.78,5.99,0.0,3969402.4,35700.0,69400.0,2041897.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,68.52,68.52,16400.0,938014.4,0.0,0.93,68.52,40.49,0.434,51.31,2.0173,57.196
2019-03-05,101300.0,5870031.1,12.35,9.43,5.85,0.0,3911422.5,33800.0,67500.0,1958608.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1.96,0.09,0.0,0.0,64.88,64.88,18300.0,1060430.1,0.0,1.06,64.88,38.98,0.4359,52.62,1.9443,57.947
2019-03-06,41300.0,2380036.4,5.03,3.84,2.39,0.0,2276306.0,1800.0,39500.0,103730.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,28000.0,0.1,1.6,0.0,0.0,100.0,3.45,0.0,0.0,0.0,0.0,100.0,14.43,0.753,85.57,0.7927,57.628
2019-03-07,31500.0,1829961.0,3.84,2.87,1.81,0.0,1725391.8,1800.0,29700.0,104569.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.1,0.6,0.0,0.0,100.0,3.45,0.0,0.0,0.0,0.0,100.0,6.06,0.8861,93.94,0.6046,58.094
2019-03-08,5400.0,311914.8,0.66,0.49,0.31,0.0,207943.2,1800.0,3600.0,103971.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26100.0,0.1,1.5,0.0,0.0,100.0,3.45,0.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.1036,57.762
2019-03-11,5400.0,314355.6,0.66,0.49,0.31,0.0,209570.4,1800.0,3600.0,104785.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,3.45,0.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.1036,58.214
2019-03-12,5400.0,315748.8,0.66,0.49,0.31,0.0,210499.2,1800.0,3600.0,105249.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,3.45,0.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,0.1036,58.472
