DATE,ELIOR FP Equity_DX_SI_QTY,ELIOR FP Equity_DX_SHORT_INTEREST_VALUE,ELIOR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ELIOR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ELIOR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ELIOR FP Equity_DX_SI_MV,ELIOR FP Equity_DX_DSS,ELIOR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ELIOR FP Equity_DX_SUPPLY_SI_QTY,ELIOR FP Equity_DX_BROKER_SI_QTY,ELIOR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ELIOR FP Equity_DX_BROKER_SI_MV_NEW_x,ELIOR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ELIOR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ELIOR FP Equity_DX_BROKER_SI_MV_INC_x,ELIOR FP Equity_DX_SUPPLY_SI_MV_NEW,ELIOR FP Equity_DX_BROKER_SI_QTY_ADD,ELIOR FP Equity_DX_BROKER_SI_QTY_NEW,ELIOR FP Equity_DX_SUPPLY_SI_MV_DEC,ELIOR FP Equity_DX_BROKER_SI_QTY_INC,ELIOR FP Equity_DX_SUPPLY_SI_QTY_DEC,ELIOR FP Equity_DX_BROKER_SI_MV_NEW_y,ELIOR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ELIOR FP Equity_DX_BROKER_SI_MV_INC_y,ELIOR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ELIOR FP Equity_DX_BROKER_SI_MV_ADD,ELIOR FP Equity_DX_SUPPLY_SI_QTY_ADD,ELIOR FP Equity_DX_BROKER_SI_QTY_DEC,ELIOR FP Equity_DX_SUPPLY_SI_MV,ELIOR FP Equity_DX_BROKER_SI_MV_DEC,ELIOR FP Equity_DX_SUPPLY_SI_MV_RMV,ELIOR FP Equity_DX_BROKER_SI_MV_RMV,ELIOR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ELIOR FP Equity_DX_UTILIZATION_QUANTITY,ELIOR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ELIOR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ELIOR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ELIOR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ELIOR FP Equity_DX_ACTIVE_UTILIZATION_MV,ELIOR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ELIOR FP Equity_DX_BROKER_SI_CON_RATIO,ELIOR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ELIOR FP Equity_DX_DEMAND_SUPPLY_RATIO,ELIOR FP Equity_PX_LAST
2021-04-08,10535585.0,71641978.0,9.69,11.77,6.05,73.29,2.0,67823540.0,6112114.0,9974050.0,41562375.2,0.0,0.0,29556.0,6.63,0.0,14024.0,0.0,0.13,957556.0,33236.0,0.0,0.0,6.63,29556.0,0.1,371024.0,36646.0,41.31,0.0,0.0,0.0,23.0,23.0,20467394.0,139178279.2,0.0,138.77,22.94,35.87,0.3936,50.62,0.3964,6.8
2021-04-09,11947649.0,79033698.14,10.99,14.06,6.86,82.3,2.0,75319144.11,7554298.0,11386114.0,49971681.27,0.0,0.0,1414913.0,8.91,0.0,0.0,0.0,0.0,1412064.0,0.0,0.0,0.0,8.91,1414913.0,0.0,27271.0,0.0,51.03,0.0,0.0,0.0,29.85,29.85,17753470.0,117439204.05,0.0,119.51,29.92,32.0,0.4215,55.85,0.4721,6.615
2021-04-12,11978311.0,78996961.05,11.02,14.58,6.88,81.66,2.0,75293637.72,7586942.0,11416776.0,50035882.49,0.0,0.0,17792.0,0.0,0.0,0.0,0.0,0.0,30662.0,0.0,0.0,0.0,0.0,17792.0,0.0,14852.0,0.0,50.1,0.0,0.0,0.0,30.8,30.8,17048458.0,112434580.51,0.0,112.56,30.8,31.86,0.4239,56.17,0.4862,6.595
2021-04-13,12054037.0,80219616.24,11.09,15.09,6.92,82.28,2.0,76482600.81,7593428.0,11492502.0,50534263.34,0.0,0.0,11811.0,0.12,0.0,22228.0,0.0,0.04,53498.0,5325.0,0.0,0.0,0.12,11811.0,0.15,0.0,0.0,50.08,0.0,0.0,0.0,28.49,28.49,19063070.0,126864730.85,0.0,126.02,28.44,31.5,0.4221,56.19,0.4522,6.655
2021-04-14,12104566.0,83037322.76,11.13,15.68,6.95,84.31,2.0,79185192.66,7645104.0,11543031.0,52445413.44,0.0,0.0,51076.0,0.53,0.0,0.0,0.0,0.0,50529.0,0.0,0.0,0.0,0.53,51076.0,0.0,600.0,0.0,51.1,0.0,0.0,0.0,28.66,28.66,19029778.0,130544277.08,0.0,127.97,28.54,31.39,0.4248,56.51,0.4538,6.86
2021-04-15,12115448.0,81900428.48,11.14,15.96,6.96,84.79,2.0,78104451.88,7638104.0,11553913.0,51633583.04,0.0,0.0,22285.0,0.44,0.0,0.0,0.0,0.34,41898.0,32388.0,0.0,0.0,0.44,22285.0,0.0,3103.0,31016.0,52.22,0.0,0.0,0.0,28.63,28.63,19042452.0,128726975.52,0.0,129.98,28.66,31.91,0.417,55.47,0.4541,6.76
2021-04-16,11852218.0,80002471.5,10.9,15.77,6.81,82.47,2.0,74675513.25,7918937.0,11063039.0,53452824.75,0.0,0.0,235670.0,0.04,0.0,0.0,0.0,0.0,59126.0,0.0,0.0,0.0,0.04,235670.0,0.0,45163.0,550000.0,53.5,3.77,0.0,0.0,29.7,29.7,18743480.0,126518490.0,0.0,126.61,29.7,32.85,0.3933,52.65,0.4445,6.75
2021-04-19,12210719.0,83338157.18,11.23,17.15,7.01,85.24,2.0,77952010.5,8016257.0,11421540.0,54710954.03,0.0,0.0,87491.0,2.37,0.0,0.0,0.0,0.0,358501.0,0.0,0.0,0.0,2.37,87491.0,0.0,9829.0,0.0,54.05,0.0,0.0,0.0,30.03,30.03,18677720.0,127475439.0,0.0,126.42,29.95,32.63,0.3794,51.39,0.4574,6.825
2021-04-20,11680638.0,75924147.0,10.74,16.79,6.71,79.94,2.0,70830922.5,8025666.0,10897065.0,52166829.0,0.0,0.0,40695.0,0.16,0.0,0.0,0.0,0.73,14772.0,45554.0,0.0,0.0,0.16,40695.0,0.0,14268.0,539247.0,54.18,5.35,0.0,0.0,30.05,30.05,18678726.0,121411719.0,0.0,125.34,30.18,35.05,0.3632,47.94,0.4374,6.5
2021-04-21,11614557.0,76539930.63,10.68,17.08,6.67,78.33,2.0,71376184.56,8041785.0,10830984.0,52995363.15,0.0,0.0,29546.0,0.0,0.0,0.0,0.0,0.12,30031.0,13427.0,0.0,0.0,0.0,29546.0,0.0,0.0,96112.0,52.4,0.63,0.0,0.0,30.13,30.13,18649864.0,122902603.76,0.0,121.94,30.06,34.52,0.3739,49.47,0.4351,6.59
2021-04-22,11919605.0,81470500.18,10.96,17.98,6.84,82.35,2.0,75033003.27,8195055.0,10977762.0,56013200.93,0.0,0.0,158270.0,1.43,0.0,0.0,0.0,0.03,146778.0,5000.0,0.0,0.0,1.43,158270.0,0.0,0.0,0.0,54.42,0.0,0.0,0.0,30.33,30.33,18827760.0,128687739.6,0.0,126.08,30.15,33.41,0.3611,48.88,0.4411,6.835
2021-04-23,11938760.0,81720812.2,10.98,18.6,6.86,83.69,2.0,75370719.39,8292890.0,11011062.0,56764832.05,0.0,0.0,9312.0,0.0,0.0,33300.0,0.0,0.03,0.0,14170.0,0.0,0.0,0.0,9312.0,0.23,102693.0,0.0,56.44,0.0,0.0,0.0,30.73,30.73,18693660.0,127958102.7,0.0,127.65,30.66,33.84,0.3562,48.07,0.4424,6.845
2021-04-26,12109020.0,85852951.8,11.14,19.06,6.95,86.52,2.0,79158587.98,8339047.0,11164822.0,59123843.23,0.0,0.0,46157.0,1.07,0.0,50708.0,0.0,0.0,133052.0,0.0,0.0,0.0,1.07,46157.0,0.36,0.0,30000.0,57.39,0.19,0.0,0.0,30.71,30.71,18819108.0,133427475.72,0.0,130.64,30.52,33.7,0.3557,48.17,0.4459,7.09
2021-04-27,10180894.0,70909926.71,9.37,16.35,5.85,73.1,2.0,64458024.33,6314794.0,9254562.0,43982540.21,0.0,0.0,27478.0,1.65,0.0,0.0,0.0,13.78,101606.0,2070077.0,0.0,0.0,1.65,27478.0,0.0,18346.0,2011866.0,44.57,15.4,0.0,0.0,23.27,23.27,20822494.0,145028670.71,0.0,146.84,23.28,35.73,0.3181,41.83,0.3752,6.965
2021-04-28,10120212.0,71145090.36,9.0,16.7,5.81,72.16,2.0,65149814.97,6250362.0,9267399.0,43940044.86,0.0,0.0,26215.0,0.0,0.0,9772.0,0.0,0.83,27478.0,116108.0,0.0,0.0,0.0,26215.0,0.07,25461.0,24413.0,43.54,0.26,0.0,0.0,22.99,22.99,20931354.0,147147418.62,0.0,146.17,22.95,36.56,0.3254,42.02,0.3723,7.03
2021-04-29,10138587.0,70919416.07,9.02,17.15,5.82,72.53,2.0,65054836.05,6282496.0,9300191.0,43946059.52,0.0,0.0,6547.0,0.42,0.0,0.0,0.0,0.12,52887.0,13153.0,0.0,0.0,0.42,6547.0,0.0,38740.0,20095.0,44.07,0.0,0.0,0.0,23.13,23.13,20881666.0,146067253.67,0.0,146.49,23.13,36.24,0.3251,42.11,0.3732,6.995
2021-04-30,9984940.0,68796236.6,8.88,16.97,5.73,71.15,2.0,63759143.63,6260604.0,9253867.0,43135561.56,0.0,0.0,15029.0,0.69,0.0,0.0,0.0,0.81,92665.0,115199.0,0.0,0.0,0.69,15029.0,0.0,78278.0,138989.0,43.79,0.98,0.0,0.0,22.25,22.25,21875430.0,150721712.7,0.0,152.81,22.28,36.53,0.335,42.87,0.3549,6.89
2021-05-03,9786917.0,67040381.45,8.7,17.37,5.62,68.86,2.0,62018023.1,6329462.0,9053726.0,43356814.7,0.0,0.0,5575.0,0.01,0.0,0.0,0.0,0.05,2118.0,243.0,0.0,0.0,0.01,5575.0,0.0,63526.0,202259.0,43.51,2.04,0.0,0.0,22.56,22.56,21728222.0,148838320.7,0.0,149.49,22.54,37.46,0.3395,42.84,0.3488,6.85
2021-05-04,9818595.0,67846491.45,8.73,18.57,5.64,69.22,2.0,62825747.64,6318359.0,9092004.0,43659860.69,0.0,9664.0,0.0,0.46,0.07,0.0,0.0,0.31,63526.0,43570.0,0.0,9664.0,0.46,0.0,0.0,22803.0,25248.0,43.49,0.23,0.0,0.0,22.51,22.51,21749200.0,150286972.0,0.0,149.77,22.5,37.57,0.3411,42.95,0.3498,6.91
2021-05-05,9575164.0,67169775.46,8.51,19.41,5.5,68.21,2.0,62072739.6,6419220.0,8848573.0,45030828.3,0.0,0.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,100058.0,243431.0,44.57,1.06,0.0,0.0,22.93,22.93,21577428.0,151365657.42,0.0,150.22,22.88,38.52,0.3506,43.29,0.342,7.015
2021-05-06,9518476.0,70198760.5,8.46,19.36,5.47,69.5,2.0,64831346.13,6495754.0,8790691.0,47906185.75,0.0,0.0,87788.0,0.13,0.0,0.0,0.0,0.06,13254.0,11254.0,0.0,0.0,0.13,87788.0,0.0,0.0,71136.0,45.98,0.23,0.0,0.0,23.25,23.25,21441004.0,158127404.5,0.0,152.94,23.11,39.72,0.353,42.5,0.3407,7.375
2021-05-07,9598344.0,70403853.24,8.54,19.09,5.51,71.69,2.0,65344720.37,6543559.0,8908619.0,47997005.27,0.0,0.0,38824.0,1.46,0.0,0.0,0.0,0.24,164730.0,34594.0,0.0,0.0,1.46,38824.0,0.0,43575.0,46802.0,48.0,0.0,0.0,0.0,23.49,23.49,21318364.0,156370199.94,0.0,156.47,23.47,38.34,0.3498,43.38,0.3445,7.335
2021-05-10,9621592.0,71392212.64,8.56,19.46,5.52,72.37,2.0,66496875.06,6560249.0,8961843.0,48677047.58,0.0,0.0,52722.0,1.13,0.0,0.0,0.0,0.26,97868.0,36032.0,0.0,0.0,1.13,52722.0,0.0,0.0,44644.0,48.32,0.23,0.0,0.0,23.55,23.55,21292424.0,157989786.08,0.0,156.87,23.55,39.03,0.3512,43.04,0.3454,7.42
2021-05-11,9523759.0,68999633.96,8.47,19.64,5.47,71.32,2.0,64219752.45,6453213.0,8864010.0,46753528.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,107036.0,0.0,0.0,0.0,0.0,0.0,0.0,97833.0,47.62,0.46,0.0,0.0,22.88,22.88,21749220.0,157573098.9,0.0,160.23,22.91,38.66,0.3556,44.02,0.3377,7.245
2021-05-12,9539120.0,69301706.8,8.48,19.78,5.48,70.76,2.0,64508630.32,6466072.0,8879371.0,46976013.08,0.0,0.0,22349.0,0.32,0.0,0.0,0.0,0.41,53687.0,55385.0,0.0,0.0,0.32,22349.0,0.0,45895.0,38326.0,47.04,0.29,0.0,0.0,22.37,22.37,22432692.0,162973507.38,0.0,163.15,22.38,39.04,0.3558,43.59,0.3301,7.265
2021-05-13,9485335.0,68768678.75,8.43,19.84,5.45,70.29,2.0,63878162.25,6373515.0,8810781.0,46207983.75,0.0,0.0,26597.0,0.02,0.0,0.0,0.0,0.57,3011.0,76515.0,0.0,0.0,0.02,26597.0,0.0,0.0,71601.0,46.26,0.52,0.31,0.0,22.08,22.08,22498068.0,163110993.0,42639.0,163.3,22.08,39.22,0.3599,43.87,0.3285,7.25
2021-05-14,9542538.0,70185366.99,8.49,20.49,5.48,70.91,2.0,65232804.19,5853926.0,8869178.0,43055625.73,0.0,0.0,34044.0,0.28,0.0,0.0,0.0,0.01,59591.0,1194.0,0.0,0.0,0.28,34044.0,0.0,11423.0,1194.0,42.51,0.01,4.1,0.0,20.69,20.69,22444238.0,165077370.49,563862.0,163.07,20.68,39.41,0.3596,43.64,0.3372,7.355
2021-05-17,9578423.0,65803766.01,8.52,21.08,5.5,70.02,2.0,61177782.81,5896291.0,8905063.0,40507519.17,0.0,0.0,52378.0,0.0,0.0,0.0,0.0,0.07,60214.0,10013.0,0.0,0.0,0.0,52378.0,0.0,0.0,24329.0,42.6,0.07,0.0,0.0,20.83,20.83,22404272.0,153917348.64,0.0,160.78,20.95,37.62,0.3603,45.24,0.3385,6.87
2021-05-18,9527145.0,65499121.88,8.47,20.77,5.47,67.08,2.0,61811646.88,5827826.0,8990785.0,40066303.75,0.0,0.0,207535.0,0.0,0.0,0.0,0.0,2.09,104068.0,276000.0,0.0,0.0,0.0,207535.0,0.0,0.0,18346.0,39.93,0.17,0.0,0.0,20.55,20.55,22538118.0,154949561.25,0.0,154.46,20.54,38.14,0.3486,43.32,0.3359,6.875
2021-05-19,6795932.0,44411415.62,6.04,15.22,3.9,47.48,1.0,35806735.38,3573486.0,5479225.0,23352731.01,0.0,0.0,13551.0,0.26,0.0,8447.0,0.0,15.73,23462.0,2290195.0,0.0,0.0,0.26,13551.0,0.06,22304.0,3543469.0,24.61,25.33,0.0,0.0,12.57,12.57,24850586.0,162398579.51,0.0,168.39,12.75,16.01,0.4341,61.86,0.2391,6.535
2021-05-20,5910784.0,38922512.64,5.26,12.87,3.39,39.98,1.0,36854526.32,2594666.0,5596739.0,17085875.61,0.0,0.0,12500.0,0.0,0.0,0.0,0.0,6.96,120176.0,1003224.0,0.0,0.0,0.0,12500.0,0.0,11904.0,2662.0,16.92,0.02,0.0,0.0,9.06,9.06,26037398.0,171456265.83,0.0,170.51,9.03,19.06,0.5608,72.31,0.2064,6.585
2021-05-21,5918420.0,39120756.2,5.26,12.16,3.4,40.19,1.0,37063638.27,2604360.0,5607207.0,17214819.6,0.0,0.0,12526.0,0.14,0.0,0.0,0.0,0.43,21000.0,66358.0,0.0,0.0,0.14,12526.0,0.0,63526.0,10532.0,17.19,0.0,0.0,0.0,9.12,9.12,25940916.0,171469454.76,0.0,171.26,9.12,18.98,0.5574,72.08,0.2073,6.61
2021-05-24,6167889.0,41016461.85,5.22,12.41,3.54,41.89,1.0,38820232.85,2773441.0,5837629.0,18443382.65,0.0,0.0,75961.0,1.6,0.0,0.0,0.0,0.05,230422.0,7345.0,0.0,0.0,1.6,75961.0,0.0,100465.0,0.0,18.3,0.0,0.0,0.0,9.71,9.71,25775448.0,171406729.2,0.0,170.59,9.69,18.16,0.5238,69.88,0.216,6.65
2021-05-25,6323134.0,42080456.77,5.35,12.86,3.63,43.05,1.0,39882576.47,2826883.0,5992874.0,18812906.36,0.0,0.0,41306.0,1.15,0.0,0.0,0.0,0.0,155245.0,170.0,0.0,0.0,1.15,41306.0,0.0,12306.0,0.0,18.76,0.0,0.0,0.0,9.85,9.85,25877352.0,172213777.56,0.0,171.91,9.84,17.6,0.5295,70.43,0.2203,6.655
2021-05-26,2223702.0,14943277.44,1.88,4.43,1.28,15.3,1.0,13121740.8,1351396.0,1952640.0,9081381.12,0.0,0.0,24430.0,0.0,0.0,0.0,0.0,9.93,0.0,1499917.0,0.0,0.0,0.0,24430.0,0.0,0.0,4040234.0,9.02,27.4,0.0,0.0,4.7,4.7,27429936.0,184329169.92,0.0,183.48,4.69,17.36,0.2923,49.3,0.0773,6.72
2021-05-27,2390834.0,15803412.74,2.02,4.79,1.37,16.52,1.0,13970049.92,1691916.0,2113472.0,11183564.76,0.0,226803.0,47783.0,0.72,1.52,75000.0,0.0,0.16,107743.0,23242.0,0.0,226803.0,0.72,47783.0,0.53,89176.0,21911.0,11.37,0.14,0.0,0.0,5.7,5.7,27972522.0,184898370.42,0.0,187.06,5.73,17.15,0.2642,45.92,0.0806,6.61
2021-05-28,2581849.0,16846564.73,2.19,4.94,1.48,17.75,1.0,15036777.68,1929168.0,2304487.0,12587821.2,0.0,0.0,18408.0,1.69,0.0,0.0,0.0,0.0,244835.0,0.0,0.0,0.0,1.69,18408.0,0.0,218844.0,53820.0,12.75,0.4,0.0,0.0,6.44,6.44,28005802.0,182737858.05,0.0,184.32,6.47,15.06,0.2443,42.71,0.0862,6.525
2021-05-31,2547874.0,16472005.41,2.16,4.82,1.46,17.45,1.0,14646535.08,1921954.0,2265512.0,12425432.61,0.0,0.0,1455.0,0.0,0.0,0.0,0.0,0.06,0.0,8669.0,0.0,0.0,0.0,1455.0,0.0,0.0,38975.0,12.52,0.27,0.0,0.0,6.39,6.39,28166842.0,182098633.53,0.0,182.97,6.4,15.3,0.2492,43.4,0.0847,6.465
2021-06-01,2878648.0,19186188.92,2.44,5.46,1.65,19.13,1.0,17379560.69,1894481.0,2607586.0,12626715.87,0.0,0.0,94913.0,2.53,0.0,15000.0,0.0,0.88,441802.0,134661.0,0.0,0.0,2.53,94913.0,0.1,12275.0,114728.0,12.26,0.85,0.0,0.0,6.47,6.47,27374692.0,182452322.18,0.0,178.66,6.42,16.43,0.2712,46.63,0.0984,6.665
2021-06-02,2636067.0,17753911.25,2.23,5.14,1.51,18.13,1.0,15928308.68,1657184.0,2365005.0,11161134.24,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.52,18226.0,237297.0,0.0,0.0,0.2,0.0,0.0,0.0,260807.0,10.98,1.38,0.0,0.0,5.66,5.66,27614814.0,185985772.29,0.0,184.75,5.61,18.34,0.238,41.58,0.0901,6.735
2021-06-03,2390967.0,15852111.21,2.02,4.71,1.37,16.5,1.0,14054970.15,1420747.0,2119905.0,9419552.61,0.0,0.0,2245.0,0.0,0.0,0.0,0.0,1.58,0.0,238682.0,0.0,0.0,0.0,2245.0,0.0,0.0,245100.0,9.49,1.68,0.0,0.0,4.85,4.85,27855792.0,184683900.96,0.0,187.47,4.82,20.29,0.2743,45.8,0.0817,6.63
2021-06-04,2506482.0,16668105.3,2.12,4.92,1.44,16.93,1.0,14417027.1,1506366.0,2167974.0,10017333.9,0.0,0.0,41803.0,0.27,0.0,0.0,0.0,0.06,72022.0,8597.0,0.0,0.0,0.27,41803.0,0.0,52413.0,23953.0,9.97,0.21,0.0,0.0,5.16,5.16,27686060.0,184112299.0,0.0,183.6,5.15,18.46,0.2606,44.89,0.0859,6.65
2021-06-07,2857965.0,19048336.73,2.42,5.66,1.64,19.35,1.0,16520015.63,1570958.0,2478622.0,10470435.07,0.0,0.0,90061.0,1.69,0.0,64000.0,0.0,0.21,246648.0,31279.0,0.0,0.0,1.69,90061.0,0.43,5810.0,0.0,10.43,0.0,0.0,0.0,5.39,5.39,27594036.0,183914249.94,0.0,183.48,5.38,17.12,0.2192,39.37,0.098,6.665
2021-06-08,2865712.0,19486841.6,2.43,5.83,1.65,19.52,1.0,16823254.4,1559508.0,2474008.0,10604654.4,0.0,0.0,24059.0,0.0,0.0,12361.0,0.0,0.28,0.0,42299.0,0.0,0.0,0.0,24059.0,0.08,6790.0,16975.0,10.4,0.06,0.0,0.0,5.32,5.32,27757698.0,188752346.4,0.0,186.37,5.29,16.78,0.2157,39.14,0.0977,6.8
2021-06-09,2572978.0,18126630.01,2.18,5.17,1.48,17.86,1.0,15453418.85,1500694.0,2193530.0,10572389.23,0.0,0.0,74376.0,0.57,0.0,0.0,0.0,0.88,68244.0,137773.0,0.0,0.0,0.57,74376.0,0.0,4583.0,348722.0,10.21,2.29,0.0,0.0,5.12,5.12,27818418.0,195980754.81,0.0,191.61,5.06,18.65,0.2642,46.01,0.0878,7.045
2021-06-10,2433653.0,16341979.9,2.06,4.65,1.4,17.33,1.0,14641036.82,1358666.0,2180348.0,9123442.19,0.0,0.0,44171.0,0.57,0.0,0.0,0.0,1.23,66917.0,186199.0,0.0,0.0,0.57,44171.0,0.0,0.0,80099.0,9.57,0.29,0.0,0.0,4.66,4.66,27815404.0,186780437.86,0.0,192.77,4.73,21.78,0.2968,48.42,0.0834,6.715
2021-06-11,2471256.0,17162872.92,2.09,4.58,1.42,17.08,1.0,15395905.19,1544596.0,2216833.0,10727219.22,0.0,0.0,191076.0,1.77,0.0,15000.0,0.0,0.08,265485.0,10747.0,0.0,0.0,1.77,191076.0,0.1,5601.0,244000.0,10.41,1.93,0.0,0.0,5.3,5.3,27600480.0,191685333.6,0.0,188.05,5.24,21.62,0.2353,40.56,0.0848,6.945
2021-06-14,2703579.0,19249482.48,2.29,4.95,1.55,19.06,1.0,17375356.08,1693837.0,2440359.0,12060119.44,0.0,0.0,176469.0,2.59,0.0,0.0,0.0,0.17,339231.0,27228.0,0.0,0.0,2.59,176469.0,0.0,0.0,115705.0,11.76,0.76,0.0,0.0,6.66,6.66,23736680.0,169005161.6,0.0,166.54,6.59,19.91,0.2381,41.44,0.1063,7.12
2021-06-15,2975417.0,21170091.95,2.52,5.44,1.71,21.39,1.0,19297281.66,1850821.0,2712197.0,13168591.42,0.0,0.0,42303.0,2.11,0.0,0.0,0.0,0.0,287218.0,2736.0,0.0,0.0,2.11,42303.0,0.0,117417.0,15380.0,13.17,0.07,0.0,0.0,6.63,6.63,26082756.0,185578808.94,0.0,185.66,6.63,19.32,0.2255,37.77,0.1065,7.115
2021-06-16,2825913.0,20219407.52,2.39,5.14,1.62,20.53,1.0,18382826.34,1756524.0,2569228.0,12567929.22,0.0,0.0,79361.0,0.46,0.0,0.0,0.0,0.96,56804.0,134646.0,0.0,0.0,0.46,79361.0,0.0,0.0,199773.0,12.59,1.3,0.28,0.0,6.28,6.28,26196608.0,187436730.24,39012.0,187.85,6.28,20.05,0.2533,40.71,0.1011,7.155
2021-06-17,2719228.0,19428884.06,2.3,4.96,1.56,19.89,1.0,17594869.74,1730470.0,2462543.0,12364208.15,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.19,20884.0,27083.0,0.0,0.0,0.16,0.0,0.0,1029.0,127569.0,12.48,0.82,0.0,0.0,6.19,6.19,26214306.0,187301216.37,0.0,188.84,6.2,21.42,0.2518,39.91,0.0973,7.145
2021-06-18,2705114.0,18502979.76,2.29,5.17,1.55,19.52,1.0,16565994.36,1715327.0,2421929.0,11732836.68,0.0,0.0,7905.0,0.07,0.0,0.0,0.0,0.19,38505.0,26979.0,0.0,0.0,0.07,7905.0,0.0,3931.0,79119.0,12.29,0.59,0.0,0.0,6.14,6.14,26209976.0,179276235.84,0.0,184.77,6.24,22.22,0.2563,40.31,0.0969,6.84
2021-06-21,2727338.0,18300437.98,2.31,5.02,1.57,18.96,1.0,16678731.63,1712477.0,2485653.0,11490720.67,0.0,39012.0,27504.0,0.66,0.27,0.0,0.0,0.53,112095.0,69366.0,0.0,39012.0,0.66,27504.0,0.0,0.0,48371.0,11.68,0.46,0.0,0.0,6.13,6.13,26209412.0,175865154.52,0.0,177.57,6.17,25.35,0.2608,39.9,0.0977,6.71
2021-06-22,2678176.0,17997342.72,2.27,4.94,1.54,18.38,1.0,16322006.4,1699161.0,2428870.0,11418361.92,0.0,0.0,65004.0,0.01,0.0,26636.0,0.0,0.69,17925.0,94589.0,0.0,0.0,0.01,65004.0,0.18,16269.0,101344.0,11.38,0.77,0.0,0.0,6.08,6.08,26242868.0,176352072.96,0.0,175.93,6.08,26.39,0.2751,41.24,0.0958,6.72
2021-06-23,2270471.0,15291622.19,1.92,4.15,1.3,15.65,1.0,13507231.08,1479533.0,2005528.0,9964654.76,0.0,0.0,69855.0,1.17,0.0,0.0,0.0,1.94,166644.0,289483.0,0.0,0.0,1.17,69855.0,0.0,0.0,589986.0,9.94,4.01,0.0,0.0,5.28,5.28,26537152.0,178727718.72,0.0,178.31,5.28,21.62,0.336,52.26,0.081,6.735
2021-06-24,2271057.0,15261503.04,1.92,4.13,1.3,15.67,1.0,13640659.2,1451970.0,2029860.0,9757238.4,0.0,0.0,3095.0,0.55,0.0,5000.0,0.0,0.47,81521.0,69371.0,0.0,0.0,0.55,3095.0,0.03,38713.0,62189.0,9.78,0.43,0.0,0.0,5.19,5.19,26541578.0,178359404.16,0.0,178.69,5.19,19.67,0.3318,52.33,0.0811,6.72
2021-06-25,2182979.0,14560469.93,1.85,3.92,1.25,15.04,1.0,12964612.4,1429233.0,1943720.0,9532984.11,0.0,0.0,33102.0,0.34,0.0,0.0,0.0,0.38,50102.0,55839.0,0.0,0.0,0.34,33102.0,0.0,0.0,136242.0,9.6,0.92,0.0,0.0,5.1,5.1,26584352.0,177317627.84,0.0,178.08,5.11,19.71,0.3503,54.4,0.0779,6.67
2021-06-28,2158174.0,13510169.24,1.83,3.84,1.24,14.79,1.0,11930777.5,1417504.0,1905875.0,8873575.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.17,13040.0,24769.0,0.0,0.0,0.08,0.0,0.0,13040.0,50885.0,9.45,0.36,0.0,0.0,5.06,5.06,26587220.0,166435997.2,0.0,173.41,5.17,18.66,0.3542,55.08,0.0771,6.26
2021-06-29,2140855.0,13134145.43,1.81,3.74,1.23,13.89,1.0,11598702.17,1426083.0,1890579.0,8749019.21,0.0,0.0,4498.0,0.03,0.0,0.0,0.0,0.03,10540.0,4227.0,0.0,0.0,0.03,4498.0,0.0,8308.0,25836.0,8.94,0.34,0.0,0.0,5.09,5.09,26568268.0,162996324.18,0.0,165.52,5.12,18.52,0.3617,55.82,0.0765,6.135
2021-06-30,2334457.0,14707079.1,1.98,4.08,1.34,14.9,1.0,13105827.0,1627275.0,2080290.0,10251832.5,0.0,0.0,201192.0,1.57,0.0,0.0,0.0,0.0,270466.0,0.0,0.0,0.0,1.57,201192.0,0.0,0.0,80755.0,10.01,0.53,0.0,0.0,5.82,5.82,26322460.0,165831498.0,0.0,163.77,5.76,13.63,0.3285,53.68,0.0835,6.3
2021-07-01,2119740.0,13873698.3,1.79,3.76,1.22,13.82,1.0,12135274.31,1833082.0,1854129.0,11997521.69,0.0,232513.0,18306.0,0.06,1.53,0.0,0.0,0.28,5256.0,46362.0,0.0,232513.0,0.06,18306.0,0.0,1350.0,231417.0,11.6,1.32,0.0,0.0,6.44,6.44,26647418.0,174407350.81,0.0,169.8,6.39,14.94,0.3012,50.23,0.0744,6.545
