DATE,EQS FP Equity_DX_SI_QTY,EQS FP Equity_DX_SHORT_INTEREST_VALUE,EQS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EQS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EQS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EQS FP Equity_DX_SI_MV,EQS FP Equity_DX_DSS,EQS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EQS FP Equity_DX_SUPPLY_SI_QTY,EQS FP Equity_DX_BROKER_SI_QTY,EQS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EQS FP Equity_DX_BROKER_SI_MV_NEW_x,EQS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EQS FP Equity_DX_SUPPLY_SI_QTY_INC_x,EQS FP Equity_DX_BROKER_SI_MV_INC_x,EQS FP Equity_DX_SUPPLY_SI_MV_NEW,EQS FP Equity_DX_BROKER_SI_QTY_ADD,EQS FP Equity_DX_BROKER_SI_QTY_NEW,EQS FP Equity_DX_SUPPLY_SI_MV_DEC,EQS FP Equity_DX_BROKER_SI_QTY_INC,EQS FP Equity_DX_SUPPLY_SI_QTY_DEC,EQS FP Equity_DX_BROKER_SI_MV_NEW_y,EQS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EQS FP Equity_DX_BROKER_SI_MV_INC_y,EQS FP Equity_DX_SUPPLY_SI_QTY_INC_y,EQS FP Equity_DX_BROKER_SI_MV_ADD,EQS FP Equity_DX_SUPPLY_SI_QTY_ADD,EQS FP Equity_DX_BROKER_SI_QTY_DEC,EQS FP Equity_DX_SUPPLY_SI_MV,EQS FP Equity_DX_BROKER_SI_MV_DEC,EQS FP Equity_DX_SUPPLY_SI_MV_RMV,EQS FP Equity_DX_BROKER_SI_MV_RMV,EQS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EQS FP Equity_DX_UTILIZATION_QUANTITY,EQS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EQS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EQS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EQS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EQS FP Equity_DX_ACTIVE_UTILIZATION_MV,EQS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EQS FP Equity_DX_BROKER_SI_CON_RATIO,EQS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EQS FP Equity_DX_DEMAND_SUPPLY_RATIO,EQS FP Equity_PX_LAST
2012-10-17,5500.0,255965.63,0.92,10.95,0.18,0.28,0.0,255965.63,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03,0.5018,52.97,0.0,52.65
2012-10-18,5500.0,255771.17,0.92,11.14,0.18,0.28,0.0,255771.17,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01,0.5018,52.99,0.0,52.61
2012-10-19,5500.0,255819.78,0.92,11.59,0.18,0.28,0.0,255819.78,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.02,0.5018,52.98,0.0,52.62
2012-10-22,5500.0,258153.37,0.92,12.36,0.18,0.28,0.0,258153.37,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.24,0.5015,52.76,0.0,53.1
2012-10-23,5500.0,264959.67,0.92,11.81,0.18,0.28,0.0,264959.67,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89,0.5009,52.11,0.0,54.5
2012-10-24,5500.0,262528.85,0.92,10.28,0.18,0.28,0.0,262528.85,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66,0.5011,52.34,0.0,54.0
2012-10-25,5500.0,262528.85,0.92,5.84,0.18,0.28,0.0,262528.85,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66,0.5011,52.34,0.0,54.0
2012-10-26,5500.0,262528.85,0.92,5.89,0.18,0.28,0.0,262528.85,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.66,0.5011,52.34,0.0,54.0
2012-10-29,5500.0,263015.02,0.92,5.81,0.18,0.28,0.0,263015.02,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.71,0.501,52.29,0.0,54.1
2012-10-30,5500.0,265202.76,0.92,5.84,0.18,0.28,0.0,265202.76,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92,0.5009,52.08,0.0,54.55
2012-10-31,5500.0,265202.76,0.92,5.7,0.18,0.28,0.0,265202.76,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92,0.5009,52.08,0.0,54.55
2012-11-01,5500.0,265202.76,0.92,5.75,0.18,0.28,0.0,265202.76,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.92,0.5009,52.08,0.0,54.55
2012-11-02,5500.0,265932.0,0.92,5.8,0.18,0.28,0.0,265932.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.98,0.5008,52.02,0.0,54.7
2012-11-05,3000.0,156456.59,0.5,3.15,0.1,0.15,0.0,156456.59,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,59.0
2012-11-06,3000.0,162555.74,0.5,2.78,0.1,0.15,0.0,162555.74,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,61.3
2012-11-07,3000.0,158180.26,0.5,2.68,0.1,0.15,0.0,158180.26,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,632721.05,0.0,0.74,0.0,0.0,1.0,100.0,0.25,59.65
2012-11-08,3000.0,158843.21,0.5,2.72,0.1,0.15,0.0,158843.21,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,635372.86,0.0,0.72,0.0,0.0,1.0,100.0,0.25,59.9
2012-11-09,3000.0,151152.98,0.5,2.7,0.1,0.15,0.0,151152.98,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,604611.9,0.0,0.71,0.0,0.0,1.0,100.0,0.25,57.0
2012-11-12,3000.0,157649.9,0.5,2.6,0.1,0.15,0.0,157649.9,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,630599.61,0.0,0.71,0.0,0.0,1.0,100.0,0.25,59.45
2012-11-13,3000.0,155926.23,0.5,2.52,0.1,0.15,0.0,155926.23,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,623704.91,0.0,0.71,0.0,0.0,1.0,100.0,0.25,58.8
2012-11-14,3000.0,155661.05,0.5,2.52,0.1,0.15,0.0,155661.05,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,622644.19,0.0,0.71,0.0,0.0,1.0,100.0,0.25,58.7
2012-11-15,3000.0,153884.34,0.5,2.7,0.1,0.15,0.0,153884.34,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,615537.35,0.0,0.7,0.0,0.0,1.0,100.0,0.25,58.03
2012-11-16,3000.0,152319.77,0.5,2.65,0.1,0.15,0.0,152319.77,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,609279.08,0.0,0.71,0.0,0.0,1.0,100.0,0.25,57.44
2012-11-19,3000.0,152478.88,0.5,2.64,0.1,0.15,0.0,152478.88,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,609915.52,0.0,0.7,0.0,0.0,1.0,100.0,0.25,57.5
2012-11-20,3000.0,152478.88,0.5,2.63,0.1,0.15,0.0,152478.88,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,609915.52,0.0,0.71,0.0,0.0,1.0,100.0,0.25,57.5
2012-11-21,3000.0,152611.47,0.5,2.6,0.1,0.15,0.0,152611.47,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,610445.88,0.0,0.71,0.0,0.0,1.0,100.0,0.25,57.55
2012-11-22,3000.0,152744.06,0.5,2.6,0.1,0.15,0.0,152744.06,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,610976.24,0.0,0.7,0.0,0.0,1.0,100.0,0.25,57.6
2012-11-23,3000.0,153804.78,0.5,2.59,0.1,0.15,0.0,153804.78,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,615219.13,0.0,0.7,0.0,0.0,1.0,100.0,0.25,58.0
2012-11-26,3000.0,154998.1,0.5,2.61,0.1,0.15,0.0,154998.1,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,619992.38,0.0,0.7,0.0,0.0,1.0,100.0,0.25,58.45
2012-11-27,3000.0,154971.58,0.5,2.53,0.1,0.15,0.0,154971.58,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,619886.31,0.0,0.7,0.0,0.0,1.0,100.0,0.25,58.44
2012-11-28,3000.0,153407.01,0.5,2.51,0.1,0.15,0.0,153407.01,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,613628.04,0.0,0.7,0.0,0.0,1.0,100.0,0.25,57.85
2012-11-29,3000.0,152876.65,0.5,2.52,0.1,0.15,0.0,152876.65,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,611506.6,0.0,0.7,0.0,0.0,1.0,100.0,0.25,57.65
2012-11-30,3000.0,153009.24,0.5,1.2,0.1,0.15,0.0,153009.24,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,57.7
2012-12-03,3000.0,152876.65,0.5,1.19,0.1,0.15,0.0,152876.65,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,57.65
2012-12-04,3000.0,153804.78,0.5,1.21,0.1,0.15,0.0,153804.78,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.0
2012-12-05,3000.0,153804.78,0.5,1.23,0.1,0.15,0.0,153804.78,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.0
2012-12-06,3000.0,153804.78,0.5,1.47,0.1,0.15,0.0,153804.78,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.0
2012-12-07,3000.0,153804.78,0.5,1.47,0.1,0.15,0.0,153804.78,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.0
2012-12-10,3000.0,154043.44,0.5,1.45,0.1,0.15,0.0,154043.44,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.09
2012-12-11,3000.0,153672.19,0.5,1.44,0.1,0.15,0.0,153672.19,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,57.95
2012-12-12,3000.0,153672.19,0.5,1.45,0.1,0.15,0.0,153672.19,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,57.95
2012-12-13,3000.0,153672.19,0.5,1.45,0.1,0.15,0.0,153672.19,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,57.95
2012-12-14,3000.0,153672.19,0.5,1.43,0.1,0.15,0.0,153672.19,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,57.95
2012-12-17,3000.0,153539.6,0.5,1.41,0.1,0.15,0.0,153539.6,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,57.9
2012-12-18,3000.0,153804.78,0.5,1.38,0.1,0.15,0.0,153804.78,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.0
2012-12-19,3000.0,154335.14,0.5,1.18,0.1,0.15,0.0,154335.14,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.2
2012-12-20,3000.0,155130.69,0.5,1.19,0.1,0.15,0.0,155130.69,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,58.5
2012-12-21,4000.0,210341.3,0.67,1.58,0.13,0.21,0.0,210341.3,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.64,0.5913,71.36,0.0,59.49
2012-12-24,4000.0,210518.09,0.67,1.55,0.13,0.21,0.0,210518.09,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66,0.5911,71.34,0.0,59.54
2012-12-25,4000.0,210518.09,0.67,1.51,0.13,0.21,0.0,210518.09,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66,0.5911,71.34,0.0,0.0
2012-12-26,4000.0,210518.09,0.67,1.51,0.13,0.21,0.0,210518.09,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.66,0.5911,71.34,0.0,0.0
2012-12-27,4000.0,209669.51,0.67,1.51,0.13,0.21,0.0,209669.51,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.5918,71.43,0.0,59.3
2012-12-28,10290.0,541193.95,1.72,3.86,0.34,0.58,0.0,541193.95,0.0,10290.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,6290.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.8161,89.75,0.0,59.5
2012-12-31,18290.0,970030.85,3.06,6.68,0.6,1.08,0.0,970030.85,0.0,18290.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.23,0.4493,48.22,0.0,60.0
2013-01-01,18290.0,970030.85,3.06,6.71,0.6,1.08,0.0,970030.85,0.0,18290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21,0.4493,48.24,0.0,0.0
2013-01-02,18290.0,986198.03,3.06,6.71,0.6,1.09,0.0,986198.03,0.0,18290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,647040.81,0.0,0.72,0.0,46.4,0.4487,47.99,1.5242,61.0
2013-01-03,18290.0,992664.9,3.06,6.67,0.6,1.1,0.0,992664.9,0.0,18290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,651283.7,0.0,0.73,0.0,46.79,0.4487,47.6,1.5242,61.4
2013-01-04,18290.0,988623.11,3.06,6.4,0.6,1.1,0.0,988623.11,0.0,18290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,648631.89,0.0,0.74,0.0,46.97,0.449,47.47,1.5242,61.15
2013-01-07,18290.0,993473.26,3.06,6.33,0.6,1.1,0.0,993473.26,0.0,18290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,651814.06,0.0,0.73,0.0,46.85,0.4487,47.54,1.5242,61.45
2013-01-08,15135.0,828120.75,2.53,5.14,0.5,0.9,0.0,828120.75,0.0,15135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155.0,0.0,0.2,0.0,0.0,0.0,0.0,12000.0,656587.31,0.0,0.74,0.0,41.98,0.5129,58.02,1.2613,61.9
2013-01-09,14389.0,787938.85,2.41,4.74,0.47,0.85,0.0,787938.85,0.0,14389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,0.0,0.05,0.0,0.0,0.0,0.0,12000.0,657117.67,0.0,0.74,0.0,38.87,0.5248,61.13,1.1991,61.95
2013-01-10,14389.0,789210.74,2.41,4.7,0.47,0.85,0.0,789210.74,0.0,14389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,658178.4,0.0,0.74,0.0,38.89,0.5247,61.11,1.1991,62.05
2013-01-11,13451.0,742519.06,2.25,4.45,0.44,0.79,0.0,742519.06,0.0,13451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,0.06,0.0,0.0,0.0,0.0,12000.0,662421.29,0.0,0.74,0.0,34.22,0.5498,65.78,1.1209,62.45
2013-01-14,13451.0,740735.59,2.25,4.37,0.44,0.79,0.0,740735.59,0.0,13451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,660830.2,0.0,0.75,0.0,34.36,0.5489,65.64,1.1209,62.3
2013-01-15,13451.0,737168.64,2.25,4.15,0.44,0.79,0.0,737168.64,0.0,13451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,657648.03,0.0,0.75,0.0,34.31,0.5493,65.69,1.1209,62.0
2013-01-16,13451.0,747274.99,2.25,6.11,0.44,0.79,0.0,747274.99,0.0,13451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,666664.18,0.0,0.74,0.0,34.2,0.5499,65.8,1.1209,62.85
2013-01-17,11451.0,639200.87,1.91,5.13,0.38,0.66,0.0,639200.87,0.0,11451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.13,0.0,0.0,0.0,0.0,12000.0,669846.34,0.0,0.75,0.0,21.48,0.6627,78.52,0.9543,63.15
