DATE,ALLIX FP Equity_DX_SI_QTY,ALLIX FP Equity_DX_SHORT_INTEREST_VALUE,ALLIX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLIX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLIX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLIX FP Equity_DX_SI_MV,ALLIX FP Equity_DX_DSS,ALLIX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLIX FP Equity_DX_SUPPLY_SI_QTY,ALLIX FP Equity_DX_BROKER_SI_QTY,ALLIX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLIX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLIX FP Equity_DX_BROKER_SI_MV_INC_x,ALLIX FP Equity_DX_BROKER_SI_QTY_ADD,ALLIX FP Equity_DX_SUPPLY_SI_MV_DEC,ALLIX FP Equity_DX_BROKER_SI_QTY_INC,ALLIX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLIX FP Equity_DX_BROKER_SI_MV_INC_y,ALLIX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLIX FP Equity_DX_BROKER_SI_MV_ADD,ALLIX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLIX FP Equity_DX_BROKER_SI_QTY_DEC,ALLIX FP Equity_DX_SUPPLY_SI_MV,ALLIX FP Equity_DX_BROKER_SI_MV_DEC,ALLIX FP Equity_DX_SUPPLY_SI_MV_RMV,ALLIX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLIX FP Equity_DX_UTILIZATION_QUANTITY,ALLIX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLIX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLIX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALLIX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLIX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLIX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLIX FP Equity_DX_BROKER_SI_CON_RATIO,ALLIX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLIX FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLIX FP Equity_PX_LAST
2018-07-12,53347.0,1323005.6,1.14,7.21,0.96,1.31,0.0,595200.0,29347.0,24000.0,727805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,9.9,7.73,267053.0,6622914.4,0.0,6.52,9.9,26.17,0.4053,54.84,0.1405,24.8
2018-07-13,53347.0,1323005.6,1.14,7.59,0.96,1.32,0.0,694400.0,29347.0,28000.0,727805.6,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.73,0.0,0.0,9.9,7.73,267053.0,6622914.4,0.0,6.62,9.9,26.27,0.4063,54.96,0.1405,24.8
2018-07-16,53347.0,1301666.8,1.14,7.78,0.96,1.32,0.0,683200.0,29347.0,28000.0,716066.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,9.9,7.73,267053.0,6516093.2,0.0,6.62,9.9,26.31,0.408,55.19,0.1405,24.4
2018-07-17,53347.0,1323005.6,1.14,7.84,0.96,1.31,0.0,694400.0,29347.0,28000.0,727805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,9.9,7.73,267053.0,6622914.4,0.0,6.52,9.9,26.17,0.4053,54.84,0.1405,24.8
2018-07-18,53347.0,1349679.1,1.14,7.95,0.96,1.33,0.0,708400.0,29347.0,28000.0,742479.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,9.9,7.73,267053.0,6756440.9,0.0,6.62,9.9,26.15,0.405,54.8,0.1405,25.3
2018-07-19,53347.0,1333675.0,1.14,8.13,0.96,1.35,0.0,700000.0,29347.0,28000.0,733675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,9.9,7.73,267053.0,6676325.0,0.0,6.76,9.9,26.3,0.4076,55.14,0.1405,25.0
2018-07-20,53347.0,1360348.5,1.12,8.57,0.94,1.34,0.0,714000.0,29347.0,28000.0,748348.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,9.9,7.73,267053.0,6809851.5,0.0,6.68,9.9,26.15,0.405,54.8,0.1405,25.5
2018-07-23,53347.0,1328340.3,1.12,9.39,0.94,1.35,0.0,697200.0,29347.0,28000.0,730740.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,9.9,7.73,267053.0,6649619.7,0.0,6.81,9.9,26.36,0.4086,55.26,0.1405,24.9
2018-07-24,53347.0,1307001.5,1.12,8.88,0.94,1.33,0.0,686000.0,29347.0,28000.0,719001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,9.9,7.73,267053.0,6542798.5,0.0,6.65,9.9,26.23,0.4063,54.97,0.1405,24.5
2018-07-25,53347.0,1328340.3,1.12,8.8,0.94,1.31,0.0,697200.0,29347.0,28000.0,730740.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,9.9,7.73,267053.0,6649619.7,0.0,6.54,9.9,26.16,0.4053,54.85,0.1405,24.9
2018-07-26,53347.0,1307001.5,1.12,8.89,0.94,1.32,0.0,686000.0,29347.0,28000.0,719001.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,9.9,7.73,267053.0,6542798.5,0.0,6.65,9.9,26.33,0.408,55.17,0.1405,24.5
2018-07-27,53347.0,1290997.4,1.12,9.49,0.94,1.3,0.0,677600.0,29347.0,28000.0,710197.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,9.9,7.73,267053.0,6462682.6,0.0,6.54,9.9,26.31,0.4076,55.14,0.1405,24.2
2018-07-30,53347.0,1312336.2,1.12,8.62,0.94,1.3,0.0,688800.0,29347.0,28000.0,721936.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,9.9,7.73,267053.0,6569503.8,0.0,6.46,9.9,26.13,0.4055,54.88,0.1405,24.6
2018-07-31,53347.0,1296332.1,1.12,9.05,0.94,1.31,0.0,680400.0,29347.0,28000.0,713132.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,9.9,7.73,267053.0,6489387.9,0.0,6.57,9.9,26.31,0.4075,55.12,0.1405,24.3
2018-08-01,53347.0,1274993.3,1.12,9.33,0.94,1.29,0.0,669200.0,29347.0,28000.0,701393.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,9.9,7.73,267053.0,6382566.7,0.0,6.49,9.9,26.33,0.408,55.18,0.1405,23.9
2018-08-02,53370.0,1248858.0,1.12,9.46,0.95,1.27,0.0,655738.2,29347.0,28023.0,686719.8,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,9.9,7.73,267053.0,6249040.2,0.0,6.38,9.9,26.35,0.408,55.2,0.1406,23.4
2018-08-03,53370.0,1238184.0,1.12,9.76,0.95,1.25,0.0,650133.6,29347.0,28023.0,680850.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,13.15,7.73,193776.0,4495603.2,0.0,4.53,13.15,26.28,0.407,55.07,0.1406,23.2
2018-08-06,53370.0,1206162.0,1.12,10.08,0.95,1.23,0.0,633319.8,29347.0,28023.0,663242.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,13.15,7.73,193776.0,4379337.6,0.0,4.5,13.15,26.37,0.4084,55.25,0.1406,22.6
2018-08-07,53370.0,1131444.0,1.12,10.05,0.95,1.19,0.0,594087.6,29347.0,28023.0,622156.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,13.15,7.73,193776.0,4108051.2,0.0,4.38,13.15,26.53,0.4116,55.64,0.1406,21.2
2018-08-08,53107.0,1168354.0,1.12,9.99,0.94,1.13,0.0,616506.0,29084.0,28023.0,639848.0,0.0,0.0,0.0,0.03,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,13.03,7.66,194039.0,4268858.0,0.0,4.11,13.03,26.18,0.4019,54.38,0.1399,22.0
2018-08-09,53307.0,1210068.9,1.12,9.03,0.94,1.18,0.0,640662.1,29084.0,28223.0,660206.8,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,13.03,7.66,194039.0,4404685.3,0.0,4.27,13.03,26.11,0.3993,54.23,0.1404,22.7
2018-08-10,53657.0,1234111.0,1.13,8.97,0.95,1.22,0.0,657179.0,29084.0,28573.0,668932.0,0.0,0.01,0.0,0.0,350.0,0.0,0.01,0.0,0.0,0.0,0.0,0.66,0.0,0.0,100.0,7.66,0.0,0.0,0.0,0.0,100.0,26.05,0.3955,54.05,0.1413,23.0
2018-08-13,113657.0,2568648.2,2.39,19.51,2.01,2.6,0.0,1323749.8,59084.0,58573.0,1335298.4,30000.0,0.67,0.0,0.0,30000.0,0.0,0.67,30000.0,0.0,0.0,0.0,1.36,0.0,0.0,26.48,15.56,164039.0,3707281.4,0.0,3.77,26.48,34.79,0.41,52.3,0.2993,22.6
2018-08-14,113657.0,2580013.9,2.39,19.63,2.01,2.57,0.0,1329607.1,59084.0,58573.0,1341206.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,26.48,15.56,164039.0,3723685.3,0.0,3.71,26.48,35.29,0.4091,51.9,0.2993,22.7
2018-08-15,113657.0,2534551.1,2.39,20.08,2.01,2.56,0.0,1306177.9,59084.0,58573.0,1317573.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,26.48,15.56,164039.0,3658069.7,0.0,3.72,26.48,34.79,0.41,52.31,0.2993,22.3
2018-08-16,114657.0,2568316.8,2.41,21.48,2.03,2.58,0.0,1334435.2,59084.0,59573.0,1323481.6,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.34,0.0,0.0,26.48,15.56,164039.0,3674473.6,0.0,3.72,26.48,34.71,0.4039,51.84,0.302,22.4
2018-08-17,59573.0,1328477.9,1.25,11.42,1.06,1.33,0.0,1328477.9,59084.0,59573.0,1317573.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,26.48,15.56,164039.0,3658069.7,0.0,3.67,26.48,23.57,0.5101,67.06,0.1569,22.3
2018-08-20,111657.0,2556945.3,2.34,21.78,1.98,2.51,0.0,1318421.7,58084.0,57573.0,1330123.6,0.0,0.0,0.0,0.03,0.0,1000.0,0.0,0.0,0.0,0.0,2000.0,1.3,0.05,0.0,26.03,15.3,165039.0,3779393.1,0.0,3.68,26.03,36.43,0.4095,51.51,0.2941,22.9
2018-08-21,67573.0,1527149.8,1.42,13.28,1.2,1.54,0.0,1301149.8,58084.0,57573.0,1312698.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,26.03,15.3,165039.0,3729881.4,0.0,3.78,26.03,20.89,0.4228,58.89,0.178,22.6
2018-08-22,111657.0,2612773.8,2.34,22.64,1.98,2.56,0.0,1347208.2,58084.0,57573.0,1359165.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,19.6,15.3,238316.0,5576594.4,0.0,5.39,19.6,36.62,0.4092,51.35,0.2941,23.4
2018-08-23,111657.0,2623939.5,2.34,24.32,1.98,2.62,0.0,1352965.5,58084.0,57573.0,1364974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,19.6,15.3,238316.0,5600426.0,0.0,5.58,19.6,35.92,0.4104,51.94,0.2941,23.5
2018-08-24,111657.0,2679768.0,2.34,24.59,1.98,2.64,0.0,1381752.0,58084.0,57573.0,1394016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,19.6,15.3,238316.0,5719584.0,0.0,5.6,19.6,36.3,0.4097,51.62,0.2941,24.0
2018-08-27,111657.0,2668602.3,2.34,24.35,1.98,2.68,0.0,1375994.7,58084.0,57573.0,1388207.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,19.6,15.3,238316.0,5695752.4,0.0,5.72,19.6,35.73,0.4108,52.1,0.2941,23.9
2018-08-28,111657.0,2735596.5,2.34,24.7,1.98,2.69,0.0,1410538.5,58084.0,57573.0,1423058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,19.6,15.3,238316.0,5838742.0,0.0,5.7,19.6,36.39,0.4096,51.55,0.2941,24.5
2018-08-29,111657.0,2824922.1,2.34,24.71,1.98,2.75,0.0,1456596.9,58084.0,57573.0,1469525.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,19.6,15.3,238316.0,6029394.8,0.0,5.76,19.6,36.79,0.4079,51.09,0.2941,25.3
2018-08-30,111657.0,2791425.0,2.34,24.07,1.98,2.81,0.0,1439325.0,58084.0,57573.0,1452100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,19.6,15.3,238316.0,5957900.0,0.0,6.03,19.6,35.55,0.4111,52.25,0.2941,25.0
2018-08-31,111657.0,2836087.8,2.34,24.14,1.98,2.81,0.0,1462354.2,58084.0,57573.0,1475333.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,19.6,15.3,238316.0,6053226.4,0.0,5.96,19.6,36.13,0.409,51.64,0.2941,25.4
2018-09-03,111957.0,2866099.2,2.35,24.17,1.98,2.85,0.0,1473868.8,58384.0,57573.0,1494630.4,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.48,0.0,0.0,19.7,15.38,238016.0,6093209.6,0.0,6.05,19.7,35.97,0.4113,52.01,0.2949,25.6
2018-09-04,111657.0,2802590.7,2.34,26.47,1.98,2.84,0.0,1445082.3,58084.0,57573.0,1457908.4,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,19.6,15.3,238316.0,5981731.6,0.0,6.1,19.6,35.39,0.4114,52.38,0.2941,25.1
2018-09-05,111657.0,2813756.4,2.34,27.41,1.98,2.81,0.0,1450839.6,58084.0,57573.0,1463716.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,19.6,15.3,238316.0,6005563.2,0.0,5.98,19.6,35.92,0.4104,51.95,0.2941,25.2
2018-09-06,111657.0,2713265.1,2.34,27.48,1.98,2.78,0.0,1399023.9,58084.0,57573.0,1411441.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,19.6,15.3,238316.0,5791078.8,0.0,6.01,19.6,35.0,0.4123,52.71,0.2941,24.3
2018-09-07,111657.0,2612773.8,2.34,26.76,1.98,2.68,0.0,1347208.2,58084.0,57573.0,1359165.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,19.6,15.3,238316.0,5576594.4,0.0,5.79,19.6,34.97,0.4124,52.74,0.2941,23.4
2018-09-10,111657.0,2579276.7,2.34,32.75,1.98,2.6,0.0,1329936.3,58084.0,57573.0,1341740.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,19.6,15.3,238316.0,5505099.6,0.0,5.58,19.6,35.53,0.4112,52.27,0.2941,23.1
2018-09-11,111657.0,2489951.1,2.34,33.29,1.98,2.55,0.0,1283877.9,58084.0,57573.0,1295273.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,19.6,15.3,238316.0,5314446.8,0.0,5.51,19.6,35.03,0.4123,52.69,0.2941,22.3
2018-09-12,111657.0,2545779.6,2.34,32.97,1.98,2.51,0.0,1312664.4,58084.0,57573.0,1324315.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,44.22,15.3,73277.0,1670715.6,0.0,1.63,44.22,36.33,0.4097,51.6,0.2941,22.8
2018-09-13,110657.0,2489782.5,2.32,32.68,1.96,2.51,0.0,1272892.5,58084.0,56573.0,1306890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.32,0.02,0.0,44.22,15.3,73277.0,1648732.5,0.0,1.67,44.22,35.84,0.4185,52.74,0.2914,22.5
2018-09-14,114657.0,2568316.8,2.41,34.21,2.03,2.58,0.0,1267235.2,58084.0,56573.0,1301081.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,19.6,15.3,238316.0,5338278.4,0.0,5.36,19.6,34.78,0.4261,54.23,0.302,22.4
2018-09-17,116157.0,2613532.5,2.44,35.61,2.06,2.61,0.0,1272892.5,59584.0,56573.0,1340640.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,1.33,0.0,0.0,20.1,15.69,236816.0,5328360.0,0.0,5.3,20.1,34.54,0.4287,54.66,0.3059,22.5
2018-09-18,113857.0,2584553.9,2.39,33.93,2.02,2.57,0.0,1284207.1,57284.0,56573.0,1300346.8,0.0,0.0,0.0,0.05,0.0,2300.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,19.58,15.24,235246.0,5340084.2,0.0,5.29,19.58,35.33,0.4238,53.66,0.303,22.7
2018-09-19,113857.0,2561782.5,2.39,35.21,2.02,2.58,0.0,1272892.5,57284.0,56573.0,1288890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,19.58,15.24,235246.0,5293035.0,0.0,5.34,19.58,34.93,0.4247,53.99,0.303,22.5
2018-09-20,113857.0,2561782.5,2.39,44.49,2.02,2.56,0.0,1272892.5,57284.0,56573.0,1288890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,19.58,15.24,235246.0,5293035.0,0.0,5.29,19.58,35.13,0.4243,53.83,0.303,22.5
2018-09-21,113857.0,2561782.5,2.39,46.68,2.02,2.56,0.0,1272892.5,57284.0,56573.0,1288890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,25.99,15.24,163082.0,3669345.0,0.0,3.67,25.99,35.13,0.4243,53.83,0.303,22.5
2018-09-24,113857.0,2561782.5,2.39,45.83,2.02,2.56,0.0,1272892.5,57284.0,56573.0,1288890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,25.99,15.24,163082.0,3669345.0,0.0,3.67,25.99,35.13,0.4243,53.83,0.303,22.5
2018-09-25,113857.0,2504854.0,2.39,43.33,2.02,2.54,0.0,1244606.0,57284.0,56573.0,1260248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,25.99,15.24,163082.0,3587804.0,0.0,3.67,25.99,34.62,0.4255,54.25,0.303,22.0
2018-09-26,113857.0,2470696.9,2.39,40.45,2.02,2.49,0.0,1227634.1,57284.0,56573.0,1243062.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,25.99,15.24,163082.0,3538879.4,0.0,3.59,25.99,34.82,0.425,54.08,0.303,21.7
2018-09-27,113857.0,2322682.8,2.39,38.43,2.02,2.42,0.0,1154089.2,57284.0,56573.0,1168593.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,25.99,15.24,163082.0,3326872.8,0.0,3.54,25.99,33.74,0.4277,54.98,0.303,20.4
2018-09-28,113857.0,2220211.5,2.39,33.74,2.02,2.29,0.0,1103173.5,57284.0,56573.0,1117038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,25.99,15.24,163082.0,3180099.0,0.0,3.33,25.99,34.11,0.4267,54.67,0.303,19.5
2018-10-01,113857.0,2049426.0,2.39,28.95,2.02,2.16,0.0,1018314.0,57284.0,56573.0,1031112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,25.99,15.24,163082.0,2935476.0,0.0,3.18,25.99,33.33,0.4289,55.32,0.303,18.0
2018-10-02,99857.0,1777454.6,2.1,22.76,1.77,1.79,0.0,882399.4,50284.0,49573.0,895055.2,0.0,0.0,0.0,0.14,0.0,7000.0,0.0,0.0,0.0,0.0,7000.0,0.91,0.14,0.0,24.08,13.61,158580.0,2822724.0,0.0,2.85,24.08,39.79,0.459,54.6,0.2703,17.8
2018-10-03,99857.0,1782447.45,2.1,21.12,1.77,1.78,0.0,884878.05,50284.0,49573.0,897569.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,24.24,13.68,157168.0,2805448.8,0.0,2.8,24.24,40.12,0.4584,54.3,0.2717,17.85
2018-10-04,99857.0,1782447.45,2.1,19.26,1.77,1.78,0.0,884878.05,50284.0,49573.0,897569.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,24.3,13.71,156618.0,2795631.3,0.0,2.8,24.3,40.06,0.4585,54.36,0.2723,17.85
2018-10-05,99857.0,1767468.9,2.1,18.4,1.77,1.78,0.0,877442.1,50284.0,49573.0,890026.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,24.4,13.75,155794.0,2757553.8,0.0,2.78,24.4,39.85,0.4589,54.55,0.2731,17.7
2018-10-08,99857.0,1602704.85,2.1,17.76,1.77,1.7,0.0,795646.65,50284.0,49573.0,807058.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,24.6,13.84,154146.0,2474043.3,0.0,2.73,24.6,37.72,0.4641,56.49,0.2749,16.05
2018-10-09,99857.0,1722533.25,2.1,16.85,1.77,1.65,0.0,855134.25,50284.0,49573.0,867399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,24.65,13.86,153740.0,2652015.0,0.0,2.47,24.65,41.8,0.4557,52.78,0.2753,17.25
2018-10-10,99857.0,1712547.55,2.1,16.05,1.77,1.66,0.0,850176.95,50284.0,49573.0,862370.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,24.65,13.86,153740.0,2636641.0,0.0,2.47,24.65,41.33,0.4532,52.88,0.2753,17.15
2018-10-11,99857.0,1537797.8,2.1,15.74,1.77,1.64,0.0,763424.2,50284.0,49573.0,774373.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,24.65,13.86,153740.0,2367596.0,0.0,2.64,24.65,37.5,0.4647,56.68,0.2753,15.4
2018-10-12,99857.0,1592719.15,2.1,14.52,1.77,1.56,0.0,790689.35,50284.0,49573.0,802029.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,24.72,13.89,153150.0,2442742.5,0.0,2.36,24.72,40.9,0.457,53.59,0.2759,15.95
2018-10-15,99857.0,1637654.8,2.1,13.97,1.77,1.61,0.0,812997.2,50284.0,49573.0,824657.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,100.0,13.89,0.0,0.0,0.0,0.0,100.0,40.73,0.4573,53.75,0.2759,16.4
2018-10-16,98573.0,1518024.2,2.07,13.21,1.75,1.58,0.0,763424.2,49000.0,49573.0,754600.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,100.0,13.54,0.0,0.0,0.0,0.0,100.0,39.07,0.4593,55.13,0.2724,15.4
2018-10-17,98573.0,1429308.5,2.07,12.69,1.75,1.53,0.0,718808.5,49000.0,49573.0,710500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,100.0,13.54,0.0,0.0,0.0,0.0,100.0,37.86,0.4655,56.53,0.2724,14.5
2018-10-18,98573.0,1256805.75,2.07,12.17,1.75,1.45,0.0,632055.75,49000.0,49573.0,624750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,100.0,13.54,0.0,0.0,0.0,0.0,100.0,35.16,0.4774,59.27,0.2724,12.75
2018-10-19,98000.0,1185800.0,2.06,7.95,1.74,1.41,0.0,592900.0,49000.0,49000.0,592900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0,0.8,0.01,0.0,100.0,13.54,0.0,0.0,0.0,0.0,100.0,34.4,0.4933,61.06,0.2708,12.1
2018-10-22,99000.0,1202850.0,2.08,7.8,1.75,1.2,0.0,571050.0,52000.0,47000.0,631800.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,2000.0,0.63,0.03,0.0,28.35,16.15,131434.0,1596923.1,0.0,1.59,28.35,40.5,0.4839,56.47,0.3075,12.15
2018-10-23,94000.0,1052800.0,1.97,5.54,1.67,1.1,0.0,492800.0,50000.0,44000.0,560000.0,2113.0,0.0,0.0,0.05,0.0,4113.0,0.0,2113.0,0.0,0.0,3000.0,0.61,0.04,0.0,20.95,15.53,188624.0,2112588.8,0.0,2.29,20.95,40.58,0.5178,59.42,0.292,11.2
2018-10-24,94000.0,1132700.0,1.97,5.3,1.67,1.09,0.0,530200.0,50000.0,44000.0,602500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,20.95,15.53,188624.0,2272919.2,0.0,2.11,20.95,44.35,0.5064,55.65,0.292,12.05
2018-10-25,91000.0,1110200.0,1.91,5.02,1.61,1.1,0.0,536800.0,47000.0,44000.0,573400.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,19.7,14.6,191624.0,2337812.8,0.0,2.31,19.7,44.26,0.5066,55.74,0.2827,12.2
