DATE,PRC FP Equity_DX_SI_QTY,PRC FP Equity_DX_SHORT_INTEREST_VALUE,PRC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PRC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PRC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PRC FP Equity_DX_SI_MV,PRC FP Equity_DX_DSS,PRC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PRC FP Equity_DX_SUPPLY_SI_QTY,PRC FP Equity_DX_BROKER_SI_QTY,PRC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PRC FP Equity_DX_BROKER_SI_MV_NEW_x,PRC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PRC FP Equity_DX_SUPPLY_SI_QTY_INC_x,PRC FP Equity_DX_BROKER_SI_MV_INC_x,PRC FP Equity_DX_SUPPLY_SI_MV_NEW,PRC FP Equity_DX_BROKER_SI_QTY_ADD,PRC FP Equity_DX_BROKER_SI_QTY_NEW,PRC FP Equity_DX_SUPPLY_SI_MV_DEC,PRC FP Equity_DX_BROKER_SI_QTY_INC,PRC FP Equity_DX_SUPPLY_SI_QTY_DEC,PRC FP Equity_DX_BROKER_SI_MV_NEW_y,PRC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PRC FP Equity_DX_BROKER_SI_MV_INC_y,PRC FP Equity_DX_SUPPLY_SI_QTY_INC_y,PRC FP Equity_DX_BROKER_SI_MV_ADD,PRC FP Equity_DX_SUPPLY_SI_QTY_ADD,PRC FP Equity_DX_BROKER_SI_QTY_DEC,PRC FP Equity_DX_SUPPLY_SI_MV,PRC FP Equity_DX_BROKER_SI_MV_DEC,PRC FP Equity_DX_SUPPLY_SI_MV_RMV,PRC FP Equity_DX_BROKER_SI_MV_RMV,PRC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PRC FP Equity_DX_UTILIZATION_QUANTITY,PRC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PRC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PRC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PRC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PRC FP Equity_DX_ACTIVE_UTILIZATION_MV,PRC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PRC FP Equity_DX_BROKER_SI_CON_RATIO,PRC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PRC FP Equity_DX_DEMAND_SUPPLY_RATIO,PRC FP Equity_PX_LAST
2008-04-01,5000.0,69700.0,0.13,0.63,0.08,0.06,0.0,69700.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,13.94
2008-04-02,5000.0,68200.0,0.13,0.72,0.08,0.07,0.0,68200.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,13.64
2008-04-03,5000.0,64400.0,0.12,0.73,0.08,0.07,0.0,64400.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.88
2008-04-04,5000.0,67250.0,0.12,0.7,0.08,0.06,0.0,67250.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,13.45
2008-04-07,5000.0,65500.0,0.12,0.72,0.08,0.07,0.0,65500.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,13.1
2008-04-08,5000.0,65450.0,0.12,0.73,0.08,0.07,0.0,65450.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,13.09
2008-04-09,5000.0,64850.0,0.12,0.81,0.08,0.07,0.0,64850.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.97
2008-04-10,5000.0,64600.0,0.12,0.83,0.08,0.06,0.0,64600.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.92
2008-04-11,5000.0,63900.0,0.12,0.86,0.08,0.06,0.0,63900.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.78
2008-04-14,5000.0,61950.0,0.12,0.86,0.08,0.06,0.0,61950.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.39
2008-04-15,5000.0,61600.0,0.12,0.89,0.08,0.06,0.0,61600.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.32
2008-04-16,5000.0,64450.0,0.12,0.89,0.08,0.06,0.0,64450.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.89
2008-04-17,5000.0,64100.0,0.12,0.88,0.08,0.06,0.0,64100.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.82
2008-04-18,5000.0,65500.0,0.12,0.93,0.08,0.06,0.0,65500.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,13.1
2008-04-21,5000.0,62850.0,0.12,0.91,0.08,0.06,0.0,62850.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,12.57
2008-04-22,5000.0,65000.0,0.12,0.91,0.08,0.06,0.0,65000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.2727,13.0
2008-04-23,25000.0,322500.0,0.6,4.56,0.4,0.33,0.0,322500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09,0.6789,79.91,11.3636,12.9
2008-04-24,25000.0,323500.0,0.6,4.55,0.4,0.32,0.0,323500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.6776,79.8,11.3636,12.94
2008-04-25,25000.0,315000.0,0.6,4.5,0.4,0.32,0.0,315000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,0.679,79.92,11.3636,12.6
2008-04-28,25000.0,319500.0,0.6,4.47,0.4,0.32,0.0,319500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.68,80.0,11.3636,12.78
2008-04-29,25000.0,325000.0,0.6,4.49,0.4,0.32,0.0,325000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,0.6791,79.92,11.3636,13.0
2008-04-30,25000.0,315250.0,0.6,4.5,0.4,0.33,0.0,315250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.6801,80.01,11.3636,12.61
2008-05-01,25000.0,315250.0,0.6,3.27,0.4,0.32,0.0,315250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.6788,79.9,11.3636,0.0
2008-05-02,25000.0,318250.0,0.6,3.27,0.4,0.32,0.0,318250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,0.6796,79.97,11.3636,12.73
2008-05-05,25000.0,314750.0,0.6,3.15,0.4,0.32,0.0,314750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82,0.6822,80.18,11.3636,12.59
2008-05-06,25000.0,312500.0,0.6,3.14,0.4,0.31,0.0,312500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,0.6805,80.04,11.3636,12.5
2008-05-07,25000.0,322000.0,0.6,3.14,0.4,0.31,0.0,322000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,0.678,79.83,11.3636,12.88
2008-05-08,25000.0,320000.0,0.6,3.08,0.4,0.32,0.0,320000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.68,80.0,11.3636,12.8
2008-05-09,25000.0,308750.0,0.6,3.01,0.4,0.32,0.0,308750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93,0.6808,80.07,11.3636,12.35
2008-05-12,25000.0,313750.0,0.6,2.95,0.4,0.31,0.0,313750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,0.6814,80.12,11.3636,12.55
2008-05-13,25000.0,305000.0,0.6,2.93,0.4,0.31,0.0,305000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,0.6795,79.96,11.3636,12.2
2008-05-14,25000.0,291000.0,0.6,2.89,0.4,0.31,0.0,291000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,0.6799,79.99,11.3636,11.64
2008-05-15,25000.0,283500.0,0.6,2.72,0.4,0.29,0.0,283500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02,0.6797,79.98,11.3636,11.34
2008-05-16,25000.0,293500.0,0.6,2.64,0.4,0.28,0.0,293500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.6812,80.1,11.3636,11.74
2008-05-19,25000.0,290000.0,0.6,2.34,0.4,0.29,0.0,290000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,0.6796,79.97,11.3636,11.6
2008-05-20,25000.0,282750.0,0.6,2.34,0.4,0.29,0.0,282750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,0.6818,80.15,11.3636,11.31
2008-05-21,25000.0,284250.0,0.6,2.29,0.4,0.28,0.0,284250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.84,0.6819,80.16,11.3636,11.37
2008-05-22,25000.0,282750.0,0.6,2.3,0.4,0.28,0.0,282750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,0.6795,79.96,11.3636,11.31
2008-05-23,25000.0,276000.0,0.6,2.32,0.4,0.28,0.0,276000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.6801,80.01,11.3636,11.04
2008-05-26,25000.0,272000.0,0.6,2.16,0.4,0.28,0.0,272000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.6801,80.01,11.3636,10.88
2008-05-27,25000.0,262500.0,0.6,2.18,0.4,0.27,0.0,262500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09,0.6789,79.91,11.3636,10.5
2008-05-28,25000.0,264750.0,0.6,2.18,0.4,0.26,0.0,264750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,0.6791,79.92,11.3636,10.59
2008-05-29,25000.0,258000.0,0.6,2.14,0.4,0.27,0.0,258000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11,0.6787,79.89,11.3636,10.32
2008-05-30,25000.0,273750.0,0.6,2.14,0.4,0.26,0.0,273750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97,0.6803,80.03,11.3636,10.95
2008-06-02,25000.0,273750.0,0.6,2.12,0.4,0.27,0.0,273750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,0.6801,80.01,11.3636,10.95
2008-06-03,25000.0,272250.0,0.6,2.15,0.4,0.27,0.0,272250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09,0.6789,79.91,11.3636,10.89
2008-06-04,25000.0,269500.0,0.6,2.16,0.4,0.27,0.0,269500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.03,0.6797,79.97,11.3636,10.78
2008-06-05,25000.0,269750.0,0.6,2.12,0.4,0.27,0.0,269750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,0.6818,80.15,11.3636,10.79
2008-06-06,25000.0,266000.0,0.6,2.13,0.4,0.27,0.0,266000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,0.6829,80.24,11.3636,10.64
2008-06-09,25000.0,260500.0,0.6,2.12,0.4,0.27,0.0,260500.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,0.6782,79.85,11.3636,10.42
2008-06-10,25000.0,260000.0,0.6,2.09,0.4,0.26,0.0,260000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27,0.6768,79.73,11.3636,10.4
2008-06-11,25000.0,264750.0,0.6,2.12,0.4,0.26,0.0,264750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.93,0.6808,80.07,13.5135,10.59
2008-06-12,25000.0,256250.0,0.6,2.13,0.4,0.27,0.0,256250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.6788,79.9,13.5135,10.25
2008-06-13,25000.0,245000.0,0.6,2.59,0.4,0.26,0.0,245000.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,0.6795,79.96,13.5135,9.8
2008-06-16,25000.0,236750.0,0.6,2.58,0.4,0.24,0.0,236750.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87,0.6816,80.13,13.5135,9.47
2008-06-17,25000.0,235250.0,0.6,2.46,0.4,0.24,0.0,235250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,0.6805,80.05,13.5135,9.41
2008-06-18,25000.0,237250.0,0.6,2.44,0.4,0.24,0.0,237250.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.97,0.6804,80.03,13.5135,9.49
2008-06-19,25600.0,236800.0,0.61,2.49,0.41,0.24,0.0,231250.0,600.0,25000.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.01,0.0,0.0,0.0,100.0,32.43,0.0,0.0,0.0,0.0,100.0,19.55,0.6491,78.13,13.8378,9.25
2008-06-20,26350.0,261919.0,0.63,2.58,0.42,0.24,0.0,248500.0,1350.0,25000.0,13419.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,300.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.85,0.6154,75.98,14.2432,9.94
2008-06-23,26350.0,252960.0,0.63,2.59,0.42,0.26,0.0,240000.0,1350.0,25000.0,12960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,19.08,0.6134,75.78,14.2432,9.6
2008-06-24,26350.0,247690.0,0.63,2.61,0.42,0.25,0.0,235000.0,1350.0,25000.0,12690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.9,0.6158,75.99,14.2432,9.4
2008-06-25,26350.0,245318.5,0.63,2.55,0.42,0.25,0.0,232750.0,1350.0,25000.0,12568.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.91,0.6159,76.0,14.2432,9.31
2008-06-26,26350.0,238204.0,0.63,2.8,0.42,0.24,0.0,226000.0,1350.0,25000.0,12204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.8,0.617,76.1,14.2432,9.04
2008-06-27,26350.0,240312.0,0.63,2.9,0.42,0.24,0.0,228000.0,1350.0,25000.0,12312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.93,0.6154,75.95,14.2432,9.12
2008-06-30,26350.0,230299.0,0.63,3.47,0.42,0.24,0.0,218500.0,1350.0,25000.0,11799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.98,0.6154,75.94,14.2432,8.74
2008-07-01,26350.0,227927.5,0.63,3.41,0.42,0.23,0.0,216250.0,1350.0,25000.0,11677.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.95,0.6152,75.94,14.2432,8.65
2008-07-02,26350.0,222394.0,0.63,3.32,0.42,0.23,0.0,211000.0,1350.0,25000.0,11394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,72.97,0.0,0.0,0.0,0.0,100.0,18.86,0.6164,76.04,14.2432,8.44
