DATE,ABNX FP Equity_DX_SI_QTY,ABNX FP Equity_DX_SHORT_INTEREST_VALUE,ABNX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABNX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABNX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABNX FP Equity_DX_SI_MV,ABNX FP Equity_DX_DSS,ABNX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABNX FP Equity_DX_SUPPLY_SI_QTY,ABNX FP Equity_DX_BROKER_SI_QTY,ABNX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABNX FP Equity_DX_BROKER_SI_MV_NEW_x,ABNX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABNX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABNX FP Equity_DX_BROKER_SI_MV_INC_x,ABNX FP Equity_DX_SUPPLY_SI_MV_NEW,ABNX FP Equity_DX_BROKER_SI_QTY_ADD,ABNX FP Equity_DX_BROKER_SI_QTY_NEW,ABNX FP Equity_DX_SUPPLY_SI_MV_DEC,ABNX FP Equity_DX_BROKER_SI_QTY_INC,ABNX FP Equity_DX_SUPPLY_SI_QTY_DEC,ABNX FP Equity_DX_BROKER_SI_MV_NEW_y,ABNX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABNX FP Equity_DX_BROKER_SI_MV_INC_y,ABNX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABNX FP Equity_DX_BROKER_SI_MV_ADD,ABNX FP Equity_DX_SUPPLY_SI_QTY_ADD,ABNX FP Equity_DX_BROKER_SI_QTY_DEC,ABNX FP Equity_DX_SUPPLY_SI_MV,ABNX FP Equity_DX_BROKER_SI_MV_DEC,ABNX FP Equity_DX_BROKER_SI_MV_RMV,ABNX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABNX FP Equity_DX_UTILIZATION_QUANTITY,ABNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABNX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABNX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABNX FP Equity_DX_ACTIVE_UTILIZATION_MV,ABNX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABNX FP Equity_DX_BROKER_SI_CON_RATIO,ABNX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABNX FP Equity_DX_DEMAND_SUPPLY_RATIO,ABNX FP Equity_PX_LAST
2016-12-19,6300.0,52353.0,0.07,0.15,0.04,0.05,0.0,52353.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18,0.3338,46.43,0.0,8.31
2016-12-20,6300.0,52605.0,0.06,0.15,0.04,0.05,0.0,52605.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27,0.3337,46.38,0.0,8.35
2016-12-21,6300.0,52353.0,0.06,0.15,0.04,0.05,0.0,52353.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.21,0.3341,46.46,0.0,8.31
2016-12-22,6300.0,52920.0,0.06,0.15,0.04,0.05,0.0,52920.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.38,0.3331,46.21,0.0,8.4
2016-12-23,6300.0,53991.0,0.06,0.15,0.04,0.05,0.0,53991.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,0.3311,45.74,0.0,8.57
2016-12-26,6300.0,53991.0,0.06,0.14,0.04,0.05,0.0,53991.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,0.3302,45.66,0.0,0.0
2016-12-27,6300.0,53676.0,0.06,0.14,0.04,0.05,0.0,53676.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56,0.3307,45.79,0.0,8.52
2016-12-28,6300.0,53550.0,0.06,0.13,0.04,0.05,0.0,53550.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.51,0.3312,45.89,0.0,8.5
2016-12-29,6300.0,53235.0,0.06,0.13,0.04,0.05,0.0,53235.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.49,0.332,46.02,0.0,8.45
2016-12-30,6300.0,54495.0,0.06,0.13,0.04,0.05,0.0,54495.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,0.3305,45.56,0.0,8.65
2017-01-02,6300.0,54180.0,0.06,0.13,0.04,0.05,0.0,54180.0,0.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.58,0.3292,45.54,0.0,8.6
2017-01-03,3300.0,28578.0,0.03,0.06,0.02,0.03,0.0,28578.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,30.21,0.4115,54.47,0.0,8.66
2017-01-04,2800.0,23800.0,0.03,0.05,0.02,0.02,0.0,23800.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,0.5415,64.4,0.0,8.5
2017-01-05,2800.0,23576.0,0.03,0.05,0.02,0.02,0.0,23576.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.49,0.5421,64.51,0.0,8.42
2017-01-06,2800.0,23520.0,0.03,0.05,0.02,0.02,0.0,23520.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.85,0.54,64.15,0.0,8.4
2017-01-09,2800.0,23492.0,0.03,0.05,0.02,0.02,0.0,23492.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92,0.5396,64.08,0.0,8.39
2017-01-10,4833.0,40258.89,0.05,0.08,0.03,0.04,0.0,40258.89,0.0,4833.0,0.0,0.0,0.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01,0.3588,42.32,0.0,8.33
2017-01-11,3833.0,31468.93,0.04,0.07,0.02,0.03,0.0,31468.93,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,0.5023,53.4,0.0,8.21
2017-01-12,3833.0,29820.74,0.04,0.07,0.02,0.03,0.0,29820.74,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.62,0.5038,54.38,0.0,7.78
2017-01-13,3833.0,31008.97,0.04,0.07,0.02,0.03,0.0,31008.97,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93,0.5009,52.07,0.0,8.09
2017-01-16,3833.0,30778.99,0.04,0.06,0.02,0.03,0.0,30778.99,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.78,0.5021,53.22,0.0,8.03
2017-01-17,3833.0,30664.0,0.04,0.06,0.02,0.03,0.0,30664.0,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87,0.502,53.13,0.0,8.0
2017-01-18,3833.0,28172.55,0.04,0.06,0.02,0.03,0.0,28172.55,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.86,0.5053,55.14,0.0,7.35
2017-01-19,3833.0,27674.26,0.04,0.06,0.02,0.03,0.0,27674.26,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52,0.5024,53.48,0.0,7.22
2017-01-20,3833.0,28900.82,0.04,0.06,0.02,0.03,0.0,28900.82,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.04,0.5008,51.96,0.0,7.54
2017-01-23,3833.0,29130.8,0.04,0.06,0.02,0.03,0.0,29130.8,0.0,3833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16,0.5016,52.84,0.0,7.6
2017-01-24,5231.0,40226.39,0.05,0.1,0.03,0.04,0.0,40226.39,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,802.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.66,0.3214,38.06,0.0,7.69
2017-01-25,5231.0,41429.52,0.05,0.1,0.03,0.04,0.0,41429.52,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.04,0.3213,37.8,0.0,7.92
2017-01-26,5231.0,41481.83,0.05,0.1,0.03,0.04,0.0,41481.83,0.0,5231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.43,0.3213,38.21,0.0,7.93
2017-01-27,4068.0,32015.16,0.04,0.07,0.02,0.03,0.0,32015.16,0.0,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08,0.4405,49.35,0.0,7.87
2017-01-30,4068.0,32544.0,0.04,0.07,0.02,0.03,0.0,32544.0,0.0,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.63,0.4399,48.78,0.0,8.0
2017-01-31,4068.0,31323.6,0.04,0.09,0.02,0.03,0.0,31323.6,0.0,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4,0.4419,50.1,0.0,7.7
2017-02-01,4068.0,31364.28,0.04,0.09,0.02,0.03,0.0,31364.28,0.0,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.27,0.4401,49.13,0.0,7.71
2017-02-02,5001.0,38607.72,0.05,0.11,0.03,0.04,0.0,38607.72,0.0,5001.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,933.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01,0.331,39.96,0.0,7.72
2017-02-03,5001.0,38607.72,0.05,0.11,0.03,0.04,0.0,38607.72,0.0,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.3312,40.0,0.0,7.72
2017-02-06,5001.0,37507.5,0.05,0.11,0.03,0.04,0.0,37507.5,0.0,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.37,0.3313,40.46,0.0,7.5
2017-02-07,5001.0,37307.46,0.05,0.12,0.03,0.04,0.0,37307.46,0.0,5001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88,0.3312,40.08,0.0,7.46
2017-02-08,5582.0,41139.34,0.05,0.13,0.03,0.04,0.0,41139.34,0.0,5582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.3142,35.99,0.0,7.37
2017-02-09,5582.0,40748.6,0.05,0.13,0.03,0.04,0.0,40748.6,0.0,5582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05,0.3141,35.95,0.0,7.3
2017-02-10,5581.0,40183.2,0.05,0.14,0.03,0.04,0.0,40183.2,0.0,5581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.97,0.3142,36.01,0.0,7.2
2017-02-13,6581.0,50081.41,0.06,0.16,0.04,0.05,0.0,50081.41,0.0,6581.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81,0.3198,38.68,0.0,7.61
2017-02-14,6581.0,51989.9,0.06,0.16,0.04,0.05,0.0,51989.9,0.0,6581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04,0.3203,38.77,0.0,7.9
2017-02-15,6581.0,51331.8,0.06,0.17,0.04,0.05,0.0,51331.8,0.0,6581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.51,0.3226,39.38,0.0,7.8
2017-02-16,6581.0,51792.47,0.06,0.17,0.04,0.05,0.0,51792.47,0.0,6581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.31,0.3216,39.12,0.0,7.87
2017-02-17,7581.0,59359.23,0.07,0.2,0.04,0.06,0.0,59359.23,0.0,7581.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.19,0.3228,36.9,0.0,7.83
2017-02-20,7581.0,58373.7,0.07,0.2,0.04,0.06,0.0,58373.7,0.0,7581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,0.323,37.04,0.0,7.7
2017-02-21,7581.0,56857.5,0.07,0.2,0.04,0.06,0.0,56857.5,0.0,7581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,0.3222,36.35,0.0,7.5
2017-02-22,7581.0,56630.07,0.07,0.2,0.04,0.06,0.0,56630.07,0.0,7581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.3226,36.85,0.0,7.47
2017-02-23,7581.0,57615.6,0.07,0.2,0.04,0.06,0.0,57615.6,0.0,7581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.81,0.323,37.32,0.0,7.6
2017-02-24,7581.0,57843.03,0.07,0.21,0.04,0.06,0.0,57843.03,0.0,7581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99,0.3226,37.02,0.0,7.63
2017-02-27,7606.0,58946.5,0.07,0.22,0.04,0.06,0.0,58946.5,0.0,7606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72,0.321,37.16,0.0,7.75
2017-02-28,7406.0,57396.5,0.07,0.23,0.04,0.06,0.0,57396.5,0.0,7406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85,0.3373,37.81,0.0,0.0
2017-03-01,7406.0,57396.5,0.07,0.23,0.04,0.06,0.0,57396.5,0.0,7406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.83,0.3374,37.84,0.0,0.0
2017-03-02,7406.0,12590.2,0.07,0.26,0.04,0.04,0.0,12590.2,0.0,7406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.51,0.409,49.7,0.0,1.7
2017-03-03,7406.0,15182.3,0.07,0.01,0.04,0.01,0.0,15182.3,0.0,7406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31,0.3458,42.27,0.0,2.05
2017-03-06,10406.0,22164.78,0.1,0.01,0.06,0.02,0.0,22164.78,0.0,10406.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.27,0.4155,56.67,0.0,2.13
2017-03-07,9322.0,21720.26,0.09,0.01,0.05,0.02,0.0,21720.26,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27,0.4774,64.29,0.0,2.33
2017-03-08,9322.0,20321.96,0.09,0.01,0.05,0.02,0.0,20321.96,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.4458,60.65,0.0,2.18
2017-03-09,9322.0,18271.12,0.09,0.01,0.05,0.02,0.0,18271.12,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.4383,59.7,0.0,1.96
2017-03-10,9322.0,19389.76,0.09,0.01,0.05,0.02,0.0,19389.76,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.66,0.4711,63.6,0.0,2.08
2017-03-13,9322.0,18550.78,0.09,0.01,0.05,0.02,0.0,18550.78,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.4502,61.18,0.0,1.99
2017-03-14,9322.0,18084.68,0.08,0.01,0.05,0.02,0.0,18084.68,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.4538,61.62,0.0,1.94
2017-03-15,9322.0,17991.46,0.08,0.01,0.05,0.02,0.0,17991.46,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,0.4579,62.1,0.0,1.93
2017-03-16,9322.0,17338.92,0.08,0.01,0.05,0.02,0.0,17338.92,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,0.4516,61.35,0.0,1.86
2017-03-17,9322.0,17618.58,0.08,0.01,0.05,0.02,0.0,17618.58,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.24,0.4622,62.59,0.0,1.89
2017-03-20,9322.0,16127.06,0.08,0.01,0.05,0.02,0.0,16127.06,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65,0.4417,60.13,0.0,1.73
2017-03-21,9322.0,17245.7,0.08,0.01,0.05,0.02,0.0,17245.7,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56,0.4726,63.77,0.0,1.85
2017-03-22,9322.0,17245.7,0.08,0.01,0.05,0.02,0.0,17245.7,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.45,0.4589,62.22,0.0,1.85
2017-03-23,9322.0,16499.94,0.08,0.01,0.05,0.02,0.0,16499.94,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.4502,61.18,0.0,1.77
2017-03-24,9322.0,16127.06,0.08,0.01,0.05,0.02,0.0,16127.06,0.0,9322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76,0.4544,61.68,0.0,1.73
