DATE,TELE FP Equity_DX_DSS,TELE FP Equity_PX_LAST
2013-11-28,0.0,32.935
2013-11-29,0.0,32.885
2013-12-02,0.0,32.74
2013-12-03,0.0,32.345
2013-12-04,0.0,32.25
2013-12-05,0.0,31.96
2013-12-06,0.0,32.27
2013-12-09,0.0,32.455
2013-12-10,0.0,32.275
2013-12-11,0.0,32.075
2013-12-12,0.0,31.855
2013-12-13,0.0,31.69
2013-12-16,0.0,32.065
2013-12-17,0.0,32.095
2013-12-18,0.0,32.365
2013-12-19,0.0,33.095
2013-12-20,0.0,33.115
2013-12-23,0.0,33.23
2013-12-27,0.0,33.625
2013-12-30,0.0,33.545
2014-01-02,0.0,33.35
2014-01-03,0.0,33.475
2014-01-06,0.0,33.53
2014-01-07,0.0,33.85
2014-01-08,0.0,33.88
2014-01-09,0.0,34.0
2014-01-10,0.0,34.085
2014-01-13,0.0,33.965
2014-01-14,0.0,34.25
2014-01-15,0.0,34.6
2014-01-16,0.0,34.37
2014-01-17,0.0,34.745
2014-01-20,0.0,34.7
2014-01-21,0.0,34.565
2014-01-22,0.0,34.685
2014-01-23,0.0,34.295
2014-01-24,0.0,33.57
2014-01-27,0.0,33.08
2014-01-28,0.0,32.985
2014-01-29,0.0,33.01
2014-01-30,0.0,33.09
2014-01-31,0.0,33.095
2014-02-03,0.0,32.495
2014-02-04,0.0,32.195
2014-02-05,0.0,32.055
2014-02-06,0.0,32.715
2014-02-07,0.0,32.915
2014-02-10,0.0,32.775
2014-02-11,0.0,32.97
2014-02-12,0.0,33.05
2014-02-13,0.0,33.13
2014-02-14,0.0,33.06
2014-02-17,0.0,33.435
2014-02-18,0.0,33.69
2014-02-19,0.0,33.61
2014-02-20,0.0,33.885
2014-02-21,0.0,34.11
2014-02-24,0.0,34.58
2014-02-25,0.0,34.595
2014-02-26,0.0,34.295
2014-02-27,0.0,34.075
2014-02-28,0.0,34.02
2014-03-03,0.0,33.225
2014-03-04,0.0,33.935
2014-03-05,0.0,33.89
2014-03-06,0.0,34.065
2014-03-07,0.0,33.54
2014-03-10,0.0,33.355
2014-03-11,0.0,33.325
2014-03-12,0.0,33.28
2014-03-13,0.0,32.755
2014-03-14,0.0,32.32
2014-03-17,0.0,32.77
2014-03-18,0.0,32.925
2014-03-19,0.0,33.055
2014-03-20,0.0,33.035
2014-03-21,0.0,32.95
2014-03-24,0.0,32.445
2014-03-25,0.0,32.645
2014-03-26,0.0,32.815
2014-03-27,0.0,32.845
2014-03-28,0.0,33.1
2014-03-31,0.0,33.22
2014-04-01,0.0,33.15
2014-04-02,0.0,33.265
2014-04-03,0.0,33.16
2014-04-04,0.0,33.31
2014-04-07,0.0,32.98
2014-04-08,0.0,32.565
2014-04-09,0.0,33.01
2014-04-10,0.0,32.675
2014-04-11,0.0,32.265
2014-04-14,0.0,32.385
2014-04-15,0.0,32.06
2014-04-16,0.0,32.455
2014-04-17,0.0,32.735
2014-04-22,0.0,33.305
2014-04-23,0.0,33.16
2014-04-24,0.0,33.325
2014-04-25,0.0,33.115
2014-04-28,0.0,33.19
2014-04-29,0.0,33.81
2014-04-30,0.0,34.06
2014-05-02,0.0,34.32
2014-05-05,0.0,34.495
2014-05-06,0.0,34.51
2014-05-07,0.0,34.66
2014-05-08,0.0,34.885
2014-05-09,0.0,34.825
2014-05-12,0.0,34.855
2014-05-13,0.0,34.74
2014-05-14,0.0,34.845
2014-05-15,0.0,34.48
2014-05-16,0.0,34.695
2014-05-19,0.0,34.835
2014-05-20,0.0,34.41
2014-05-21,0.0,34.375
2014-05-22,0.0,34.455
2014-05-23,0.0,34.5
2014-05-26,0.0,34.68
2014-05-27,0.0,34.715
2014-05-28,0.0,34.845
2014-05-29,0.0,34.875
2014-05-30,0.0,34.865
2014-06-02,0.0,35.06
2014-06-03,0.0,34.745
2014-06-04,0.0,34.725
2014-06-05,0.0,34.99
2014-06-06,0.0,35.485
2014-06-09,0.0,35.745
2014-06-10,0.0,35.675
2014-06-11,0.0,35.34
2014-06-12,0.0,35.425
2014-06-13,0.0,35.38
2014-06-16,0.0,35.15
2014-06-17,0.0,35.065
2014-06-18,0.0,35.32
2014-06-19,0.0,35.39
2014-06-20,0.0,35.15
2014-06-23,0.0,34.955
2014-06-24,0.0,34.9
2014-06-25,0.0,34.665
2014-06-26,0.0,34.94
2014-06-27,0.0,34.965
2014-06-30,0.0,34.83
2014-07-01,0.0,35.13
2014-07-02,0.0,34.76
2014-07-03,0.0,35.025
2014-07-04,0.0,34.94
2014-07-07,0.0,34.685
2014-07-08,0.0,34.12
2014-07-09,0.0,34.195
2014-07-10,0.0,33.83
2014-07-11,0.0,33.82
2014-07-14,0.0,34.145
2014-07-15,0.0,34.175
2014-07-16,0.0,34.605
2014-07-17,0.0,34.21
2014-07-18,0.0,34.185
2014-07-21,0.0,34.07
2014-07-22,0.0,34.525
2014-07-23,0.0,34.535
2014-07-24,0.0,34.655
2014-07-25,0.0,34.735
2014-07-28,0.0,34.77
2014-07-29,0.0,34.91
2014-07-30,0.0,34.98
2014-07-31,0.0,34.375
2014-08-01,0.0,33.985
2014-08-04,0.0,33.88
2014-08-05,0.0,33.815
2014-08-06,0.0,33.655
2014-08-07,0.0,33.325
2014-08-08,0.0,32.76
2014-08-11,0.0,33.185
2014-08-12,0.0,33.115
2014-08-13,0.0,33.385
2014-08-14,0.0,33.28
2014-08-15,0.0,33.27
2014-08-18,0.0,33.605
2014-08-19,0.0,33.745
2014-08-20,0.0,33.705
2014-08-21,0.0,34.005
2014-08-22,0.0,34.065
2014-08-25,0.0,34.285
2014-08-26,0.0,34.425
2014-08-27,0.0,34.66
2014-08-28,0.0,34.65
2014-08-29,0.0,34.61
2014-09-01,0.0,34.62
2014-09-02,0.0,34.58
2014-09-03,0.0,34.625
2014-09-04,0.0,34.985
2014-09-05,0.0,34.84
2014-09-08,0.0,34.665
2014-09-09,0.0,34.645
2014-09-10,0.0,34.555
2014-09-11,0.0,34.44
2014-09-12,0.0,34.51
2014-09-15,0.0,34.28
2014-09-16,0.0,34.24
2014-09-17,0.0,34.485
2014-09-18,0.0,34.825
2014-09-19,0.0,35.205
2014-09-22,0.0,35.035
2014-09-23,0.0,34.59
2014-09-24,0.0,35.135
2014-09-25,0.0,34.945
2014-09-26,0.0,35.065
2014-09-29,0.0,34.97
2014-09-30,0.0,35.09
2014-10-01,0.0,34.82
2014-10-02,0.0,34.055
2014-10-03,0.0,34.43
2014-10-06,0.0,34.46
2014-10-07,0.0,34.13
2014-10-08,0.0,33.935
2014-10-09,0.0,33.5
2014-10-10,0.0,33.09
2014-10-13,0.0,32.98
2014-10-14,0.0,32.975
2014-10-15,0.0,31.845
2014-10-16,0.0,31.485
2014-10-17,0.0,32.145
2014-10-20,0.0,32.155
2014-10-21,0.0,32.835
2014-10-22,0.0,33.035
2014-10-23,0.0,33.44
2014-10-24,0.0,33.74
2014-10-27,0.0,33.52
2014-10-28,0.0,34.41
2014-10-29,0.0,34.59
2014-10-30,0.0,34.72
2014-10-31,0.0,35.27
2014-11-03,0.0,35.105
2014-11-04,0.0,34.71
2014-11-05,0.0,35.55
2014-11-06,0.0,35.315
2014-11-07,0.0,35.115
2014-11-10,0.0,35.39
2014-11-11,0.0,36.185
2014-11-12,0.0,35.975
2014-11-13,0.0,36.17
2014-11-14,0.0,36.23
2014-11-17,0.0,36.655
2014-11-18,0.0,36.77
2014-11-19,0.0,36.8
2014-11-20,0.0,36.81
2014-11-21,0.0,37.515
2014-11-24,0.0,37.675
2014-11-25,0.0,37.71
2014-11-26,0.0,37.875
2014-11-27,0.0,38.125
2014-11-28,0.0,38.645
2014-12-01,0.0,38.255
2014-12-02,0.0,38.46
2014-12-03,0.0,38.63
2014-12-04,0.0,38.205
2014-12-05,0.0,39.26
2014-12-08,0.0,39.08
2014-12-09,0.0,38.005
2014-12-10,0.0,37.715
2014-12-11,0.0,37.945
2014-12-12,0.0,36.72
2014-12-15,0.0,36.165
2014-12-16,0.0,36.74
2014-12-17,0.0,36.69
2014-12-18,0.0,37.57
2014-12-19,0.0,37.65
2014-12-22,0.0,37.85
2014-12-23,0.0,38.035
2014-12-29,0.0,37.83
2014-12-30,0.0,37.34
2015-01-02,0.0,37.36
2015-01-05,0.0,36.345
2015-01-06,0.0,36.02
2015-01-07,0.0,36.385
2015-01-08,0.0,37.52
2015-01-09,0.0,37.11
2015-01-12,0.0,37.555
2015-01-13,0.0,38.24
2015-01-14,0.0,37.935
2015-01-15,0.0,38.57
2015-01-16,0.0,39.14
2015-01-19,0.0,39.345
2015-01-20,0.0,39.73
2015-01-21,0.0,40.16
2015-01-22,0.0,40.73
2015-01-23,0.0,41.745
2015-01-26,0.0,41.84
2015-01-27,0.0,41.585
2015-01-28,0.0,41.75
2015-01-29,0.0,41.85
2015-01-30,0.0,41.34
2015-02-02,0.0,41.025
2015-02-03,0.0,41.605
2015-02-04,0.0,41.82
2015-02-05,0.0,41.805
2015-02-06,0.0,42.035
2015-02-09,0.0,41.425
2015-02-10,0.0,42.08
2015-02-11,0.0,41.955
2015-02-12,0.0,42.085
2015-02-13,0.0,42.145
2015-02-16,0.0,42.125
2015-02-17,0.0,41.975
2015-02-18,0.0,41.64
2015-02-19,0.0,42.0
2015-02-20,0.0,42.16
2015-02-23,0.0,42.425
2015-02-24,0.0,42.505
2015-02-25,0.0,42.515
2015-02-26,0.0,43.1
2015-02-27,0.0,43.275
2015-03-02,0.0,43.315
2015-03-03,0.0,42.93
2015-03-04,0.0,43.445
2015-03-05,0.0,43.61
2015-03-06,0.0,43.27
2015-03-09,0.0,42.805
2015-03-10,0.0,42.39
2015-03-11,0.0,43.145
2015-03-12,0.0,43.165
2015-03-13,0.0,43.335
2015-03-16,0.0,43.53
2015-03-17,0.0,43.16
2015-03-18,0.0,43.035
2015-03-19,0.0,43.205
2015-03-20,0.0,43.61
2015-03-23,0.0,43.385
2015-03-24,0.0,43.66
2015-03-25,0.0,43.46
2015-03-26,0.0,43.36
2015-03-27,0.0,43.23
2015-03-30,0.0,43.445
2015-03-31,0.0,43.075
2015-04-01,0.0,43.035
2015-04-02,0.0,43.17
2015-04-07,0.0,43.62
2015-04-08,0.0,43.465
2015-04-09,0.0,43.92
2015-04-10,0.0,44.225
2015-04-13,0.0,44.635
2015-04-14,0.0,44.585
2015-04-15,0.0,44.66
2015-04-16,0.0,44.26
2015-04-17,0.0,43.565
2015-04-20,0.0,44.18
2015-04-21,0.0,44.175
2015-04-22,0.0,44.435
2015-04-23,0.0,44.575
2015-04-24,0.0,44.95
2015-04-27,0.0,45.05
2015-04-28,0.0,44.615
2015-04-29,0.0,43.935
2015-04-30,0.0,43.815
2015-05-04,0.0,44.25
2015-05-05,0.0,43.35
2015-05-06,0.0,43.39
2015-05-07,0.0,43.43
2015-05-08,0.0,44.57
2015-05-11,0.0,44.85
2015-05-12,0.0,44.47
2015-05-13,0.0,44.335
2015-05-14,0.0,44.595
2015-05-15,0.0,44.06
2015-05-18,0.0,44.325
2015-05-19,0.0,44.65
2015-05-20,0.0,45.44
2015-05-21,0.0,45.655
2015-05-22,0.0,45.83
2015-05-26,0.0,45.335
2015-05-27,0.0,45.635
2015-05-28,0.0,45.445
2015-05-29,0.0,44.925
2015-06-01,0.0,44.845
2015-06-02,0.0,44.695
2015-06-03,0.0,44.48
2015-06-04,0.0,44.275
2015-06-05,0.0,43.75
2015-06-08,0.0,43.53
2015-06-09,0.0,43.185
2015-06-10,0.0,43.86
2015-06-11,0.0,44.16
2015-06-12,0.0,44.175
2015-06-15,0.0,43.48
2015-06-16,0.0,43.56
2015-06-17,0.0,43.51
2015-06-18,0.0,43.87
2015-06-19,0.0,44.105
2015-06-22,0.0,45.63
2015-06-23,0.0,46.215
2015-06-24,0.0,45.765
2015-06-25,0.0,45.895
2015-06-26,0.0,45.87
2015-06-29,0.0,44.68
2015-06-30,0.0,44.195
2015-07-01,0.0,44.665
2015-07-02,0.0,44.575
2015-07-03,0.0,44.14
2015-07-06,0.0,43.59
2015-07-07,0.0,42.665
2015-07-08,0.0,42.675
2015-07-09,0.0,43.705
2015-07-10,0.0,44.925
2015-07-13,0.0,45.7
2015-07-14,0.0,46.025
2015-07-15,0.0,46.46
2015-07-16,0.0,47.175
2015-07-17,0.0,47.44
2015-07-20,0.0,47.555
2015-07-21,0.0,46.825
2015-07-22,0.0,46.7
2015-07-23,0.0,46.25
2015-07-24,0.0,46.35
2015-07-27,0.0,45.42
2015-07-28,0.0,45.715
2015-07-29,0.0,46.575
2015-07-30,0.0,46.425
2015-07-31,0.0,46.305
2015-08-03,0.0,46.715
2015-08-04,0.0,46.97
2015-08-05,0.0,47.525
2015-08-06,0.0,47.155
2015-08-07,0.0,46.425
2015-08-10,0.0,46.88
2015-08-11,0.0,46.405
2015-08-12,0.0,45.215
2015-08-13,0.0,45.525
2015-08-14,0.0,45.46
2015-08-17,0.0,45.35
2015-08-18,0.0,45.58
2015-08-19,0.0,44.75
2015-08-20,0.0,43.79
2015-08-21,0.0,42.37
2015-08-24,0.0,39.835
2015-08-25,0.0,41.78
2015-08-26,0.0,41.1
2015-08-27,0.0,42.47
2015-08-28,0.0,42.535
2015-08-31,0.0,42.42
2015-09-01,0.0,41.185
2015-09-02,0.0,41.405
2015-09-03,0.0,42.475
2015-09-04,0.0,41.695
2015-09-07,0.0,42.045
2015-09-08,0.0,42.575
2015-09-09,0.0,43.13
2015-09-10,0.0,42.36
2015-09-11,0.0,41.31
2015-09-14,0.0,41.2
2015-09-15,0.0,41.225
2015-09-16,0.0,41.69
2015-09-17,0.0,41.515
2015-09-18,0.0,41.03
2015-09-21,0.0,41.475
2015-09-22,0.0,40.36
2015-09-23,0.0,40.385
2015-09-24,0.0,39.545
2015-09-25,0.0,40.875
2015-09-28,0.0,39.81
2015-09-29,0.0,39.23
2015-09-30,0.0,39.93
2015-10-01,0.0,38.975
2015-10-02,0.0,38.92
2015-10-05,0.0,40.295
2015-10-06,0.0,40.62
2015-10-07,0.0,40.345
2015-10-08,0.0,40.255
2015-10-09,0.0,40.45
2015-10-12,0.0,40.38
2015-10-13,0.0,39.88
2015-10-14,0.0,39.03
2015-10-15,0.0,39.67
2015-10-16,0.0,40.17
2015-10-19,0.0,40.375
2015-10-20,0.0,40.49
2015-10-21,0.0,40.39
2015-10-22,0.0,42.125
2015-10-23,0.0,43.22
2015-10-26,0.0,43.3
2015-10-27,0.0,42.76
2015-10-28,0.0,43.105
2015-10-29,0.0,43.325
2015-10-30,0.0,43.285
2015-11-02,0.0,43.33
2015-11-03,0.0,43.395
2015-11-04,0.0,43.635
2015-11-05,0.0,43.285
2015-11-06,0.0,43.295
2015-11-09,0.0,42.77
2015-11-10,0.0,43.6
2015-11-11,0.0,44.145
2015-11-12,0.0,43.535
2015-11-13,0.0,43.455
2015-11-16,0.0,43.69
2015-11-17,0.0,44.985
2015-11-18,0.0,44.545
2015-11-19,0.0,44.69
2015-11-20,0.0,44.72
2015-11-23,0.0,44.49
2015-11-24,0.0,43.78
2015-11-25,0.0,44.4
2015-11-26,0.0,44.99
2015-11-27,0.0,45.04
2015-11-30,0.0,44.94
2015-12-01,0.0,44.43
2015-12-02,0.0,44.345
2015-12-03,0.0,42.82
2015-12-04,0.0,42.365
2015-12-07,0.0,42.86
2015-12-08,0.0,42.2
2015-12-09,0.0,41.925
2015-12-10,0.0,41.67
2015-12-11,0.0,40.99
2015-12-14,0.0,40.005
2015-12-15,0.0,41.485
2015-12-16,0.0,41.635
2015-12-17,0.0,42.355
2015-12-18,0.0,41.475
2015-12-21,0.0,40.67
2015-12-22,0.0,40.64
2015-12-23,0.0,41.935
2015-12-28,0.0,41.595
2015-12-29,0.0,42.32
2015-12-30,0.0,42.185
2016-01-04,0.0,41.08
2016-01-05,0.0,41.41
2016-01-06,0.0,41.315
2016-01-07,0.0,40.88
2016-01-08,0.0,40.66
2016-01-11,0.0,40.47
2016-01-12,0.0,40.755
2016-01-13,0.0,40.94
2016-01-14,0.0,40.08
2016-01-15,0.0,39.135
2016-01-18,0.0,38.825
2016-01-19,0.0,39.35
2016-01-20,0.0,37.91
2016-01-21,0.0,38.93
2016-01-22,0.0,40.57
2016-01-25,0.0,40.185
2016-01-26,0.0,40.29
2016-01-27,0.0,40.82
2016-01-28,0.0,39.565
2016-01-29,0.0,40.84
2016-02-01,0.0,41.08
2016-02-02,0.0,40.605
2016-02-03,0.0,39.62
2016-02-04,0.0,39.325
2016-02-05,0.0,38.665
2016-02-08,0.0,37.16
2016-02-09,0.0,36.87
2016-02-10,0.0,37.32
2016-02-11,0.0,36.11
2016-02-12,0.0,36.91
2016-02-15,0.0,37.86
2016-02-16,0.0,37.7
2016-02-17,0.0,38.7
2016-02-18,0.0,39.065
2016-02-19,0.0,38.54
2016-02-22,0.0,39.3
2016-02-23,0.0,38.73
2016-02-24,0.0,37.7
2016-02-25,0.0,39.01
2016-02-26,0.0,38.99
2016-02-29,0.0,39.375
2016-03-01,0.0,40.2
2016-03-02,0.0,40.145
2016-03-03,0.0,39.945
2016-03-04,0.0,39.99
2016-03-07,0.0,39.695
2016-03-08,0.0,39.55
2016-03-09,0.0,39.625
2016-03-10,0.0,38.98
2016-03-11,0.0,40.295
2016-03-14,0.0,40.52
2016-03-15,0.0,40.115
2016-03-16,0.0,40.175
2016-03-17,0.0,39.915
2016-03-18,0.0,39.93
2016-03-21,0.0,39.84
2016-03-22,0.0,39.72
2016-03-23,0.0,39.66
2016-03-24,0.0,39.065
2016-03-29,0.0,39.44
2016-03-30,0.0,39.99
2016-03-31,0.0,39.485
2016-04-01,0.0,38.81
2016-04-04,0.0,38.405
2016-04-05,0.0,37.5
2016-04-06,0.0,37.89
2016-04-07,0.0,37.85
2016-04-08,0.0,38.26
2016-04-11,0.0,38.475
2016-04-12,0.0,38.775
2016-04-13,0.0,39.125
2016-04-14,0.0,39.13
2016-04-15,0.0,39.355
2016-04-18,0.0,39.41
2016-04-19,0.0,40.08
2016-04-20,0.0,40.09
2016-04-21,0.0,39.775
2016-04-22,0.0,39.505
2016-04-25,0.0,39.355
2016-04-26,0.0,39.455
2016-04-27,0.0,39.49
2016-04-28,0.0,39.41
2016-04-29,0.0,38.605
2016-05-02,0.0,38.73
2016-05-03,0.0,38.45
2016-05-04,0.0,37.69
2016-05-05,0.0,38.08
2016-05-06,0.0,37.82
2016-05-09,0.0,38.065
2016-05-10,0.0,38.61
2016-05-11,0.0,38.44
2016-05-12,0.0,38.69
2016-05-13,0.0,39.065
2016-05-16,0.0,39.015
2016-05-17,0.0,39.41
2016-05-18,0.0,39.67
2016-05-19,0.0,39.075
2016-05-20,0.0,39.55
2016-05-23,0.0,39.18
2016-05-24,0.0,39.74
2016-05-25,0.0,40.33
2016-05-26,0.0,40.765
2016-05-27,0.0,40.725
2016-05-30,0.0,40.84
2016-05-31,0.0,40.3
2016-06-01,0.0,39.67
2016-06-02,0.0,39.79
2016-06-03,0.0,39.485
2016-06-06,0.0,39.41
2016-06-07,0.0,39.66
2016-06-08,0.0,39.37
2016-06-09,0.0,38.785
2016-06-10,0.0,37.91
2016-06-13,0.0,37.13
2016-06-14,0.0,36.38
2016-06-15,0.0,36.67
2016-06-16,0.0,36.52
2016-06-17,0.0,36.73
2016-06-20,0.0,38.125
2016-06-21,0.0,38.105
2016-06-22,0.0,38.27
2016-06-23,0.0,39.1
2016-06-24,0.0,35.68
2016-06-27,0.0,34.61
2016-06-28,0.0,35.77
2016-06-29,0.0,37.325
2016-06-30,0.0,37.61
2016-07-01,0.0,37.79
2016-07-04,0.0,37.42
2016-07-05,0.0,36.84
2016-07-06,0.0,35.805
2016-07-07,0.0,36.23
2016-07-08,0.0,36.745
2016-07-11,0.0,37.155
2016-07-12,0.0,37.8
2016-07-13,0.0,37.535
2016-07-14,0.0,37.745
2016-07-15,0.0,37.825
2016-07-18,0.0,37.595
2016-07-19,0.0,37.335
2016-07-20,0.0,37.355
2016-07-21,0.0,37.195
2016-07-22,0.0,37.755
2016-07-25,0.0,37.77
2016-07-26,0.0,37.56
2016-07-27,0.0,37.755
2016-07-28,0.0,37.35
2016-07-29,0.0,37.41
2016-08-01,0.0,37.38
2016-08-02,0.0,36.835
2016-08-03,0.0,37.125
2016-08-04,0.0,37.235
2016-08-05,0.0,37.655
2016-08-08,0.0,37.46
2016-08-09,0.0,37.905
2016-08-10,0.0,37.855
2016-08-11,0.0,38.165
2016-08-12,0.0,38.145
2016-08-15,0.0,37.95
2016-08-16,0.0,37.56
2016-08-17,0.0,37.325
2016-08-18,0.0,37.545
2016-08-19,0.0,37.09
2016-08-22,0.0,37.2
2016-08-23,0.0,37.45
2016-08-24,0.0,37.435
2016-08-25,0.0,37.27
2016-08-26,0.0,37.475
2016-08-29,0.0,37.195
2016-08-30,0.0,37.34
2016-08-31,0.0,37.315
2016-09-01,0.0,37.0
2016-09-02,0.0,37.68
2016-09-05,0.0,37.765
2016-09-06,0.0,37.67
2016-09-07,0.0,37.615
2016-09-08,0.0,37.79
2016-09-09,0.0,37.385
2016-09-12,0.0,37.03
2016-09-13,0.0,36.315
2016-09-14,0.0,36.035
2016-09-15,0.0,36.135
2016-09-16,0.0,36.145
2016-09-19,0.0,36.425
2016-09-20,0.0,36.475
2016-09-21,0.0,36.95
2016-09-22,0.0,37.585
2016-09-23,0.0,37.24
2016-09-26,0.0,36.675
2016-09-27,0.0,36.77
2016-09-28,0.0,36.99
2016-09-29,0.0,36.995
2016-09-30,0.0,36.72
2016-10-03,0.0,36.56
2016-10-04,0.0,36.925
2016-10-05,0.0,36.33
2016-10-06,0.0,35.785
2016-10-07,0.0,35.25
2016-10-10,0.0,35.71
2016-10-11,0.0,35.645
2016-10-12,0.0,35.32
2016-10-13,0.0,35.15
2016-10-14,0.0,35.64
2016-10-17,0.0,35.575
2016-10-18,0.0,36.205
2016-10-19,0.0,36.005
2016-10-20,0.0,36.09
2016-10-21,0.0,36.285
2016-10-24,0.0,36.25
2016-10-25,0.0,36.845
2016-10-26,0.0,36.79
2016-10-27,0.0,36.54
2016-10-28,0.0,36.485
2016-10-31,0.0,36.265
2016-11-01,0.0,35.73
2016-11-02,0.0,35.38
2016-11-03,0.0,35.48
2016-11-04,0.0,34.945
2016-11-07,0.0,35.225
2016-11-08,0.0,35.335
2016-11-09,0.0,35.485
2016-11-10,0.0,34.51
2016-11-11,0.0,34.505
2016-11-14,0.0,34.32
2016-11-15,0.0,34.41
2016-11-16,0.0,34.47
2016-11-17,0.0,34.92
2016-11-18,0.0,34.48
2016-11-21,0.0,34.435
2016-11-22,0.0,34.77
2016-11-23,0.0,34.65
2016-11-24,0.0,34.705
2016-11-25,0.0,34.73
2016-11-28,0.0,34.27
2016-11-29,0.0,34.555
2016-11-30,0.0,34.555
2016-12-01,0.0,34.16
2016-12-02,0.0,34.23
2016-12-05,0.0,34.135
2016-12-06,0.0,34.47
2016-12-07,0.0,34.825
2016-12-08,0.0,35.545
2016-12-09,0.0,35.79
2016-12-12,0.0,35.705
2016-12-13,0.0,36.38
2016-12-14,0.0,36.23
2016-12-15,0.0,36.375
2016-12-16,0.0,36.62
2016-12-19,0.0,36.905
2016-12-20,0.0,37.02
2016-12-21,0.0,36.815
2016-12-22,0.0,36.57
2016-12-23,0.0,36.78
2016-12-27,0.0,36.845
2016-12-28,0.0,36.7
2016-12-29,0.0,36.88
2016-12-30,0.0,36.88
2017-01-02,0.0,37.245
2017-01-03,0.0,37.28
2017-01-04,0.0,37.685
2017-01-05,0.0,38.085
2017-01-06,0.0,38.125
2017-01-09,0.0,37.695
2017-01-10,0.0,37.625
2017-01-11,0.0,37.955
2017-01-12,0.0,37.765
2017-01-13,0.0,37.985
2017-01-16,0.0,37.495
2017-01-17,0.0,37.54
2017-01-18,0.0,37.44
2017-01-19,0.0,37.265
2017-01-20,0.0,37.565
2017-01-23,0.0,37.23
2017-01-24,0.0,36.12
2017-01-25,0.0,36.045
2017-01-26,0.0,36.175
2017-01-27,0.0,35.94
2017-01-30,0.0,35.8
2017-01-31,0.0,35.67
2017-02-01,0.0,35.58
2017-02-02,0.0,35.54
2017-02-03,0.0,35.745
2017-02-06,0.0,35.445
2017-02-07,0.0,35.375
2017-02-08,0.0,35.775
2017-02-09,0.0,36.21
2017-02-10,0.0,35.95
2017-02-13,0.0,35.99
2017-02-14,0.0,36.005
2017-02-15,0.0,36.215
2017-02-16,0.0,36.4
2017-02-17,0.0,36.195
2017-02-20,0.0,36.615
2017-02-21,0.0,36.775
2017-02-22,0.0,37.0
2017-02-23,0.0,37.31
2017-02-24,0.0,37.26
2017-02-27,0.0,36.95
2017-02-28,0.0,36.925
2017-03-01,0.0,37.2
2017-03-02,0.0,37.26
2017-03-03,0.0,37.135
2017-03-06,0.0,37.065
2017-03-07,0.0,37.07
2017-03-08,0.0,37.08
2017-03-09,0.0,37.365
2017-03-10,0.0,37.53
2017-03-13,0.0,37.38
2017-03-14,0.0,37.3
2017-03-15,0.0,37.385
2017-03-16,0.0,37.87
2017-03-17,0.0,38.28
2017-03-20,0.0,37.975
2017-03-21,0.0,37.85
2017-03-22,0.0,37.81
2017-03-23,0.0,38.245
2017-03-24,0.0,38.17
2017-03-27,0.0,38.125
2017-03-28,0.0,38.185
2017-03-29,0.0,38.175
2017-03-30,0.0,38.11
2017-03-31,0.0,38.295
2017-04-03,0.0,38.03
2017-04-04,0.0,37.9
2017-04-05,0.0,37.78
2017-04-06,0.0,37.74
2017-04-07,0.0,37.505
2017-04-10,0.0,37.63
2017-04-11,0.0,37.645
2017-04-12,0.0,37.685
2017-04-13,0.0,37.48
2017-04-18,0.0,37.205
2017-04-19,0.0,37.34
2017-04-20,0.0,37.36
2017-04-21,0.0,37.245
2017-04-24,0.0,37.97
2017-04-25,0.0,38.015
2017-04-26,0.0,38.095
2017-04-27,0.0,37.725
2017-04-28,0.0,37.4
2017-05-02,0.0,37.79
2017-05-03,0.0,37.885
2017-05-04,0.0,38.16
2017-05-05,0.0,38.485
2017-05-08,0.0,38.61
2017-05-09,0.0,38.69
2017-05-10,0.0,38.8
2017-05-11,0.0,38.155
2017-05-12,0.0,39.065
2017-05-15,0.0,38.92
2017-05-16,0.0,39.37
2017-05-17,0.0,38.96
2017-05-18,0.0,38.79
2017-05-19,0.0,39.125
2017-05-22,0.0,39.565
2017-05-23,0.0,39.67
2017-05-24,0.0,39.65
2017-05-25,0.0,39.79
2017-05-26,0.0,39.875
2017-05-29,0.0,39.845
2017-05-30,0.0,39.625
2017-05-31,0.0,39.69
2017-06-01,0.0,39.745
2017-06-02,0.0,39.76
2017-06-05,0.0,39.625
2017-06-06,0.0,39.59
2017-06-07,0.0,39.61
2017-06-08,0.0,39.36
2017-06-09,0.0,39.325
2017-06-12,0.0,39.255
2017-06-13,0.0,39.305
2017-06-14,0.0,39.225
2017-06-15,0.0,38.705
2017-06-16,0.0,39.01
2017-06-19,0.0,39.12
2017-06-20,0.0,38.745
2017-06-21,0.0,38.745
2017-06-22,0.0,38.64
2017-06-23,0.0,38.61
2017-06-26,0.0,38.615
2017-06-27,0.0,38.12
2017-06-28,0.0,38.025
2017-06-29,0.0,37.65
2017-06-30,0.0,37.48
2017-07-03,0.0,37.805
2017-07-04,0.0,37.48
2017-07-05,0.0,37.43
2017-07-06,0.0,37.28
2017-07-07,0.0,37.275
2017-07-10,0.0,37.365
2017-07-11,0.0,37.1
2017-07-12,0.0,37.66
2017-07-13,0.0,38.22
2017-07-14,0.0,38.115
2017-07-17,0.0,38.44
2017-07-18,0.0,38.155
2017-07-19,0.0,38.525
2017-07-20,0.0,38.54
2017-07-21,0.0,38.34
2017-07-24,0.0,38.175
2017-07-25,0.0,38.13
2017-07-26,0.0,38.46
2017-07-27,0.0,38.96
2017-07-28,0.0,38.41
