DATE,UCRP FP Equity_DX_SI_QTY,UCRP FP Equity_DX_SHORT_INTEREST_VALUE,UCRP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,UCRP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,UCRP FP Equity_DX_SI_MV,UCRP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,UCRP FP Equity_DX_SUPPLY_SI_QTY,UCRP FP Equity_DX_BROKER_SI_QTY,UCRP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,UCRP FP Equity_DX_BROKER_SI_QTY_ADD,UCRP FP Equity_DX_SUPPLY_SI_MV_DEC,UCRP FP Equity_DX_SUPPLY_SI_QTY_DEC,UCRP FP Equity_DX_BROKER_SI_MV_ADD,UCRP FP Equity_DX_SUPPLY_SI_QTY_ADD,UCRP FP Equity_DX_BROKER_SI_QTY_DEC,UCRP FP Equity_DX_SUPPLY_SI_MV,UCRP FP Equity_DX_BROKER_SI_MV_DEC,UCRP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,UCRP FP Equity_DX_UTILIZATION_QUANTITY,UCRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,UCRP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,UCRP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,UCRP FP Equity_DX_ACTIVE_UTILIZATION_MV,UCRP FP Equity_DX_BROKER_SI_CON_RATIO,UCRP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,UCRP FP Equity_DX_DEMAND_SUPPLY_RATIO,UCRP FP Equity_PX_LAST
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16731.0,986944.96,0.97,0.0,0.0,0.0,0.0,58.989
2020-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16731.0,985372.25,0.99,0.0,0.0,0.0,0.0,58.895
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16733.0,980520.33,0.99,0.0,0.0,0.0,0.0,58.598
2020-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16733.0,979851.01,0.98,0.0,0.0,0.0,0.0,58.558
2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16733.0,983716.34,0.98,0.0,0.0,0.0,0.0,58.789
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16733.0,982896.42,0.98,0.0,0.0,0.0,0.0,58.74
2020-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16733.0,982896.42,0.98,0.0,0.0,0.0,0.0,0.0
2020-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16936.0,990129.37,1.0,0.0,0.0,0.0,0.0,58.463
2020-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16936.0,992788.32,0.99,0.0,0.0,0.0,0.0,58.62
2020-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16940.0,985874.12,0.99,0.0,0.0,0.0,0.0,58.198
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17244.0,998393.11,1.0,0.0,0.0,0.0,0.0,57.898
2020-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17244.0,996910.13,1.0,0.0,0.0,0.0,0.0,57.812
2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17244.0,990926.46,1.0,0.0,0.0,0.0,0.0,57.465
2020-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17244.0,998772.48,0.99,0.0,0.0,0.0,0.0,57.92
2020-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17244.0,1000721.05,1.0,0.0,0.0,0.0,0.0,58.033
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17244.0,1002031.6,1.0,0.0,0.0,0.0,0.0,58.109
2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15144.0,880366.15,0.88,0.0,0.0,0.0,0.0,58.133
2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15147.0,886478.18,0.88,0.0,0.0,0.0,0.0,58.525
2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15150.0,888350.55,0.89,0.0,0.0,0.0,0.0,58.637
2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15144.0,891330.41,0.89,0.0,0.0,0.0,0.0,58.857
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15144.0,896252.21,0.89,0.0,0.0,0.0,0.0,59.182
2020-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15347.0,907468.11,0.91,0.0,0.0,0.0,0.0,59.13
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15351.0,908548.94,0.91,0.0,0.0,0.0,0.0,59.185
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15351.0,910068.68,0.91,0.0,0.0,0.0,0.0,59.284
2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15351.0,911035.8,0.91,0.0,0.0,0.0,0.0,59.347
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15351.0,911097.2,0.91,0.0,0.0,0.0,0.0,59.351
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15351.0,914228.81,0.91,0.0,0.0,0.0,0.0,59.555
2020-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15351.0,915195.92,0.91,0.0,0.0,0.0,0.0,59.618
2020-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15551.0,930774.0,0.93,0.0,0.0,0.0,0.0,59.853
2020-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15543.0,932160.34,0.93,0.0,0.0,0.0,0.0,59.973
2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15535.0,929443.52,0.93,0.0,0.0,0.0,0.0,59.829
2020-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15785.0,946231.83,0.94,0.0,0.0,0.0,0.0,59.945
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15785.0,948268.09,0.95,0.0,0.0,0.0,0.0,60.074
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15985.0,962185.11,0.96,0.0,0.0,0.0,0.0,60.193
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15985.0,961657.6,0.96,0.0,0.0,0.0,0.0,60.16
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16155.0,969833.12,0.97,0.0,0.0,0.0,0.0,60.033
2020-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16155.0,967426.02,0.97,0.0,0.0,0.0,0.0,59.884
2020-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16385.0,984017.56,0.98,0.0,0.0,0.0,0.0,60.056
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16385.0,992685.23,0.98,0.0,0.0,0.0,0.0,60.585
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16385.0,986377.0,0.99,0.0,0.0,0.0,0.0,60.2
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16535.0,1001177.72,1.0,0.0,0.0,0.0,0.0,60.549
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16535.0,1004567.39,1.0,0.0,0.0,0.0,0.0,60.754
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16835.0,1020504.03,1.02,0.0,0.0,0.0,0.0,60.618
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16985.0,1030649.8,1.03,0.0,0.0,0.0,0.0,60.68
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16985.0,1027439.64,1.03,0.0,0.0,0.0,0.0,60.491
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16985.0,1026930.09,1.03,0.0,0.0,0.0,0.0,60.461
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15985.0,967891.75,0.97,0.0,0.0,0.0,0.0,60.55
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16135.0,979701.07,0.98,0.0,0.0,0.0,0.0,60.719
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16435.0,999905.4,1.0,0.0,0.0,0.0,0.0,60.84
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16735.0,1021102.76,1.02,0.0,0.0,0.0,0.0,61.016
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16735.0,1026859.6,1.02,0.0,0.0,0.0,0.0,61.36
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16935.0,1038792.9,1.04,0.0,0.0,0.0,0.0,61.34
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.0,1052089.0,1.05,0.0,0.0,0.0,0.0,61.4
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.0,1051249.39,1.05,0.0,0.0,0.0,0.0,61.351
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.0,1054162.34,1.05,0.0,0.0,0.0,0.0,61.521
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.0,1055207.57,1.05,0.0,0.0,0.0,0.0,61.582
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.0,1059988.24,1.06,0.0,0.0,0.0,0.0,61.861
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.0,1058394.68,1.06,0.0,0.0,0.0,0.0,61.768
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17135.0,1057520.8,1.06,0.0,0.0,0.0,0.0,61.717
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,1120906.22,1.12,0.0,0.0,0.0,0.0,61.809
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,1126781.96,1.12,0.0,0.0,0.0,0.0,62.133
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,1127489.22,1.13,0.0,0.0,0.0,0.0,62.172
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,1128033.27,1.13,0.0,0.0,0.0,0.0,62.202
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,1133945.28,1.13,0.0,0.0,0.0,0.0,62.528
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,1134580.0,1.13,0.0,0.0,0.0,0.0,62.563
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18135.0,1134199.17,1.13,0.0,0.0,0.0,0.0,62.542
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19335.0,1210254.99,1.21,0.0,0.0,0.0,0.0,62.594
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19335.0,1208804.87,1.21,0.0,0.0,0.0,0.0,62.519
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19335.0,1206020.63,1.21,0.0,0.0,0.0,0.0,62.375
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19335.0,1207760.77,1.21,0.0,0.0,0.0,0.0,62.465
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17235.0,1079858.93,1.08,0.0,0.0,0.0,0.0,62.655
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17235.0,1079721.05,1.08,0.0,0.0,0.0,0.0,62.647
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17235.0,1080410.45,1.08,0.0,0.0,0.0,0.0,62.687
2020-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17235.0,1083822.98,1.08,0.0,0.0,0.0,0.0,62.885
2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17635.0,1109911.63,1.11,0.0,0.0,0.0,0.0,62.938
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17635.0,1113703.16,1.11,0.0,0.0,0.0,0.0,63.153
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18035.0,1138603.66,1.14,0.0,0.0,0.0,0.0,63.133
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18035.0,1134762.2,1.14,0.0,0.0,0.0,0.0,62.92
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18035.0,1129135.28,1.13,0.0,0.0,0.0,0.0,62.608
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18035.0,1125870.95,1.13,0.0,0.0,0.0,0.0,62.427
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18035.0,1124067.45,1.13,0.0,0.0,0.0,0.0,62.327
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18635.0,1154009.65,1.16,0.0,0.0,0.0,0.0,61.927
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18635.0,1153804.66,1.15,0.0,0.0,0.0,0.0,61.916
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18635.0,1153543.77,1.15,0.0,0.0,0.0,0.0,61.902
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18935.0,1176942.8,1.17,0.0,0.0,0.0,0.0,62.157
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18935.0,1175825.63,1.18,0.0,0.0,0.0,0.0,62.098
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18935.0,1177643.39,1.18,0.0,0.0,0.0,0.0,62.194
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19535.0,1215350.49,1.21,0.0,0.0,0.0,0.0,62.214
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19535.0,1206676.95,1.22,0.0,0.0,0.0,0.0,61.77
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19535.0,1207458.35,1.21,0.0,0.0,0.0,0.0,61.81
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20035.0,1233695.2,1.24,0.0,0.0,0.0,0.0,61.577
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20035.0,1237241.39,1.23,0.0,0.0,0.0,0.0,61.754
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20035.0,1238864.23,1.24,0.0,0.0,0.0,0.0,61.835
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20035.0,1240527.13,1.24,0.0,0.0,0.0,0.0,61.918
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20035.0,1251205.78,1.24,0.0,0.0,0.0,0.0,62.451
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20035.0,1244474.02,1.25,0.0,0.0,0.0,0.0,62.115
2020-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19035.0,1175392.22,1.18,0.0,0.0,0.0,0.0,61.749
2020-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19035.0,1174630.82,1.18,0.0,0.0,0.0,0.0,61.709
2020-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1082891.46,1.08,0.0,0.0,0.0,0.0,61.756
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1083435.05,1.08,0.0,0.0,0.0,0.0,61.787
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1082225.13,1.08,0.0,0.0,0.0,0.0,61.718
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1085398.97,1.08,0.0,0.0,0.0,0.0,61.899
2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1084417.0,1.08,0.0,0.0,0.0,0.0,61.843
2020-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1088327.31,1.08,0.0,0.0,0.0,0.0,62.066
2020-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1087731.12,1.09,0.0,0.0,0.0,0.0,62.032
2020-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17535.0,1089677.5,1.09,0.0,0.0,0.0,0.0,62.143
2020-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17935.0,1114731.99,1.11,0.0,0.0,0.0,0.0,62.154
2020-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17935.0,1108956.92,1.11,0.0,0.0,0.0,0.0,61.832
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17935.0,1109799.87,1.11,0.0,0.0,0.0,0.0,61.879
2020-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18535.0,1145870.77,1.15,0.0,0.0,0.0,0.0,61.822
2020-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18535.0,1145870.77,1.15,0.0,0.0,0.0,0.0,0.0
2020-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18535.0,1133118.69,1.15,0.0,0.0,0.0,0.0,61.134
