DATE,LVC FP Equity_DX_SI_QTY,LVC FP Equity_DX_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LVC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LVC FP Equity_DX_SI_MV,LVC FP Equity_DX_DSS,LVC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LVC FP Equity_DX_SUPPLY_SI_QTY,LVC FP Equity_DX_BROKER_SI_QTY,LVC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LVC FP Equity_DX_BROKER_SI_MV_NEW_x,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_x,LVC FP Equity_DX_BROKER_SI_MV_INC_x,LVC FP Equity_DX_BROKER_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_NEW,LVC FP Equity_DX_SUPPLY_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_QTY_INC,LVC FP Equity_DX_SUPPLY_SI_QTY_DEC,LVC FP Equity_DX_BROKER_SI_MV_NEW_y,LVC FP Equity_DX_BROKER_SI_MV_INC_y,LVC FP Equity_DX_SUPPLY_SI_QTY_INC_y,LVC FP Equity_DX_BROKER_SI_MV_ADD,LVC FP Equity_DX_SUPPLY_SI_QTY_ADD,LVC FP Equity_DX_BROKER_SI_QTY_DEC,LVC FP Equity_DX_SUPPLY_SI_MV,LVC FP Equity_DX_BROKER_SI_MV_DEC,LVC FP Equity_DX_BROKER_SI_MV_RMV,LVC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LVC FP Equity_DX_UTILIZATION_QUANTITY,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LVC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LVC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LVC FP Equity_DX_ACTIVE_UTILIZATION_MV,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LVC FP Equity_DX_BROKER_SI_CON_RATIO,LVC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LVC FP Equity_DX_DEMAND_SUPPLY_RATIO,LVC FP Equity_PX_LAST
2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110650.0,965842.9,1.04,0.0,0.0,0.0,0.0,0.0,9.39
2010-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,798372.44,0.86,0.0,0.0,0.0,0.0,0.0,9.31
2010-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,800602.05,0.86,0.0,0.0,0.0,0.0,0.0,9.336
2010-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,809434.74,0.86,0.0,0.0,0.0,0.0,0.0,9.439
2010-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,808491.45,0.87,0.0,0.0,0.0,0.0,0.0,9.428
2010-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,829415.49,0.88,0.0,0.0,0.0,0.0,0.0,9.672
2010-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,824613.25,0.89,0.0,0.0,0.0,0.0,0.0,9.616
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,828214.93,0.89,0.0,0.0,0.0,0.0,0.0,9.658
2010-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,823755.71,0.89,0.0,0.0,0.0,0.0,0.0,9.606
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,817324.14,0.88,0.0,0.0,0.0,0.0,0.0,9.531
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,842964.67,0.89,0.0,0.0,0.0,0.0,0.0,9.83
2010-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,842964.67,0.91,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92250.0,842964.67,0.91,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53350.0,492512.08,0.53,0.0,0.0,0.0,0.0,0.0,9.931
2010-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500.0,386382.34,0.42,0.0,0.0,0.0,0.0,0.0,9.78
2010-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500.0,378283.32,0.42,0.0,0.0,0.0,0.0,0.0,9.575
2010-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500.0,390767.66,0.41,0.0,0.0,0.0,0.0,0.0,9.891
2010-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500.0,391281.25,0.42,0.0,0.0,0.0,0.0,0.0,9.904
2010-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500.0,386935.44,0.42,0.0,0.0,0.0,0.0,0.0,9.794
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42500.0,392585.0,0.42,0.0,0.0,0.0,0.0,0.0,9.937
2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,839607.83,0.9,0.0,0.0,0.0,0.0,0.0,9.991
2010-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,808682.43,0.9,0.0,0.0,0.0,0.0,0.0,9.623
2010-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,799858.6,0.86,0.0,0.0,0.0,0.0,0.0,9.518
2010-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,820447.52,0.86,0.0,0.0,0.0,0.0,0.0,9.763
2010-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,802127.59,0.87,0.0,0.0,0.0,0.0,0.0,9.545
2010-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,781286.55,0.85,0.0,0.0,0.0,0.0,0.0,9.297
2010-04-23,99000.0,870134.14,0.07,0.6,0.92,5.0,870134.14,0.0,99000.0,0.0,0.0,0.0,0.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0951,9.455
2010-04-26,99000.0,885410.95,0.07,0.58,0.94,5.0,885410.95,0.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0951,9.621
2010-04-27,99000.0,825776.16,0.07,0.56,0.95,5.0,825776.16,0.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0951,8.973
2010-04-28,99000.0,796050.8,0.07,0.56,0.89,5.0,796050.8,0.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0951,8.65
2010-04-29,99000.0,818045.73,0.06,0.56,0.86,5.0,818045.73,0.0,99000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0951,8.889
2010-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99000.0,0.0,0.86,0.0,0.0,0.0,90402.0,739016.24,0.8,0.0,0.0,0.0,0.0,0.0,8.794
2010-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,745403.01,0.8,0.0,0.0,0.0,0.0,0.0,8.87
2010-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,695821.52,0.8,0.0,0.0,0.0,0.0,0.0,8.28
2010-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90402.0,679770.56,0.78,0.0,0.0,0.0,0.0,0.0,8.089
2010-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58402.0,425956.75,0.51,0.0,0.0,0.0,0.0,0.0,7.846
2010-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58402.0,387628.24,0.51,0.0,0.0,0.0,0.0,0.0,7.14
2010-05-10,8000.0,62401.24,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,62401.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.06,0.0,0.0,100.0,13.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.137,8.391
2010-05-11,8000.0,61724.5,0.0,0.02,0.07,1.0,0.0,8000.0,0.0,61724.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,13.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.137,8.3
2010-05-12,8000.0,62832.56,0.0,0.02,0.07,1.0,0.0,8000.0,0.0,62832.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,13.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.137,8.449
2010-05-13,8000.0,62795.38,0.0,0.02,0.07,1.0,0.0,8000.0,0.0,62795.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,10.47,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1047,8.444
2010-05-14,8000.0,57597.14,0.0,0.02,0.07,1.0,0.0,8000.0,0.0,57597.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,10.47,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1047,7.745
2010-05-17,8000.0,57106.31,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,57106.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,10.47,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1047,7.679
2010-05-18,8000.0,59084.47,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,59084.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,7.945
2010-05-19,8000.0,56414.7,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,56414.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,7.586
2010-05-20,8000.0,54243.19,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,54243.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,7.294
2010-05-21,8000.0,54912.49,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,54912.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,7.384
2010-05-24,8000.0,54696.83,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,54696.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,7.355
2010-05-25,8000.0,51305.7,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,51305.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,6.899
2010-05-26,8000.0,53573.89,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,53573.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,7.204
2010-05-27,8000.0,57277.36,0.0,0.02,0.06,1.0,0.0,8000.0,0.0,57277.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.2807,7.702
2010-05-28,268000.0,1918044.13,0.07,0.62,1.93,5.0,1860789.08,8000.0,260000.0,57255.05,0.0,0.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,9.4035,7.699
2010-05-31,268000.0,1911317.65,0.07,0.62,2.06,5.0,1854263.39,8000.0,260000.0,57054.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,9.4035,7.672
2010-06-01,268000.0,1908078.97,0.07,0.62,2.06,5.0,1851121.39,8000.0,260000.0,56957.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,9.4035,7.659
2010-06-02,268000.0,1903345.52,0.06,0.62,2.05,5.0,1846529.23,8000.0,260000.0,56816.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,9.4035,7.64
2010-06-03,25176.0,184487.84,0.01,0.06,0.19,3.0,125864.44,8000.0,17176.0,58623.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242824.0,0.06,1.86,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8834,7.883
2010-06-04,25176.0,174962.71,0.01,0.06,0.2,3.0,119366.05,8000.0,17176.0,55596.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.8834,7.476
2010-06-07,108000.0,734592.16,0.02,0.26,0.89,5.0,680177.93,8000.0,100000.0,54414.23,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,17176.0,0.06,0.14,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,3.7895,7.317
2010-06-08,108000.0,720536.83,0.02,0.27,0.83,5.0,667163.73,8000.0,100000.0,53373.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,3.7895,7.177
2010-06-09,108000.0,745535.25,0.02,0.27,0.81,5.0,690310.42,8000.0,100000.0,55224.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,3.7895,7.426
2010-06-10,108000.0,772240.39,0.02,0.26,0.84,5.0,715037.4,8000.0,100000.0,57202.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,0.0,1.0,100.0,3.7895,7.692
2010-06-11,432500.0,3146410.89,0.1,1.04,3.35,5.0,3088211.38,8000.0,424500.0,58199.51,0.0,0.0,0.0,324500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,24.57,0.48,63.71,15.1754,7.826
2010-06-14,432500.0,3286322.85,0.1,1.04,3.43,5.0,3225535.37,8000.0,424500.0,60787.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,24.42,0.4814,63.88,15.1754,8.174
2010-06-15,432500.0,3350248.14,0.1,1.08,3.58,5.0,3288278.23,8000.0,424500.0,61969.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,100.0,28.07,0.0,0.0,0.0,100.0,24.43,0.4817,63.91,15.1754,8.333
2010-06-16,158000.0,1233746.27,0.04,0.39,1.36,5.0,1171278.11,8000.0,150000.0,62468.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274500.0,0.07,2.25,0.0,100.0,16.03,0.0,0.0,0.0,100.0,32.28,0.5628,67.72,3.1663,8.4
2010-06-17,158000.0,1239033.76,0.04,0.39,1.37,5.0,1176297.87,8000.0,150000.0,62735.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,16.03,0.0,0.0,0.0,100.0,32.26,0.5629,67.74,3.1663,8.436
2010-06-18,158000.0,1240649.38,0.04,0.39,1.37,5.0,1177831.69,8000.0,150000.0,62817.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,16.03,0.0,0.0,0.0,100.0,32.16,0.5636,67.84,3.1663,8.447
2010-06-21,158000.0,1271346.16,0.04,0.39,1.38,5.0,1206974.2,8000.0,150000.0,64371.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,16.03,0.0,0.0,0.0,100.0,32.16,0.5636,67.84,3.1663,8.656
2010-06-22,158000.0,1251811.84,0.05,0.49,1.38,5.0,1188428.97,8000.0,150000.0,63382.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,15.85,0.0,0.0,0.0,100.0,32.32,0.5625,67.68,3.1298,8.523
2010-06-23,58000.0,445022.47,0.02,0.18,0.49,5.0,383640.06,8000.0,50000.0,61382.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.07,0.89,0.0,15.85,15.85,42483.0,325963.61,0.36,15.77,0.0,1.0,100.0,1.1489,8.254
2010-06-24,8000.0,58720.08,0.0,0.02,0.07,1.0,0.0,8000.0,0.0,58720.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.07,0.43,0.0,100.0,15.85,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1585,7.896
2010-06-25,8000.0,57708.69,0.0,0.02,0.07,1.0,0.0,8000.0,0.0,57708.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,15.85,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1585,7.76
2010-06-28,8000.0,59277.83,0.0,0.02,0.07,1.0,0.0,8000.0,0.0,59277.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,15.85,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1585,7.971
2010-06-29,963300.0,6617523.31,0.27,2.85,7.69,5.0,6562566.2,8000.0,955300.0,54957.11,0.0,0.0,0.0,955300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.07,0.0,0.0,100.0,15.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,19.0817,7.39
2010-06-30,963300.0,6648864.76,0.27,2.66,7.13,5.0,6593647.36,8000.0,955300.0,55217.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,15.85,0.0,0.0,0.0,100.0,0.0,1.0,100.0,19.0817,7.425
2010-07-01,963300.0,6291572.23,0.27,2.66,7.16,5.0,6239322.07,8000.0,955300.0,52250.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,14.32,0.0,0.0,0.0,100.0,0.0,1.0,100.0,17.2464,7.026
2010-07-02,963300.0,6324704.62,0.26,2.38,6.78,5.0,6272179.3,8000.0,955300.0,52525.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,14.32,0.0,0.0,0.0,100.0,0.0,1.0,100.0,17.2464,7.063
2010-07-05,963300.0,6275453.77,0.27,2.27,6.82,5.0,6223337.47,8000.0,955300.0,52116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,100.0,14.32,0.0,0.0,0.0,100.0,0.0,1.0,100.0,17.2464,7.008
