DATE,ODET FP Equity_DX_SI_QTY,ODET FP Equity_DX_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ODET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ODET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ODET FP Equity_DX_SI_MV,ODET FP Equity_DX_DSS,ODET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY,ODET FP Equity_DX_BROKER_SI_QTY,ODET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ODET FP Equity_DX_BROKER_SI_MV_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_x,ODET FP Equity_DX_BROKER_SI_MV_INC_x,ODET FP Equity_DX_SUPPLY_SI_MV_NEW,ODET FP Equity_DX_BROKER_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_NEW,ODET FP Equity_DX_SUPPLY_SI_MV_DEC,ODET FP Equity_DX_BROKER_SI_QTY_INC,ODET FP Equity_DX_SUPPLY_SI_QTY_DEC,ODET FP Equity_DX_BROKER_SI_MV_NEW_y,ODET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ODET FP Equity_DX_BROKER_SI_MV_INC_y,ODET FP Equity_DX_SUPPLY_SI_QTY_INC_y,ODET FP Equity_DX_BROKER_SI_MV_ADD,ODET FP Equity_DX_SUPPLY_SI_QTY_ADD,ODET FP Equity_DX_BROKER_SI_QTY_DEC,ODET FP Equity_DX_SUPPLY_SI_MV,ODET FP Equity_DX_BROKER_SI_MV_DEC,ODET FP Equity_DX_SUPPLY_SI_MV_RMV,ODET FP Equity_DX_BROKER_SI_MV_RMV,ODET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ODET FP Equity_DX_UTILIZATION_QUANTITY,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ODET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ODET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ODET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ODET FP Equity_DX_ACTIVE_UTILIZATION_MV,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ODET FP Equity_DX_BROKER_SI_CON_RATIO,ODET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ODET FP Equity_DX_DEMAND_SUPPLY_RATIO,ODET FP Equity_PX_LAST
2016-04-21,40.0,33500.52,0.01,0.09,0.0,0.03,0.0,0.0,40.0,0.0,33500.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0072,839.5
2016-04-22,40.0,33919.52,0.01,0.09,0.0,0.03,0.0,0.0,40.0,0.0,33919.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0072,850.0
2016-04-25,40.0,33919.52,0.01,0.09,0.0,0.03,0.0,0.0,40.0,0.0,33919.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0072,850.0
2016-04-26,40.0,33480.56,0.01,0.1,0.0,0.03,0.0,0.0,40.0,0.0,33480.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,0.72,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0072,839.0
2016-04-27,90.0,74882.33,0.01,0.22,0.0,0.08,0.0,0.0,90.0,0.0,74882.33,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.62,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0162,834.0
2016-04-28,90.0,75869.99,0.01,0.24,0.0,0.08,0.0,0.0,90.0,0.0,75869.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.62,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0162,845.0
2016-04-29,130.0,109200.91,0.02,0.34,0.0,0.11,0.0,0.0,130.0,0.0,109200.91,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0234,842.0
2016-05-02,130.0,108941.52,0.02,0.34,0.0,0.11,0.0,0.0,130.0,0.0,108941.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.34,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0234,840.0
2016-05-03,50.0,40788.22,0.01,0.13,0.0,0.04,0.0,0.0,50.0,0.0,40788.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.009,817.7
2016-05-04,50.0,40107.34,0.01,0.13,0.0,0.04,0.0,0.0,50.0,0.0,40107.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.009,804.05
2016-05-05,65.0,53692.61,0.01,0.16,0.0,0.05,0.0,0.0,65.0,0.0,53692.61,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0117,828.0
2016-05-06,65.0,53173.84,0.01,0.17,0.0,0.05,0.0,0.0,65.0,0.0,53173.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0117,820.0
2016-05-09,65.0,54467.52,0.01,0.17,0.0,0.05,0.0,0.0,65.0,0.0,54467.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0117,839.95
2016-05-10,65.0,54405.92,0.01,0.17,0.0,0.05,0.0,0.0,65.0,0.0,54405.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0117,839.0
2016-05-11,65.0,54341.07,0.01,0.16,0.0,0.05,0.0,0.0,65.0,0.0,54341.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,1.17,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0117,838.0
2016-05-12,95.0,79525.82,0.02,0.24,0.0,0.08,0.0,0.0,95.0,0.0,79525.82,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.71,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0171,839.1
2016-05-13,95.0,74398.48,0.02,0.24,0.0,0.08,0.0,0.0,95.0,0.0,74398.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.71,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0171,785.0
2016-05-16,145.0,112109.01,0.02,0.32,0.0,0.12,0.0,0.0,145.0,0.0,112109.01,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,2.61,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0261,775.0
2016-05-17,145.0,112253.66,0.02,0.31,0.0,0.12,0.0,0.0,145.0,0.0,112253.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,2.61,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0261,776.0
2016-05-18,145.0,111964.35,0.02,0.32,0.0,0.11,0.0,0.0,145.0,0.0,111964.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.62,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0262,774.0
2016-05-19,95.0,72517.19,0.02,0.21,0.0,0.07,0.0,0.0,95.0,0.0,72517.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.73,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0173,765.15
2016-05-20,95.0,74398.48,0.02,0.23,0.0,0.07,0.0,0.0,95.0,0.0,74398.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.73,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0173,785.0
2016-05-23,95.0,73166.4,0.02,0.22,0.0,0.07,0.0,0.0,95.0,0.0,73166.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.73,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0173,772.0
2016-05-24,95.0,72976.85,0.02,0.23,0.0,0.07,0.0,0.0,95.0,0.0,72976.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.73,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0173,770.0
2016-05-25,95.0,72645.14,0.02,0.25,0.0,0.07,0.0,0.0,95.0,0.0,72645.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,766.5
2016-05-26,95.0,72540.89,0.02,0.26,0.0,0.07,0.0,0.0,95.0,0.0,72540.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,765.4
2016-05-27,95.0,73725.58,0.02,0.26,0.0,0.07,0.0,0.0,95.0,0.0,73725.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,777.9
2016-05-30,95.0,73071.63,0.02,0.22,0.0,0.07,0.0,0.0,95.0,0.0,73071.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,771.0
2016-05-31,95.0,72521.93,0.02,0.23,0.0,0.07,0.0,0.0,95.0,0.0,72521.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,765.2
2016-06-01,95.0,72976.85,0.02,0.24,0.0,0.07,0.0,0.0,95.0,0.0,72976.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,770.0
2016-06-02,95.0,73450.73,0.02,0.21,0.0,0.07,0.0,0.0,95.0,0.0,73450.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,775.0
2016-06-03,95.0,73398.6,0.02,0.2,0.0,0.07,0.0,0.0,95.0,0.0,73398.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,774.45
2016-06-06,95.0,73924.6,0.02,0.2,0.0,0.07,0.0,0.0,95.0,0.0,73924.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,780.0
2016-06-07,95.0,74843.92,0.02,0.2,0.0,0.07,0.0,0.0,95.0,0.0,74843.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,789.7
2016-06-08,95.0,75630.56,0.02,0.19,0.0,0.07,0.0,0.0,95.0,0.0,75630.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,798.0
2016-06-09,95.0,74275.27,0.02,0.2,0.0,0.08,0.0,0.0,95.0,0.0,74275.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,783.7
2016-06-10,95.0,74370.05,0.02,0.2,0.0,0.08,0.0,0.0,95.0,0.0,74370.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,1.8,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.018,784.7
2016-06-13,175.0,136875.25,0.03,0.37,0.0,0.14,0.0,62571.54,175.0,80.0,136875.25,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,80.0,0.0,0.14,0.0,0.0,0.0,100.0,3.31,0.0,0.0,0.0,0.0,100.0,46.91,0.5019,53.09,0.0331,784.0
2016-06-14,175.0,135476.78,0.03,0.37,0.0,0.14,0.0,61932.24,175.0,80.0,135476.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,100.0,3.31,0.0,0.0,0.0,0.0,100.0,47.1,0.5017,52.9,0.0331,775.0
2016-06-15,175.0,138098.91,0.03,0.36,0.0,0.14,0.0,63130.93,175.0,80.0,138098.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,100.0,3.31,0.0,0.0,0.0,0.0,100.0,46.53,0.5024,53.47,0.0331,790.0
2016-06-16,175.0,134681.4,0.03,0.37,0.0,0.14,0.0,61568.64,175.0,80.0,134681.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,100.0,3.31,0.0,0.0,0.0,0.0,100.0,47.42,0.5013,52.58,0.0331,770.45
2016-06-17,80.0,59534.86,0.01,0.17,0.0,0.06,0.0,59534.86,80.0,80.0,59534.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0154,745.0
2016-06-20,80.0,61053.2,0.01,0.17,0.0,0.06,0.0,61053.2,80.0,80.0,61053.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0154,764.0
2016-06-21,80.0,59614.78,0.01,0.17,0.0,0.06,0.0,59614.78,80.0,80.0,59614.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0154,746.0
2016-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.06,0.0,0.0,0.0,0.0,5209.0,3868658.82,0.0,3.88,0.0,0.0,0.0,0.0,0.0,743.5
2016-06-23,143.0,109275.44,0.02,0.31,0.0,0.11,0.0,0.0,143.0,0.0,109275.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.11,0.0,0.0,0.0,100.0,2.75,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0275,765.0
2016-06-24,143.0,106989.94,0.02,0.31,0.0,0.11,0.0,0.0,143.0,0.0,106989.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.75,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0275,749.0
2016-06-27,143.0,104318.77,0.02,0.26,0.0,0.11,0.0,0.0,143.0,0.0,104318.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.75,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0275,730.3
2016-06-28,143.0,106804.25,0.02,0.25,0.0,0.1,0.0,0.0,143.0,0.0,106804.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.75,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0275,747.7
2016-06-29,143.0,102133.26,0.02,0.25,0.0,0.11,0.0,0.0,143.0,0.0,102133.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,715.0
2016-06-30,143.0,103561.69,0.02,0.24,0.0,0.1,0.0,0.0,143.0,0.0,103561.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,725.0
2016-07-01,143.0,103561.69,0.02,0.24,0.0,0.1,0.0,0.0,143.0,0.0,103561.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,725.0
2016-07-04,143.0,105418.66,0.02,0.24,0.0,0.1,0.0,0.0,143.0,0.0,105418.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,738.0
2016-07-05,143.0,103418.85,0.02,0.25,0.0,0.11,0.0,0.0,143.0,0.0,103418.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,724.0
2016-07-06,143.0,101419.04,0.02,0.24,0.0,0.1,0.0,0.0,143.0,0.0,101419.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,710.0
2016-07-07,143.0,103418.85,0.02,0.23,0.0,0.1,0.0,0.0,143.0,0.0,103418.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,724.0
2016-07-08,143.0,102854.62,0.02,0.23,0.0,0.1,0.0,0.0,143.0,0.0,102854.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.64,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0264,720.05
2016-07-11,143.0,102847.48,0.02,0.25,0.0,0.1,0.0,0.0,143.0,0.0,102847.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.84,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0284,720.0
2016-07-12,143.0,105061.55,0.02,0.24,0.0,0.1,0.0,0.0,143.0,0.0,105061.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.85,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0285,735.5
2016-07-13,143.0,103704.54,0.02,0.24,0.0,0.11,0.0,0.0,143.0,0.0,103704.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.85,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0285,726.0
2016-07-14,143.0,105482.94,0.02,0.27,0.0,0.1,0.0,0.0,143.0,0.0,105482.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.85,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0285,738.45
2016-07-15,143.0,103575.98,0.02,0.29,0.0,0.11,0.0,0.0,143.0,0.0,103575.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,100.0,2.85,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0285,725.1
2016-07-18,143.0,106418.57,0.02,0.29,0.0,0.1,0.0,0.0,143.0,0.0,106418.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,100.0,2.85,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0285,745.0
2016-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.0,2763676.27,0.0,2.77,0.0,0.0,0.0,0.0,0.0,730.0
2016-07-20,39.0,28555.76,0.01,0.08,0.0,0.03,0.0,0.0,39.0,0.0,28555.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.03,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0096,733.0
2016-07-21,104.0,75837.03,0.02,0.21,0.0,0.08,0.0,0.0,104.0,0.0,75837.03,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.56,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0256,730.0
2016-07-22,104.0,76512.29,0.02,0.21,0.0,0.08,0.0,0.0,104.0,0.0,76512.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.56,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0256,736.5
2016-07-25,104.0,77706.98,0.02,0.22,0.0,0.08,0.0,0.0,104.0,0.0,77706.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,2.56,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0256,748.0
