DATE,ARAMI FP Equity_DX_SI_QTY,ARAMI FP Equity_DX_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARAMI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARAMI FP Equity_DX_SI_MV,ARAMI FP Equity_DX_DSS,ARAMI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY,ARAMI FP Equity_DX_BROKER_SI_QTY,ARAMI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ARAMI FP Equity_DX_BROKER_SI_MV_INC_x,ARAMI FP Equity_DX_SUPPLY_SI_MV_NEW,ARAMI FP Equity_DX_BROKER_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_NEW,ARAMI FP Equity_DX_SUPPLY_SI_MV_DEC,ARAMI FP Equity_DX_BROKER_SI_QTY_INC,ARAMI FP Equity_DX_SUPPLY_SI_QTY_DEC,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ARAMI FP Equity_DX_BROKER_SI_MV_INC_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ARAMI FP Equity_DX_BROKER_SI_MV_ADD,ARAMI FP Equity_DX_SUPPLY_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV,ARAMI FP Equity_DX_BROKER_SI_MV_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV_RMV,ARAMI FP Equity_DX_BROKER_SI_MV_RMV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARAMI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_MV,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARAMI FP Equity_DX_BROKER_SI_CON_RATIO,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARAMI FP Equity_DX_DEMAND_SUPPLY_RATIO,ARAMI FP Equity_PX_LAST
2023-08-10,329596.0,1351343.6,1.84,5.43,0.4,1.37,0.0,1333303.6,304487.0,325196.0,1248396.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,22440.0,0.0,0.0,0.0,0.0,0.0,0.0,26157.0,1.24,0.12,0.0,0.0,33.77,21.56,597119.0,2448187.9,0.0,2.44,33.77,25.98,0.3178,48.17,0.2334,4.1
2023-08-11,328591.0,1383368.11,1.83,5.53,0.4,1.38,0.0,1360937.23,305163.0,323263.0,1284736.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,252.0,0.0,0.0,0.0,0.0,0.0,928.0,2209.0,1.25,0.01,0.0,0.0,33.81,21.61,597371.0,2514931.91,0.0,2.45,33.87,26.36,0.3223,48.49,0.2327,4.21
2023-08-14,327521.0,1391964.25,1.83,5.62,0.4,1.41,0.0,1369320.25,304093.0,322193.0,1292395.25,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,367.0,1437.0,0.0,0.0,0.0,367.0,0.0,0.0,1437.0,1.28,0.0,0.0,0.0,33.68,21.49,598808.0,2544934.0,0.0,2.52,33.73,25.99,0.3227,48.71,0.2314,4.25
2023-08-15,330348.0,1392416.82,1.84,5.86,0.4,1.43,0.0,1369959.3,299343.0,325020.0,1261730.75,0.0,0.0,23860.0,0.02,0.0,0.0,0.0,0.11,2827.0,28610.0,0.0,0.0,0.02,23860.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,32.3,21.15,627418.0,2644566.87,0.0,2.67,32.3,26.25,0.3179,48.06,0.2334,4.215
2023-08-16,322684.0,1324617.82,1.8,5.92,0.39,1.39,0.0,1302746.38,299256.0,317356.0,1228445.88,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,1813.0,1900.0,0.0,0.0,0.01,0.0,0.0,1813.0,9477.0,1.26,0.04,0.0,0.0,32.23,21.14,629318.0,2583350.39,0.0,2.65,32.28,23.96,0.3207,49.34,0.228,4.105
2023-08-17,332440.0,1366328.4,1.86,6.13,0.4,1.4,0.0,1344430.32,306997.0,327112.0,1261757.67,0.0,0.0,7741.0,0.03,0.0,0.0,0.0,0.0,12418.0,0.0,0.0,0.0,0.03,7741.0,0.0,0.0,2662.0,1.26,0.02,0.0,0.0,33.06,21.69,621577.0,2554681.47,0.0,2.55,33.09,22.42,0.3105,48.56,0.2349,4.11
2023-08-18,328342.0,1318293.13,1.83,6.18,0.4,1.38,0.0,1296901.21,304914.0,323014.0,1224229.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,4098.0,1.25,0.02,0.0,0.0,32.84,21.54,623660.0,2503994.9,0.0,2.56,32.85,22.14,0.3157,49.24,0.232,4.015
2023-08-21,331449.0,1330767.74,1.85,6.16,0.4,1.36,0.0,1309375.82,308021.0,326121.0,1236704.32,0.0,0.0,3107.0,0.02,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.02,3107.0,0.0,0.0,1893.0,1.24,0.01,0.0,0.0,33.17,21.79,620553.0,2491520.3,0.0,2.49,33.15,21.32,0.307,48.56,0.2345,4.015
2023-08-22,346587.0,1396745.61,1.94,6.58,0.42,1.43,0.0,1347579.61,323159.0,334387.0,1302330.77,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04,12976.0,10048.0,0.0,0.0,0.06,0.0,0.0,25186.0,4710.0,1.3,0.02,0.0,0.0,33.88,22.86,630601.0,2541322.03,0.0,2.53,33.93,22.58,0.2932,46.4,0.2452,4.03
2023-08-23,345435.0,1381740.0,1.93,6.81,0.42,1.43,0.0,1332940.0,322007.0,333235.0,1288028.0,0.0,0.0,1359.0,0.01,0.0,0.0,0.0,0.01,1359.0,2511.0,0.0,0.0,0.01,1359.0,0.0,0.0,2511.0,1.3,0.01,0.0,0.0,33.8,22.76,630601.0,2522404.0,0.0,2.54,33.79,21.92,0.2931,46.57,0.2441,4.0
2023-08-24,349935.0,1385742.6,1.95,7.14,0.42,1.44,0.0,1337430.6,326507.0,337735.0,1292967.72,0.0,0.0,27175.0,0.02,0.0,0.0,0.0,0.09,4500.0,22675.0,0.0,0.0,0.02,27175.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,34.24,23.08,627066.0,2483181.36,0.0,2.51,34.28,21.98,0.2901,46.0,0.2473,3.96
2023-08-25,364344.0,1450089.12,2.03,7.49,0.44,1.48,0.0,1401533.12,340916.0,352144.0,1356845.68,0.0,0.0,14409.0,0.05,0.0,0.0,0.0,0.0,14409.0,0.0,0.0,0.0,0.05,14409.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,35.5,23.95,619455.0,2465430.9,0.0,2.45,35.52,21.2,0.2799,44.13,0.256,3.98
2023-08-28,364697.0,1422318.3,2.04,7.57,0.44,1.48,0.0,1378357.5,342197.0,353425.0,1334568.3,0.0,0.0,3094.0,0.01,0.0,0.0,0.0,0.01,3094.0,1813.0,0.0,0.0,0.01,3094.0,0.0,0.0,1813.0,1.36,0.01,0.0,0.0,35.58,24.07,619455.0,2415874.5,0.0,2.47,35.53,21.81,0.2804,44.08,0.2566,3.9
2023-08-29,392413.0,1550031.35,2.19,8.32,0.47,1.57,0.0,1505506.95,369913.0,381141.0,1461156.35,0.0,0.0,27716.0,0.1,0.0,0.0,0.0,0.0,27716.0,0.0,0.0,0.0,0.1,27716.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,38.4,26.02,593366.0,2343795.7,0.0,2.31,38.33,27.24,0.2742,40.8,0.2761,3.95
2023-08-30,366921.0,1440164.93,2.05,8.7,0.44,1.48,0.0,1395922.33,340886.0,355649.0,1337977.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,29027.0,0.0,0.0,0.0,0.0,0.0,0.0,25492.0,1.34,0.1,0.0,0.0,36.35,23.98,596901.0,2342836.42,0.0,2.36,36.27,22.03,0.279,43.82,0.2581,3.925
2023-08-31,361747.0,1421665.71,2.02,9.02,0.44,1.46,0.0,1377366.75,332823.0,350475.0,1307994.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,8063.0,0.0,0.0,0.0,0.0,0.0,0.0,5174.0,1.31,0.02,0.0,0.0,35.55,23.4,603325.0,2371067.25,0.0,2.37,35.62,22.18,0.2833,44.67,0.2543,3.93
2023-09-01,355074.0,1395440.82,1.98,9.39,0.43,1.43,0.0,1351141.86,332574.0,343802.0,1307015.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,6673.0,1.31,0.03,0.0,0.0,35.54,23.38,603325.0,2371067.25,0.0,2.37,35.59,22.58,0.2876,45.42,0.2496,3.93
2023-09-04,337151.0,1308145.88,1.88,9.32,0.41,1.36,0.0,1291073.88,314651.0,332751.0,1220845.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,17923.0,0.0,0.0,0.0,0.0,0.0,0.0,11051.0,1.24,0.04,0.0,0.0,33.62,22.12,621248.0,2410442.24,0.0,2.44,33.63,22.52,0.3069,47.86,0.237,3.88
2023-09-05,337128.0,1287828.96,1.88,9.19,0.41,1.35,0.0,1271020.96,314628.0,332728.0,1201878.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.22,0.0,0.0,0.0,33.62,22.12,621248.0,2373167.36,0.0,2.41,33.68,22.68,0.3068,47.79,0.237,3.82
2023-09-06,343075.0,1262516.0,1.92,9.42,0.41,1.34,0.0,1232803.68,320575.0,335001.0,1179716.0,0.0,0.0,5947.0,0.0,0.0,0.0,0.0,0.0,2273.0,0.0,0.0,0.0,0.0,5947.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,34.17,22.54,617574.0,2272672.32,0.0,2.36,34.15,22.88,0.299,46.94,0.2412,3.68
2023-09-07,370803.0,1371971.1,2.07,9.98,0.45,1.4,0.0,1342097.3,346920.0,362729.0,1283604.0,0.0,0.0,26486.0,0.09,0.0,0.0,0.0,0.02,27728.0,141.0,0.0,0.0,0.09,26486.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,36.98,24.39,591088.0,2187025.6,0.0,2.18,36.99,28.49,0.2911,43.27,0.2607,3.7
2023-09-08,347305.0,1267663.25,1.94,9.53,0.42,1.31,0.0,1238193.15,324805.0,339231.0,1185538.25,0.0,0.0,5554.0,0.02,0.0,0.0,0.0,0.1,5554.0,27669.0,0.0,0.0,0.02,5554.0,0.0,0.0,29052.0,1.2,0.11,0.0,0.0,35.68,22.83,585534.0,2137199.1,0.0,2.17,35.67,21.88,0.2937,46.4,0.2442,3.65
2023-09-11,354599.0,1287194.37,1.98,10.02,0.43,1.32,0.0,1257885.75,332099.0,346525.0,1205519.37,0.0,0.0,7294.0,0.03,0.0,0.0,0.0,0.0,7879.0,0.0,0.0,0.0,0.03,7294.0,0.0,0.0,585.0,1.21,0.01,0.0,0.0,36.48,23.35,578240.0,2099011.2,0.0,2.11,36.45,21.27,0.2872,45.35,0.2493,3.63
2023-09-12,355030.0,1336687.95,1.98,10.32,0.43,1.33,0.0,1306289.34,332530.0,346956.0,1251975.45,0.0,0.0,28171.0,0.0,0.0,0.0,0.0,0.1,431.0,27740.0,0.0,0.0,0.0,28171.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,35.43,23.38,605980.0,2281514.7,0.0,2.2,35.43,21.53,0.286,45.12,0.2496,3.765
2023-09-13,382210.0,1460042.2,2.13,12.48,0.46,1.48,0.0,1429199.52,331873.0,374136.0,1267754.86,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,27837.0,657.0,0.0,0.0,0.13,0.0,0.0,0.0,657.0,1.25,0.0,0.0,0.0,35.36,23.33,606637.0,2317353.34,0.0,2.28,35.35,19.81,0.3147,49.45,0.2686,3.82
2023-09-14,388784.0,1555136.0,2.17,14.83,0.47,1.53,0.0,1522840.0,338447.0,380710.0,1353788.0,0.0,0.0,6574.0,0.03,0.0,0.0,0.0,0.0,6574.0,0.0,0.0,0.0,0.03,6574.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,36.05,23.79,600301.0,2401204.0,0.0,2.29,36.14,21.08,0.3117,48.73,0.2733,4.0
2023-09-15,375789.0,1529461.23,2.1,14.46,0.45,1.54,0.0,1496600.05,325452.0,367715.0,1324589.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,12995.0,0.0,0.0,0.0,0.0,0.0,0.0,12995.0,1.3,0.04,0.0,0.0,35.16,22.87,600301.0,2443225.07,0.0,2.4,35.16,18.31,0.321,50.54,0.2641,4.07
2023-09-18,366455.0,1469484.55,2.05,13.95,0.44,1.52,0.0,1437107.81,301540.0,358381.0,1209175.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,23912.0,0.0,0.0,0.0,0.0,0.0,0.0,9334.0,1.23,0.03,0.0,0.0,32.71,21.19,620433.0,2487936.33,0.0,2.53,32.68,17.75,0.3305,51.96,0.2575,4.01
2023-09-19,346609.0,1438427.35,1.94,13.79,0.42,1.43,0.0,1423180.25,296272.0,342935.0,1229528.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,5268.0,0.0,0.0,0.0,0.0,0.0,0.0,15446.0,1.19,0.07,0.0,0.0,32.32,20.78,620433.0,2574796.95,0.0,2.49,32.31,18.23,0.3458,54.02,0.2431,4.15
2023-09-20,350495.0,1426514.65,1.96,13.97,0.42,1.48,0.0,1397886.27,296798.0,343461.0,1207967.86,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,526.0,2834.0,0.0,0.0,0.01,0.0,0.0,3360.0,0.0,1.23,0.0,0.0,0.0,32.36,20.52,620433.0,2525162.31,0.0,2.57,32.38,18.34,0.3495,54.37,0.2423,4.07
2023-09-21,345003.0,1407612.24,1.93,13.73,0.42,1.44,0.0,1378913.52,295706.0,337969.0,1206480.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,5492.0,1.21,0.03,0.0,0.0,32.28,20.44,620433.0,2531366.64,0.0,2.53,32.32,18.27,0.3581,55.13,0.2385,4.08
2023-09-22,349070.0,1446895.15,1.95,13.49,0.42,1.46,0.0,1417739.22,300939.0,342036.0,1247392.16,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.05,4067.0,11910.0,0.0,0.0,0.02,0.0,0.0,17143.0,0.0,1.23,0.0,0.0,0.0,32.51,20.8,624603.0,2588979.44,0.0,2.55,32.51,18.39,0.351,54.26,0.2413,4.145
2023-09-25,351022.0,1414618.66,1.96,13.83,0.42,1.49,0.0,1386271.64,300924.0,343988.0,1212723.72,0.0,0.0,2105.0,0.01,0.0,0.0,0.0,0.0,2105.0,2120.0,0.0,0.0,0.01,2105.0,0.0,0.0,153.0,1.25,0.0,0.0,0.0,32.44,20.77,626723.0,2525693.69,0.0,2.6,32.5,18.32,0.3514,54.26,0.2423,4.03
2023-09-26,352360.0,1414725.4,1.97,13.92,0.43,1.46,0.0,1386275.11,303263.0,345274.0,1217600.95,0.0,0.0,2339.0,0.0,0.0,0.0,0.0,0.0,1286.0,0.0,0.0,0.0,0.0,2339.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,32.69,20.93,624436.0,2507110.54,0.0,2.52,32.69,18.75,0.347,53.7,0.2432,4.015
2023-09-27,354445.0,1433730.03,1.98,14.05,0.43,1.47,0.0,1392932.16,304986.0,344359.0,1233668.37,0.0,0.0,25782.0,0.0,0.0,0.0,0.0,0.1,0.0,24059.0,0.0,0.0,0.0,25782.0,0.0,0.0,915.0,1.23,0.0,0.0,0.0,32.43,21.05,635507.0,2570625.82,0.0,2.55,32.51,18.43,0.3426,53.41,0.2446,4.045
2023-09-28,328990.0,1319249.9,1.84,13.11,0.4,1.36,0.0,1278805.04,277315.0,318904.0,1112033.15,0.0,0.0,1166.0,0.0,0.0,0.0,0.0,0.11,0.0,28837.0,0.0,0.0,0.0,1166.0,0.0,0.0,25455.0,1.12,0.1,0.0,0.0,29.45,19.14,664344.0,2664019.44,0.0,2.69,29.39,19.57,0.3888,57.32,0.2271,4.01
2023-09-29,298385.0,1253217.0,1.67,11.9,0.36,1.23,0.0,1210855.8,275617.0,288299.0,1157591.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1698.0,0.0,0.0,0.0,0.0,0.0,0.0,30605.0,1.1,0.13,0.0,0.0,29.27,19.02,666042.0,2797376.4,0.0,2.67,29.26,20.97,0.3665,54.69,0.206,4.2
2023-10-02,315323.0,1327509.83,1.76,12.72,0.38,1.37,0.0,1214071.38,263826.0,288378.0,1110707.46,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,79.0,11791.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,28.09,18.24,675412.0,2843484.52,0.0,2.84,28.2,19.82,0.335,52.18,0.218,4.21
2023-10-03,313310.0,1284571.0,1.75,13.17,0.38,1.36,0.0,1243218.4,260371.0,303224.0,1067521.1,0.0,0.0,0.0,0.0,0.0,16859.0,0.0,0.01,1000.0,3455.0,0.0,0.0,0.0,0.0,0.07,0.0,3013.0,1.1,0.01,0.0,0.0,27.81,18.03,675854.0,2771001.4,0.0,2.85,27.84,19.7,0.3397,52.8,0.2169,4.1
2023-10-04,312868.0,1249907.66,1.75,13.25,0.38,1.32,0.0,1209614.09,260371.0,302782.0,1040182.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,1.07,0.01,0.0,0.0,27.81,18.03,675854.0,2700036.73,0.0,2.77,27.78,19.66,0.3379,52.61,0.2166,3.995
2023-10-05,313629.0,1238834.55,1.75,13.11,0.38,1.29,0.0,1198994.85,261132.0,303543.0,1031471.4,0.0,0.0,761.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,27.87,18.04,675854.0,2669623.3,0.0,2.7,27.81,19.9,0.3356,52.31,0.2166,3.95
2023-10-06,330009.0,1339836.54,1.84,14.0,0.4,1.34,0.0,1326194.94,278631.0,326649.0,1131241.86,0.0,0.0,19720.0,0.09,0.0,0.0,0.0,0.01,23106.0,2221.0,0.0,0.0,0.09,19720.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,29.81,19.25,656134.0,2663904.04,0.0,2.59,29.74,25.85,0.333,49.62,0.228,4.06
2023-10-09,310098.0,1231089.06,1.73,13.44,0.37,1.27,0.0,1217749.86,277612.0,306738.0,1102119.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,19911.0,1.11,0.08,0.0,0.0,29.73,19.19,656134.0,2604851.98,0.0,2.6,29.98,21.05,0.3459,52.79,0.2143,3.97
2023-10-10,348208.0,1392832.0,1.94,15.65,0.42,1.42,0.0,1379392.0,295811.0,344848.0,1183244.0,0.0,0.0,47133.0,0.15,0.0,0.0,0.0,0.13,38110.0,28934.0,0.0,0.0,0.15,47133.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,31.73,20.45,636561.0,2546244.0,0.0,2.53,31.67,24.53,0.308,47.17,0.2407,4.0
2023-10-11,347821.0,1377371.16,1.94,16.41,0.42,1.43,0.0,1364065.56,295130.0,344461.0,1168714.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,1.18,0.0,0.0,0.0,31.65,20.4,637242.0,2523478.32,0.0,2.55,31.63,24.46,0.3096,47.42,0.2404,3.96
2023-10-12,321250.0,1259300.0,1.79,15.65,0.39,1.31,0.0,1246128.8,268260.0,317890.0,1051579.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,26870.0,0.0,0.0,0.0,0.0,0.0,0.0,26571.0,1.07,0.11,0.0,0.0,29.61,18.54,637718.0,2499854.56,0.0,2.53,29.69,17.9,0.3283,51.68,0.2221,3.92
2023-10-13,318058.0,1202259.24,1.78,16.13,0.38,1.28,0.0,1202259.24,269021.0,318058.0,1016899.38,0.0,0.0,26189.0,0.0,0.0,0.0,0.0,0.11,168.0,25428.0,0.0,0.0,0.0,26189.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,28.96,18.59,659786.0,2493991.08,0.0,2.59,29.01,18.41,0.327,51.44,0.2198,3.78
2023-10-16,321642.0,1177209.72,1.8,16.21,0.39,1.25,0.0,1164912.12,269245.0,318282.0,985436.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,224.0,3136.0,0.0,0.0,0.0,0.0,0.0,3360.0,0.0,1.01,0.0,0.0,0.0,28.88,18.57,662922.0,2426294.52,0.0,2.51,28.83,18.51,0.3237,51.03,0.2219,3.66
2023-10-17,321282.0,1230510.06,1.79,16.9,0.39,1.22,0.0,1217641.26,268614.0,317922.0,1028791.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.98,0.0,0.0,0.0,28.83,18.53,663193.0,2540029.19,0.0,2.43,28.8,18.47,0.3193,50.51,0.2216,3.83
2023-10-18,321011.0,1184530.59,1.79,17.04,0.39,1.27,0.0,1172132.19,268420.0,317651.0,990469.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,1.03,0.0,0.0,0.0,28.81,18.51,663387.0,2447898.03,0.0,2.54,28.84,18.32,0.3265,51.41,0.2214,3.69
2023-10-19,317457.0,1155543.48,1.77,17.78,0.38,1.21,0.0,1155543.48,260559.0,317457.0,948434.76,0.0,0.0,1799.0,0.01,0.0,0.0,0.0,0.04,6106.0,9660.0,0.0,0.0,0.01,1799.0,0.0,0.0,6300.0,0.96,0.03,0.0,0.0,28.26,18.04,661588.0,2408180.32,0.0,2.44,28.21,20.21,0.3261,51.01,0.2198,3.64
2023-10-20,312062.0,1095337.62,1.74,17.61,0.38,1.17,0.0,1095337.62,263025.0,312062.0,923217.75,0.0,0.0,2466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.0,0.0,0.0,5395.0,0.96,0.02,0.0,0.0,28.45,18.21,661588.0,2322173.88,0.0,2.41,28.41,18.95,0.3311,51.93,0.216,3.51
2023-10-23,312173.0,995831.87,1.74,17.49,0.38,1.13,0.0,995831.87,254673.0,312173.0,812406.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,111.0,8352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,27.68,17.63,665283.0,2122252.77,0.0,2.34,27.6,19.29,0.3313,51.9,0.2161,3.19
2023-10-24,333919.0,1063532.01,1.86,17.11,0.4,1.14,0.0,1063532.01,284882.0,333919.0,907349.17,0.0,0.0,31000.0,0.11,0.0,0.0,0.0,0.01,30633.0,791.0,0.0,0.0,0.11,31000.0,0.0,0.0,8887.0,0.91,0.05,0.0,0.0,30.99,19.72,634283.0,2020191.36,0.0,2.02,31.03,18.08,0.2947,47.33,0.2312,3.185
2023-10-25,336255.0,1049115.6,1.88,17.19,0.41,1.13,0.0,1049115.6,287218.0,336255.0,896120.16,0.0,0.0,2336.0,0.04,0.0,0.0,0.0,0.0,11800.0,0.0,0.0,0.0,0.04,2336.0,0.0,0.0,9464.0,0.92,0.04,0.0,0.0,31.24,19.88,632314.0,1972819.68,0.0,2.01,31.27,18.52,0.3002,47.49,0.2328,3.12
2023-10-26,360455.0,1117410.5,2.01,17.79,0.44,1.19,0.0,1117410.5,311418.0,360455.0,965395.8,0.0,0.0,15475.0,0.07,0.0,0.0,0.0,0.04,24200.0,8418.0,0.0,0.0,0.07,15475.0,0.0,17143.0,0.0,0.97,0.0,0.0,0.0,32.94,21.54,634072.0,1965623.2,0.0,1.98,32.96,23.91,0.2878,44.15,0.2493,3.1
2023-10-27,372093.0,1157209.23,2.08,18.32,0.45,1.22,0.0,1157209.23,323656.0,372093.0,1006570.16,0.0,0.0,367.0,0.03,0.0,0.0,0.0,0.0,11638.0,329.0,0.0,0.0,0.03,367.0,0.0,12200.0,0.0,1.0,0.0,0.0,0.0,33.79,22.29,634072.0,1971963.92,0.0,1.97,33.76,23.35,0.2801,42.67,0.2562,3.11
2023-10-30,354906.0,1100208.6,1.98,17.69,0.43,1.16,0.0,1100208.6,303930.0,354906.0,942183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,19726.0,0.0,0.0,0.0,0.0,0.0,0.0,17187.0,0.94,0.06,0.0,0.0,32.16,20.93,641198.0,1987713.8,0.0,1.99,32.12,22.87,0.2904,44.99,0.2444,3.1
2023-10-31,348043.0,1120698.46,1.94,16.83,0.42,1.14,0.0,1120698.46,285387.0,348043.0,918946.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,18543.0,0.0,0.0,0.0,0.0,0.0,0.0,6863.0,0.89,0.02,0.0,0.0,30.21,19.65,659417.0,2123322.74,0.0,2.04,30.25,22.31,0.2872,44.73,0.2397,3.22
2023-11-01,356715.0,1212831.0,1.99,17.29,0.43,1.19,0.0,1212831.0,288470.0,356715.0,980798.0,0.0,0.0,7278.0,0.11,0.0,0.0,0.0,0.0,31991.0,4195.0,0.0,0.0,0.11,7278.0,0.0,0.0,23319.0,0.93,0.07,0.0,0.0,30.67,19.86,652139.0,2217272.6,0.0,2.1,30.66,24.09,0.2796,42.91,0.2456,3.4
2023-11-02,299479.0,1033202.55,1.67,14.13,0.36,1.03,0.0,1033202.55,233520.0,299479.0,805644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,54950.0,0.0,0.0,0.0,0.0,0.0,0.0,57236.0,0.79,0.19,0.0,0.0,25.85,16.08,669761.0,2310675.45,0.0,2.28,25.78,17.99,0.3277,51.78,0.2062,3.45
2023-11-03,261530.0,954584.5,1.46,12.64,0.32,0.92,0.0,954584.5,223093.0,261530.0,814289.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,10427.0,0.0,0.0,0.0,0.0,0.0,0.0,37949.0,0.77,0.12,0.0,0.0,24.77,15.36,677501.0,2472878.65,0.0,2.34,24.68,20.25,0.3546,53.74,0.1801,3.65
2023-11-06,275775.0,1031398.5,1.54,13.24,0.33,1.03,0.0,1031398.5,228774.0,275775.0,855614.76,0.0,0.0,5681.0,0.06,0.0,0.0,0.0,0.0,14245.0,0.0,0.0,0.0,0.06,5681.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,25.39,15.72,672187.0,2513979.38,0.0,2.45,25.41,24.1,0.3472,51.75,0.1895,3.74
