DATE,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO,EEE FP Equity_PX_LAST
2013-10-16,106970.0,16215419.24,21.05,6.23,18.54,1.0,7126174.24,59960.0,47010.0,9089245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,0.0,0.0,0.0,41.65,40.52,83986.0,12731309.71,0.0,14.56,41.65,46.82,0.502,53.18,0.723,174.49
2013-10-17,106970.0,16287904.92,18.31,6.23,18.67,1.0,7158029.45,59960.0,47010.0,9129875.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,0.0,0.0,0.0,41.65,40.52,83986.0,12788220.83,0.0,14.65,41.65,46.82,0.502,53.18,0.723,175.27
2013-10-18,106970.0,16432876.29,15.5,6.23,18.81,1.0,7221739.87,59960.0,47010.0,9211136.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57,0.0,0.0,0.0,41.18,40.08,85642.0,13156440.04,0.0,15.1,41.18,46.82,0.502,53.18,0.7149,176.83
2013-10-21,106970.0,16330652.89,15.37,6.23,18.92,1.0,7176815.86,59960.0,47010.0,9153837.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,41.18,40.08,85642.0,13074598.25,0.0,15.14,41.18,46.82,0.502,53.18,0.7149,175.73
2013-10-22,107970.0,16595877.55,15.32,6.28,18.97,1.0,7225823.87,60960.0,47010.0,9370053.68,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,10.71,0.0,0.0,0.0,42.15,41.01,83666.0,12860152.74,0.0,14.7,42.15,46.82,0.502,53.18,0.7264,176.93
2013-10-23,107970.0,16614637.38,15.33,6.28,19.1,1.0,7233991.88,60960.0,47010.0,9380645.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,42.09,40.96,83857.0,12904081.19,0.0,14.87,42.05,46.82,0.502,53.18,0.7254,177.13
2013-10-24,83970.0,12995877.91,12.04,4.89,14.87,1.0,7275648.69,36960.0,47010.0,5720229.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0.0,25.52,24.83,107857.0,16692823.68,0.0,19.1,25.52,46.82,0.502,53.18,0.5642,178.15
2013-10-25,83970.0,13014115.18,12.01,4.7,14.96,1.0,7285858.7,36960.0,47010.0,5728256.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,7.63,7.57,447430.0,69345070.34,0.0,79.74,7.63,46.82,0.502,53.18,0.1719,178.4
2013-10-28,83470.0,12945324.3,11.92,4.67,14.89,1.0,7290759.5,36460.0,47010.0,5654564.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,7.53,7.47,447930.0,69469259.78,0.0,79.91,7.53,46.82,0.502,53.18,0.1709,178.52
2013-10-29,58470.0,9112786.08,8.7,3.27,10.44,1.0,3508274.58,35960.0,22510.0,5604511.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.0,6.42,4.37,0.0,0.0,7.43,7.37,448008.0,69823859.53,0.0,79.98,7.43,2.22,0.9566,97.78,0.1198,179.4
2013-10-30,60903.0,9376636.09,9.07,3.41,10.93,1.0,3465643.37,38393.0,22510.0,5910992.72,0.0,0.0,2433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,7.95,7.88,444523.0,68438835.59,0.0,79.75,7.95,2.21,0.9567,97.79,0.1251,177.22
2013-10-31,60403.0,9307002.53,8.88,3.38,10.87,1.0,3391340.26,38393.0,22010.0,5915662.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,6.97,0.09,0.0,0.0,7.95,7.88,444523.0,68492900.8,0.0,80.64,7.95,0.0,1.0,100.0,0.124,177.36
2013-11-01,60403.0,9311725.3,8.45,3.38,10.87,1.0,3393061.17,38393.0,22010.0,5918664.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,7.95,7.88,444523.0,68527657.01,0.0,80.64,7.95,0.0,1.0,100.0,0.124,177.45
2013-11-04,60403.0,9319071.83,8.5,3.38,10.87,1.0,3395738.14,38393.0,22010.0,5923333.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,0.0,0.0,0.0,7.95,7.88,444523.0,68581722.22,0.0,80.67,7.95,0.0,1.0,100.0,0.124,177.59
2013-11-05,58668.0,9082993.36,8.02,3.28,10.42,1.0,3407593.3,36658.0,22010.0,5675400.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,7.55,7.49,448650.0,69460096.97,0.0,79.68,7.55,0.0,1.0,100.0,0.1199,178.21
2013-11-06,58668.0,9075348.17,7.74,3.23,10.43,1.0,3404725.12,36658.0,22010.0,5670623.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,7.55,7.49,448650.0,69401632.16,0.0,79.61,7.55,0.0,1.0,100.0,0.1199,178.06
2013-11-07,57668.0,8919155.27,7.6,3.17,10.27,1.0,3404151.48,35658.0,22010.0,5515003.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,6.42,5.64,519926.0,80413760.23,0.0,92.58,6.42,0.0,1.0,100.0,0.0911,178.03
2013-11-08,155815.0,24023144.65,21.62,8.34,27.61,2.0,3393443.6,133805.0,22010.0,20629701.06,0.0,0.0,98147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98147.0,0.0,0.0,0.0,23.69,0.0,0.0,0.0,24.06,21.12,422422.0,65127906.87,0.0,74.79,24.06,0.0,1.0,100.0,0.246,177.47
2013-11-11,135815.0,21021010.3,19.21,7.27,24.1,2.0,3561414.03,112805.0,23010.0,17459596.27,0.0,0.0,0.0,0.17,0.0,0.0,0.0,3.67,1000.0,21000.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,20.02,0.0,0.0,0.0,20.59,17.81,435125.0,67347252.56,0.0,77.22,20.59,0.0,1.0,100.0,0.2144,178.16
2013-11-12,113805.0,17560984.19,15.92,6.09,20.28,2.0,154307.67,112805.0,1000.0,17406676.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22010.0,20.1,3.91,0.0,0.0,20.58,17.8,435426.0,67189570.76,0.0,77.58,20.58,0.0,1.0,100.0,0.1796,177.62
2013-11-13,113805.0,17429489.37,15.89,6.09,20.21,2.0,153152.23,112805.0,1000.0,17276337.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,0.0,0.0,0.0,20.58,17.81,435224.0,66655525.53,0.0,76.58,20.74,0.0,1.0,100.0,0.1796,176.29
2013-11-14,113805.0,17600531.5,15.89,6.09,20.06,2.0,154655.17,112805.0,1000.0,17445876.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89,0.0,0.0,0.0,20.58,17.81,435224.0,67309641.24,0.0,76.73,20.58,0.0,1.0,100.0,0.1796,178.02
2013-11-15,113805.0,17692479.0,17.17,6.09,20.33,2.0,155463.11,112805.0,1000.0,17537015.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.16,0.0,0.0,0.0,20.56,17.79,435766.0,67745536.71,0.0,77.86,20.56,0.0,1.0,100.0,0.1795,178.95
2013-11-18,98805.0,15501305.07,14.27,5.29,17.68,1.0,549107.51,95305.0,3500.0,14952197.56,0.0,0.0,0.0,0.45,0.0,0.0,0.0,3.1,2500.0,17500.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,17.05,0.0,0.0,0.0,17.37,15.03,453266.0,71111933.06,0.0,81.11,17.37,0.0,1.0,100.0,0.1558,180.59
2013-11-19,98805.0,15315897.14,14.16,5.29,17.84,1.0,542539.75,95305.0,3500.0,14773357.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,0.0,0.0,0.0,17.38,15.03,453151.0,70243551.48,0.0,81.83,17.38,0.0,1.0,100.0,0.1559,178.43
2013-11-20,90805.0,13973253.19,12.99,4.86,16.2,1.0,538586.93,87305.0,3500.0,13434666.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58,0.0,0.0,0.0,15.93,13.78,460776.0,70905123.2,0.0,82.22,15.93,0.0,1.0,100.0,0.1433,177.13
2013-11-21,102215.0,15706846.72,15.75,5.47,18.11,1.0,537826.77,98715.0,3500.0,15169019.95,0.0,0.0,11410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11410.0,0.0,0.0,0.0,17.49,0.0,0.0,0.0,18.02,15.58,449230.0,69030834.53,0.0,79.57,18.02,0.0,1.0,100.0,0.1614,176.88
2013-11-22,102215.0,15714838.67,16.02,5.35,18.08,1.0,538100.43,98715.0,3500.0,15176738.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,0.0,0.0,0.0,18.04,15.61,448368.0,68933432.32,0.0,79.3,18.04,0.0,1.0,100.0,0.1616,176.97
2013-11-25,102215.0,15816958.04,16.15,5.35,18.09,1.0,541597.15,98715.0,3500.0,15275360.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.47,0.0,0.0,0.0,18.04,15.61,448368.0,69381380.83,0.0,79.35,18.04,0.0,1.0,100.0,0.1616,178.12
2013-11-26,59215.0,9098231.8,9.55,3.1,10.55,1.0,537765.96,55715.0,3500.0,8560465.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.55,0.0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,0.0,0.0,0.0,10.2,8.82,490404.0,75349307.89,0.0,87.35,10.2,0.0,1.0,100.0,0.0938,176.86
2013-11-27,51423.0,7916646.96,8.23,2.69,9.09,1.0,538830.18,47923.0,3500.0,7377816.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,7792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,8.75,7.57,499772.0,76940639.11,0.0,88.39,8.75,0.0,1.0,100.0,0.0812,177.21
2013-11-28,51423.0,7914413.27,8.6,2.69,9.11,1.0,538678.15,47923.0,3500.0,7375735.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,0.0,0.0,0.0,8.75,7.57,499470.0,76872449.99,0.0,88.51,8.75,0.0,1.0,100.0,0.0813,177.16
2013-11-29,47923.0,7371988.13,9.92,2.51,8.47,1.0,538404.49,44423.0,3500.0,6833583.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,0.0,0.0,0.0,8.14,7.04,501005.0,77069526.43,0.0,88.52,8.14,0.0,1.0,100.0,0.076,177.07
2013-12-02,11410.0,1747665.18,2.31,0.6,2.02,0.0,0.0,11410.0,0.0,1747665.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,33013.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,2.02,0.62,0.0,0.0,2.09,1.81,534018.0,81795325.38,0.0,94.56,2.09,0.0,0.0,0.0,0.0181,176.31
2013-12-03,21410.0,3236023.28,4.25,1.12,3.77,0.0,755727.06,16410.0,5000.0,2480296.22,0.0,0.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.88,0.0,0.0,2.89,0.0,0.0,0.0,3.01,2.6,528112.0,79821705.96,0.0,93.11,3.01,0.0,1.0,100.0,0.034,173.98
2013-12-04,16410.0,2469889.18,3.23,0.86,2.87,0.0,752556.12,11410.0,5000.0,1717333.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,2.11,1.82,530470.0,79841688.76,0.0,92.29,2.11,0.0,1.0,100.0,0.0262,173.25
2013-12-05,11410.0,1707420.6,2.21,0.6,1.98,0.0,0.0,11410.0,0.0,1707420.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1.98,0.88,0.0,0.0,2.11,1.82,529543.0,79242123.5,0.0,91.74,2.11,0.0,0.0,0.0,0.0182,172.25
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,11410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625310.0,93839121.26,0.0,108.01,0.0,0.0,0.0,0.0,0.0,172.74
2013-12-09,800.0,120742.58,0.15,0.04,0.14,0.0,60371.29,400.0,400.0,60371.29,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,400.0,0.0,0.07,0.0,0.0,0.0,0.07,0.06,538602.0,81290243.49,0.0,93.57,0.07,0.0,1.0,100.0,0.0013,173.73
2013-12-10,800.0,120005.88,0.15,0.04,0.14,0.0,60002.94,400.0,400.0,60002.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.06,538602.0,80794257.43,0.0,93.57,0.07,0.0,1.0,100.0,0.0013,172.67
2013-12-11,800.0,118303.12,0.15,0.04,0.14,0.0,59151.56,400.0,400.0,59151.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.06,538482.0,79630129.09,0.0,92.98,0.07,0.0,1.0,100.0,0.0013,170.22
2013-12-12,800.0,117246.72,0.15,0.04,0.14,0.0,58623.36,400.0,400.0,58623.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.06,537819.0,78821894.03,0.0,91.55,0.07,0.0,1.0,100.0,0.0013,168.7
2013-12-13,800.0,116690.72,0.13,0.04,0.13,0.0,58345.36,400.0,400.0,58345.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.06,537581.0,78413393.63,0.0,90.5,0.07,0.0,1.0,100.0,0.0013,167.9
2013-12-16,800.0,116864.47,0.13,0.04,0.13,0.0,58432.24,400.0,400.0,58432.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.06,537581.0,78530149.72,0.0,90.26,0.07,0.0,1.0,100.0,0.0013,168.15
2013-12-17,800.0,115696.87,0.13,0.04,0.13,0.0,57848.43,400.0,400.0,57848.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.06,539789.0,78064872.12,0.0,90.77,0.07,0.0,1.0,100.0,0.0013,166.47
2013-12-18,8300.0,1203167.17,1.36,0.45,1.38,0.0,57983.96,7900.0,400.0,1145183.21,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,1.46,1.27,531749.0,77082282.13,0.0,88.52,1.46,0.0,1.0,100.0,0.0133,166.86
2013-12-19,8800.0,1293918.71,1.47,0.48,1.47,0.0,58814.49,8400.0,400.0,1235104.22,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,5.82,3.67,135830.0,19971929.35,0.0,22.66,5.82,0.0,1.0,100.0,0.0384,169.25
2013-12-20,8800.0,1302022.42,1.43,0.51,1.46,0.0,59182.84,8400.0,400.0,1242839.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,5.82,3.67,135830.0,20097012.04,0.0,22.58,5.82,0.0,1.0,100.0,0.0384,170.31
2013-12-23,8800.0,1307373.93,1.38,0.51,1.5,0.0,59426.09,8400.0,400.0,1247947.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,5.6,3.58,141474.0,21018115.91,0.0,24.09,5.6,0.0,1.0,100.0,0.0375,171.01
2013-12-24,8800.0,1307373.93,1.39,0.51,1.5,0.0,59426.09,8400.0,400.0,1247947.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,5.6,3.58,141474.0,21018115.91,0.0,24.14,5.6,0.0,1.0,100.0,0.0375,0.0
2013-12-25,8800.0,1307373.93,1.4,0.51,1.49,0.0,59426.09,8400.0,400.0,1247947.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,5.62,3.59,141081.0,20959729.78,0.0,23.89,5.62,0.0,1.0,100.0,0.0376,0.0
2013-12-26,8800.0,1307373.93,1.4,0.51,1.5,0.0,59426.09,8400.0,400.0,1247947.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,5.62,3.59,141081.0,20959729.78,0.0,24.04,5.62,0.0,1.0,100.0,0.0376,0.0
2013-12-27,1572.0,234404.9,0.25,0.09,0.27,0.0,59645.01,1172.0,400.0,174759.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,7228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.78,0.5,148129.0,22087890.46,0.0,25.42,0.78,0.0,1.0,100.0,0.0067,171.64
2013-12-30,1572.0,234596.1,0.25,0.09,0.27,0.0,59693.66,1172.0,400.0,174902.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.78,0.5,148129.0,22105906.68,0.0,25.42,0.78,0.0,1.0,100.0,0.0067,171.78
2013-12-31,1572.0,234596.1,0.25,0.09,0.27,0.0,59693.66,1172.0,400.0,174902.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.79,0.5,147981.0,22083820.03,0.0,25.42,0.79,0.0,1.0,100.0,0.0067,0.0
2014-01-01,1572.0,234596.1,0.27,0.09,0.27,0.0,59693.66,1172.0,400.0,174902.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.79,0.5,147932.0,22076507.55,0.0,25.41,0.79,0.0,1.0,100.0,0.0067,0.0
2014-01-02,1572.0,233804.0,0.27,0.09,0.27,0.0,59492.11,1172.0,400.0,174311.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.79,0.5,147932.0,22001968.18,0.0,25.41,0.79,0.0,1.0,100.0,0.0067,171.2
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.07,0.0,0.0,0.0,0.0,233747.0,35025184.54,0.0,40.3,0.0,0.0,0.0,0.0,0.0,172.48
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233747.0,35037368.63,0.0,40.31,0.0,0.0,0.0,0.0,0.0,172.54
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233572.0,35149120.03,0.0,40.3,0.0,0.0,0.0,0.0,0.0,173.22
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233621.0,35178819.25,0.0,40.46,0.0,0.0,0.0,0.0,0.0,173.33
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234305.0,35312349.39,0.0,40.61,0.0,0.0,0.0,0.0,0.0,173.48
2014-01-10,6889.0,1043754.37,1.17,0.4,1.2,0.0,0.0,6889.0,0.0,1043754.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,0.0,1.2,0.0,0.0,0.0,4.55,2.92,144378.0,21874752.35,0.0,25.18,4.55,0.0,0.0,0.0,0.0292,174.4
2014-01-13,6889.0,1048961.18,1.15,0.4,1.2,0.0,0.0,6889.0,0.0,1048961.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,4.55,2.92,144378.0,21983875.26,0.0,25.18,4.55,0.0,0.0,0.0,0.0292,175.27
2014-01-14,6889.0,1048243.0,1.22,0.4,1.21,0.0,0.0,6889.0,0.0,1048243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,4.52,2.9,145521.0,22142744.82,0.0,25.51,4.52,0.0,0.0,0.0,0.029,175.15
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,6889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237205.0,36033791.08,0.0,41.54,0.0,0.0,0.0,0.0,0.0,174.86
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237409.0,36143155.5,0.0,41.51,0.0,0.0,0.0,0.0,0.0,175.24
