DATE,ALCBI FP Equity_DX_SI_QTY,ALCBI FP Equity_DX_SHORT_INTEREST_VALUE,ALCBI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBI FP Equity_DX_SI_MV,ALCBI FP Equity_DX_DSS,ALCBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBI FP Equity_DX_SUPPLY_SI_QTY,ALCBI FP Equity_DX_BROKER_SI_QTY,ALCBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBI FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBI FP Equity_DX_BROKER_SI_MV_INC_x,ALCBI FP Equity_DX_BROKER_SI_QTY_ADD,ALCBI FP Equity_DX_BROKER_SI_QTY_NEW,ALCBI FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBI FP Equity_DX_BROKER_SI_QTY_INC,ALCBI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBI FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBI FP Equity_DX_BROKER_SI_MV_INC_y,ALCBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBI FP Equity_DX_BROKER_SI_MV_ADD,ALCBI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBI FP Equity_DX_BROKER_SI_QTY_DEC,ALCBI FP Equity_DX_SUPPLY_SI_MV,ALCBI FP Equity_DX_BROKER_SI_MV_DEC,ALCBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBI FP Equity_DX_UTILIZATION_QUANTITY,ALCBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBI FP Equity_DX_BROKER_SI_CON_RATIO,ALCBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCBI FP Equity_PX_LAST
2022-10-14,64603.0,51682.4,0.03,4.07,0.03,0.05,0.0,35606.4,30908.0,44508.0,24726.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.64,0.0,0.0,0.0,100.0,26.69,0.2616,31.17,2.0618,0.8
2022-10-17,64603.0,53555.89,0.03,4.0,0.03,0.05,0.0,36897.13,30908.0,44508.0,25622.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.64,0.0,0.0,0.0,100.0,26.94,0.2614,31.26,2.0618,0.829
2022-10-18,64603.0,51682.4,0.03,4.14,0.03,0.05,0.0,35606.4,30908.0,44508.0,24726.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.64,0.0,0.0,0.0,100.0,27.14,0.2618,31.64,2.0618,0.8
2022-10-19,64603.0,46707.97,0.03,4.15,0.03,0.05,0.0,32179.28,30908.0,44508.0,22346.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.64,0.0,0.0,0.0,100.0,27.31,0.2624,32.03,2.0618,0.723
2022-10-20,69803.0,48862.1,0.03,4.36,0.03,0.05,0.0,32975.6,33508.0,47108.0,23455.6,0.0,2600.0,0.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,2600.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.31,0.2635,30.08,2.0571,0.7
2022-10-21,69803.0,55144.37,0.03,4.26,0.03,0.05,0.0,37215.32,33508.0,47108.0,26471.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,28.59,0.2657,31.77,2.0571,0.79
2022-10-24,69803.0,53120.08,0.03,4.4,0.03,0.06,0.0,35849.19,33508.0,47108.0,25499.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.3,0.2635,30.04,2.0571,0.761
2022-10-25,69803.0,54725.55,0.03,4.42,0.03,0.05,0.0,36932.67,33508.0,47108.0,26270.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.75,0.0,0.0,0.0,100.0,28.96,0.2642,30.73,2.0571,0.784
2022-10-26,69803.0,55842.4,0.03,4.42,0.03,0.06,0.0,37686.4,33508.0,47108.0,26806.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.75,0.0,0.0,0.0,100.0,28.88,0.264,30.71,2.0571,0.8
2022-10-27,69803.0,57936.49,0.03,4.15,0.03,0.06,0.0,39099.64,33508.0,47108.0,27811.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.19,0.2646,30.74,2.0571,0.83
2022-10-28,69803.0,53748.31,0.03,4.09,0.03,0.06,0.0,36273.16,33508.0,47108.0,25801.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.58,0.2632,29.62,2.0571,0.77
2022-10-31,69803.0,51793.83,0.03,4.2,0.03,0.05,0.0,34954.14,33508.0,47108.0,24862.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.46,0.2636,29.96,2.0571,0.742
2022-11-01,69803.0,53608.7,0.03,4.09,0.03,0.05,0.0,36178.94,33508.0,47108.0,25734.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.0,0.2644,30.82,2.0571,0.768
2022-11-02,69803.0,50607.18,0.03,4.07,0.03,0.05,0.0,34153.3,33508.0,47108.0,24293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.53,0.2635,29.85,2.0571,0.725
2022-11-03,69803.0,47047.22,0.03,4.23,0.03,0.05,0.0,31750.79,33508.0,47108.0,22584.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.53,0.2635,29.79,2.0571,0.674
2022-11-04,69803.0,51514.61,0.03,4.14,0.03,0.05,0.0,34765.7,33508.0,47108.0,24728.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,28.45,0.265,31.56,2.0571,0.738
2022-11-07,69803.0,51375.01,0.03,4.1,0.03,0.05,0.0,34671.49,33508.0,47108.0,24661.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.12,0.264,30.48,2.0571,0.736
2022-11-08,69803.0,50607.18,0.03,4.16,0.03,0.05,0.0,34153.3,33508.0,47108.0,24293.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.18,0.2639,30.37,2.0571,0.725
2022-11-09,69803.0,47954.66,0.03,4.17,0.03,0.05,0.0,32363.2,33508.0,47108.0,23020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.61,0.2637,29.84,2.0571,0.687
2022-11-10,69803.0,48094.27,0.03,4.22,0.03,0.05,0.0,32457.41,33508.0,47108.0,23087.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.05,0.264,30.53,2.0571,0.689
2022-11-11,69803.0,45371.95,0.03,4.14,0.03,0.05,0.0,30620.2,33508.0,47108.0,21780.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.22,0.2631,29.92,2.0571,0.65
2022-11-14,69803.0,42579.83,0.03,4.12,0.03,0.05,0.0,28735.88,33508.0,47108.0,20439.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.47,0.2633,29.76,2.0571,0.61
2022-11-15,69803.0,41183.77,0.03,4.81,0.03,0.04,0.0,27793.72,33508.0,47108.0,19769.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.33,0.2636,30.07,2.0571,0.59
2022-11-16,69803.0,41812.0,0.03,5.04,0.03,0.04,0.0,28217.69,33508.0,47108.0,20071.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.1,0.2642,30.61,2.0571,0.599
2022-11-17,70103.0,37855.62,0.03,5.1,0.03,0.04,0.0,25600.32,33508.0,47408.0,18094.32,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.75,0.0,0.0,0.0,100.0,29.1,0.2631,30.12,2.0659,0.54
2022-11-18,70803.0,39366.47,0.03,4.86,0.03,0.04,0.0,26748.05,33508.0,48108.0,18630.45,0.0,0.0,0.0,1400.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.02,0.0,100.0,98.07,0.0,0.0,0.0,100.0,30.03,0.2624,30.74,2.0722,0.556
2022-11-21,72703.0,38968.81,0.03,4.89,0.03,0.04,0.0,25785.89,33708.0,48108.0,18067.49,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.02,0.0,100.0,98.08,0.0,0.0,0.0,100.0,28.7,0.2563,31.55,2.1154,0.536
2022-11-22,72705.0,43623.0,0.03,4.76,0.03,0.04,0.0,28865.4,33709.0,48109.0,20225.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,100.0,98.08,0.0,0.0,0.0,100.0,30.4,0.2577,30.6,2.1154,0.6
2022-11-23,75505.0,45831.54,0.03,4.65,0.03,0.04,0.0,30051.96,35109.0,49509.0,21311.16,0.0,1400.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.02,0.0,100.0,98.15,0.0,0.0,0.0,100.0,28.14,0.2585,32.74,2.1109,0.607
2022-11-24,75505.0,45303.0,0.03,4.72,0.03,0.04,0.0,29705.4,35109.0,49509.0,21065.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.15,0.0,0.0,0.0,100.0,28.13,0.258,32.55,2.1109,0.6
2022-11-25,71955.0,44108.42,0.03,4.69,0.03,0.04,0.0,28172.87,35109.0,45959.0,21521.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.0,0.02,0.0,100.0,98.15,0.0,0.0,0.0,100.0,26.52,0.2584,33.6,2.0117,0.613
2022-11-28,71943.0,43165.8,0.03,4.79,0.03,0.04,0.0,27568.2,35109.0,45947.0,21065.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.02,0.0,100.0,98.15,0.0,0.0,0.0,100.0,26.72,0.2573,33.13,2.0113,0.6
2022-11-29,71940.0,45897.72,0.03,4.73,0.03,0.04,0.0,29312.27,35109.0,45944.0,22399.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02,0.0,100.0,98.15,0.0,0.0,0.0,100.0,26.36,0.2596,34.05,2.0112,0.638
2022-11-30,71939.0,47479.74,0.03,4.76,0.03,0.05,0.0,30322.38,35109.0,45943.0,23171.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,100.0,98.15,0.0,0.0,0.0,100.0,26.32,0.2588,33.82,2.0112,0.66
2022-12-01,71939.0,50357.3,0.03,4.72,0.03,0.05,0.0,32160.1,35109.0,45943.0,24576.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.15,0.0,0.0,0.0,100.0,26.07,0.2595,34.17,2.0112,0.7
2022-12-02,72539.0,51502.69,0.03,4.83,0.03,0.05,0.0,32832.53,35409.0,46243.0,25140.39,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.28,0.2581,33.28,2.0111,0.71
2022-12-05,72537.0,48092.03,0.03,5.03,0.03,0.05,0.0,30658.45,35408.0,46242.0,23475.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.68,0.2562,32.36,2.0111,0.663
2022-12-06,72537.0,46786.37,0.03,5.02,0.03,0.05,0.0,29826.09,35408.0,46242.0,22838.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.52,0.257,32.79,2.0111,0.645
2022-12-07,72537.0,48019.49,0.03,4.96,0.03,0.05,0.0,30612.2,35408.0,46242.0,23440.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.24,0.2584,33.41,2.0111,0.662
2022-12-08,72537.0,48527.25,0.03,5.44,0.03,0.05,0.0,30935.9,35408.0,46242.0,23687.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.28,0.258,33.25,2.0111,0.669
2022-12-09,72540.0,50632.92,0.03,5.58,0.03,0.05,0.0,32279.01,35408.0,46245.0,24714.78,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.2,0.2588,33.58,2.0112,0.698
2022-12-12,72537.0,50775.9,0.03,5.48,0.03,0.05,0.0,32369.4,35408.0,46242.0,24785.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.36,0.2578,33.14,2.0111,0.7
2022-12-13,72537.0,46496.22,0.03,5.58,0.03,0.05,0.0,29641.12,35408.0,46242.0,22696.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.63,0.2558,32.22,2.0111,0.641
2022-12-14,72537.0,46568.75,0.03,5.58,0.03,0.05,0.0,29687.36,35408.0,46242.0,22731.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.28,0.2577,33.16,2.0111,0.642
2022-12-15,72537.0,47149.05,0.03,5.6,0.03,0.05,0.0,30057.3,35408.0,46242.0,23015.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.37,0.258,33.22,2.0111,0.65
2022-12-16,72537.0,47874.42,0.03,5.87,0.03,0.05,0.0,30519.72,35408.0,46242.0,23369.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.32,0.2581,33.27,2.0111,0.66
2022-12-19,72537.0,48962.48,0.03,5.98,0.03,0.05,0.0,31213.35,35408.0,46242.0,23900.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.23,0.2583,33.38,2.0111,0.675
2022-12-20,72537.0,48599.79,0.03,6.01,0.03,0.05,0.0,30982.14,35408.0,46242.0,23723.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.39,0.2576,33.04,2.0111,0.67
2022-12-21,72537.0,49760.38,0.03,6.07,0.03,0.05,0.0,31722.01,35408.0,46242.0,24289.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.25,0.2583,33.38,2.0111,0.686
2022-12-22,72537.0,49832.92,0.03,6.12,0.03,0.05,0.0,31768.25,35408.0,46242.0,24325.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.35,0.2577,33.13,2.0111,0.687
2022-12-23,72537.0,48962.48,0.03,6.53,0.03,0.05,0.0,31213.35,35408.0,46242.0,23900.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.38,0.2573,32.94,2.0111,0.675
2022-12-26,72537.0,48962.48,0.03,6.69,0.03,0.05,0.0,31213.35,35408.0,46242.0,23900.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.44,0.2573,33.02,2.0111,0.0
2022-12-27,72537.0,45335.63,0.03,6.69,0.03,0.05,0.0,28901.25,35408.0,46242.0,22130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,26.61,0.2554,32.22,2.0111,0.625
2022-12-28,66720.0,44568.96,0.03,6.12,0.03,0.04,0.0,27003.9,35408.0,40425.0,23652.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5817.0,0.02,0.0,100.0,98.17,0.0,0.0,0.0,100.0,27.77,0.2499,28.52,1.8498,0.668
2022-12-29,60303.0,36784.83,0.02,6.12,0.02,0.04,0.0,24476.25,29291.0,40125.0,17867.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6117.0,0.0,0.0,0.0,0.0,0.0,300.0,0.02,0.0,100.0,97.8,0.0,0.0,0.0,100.0,29.23,0.2511,31.86,2.0134,0.61
2022-12-30,60303.0,41609.07,0.02,6.33,0.02,0.04,0.0,27686.25,29291.0,40125.0,20210.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,97.8,0.0,0.0,0.0,100.0,27.93,0.2524,32.71,2.0134,0.69
2023-01-02,60303.0,41006.04,0.02,6.09,0.02,0.04,0.0,27285.0,29291.0,40125.0,19917.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,97.8,0.0,0.0,0.0,100.0,29.85,0.2544,31.71,2.0134,0.68
2023-01-03,60303.0,38835.13,0.02,6.51,0.02,0.04,0.0,25840.5,29291.0,40125.0,18863.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,97.8,0.0,0.0,0.0,100.0,29.02,0.2512,31.99,2.0134,0.644
2023-01-04,60303.0,48242.4,0.02,7.09,0.02,0.04,0.0,32100.0,29291.0,40125.0,23432.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,97.8,0.0,0.0,0.0,100.0,28.26,0.2486,30.79,2.0134,0.8
2023-01-05,60303.0,45830.28,0.02,6.38,0.02,0.05,0.0,30495.0,29291.0,40125.0,22261.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,100.0,97.8,0.0,0.0,0.0,100.0,29.05,0.251,31.88,2.0134,0.76
2023-01-06,74703.0,66410.97,0.03,7.61,0.03,0.06,0.0,42071.93,36491.0,47325.0,32440.5,0.0,7200.0,0.01,0.0,0.0,0.0,7200.0,0.0,0.0,0.01,7200.0,0.0,0.0,0.0,0.03,0.0,100.0,98.22,0.0,0.0,0.0,100.0,24.69,0.2705,37.82,2.0108,0.889
2023-01-09,74703.0,76197.06,0.03,7.12,0.03,0.07,0.0,48271.5,36491.0,47325.0,37220.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,98.22,0.0,0.0,0.0,100.0,24.85,0.2696,37.54,2.0108,1.02
2023-01-10,74703.0,75001.81,0.03,5.55,0.03,0.08,0.0,47514.3,36491.0,47325.0,36636.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,98.22,0.0,0.0,0.0,100.0,25.67,0.2638,35.66,2.0108,1.004
2023-01-11,73903.0,71907.62,0.03,5.18,0.03,0.07,0.0,45268.83,36491.0,46525.0,35505.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.04,0.0,100.0,98.22,0.0,0.0,0.0,100.0,24.85,0.2635,35.91,1.9893,0.973
2023-01-12,73903.0,66586.6,0.03,5.01,0.03,0.07,0.0,41919.03,36491.0,46525.0,32878.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,98.22,0.0,0.0,0.0,100.0,25.0,0.2621,35.42,1.9893,0.901
2023-01-13,73903.0,67916.86,0.03,5.12,0.03,0.07,0.0,42756.48,36491.0,46525.0,33535.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,31.15,0.0,0.0,0.0,100.0,25.74,0.2649,35.96,0.6308,0.919
2023-01-16,73903.0,73903.0,0.03,5.12,0.03,0.07,0.0,46525.0,36491.0,46525.0,36491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,100.0,31.15,0.0,0.0,0.0,100.0,25.13,0.2676,36.89,0.6308,1.0
2023-01-17,73903.0,70060.04,0.03,4.86,0.03,0.07,0.0,44105.7,36491.0,46525.0,34593.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,31.33,0.0,0.0,0.0,100.0,25.04,0.2627,35.61,0.6344,0.948
2023-01-18,82703.0,79808.4,0.03,5.34,0.03,0.08,0.0,47598.63,42491.0,49325.0,41003.82,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.04,0.0,100.0,36.48,0.0,0.0,0.0,100.0,27.24,0.2649,35.21,0.71,0.965
2023-01-19,82703.0,71124.58,0.03,5.31,0.03,0.08,0.0,42419.5,42491.0,49325.0,36542.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,36.48,0.0,0.0,0.0,100.0,27.83,0.2612,33.76,0.71,0.86
2023-01-20,82703.0,74432.7,0.03,5.13,0.03,0.07,0.0,44392.5,42491.0,49325.0,38241.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,39.66,0.0,0.0,0.0,100.0,27.04,0.2658,35.57,0.7718,0.9
2023-01-23,82703.0,78154.34,0.03,4.93,0.03,0.08,0.0,46612.13,42491.0,49325.0,40154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,39.66,0.0,0.0,0.0,100.0,27.06,0.2659,35.59,0.7718,0.945
2023-01-24,82703.0,80718.13,0.03,4.82,0.03,0.08,0.0,48141.2,42491.0,49325.0,41471.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,39.66,0.0,0.0,0.0,100.0,27.13,0.2653,35.4,0.7718,0.976
2023-01-25,82703.0,77823.52,0.03,4.52,0.03,0.08,0.0,46414.83,42491.0,49325.0,39984.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,39.66,0.0,0.0,0.0,100.0,27.48,0.2632,34.61,0.7718,0.941
2023-01-26,82703.0,80718.13,0.03,4.36,0.03,0.08,0.0,48141.2,42491.0,49325.0,41471.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,100.0,44.83,0.0,0.0,0.0,100.0,27.16,0.2654,35.42,0.8725,0.976
2023-01-27,83765.0,86110.42,0.03,4.38,0.03,0.08,0.0,51251.97,43022.0,49856.0,44226.62,0.0,531.0,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.04,0.0,100.0,45.13,0.0,0.0,0.0,100.0,26.68,0.265,35.14,0.8788,1.028
