DATE,MF FP Equity_DX_SI_QTY,MF FP Equity_DX_SHORT_INTEREST_VALUE,MF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MF FP Equity_DX_SI_MV,MF FP Equity_DX_DSS,MF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY,MF FP Equity_DX_BROKER_SI_QTY,MF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MF FP Equity_DX_BROKER_SI_MV_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_INC_x,MF FP Equity_DX_BROKER_SI_MV_INC_x,MF FP Equity_DX_SUPPLY_SI_MV_NEW,MF FP Equity_DX_BROKER_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_NEW,MF FP Equity_DX_SUPPLY_SI_MV_DEC,MF FP Equity_DX_BROKER_SI_QTY_INC,MF FP Equity_DX_SUPPLY_SI_QTY_DEC,MF FP Equity_DX_BROKER_SI_MV_NEW_y,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MF FP Equity_DX_BROKER_SI_MV_INC_y,MF FP Equity_DX_SUPPLY_SI_QTY_INC_y,MF FP Equity_DX_BROKER_SI_MV_ADD,MF FP Equity_DX_SUPPLY_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_DEC,MF FP Equity_DX_SUPPLY_SI_MV,MF FP Equity_DX_BROKER_SI_MV_DEC,MF FP Equity_DX_SUPPLY_SI_MV_RMV,MF FP Equity_DX_BROKER_SI_MV_RMV,MF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MF FP Equity_DX_UTILIZATION_QUANTITY,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MF FP Equity_DX_ACTIVE_UTILIZATION_MV,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MF FP Equity_DX_BROKER_SI_CON_RATIO,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MF FP Equity_DX_DEMAND_SUPPLY_RATIO,MF FP Equity_PX_LAST
2015-03-04,70346.0,7263044.79,0.26,0.93,0.15,7.43,0.0,5948601.57,18587.0,57615.0,1919060.27,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4642.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.47,0.47,3927980.0,405553900.57,0.0,427.71,0.47,21.43,0.1851,30.98,0.0178,109.35
2015-03-05,70346.0,7392564.11,0.26,0.93,0.15,7.47,0.0,6054680.88,18587.0,57615.0,1953282.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.47,0.47,3930553.0,413056393.32,0.0,431.82,0.47,21.51,0.1845,30.8,0.0178,111.3
2015-03-06,82029.0,8569971.21,0.3,1.1,0.17,8.86,0.0,6764018.17,23142.0,64743.0,2417758.03,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,8228.0,0.0,0.0,0.0,0.93,0.0,0.0,4555.0,1100.0,2.59,0.12,0.0,0.0,0.59,0.59,3922569.0,409809986.73,0.0,438.45,0.59,23.43,0.1881,27.26,0.0208,110.65
2015-03-09,80029.0,8364799.56,0.29,1.1,0.17,8.59,0.0,6558030.45,23142.0,62743.0,2418850.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2.56,0.23,0.0,0.0,0.59,0.59,3932385.0,411021158.72,0.0,435.21,0.58,24.05,0.1942,28.2,0.0202,110.7
2015-03-10,85279.0,8820942.85,0.31,1.16,0.18,9.21,0.0,7032943.25,28392.0,67993.0,2936762.97,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.08,6000.0,750.0,0.0,0.0,0.67,0.0,0.0,6000.0,750.0,3.16,0.08,0.0,0.0,0.72,0.72,3928100.0,406308066.74,0.0,435.82,0.72,22.25,0.174,26.03,0.0216,109.55
2015-03-11,99551.0,10400580.33,0.36,1.33,0.21,10.72,0.0,8205040.4,32121.0,78536.0,3355838.12,0.0,0.0,3729.0,1.18,0.0,0.0,0.0,0.0,10950.0,0.0,0.0,0.0,1.18,3729.0,0.0,0.0,407.0,3.55,0.05,0.0,0.0,0.81,0.81,3912465.0,408754372.38,0.0,431.67,0.81,22.82,0.2012,32.73,0.0252,110.65
2015-03-12,105826.0,11106120.36,0.38,1.43,0.22,11.43,0.0,8242116.95,38396.0,78536.0,4029544.7,0.0,0.0,6275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6275.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.97,0.97,3912675.0,410623471.23,0.0,432.45,0.97,21.13,0.1793,30.56,0.0268,111.15
2015-03-13,123719.0,13100751.43,0.45,1.69,0.26,13.51,0.0,10183978.76,38651.0,96174.0,4092800.16,0.0,0.0,255.0,1.98,0.0,0.0,0.0,0.0,17638.0,0.0,0.0,0.0,1.98,255.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.98,0.98,3913645.0,414420503.91,0.0,437.39,0.98,25.44,0.1857,27.32,0.0313,112.15
2015-03-16,148045.0,15739562.71,0.54,2.06,0.31,16.28,0.0,12365196.94,80615.0,116306.0,8570670.05,0.0,0.0,4194.0,2.28,0.0,0.0,0.0,0.0,20132.0,0.0,0.0,0.0,2.28,4194.0,0.0,37770.0,0.0,8.92,0.0,0.0,0.0,2.04,2.04,3873651.0,411831354.31,0.0,434.2,2.01,21.38,0.1788,25.49,0.0374,112.6
2015-03-17,142024.0,14965335.66,0.51,2.01,0.3,15.66,0.0,11623150.42,74594.0,110306.0,7860109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,6021.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,8.29,0.67,0.0,0.0,1.88,1.88,3889081.0,409799770.33,0.0,437.01,1.86,22.51,0.179,26.81,0.0358,111.6
2015-03-18,148213.0,15778415.05,0.54,2.15,0.31,16.16,0.0,12401789.73,74594.0,116495.0,7941105.66,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,6189.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,1.87,1.87,3910962.0,416352018.36,0.0,433.69,1.85,21.34,0.1893,30.42,0.0372,112.75
2015-03-19,138293.0,14689710.87,0.5,2.04,0.29,15.32,0.0,11294017.11,71880.0,106325.0,7635212.32,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.24,0.0,2964.0,0.0,0.0,0.0,250.0,0.0,0.0,10170.0,8.14,1.1,0.0,0.0,1.81,1.81,3909327.0,415255170.75,0.0,440.32,1.81,23.21,0.1729,24.21,0.0347,112.5
2015-03-20,138293.0,14781113.52,0.5,2.04,0.29,15.21,0.0,11364291.0,70863.0,106325.0,7574020.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,1.82,1.82,3832921.0,409672509.81,0.0,429.13,1.81,23.18,0.1728,24.2,0.0354,113.2
2015-03-23,121239.0,12958337.89,0.44,1.77,0.25,13.36,0.0,9541515.37,53809.0,89271.0,5751245.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.93,89.0,17143.0,0.0,0.0,0.03,0.0,0.0,89.0,17143.0,6.06,1.93,0.0,0.0,1.35,1.35,3921325.0,419121357.97,0.0,441.79,1.35,27.38,0.2019,28.49,0.0305,113.2
2015-03-24,120557.0,12976507.17,0.44,1.77,0.25,13.32,0.0,9535537.5,51952.0,88589.0,5592006.28,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.21,1175.0,1857.0,0.0,0.0,0.14,0.0,0.0,0.0,1857.0,5.88,0.21,0.0,0.0,1.31,1.31,3922708.0,422232209.64,0.0,444.63,1.31,28.68,0.2112,28.8,0.0303,114.0
2015-03-25,140057.0,14837413.64,0.51,2.07,0.29,15.64,0.0,11450775.06,51952.0,108089.0,5503711.44,0.0,0.0,0.0,1.79,0.0,4000.0,0.0,0.0,15500.0,0.0,0.0,0.0,1.79,0.0,0.48,0.0,0.0,5.91,0.0,0.0,0.0,1.31,1.31,3928063.0,416132685.37,0.0,445.43,1.31,23.84,0.1744,23.93,0.0352,112.2
2015-03-26,125268.0,12974997.98,0.45,1.84,0.26,13.79,0.0,9663819.26,37163.0,93300.0,3849265.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,14789.0,0.0,0.0,0.0,0.0,0.0,0.0,14789.0,4.19,1.71,0.0,0.0,0.93,0.93,3946188.0,408737916.38,0.0,442.02,0.94,19.36,0.1706,27.35,0.0314,109.7
2015-03-27,119268.0,12443620.06,0.43,1.73,0.25,12.9,0.0,9108294.18,37163.0,87300.0,3877337.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,4.07,0.66,0.0,0.0,0.93,0.93,3942290.0,411311994.07,0.0,433.53,0.93,19.16,0.1706,28.79,0.03,110.5
2015-03-30,110268.0,11520237.79,0.4,1.58,0.23,11.99,0.0,8180384.32,37163.0,78300.0,3882600.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,4.12,0.97,0.0,0.0,0.93,0.93,3953681.0,413060409.68,0.0,437.0,0.93,21.02,0.1526,21.57,0.0276,110.65
2015-03-31,112996.0,11831917.8,0.41,1.59,0.24,12.39,0.0,8511219.64,41942.0,81283.0,4391786.4,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.03,2983.0,255.0,0.0,0.0,0.41,0.0,0.0,5034.0,0.0,4.67,0.0,0.0,0.0,1.05,1.05,3937414.0,412290335.71,0.0,437.18,1.06,20.15,0.1588,24.73,0.0284,110.9
2015-04-01,74256.0,7873572.57,0.27,1.03,0.16,8.32,0.0,4510953.97,41942.0,42543.0,4447228.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18200.0,4.64,2.04,0.0,2.04,1.06,1.06,3927924.0,416488831.56,0.0,436.47,1.05,23.81,0.1783,26.11,0.0187,112.3
2015-04-02,72650.0,7744441.22,0.26,1.02,0.15,8.16,0.0,4363856.72,41836.0,40937.0,4459689.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,4.63,0.18,0.0,0.0,1.05,1.05,3931322.0,419076285.81,0.0,440.27,1.04,24.68,0.1885,26.86,0.0183,112.9
2015-04-03,72650.0,7744441.22,0.26,1.05,0.15,8.16,0.0,4363856.72,41836.0,40937.0,4459689.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,1.05,1.05,3926913.0,418606289.37,0.0,441.79,1.04,24.78,0.1886,26.83,0.0183,0.0
2015-04-06,72650.0,7744441.22,0.26,1.05,0.15,8.28,0.0,4363856.72,41836.0,40937.0,4459689.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,0.0,1.05,1.05,3926961.0,418611406.14,0.0,443.01,1.06,24.65,0.1881,26.68,0.0183,0.0
2015-04-07,72650.0,7909070.62,0.26,1.05,0.15,8.38,0.0,4456622.49,41836.0,40937.0,4554492.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,1.07,1.07,3877492.0,422124680.85,0.0,442.56,1.07,24.66,0.1889,26.95,0.0185,115.3
2015-04-08,67650.0,7332806.36,0.24,0.97,0.14,7.88,0.0,4437296.29,36836.0,40937.0,3992775.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.93,0.93,3930752.0,426067158.35,0.0,453.78,0.93,27.19,0.218,29.31,0.0171,114.8
2015-04-09,60086.0,6586672.05,0.22,0.86,0.13,7.0,0.0,4477788.17,29361.0,40848.0,3218574.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.86,0.0,7476.0,0.0,0.0,0.0,1.0,0.0,0.0,89.0,3.39,0.01,0.0,0.0,0.74,0.74,3953223.0,433355248.41,0.0,456.64,0.74,27.16,0.2182,29.41,0.0151,116.1
2015-04-10,46360.0,5086394.99,0.17,0.67,0.1,5.39,0.0,3645066.88,18137.0,33223.0,1989903.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,11224.0,0.0,0.0,0.0,0.0,0.0,0.0,7625.0,2.11,0.96,0.0,0.0,0.46,0.46,3963731.0,434881395.69,0.0,461.28,0.46,38.88,0.352,42.13,0.0116,116.2
2015-04-13,53404.0,5886961.61,0.19,0.77,0.11,6.26,0.0,4438811.39,24832.0,40267.0,2737342.35,0.0,0.0,0.0,0.0,0.0,7044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,6695.0,0.0,2.89,0.0,0.0,0.0,0.62,0.62,3954340.0,435904572.49,0.0,460.79,0.62,31.83,0.2687,34.47,0.0134,116.75
2015-04-14,53404.0,5823932.05,0.19,0.78,0.11,6.24,0.0,4391286.64,24832.0,40267.0,2708034.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.63,0.63,3934469.0,429070483.39,0.0,457.21,0.63,32.04,0.2687,34.31,0.0135,115.5
2015-04-15,53404.0,5851665.06,0.19,0.8,0.11,6.21,0.0,4412197.53,24832.0,40267.0,2720930.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.63,0.63,3938037.0,431504634.54,0.0,455.26,0.62,31.82,0.2691,34.61,0.0135,116.05
2015-04-16,53404.0,5728127.1,0.19,0.82,0.11,6.18,0.0,4319049.02,24832.0,40267.0,2663486.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.63,0.63,3939839.0,422588168.68,0.0,453.02,0.63,32.16,0.2683,34.08,0.0135,113.6
2015-04-17,53404.0,5584419.69,0.19,0.82,0.11,6.06,0.0,4210692.6,24832.0,40267.0,2596665.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0,0.61,0.61,4021267.0,420501134.97,0.0,453.0,0.62,32.17,0.2679,33.95,0.0132,110.75
2015-04-20,57174.0,6035328.43,0.21,0.89,0.12,6.4,0.0,4648577.29,28602.0,44037.0,3019247.63,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3770.0,0.0,0.0,0.0,0.4,0.0,0.0,3770.0,0.0,3.18,0.0,0.0,0.0,0.71,0.71,4010408.0,423341543.62,0.0,445.69,0.71,29.05,0.2607,31.75,0.0142,111.8
2015-04-21,57174.0,6073116.71,0.21,0.89,0.12,6.44,0.0,4677682.87,28602.0,44037.0,3038151.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.71,0.71,4012726.0,426238383.31,0.0,449.4,0.71,29.1,0.2606,31.71,0.0141,112.5
2015-04-22,57174.0,6008336.8,0.21,0.91,0.12,6.46,0.0,4627787.59,27852.0,44037.0,2926928.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.08,0.0,0.69,0.69,4004171.0,420792807.4,750.0,449.72,0.69,29.27,0.2602,31.35,0.0142,111.3
2015-04-23,57174.0,5975946.84,0.21,0.91,0.12,6.37,0.0,4602839.95,27852.0,44037.0,2911149.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.69,0.69,4002028.0,418300391.69,0.0,443.67,0.69,29.29,0.2604,31.54,0.0142,110.7
2015-04-24,57913.0,6006709.81,0.21,0.93,0.12,6.42,0.0,4557125.5,28691.0,43937.0,2975817.37,0.0,0.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.0,0.0,0.0,100.0,3.16,0.01,0.0,0.0,0.72,0.72,3961032.0,410836423.4,0.0,436.88,0.72,29.35,0.2616,31.54,0.0145,109.85
2015-04-27,58752.0,6207450.56,0.21,0.93,0.12,6.52,0.0,4730814.38,28691.0,44776.0,3031351.51,0.0,0.0,7613.0,0.0,0.0,839.0,0.0,0.84,0.0,7613.0,0.0,0.0,0.0,7613.0,0.09,0.0,0.0,3.15,0.0,0.0,0.0,0.72,0.72,3957267.0,418105583.73,0.0,435.98,0.72,28.54,0.253,31.47,0.0147,111.9
2015-04-28,45729.0,4753785.16,0.17,0.71,0.1,5.1,0.0,3300901.84,28691.0,31753.0,2982589.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13023.0,3.19,1.43,0.0,0.0,0.72,0.72,3952903.0,410926362.55,0.0,439.63,0.72,34.55,0.3334,43.35,0.0115,110.1
2015-04-29,45729.0,4714925.88,0.17,0.71,0.1,5.02,0.0,3273918.99,28691.0,31753.0,2958208.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.72,0.72,3971115.0,409445054.6,0.0,434.84,0.71,34.32,0.334,43.61,0.0114,109.2
2015-04-30,45729.0,4732196.67,0.17,0.68,0.1,5.01,0.0,3285911.37,28691.0,31753.0,2969044.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.71,0.71,3989260.0,412822561.32,0.0,435.05,0.71,34.24,0.3349,43.82,0.0114,109.6
2015-05-01,45729.0,4732196.67,0.17,0.68,0.1,5.05,0.0,3285911.37,28691.0,31753.0,2969044.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.71,0.71,4008461.0,414809547.88,0.0,439.46,0.71,34.6,0.3349,43.56,0.0113,0.0
2015-05-04,45729.0,4740832.07,0.17,0.68,0.1,5.06,0.0,3291907.56,28691.0,31753.0,2974462.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.71,0.71,3999516.0,414639150.6,0.0,440.74,0.71,34.59,0.3347,43.55,0.0114,109.8
2015-05-05,45729.0,4676066.6,0.17,0.68,0.1,5.03,0.0,3246936.14,28691.0,31753.0,2933828.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.71,0.71,4010336.0,410081091.72,0.0,438.89,0.71,34.65,0.3336,43.32,0.0113,108.3
2015-05-06,45729.0,4680384.3,0.17,0.68,0.1,4.95,0.0,3249934.24,28691.0,31753.0,2936537.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.71,0.71,4011937.0,410623607.71,0.0,432.77,0.7,34.21,0.3346,43.79,0.0113,108.4
2015-05-07,45729.0,4667431.21,0.17,0.67,0.1,5.02,0.0,3240939.95,28691.0,31753.0,2928410.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.71,0.71,4020062.0,410316491.55,0.0,436.67,0.71,34.69,0.3346,43.45,0.0113,108.1
2015-05-08,44429.0,4603960.56,0.16,0.64,0.09,4.85,0.0,3155695.85,28691.0,30453.0,2973108.39,0.0,0.0,0.0,0.0,0.0,11800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,13100.0,3.11,1.42,0.0,0.0,0.71,0.71,4023515.0,416937234.27,0.0,436.99,0.71,36.03,0.3021,37.89,0.011,109.75
2015-05-11,44429.0,4622837.85,0.16,0.64,0.09,4.93,0.0,3168634.92,28691.0,30453.0,2985298.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.71,0.71,4023065.0,418599949.4,0.0,442.68,0.71,36.05,0.3025,37.92,0.011,110.2
2015-05-12,69429.0,7135589.72,0.24,1.01,0.15,7.67,0.0,3129817.71,53691.0,30453.0,5518111.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,5.9,0.0,0.0,0.0,1.33,1.33,3996332.0,410724416.68,0.0,438.73,1.33,35.88,0.3027,38.09,0.0171,108.85
2015-05-13,69429.0,7096257.11,0.24,1.01,0.15,7.56,0.0,3112565.61,53691.0,30453.0,5487694.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,0.0,0.0,0.0,1.33,1.33,3992553.0,408074185.58,0.0,432.8,1.33,35.71,0.3022,38.17,0.0172,108.25
2015-05-14,79762.0,8205098.47,0.28,1.15,0.17,8.66,0.0,4195646.37,53691.0,40786.0,5523180.74,0.0,0.0,0.0,0.0,0.0,11853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,1520.0,5.8,0.17,0.0,0.0,1.33,1.33,3998304.0,411304606.52,0.0,432.62,1.32,26.87,0.2325,28.67,0.0197,108.95
2015-05-15,79762.0,8220160.6,0.28,1.17,0.17,8.72,0.0,4203348.34,53691.0,40786.0,5533319.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,1.32,1.32,4000130.0,412247825.24,0.0,435.07,1.33,26.89,0.2326,28.67,0.0197,109.15
2015-05-18,79762.0,8235222.74,0.28,1.2,0.17,8.78,0.0,4211050.31,53691.0,40786.0,5543458.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,1.33,1.33,3988628.0,411815651.63,0.0,437.13,1.33,27.22,0.2329,28.54,0.0197,109.35
2015-05-19,87579.0,9195287.17,0.31,1.33,0.18,9.73,0.0,5103033.17,61508.0,48603.0,6457983.34,0.0,0.0,0.0,0.0,0.0,7817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,7817.0,0.0,6.76,0.0,0.0,0.0,1.52,1.52,3989337.0,418857252.61,0.0,440.31,1.51,22.81,0.1894,23.66,0.0216,111.2
2015-05-20,96329.0,10159462.99,0.34,1.44,0.2,10.82,0.0,6075175.14,61258.0,57603.0,6460654.46,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.02,9000.0,250.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,1.51,1.51,3993795.0,421210772.32,0.0,444.78,1.51,19.19,0.166,20.27,0.0238,111.7
2015-05-21,192488.0,20755361.0,0.67,2.93,0.4,21.61,0.0,16579661.17,61258.0,153762.0,6605252.82,0.0,0.0,0.0,10.63,0.0,1000.0,0.0,0.0,95159.0,0.0,0.0,0.0,10.63,0.0,0.11,0.0,0.0,6.84,0.0,0.0,0.0,1.52,1.52,3981572.0,429320083.41,0.0,446.49,1.51,7.66,0.4837,68.14,0.0476,114.2
2015-05-22,192488.0,20946194.01,0.67,2.84,0.4,22.09,0.0,16732101.13,61258.0,153762.0,6665984.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,0.0,0.0,0.0,1.51,1.51,3994242.0,434646148.53,0.0,455.47,1.52,7.68,0.4855,68.29,0.0475,115.25
2015-05-25,192488.0,21018892.29,0.67,2.79,0.4,22.15,0.0,16790173.5,61258.0,153762.0,6689119.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,1.51,1.51,3996609.0,436413148.4,0.0,461.39,1.51,7.67,0.485,68.25,0.0474,115.65
2015-05-26,196480.0,21213632.74,0.69,2.9,0.41,22.83,0.0,16900942.67,62476.0,156536.0,6745434.24,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,1218.0,4226.0,7.26,0.47,0.0,0.0,1.54,1.54,3992286.0,431040762.47,0.0,462.76,1.54,7.13,0.457,66.31,0.0485,114.35
2015-05-27,196480.0,21631041.35,0.69,2.88,0.41,22.75,0.0,17233492.92,62476.0,156536.0,6878160.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,1.54,1.54,3994689.0,439786659.82,0.0,458.31,1.53,6.96,0.4604,66.59,0.0484,116.6
2015-05-28,196707.0,21683891.81,0.69,2.88,0.41,23.03,0.0,17231080.65,62926.0,156313.0,6936614.23,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,223.0,7.32,0.01,0.0,0.0,1.55,1.55,3987729.0,439585191.19,0.0,463.79,1.55,7.01,0.4607,66.61,0.0486,116.75
2015-05-29,183710.0,20129754.09,0.64,2.65,0.38,21.54,0.0,17127767.96,49929.0,156313.0,5470897.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,0.0,12997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,1.24,1.24,3990914.0,437298554.35,0.0,464.25,1.24,7.02,0.4611,66.64,0.0455,116.05
2015-06-01,326432.0,35475504.23,1.14,4.44,0.68,38.06,0.0,16400269.79,198055.0,150909.0,21523934.51,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.25,0.0,0.0,148126.0,7404.0,23.04,0.86,0.0,0.0,4.92,4.92,3829208.0,416145122.47,0.0,443.89,4.93,34.28,0.2766,34.95,0.0811,115.1
