DATE,ALDVI FP Equity_DX_SI_QTY,ALDVI FP Equity_DX_SHORT_INTEREST_VALUE,ALDVI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALDVI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALDVI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALDVI FP Equity_DX_SI_MV,ALDVI FP Equity_DX_DSS,ALDVI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALDVI FP Equity_DX_SUPPLY_SI_QTY,ALDVI FP Equity_DX_BROKER_SI_QTY,ALDVI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALDVI FP Equity_DX_BROKER_SI_MV_NEW_x,ALDVI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALDVI FP Equity_DX_BROKER_SI_MV_INC_x,ALDVI FP Equity_DX_BROKER_SI_QTY_ADD,ALDVI FP Equity_DX_BROKER_SI_QTY_NEW,ALDVI FP Equity_DX_SUPPLY_SI_MV_DEC,ALDVI FP Equity_DX_BROKER_SI_QTY_INC,ALDVI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALDVI FP Equity_DX_BROKER_SI_MV_NEW_y,ALDVI FP Equity_DX_BROKER_SI_MV_INC_y,ALDVI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALDVI FP Equity_DX_BROKER_SI_MV_ADD,ALDVI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALDVI FP Equity_DX_BROKER_SI_QTY_DEC,ALDVI FP Equity_DX_SUPPLY_SI_MV,ALDVI FP Equity_DX_BROKER_SI_MV_DEC,ALDVI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALDVI FP Equity_DX_UTILIZATION_QUANTITY,ALDVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALDVI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALDVI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALDVI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALDVI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALDVI FP Equity_DX_BROKER_SI_CON_RATIO,ALDVI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALDVI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALDVI FP Equity_PX_LAST
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,596394.84,0.6,0.0,0.0,0.0,0.0,0.0,9.96
2019-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,588011.78,0.6,0.0,0.0,0.0,0.0,0.0,9.82
2019-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,589209.36,0.59,0.0,0.0,0.0,0.0,0.0,9.84
2019-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,591604.52,0.59,0.0,0.0,0.0,0.0,0.0,9.88
2019-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,590406.94,0.59,0.0,0.0,0.0,0.0,0.0,9.86
2019-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,593999.68,0.59,0.0,0.0,0.0,0.0,0.0,9.92
2019-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,583221.46,0.59,0.0,0.0,0.0,0.0,0.0,9.74
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,592802.1,0.58,0.0,0.0,0.0,0.0,0.0,9.9
2019-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,592802.1,0.59,0.0,0.0,0.0,0.0,0.0,9.9
2019-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,592802.1,0.59,0.0,0.0,0.0,0.0,0.0,9.9
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,586814.2,0.59,0.0,0.0,0.0,0.0,0.0,9.8
2019-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,592802.1,0.59,0.0,0.0,0.0,0.0,0.0,9.9
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,592802.1,0.59,0.0,0.0,0.0,0.0,0.0,9.9
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,592802.1,0.59,0.0,0.0,0.0,0.0,0.0,9.9
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,589209.36,0.59,0.0,0.0,0.0,0.0,0.0,9.84
2019-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.59,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.59,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,589209.36,0.58,0.0,0.0,0.0,0.0,0.0,9.84
2019-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,591604.52,0.59,0.0,0.0,0.0,0.0,0.0,9.88
2019-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,592802.1,0.59,0.0,0.0,0.0,0.0,0.0,9.9
2019-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,589209.36,0.59,0.0,0.0,0.0,0.0,0.0,9.84
2019-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,589209.36,0.59,0.0,0.0,0.0,0.0,0.0,9.84
2019-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.59,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.59,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,586814.2,0.59,0.0,0.0,0.0,0.0,0.0,9.8
2019-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.59,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,571245.66,0.59,0.0,0.0,0.0,0.0,0.0,9.54
2019-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.57,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,580826.3,0.59,0.0,0.0,0.0,0.0,0.0,9.7
2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.58,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,585616.62,0.59,0.0,0.0,0.0,0.0,0.0,9.78
2019-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,574838.4,0.59,0.0,0.0,0.0,0.0,0.0,9.6
2019-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,574838.4,0.57,0.0,0.0,0.0,0.0,0.0,9.6
2019-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,580826.3,0.57,0.0,0.0,0.0,0.0,0.0,9.7
2019-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,580826.3,0.58,0.0,0.0,0.0,0.0,0.0,9.7
2019-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,583221.46,0.58,0.0,0.0,0.0,0.0,0.0,9.74
2019-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,583221.46,0.58,0.0,0.0,0.0,0.0,0.0,9.74
2019-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,574838.4,0.58,0.0,0.0,0.0,0.0,0.0,9.6
2019-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,576035.98,0.57,0.0,0.0,0.0,0.0,0.0,9.62
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,574838.4,0.58,0.0,0.0,0.0,0.0,0.0,9.6
2019-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,574838.4,0.57,0.0,0.0,0.0,0.0,0.0,9.6
2019-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,568850.5,0.57,0.0,0.0,0.0,0.0,0.0,9.5
2019-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,560467.44,0.57,0.0,0.0,0.0,0.0,0.0,9.36
2019-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,547294.06,0.56,0.0,0.0,0.0,0.0,0.0,9.14
2019-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,508971.5,0.55,0.0,0.0,0.0,0.0,0.0,8.5
2019-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,530527.94,0.51,0.0,0.0,0.0,0.0,0.0,8.86
2019-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,514959.4,0.53,0.0,0.0,0.0,0.0,0.0,8.6
2019-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,516156.98,0.52,0.0,0.0,0.0,0.0,0.0,8.62
2019-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,523342.46,0.52,0.0,0.0,0.0,0.0,0.0,8.74
2019-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,523342.46,0.52,0.0,0.0,0.0,0.0,0.0,8.74
2019-12-23,700.0,6216.0,0.03,0.14,0.01,0.01,0.0,0.0,700.0,0.0,6216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.01,0.0,1.17,1.17,59179.0,525509.52,0.52,1.17,0.0,1.0,100.0,0.0117,8.88
2019-12-24,700.0,6188.0,0.03,0.14,0.01,0.01,0.0,0.0,700.0,0.0,6188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.17,1.17,59179.0,523142.36,0.53,1.17,0.0,1.0,100.0,0.0117,8.84
2019-12-25,700.0,6188.0,0.03,0.14,0.01,0.01,0.0,0.0,700.0,0.0,6188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.17,1.17,59179.0,523142.36,0.53,1.17,0.0,1.0,100.0,0.0117,0.0
2019-12-26,700.0,6188.0,0.03,0.14,0.01,0.01,0.0,0.0,700.0,0.0,6188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.17,1.17,59179.0,523142.36,0.52,1.17,0.0,1.0,100.0,0.0117,0.0
2019-12-27,700.0,6146.0,0.03,0.14,0.01,0.01,0.0,0.0,700.0,0.0,6146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.17,1.17,59179.0,519591.62,0.52,1.17,0.0,1.0,100.0,0.0117,8.78
2019-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,526935.2,0.53,0.0,0.0,0.0,0.0,0.0,8.8
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,526935.2,0.53,0.0,0.0,0.0,0.0,0.0,8.8
2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,526935.2,0.53,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,559269.86,0.53,0.0,0.0,0.0,0.0,0.0,9.34
2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,593999.68,0.56,0.0,0.0,0.0,0.0,0.0,9.92
2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,604777.9,0.59,0.0,0.0,0.0,0.0,0.0,10.1
2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,598790.0,0.6,0.0,0.0,0.0,0.0,0.0,10.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,598790.0,0.6,0.0,0.0,0.0,0.0,0.0,10.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,601783.95,0.6,0.0,0.0,0.0,0.0,0.0,10.05
2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,652681.1,0.6,0.0,0.0,0.0,0.0,0.0,10.9
2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,646693.2,0.65,0.0,0.0,0.0,0.0,0.0,10.8
2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,646693.2,0.65,0.0,0.0,0.0,0.0,0.0,10.8
2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,646693.2,0.65,0.0,0.0,0.0,0.0,0.0,10.8
2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,643699.25,0.65,0.0,0.0,0.0,0.0,0.0,10.75
2020-01-17,1100.0,11990.0,0.05,0.14,0.01,0.01,0.0,0.0,1100.0,0.0,11990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.01,0.0,1.84,1.84,58779.0,640691.1,0.63,1.84,0.0,1.0,100.0,0.0184,10.9
2020-01-20,1100.0,11880.0,0.05,0.14,0.01,0.01,0.0,0.0,1100.0,0.0,11880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.84,1.84,58779.0,634813.2,0.64,1.84,0.0,1.0,100.0,0.0184,10.8
2020-01-21,1100.0,11660.0,0.05,0.13,0.01,0.01,0.0,0.0,1100.0,0.0,11660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.84,1.84,58779.0,623057.4,0.63,1.84,0.0,1.0,100.0,0.0184,10.6
2020-01-22,1100.0,11770.0,0.05,0.13,0.01,0.01,0.0,0.0,1100.0,0.0,11770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.84,1.84,58779.0,628935.3,0.62,1.84,0.0,1.0,100.0,0.0184,10.7
2020-01-23,1100.0,11660.0,0.05,0.13,0.01,0.01,0.0,0.0,1100.0,0.0,11660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1.84,1.84,58779.0,623057.4,0.63,1.84,0.0,1.0,100.0,0.0184,10.6
2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,616753.7,0.63,0.0,0.0,0.0,0.0,0.0,10.3
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,577233.56,0.62,0.0,0.0,0.0,0.0,0.0,9.64
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,588011.78,0.58,0.0,0.0,0.0,0.0,0.0,9.82
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,613759.75,0.59,0.0,0.0,0.0,0.0,0.0,10.25
2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879.0,596394.84,0.61,0.0,0.0,0.0,0.0,0.0,9.96
