DATE,GNRO FP Equity_DX_SI_QTY,GNRO FP Equity_DX_SHORT_INTEREST_VALUE,GNRO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GNRO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GNRO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GNRO FP Equity_DX_SI_MV,GNRO FP Equity_DX_DSS,GNRO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GNRO FP Equity_DX_SUPPLY_SI_QTY,GNRO FP Equity_DX_BROKER_SI_QTY,GNRO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GNRO FP Equity_DX_BROKER_SI_MV_NEW_x,GNRO FP Equity_DX_SUPPLY_SI_QTY_INC_x,GNRO FP Equity_DX_BROKER_SI_MV_INC_x,GNRO FP Equity_DX_BROKER_SI_QTY_ADD,GNRO FP Equity_DX_BROKER_SI_QTY_NEW,GNRO FP Equity_DX_SUPPLY_SI_MV_DEC,GNRO FP Equity_DX_BROKER_SI_QTY_INC,GNRO FP Equity_DX_SUPPLY_SI_QTY_DEC,GNRO FP Equity_DX_BROKER_SI_MV_NEW_y,GNRO FP Equity_DX_BROKER_SI_MV_INC_y,GNRO FP Equity_DX_SUPPLY_SI_QTY_INC_y,GNRO FP Equity_DX_BROKER_SI_MV_ADD,GNRO FP Equity_DX_SUPPLY_SI_QTY_ADD,GNRO FP Equity_DX_BROKER_SI_QTY_DEC,GNRO FP Equity_DX_SUPPLY_SI_MV,GNRO FP Equity_DX_BROKER_SI_MV_DEC,GNRO FP Equity_DX_SUPPLY_SI_MV_RMV,GNRO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GNRO FP Equity_DX_UTILIZATION_QUANTITY,GNRO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GNRO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GNRO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GNRO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GNRO FP Equity_DX_ACTIVE_UTILIZATION_MV,GNRO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GNRO FP Equity_DX_BROKER_SI_CON_RATIO,GNRO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GNRO FP Equity_DX_DEMAND_SUPPLY_RATIO,GNRO FP Equity_PX_LAST
2017-12-27,7154.0,40348.56,0.22,1.46,0.05,0.04,0.0,12148.56,7154.0,2154.0,40348.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1784394.48,0.0,1.79,2.21,30.14,0.5789,69.86,0.0153,5.64
2017-12-28,7154.0,40777.8,0.22,1.44,0.05,0.04,0.0,12277.8,7154.0,2154.0,40777.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1803377.4,0.0,1.78,2.21,30.13,0.579,69.87,0.0153,5.7
2017-12-29,7154.0,40849.34,0.22,1.42,0.05,0.04,0.0,12299.34,7154.0,2154.0,40849.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1806541.22,0.0,1.81,2.21,30.05,0.5796,69.95,0.0153,5.71
2018-01-01,7154.0,40849.34,0.22,1.45,0.05,0.04,0.0,12299.34,7154.0,2154.0,40849.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1806541.22,0.0,1.81,2.21,30.1,0.5792,69.9,0.0153,0.0
2018-01-02,7154.0,40920.88,0.22,1.45,0.05,0.04,0.0,12320.88,7154.0,2154.0,40920.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1809705.04,0.0,1.81,2.21,30.12,0.5791,69.88,0.0153,5.72
2018-01-03,7154.0,40777.8,0.22,1.55,0.05,0.04,0.0,12277.8,7154.0,2154.0,40777.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1803377.4,0.0,1.81,2.21,30.15,0.5788,69.85,0.0153,5.7
2018-01-04,7154.0,41493.2,0.22,1.59,0.05,0.04,0.0,12493.2,7154.0,2154.0,41493.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1835015.6,0.0,1.8,2.21,30.13,0.579,69.87,0.0153,5.8
2018-01-05,7154.0,44640.96,0.22,1.53,0.05,0.04,0.0,13440.96,7154.0,2154.0,44640.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.21,1.53,316382.0,1974223.68,0.0,1.84,2.22,30.06,0.5795,69.94,0.0153,6.24
2018-01-08,7154.0,47645.64,0.22,1.36,0.05,0.05,0.0,14345.64,7154.0,2154.0,47645.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2.21,1.53,316382.0,2107104.12,0.0,1.98,2.22,30.08,0.5794,69.92,0.0153,6.66
2018-01-09,7154.0,48933.36,0.22,1.23,0.05,0.05,0.0,14733.36,7154.0,2154.0,48933.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2.21,1.49,316382.0,2164052.88,0.0,2.1,2.21,30.21,0.5784,69.79,0.0149,6.84
2018-01-10,7154.0,49362.6,0.22,1.12,0.05,0.05,0.0,14862.6,7154.0,2154.0,49362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,2.21,1.49,316382.0,2183035.8,0.0,2.17,2.2,30.07,0.5794,69.93,0.0149,6.9
2018-01-11,9944.0,68215.84,0.3,1.48,0.07,0.07,0.0,33915.84,7154.0,4944.0,49076.44,0.0,0.0,0.02,0.0,0.0,0.0,2790.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.47,1.47,477941.0,3278675.26,0.0,3.31,1.47,49.66,0.5,50.34,0.0205,6.86
2018-01-12,9944.0,68613.6,0.3,1.48,0.07,0.07,0.0,34113.6,7154.0,4944.0,49362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.47,1.47,477941.0,3297792.9,0.0,3.28,1.48,49.65,0.5,50.35,0.0205,6.9
2018-01-15,9944.0,68016.96,0.3,1.47,0.07,0.07,0.0,33816.96,7154.0,4944.0,48933.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.47,1.47,477941.0,3269116.44,0.0,3.31,1.47,49.69,0.5,50.31,0.0205,6.84
2018-01-16,9944.0,70005.76,0.3,1.46,0.07,0.07,0.0,34805.76,7154.0,4944.0,50364.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.47,1.47,477941.0,3364704.64,0.0,3.28,1.47,49.65,0.5,50.35,0.0205,7.04
2018-01-17,9944.0,69011.36,0.3,1.35,0.07,0.07,0.0,34311.36,7154.0,4944.0,49648.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.48,1.48,476441.0,3306500.54,0.0,3.36,1.49,49.56,0.5,50.44,0.0206,6.94
2018-01-18,9944.0,68613.6,0.3,1.32,0.07,0.07,0.0,34113.6,7154.0,4944.0,49362.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.48,1.48,476441.0,3287442.9,0.0,3.31,1.49,49.58,0.5,50.42,0.0206,6.9
2018-01-19,9944.0,68215.84,0.3,1.33,0.07,0.07,0.0,33915.84,7154.0,4944.0,49076.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.48,1.48,476441.0,3268385.26,0.0,3.3,1.48,49.64,0.5,50.36,0.0206,6.86
2018-01-22,9944.0,66624.8,0.3,1.38,0.07,0.07,0.0,33124.8,7154.0,4944.0,47931.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.48,1.48,476441.0,3192154.7,0.0,3.27,1.49,49.59,0.5,50.41,0.0206,6.7
2018-01-23,7790.0,52348.8,0.24,1.06,0.05,0.05,0.0,18748.8,5000.0,2790.0,33600.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2154.0,0.0,0.0,0.0,0.0,0.0,2154.0,0.03,0.02,0.0,1.03,1.03,478595.0,3216158.4,0.0,3.21,1.03,35.82,0.5402,64.18,0.0161,6.72
2018-01-24,7790.0,52193.0,0.24,1.05,0.05,0.05,0.0,18693.0,5000.0,2790.0,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3206586.5,0.0,3.22,1.04,35.64,0.5413,64.36,0.0161,6.7
2018-01-25,7790.0,51725.6,0.24,1.05,0.05,0.05,0.0,18525.6,5000.0,2790.0,33200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3177870.8,0.0,3.21,1.03,35.94,0.5395,64.06,0.0161,6.64
2018-01-26,7790.0,51414.0,0.24,1.06,0.05,0.05,0.0,18414.0,5000.0,2790.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3158727.0,0.0,3.17,1.03,35.96,0.5395,64.04,0.0161,6.6
2018-01-29,7790.0,51258.2,0.24,1.07,0.05,0.05,0.0,18358.2,5000.0,2790.0,32900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3149155.1,0.0,3.17,1.03,35.82,0.5402,64.18,0.0161,6.58
2018-01-30,7790.0,51569.8,0.24,1.09,0.05,0.05,0.0,18469.8,5000.0,2790.0,33100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3168298.9,0.0,3.15,1.04,35.74,0.5407,64.26,0.0161,6.62
2018-01-31,7790.0,51258.2,0.24,1.1,0.05,0.05,0.0,18358.2,5000.0,2790.0,32900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3149155.1,0.0,3.17,1.04,35.67,0.5411,64.33,0.0161,6.58
2018-02-01,7790.0,51414.0,0.24,1.09,0.05,0.05,0.0,18414.0,5000.0,2790.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3158727.0,0.0,3.15,1.03,35.8,0.5403,64.2,0.0161,6.6
2018-02-02,7790.0,50946.6,0.24,1.14,0.05,0.05,0.0,18246.6,5000.0,2790.0,32700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3130011.3,0.0,3.15,1.03,36.02,0.5391,63.98,0.0161,6.54
2018-02-05,7790.0,50479.2,0.24,1.18,0.05,0.05,0.0,18079.2,5000.0,2790.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3101295.6,0.0,3.14,1.03,35.86,0.54,64.14,0.0161,6.48
2018-02-06,7790.0,47986.4,0.24,1.24,0.05,0.05,0.0,17186.4,5000.0,2790.0,30800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,2948145.2,0.0,3.09,1.03,35.93,0.5396,64.07,0.0161,6.16
2018-02-07,7790.0,48298.0,0.24,1.25,0.05,0.05,0.0,17298.0,5000.0,2790.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,2967289.0,0.0,2.95,1.04,35.68,0.541,64.32,0.0161,6.2
2018-02-08,7790.0,48921.2,0.24,1.31,0.05,0.05,0.0,17521.2,5000.0,2790.0,31400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,3005576.6,0.0,2.98,1.04,35.62,0.5414,64.38,0.0161,6.28
2018-02-09,7790.0,48298.0,0.24,1.32,0.05,0.05,0.0,17298.0,5000.0,2790.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.03,1.03,478595.0,2967289.0,0.0,3.0,1.02,36.11,0.5386,63.89,0.0161,6.2
2018-02-12,7790.0,50011.8,0.24,1.33,0.05,0.05,0.0,17911.8,5000.0,2790.0,32100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2976279.9,0.0,2.88,1.06,35.83,0.5402,64.17,0.0166,6.42
2018-02-13,7790.0,50479.2,0.24,1.27,0.05,0.05,0.0,18079.2,5000.0,2790.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3004095.6,0.0,2.98,1.07,35.79,0.5404,64.21,0.0166,6.48
2018-02-14,7790.0,50323.4,0.24,1.28,0.05,0.05,0.0,18023.4,5000.0,2790.0,32300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2994823.7,0.0,3.01,1.07,35.76,0.5405,64.24,0.0166,6.46
2018-02-15,7790.0,51102.4,0.24,1.34,0.05,0.05,0.0,18302.4,5000.0,2790.0,32800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3041183.2,0.0,3.0,1.07,35.75,0.5406,64.25,0.0166,6.56
2018-02-16,7790.0,51569.8,0.24,1.35,0.05,0.05,0.0,18469.8,5000.0,2790.0,33100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3068998.9,0.0,3.05,1.07,35.72,0.5408,64.28,0.0166,6.62
2018-02-19,7790.0,51725.6,0.24,1.52,0.05,0.05,0.0,18525.6,5000.0,2790.0,33200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3078270.8,0.0,3.06,1.07,35.82,0.5402,64.18,0.0166,6.64
2018-02-20,7790.0,52193.0,0.24,1.71,0.05,0.05,0.0,18693.0,5000.0,2790.0,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3106086.5,0.0,3.07,1.07,35.79,0.5404,64.21,0.0166,6.7
2018-02-21,7790.0,54218.4,0.24,2.03,0.05,0.05,0.0,19418.4,5000.0,2790.0,34800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3226621.2,0.0,3.12,1.06,35.76,0.5406,64.24,0.0166,6.96
2018-02-22,7790.0,54530.0,0.24,2.04,0.05,0.05,0.0,19530.0,5000.0,2790.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3245165.0,0.0,3.23,1.06,35.85,0.5401,64.15,0.0166,7.0
2018-02-23,7790.0,57334.4,0.24,1.95,0.05,0.05,0.0,20534.4,5000.0,2790.0,36800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.07,1.07,463595.0,3412059.2,0.0,3.25,1.07,35.69,0.5409,64.31,0.0166,7.36
2018-02-26,7790.0,55309.0,0.24,1.58,0.05,0.06,0.0,19809.0,5000.0,2790.0,35500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.07,1.07,463595.0,3291524.5,0.0,3.42,1.06,35.8,0.5403,64.2,0.0166,7.1
2018-02-27,7790.0,54530.0,0.24,1.51,0.05,0.06,0.0,19530.0,5000.0,2790.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.07,1.07,463595.0,3245165.0,0.0,3.29,1.07,35.82,0.5402,64.18,0.0166,7.0
2018-02-28,7790.0,54374.2,0.24,1.65,0.05,0.05,0.0,19474.2,5000.0,2790.0,34900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.07,1.07,463595.0,3235893.1,0.0,3.27,1.06,35.76,0.5405,64.24,0.0166,6.98
2018-03-01,7790.0,53595.2,0.24,1.72,0.05,0.05,0.0,19195.2,5000.0,2790.0,34400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3189533.6,0.0,3.25,1.06,35.89,0.5398,64.11,0.0166,6.88
2018-03-02,7790.0,52972.0,0.24,1.7,0.05,0.05,0.0,18972.0,5000.0,2790.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3152446.0,0.0,3.19,1.06,35.92,0.5397,64.08,0.0166,6.8
2018-03-05,7790.0,53439.4,0.24,1.69,0.05,0.05,0.0,19139.4,5000.0,2790.0,34300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3180261.7,0.0,3.16,1.07,35.68,0.541,64.32,0.0166,6.86
2018-03-06,7790.0,52037.2,0.24,1.75,0.05,0.05,0.0,18637.2,5000.0,2790.0,33400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3096814.6,0.0,3.19,1.06,35.85,0.54,64.15,0.0166,6.68
2018-03-07,7790.0,51881.4,0.24,1.77,0.05,0.05,0.0,18581.4,5000.0,2790.0,33300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3087542.7,0.0,3.1,1.07,35.78,0.5404,64.22,0.0166,6.66
2018-03-08,7790.0,48609.6,0.24,1.78,0.05,0.05,0.0,17409.6,5000.0,2790.0,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2892832.8,0.0,3.1,1.07,35.72,0.5408,64.28,0.0166,6.24
2018-03-09,7790.0,48142.2,0.24,1.73,0.05,0.05,0.0,17242.2,5000.0,2790.0,30900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2865017.1,0.0,2.9,1.07,35.72,0.5408,64.28,0.0166,6.18
2018-03-12,7790.0,48609.6,0.24,1.74,0.05,0.05,0.0,17409.6,5000.0,2790.0,31200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2892832.8,0.0,2.9,1.07,35.75,0.5406,64.25,0.0166,6.24
2018-03-13,7790.0,48765.4,0.24,1.72,0.05,0.05,0.0,17465.4,5000.0,2790.0,31300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2902104.7,0.0,2.9,1.07,35.77,0.5405,64.23,0.0166,6.26
2018-03-14,7790.0,48298.0,0.24,1.73,0.05,0.05,0.0,17298.0,5000.0,2790.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2874289.0,0.0,2.91,1.07,35.77,0.5405,64.23,0.0166,6.2
2018-03-15,7790.0,48453.8,0.24,1.72,0.05,0.05,0.0,17353.8,5000.0,2790.0,31100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2883560.9,0.0,2.88,1.07,35.66,0.5411,64.34,0.0166,6.22
2018-03-16,7790.0,48298.0,0.24,1.71,0.05,0.05,0.0,17298.0,5000.0,2790.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2874289.0,0.0,2.88,1.07,35.77,0.5405,64.23,0.0166,6.2
2018-03-19,7790.0,48298.0,0.24,1.72,0.05,0.05,0.0,17298.0,5000.0,2790.0,31000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2874289.0,0.0,2.88,1.07,35.68,0.541,64.32,0.0166,6.2
2018-03-20,7790.0,48142.2,0.24,1.79,0.05,0.05,0.0,17242.2,5000.0,2790.0,30900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2865017.1,0.0,2.88,1.07,35.63,0.5413,64.37,0.0166,6.18
2018-03-21,7790.0,45182.0,0.24,1.89,0.05,0.05,0.0,16182.0,5000.0,2790.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2688851.0,0.0,2.87,1.07,35.66,0.5411,64.34,0.0166,5.8
2018-03-22,7790.0,45182.0,0.24,1.82,0.05,0.05,0.0,16182.0,5000.0,2790.0,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2688851.0,0.0,2.71,1.07,35.64,0.5413,64.36,0.0166,5.8
2018-03-23,7790.0,45026.2,0.24,1.78,0.05,0.05,0.0,16126.2,5000.0,2790.0,28900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,2679579.1,0.0,2.68,1.07,35.88,0.5399,64.12,0.0166,5.78
2018-03-26,7790.0,52348.8,0.24,1.8,0.05,0.05,0.0,18748.8,5000.0,2790.0,33600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3115358.4,0.0,2.68,1.07,35.81,0.5403,64.19,0.0166,6.72
2018-03-27,7790.0,52193.0,0.24,1.5,0.05,0.05,0.0,18693.0,5000.0,2790.0,33500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3106086.5,0.0,3.13,1.06,35.73,0.5407,64.27,0.0166,6.7
2018-03-28,7790.0,51414.0,0.24,1.42,0.05,0.05,0.0,18414.0,5000.0,2790.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3059727.0,0.0,3.1,1.07,35.8,0.5403,64.2,0.0166,6.6
2018-03-29,7790.0,51414.0,0.24,1.38,0.05,0.05,0.0,18414.0,5000.0,2790.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3059727.0,0.0,3.07,1.06,35.76,0.5406,64.24,0.0166,6.6
2018-03-30,7790.0,51414.0,0.24,1.4,0.05,0.05,0.0,18414.0,5000.0,2790.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3059727.0,0.0,3.07,1.06,35.8,0.5403,64.2,0.0166,0.0
2018-04-02,7790.0,51414.0,0.24,1.4,0.05,0.05,0.0,18414.0,5000.0,2790.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3059727.0,0.0,3.08,1.06,35.72,0.5408,64.28,0.0166,0.0
2018-04-03,7790.0,52972.0,0.24,1.4,0.05,0.05,0.0,18972.0,5000.0,2790.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3152446.0,0.0,3.06,1.07,35.73,0.5408,64.27,0.0166,6.8
2018-04-04,7790.0,54062.6,0.24,1.39,0.05,0.05,0.0,19362.6,5000.0,2790.0,34700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.07,1.07,463595.0,3217349.3,0.0,3.12,1.07,36.02,0.5391,63.98,0.0166,6.94
