DATE,CNB FP Equity_DX_SI_QTY,CNB FP Equity_DX_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNB FP Equity_DX_SI_MV,CNB FP Equity_DX_DSS,CNB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNB FP Equity_DX_SUPPLY_SI_QTY,CNB FP Equity_DX_BROKER_SI_QTY,CNB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNB FP Equity_DX_BROKER_SI_MV_INC_x,CNB FP Equity_DX_BROKER_SI_QTY_ADD,CNB FP Equity_DX_BROKER_SI_QTY_INC,CNB FP Equity_DX_BROKER_SI_MV_INC_y,CNB FP Equity_DX_BROKER_SI_MV_ADD,CNB FP Equity_DX_BROKER_SI_QTY_DEC,CNB FP Equity_DX_SUPPLY_SI_MV,CNB FP Equity_DX_BROKER_SI_MV_DEC,CNB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNB FP Equity_DX_UTILIZATION_QUANTITY,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNB FP Equity_DX_ACTIVE_UTILIZATION_MV,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNB FP Equity_DX_BROKER_SI_CON_RATIO,CNB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNB FP Equity_DX_DEMAND_SUPPLY_RATIO,CNB FP Equity_PX_LAST
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2285732.54,2.28,0.0,0.0,0.0,0.0,0.0,119.21
2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2289183.86,2.29,0.0,0.0,0.0,0.0,0.0,119.39
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2287074.72,2.29,0.0,0.0,0.0,0.0,0.0,119.28
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2287841.68,2.29,0.0,0.0,0.0,0.0,0.0,119.32
2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2288033.42,2.29,0.0,0.0,0.0,0.0,0.0,119.33
2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2291101.26,2.29,0.0,0.0,0.0,0.0,0.0,119.49
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2296278.24,2.28,0.0,0.0,0.0,0.0,0.0,119.76
2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2301071.74,2.29,0.0,0.0,0.0,0.0,0.0,120.01
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2300688.26,2.3,0.0,0.0,0.0,0.0,0.0,119.99
2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2301646.96,2.3,0.0,0.0,0.0,0.0,0.0,120.04
2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2292826.92,2.3,0.0,0.0,0.0,0.0,0.0,119.58
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2295319.54,2.29,0.0,0.0,0.0,0.0,0.0,119.71
2013-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2304523.06,2.3,0.0,0.0,0.0,0.0,0.0,120.19
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2296469.98,2.3,0.0,0.0,0.0,0.0,0.0,119.77
2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2297236.94,2.3,0.0,0.0,0.0,0.0,0.0,119.81
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2296086.5,2.28,0.0,0.0,0.0,0.0,0.0,119.75
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2299537.82,2.3,0.0,0.0,0.0,0.0,0.0,119.93
2013-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2302413.92,2.29,0.0,0.0,0.0,0.0,0.0,120.08
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2300113.04,2.3,0.0,0.0,0.0,0.0,0.0,119.96
2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2302605.66,2.3,0.0,0.0,0.0,0.0,0.0,120.09
2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2300496.52,2.3,0.0,0.0,0.0,0.0,0.0,119.98
2013-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2299729.56,2.3,0.0,0.0,0.0,0.0,0.0,119.94
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2298195.64,2.3,0.0,0.0,0.0,0.0,0.0,119.86
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2295511.28,2.3,0.0,0.0,0.0,0.0,0.0,119.72
2013-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2298387.38,2.3,0.0,0.0,0.0,0.0,0.0,119.87
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2302797.4,2.3,0.0,0.0,0.0,0.0,0.0,120.1
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2300304.78,2.3,0.0,0.0,0.0,0.0,0.0,119.97
2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2300688.26,2.3,0.0,0.0,0.0,0.0,0.0,119.99
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2301455.22,2.31,0.0,0.0,0.0,0.0,0.0,120.03
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2299346.08,2.3,0.0,0.0,0.0,0.0,0.0,119.92
2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2301838.7,2.3,0.0,0.0,0.0,0.0,0.0,120.05
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2290526.04,2.3,0.0,0.0,0.0,0.0,0.0,119.46
2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2284198.62,2.29,0.0,0.0,0.0,0.0,0.0,119.13
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2286307.76,2.29,0.0,0.0,0.0,0.0,0.0,119.24
2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2285924.28,2.29,0.0,0.0,0.0,0.0,0.0,119.22
2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2289375.6,2.29,0.0,0.0,0.0,0.0,0.0,119.4
2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2287841.68,2.28,0.0,0.0,0.0,0.0,0.0,119.32
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2286499.5,2.29,0.0,0.0,0.0,0.0,0.0,119.25
2013-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19174.0,2286882.98,2.29,0.0,0.0,0.0,0.0,0.0,119.27
2013-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029.0,2269398.54,2.27,0.0,0.0,0.0,0.0,0.0,119.26
2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029.0,2271491.73,2.27,0.0,0.0,0.0,0.0,0.0,119.37
2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029.0,2270730.57,2.26,0.0,0.0,0.0,0.0,0.0,119.33
2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029.0,2270540.28,2.27,0.0,0.0,0.0,0.0,0.0,119.32
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19029.0,2269779.12,2.27,0.0,0.0,0.0,0.0,0.0,119.28
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2662240.98,2.66,0.0,0.0,0.0,0.0,0.0,119.26
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2662240.98,2.66,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2662240.98,2.67,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2662240.98,2.66,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2654874.39,2.65,0.0,0.0,0.0,0.0,0.0,118.93
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2658669.3,2.66,0.0,0.0,0.0,0.0,0.0,119.1
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2658669.3,2.65,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2658669.3,2.66,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2660455.14,2.66,0.0,0.0,0.0,0.0,0.0,119.18
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2660901.6,2.65,0.0,0.0,0.0,0.0,0.0,119.2
2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2665142.97,2.66,0.0,0.0,0.0,0.0,0.0,119.39
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2668044.96,2.66,0.0,0.0,0.0,0.0,0.0,119.52
2014-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2665589.43,2.67,0.0,0.0,0.0,0.0,0.0,119.41
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2665142.97,2.67,0.0,0.0,0.0,0.0,0.0,119.39
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2673625.71,2.67,0.0,0.0,0.0,0.0,0.0,119.77
2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2676527.7,2.65,0.0,0.0,0.0,0.0,0.0,119.9
2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2675858.01,2.67,0.0,0.0,0.0,0.0,0.0,119.87
2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2674295.4,2.68,0.0,0.0,0.0,0.0,0.0,119.8
2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2681661.99,2.68,0.0,0.0,0.0,0.0,0.0,120.13
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2684787.21,2.68,0.0,0.0,0.0,0.0,0.0,120.27
2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2686349.82,2.67,0.0,0.0,0.0,0.0,0.0,120.34
2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2685680.13,2.69,0.0,0.0,0.0,0.0,0.0,120.31
2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2685680.13,2.69,0.0,0.0,0.0,0.0,0.0,120.31
2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2689028.58,2.69,0.0,0.0,0.0,0.0,0.0,120.46
2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2694386.1,2.68,0.0,0.0,0.0,0.0,0.0,120.7
2014-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2692600.26,2.7,0.0,0.0,0.0,0.0,0.0,120.62
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2693046.72,2.69,0.0,0.0,0.0,0.0,0.0,120.64
2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2696618.4,2.69,0.0,0.0,0.0,0.0,0.0,120.8
2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2699073.93,2.69,0.0,0.0,0.0,0.0,0.0,120.91
2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2705547.6,2.69,0.0,0.0,0.0,0.0,0.0,121.2
2014-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2705324.37,2.67,0.0,0.0,0.0,0.0,0.0,121.19
2014-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2703984.99,2.71,0.0,0.0,0.0,0.0,0.0,121.13
2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2706886.98,2.71,0.0,0.0,0.0,0.0,0.0,121.26
2014-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2699297.16,2.7,0.0,0.0,0.0,0.0,0.0,120.92
2014-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2704654.68,2.71,0.0,0.0,0.0,0.0,0.0,121.16
2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2701752.69,2.7,0.0,0.0,0.0,0.0,0.0,121.03
2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2700859.77,2.7,0.0,0.0,0.0,0.0,0.0,120.99
2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2699743.62,2.7,0.0,0.0,0.0,0.0,0.0,120.94
2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2705547.6,2.7,0.0,0.0,0.0,0.0,0.0,121.2
2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2703761.76,2.7,0.0,0.0,0.0,0.0,0.0,121.12
2014-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2704208.22,2.7,0.0,0.0,0.0,0.0,0.0,121.14
2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2707333.44,2.71,0.0,0.0,0.0,0.0,0.0,121.28
2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2708896.05,2.7,0.0,0.0,0.0,0.0,0.0,121.35
2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2704877.91,2.71,0.0,0.0,0.0,0.0,0.0,121.17
2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2708003.13,2.71,0.0,0.0,0.0,0.0,0.0,121.31
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2706663.75,2.71,0.0,0.0,0.0,0.0,0.0,121.25
2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2711351.58,2.71,0.0,0.0,0.0,0.0,0.0,121.46
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2714923.26,2.71,0.0,0.0,0.0,0.0,0.0,121.62
2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2720280.78,2.71,0.0,0.0,0.0,0.0,0.0,121.86
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2711351.58,2.72,0.0,0.0,0.0,0.0,0.0,121.46
2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2718271.71,2.71,0.0,0.0,0.0,0.0,0.0,121.77
2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2718718.17,2.71,0.0,0.0,0.0,0.0,0.0,121.79
2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2716932.33,2.72,0.0,0.0,0.0,0.0,0.0,121.71
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2713807.11,2.72,0.0,0.0,0.0,0.0,0.0,121.57
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2712244.5,2.72,0.0,0.0,0.0,0.0,0.0,121.5
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2715146.49,2.71,0.0,0.0,0.0,0.0,0.0,121.63
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2715369.72,2.71,0.0,0.0,0.0,0.0,0.0,121.64
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2719387.86,2.71,0.0,0.0,0.0,0.0,0.0,121.82
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2724075.69,2.72,0.0,0.0,0.0,0.0,0.0,122.03
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.0,2723406.0,2.72,0.0,0.0,0.0,0.0,0.0,122.0
