DATE,ALTPC FP Equity_DX_SI_QTY,ALTPC FP Equity_DX_SHORT_INTEREST_VALUE,ALTPC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTPC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTPC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTPC FP Equity_DX_SI_MV,ALTPC FP Equity_DX_DSS,ALTPC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTPC FP Equity_DX_SUPPLY_SI_QTY,ALTPC FP Equity_DX_BROKER_SI_QTY,ALTPC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTPC FP Equity_DX_BROKER_SI_MV_NEW_x,ALTPC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTPC FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTPC FP Equity_DX_BROKER_SI_MV_INC_x,ALTPC FP Equity_DX_SUPPLY_SI_MV_NEW,ALTPC FP Equity_DX_BROKER_SI_QTY_ADD,ALTPC FP Equity_DX_BROKER_SI_QTY_NEW,ALTPC FP Equity_DX_SUPPLY_SI_MV_DEC,ALTPC FP Equity_DX_BROKER_SI_QTY_INC,ALTPC FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTPC FP Equity_DX_BROKER_SI_MV_NEW_y,ALTPC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTPC FP Equity_DX_BROKER_SI_MV_INC_y,ALTPC FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTPC FP Equity_DX_BROKER_SI_MV_ADD,ALTPC FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTPC FP Equity_DX_BROKER_SI_QTY_DEC,ALTPC FP Equity_DX_SUPPLY_SI_MV,ALTPC FP Equity_DX_BROKER_SI_MV_DEC,ALTPC FP Equity_DX_SUPPLY_SI_MV_RMV,ALTPC FP Equity_DX_BROKER_SI_MV_RMV,ALTPC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTPC FP Equity_DX_UTILIZATION_QUANTITY,ALTPC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTPC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTPC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTPC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTPC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTPC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTPC FP Equity_DX_BROKER_SI_CON_RATIO,ALTPC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTPC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTPC FP Equity_PX_LAST
2011-11-29,1434.0,23566.05,0.07,1.3,0.02,0.04,0.0,11783.03,717.0,717.0,11783.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1455,25.9
2011-11-30,1434.0,23611.55,0.07,1.29,0.02,0.04,0.0,11805.77,717.0,717.0,11805.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1455,25.95
2011-12-01,1434.0,23702.53,0.07,1.32,0.02,0.04,0.0,11851.27,717.0,717.0,11851.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1455,26.05
2011-12-02,1434.0,23766.23,0.07,1.23,0.02,0.04,0.0,11883.11,717.0,717.0,11883.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1455,26.12
2011-12-05,1434.0,23611.55,0.07,1.23,0.02,0.04,0.0,11805.77,717.0,717.0,11805.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1455,25.95
2011-12-06,1434.0,23566.05,0.07,1.19,0.02,0.04,0.0,11783.03,717.0,717.0,11783.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.27,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1455,25.9
2011-12-07,1434.0,23638.84,0.07,1.2,0.02,0.04,0.0,11819.42,717.0,717.0,11819.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.98
2011-12-08,1434.0,23465.96,0.07,1.14,0.02,0.04,0.0,11732.98,717.0,717.0,11732.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.79
2011-12-09,1434.0,23465.96,0.07,1.11,0.02,0.04,0.0,11732.98,717.0,717.0,11732.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.79
2011-12-12,1434.0,23520.56,0.07,1.11,0.02,0.04,0.0,11760.28,717.0,717.0,11760.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.85
2011-12-13,1434.0,23538.75,0.07,1.08,0.02,0.04,0.0,11769.38,717.0,717.0,11769.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.87
2011-12-14,1434.0,23220.29,0.07,1.09,0.02,0.04,0.0,11610.15,717.0,717.0,11610.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.52
2011-12-15,1434.0,23202.1,0.07,1.11,0.02,0.04,0.0,11601.05,717.0,717.0,11601.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.5
2011-12-16,1434.0,23538.75,0.07,1.19,0.02,0.04,0.0,11769.38,717.0,717.0,11769.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.87
2011-12-19,1434.0,23238.49,0.07,1.2,0.02,0.04,0.0,11619.25,717.0,717.0,11619.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.54
2011-12-20,1434.0,23529.66,0.07,1.17,0.02,0.04,0.0,11764.83,717.0,717.0,11764.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.78,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1556,25.86
2011-12-21,1434.0,23302.18,0.07,1.18,0.02,0.04,0.0,11651.09,717.0,717.0,11651.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.78,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1556,25.61
2011-12-22,1434.0,23429.57,0.07,1.18,0.02,0.04,0.0,11714.78,717.0,717.0,11714.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.75
2011-12-23,1434.0,23638.84,0.07,1.19,0.02,0.04,0.0,11819.42,717.0,717.0,11819.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.95,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.159,25.98
2011-12-26,1434.0,23638.84,0.07,1.21,0.02,0.04,0.0,11819.42,717.0,717.0,11819.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,0.0
2011-12-27,1434.0,23202.1,0.07,1.21,0.02,0.04,0.0,11601.05,717.0,717.0,11601.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.5
2011-12-28,1434.0,23229.39,0.07,1.19,0.02,0.04,0.0,11614.7,717.0,717.0,11614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.53
2011-12-29,1434.0,23547.85,0.07,1.22,0.02,0.04,0.0,11773.93,717.0,717.0,11773.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.88
2011-12-30,1434.0,23538.75,0.07,1.22,0.02,0.04,0.0,11769.38,717.0,717.0,11769.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,7.9,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1581,25.87
2012-01-02,1434.0,23274.89,0.07,1.23,0.02,0.04,0.0,11637.44,717.0,717.0,11637.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.58
2012-01-03,1434.0,23465.96,0.07,1.25,0.02,0.04,0.0,11732.98,717.0,717.0,11732.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,8.23,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1647,25.79
2012-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,0.0,0.02,0.0,0.0,0.0,0.0,8707.0,142591.77,0.0,0.22,0.0,0.0,0.0,0.0,0.0,25.81
2012-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,142536.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,25.8
2012-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,142536.52,0.0,0.22,0.0,0.0,0.0,0.0,0.0,25.8
2012-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,143420.47,0.0,0.22,0.0,0.0,0.0,0.0,0.0,25.96
2012-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,141652.57,0.0,0.23,0.0,0.0,0.0,0.0,0.0,25.64
2012-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,143530.96,0.0,0.22,0.0,0.0,0.0,0.0,0.0,25.98
2012-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,142536.52,0.0,0.23,0.0,0.0,0.0,0.0,0.0,25.8
2012-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,143586.21,0.0,0.22,0.0,0.0,0.0,0.0,0.0,25.99
2012-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,143530.96,0.0,0.23,0.0,0.0,0.0,0.0,0.0,25.98
2012-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,144967.37,0.0,0.23,0.0,0.0,0.0,0.0,0.0,26.24
2012-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,143641.45,0.0,0.23,0.0,0.0,0.0,0.0,0.0,26.0
2012-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,144691.14,0.0,0.23,0.0,0.0,0.0,0.0,0.0,26.19
2012-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,143641.45,0.0,0.23,0.0,0.0,0.0,0.0,0.0,26.0
2012-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,149552.85,0.0,0.23,0.0,0.0,0.0,0.0,0.0,27.07
2012-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,151817.97,0.0,0.24,0.0,0.0,0.0,0.0,0.0,27.48
2012-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,153862.1,0.0,0.24,0.0,0.0,0.0,0.0,0.0,27.85
2012-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,152315.19,0.0,0.24,0.0,0.0,0.0,0.0,0.0,27.57
2012-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,153972.59,0.0,0.24,0.0,0.0,0.0,0.0,0.0,27.87
2012-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8707.0,154083.08,0.0,0.24,0.0,0.0,0.0,0.0,0.0,27.89
2012-01-31,2000.0,35519.82,0.09,1.81,0.03,0.06,0.0,17759.91,1000.0,1000.0,17759.91,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1000.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.99
2012-02-01,2000.0,34961.45,0.09,1.82,0.03,0.06,0.0,17480.73,1000.0,1000.0,17480.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.55
2012-02-02,2000.0,35266.02,0.09,1.74,0.03,0.06,0.0,17633.01,1000.0,1000.0,17633.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.79
2012-02-03,2000.0,34961.45,0.09,1.65,0.03,0.06,0.0,17480.73,1000.0,1000.0,17480.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.55
2012-02-06,2000.0,35202.57,0.09,1.65,0.03,0.06,0.0,17601.28,1000.0,1000.0,17601.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.74
2012-02-07,2000.0,35202.57,0.09,1.45,0.03,0.06,0.0,17601.28,1000.0,1000.0,17601.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.74
2012-02-08,2000.0,35380.23,0.09,1.43,0.03,0.06,0.0,17690.12,1000.0,1000.0,17690.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.88
2012-02-09,2000.0,35481.75,0.09,1.41,0.03,0.06,0.0,17740.88,1000.0,1000.0,17740.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.96
2012-02-10,2000.0,34986.84,0.09,1.4,0.03,0.06,0.0,17493.42,1000.0,1000.0,17493.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.57
2012-02-13,2000.0,35342.16,0.09,1.33,0.03,0.06,0.0,17671.08,1000.0,1000.0,17671.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.85
2012-02-14,2000.0,35278.71,0.09,1.32,0.03,0.06,0.0,17639.35,1000.0,1000.0,17639.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.8
2012-02-15,2000.0,35405.61,0.09,1.29,0.03,0.06,0.0,17702.81,1000.0,1000.0,17702.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,27.9
2012-02-16,2000.0,35824.39,0.09,1.19,0.03,0.06,0.0,17912.19,1000.0,1000.0,17912.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,100.0,11.49,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.2297,28.23
2012-02-17,1000.0,18070.82,0.05,0.57,0.02,0.03,0.0,9035.41,500.0,500.0,9035.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.01,0.01,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.48
2012-02-20,1000.0,17924.88,0.05,0.55,0.02,0.03,0.0,8962.44,500.0,500.0,8962.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.25
2012-02-21,1000.0,17988.33,0.05,0.55,0.02,0.03,0.0,8994.17,500.0,500.0,8994.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.35
2012-02-22,1000.0,17943.92,0.05,0.52,0.02,0.03,0.0,8971.96,500.0,500.0,8971.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.28
2012-02-23,1000.0,17829.71,0.05,0.51,0.02,0.03,0.0,8914.85,500.0,500.0,8914.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.1
2012-02-24,1000.0,18045.44,0.05,0.5,0.02,0.03,0.0,9022.72,500.0,500.0,9022.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.44
2012-02-27,1000.0,18064.48,0.05,0.49,0.02,0.03,0.0,9032.24,500.0,500.0,9032.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.47
2012-02-28,1000.0,17861.43,0.05,0.49,0.02,0.03,0.0,8930.72,500.0,500.0,8930.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,28.15
2012-02-29,1000.0,17702.81,0.05,0.49,0.02,0.03,0.0,8851.4,500.0,500.0,8851.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,5.74,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.1149,27.9
