DATE,ADP FP Equity_DX_SI_QTY,ADP FP Equity_DX_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADP FP Equity_DX_SI_MV,ADP FP Equity_DX_DSS,ADP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY,ADP FP Equity_DX_BROKER_SI_QTY,ADP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADP FP Equity_DX_BROKER_SI_MV_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADP FP Equity_DX_BROKER_SI_MV_INC_x,ADP FP Equity_DX_SUPPLY_SI_MV_NEW,ADP FP Equity_DX_BROKER_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_NEW,ADP FP Equity_DX_SUPPLY_SI_MV_DEC,ADP FP Equity_DX_BROKER_SI_QTY_INC,ADP FP Equity_DX_SUPPLY_SI_QTY_DEC,ADP FP Equity_DX_BROKER_SI_MV_NEW_y,ADP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADP FP Equity_DX_BROKER_SI_MV_INC_y,ADP FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADP FP Equity_DX_BROKER_SI_MV_ADD,ADP FP Equity_DX_SUPPLY_SI_QTY_ADD,ADP FP Equity_DX_BROKER_SI_QTY_DEC,ADP FP Equity_DX_SUPPLY_SI_MV,ADP FP Equity_DX_BROKER_SI_MV_DEC,ADP FP Equity_DX_SUPPLY_SI_MV_RMV,ADP FP Equity_DX_BROKER_SI_MV_RMV,ADP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADP FP Equity_DX_UTILIZATION_QUANTITY,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADP FP Equity_DX_ACTIVE_UTILIZATION_MV,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADP FP Equity_DX_BROKER_SI_CON_RATIO,ADP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADP FP Equity_DX_DEMAND_SUPPLY_RATIO,ADP FP Equity_PX_LAST
2017-12-05,1170056.0,189724586.91,3.56,17.21,1.18,189.16,1.0,139885512.6,1063865.0,862692.0,172505715.67,0.0,0.0,41682.0,2.47,0.0,0.0,0.0,0.16,13884.0,1180.0,0.0,0.0,2.47,41682.0,0.0,0.0,0.0,172.23,0.0,0.0,0.0,17.25,17.25,5104123.0,827633572.83,0.0,823.74,17.29,12.5,0.2621,46.07,0.1897,162.85
2017-12-06,1095112.0,180583968.8,3.33,15.95,1.11,178.99,1.0,136716941.0,1056370.0,829090.0,174195413.0,0.0,0.0,8229.0,0.0,0.0,2000.0,0.0,8.23,0.0,51159.0,0.0,0.0,0.0,8229.0,0.33,38771.0,35602.0,173.09,5.44,0.54,0.0,17.11,17.11,5116207.0,843662534.3,3336.0,835.34,17.16,12.4,0.2755,47.66,0.1774,164.9
2017-12-07,1077491.0,177786015.0,3.27,15.24,1.09,176.94,1.0,134189550.0,1048269.0,813270.0,172964385.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.31,2000.0,8101.0,0.0,0.0,0.33,0.0,0.0,0.0,17820.0,173.01,2.54,0.0,0.0,16.99,16.99,5122000.0,845130000.0,0.0,844.9,17.0,12.58,0.2832,48.41,0.1746,165.0
2017-12-08,1067431.0,175592399.5,3.24,15.17,1.08,174.79,1.0,132128045.0,1042087.0,803210.0,171423311.5,0.0,0.0,935.0,0.04,0.0,0.0,0.0,1.21,250.0,7117.0,0.0,0.0,0.04,935.0,0.0,0.0,10310.0,171.63,1.73,0.0,0.0,16.81,16.81,5156995.0,848325677.5,0.0,850.89,16.78,12.7,0.2874,48.79,0.1722,164.5
2017-12-11,1080930.0,175921357.5,3.29,15.43,1.09,175.79,1.0,132772426.5,927299.0,815806.0,150917912.25,0.0,0.0,3531.0,2.32,0.0,0.0,0.0,20.29,14607.0,121396.0,0.0,0.0,2.32,3531.0,0.0,3077.0,2011.0,151.85,0.34,0.0,0.0,15.0,15.0,5253132.0,854947233.0,0.0,862.18,14.97,12.52,0.2824,48.05,0.1749,162.75
2017-12-12,1069336.0,173232432.0,3.25,15.35,1.08,173.16,1.0,131925348.0,907425.0,814354.0,147002850.0,0.0,0.0,4406.0,0.0,0.0,0.0,0.0,4.15,0.0,24760.0,0.0,0.0,0.0,4406.0,0.0,480.0,1452.0,147.42,0.29,0.0,0.0,14.77,14.77,5237864.0,848533968.0,0.0,853.23,14.73,12.51,0.2828,48.07,0.174,162.0
2017-12-13,945513.0,152416695.6,2.87,13.65,0.96,152.01,0.0,130834917.2,846450.0,811631.0,136447740.0,0.0,0.0,2619.0,0.34,0.0,0.0,0.0,10.37,2028.0,63594.0,0.0,0.0,0.34,2619.0,0.0,0.0,4751.0,136.48,0.9,0.0,0.0,13.83,13.83,5275846.0,850466375.2,0.0,851.73,13.81,13.65,0.3422,54.5,0.1544,161.2
2017-12-14,853146.0,135991472.4,2.59,12.19,0.86,138.39,0.0,106792739.8,802064.0,669967.0,127849001.6,0.0,0.0,34449.0,0.0,0.0,0.0,0.0,12.75,0.0,78835.0,0.0,0.0,0.0,34449.0,0.0,0.0,141664.0,128.73,20.94,0.0,0.0,13.24,13.24,5255040.0,837653376.0,0.0,844.79,13.22,15.07,0.3999,59.42,0.1409,159.4
2017-12-15,832314.0,131505612.0,2.53,11.75,0.84,133.73,0.0,107303330.0,747636.0,679135.0,118126488.0,0.0,0.0,239.0,0.0,0.0,31448.0,0.0,9.98,0.0,59009.0,0.0,0.0,0.0,239.0,4.97,4342.0,22280.0,118.92,3.95,0.0,0.0,12.39,12.39,5285806.0,835157348.0,0.0,841.93,12.38,15.2,0.4155,61.02,0.138,158.0
2017-12-18,890050.0,140939417.5,2.7,11.69,0.9,142.47,0.0,103415218.0,642865.0,653080.0,101797672.75,0.0,0.0,685.0,0.0,0.0,0.0,0.0,17.47,889.0,109386.0,0.0,0.0,0.0,685.0,0.0,3930.0,26944.0,101.73,4.38,0.0,0.0,10.61,10.61,5417116.0,857800318.6,0.0,855.8,10.62,12.5,0.5821,75.05,0.1469,158.35
2017-12-19,896688.0,141900876.0,2.73,11.75,0.91,143.18,0.0,104647243.5,649503.0,661278.0,102783849.75,0.0,0.0,14340.0,2.59,0.0,0.0,0.0,2.39,16354.0,15010.0,0.0,0.0,2.59,14340.0,0.0,7308.0,8156.0,102.71,1.32,0.0,0.0,10.77,10.77,5383261.0,851901053.25,0.0,851.7,10.76,14.27,0.5776,74.44,0.1486,158.25
2017-12-20,1100897.0,174106860.55,3.35,14.46,1.11,175.47,1.0,105280929.45,607907.0,665703.0,96140492.05,0.0,0.0,2975.0,0.16,0.0,43690.0,0.0,7.08,1000.0,44693.0,0.0,0.0,0.16,2975.0,6.84,122.0,40265.0,96.18,6.38,0.0,0.0,10.08,10.08,5421286.0,857376380.9,0.0,856.56,10.09,8.28,0.63,78.71,0.1826,158.15
2017-12-21,297263.0,47071596.05,0.9,3.92,0.3,47.08,0.0,38401141.8,230807.0,242508.0,36548288.45,0.0,0.0,4261.0,0.0,0.0,0.0,0.0,60.63,0.0,383026.0,0.0,0.0,0.0,4261.0,0.0,1665.0,423195.0,36.52,68.24,0.0,0.0,3.83,3.83,5796287.0,917842046.45,0.0,917.2,3.83,31.15,0.2428,34.25,0.0493,158.35
2017-12-22,295800.0,46825140.0,0.9,4.14,0.3,46.84,0.0,38388224.9,229344.0,242503.0,36305155.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,4761.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.29,0.0,0.0,0.0,3.8,3.8,5811940.0,920030102.0,0.0,920.1,3.79,34.36,0.2917,37.79,0.049,158.3
2017-12-25,292502.0,46303066.6,0.89,4.15,0.3,46.3,0.0,38388224.9,226046.0,242503.0,35783081.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.74,0.0,0.0,0.0,3.74,3.74,5813614.0,920295096.2,0.0,920.04,3.74,31.66,0.2508,34.83,0.0484,0.0
2017-12-26,292502.0,46303066.6,0.89,4.15,0.3,46.33,0.0,38388224.9,226046.0,242503.0,35783081.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.79,0.0,0.0,0.0,3.74,3.74,5814849.0,920490596.7,0.0,920.22,3.74,31.68,0.2508,34.81,0.0484,0.0
2017-12-27,188926.0,30039234.0,0.57,2.68,0.19,29.96,0.0,22089393.0,122470.0,138927.0,19472730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,103576.0,0.0,0.0,0.0,0.0,0.0,0.0,103576.0,19.43,16.4,0.0,0.0,2.02,2.02,5926745.0,942352455.0,0.0,938.52,2.03,18.46,0.3148,49.51,0.0312,159.0
2017-12-28,184406.0,29292893.1,0.56,2.64,0.19,29.31,0.0,21309092.1,122731.0,134146.0,19495819.35,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.62,0.0,3876.0,0.0,0.0,0.0,1000.0,0.0,3137.0,4781.0,19.47,0.7,0.0,0.0,2.03,2.03,5933216.0,942491361.6,0.0,942.11,2.02,18.92,0.312,48.87,0.0305,158.85
2017-12-29,184406.0,29228351.0,0.56,2.66,0.19,29.26,0.0,21262141.0,77536.0,134146.0,12289456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,0.0,45195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.27,0.0,0.0,0.0,1.28,1.28,5985762.0,948743277.0,0.0,948.92,1.28,18.89,0.3123,48.92,0.0304,158.5
2018-01-01,188687.0,29906889.5,0.57,2.75,0.19,29.99,0.0,21736848.5,77536.0,137141.0,12289456.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,5.0,12.31,0.0,0.0,0.0,1.28,1.28,5989181.0,949285188.5,0.0,949.4,1.28,18.52,0.2993,47.75,0.0311,0.0
2018-01-02,184685.0,29346446.5,0.56,2.69,0.19,29.29,0.0,21156581.6,78408.0,133144.0,12459031.2,0.0,2274.0,0.0,0.16,0.36,0.0,0.0,0.25,1000.0,1402.0,0.0,2274.0,0.16,0.0,0.0,0.0,4997.0,12.41,0.84,0.0,0.0,1.21,1.21,6412439.0,1018936557.1,0.0,1015.91,1.21,18.88,0.2926,46.76,0.0285,158.9
2018-01-03,187280.0,29964800.0,0.57,2.79,0.19,29.86,0.0,21718240.0,81454.0,135739.0,13032640.0,0.0,0.0,2340.0,0.49,0.0,0.0,0.0,0.0,2805.0,0.0,0.0,0.0,0.49,2340.0,0.0,706.0,210.0,12.99,0.03,0.0,0.0,1.25,1.25,6409472.0,1025515520.0,0.0,1020.69,1.26,18.67,0.2855,46.15,0.0289,160.0
2018-01-04,189137.0,30810417.3,0.57,2.86,0.19,30.4,0.0,22414388.4,80061.0,137596.0,13041936.9,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.22,3250.0,1393.0,0.0,0.0,0.52,0.0,0.0,0.0,1393.0,12.88,0.22,0.0,0.0,1.23,1.23,6414453.0,1044914393.7,0.0,1029.68,1.24,18.36,0.2796,45.59,0.0291,162.9
2018-01-05,190612.0,30993511.2,0.58,2.85,0.19,31.08,0.0,23230011.6,74956.0,142866.0,12187845.6,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.84,6580.0,5205.0,0.0,0.0,1.09,0.0,0.0,100.0,1310.0,12.21,0.19,0.0,0.0,1.15,1.15,6421941.0,1044207606.6,0.0,1041.91,1.16,18.38,0.2801,45.45,0.0293,162.6
2018-01-08,189820.0,31073534.0,0.58,2.83,0.19,31.02,0.0,23257513.8,72227.0,142074.0,11823559.9,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.43,2675.0,2729.0,0.0,0.0,0.49,0.0,0.0,0.0,3467.0,11.81,0.57,0.0,0.0,1.11,1.11,6439049.0,1054072321.3,0.0,1050.05,1.11,18.44,0.2822,45.51,0.0292,163.7
2018-01-09,186354.0,30506149.8,0.57,2.73,0.19,30.58,0.0,22690129.6,76227.0,138608.0,12478359.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,3466.0,12.5,0.56,0.0,0.0,1.17,1.17,6438326.0,1053953966.2,0.0,1054.77,1.17,18.81,0.2917,46.46,0.0286,163.7
2018-01-10,182369.0,29835568.4,0.55,2.65,0.18,29.86,0.0,22024322.8,75537.0,134623.0,12357853.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.0,12.36,0.66,0.0,0.0,1.16,1.16,6428262.0,1051663663.2,0.0,1051.69,1.16,19.17,0.3036,47.53,0.028,163.6
2018-01-11,172379.0,28270156.0,0.52,2.47,0.17,28.18,0.0,19849740.0,76170.0,121035.0,12491880.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,633.0,14288.0,12.44,2.38,0.0,0.0,1.17,1.17,6439920.0,1056146880.0,0.0,1052.93,1.17,20.29,0.2802,43.89,0.0265,164.0
2018-01-12,212934.0,34985056.2,0.65,3.02,0.22,34.82,0.0,23032888.4,115203.0,140188.0,18927852.9,0.0,0.0,25000.0,3.11,0.0,0.0,0.0,0.87,19153.0,5306.0,0.0,0.0,3.11,25000.0,0.0,19339.0,0.0,18.82,0.0,0.0,0.0,1.77,1.77,6402636.0,1051953094.8,0.0,1047.56,1.77,17.92,0.2088,33.63,0.0327,164.3
2018-01-15,199342.0,32592417.0,0.61,2.79,0.2,32.54,0.0,20698446.0,99616.0,126596.0,16287216.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,2.56,2000.0,15587.0,0.0,0.0,0.33,0.0,0.0,0.0,15592.0,16.25,2.53,0.0,0.0,1.52,1.52,6443227.0,1053467614.5,0.0,1054.98,1.52,19.11,0.2281,35.95,0.0305,163.5
2018-01-16,207224.0,33818956.8,0.63,2.92,0.21,33.87,0.0,21946809.6,102616.0,134478.0,16746931.2,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,7882.0,0.0,0.0,0.0,1.3,0.0,0.0,3000.0,0.0,16.75,0.0,0.0,0.0,1.57,1.57,6439383.0,1050907305.6,0.0,1052.43,1.57,18.3,0.214,34.56,0.0317,163.2
2018-01-17,209351.0,34312628.9,0.64,3.05,0.21,34.27,0.0,22389559.5,102616.0,136605.0,16818762.4,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,3392.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,1265.0,16.83,0.2,0.0,0.0,1.57,1.57,6429374.0,1053774398.6,0.0,1051.65,1.58,18.16,0.2105,34.12,0.0321,163.9
2018-01-18,204385.0,33416947.5,0.62,2.99,0.21,33.49,0.0,21522976.5,100599.0,131639.0,16447936.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,4966.0,16.46,0.81,0.0,0.0,1.54,1.54,6445071.0,1053769108.5,0.0,1055.79,1.54,18.55,0.2186,35.05,0.0312,163.5
2018-01-19,199433.0,32647182.1,0.61,2.92,0.2,32.65,0.0,20738661.9,99108.0,126687.0,16223979.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1491.0,0.0,0.0,0.0,0.0,0.0,0.0,4952.0,16.24,0.81,0.0,0.0,1.52,1.52,6422195.0,1051313321.5,0.0,1051.02,1.52,19.07,0.2278,35.91,0.0306,163.7
2018-01-22,169157.0,27572591.0,0.51,2.48,0.17,27.62,0.0,15714993.0,99108.0,96411.0,16154604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30276.0,16.16,4.97,0.0,0.0,1.52,1.52,6432262.0,1048458706.0,0.0,1051.05,1.51,22.02,0.2017,26.7,0.0259,163.0
2018-01-23,169803.0,27711849.6,0.52,2.57,0.17,27.66,0.0,15839702.4,99108.0,97057.0,16174425.6,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,1363.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,717.0,16.14,0.12,0.0,0.0,1.52,1.52,6419168.0,1047608217.6,0.0,1045.57,1.52,22.01,0.2002,26.53,0.0261,163.2
2018-01-24,169897.0,27642241.9,0.52,2.6,0.17,27.61,0.0,15806467.7,98391.0,97151.0,16008215.7,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.12,1021.0,717.0,0.0,0.0,0.17,0.0,0.0,0.0,927.0,15.96,0.16,0.0,0.0,1.51,1.51,6401206.0,1041476216.2,0.0,1041.31,1.51,21.98,0.1999,26.56,0.0261,162.7
2018-01-25,167447.0,27243626.9,0.51,2.57,0.17,27.24,0.0,15407852.7,97464.0,94701.0,15857392.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,15.88,0.4,0.0,0.0,1.5,1.5,6384734.0,1038796221.8,0.0,1038.88,1.51,22.29,0.2048,26.93,0.0258,162.7
2018-01-26,162783.0,26794081.8,0.49,2.48,0.16,26.68,0.0,14718861.2,96401.0,89422.0,15867604.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,1678.0,0.0,0.0,0.0,0.0,0.0,615.0,5279.0,15.82,0.86,0.0,0.0,1.57,1.57,6045095.0,995022637.0,0.0,986.9,1.58,23.03,0.2152,27.57,0.0265,164.6
2018-01-29,162783.0,26794081.8,0.49,2.53,0.16,26.84,0.0,14718861.2,96180.0,89422.0,15831228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0.0,0.0,0.0,1.5,1.5,6326995.0,1041423377.0,0.0,1042.48,1.5,22.88,0.2153,27.71,0.0253,164.6
2018-01-30,165145.0,27116809.0,0.5,2.62,0.17,27.14,0.0,14979473.4,98737.0,91227.0,16212615.4,0.0,0.0,557.0,0.32,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.32,557.0,0.0,2000.0,195.0,16.21,0.03,0.0,0.0,1.53,1.53,6362082.0,1044653864.4,0.0,1045.65,1.53,22.58,0.2101,27.32,0.0256,164.2
2018-01-31,171672.0,28720725.6,0.52,2.78,0.17,28.41,0.0,16354244.2,98737.0,97754.0,16518700.1,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,6527.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,16.41,0.0,0.0,0.0,1.53,1.53,6367769.0,1065327753.7,0.0,1050.0,1.54,21.96,0.1962,26.06,0.0265,167.3
2018-02-01,175042.0,29319535.0,0.53,3.06,0.18,29.26,0.0,16998737.5,98376.0,101485.0,16477980.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.06,3731.0,361.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,16.44,0.0,0.0,0.0,1.52,1.52,6375078.0,1067825565.0,0.0,1065.48,1.52,21.35,0.1906,25.73,0.027,167.5
2018-02-02,177398.0,29554506.8,0.54,3.14,0.18,29.65,0.0,17299910.6,98376.0,103841.0,16389441.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2356.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,16.42,0.0,0.0,0.0,1.51,1.51,6396298.0,1065623246.8,0.0,1070.06,1.51,20.95,0.1872,25.47,0.0273,166.6
2018-02-05,155167.0,25230154.2,0.47,2.76,0.16,25.73,0.0,13269786.0,100376.0,81610.0,16321137.6,0.0,0.0,2000.0,1.28,0.0,0.0,0.0,0.0,7769.0,0.0,0.0,0.0,1.28,2000.0,0.0,0.0,30000.0,16.51,5.01,0.0,0.0,1.54,1.54,6420748.0,1044013624.8,0.0,1065.51,1.53,23.59,0.2094,29.28,0.0238,162.6
2018-02-06,152541.0,24086223.9,0.46,2.67,0.15,24.64,0.0,12471573.6,100376.0,78984.0,15849370.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.0,16.04,0.49,0.0,0.0,1.54,1.54,6418939.0,1013550468.1,0.0,1037.74,1.52,23.93,0.2134,29.83,0.0234,157.9
2018-02-07,169959.0,27465374.4,0.52,2.87,0.17,27.11,0.0,15255363.2,108920.0,94402.0,17601472.0,0.0,0.0,3000.0,1.58,0.0,5020.0,0.0,0.0,10398.0,308.0,0.0,0.0,1.58,3000.0,0.8,5852.0,0.0,17.5,0.0,0.0,0.0,1.68,1.68,6392955.0,1033101528.0,0.0,1016.48,1.69,22.5,0.1884,26.64,0.0261,161.6
2018-02-08,166262.0,26286022.2,0.51,2.75,0.17,26.75,0.0,14246707.2,115333.0,90112.0,18234147.3,0.0,0.0,1837.0,0.47,0.0,0.0,0.0,0.1,1917.0,524.0,0.0,0.0,0.47,1837.0,0.0,5100.0,6207.0,18.42,0.93,0.0,0.0,1.78,1.78,6379861.0,1008656024.1,0.0,1026.85,1.76,22.41,0.1987,28.91,0.0256,158.1
2018-02-09,166389.0,26339378.7,0.51,2.69,0.17,26.34,0.0,14284833.7,118333.0,90239.0,18732113.9,0.0,0.0,3000.0,0.63,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,0.0,0.63,3000.0,0.0,0.0,4273.0,18.73,0.71,0.0,0.0,1.85,1.85,6290870.0,995844721.0,0.0,995.11,1.85,22.78,0.2013,28.69,0.026,158.3
2018-02-12,174487.0,28144753.1,0.53,2.73,0.18,27.69,0.0,15208654.4,122382.0,94288.0,19740216.6,0.0,0.0,4049.0,0.63,0.0,0.0,0.0,0.0,4049.0,0.0,0.0,0.0,0.63,4049.0,0.0,0.0,0.0,19.56,0.0,0.0,0.0,1.91,1.91,6283881.0,1013590005.3,0.0,998.1,1.92,22.59,0.2058,30.31,0.0272,161.3
2018-02-13,187631.0,30471274.4,0.57,2.87,0.19,30.22,0.0,16139312.0,127634.0,99380.0,20727761.6,0.0,0.0,8052.0,1.66,0.0,0.0,0.0,0.57,9292.0,4200.0,0.0,0.0,1.66,8052.0,0.0,1400.0,4200.0,20.62,0.66,0.0,0.0,2.03,2.03,6156001.0,999734562.4,0.0,992.91,2.03,21.74,0.2232,34.18,0.0299,162.4
2018-02-14,190415.0,31266143.0,0.58,2.87,0.19,30.88,0.0,16876311.8,127019.0,102779.0,20856519.8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.3,4573.0,1887.0,0.0,0.0,0.75,0.0,0.0,1272.0,1174.0,20.68,0.17,0.0,0.0,2.03,2.03,6135669.0,1007476849.8,0.0,996.71,2.03,21.48,0.2176,33.59,0.0304,164.2
2018-02-15,204242.0,33291446.0,0.62,3.05,0.21,33.38,0.0,17154609.0,137490.0,105243.0,22410870.0,0.0,0.0,7007.0,1.38,0.0,2000.0,0.0,0.48,7707.0,2892.0,0.0,0.0,1.38,7007.0,0.34,6356.0,7243.0,22.41,1.13,0.0,0.0,2.19,2.19,6133280.0,999724640.0,0.0,1003.42,2.19,20.37,0.2217,36.34,0.0326,163.0
2018-02-16,207827.0,34166758.8,0.63,3.08,0.21,34.06,0.0,17891323.2,135231.0,108828.0,22231976.4,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.37,5844.0,2259.0,0.0,0.0,0.94,0.0,0.0,0.0,2259.0,22.19,0.37,0.0,0.0,2.15,2.15,6152740.0,1011510456.0,0.0,1005.75,2.16,20.09,0.218,35.6,0.0331,164.4
2018-02-19,196724.0,32498804.8,0.6,2.94,0.2,32.37,0.0,16028530.0,130126.0,97025.0,21496815.2,0.0,0.0,3224.0,0.07,0.0,1700.0,0.0,1.93,375.0,11736.0,0.0,0.0,0.07,3224.0,0.28,3407.0,13878.0,21.47,2.25,0.0,0.0,2.07,2.07,6163245.0,1018168074.0,0.0,1014.84,2.07,21.48,0.2387,37.87,0.0313,165.2
2018-02-20,198345.0,32627752.5,0.6,3.02,0.2,32.82,0.0,16943829.0,126770.0,103002.0,20853665.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,1.38,7414.0,8356.0,0.0,0.0,1.36,0.0,0.0,5000.0,1437.0,20.94,0.24,0.0,0.0,2.01,2.01,6173255.0,1015500447.5,0.0,1019.85,2.01,21.08,0.256,40.34,0.0315,164.5
2018-02-21,200744.0,32821644.0,0.61,3.06,0.2,33.05,0.0,17233063.5,130192.0,105401.0,21286392.0,0.0,0.0,4098.0,0.08,0.0,2500.0,0.0,0.11,575.0,676.0,0.0,0.0,0.08,4098.0,0.41,0.0,676.0,21.4,0.11,0.0,0.0,2.07,2.07,6157233.0,1006707595.5,0.0,1012.74,2.07,20.77,0.25,39.81,0.0319,163.5
2018-02-22,203727.0,33411228.0,0.62,3.13,0.21,33.29,0.0,17889776.0,134492.0,109084.0,22056688.0,0.0,0.0,1858.0,0.96,0.0,0.0,0.0,0.15,6598.0,700.0,0.0,0.0,0.96,1858.0,0.0,3142.0,2915.0,21.99,0.49,0.0,0.0,2.14,2.14,6136864.0,1006445696.0,0.0,1003.69,2.14,20.55,0.2457,39.75,0.0325,164.0
2018-02-23,201727.0,33708581.7,0.61,3.13,0.2,33.27,0.0,17893736.4,132492.0,107084.0,22139413.2,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.4,0.0,2450.0,0.0,0.0,0.0,450.0,0.0,0.0,2000.0,21.96,0.3,0.0,0.0,2.12,2.12,6119114.0,1022503949.4,0.0,1008.13,2.13,20.98,0.2499,40.06,0.0323,167.1
2018-02-26,200189.0,33651770.9,0.61,3.06,0.2,33.47,0.0,17645793.2,133392.0,104972.0,22423195.2,0.0,0.0,326.0,0.25,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.25,326.0,0.0,574.0,2438.0,22.32,0.36,0.0,0.0,2.13,2.13,6142973.0,1032633761.3,0.0,1027.14,2.13,21.0,0.254,40.71,0.0319,168.1
2018-02-27,210949.0,35186293.2,0.64,3.22,0.21,35.48,0.0,18075448.8,144758.0,108366.0,24145634.4,0.0,0.0,7366.0,0.67,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.67,7366.0,0.0,4000.0,606.0,24.29,0.09,0.0,0.0,2.31,2.31,6126635.0,1021922718.0,0.0,1028.95,2.31,19.54,0.2295,38.55,0.0336,166.8
2018-02-28,220106.0,36537596.0,0.67,3.34,0.22,36.76,0.0,19601280.0,149610.0,118080.0,24835260.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.43,11714.0,2557.0,0.0,0.0,1.94,0.0,0.0,7409.0,2000.0,24.94,0.35,0.0,0.0,2.39,2.39,6121850.0,1016227100.0,0.0,1021.08,2.38,18.67,0.2141,36.72,0.0351,166.0
