DATE,BNP FP Equity_DX_SI_QTY,BNP FP Equity_DX_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BNP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BNP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BNP FP Equity_DX_SI_MV,BNP FP Equity_DX_DSS,BNP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY,BNP FP Equity_DX_BROKER_SI_QTY,BNP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BNP FP Equity_DX_BROKER_SI_MV_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_x,BNP FP Equity_DX_BROKER_SI_MV_INC_x,BNP FP Equity_DX_SUPPLY_SI_MV_NEW,BNP FP Equity_DX_BROKER_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_NEW,BNP FP Equity_DX_SUPPLY_SI_MV_DEC,BNP FP Equity_DX_BROKER_SI_QTY_INC,BNP FP Equity_DX_SUPPLY_SI_QTY_DEC,BNP FP Equity_DX_BROKER_SI_MV_NEW_y,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BNP FP Equity_DX_BROKER_SI_MV_INC_y,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_y,BNP FP Equity_DX_BROKER_SI_MV_ADD,BNP FP Equity_DX_SUPPLY_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_DEC,BNP FP Equity_DX_SUPPLY_SI_MV,BNP FP Equity_DX_BROKER_SI_MV_DEC,BNP FP Equity_DX_SUPPLY_SI_MV_RMV,BNP FP Equity_DX_BROKER_SI_MV_RMV,BNP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BNP FP Equity_DX_UTILIZATION_QUANTITY,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BNP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BNP FP Equity_DX_ACTIVE_UTILIZATION_MV,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BNP FP Equity_DX_BROKER_SI_CON_RATIO,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BNP FP Equity_DX_DEMAND_SUPPLY_RATIO,BNP FP Equity_PX_LAST
2024-03-26,11796211.0,758614329.41,1.14,3.87,1.03,737.67,1.0,588588593.15,8697578.0,9152365.0,559341241.18,0.0,0.0,336204.0,130.95,0.0,0.0,0.0,68.74,2105135.0,1104108.0,0.0,0.0,130.95,336204.0,0.0,303039.0,457326.0,545.9,28.89,0.0,0.0,2.56,2.56,330897792.0,21280037003.52,0.0,20847.49,2.55,15.56,0.1866,35.22,0.0347,64.31
2024-03-27,9526591.0,616084639.97,0.92,3.08,0.83,610.18,0.0,451081463.09,8712244.0,6975127.0,563420819.48,0.0,0.0,2516475.0,5.71,0.0,0.0,0.0,153.48,80891.0,2501809.0,0.0,0.0,5.71,2516475.0,0.0,0.0,2258129.0,560.57,134.01,0.0,0.0,2.65,2.65,320374240.0,20718602100.8,0.0,20631.01,2.65,17.34,0.1598,29.08,0.0289,64.67
2024-03-28,9049804.0,596020091.44,0.87,2.91,0.79,583.82,0.0,424449259.2,7547022.0,6444720.0,497046868.92,0.0,0.0,19967.0,27.58,0.0,0.0,0.0,77.4,428832.0,1246118.0,0.0,0.0,27.58,19967.0,0.0,60929.0,959239.0,489.84,60.3,0.0,0.0,2.32,2.32,317783552.0,20929224734.72,0.0,20660.38,2.32,18.07,0.1417,24.76,0.0278,65.86
2024-03-29,9049804.0,596020091.44,0.87,2.88,0.79,589.36,0.0,424449259.2,7547022.0,6444720.0,497046868.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.2,0.0,0.0,0.0,2.34,2.34,315551552.0,20782225214.72,0.0,20710.08,2.34,18.17,0.1423,24.98,0.028,0.0
2024-04-01,8850529.0,582895839.94,0.85,2.82,0.77,579.44,0.0,411325007.7,7547022.0,6245445.0,497046868.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199275.0,498.13,10.81,0.0,0.0,2.33,2.33,316724160.0,20859453177.6,0.0,20844.78,2.33,18.6,0.1421,25.42,0.0273,0.0
2024-04-02,9841980.0,643862331.6,0.95,3.13,0.86,644.17,0.0,500073881.84,8278436.0,7644052.0,541575283.12,0.0,0.0,894941.0,86.53,0.0,500000.0,0.0,44.91,1303827.0,653582.0,0.0,0.0,86.53,894941.0,32.71,490055.0,405220.0,544.77,26.79,0.0,0.0,2.53,2.53,318904960.0,20862762483.2,0.0,20947.89,2.53,21.56,0.1487,22.8,0.0301,65.42
2024-04-03,10668132.0,709750821.96,1.03,3.39,0.93,694.73,0.0,558511299.87,8923394.0,8394879.0,593673402.82,0.0,0.0,665705.0,42.75,0.0,600132.0,0.0,34.71,674480.0,525565.0,0.0,0.0,42.75,665705.0,39.21,504818.0,523785.0,582.24,35.77,0.0,0.0,2.72,2.72,318728736.0,21205022806.08,0.0,20892.37,2.71,20.92,0.1519,26.12,0.0326,66.53
2024-04-04,13563512.0,910925465.92,1.31,4.28,1.18,898.75,1.0,713362505.76,9464400.0,10621836.0,635629104.0,0.0,0.0,634662.0,191.88,0.0,410755.0,0.0,70.4,2824904.0,1154256.0,0.0,0.0,191.88,634662.0,27.59,1060600.0,1008702.0,630.72,64.43,0.0,0.0,2.87,2.87,320267520.0,21509166643.2,0.0,21348.41,2.87,16.83,0.1281,21.39,0.0411,67.16
2024-04-05,15909944.0,1058806773.2,1.53,5.05,1.39,1064.12,1.0,792978854.25,11087334.0,11915535.0,737862077.7,0.0,0.0,1008762.0,94.16,0.0,0.0,0.0,3.25,1363099.0,101284.0,0.0,0.0,94.16,1008762.0,0.0,715456.0,69400.0,746.85,3.61,0.0,0.0,3.36,3.36,319089056.0,21235376676.8,0.0,21381.12,3.38,19.96,0.128,20.22,0.0482,66.55
2024-04-08,17237976.0,1154772012.24,1.66,5.45,1.5,1151.49,1.0,832429731.21,13056996.0,12426179.0,874688162.04,0.0,0.0,1585439.0,58.54,0.0,105489.0,0.0,29.59,841238.0,432685.0,0.0,0.0,58.54,1585439.0,7.01,816908.0,436083.0,870.72,29.04,0.0,0.0,3.94,3.94,318364384.0,21327230084.16,0.0,21207.32,3.94,19.74,0.1315,21.35,0.052,66.99
2024-04-09,15389925.0,1025584602.0,1.48,4.91,1.34,1025.48,1.0,810694392.48,11390281.0,12165282.0,759048325.84,0.0,0.0,613737.0,58.83,0.0,0.0,0.0,209.66,854292.0,3161933.0,0.0,0.0,58.83,613737.0,0.0,881481.0,1115189.0,762.83,79.16,0.0,0.0,3.44,3.44,319856864.0,21315261416.96,0.0,21392.73,3.44,16.64,0.1415,26.76,0.0465,66.64
2024-04-10,17358808.0,1158353257.84,1.67,5.54,1.51,1158.87,1.0,935621997.3,12476251.0,14021010.0,832540229.23,0.0,0.0,510480.0,128.78,0.0,518224.0,0.0,8.89,1904504.0,131451.0,0.0,0.0,128.78,510480.0,34.58,706941.0,567000.0,835.35,38.01,0.0,0.0,3.82,3.82,313808544.0,20940444141.12,0.0,20991.47,3.83,15.11,0.1399,25.39,0.0532,66.73
2024-04-11,15812742.0,1035892728.42,1.52,5.06,1.38,1050.45,1.0,822774089.69,11795077.0,12559519.0,772695494.27,0.0,0.0,553037.0,56.92,0.0,0.0,0.0,91.16,846510.0,1353009.0,0.0,0.0,56.92,553037.0,0.0,118798.0,2308001.0,786.86,158.42,0.0,0.0,3.62,3.62,314178592.0,20581839561.92,0.0,20880.23,3.63,16.66,0.1682,32.55,0.0485,65.51
2024-04-12,15130988.0,988961375.68,1.46,4.79,1.32,990.29,1.0,753048115.84,12103639.0,11521544.0,791093845.04,0.0,0.0,390099.0,6.73,0.0,0.0,0.0,31.43,113767.0,471737.0,0.0,0.0,6.73,390099.0,0.0,390200.0,1151742.0,794.9,86.56,0.0,0.0,3.73,3.73,312093536.0,20398433512.96,0.0,20470.06,3.74,13.28,0.1598,32.46,0.0467,65.36
2024-04-15,13965501.0,918511000.77,1.35,4.42,1.22,911.04,1.0,709967682.08,11420347.0,10794704.0,751116222.19,0.0,0.0,123903.0,8.99,0.0,0.0,0.0,54.22,145294.0,809776.0,0.0,0.0,8.99,123903.0,0.0,2581.0,872134.0,747.93,58.53,0.0,0.0,3.44,3.44,320481344.0,21078057994.88,0.0,20982.66,3.44,14.26,0.155,30.37,0.0421,65.77
2024-04-16,14963498.0,955120077.34,1.44,4.8,1.3,978.79,1.0,759007827.89,11419895.0,11891083.0,728931897.85,0.0,0.0,255630.0,122.9,0.0,0.0,0.0,69.42,1852971.0,1090425.0,0.0,0.0,122.9,255630.0,0.0,834343.0,756592.0,748.77,47.78,0.0,0.0,3.46,3.46,318514816.0,20330800705.28,0.0,20781.05,3.48,16.01,0.137,27.91,0.0454,63.83
2024-04-17,15256774.0,978722052.1,1.47,4.84,1.33,972.6,1.0,768620794.7,11718024.0,11981618.0,751711239.6,0.0,0.0,353248.0,54.3,0.0,0.0,0.0,79.13,1033842.0,1192845.0,0.0,0.0,54.3,353248.0,0.0,1137726.0,943307.0,745.88,61.82,0.0,0.0,3.57,3.57,316544320.0,20306318128.0,0.0,20204.64,3.56,23.33,0.1631,27.38,0.0465,64.15
2024-04-18,16508500.0,1080646410.0,1.59,5.29,1.44,1060.39,1.0,875771142.12,13151795.0,13378722.0,860916500.7,0.0,0.0,983125.0,120.36,0.0,4981.0,0.0,12.53,1825808.0,205773.0,0.0,0.0,120.36,983125.0,0.34,656419.0,433685.0,845.5,26.84,0.0,0.0,3.99,3.99,316481792.0,20716898104.32,0.0,20410.96,3.98,19.19,0.1652,29.63,0.0501,65.46
2024-04-19,18194472.0,1190464302.96,1.75,5.78,1.59,1183.46,1.0,997222097.79,13721623.0,15241053.0,897805792.89,0.0,0.0,152061.0,125.69,0.0,0.0,0.0,39.9,1862331.0,696469.0,0.0,0.0,125.69,152061.0,0.0,1114236.0,0.0,895.98,0.0,0.0,0.0,4.57,4.57,286687392.0,18757956058.56,0.0,18761.8,4.56,21.74,0.1619,26.98,0.0606,65.43
2024-04-22,21122954.0,1407211195.48,2.03,6.71,1.84,1380.65,1.0,985208470.98,16965548.0,14788479.0,1130244807.76,0.0,0.0,2358308.0,77.21,0.0,0.0,0.0,93.68,1178608.0,1434602.0,0.0,0.0,77.21,2358308.0,0.0,2320220.0,1631182.0,1110.94,104.97,0.0,0.0,5.67,5.67,282236608.0,18802602824.96,0.0,18541.69,5.65,12.84,0.1409,27.97,0.0706,66.62
2024-04-23,21091472.0,1435274669.6,2.03,6.77,1.84,1401.37,1.0,1038107309.35,17798764.0,15255067.0,1211205890.2,0.0,0.0,1020125.0,44.19,0.0,436675.0,0.0,9.39,529697.0,186909.0,0.0,0.0,44.19,1020125.0,29.09,0.0,499784.0,1185.07,30.03,0.0,0.0,5.95,5.95,281150656.0,19132302140.8,0.0,18779.81,5.94,12.8,0.1496,29.71,0.0706,68.05
2024-04-24,24485868.0,1658427839.64,2.36,7.84,2.13,1659.58,1.0,1248729069.64,20597268.0,18436868.0,1395052961.64,0.0,0.0,1623206.0,249.72,0.0,0.0,0.0,18.18,3612923.0,331313.0,0.0,0.0,249.72,1623206.0,0.0,1506610.0,431121.0,1402.25,15.3,0.0,0.0,6.93,6.93,276828192.0,18749573444.16,0.0,18816.37,6.94,24.77,0.1586,25.38,0.0823,67.73
2024-04-25,26238174.0,1793641574.64,2.53,8.35,2.29,1773.55,1.0,1372234850.72,21375074.0,20073652.0,1461200058.64,0.0,0.0,657431.0,124.32,0.0,3207.0,0.0,46.88,1875401.0,688379.0,0.0,0.0,124.32,657431.0,0.22,808754.0,241824.0,1447.54,16.78,0.0,0.0,7.18,7.18,276467072.0,18899289041.92,0.0,18732.83,7.17,25.28,0.1627,25.98,0.0881,68.36
2024-04-26,26827142.0,1797686785.42,2.58,8.57,2.34,1827.7,1.0,1377157355.2,21411828.0,20551520.0,1434806594.28,0.0,0.0,897913.0,93.3,0.0,0.0,0.0,60.12,1236100.0,1000579.0,0.0,0.0,93.3,897913.0,0.0,139421.0,758232.0,1460.71,52.59,0.0,0.0,7.22,7.22,275069344.0,18432396741.44,0.0,18715.37,7.24,27.22,0.1783,27.33,0.0905,67.01
2024-04-29,27746098.0,1878965756.56,2.67,9.01,2.42,1860.12,1.0,1481721184.64,21999284.0,21880112.0,1489791512.48,0.0,0.0,178964.0,75.36,0.0,0.0,0.0,17.75,1377381.0,252733.0,0.0,0.0,75.36,178964.0,0.0,661224.0,48789.0,1475.54,3.98,0.0,0.0,7.38,7.38,275933344.0,18686206055.68,0.0,18506.05,7.38,26.69,0.1837,29.14,0.0931,67.72
2024-04-30,30303800.0,2048839918.0,2.92,9.92,2.64,2052.77,1.0,1576840850.78,24373664.0,23322598.0,1647903423.04,0.0,0.0,1788843.0,135.85,0.0,0.0,0.0,13.24,1834342.0,213409.0,0.0,0.0,135.85,1788843.0,0.0,798947.0,391857.0,1654.39,25.16,0.0,0.0,8.19,8.19,273194816.0,18470701509.76,0.0,18523.66,8.2,27.67,0.1914,29.66,0.1018,67.61
2024-05-01,30640022.0,2071571887.42,2.95,10.81,2.67,2064.69,1.0,1599572820.2,24373664.0,23658820.0,1647903423.04,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,557325.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,221103.0,1644.68,18.24,0.0,0.0,8.17,8.17,274042752.0,18528030462.72,0.0,18509.06,8.16,27.34,0.1845,28.79,0.1027,0.0
2024-05-02,31422858.0,2119471772.1,3.03,11.09,2.74,2120.67,1.0,1635724014.4,25942330.0,24250912.0,1749810158.5,0.0,0.0,959607.0,85.32,0.0,0.0,0.0,21.79,1197988.0,322290.0,0.0,0.0,85.32,959607.0,0.0,931348.0,605896.0,1749.64,41.59,0.0,0.0,8.71,8.71,272057088.0,18350250585.6,0.0,18354.83,8.7,26.36,0.1852,30.03,0.1054,67.45
2024-05-03,32186948.0,2177125162.72,3.1,11.42,2.81,2164.4,1.0,1578149018.16,26622844.0,23331594.0,1800769168.16,0.0,0.0,527499.0,32.25,0.0,0.0,0.0,115.9,473663.0,1698473.0,0.0,0.0,32.25,527499.0,0.0,1851489.0,1392981.0,1789.95,100.1,0.0,0.0,8.96,8.96,270379424.0,18288464239.36,0.0,18207.08,8.95,26.01,0.1677,26.44,0.1084,67.64
2024-05-06,32098112.0,2190054181.76,3.09,11.55,2.8,2173.64,1.0,1579677198.74,26582060.0,23152238.0,1813693953.8,0.0,0.0,245470.0,53.5,0.0,0.0,0.0,53.86,702038.0,875750.0,0.0,0.0,53.5,245470.0,0.0,589496.0,881394.0,1799.67,56.31,0.0,0.0,8.94,8.94,270648416.0,18466341423.68,0.0,18335.28,8.94,24.87,0.1632,26.52,0.108,68.23
2024-05-07,31346046.0,2181684801.6,3.02,11.53,2.73,2143.78,1.0,1440334555.2,28752088.0,20694462.0,2001145324.8,0.0,0.0,2463052.0,46.85,0.0,0.0,0.0,200.98,675062.0,3094467.0,0.0,0.0,46.85,2463052.0,0.0,2801441.0,3132838.0,1968.71,205.63,0.0,0.0,9.66,9.66,268889760.0,18714727296.0,0.0,18437.52,9.65,19.36,0.1392,24.3,0.1053,69.6
2024-05-08,40407360.0,2826090758.4,3.96,15.09,3.57,2832.45,1.0,1837000956.96,33802552.0,26265384.0,2364150486.88,0.0,0.0,3532765.0,396.69,0.0,500000.0,0.0,132.28,5237100.0,1999213.0,0.0,0.0,396.69,3532765.0,34.96,3516911.0,166179.0,2355.61,0.86,0.0,0.0,11.37,11.37,263491392.0,18428587956.48,0.0,18373.21,11.36,16.2,0.1218,18.28,0.1359,69.94
2024-05-09,39058704.0,2757935089.44,3.82,14.71,3.45,2741.75,1.0,1618160896.8,33023204.0,22916880.0,2331768434.44,0.0,0.0,581275.0,107.39,0.0,209000.0,0.0,318.6,1495422.0,4565679.0,0.0,0.0,107.39,581275.0,14.62,3205059.0,5052925.0,2304.39,356.56,0.0,0.0,11.02,11.02,266768800.0,18836544968.0,0.0,18670.83,10.99,19.0,0.1331,21.36,0.1303,70.61
2024-05-10,40991996.0,2918630115.2,4.01,15.53,3.63,2905.56,1.0,1485688249.6,35612452.0,20866408.0,2535606582.4,0.0,0.0,3572502.0,0.0,0.0,73078.0,0.0,93.04,0.0,1439864.0,0.0,0.0,0.0,3572502.0,5.17,456608.0,2123550.0,2514.64,138.65,0.0,0.0,11.85,11.85,264842240.0,18856767488.0,0.0,18710.04,11.85,18.19,0.1601,28.19,0.1364,71.2
2024-05-13,47178888.0,3379423747.44,4.62,18.15,4.17,3371.81,1.0,1756876459.52,44179168.0,24527104.0,3164553803.84,0.0,0.0,7337188.0,266.82,0.0,0.0,0.0,101.15,3668352.0,1492414.0,0.0,0.0,266.82,7337188.0,0.0,2721943.0,7657.0,3144.17,0.0,0.0,0.0,14.42,14.42,262229952.0,18783531461.76,0.0,18676.63,14.41,17.17,0.165,28.96,0.154,71.63
2024-05-14,59761936.0,4274173662.72,5.85,23.3,5.28,4293.45,2.0,2162927579.52,53815936.0,30242276.0,3848915742.72,0.0,0.0,3262681.0,551.87,0.0,0.0,0.0,77.68,7534991.0,1151191.0,0.0,0.0,551.87,3262681.0,0.0,7525277.0,1819819.0,3852.16,130.41,0.0,0.0,17.57,17.57,252563968.0,18063374991.36,0.0,18074.26,17.57,23.54,0.171,27.21,0.1951,71.52
2024-05-15,88896200.0,6378302350.0,8.7,35.44,7.86,6352.76,2.0,3159210474.0,73222112.0,44030808.0,5253686536.0,0.0,0.0,12986803.0,1085.19,0.0,1500000.0,0.0,607.27,15136183.0,8453640.0,0.0,0.0,1085.19,12986803.0,112.01,14873011.0,2847649.0,5221.2,222.65,0.0,0.0,23.78,23.78,234673792.0,16837844576.0,0.0,16759.67,23.75,22.38,0.1955,32.76,0.2887,71.75
2024-05-16,99515760.0,7126323573.6,9.74,40.32,8.8,7146.1,2.0,2970127295.52,80188488.0,41476432.0,5742297625.68,0.0,0.0,7584589.0,261.01,0.0,0.0,0.0,429.21,3460020.0,6094280.0,0.0,0.0,261.01,7584589.0,0.0,5476068.0,6014397.0,5754.9,439.17,0.0,0.0,26.04,26.04,227759616.0,16309866101.76,0.0,16325.08,26.06,25.91,0.2037,33.14,0.3232,71.61
2024-05-17,99200640.0,7173198278.4,9.71,41.16,8.77,7121.25,2.0,2978271017.4,78361768.0,41187540.0,5666339444.08,0.0,0.0,5657657.0,64.88,0.0,190000.0,0.0,708.03,897787.0,9851553.0,0.0,0.0,64.88,5657657.0,14.3,2367180.0,1376680.0,5618.05,98.5,0.0,0.0,25.69,25.69,226685952.0,16391661189.12,0.0,16261.97,25.68,26.86,0.2178,33.44,0.3252,72.31
2024-05-20,97108384.0,6632503598.28,9.51,40.17,8.59,7041.87,2.0,2732118968.82,79663384.0,40001736.0,5441009923.83,0.0,0.0,3240768.0,29.12,0.0,118285.0,0.0,206.08,263648.0,3037909.0,0.0,0.0,29.12,3240768.0,8.55,1332960.0,1567736.0,5772.56,104.62,16.77,0.0,25.97,25.97,227045760.0,15507227678.46,234206.0,16452.52,25.97,26.84,0.2225,34.22,0.3166,72.9
2024-05-21,102078656.0,6976055351.04,9.99,42.71,9.03,7422.67,2.0,2996836932.48,77919736.0,43851872.0,5325034758.24,0.0,0.0,689253.0,358.72,0.0,0.0,0.0,180.58,4516570.0,2507749.0,0.0,0.0,358.72,689253.0,0.0,74852.0,666435.0,5650.92,45.65,0.0,0.0,25.41,25.41,228749248.0,15632723608.32,0.0,16382.74,25.65,25.4,0.2175,33.59,0.3329,68.34
2024-05-22,99692784.0,6731256775.68,9.76,40.39,8.82,6863.41,2.0,2821451217.92,76730952.0,41786896.0,5180873879.04,0.0,0.0,268838.0,0.0,0.0,11300.0,0.0,119.34,464000.0,1457882.0,0.0,0.0,0.0,268838.0,0.77,259.0,2540275.0,5248.38,267.11,0.0,0.0,25.04,25.04,229674880.0,15507647897.6,0.0,15676.54,25.08,25.6,0.2213,34.35,0.3254,67.52
2024-05-23,95818880.0,6428488659.2,9.38,39.15,8.47,6535.07,2.0,2838558846.44,77675232.0,42309716.0,5211231314.88,0.0,0.0,604763.0,35.63,0.0,874135.0,0.0,196.35,561620.0,2801137.0,0.0,0.0,35.63,604763.0,58.8,3153051.0,912934.0,5246.74,54.47,0.85,0.0,25.31,25.31,229218720.0,15378283924.8,12400.0,15467.04,25.33,27.16,0.2073,30.71,0.3122,67.09
2024-05-24,93584216.0,6289795157.36,9.16,38.69,8.28,6340.6,2.0,2861080233.44,75628176.0,42569264.0,5082969708.96,0.0,0.0,1083005.0,32.69,0.0,0.0,0.0,290.86,485614.0,4201063.0,0.0,0.0,32.69,1083005.0,0.0,1822653.0,226068.0,5067.45,16.6,50.79,0.0,24.6,24.6,231824912.0,15580952335.52,751649.0,15582.93,24.54,24.19,0.1966,31.45,0.3044,67.21
2024-05-27,91216600.0,6116985196.0,8.93,38.72,8.07,6192.38,2.0,2857960665.84,72678592.0,42617964.0,4873826379.52,0.0,0.0,39848.0,4.06,0.0,0.0,0.0,199.77,60000.0,2989438.0,0.0,0.0,4.06,39848.0,0.0,0.0,11300.0,4881.75,0.76,0.0,0.0,23.67,23.67,234397792.0,15718715931.52,0.0,15729.71,23.68,22.45,0.1948,32.16,0.297,67.06
2024-05-28,75448048.0,5114623173.92,7.39,32.67,6.67,5126.39,2.0,2820111181.84,67923600.0,41600696.0,4604540844.0,0.0,0.0,1052218.0,7.28,0.0,0.0,0.0,410.24,109123.0,6104206.0,0.0,0.0,7.28,1052218.0,0.0,297002.0,1126392.0,4562.89,84.68,0.0,0.0,22.03,22.03,240418992.0,16298003467.68,0.0,16181.94,22.0,23.87,0.1754,26.68,0.2447,67.79
2024-05-29,77172168.0,5165133204.24,7.55,34.0,6.82,5262.97,2.0,3519323433.36,61290592.0,52582152.0,4102179322.56,0.0,0.0,5344501.0,457.23,0.0,8169320.0,0.0,1260.16,6866141.0,19017652.0,0.0,0.0,457.23,5344501.0,547.42,7040142.0,4054002.0,4161.82,274.05,0.0,0.0,19.81,19.81,248067456.0,16603154830.08,0.0,16795.31,19.86,19.25,0.1477,24.84,0.2495,66.93
2024-05-30,63191344.0,4283741209.76,6.19,28.52,5.59,4278.39,2.0,3007575478.56,52764616.0,44366064.0,3576913318.64,0.0,0.0,2150399.0,82.54,0.0,0.0,0.0,912.4,1197096.0,13259074.0,0.0,0.0,82.54,2150399.0,0.0,2582697.0,9413184.0,3533.24,652.38,0.0,0.0,17.06,17.06,256608128.0,17395464997.12,0.0,17213.41,17.03,17.61,0.1323,19.54,0.2043,67.79
2024-05-31,60410404.0,4089784350.8,5.91,27.52,5.34,4137.46,2.0,3029675737.6,50327352.0,44751488.0,3407161730.4,0.0,0.0,268464.0,335.16,0.0,0.0,0.0,348.31,4770645.0,5370436.0,0.0,0.0,335.16,268464.0,0.0,2664711.0,4385222.0,3408.9,278.31,0.0,0.0,14.85,14.85,288621536.0,19539677987.2,0.0,19553.34,14.85,18.15,0.1517,26.17,0.1782,67.7
2024-06-03,56403132.0,3838797163.92,5.52,25.47,4.99,3856.02,1.0,2700545117.28,46601080.0,39678888.0,3171669504.8,0.0,0.0,960251.0,0.86,0.0,0.0,0.0,353.98,15846.0,5213257.0,0.0,0.0,0.86,960251.0,0.0,526734.0,5088447.0,3147.59,345.49,0.0,0.0,13.75,13.75,292423200.0,19902322992.0,0.0,19786.94,13.72,19.27,0.1596,28.09,0.1664,68.06
2024-06-04,49462768.0,3305596785.44,4.84,22.79,4.37,3406.86,1.0,2337517721.76,43259472.0,34977072.0,2891030513.76,0.0,0.0,732567.0,52.89,0.0,0.0,0.0,279.55,688576.0,4149018.0,0.0,0.0,52.89,732567.0,0.0,74844.0,5390391.0,2940.2,365.7,0.0,0.0,12.79,12.79,295006336.0,19715273434.88,0.0,20002.39,12.82,19.52,0.1827,33.07,0.1462,66.83
2024-06-05,44665672.0,2958207456.56,4.37,20.65,3.95,3025.78,1.0,2180030918.72,41327964.0,32916064.0,2737151055.72,0.0,0.0,915930.0,4.55,0.0,2034840.0,0.0,340.8,104000.0,4918786.0,0.0,0.0,4.55,915930.0,138.47,2071347.0,4199848.0,2761.68,322.15,0.0,0.0,12.22,12.22,296788672.0,19656313746.56,0.0,19809.16,12.24,16.0,0.1674,31.87,0.1321,66.23
2024-06-06,50724824.0,3390954484.4,4.97,24.01,4.49,3408.53,1.0,2563132751.2,40245484.0,38341552.0,2690410605.4,0.0,0.0,2049967.0,501.18,0.0,0.0,0.0,269.19,7509635.0,3989191.0,0.0,0.0,501.18,2049967.0,0.0,856744.0,2084148.0,2665.75,152.6,0.0,0.0,11.98,11.98,295693120.0,19767085072.0,0.0,19609.39,11.97,16.52,0.184,34.74,0.151,66.85
2024-06-07,49192292.0,3264892420.04,4.82,23.73,4.35,3342.07,1.0,2544969596.6,38319776.0,38345180.0,2543283533.12,0.0,0.0,477.0,141.64,0.0,0.0,0.0,118.69,1967419.0,1929410.0,0.0,0.0,141.64,477.0,0.0,3222.0,1963789.0,2570.11,119.51,0.0,0.0,11.41,11.41,297663616.0,19755934193.92,0.0,19912.57,11.43,14.5,0.194,37.14,0.1464,66.37
2024-06-10,46629348.0,2947441087.08,4.56,23.05,4.12,3124.69,1.0,2265554615.52,36068228.0,35841712.0,2279872691.88,0.0,0.0,47679.0,18.4,0.0,0.0,0.0,168.12,294000.0,2418568.0,0.0,0.0,18.4,47679.0,0.0,119342.0,2797467.0,2391.5,207.01,0.0,0.0,10.75,10.75,299325856.0,18920387357.76,0.0,19714.65,10.82,15.4,0.1933,37.04,0.139,63.21
2024-06-11,41944368.0,2548120356.0,4.11,19.37,3.71,2682.5,1.0,1860139606.5,32182696.0,30619582.0,1955098782.0,0.0,0.0,454680.0,117.93,0.0,0.0,0.0,459.54,2120182.0,6583159.0,0.0,0.0,117.93,454680.0,0.0,2242949.0,7342314.0,2035.52,547.89,0.0,0.0,9.62,9.62,302367936.0,18368852112.0,0.0,18977.61,9.69,17.7,0.1751,34.11,0.1254,60.75
2024-06-12,41136116.0,2543034691.12,4.03,17.82,3.64,2547.77,1.0,1945958708.76,30617866.0,31477818.0,1892796476.12,0.0,0.0,1081482.0,221.96,0.0,2850.0,0.0,337.52,4208899.0,4982369.0,0.0,0.0,221.96,1081482.0,0.18,2457667.0,3353513.0,1855.87,223.08,7.7,0.0,9.2,9.2,302218880.0,18683171161.6,121611.0,18374.8,9.17,21.53,0.1919,35.45,0.1236,61.82
2024-06-13,40793824.0,2447629440.0,3.99,17.11,3.61,2566.96,1.0,1943043120.0,27184720.0,32384052.0,1631083200.0,0.0,0.0,1197800.0,296.98,0.0,0.0,0.0,303.0,4420305.0,5159893.0,0.0,0.0,296.98,1197800.0,0.0,528948.0,3514071.0,1681.74,209.91,0.0,0.0,8.18,8.18,305151296.0,18309077760.0,0.0,18826.18,8.2,9.25,0.1957,40.21,0.1227,60.0
2024-06-14,37712300.0,2202775443.0,3.69,14.94,3.33,2295.7,1.0,1754061411.96,24842812.0,30030156.0,1451068648.92,0.0,0.0,432072.0,0.61,0.0,0.0,0.0,178.84,22000.0,2794534.0,0.0,0.0,0.61,432072.0,0.0,20554.0,2375897.0,1487.26,199.06,0.0,0.0,7.45,7.45,308622944.0,18026666159.04,0.0,18460.98,7.46,8.51,0.218,43.27,0.1131,58.41
