DATE,SESG FP Equity_DX_SI_QTY,SESG FP Equity_DX_SHORT_INTEREST_VALUE,SESG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SESG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SESG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SESG FP Equity_DX_SI_MV,SESG FP Equity_DX_DSS,SESG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SESG FP Equity_DX_SUPPLY_SI_QTY,SESG FP Equity_DX_BROKER_SI_QTY,SESG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SESG FP Equity_DX_BROKER_SI_MV_NEW_x,SESG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SESG FP Equity_DX_SUPPLY_SI_QTY_INC_x,SESG FP Equity_DX_BROKER_SI_MV_INC_x,SESG FP Equity_DX_SUPPLY_SI_MV_NEW,SESG FP Equity_DX_BROKER_SI_QTY_ADD,SESG FP Equity_DX_BROKER_SI_QTY_NEW,SESG FP Equity_DX_SUPPLY_SI_MV_DEC,SESG FP Equity_DX_BROKER_SI_QTY_INC,SESG FP Equity_DX_SUPPLY_SI_QTY_DEC,SESG FP Equity_DX_BROKER_SI_MV_NEW_y,SESG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SESG FP Equity_DX_BROKER_SI_MV_INC_y,SESG FP Equity_DX_SUPPLY_SI_QTY_INC_y,SESG FP Equity_DX_BROKER_SI_MV_ADD,SESG FP Equity_DX_SUPPLY_SI_QTY_ADD,SESG FP Equity_DX_BROKER_SI_QTY_DEC,SESG FP Equity_DX_SUPPLY_SI_MV,SESG FP Equity_DX_BROKER_SI_MV_DEC,SESG FP Equity_DX_SUPPLY_SI_MV_RMV,SESG FP Equity_DX_BROKER_SI_MV_RMV,SESG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SESG FP Equity_DX_UTILIZATION_QUANTITY,SESG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SESG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SESG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SESG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SESG FP Equity_DX_ACTIVE_UTILIZATION_MV,SESG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SESG FP Equity_DX_BROKER_SI_CON_RATIO,SESG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SESG FP Equity_DX_DEMAND_SUPPLY_RATIO,SESG FP Equity_PX_LAST
2012-04-11,9202263.0,128214725.6,0.0,20.17,2.76,169.8,1.0,110498985.97,7432653.0,7930764.0,103558827.31,0.0,0.0,33958.0,0.05,0.0,0.0,0.0,0.03,2000.0,1661.0,0.0,0.0,0.05,33958.0,0.0,825.0,105900.0,136.57,2.06,0.0,0.0,14.18,14.18,44993868.0,626897583.72,0.0,825.78,14.19,14.32,0.2846,50.39,0.1755,18.42
2012-04-12,16917500.0,237950163.76,0.0,36.83,5.08,312.42,1.0,194807432.58,14181909.0,13850189.0,199473182.74,0.0,79647.0,1020808.0,47.43,1.46,3369296.0,0.0,2.87,2550129.0,156541.0,0.0,79647.0,47.43,1020808.0,62.0,5805342.0,0.0,260.91,0.0,0.1,0.0,25.91,25.91,40559284.0,570479578.54,5384.0,749.07,25.83,15.35,0.1472,27.22,0.309,18.595
2012-04-13,19906192.0,280438806.54,0.0,43.43,5.98,371.39,1.0,219874808.31,15946555.0,15607220.0,224655366.16,0.0,5384.0,467658.0,56.72,0.1,0.0,0.0,9.05,3023953.0,494830.0,0.0,5384.0,56.72,467658.0,0.0,1791818.0,1266922.0,298.0,22.61,0.0,0.0,27.38,27.38,42292868.0,595822718.24,0.0,788.34,27.43,16.11,0.1232,23.07,0.3418,18.625
2012-04-16,20802428.0,296920079.3,0.0,46.25,6.25,388.94,2.0,234381792.84,18597856.0,16420952.0,265453478.72,0.0,0.0,83960.0,19.71,0.0,0.0,0.0,5.23,1013632.0,277177.0,0.0,0.0,19.71,83960.0,0.0,2844518.0,199900.0,346.41,3.39,0.0,0.0,33.07,33.07,37635004.0,537177120.49,0.0,703.28,33.0,19.6,0.1283,22.51,0.3699,18.87
2012-04-17,34686872.0,504542857.05,0.0,75.45,10.42,653.0,2.0,368348627.01,26095356.0,25323640.0,379573732.45,0.0,0.0,5160176.0,175.96,0.0,40000.0,0.0,22.32,9298500.0,1226072.0,0.0,0.0,175.96,5160176.0,0.75,3594826.0,322911.0,494.78,5.96,0.58,2.12,45.59,45.59,31146924.0,453052037.19,31430.0,591.66,45.54,13.56,0.1655,33.49,0.606,19.23
2012-04-18,38827608.0,556695954.51,0.0,80.84,11.66,741.96,2.0,397683730.06,28477416.0,27737058.0,408298710.6,0.0,0.0,1570973.0,88.11,0.0,0.0,0.0,6.83,4285417.0,359827.0,0.0,0.0,88.11,1570973.0,0.0,1170914.0,1872000.0,547.02,35.01,0.0,0.0,49.84,49.84,28658660.0,410897320.37,0.0,547.19,49.99,17.48,0.1566,30.36,0.6796,18.955
2012-04-19,49984028.0,720433409.12,0.0,101.45,15.01,948.72,3.0,525628924.01,37104760.0,36468396.0,534801011.66,0.0,0.0,6248830.0,162.16,0.0,445000.0,0.0,20.18,8695402.0,1045914.0,0.0,0.0,162.16,6248830.0,8.36,3432616.0,409064.0,704.87,7.79,0.0,0.0,63.48,63.48,21346040.0,307666288.29,0.0,404.81,63.52,26.16,0.2009,33.27,0.8551,19.055
2012-04-20,54152048.0,765477793.44,0.0,108.27,16.26,1022.7,3.0,524210353.51,37830256.0,37084112.0,534757630.74,0.0,0.0,255927.0,15.08,0.0,98000.0,0.0,12.76,821223.0,673209.0,0.0,0.0,15.08,255927.0,1.95,1142781.0,303505.0,708.68,5.74,0.0,0.0,88.66,64.16,4836408.0,68366074.06,0.0,87.78,88.98,25.36,0.1824,31.07,0.9185,17.825
2012-04-23,57461384.0,811118405.17,0.0,111.03,17.26,1046.96,3.0,528627547.32,39705512.0,37449120.0,560478521.89,0.0,4768.0,1335473.0,5.91,0.08,295000.0,0.0,6.75,358000.0,341570.0,0.0,4768.0,5.91,1335473.0,5.26,1188735.0,287995.0,710.66,5.03,5.43,0.0,88.33,68.18,5247076.0,74067132.06,286995.0,93.71,88.35,24.55,0.1766,30.8,0.9867,17.8
2012-04-24,58287632.0,818159259.9,0.0,111.24,17.5,1052.89,3.0,544064857.11,38815636.0,38760488.0,544838946.66,0.0,0.0,231045.0,17.9,0.0,0.0,0.0,19.67,1313371.0,1089723.0,0.0,0.0,17.9,231045.0,0.0,63803.0,2000.0,690.36,0.04,0.0,0.0,90.95,68.52,3863920.0,54236238.79,0.0,68.79,90.94,24.41,0.1739,30.46,1.0289,17.7
2012-04-25,57005312.0,806262781.36,0.0,109.11,17.12,1030.16,3.0,475206377.01,37462772.0,33598584.0,529860072.52,0.0,0.0,66112.0,8.47,0.0,0.0,0.0,25.56,292389.0,1442350.0,0.0,0.0,8.47,66112.0,0.0,23374.0,5454296.0,664.6,98.87,0.0,0.0,86.88,65.41,5654944.0,79981509.05,0.0,100.93,86.82,21.91,0.1867,34.45,0.9953,17.835
2012-04-26,38051984.0,539551608.59,0.0,72.21,11.43,686.9,2.0,377686625.13,25030418.0,26636424.0,354914537.32,0.0,0.0,223817.0,23.8,0.0,425000.0,0.0,228.91,1336000.0,12953414.0,0.0,0.0,23.8,223817.0,7.87,297242.0,8723158.0,447.3,163.23,0.0,0.0,44.09,44.09,31745538.0,450130434.55,0.0,566.89,44.1,23.51,0.1482,25.27,0.6702,17.88
2012-04-27,28613812.0,405724660.57,0.0,54.04,8.59,516.57,2.0,325761042.41,17407814.0,22974362.0,246831125.7,0.0,0.0,192529.0,8.52,0.0,0.0,0.0,139.35,474662.0,7832633.0,0.0,0.0,8.52,192529.0,0.0,17500.0,4136725.0,312.17,76.55,0.0,0.0,32.29,32.29,36499008.0,517531450.62,0.0,651.63,32.39,18.11,0.1613,33.38,0.5308,17.88
2012-04-30,22684184.0,325424240.51,0.0,42.29,6.81,411.13,2.0,247177244.93,14767423.0,17229860.0,211851456.25,0.0,0.0,338515.0,11.77,0.0,0.0,0.0,53.98,644519.0,3004511.0,0.0,0.0,11.77,338515.0,0.0,0.0,6389021.0,265.3,114.33,0.0,0.0,27.9,27.9,38154688.0,547362001.85,0.0,684.19,27.94,22.86,0.1321,24.53,0.4286,18.09
2012-05-01,22644990.0,324861968.68,0.0,42.16,6.8,412.62,2.0,247550237.42,14724376.0,17255860.0,211233909.8,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.76,0.0,43047.0,0.0,0.0,0.0,0.0,1.88,0.0,74000.0,265.92,1.4,0.0,0.0,27.51,27.51,38799820.0,556616978.4,0.0,701.72,27.48,22.44,0.1313,24.73,0.4231,0.0
2012-05-02,19159568.0,279418793.82,0.0,35.67,5.75,351.95,1.0,219943964.67,12120985.0,15081417.0,176769695.88,0.0,0.0,10205.0,5.55,0.0,0.0,0.0,46.84,310000.0,2613597.0,0.0,0.0,5.55,10205.0,0.0,1.0,2484443.0,221.08,44.81,0.0,0.0,22.33,22.33,42159312.0,614841843.37,0.0,767.56,22.36,17.84,0.1293,26.56,0.353,18.39
2012-05-03,14113653.0,209299993.03,0.0,27.03,4.24,261.71,1.0,179963536.22,9437398.0,12135418.0,139952947.38,0.0,0.0,826592.0,10.9,0.0,0.0,0.0,65.09,571467.0,3594300.0,0.0,0.0,10.9,826592.0,0.0,84121.0,3517466.0,174.57,63.3,0.0,0.0,18.27,18.27,42216544.0,626054952.97,0.0,779.94,18.29,16.54,0.1775,36.27,0.2732,18.7
2012-05-04,13882011.0,205644655.84,0.0,25.88,4.17,259.11,1.0,182088228.8,8979336.0,12291838.0,133017648.62,0.0,0.0,0.0,4.92,0.0,0.0,0.0,9.27,260000.0,500625.0,0.0,0.0,4.92,0.0,0.0,42563.0,103580.0,168.09,1.83,0.0,0.0,17.21,17.21,43199448.0,639945870.7,0.0,808.84,17.21,17.86,0.1869,36.8,0.266,18.68
2012-05-07,13193250.0,196853973.92,0.0,25.27,3.96,248.25,1.0,173575943.95,8649268.0,11633145.0,129054082.76,0.0,0.0,2506.0,0.0,0.0,0.0,0.0,6.24,0.0,332574.0,0.0,0.0,0.0,2506.0,0.0,0.0,658693.0,162.35,10.77,0.0,0.0,16.57,16.57,43561504.0,649972915.89,0.0,816.39,16.59,18.74,0.1912,36.95,0.2527,18.815
2012-05-08,13276350.0,198304463.4,0.0,25.67,3.99,250.27,1.0,175926269.19,10387368.0,11778145.0,155152691.62,0.0,0.0,0.0,15.15,0.0,0.0,0.0,1.16,800000.0,61900.0,0.0,0.0,15.15,0.0,0.0,1800000.0,655000.0,195.86,12.48,0.0,0.0,19.9,19.9,41821748.0,624677663.32,0.0,787.29,19.92,17.41,0.1914,36.68,0.2543,18.835
2012-05-09,12687458.0,190162375.31,0.0,24.6,3.81,240.4,1.0,167915169.78,10288531.0,11203145.0,154206736.56,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.86,25000.0,98837.0,0.0,0.0,0.48,0.0,0.0,0.0,600000.0,194.54,11.29,0.0,0.0,19.68,19.68,41984844.0,629277957.96,0.0,792.68,19.71,18.16,0.2073,38.52,0.2427,18.9
2012-05-10,12979395.0,191810341.38,0.0,25.09,3.9,245.17,1.0,167284975.25,10351797.0,11319816.0,152979527.66,0.0,0.0,3413.0,1.98,0.0,0.0,0.0,0.7,116671.0,36734.0,0.0,0.0,1.98,3413.0,0.0,96587.0,0.0,195.51,0.0,0.0,0.0,19.78,19.78,41983116.0,620429212.0,0.0,789.73,19.84,17.63,0.2116,39.45,0.248,18.635
2012-05-11,12685131.0,184393493.83,0.0,24.42,3.81,237.85,1.0,164547013.48,10173697.0,11319816.0,147886808.18,0.0,0.0,154000.0,0.0,0.0,0.0,0.0,6.56,0.0,332100.0,0.0,0.0,0.0,154000.0,0.0,0.0,0.0,189.53,0.0,0.0,0.0,19.5,19.5,41998584.0,610499461.1,0.0,780.65,19.54,17.96,0.223,40.73,0.2431,18.33
2012-05-14,12681279.0,186047122.62,0.0,24.06,3.81,237.03,1.0,165409080.79,10233143.0,11274556.0,150130504.23,0.0,0.0,50555.0,0.0,0.0,0.0,0.0,0.59,0.0,31109.0,0.0,0.0,0.0,50555.0,0.0,40000.0,45260.0,189.27,0.75,0.0,0.0,19.59,19.59,42009620.0,616323394.79,0.0,776.34,19.6,18.14,0.2218,40.57,0.2427,18.5
2012-05-15,13606346.0,198000255.6,0.0,25.39,4.09,252.91,1.0,151769724.93,11182578.0,10429438.0,162729457.44,0.0,0.0,359165.0,0.0,0.0,0.0,0.0,16.96,0.0,924730.0,0.0,0.0,0.0,359165.0,0.0,1515000.0,845118.0,207.26,15.6,0.0,0.0,21.15,21.15,41686080.0,606618007.14,0.0,770.85,21.19,16.89,0.1993,37.5,0.2574,18.35
2012-05-16,13033960.0,189929271.89,0.0,23.74,3.91,241.69,1.0,145122350.68,10990623.0,9959070.0,160154014.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,243284.0,0.0,0.0,0.0,0.0,0.0,51329.0,470368.0,202.05,8.9,0.0,0.0,20.8,20.8,41841072.0,609702986.67,0.0,769.2,20.8,15.32,0.2098,39.43,0.2467,18.375
2012-05-17,10886611.0,159717537.3,0.0,19.67,3.27,201.51,1.0,141443332.0,9046268.0,9641011.0,132717853.77,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,36.24,0.0,1974355.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,166.71,0.0,0.0,5.85,17.33,17.33,43140236.0,632910669.11,0.0,795.17,17.33,18.5,0.2665,46.7,0.2086,18.5
2012-05-18,9510439.0,139414578.8,0.0,17.5,2.86,175.73,1.0,123600506.01,8420732.0,8431651.0,123440443.18,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,11.53,0.0,625536.0,0.0,0.0,0.0,0.0,1.85,0.0,1309360.0,155.24,24.54,0.0,0.0,16.18,16.18,43634084.0,639636870.84,0.0,804.36,16.18,15.24,0.3211,53.37,0.1827,18.485
2012-05-21,9788802.0,145125318.3,0.0,17.81,2.94,181.39,1.0,128464434.65,8441796.0,8665014.0,125155083.48,0.0,0.0,90000.0,1.07,0.0,265000.0,0.0,1.29,58000.0,68936.0,0.0,0.0,1.07,90000.0,4.89,0.0,89637.0,156.07,1.3,0.0,0.0,16.18,16.18,43731780.0,648351911.93,0.0,809.52,16.16,14.54,0.3,51.52,0.1876,18.695
2012-05-22,10050797.0,148730594.06,0.0,18.47,3.02,188.03,1.0,131361007.69,8504283.0,8877009.0,125845449.14,0.0,0.0,17140.0,4.41,0.0,0.0,0.0,1.04,212000.0,67513.0,0.0,0.0,4.41,17140.0,0.0,112860.0,5.0,159.53,0.0,0.0,0.0,16.33,16.33,43572744.0,644784697.17,0.0,816.36,16.35,14.98,0.2863,50.0,0.193,18.66
2012-05-23,10109397.0,144386681.97,0.0,18.52,3.04,189.49,1.0,127622145.5,8517493.0,8935609.0,121650436.02,0.0,0.0,14000.0,2.67,0.0,0.0,0.0,1.88,143000.0,102790.0,0.0,0.0,2.67,14000.0,0.0,102000.0,84400.0,158.39,0.1,0.0,0.0,16.34,16.34,43596564.0,622664558.65,0.0,808.71,16.38,14.38,0.2807,49.64,0.194,18.01
2012-05-24,10508690.0,149714537.87,0.0,18.81,3.16,194.28,1.0,127506895.9,8549493.0,8949902.0,121802374.37,0.0,0.0,28900.0,0.92,0.0,32000.0,0.0,0.0,61000.0,0.0,0.0,0.0,0.92,28900.0,0.61,3100.0,78707.0,154.98,1.7,0.0,0.0,16.38,16.38,43653172.0,621915240.85,0.0,791.06,16.38,17.6,0.269,47.47,0.2013,17.965
2012-05-25,10433450.0,148559873.29,0.0,18.91,3.13,189.31,1.0,126875253.49,8385886.0,8910526.0,119405006.17,0.0,0.0,55000.0,1.07,0.0,0.0,0.0,3.97,60600.0,218607.0,0.0,0.0,1.07,55000.0,0.0,0.0,99976.0,150.64,5.27,0.0,0.0,16.07,16.07,43786232.0,623463674.81,0.0,788.21,16.05,18.56,0.2632,46.47,0.2,17.955
2012-05-28,9996628.0,143212085.41,0.0,18.22,3.0,181.04,1.0,122755618.75,8311564.0,8568706.0,119071792.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,135994.0,0.0,0.0,0.0,0.0,0.0,61672.0,341820.0,149.17,6.73,0.0,0.0,15.86,15.86,44100372.0,631783661.6,0.0,793.28,15.83,19.57,0.2604,45.75,0.1907,18.065
2012-05-29,9838355.0,141607837.39,0.0,18.27,2.95,178.8,1.0,121433003.88,8237929.0,8436687.0,118572191.21,0.0,0.0,96.0,0.0,0.0,10000.0,0.0,1.64,0.0,91041.0,0.0,0.0,0.0,96.0,0.18,17214.0,142019.0,148.98,2.41,0.0,0.0,15.68,15.68,44314548.0,637839080.55,0.0,803.18,15.65,19.94,0.2594,45.47,0.1872,18.15
2012-05-30,9605369.0,137073681.18,0.0,18.22,2.88,175.18,1.0,117376571.72,8259087.0,8225104.0,117861527.05,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.42,0.0,24389.0,0.0,0.0,0.0,91.0,0.0,42470.0,211583.0,150.02,3.23,0.0,0.0,15.69,15.69,44365416.0,633117883.14,0.0,806.64,15.68,20.17,0.2658,46.02,0.1825,17.995
2012-05-31,9539691.0,136741640.36,0.0,18.83,2.86,174.19,1.0,116956963.87,8230939.0,8159426.0,117982029.03,0.0,0.0,671.0,1.13,0.0,0.0,0.0,0.65,42470.0,28923.0,0.0,0.0,1.13,671.0,0.0,104.0,108148.0,148.19,1.87,0.0,0.0,15.65,15.65,44360316.0,635859418.99,0.0,800.25,15.62,19.53,0.2715,46.95,0.1814,18.075
2012-06-01,9395596.0,131472272.19,0.0,17.38,2.82,168.78,1.0,112853215.26,8113844.0,8064995.0,113536757.74,0.0,0.0,2201.0,0.07,0.0,0.0,0.0,2.27,3000.0,120874.0,0.0,0.0,0.07,2201.0,0.0,1578.0,97431.0,144.95,1.85,0.0,0.0,15.49,15.49,44261828.0,619354333.51,0.0,792.8,15.46,19.67,0.2779,47.58,0.1794,17.645
2012-06-04,9318752.0,131135999.11,0.0,16.97,2.8,167.06,1.0,113588159.21,8017457.0,8071772.0,112823823.83,0.0,0.0,10991.0,0.72,0.0,0.0,0.0,2.16,49300.0,107548.0,0.0,0.0,0.72,10991.0,0.0,170.0,42523.0,141.16,0.85,0.0,0.0,15.22,15.22,44652244.0,628358457.15,0.0,787.34,15.2,19.99,0.2805,47.74,0.1769,17.745
2012-06-05,9246369.0,129934090.36,0.0,17.4,2.78,164.89,1.0,112348678.2,8027756.0,7994956.0,112809598.39,0.0,0.0,87202.0,0.0,0.0,0.0,0.0,1.35,0.0,86108.0,0.0,0.0,0.0,87202.0,0.0,9205.0,76816.0,142.49,1.32,0.0,0.0,15.24,15.24,44664884.0,627650818.77,0.0,793.77,15.22,20.27,0.2809,47.67,0.1755,17.72
2012-06-06,9153958.0,131067368.5,0.0,17.03,2.75,163.81,1.0,113876402.51,7973851.0,7953313.0,114170467.83,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.96,55992.0,53905.0,0.0,0.0,1.0,0.0,0.0,0.0,97635.0,141.22,1.26,0.0,0.0,15.21,15.21,44435708.0,636235310.98,0.0,790.55,15.16,20.25,0.279,47.45,0.1747,18.055
2012-06-07,9177757.0,132208728.54,0.0,16.37,2.72,165.25,1.0,114461303.96,7931342.0,7945754.0,114253694.17,0.0,0.0,6800.0,0.37,0.0,0.0,0.0,1.46,17000.0,96090.0,0.0,0.0,0.37,6800.0,0.0,46781.0,24559.0,143.14,0.24,0.0,0.0,15.14,15.14,44440088.0,640174666.93,0.0,803.65,15.12,20.19,0.2751,47.04,0.1752,18.165
2012-06-08,9215018.0,132526253.15,0.0,16.03,2.73,167.69,1.0,114588863.42,7919676.0,7967768.0,113897225.85,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.14,73000.0,12344.0,0.0,0.0,1.33,0.0,0.0,678.0,50986.0,143.88,0.0,0.0,0.0,15.17,15.17,44296508.0,637052497.64,0.0,805.39,15.16,19.86,0.2718,46.85,0.1765,18.135
2012-06-11,10919003.0,157118791.34,0.0,18.71,3.23,199.35,1.0,115337219.55,9526191.0,8015384.0,137076948.88,0.0,0.0,1689616.0,1.23,0.0,0.0,0.0,1.5,67000.0,83102.0,0.0,0.0,1.23,1689616.0,0.0,1.0,19384.0,172.82,0.37,0.0,0.0,18.26,18.26,42647720.0,613678576.69,0.0,774.67,18.24,17.64,0.2268,39.67,0.2093,18.145
2012-06-12,12612227.0,180833287.04,0.0,21.74,3.74,229.64,1.0,113387054.4,11085737.0,7908186.0,158946573.12,0.0,0.0,209059.0,0.0,0.0,0.0,0.0,5.13,0.0,282944.0,0.0,0.0,0.0,209059.0,0.0,1633431.0,107198.0,200.82,2.42,0.0,0.0,21.22,21.22,41159264.0,590138839.19,0.0,746.22,21.21,30.14,0.233,33.86,0.2414,18.08
2012-06-13,12600242.0,178662979.56,0.0,21.53,3.73,227.65,1.0,110438981.05,10915257.0,7788731.0,154771022.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73,0.0,249160.0,0.0,0.0,0.0,0.0,0.0,132275.0,119455.0,196.43,2.73,0.97,0.0,20.31,20.31,42827504.0,607265278.87,53595.0,769.74,20.33,30.06,0.2326,33.98,0.2345,17.88
2012-06-14,12561687.0,177319354.61,0.0,21.22,3.72,225.19,1.0,108200080.92,10942265.0,7665128.0,154459776.6,0.0,0.0,59426.0,0.0,0.0,0.0,0.0,0.93,0.0,42081.0,0.0,0.0,0.0,59426.0,0.0,9663.0,123603.0,195.18,2.92,0.0,0.0,20.37,20.37,42770248.0,603739989.04,0.0,762.65,20.38,30.44,0.2343,33.86,0.2339,17.8
2012-06-15,8548131.0,120732240.54,0.0,14.35,2.53,153.59,1.0,103526888.77,7271789.0,7329951.0,102705419.31,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,65.43,0.0,3670476.0,0.0,0.0,0.0,0.0,0.93,0.0,385177.0,129.53,7.0,0.0,0.0,13.55,13.55,46379356.0,655053550.83,0.0,825.71,13.56,18.27,0.2915,49.57,0.1593,17.81
2012-06-18,7747812.0,110780411.11,0.0,12.87,2.29,139.84,1.0,98248437.63,6626791.0,6871345.0,94751735.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,0.0,750041.0,0.0,0.0,0.0,0.0,0.0,0.0,458606.0,118.66,7.99,0.0,0.0,12.75,12.75,45365016.0,648641851.75,0.0,812.29,12.75,18.07,0.3266,53.09,0.149,18.03
2012-06-19,7514010.0,108420648.44,0.0,12.31,2.23,135.63,1.0,98443379.24,6395492.0,6822543.0,92281403.63,0.0,0.0,0.0,0.46,0.0,0.0,0.0,3.98,23000.0,231299.0,0.0,0.0,0.46,0.0,0.0,105043.0,71802.0,115.34,1.61,0.0,0.0,12.33,12.33,45485672.0,656318803.53,0.0,820.27,12.33,15.95,0.3241,53.37,0.1448,18.195
2012-06-20,7288389.0,104760540.63,0.0,11.89,2.16,132.22,1.0,94821656.09,6174285.0,6596922.0,88746832.06,0.0,0.0,0.0,0.05,0.0,0.0,0.0,3.74,1000.0,221207.0,0.0,0.0,0.05,0.0,0.0,0.0,226621.0,112.32,3.58,0.0,0.0,11.88,11.88,45815564.0,658535549.31,0.0,832.08,11.89,14.16,0.3332,54.67,0.1402,18.125
2012-06-21,7276086.0,102419901.24,0.0,11.85,2.16,132.87,1.0,92686648.79,6172925.0,6584619.0,86891547.03,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.04,20000.0,1360.0,0.0,0.0,0.36,0.0,0.0,0.0,32303.0,112.03,0.0,0.0,0.0,11.92,11.92,45629128.0,642286358.81,0.0,825.62,11.95,13.85,0.3367,55.09,0.1405,17.75
2012-06-22,7281268.0,103330109.78,0.0,11.72,2.16,132.17,1.0,93517346.26,6144990.0,6589801.0,87204933.44,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.76,5600.0,27935.0,0.0,0.0,0.1,0.0,0.0,0.0,418.0,109.78,0.35,0.0,0.0,11.84,11.84,45756392.0,649339237.13,0.0,816.17,11.86,14.02,0.3374,55.14,0.1403,17.895
2012-06-25,7557463.0,107279621.44,0.0,12.18,2.24,136.23,1.0,97483563.57,6213406.0,6867366.0,88200477.27,0.0,0.0,0.0,2.87,0.0,162500.0,0.0,1.62,160000.0,91584.0,0.0,0.0,2.87,0.0,2.91,160000.0,44935.0,111.42,1.95,0.0,0.0,12.0,12.0,45545504.0,646527072.3,0.0,815.41,12.02,15.73,0.3108,52.21,0.146,17.9
2012-06-26,7075053.0,100179237.97,0.0,11.46,2.1,127.99,1.0,90407807.06,5875319.0,6384956.0,83191600.15,0.0,0.0,0.0,0.14,0.0,0.0,0.0,6.07,8000.0,338087.0,0.0,0.0,0.14,0.0,0.0,0.0,490410.0,105.27,8.83,0.0,0.0,11.46,11.46,45398464.0,642819711.51,0.0,812.27,11.47,15.77,0.3478,55.99,0.138,17.855
2012-06-27,6985867.0,100606103.51,0.0,11.39,2.07,126.42,1.0,88867584.41,6320872.0,6170770.0,91029259.89,0.0,53595.0,266958.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,53595.0,0.0,266958.0,0.0,125000.0,214186.0,113.41,4.07,0.0,0.0,12.22,12.22,45411236.0,653984324.25,0.0,815.29,12.21,16.2,0.3237,53.63,0.135,18.16
2012-06-28,7164702.0,103721345.19,0.0,11.76,2.12,130.18,1.0,92327085.14,6232749.0,6377627.0,90229727.7,0.0,0.0,230000.0,4.28,0.0,0.0,0.0,5.58,230000.0,318123.0,0.0,0.0,4.28,230000.0,0.0,0.0,23143.0,113.47,0.37,0.0,0.0,12.03,12.03,45575980.0,659790449.61,0.0,829.51,12.03,19.09,0.3155,51.94,0.1383,18.255
2012-06-29,7132813.0,105437455.85,0.0,11.55,2.11,130.53,1.0,93899179.72,6185254.0,6352252.0,91430610.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,47495.0,0.0,0.0,0.0,0.0,0.0,0.0,25375.0,113.15,0.48,0.0,0.0,11.98,11.98,45427608.0,671512264.92,0.0,830.75,11.99,19.34,0.3187,52.2,0.1382,18.64
2012-07-02,7359554.0,110364956.59,0.0,11.93,2.18,136.17,1.0,99159340.38,5854393.0,6612321.0,87793340.38,14.25,0.0,0.0,0.19,0.0,0.0,771759.0,6.04,7600.0,338461.0,14.25,0.0,0.19,0.0,0.0,7600.0,519290.0,109.04,8.61,0.0,0.0,11.3,11.3,45940296.0,688927450.49,0.0,862.37,11.22,14.2,0.2857,50.03,0.1421,18.91
2012-07-03,7167282.0,107907906.15,0.0,11.32,2.12,135.15,1.0,98163409.16,5754887.0,6520049.0,86643417.45,0.0,0.0,7011.0,3.7,0.0,0.0,0.0,3.04,82863.0,160969.0,0.0,0.0,3.7,7011.0,0.0,54452.0,175135.0,108.9,3.07,0.0,0.0,11.14,11.14,45910656.0,691213595.16,0.0,868.93,11.14,11.5,0.3083,52.89,0.1387,18.985
2012-07-04,7167282.0,107652132.86,0.0,11.28,2.12,136.11,1.0,94130688.82,5738791.0,6267049.0,86196286.29,0.0,30741.0,0.0,0.0,0.59,0.0,0.0,0.26,0.0,16096.0,0.0,30741.0,0.0,0.0,0.0,0.0,253000.0,109.11,4.79,0.58,0.0,11.12,11.12,45847972.0,688633707.07,30741.0,871.53,11.13,11.39,0.3106,53.14,0.1389,18.94
