DATE,ALHG FP Equity_DX_SI_QTY,ALHG FP Equity_DX_SHORT_INTEREST_VALUE,ALHG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHG FP Equity_DX_SI_MV,ALHG FP Equity_DX_DSS,ALHG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHG FP Equity_DX_SUPPLY_SI_QTY,ALHG FP Equity_DX_BROKER_SI_QTY,ALHG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHG FP Equity_DX_BROKER_SI_MV_INC_x,ALHG FP Equity_DX_BROKER_SI_QTY_ADD,ALHG FP Equity_DX_SUPPLY_SI_MV_DEC,ALHG FP Equity_DX_BROKER_SI_QTY_INC,ALHG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHG FP Equity_DX_BROKER_SI_MV_INC_y,ALHG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHG FP Equity_DX_BROKER_SI_MV_ADD,ALHG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHG FP Equity_DX_BROKER_SI_QTY_DEC,ALHG FP Equity_DX_SUPPLY_SI_MV,ALHG FP Equity_DX_BROKER_SI_MV_DEC,ALHG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHG FP Equity_DX_UTILIZATION_QUANTITY,ALHG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHG FP Equity_DX_BROKER_SI_CON_RATIO,ALHG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHG FP Equity_PX_LAST
2025-07-15,591592.0,1023454.16,0.09,0.5,0.06,1.05,0.0,158454.16,500100.0,91592.0,865173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.96,0.96,51578412.0,89230652.76,90.22,1.0,47.62,0.4998,52.26,0.0114,1.73
2025-07-16,591592.0,1014876.08,0.09,0.5,0.06,1.04,0.0,157126.08,500100.0,91592.0,857921.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.96,0.96,51713228.0,88714042.63,89.12,1.0,46.92,0.5006,52.95,0.0113,1.7155
2025-07-17,591592.0,1010734.93,0.09,0.5,0.06,1.03,0.0,156484.93,500100.0,91592.0,854420.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.96,0.96,51809644.0,88516776.77,88.7,1.0,46.89,0.5006,52.98,0.0113,1.7085
2025-07-18,591592.0,1027299.51,0.09,0.51,0.06,1.03,0.0,159049.51,500100.0,91592.0,868423.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.94,0.94,52887020.0,91838310.23,90.84,0.98,46.67,0.5009,53.21,0.0111,1.7365
2025-07-21,591592.0,996536.72,0.09,0.49,0.06,1.02,0.0,154286.72,500100.0,91592.0,842418.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.95,0.95,51915092.0,87450972.47,89.0,0.98,46.95,0.5006,52.93,0.0113,1.6845
2025-07-22,591592.0,1009255.95,0.09,0.5,0.06,1.03,0.0,156255.95,500100.0,91592.0,853170.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.95,0.95,51946084.0,88620019.3,87.78,1.01,46.21,0.5015,53.66,0.0113,1.706
2025-07-23,591592.0,1000973.66,0.09,0.5,0.06,1.02,0.0,154973.66,500100.0,91592.0,846169.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.95,0.95,51928996.0,87863861.23,88.2,1.0,46.61,0.501,53.27,0.0113,1.692
2025-07-24,591592.0,1009847.54,0.09,0.5,0.06,1.03,0.0,156347.54,500100.0,91592.0,853670.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.95,0.95,52014044.0,88787973.11,88.21,1.01,46.5,0.5011,53.37,0.0113,1.707
2025-07-25,91592.0,154790.48,0.01,0.08,0.01,0.14,0.0,154790.48,100.0,91592.0,169.0,0.0,0.0,0.0,0.9,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56271804.0,95099348.76,95.61,0.0,46.72,0.5008,53.15,0.0016,1.69
2025-07-28,91592.0,151172.6,0.01,0.08,0.01,0.14,0.0,151172.6,100.0,91592.0,165.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61562848.0,101609480.62,103.06,0.0,46.75,0.5008,53.12,0.0015,1.6505
2025-07-29,91592.0,149890.31,0.01,0.08,0.01,0.14,0.0,149890.31,100.0,91592.0,163.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58816616.0,96253392.08,96.72,0.0,45.94,0.502,53.94,0.0016,1.6365
2025-07-30,91592.0,150943.62,0.01,0.07,0.01,0.14,0.0,150943.62,100.0,91592.0,164.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61292592.0,101010191.62,100.7,0.0,45.95,0.502,53.93,0.0015,1.648
2025-07-31,91592.0,150256.68,0.01,0.08,0.01,0.13,0.0,150256.68,100.0,91592.0,164.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61290312.0,100546756.84,100.82,0.0,45.83,0.5022,54.05,0.0015,1.6405
2025-08-01,91592.0,148379.04,0.01,0.07,0.01,0.13,0.0,148379.04,100.0,91592.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61882064.0,100248943.68,100.87,0.0,45.33,0.503,54.55,0.0015,1.62
2025-08-04,91592.0,149478.14,0.01,0.08,0.01,0.13,0.0,149478.14,100.0,91592.0,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61287004.0,100020390.53,99.65,0.0,45.37,0.503,54.51,0.0015,1.632
2025-08-05,91592.0,149478.14,0.01,0.08,0.01,0.13,0.0,149478.14,100.0,91592.0,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61157404.0,99808883.33,99.79,0.0,45.55,0.5026,54.33,0.0015,1.632
2025-08-06,91592.0,147921.08,0.01,0.08,0.01,0.13,0.0,147921.08,100.0,91592.0,161.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63781552.0,103007206.48,103.68,0.0,45.37,0.503,54.51,0.0014,1.615
2025-08-07,191592.0,309229.49,0.03,0.16,0.02,0.3,0.0,147829.49,100100.0,91592.0,161561.4,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.17,0.0,0.16,0.16,62106612.0,100240071.77,100.53,0.17,45.28,0.5031,54.6,0.0031,1.614
2025-08-08,191592.0,308558.92,0.03,0.16,0.02,0.3,0.0,147508.92,100100.0,91592.0,161211.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.16,61561340.0,99144538.07,99.49,0.17,45.32,0.5031,54.56,0.0031,1.6105
2025-08-11,191592.0,309516.88,0.03,0.16,0.02,0.3,0.0,147966.88,100100.0,91592.0,161711.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,59782028.0,96577866.23,96.49,0.18,45.3,0.5031,54.58,0.0032,1.6155
2025-08-12,191592.0,307888.34,0.03,0.17,0.02,0.3,0.0,147188.34,100100.0,91592.0,160860.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,59971052.0,96373480.56,96.63,0.17,45.17,0.5033,54.71,0.0032,1.607
2025-08-13,191592.0,305493.44,0.03,0.17,0.02,0.3,0.0,146043.44,100100.0,91592.0,159609.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.19,0.19,52837988.0,84250171.87,84.69,0.2,45.11,0.5035,54.77,0.0036,1.5945
2025-08-14,191592.0,304056.5,0.03,0.18,0.02,0.3,0.0,145356.5,100100.0,91592.0,158858.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.18,0.18,54905228.0,87134596.84,87.5,0.19,45.09,0.5035,54.79,0.0035,1.587
2025-08-15,191592.0,308942.1,0.03,0.16,0.02,0.3,0.0,147692.1,100100.0,91592.0,161411.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.16,61861036.0,99750920.55,98.84,0.17,44.77,0.5041,55.11,0.0031,1.6125
2025-08-18,191592.0,305493.44,0.03,0.16,0.02,0.3,0.0,146043.44,100100.0,91592.0,159609.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,58870664.0,93869273.75,94.43,0.18,45.35,0.503,54.53,0.0032,1.5945
2025-08-19,202036.0,329116.64,0.03,0.15,0.02,0.32,0.0,166216.64,100100.0,102036.0,163062.9,0.0,0.0,10444.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.17,0.0,0.16,0.16,61190476.0,99679285.4,98.61,0.17,40.02,0.4101,48.73,0.0033,1.629
2025-08-20,191592.0,309516.88,0.03,0.14,0.02,0.3,0.0,147966.88,100100.0,91592.0,161711.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10444.0,0.17,0.02,0.16,0.16,62347916.0,100723058.3,101.21,0.17,45.5,0.5027,54.38,0.0031,1.6155
2025-08-21,191592.0,308846.3,0.03,0.14,0.02,0.3,0.0,147646.3,100100.0,91592.0,161361.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.16,61354412.0,98903312.14,99.08,0.17,45.41,0.5029,54.47,0.0031,1.612
2025-08-22,208833.0,346767.2,0.03,0.16,0.02,0.33,0.0,180717.2,100100.0,108833.0,166216.05,0.0,0.0,17241.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.17,0.0,0.16,0.16,62426544.0,103659276.31,101.52,0.17,37.23,0.3744,45.37,0.0033,1.6605
2025-08-25,200744.0,338253.64,0.03,0.15,0.02,0.33,0.0,169753.64,100100.0,100744.0,168668.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8089.0,0.18,0.01,0.16,0.16,62021112.0,104505573.72,103.8,0.17,41.56,0.4158,48.27,0.0032,1.685
2025-08-26,191592.0,314019.29,0.03,0.14,0.02,0.31,0.0,150119.29,100100.0,91592.0,164063.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9152.0,0.17,0.02,0.17,0.17,60075132.0,98463141.35,99.9,0.17,46.28,0.5015,53.6,0.0032,1.639
2025-08-27,191592.0,314210.88,0.03,0.14,0.02,0.31,0.0,150210.88,100100.0,91592.0,164164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,60198512.0,98725559.68,98.72,0.17,45.67,0.5024,54.21,0.0032,1.64
2025-08-28,191592.0,317276.35,0.03,0.14,0.02,0.31,0.0,151676.35,100100.0,91592.0,165765.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,60273972.0,99813697.63,99.32,0.17,45.58,0.5026,54.3,0.0032,1.656
2025-08-29,191592.0,314785.66,0.03,0.14,0.02,0.31,0.0,150485.66,100100.0,91592.0,164464.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,57639892.0,94702342.56,95.15,0.18,45.91,0.502,53.97,0.0033,1.643
