DATE,EC FP Equity_DX_SI_QTY,EC FP Equity_DX_SHORT_INTEREST_VALUE,EC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EC FP Equity_DX_SI_MV,EC FP Equity_DX_DSS,EC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EC FP Equity_DX_SUPPLY_SI_QTY,EC FP Equity_DX_BROKER_SI_QTY,EC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EC FP Equity_DX_BROKER_SI_MV_NEW_x,EC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EC FP Equity_DX_SUPPLY_SI_QTY_INC_x,EC FP Equity_DX_BROKER_SI_MV_INC_x,EC FP Equity_DX_SUPPLY_SI_MV_NEW,EC FP Equity_DX_BROKER_SI_QTY_ADD,EC FP Equity_DX_BROKER_SI_QTY_NEW,EC FP Equity_DX_SUPPLY_SI_MV_DEC,EC FP Equity_DX_BROKER_SI_QTY_INC,EC FP Equity_DX_SUPPLY_SI_QTY_DEC,EC FP Equity_DX_BROKER_SI_MV_NEW_y,EC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EC FP Equity_DX_BROKER_SI_MV_INC_y,EC FP Equity_DX_SUPPLY_SI_QTY_INC_y,EC FP Equity_DX_BROKER_SI_MV_ADD,EC FP Equity_DX_SUPPLY_SI_QTY_ADD,EC FP Equity_DX_BROKER_SI_QTY_DEC,EC FP Equity_DX_SUPPLY_SI_MV,EC FP Equity_DX_BROKER_SI_MV_DEC,EC FP Equity_DX_SUPPLY_SI_MV_RMV,EC FP Equity_DX_BROKER_SI_MV_RMV,EC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EC FP Equity_DX_UTILIZATION_QUANTITY,EC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EC FP Equity_DX_ACTIVE_UTILIZATION_MV,EC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EC FP Equity_DX_BROKER_SI_CON_RATIO,EC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EC FP Equity_DX_DEMAND_SUPPLY_RATIO,EC FP Equity_PX_LAST
2011-10-17,539.0,119261.3,0.07,0.9,0.01,0.16,0.0,78327.46,254.0,354.0,56201.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,5.53,1.24,4336.0,959400.75,0.0,1.28,5.54,28.25,0.283,38.09,0.0264,295.0
2011-10-18,539.0,118452.75,0.07,0.92,0.01,0.16,0.0,77796.43,254.0,354.0,55820.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,5.53,1.24,4336.0,952896.34,0.0,1.28,5.53,28.21,0.2828,38.09,0.0264,293.0
2011-10-19,539.0,117781.65,0.07,0.91,0.01,0.16,0.0,77355.67,185.0,354.0,40425.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,28.22,0.2829,38.1,0.0264,291.34
2011-10-20,539.0,116027.1,0.07,0.93,0.01,0.16,0.0,76203.33,185.0,354.0,39823.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,28.22,0.2829,38.09,0.0264,287.0
2011-10-21,470.0,104660.35,0.06,0.8,0.01,0.13,0.0,63464.26,185.0,285.0,41196.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.05,0.02,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,35.07,0.378,47.34,0.023,296.89
2011-10-24,470.0,104663.88,0.06,0.8,0.01,0.14,0.0,63466.39,185.0,285.0,41197.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.91,0.0,0.0,0.0,0.0,100.0,35.36,0.3815,47.73,0.023,296.9
2011-10-25,486.0,105930.41,0.06,0.84,0.01,0.14,0.0,65607.1,201.0,301.0,43810.72,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,16.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.15,0.3406,44.76,0.0227,290.6
2011-10-26,486.0,107534.31,0.06,0.84,0.01,0.14,0.0,66600.47,201.0,301.0,44474.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.0,0.339,44.55,0.0227,295.0
2011-10-27,486.0,110085.97,0.06,0.82,0.01,0.14,0.0,68180.82,201.0,301.0,45529.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.37,0.3433,45.05,0.0227,302.0
2011-10-28,492.0,112552.13,0.07,0.82,0.01,0.15,0.0,70230.7,207.0,307.0,47354.25,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,32.67,0.3315,44.1,0.023,305.0
2011-10-31,492.0,112334.4,0.07,0.82,0.01,0.15,0.0,70094.84,207.0,307.0,47262.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,32.32,0.3276,43.64,0.023,304.41
2011-11-01,492.0,112367.62,0.07,0.81,0.01,0.15,0.0,70115.57,207.0,307.0,47276.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,32.23,0.3267,43.51,0.023,304.5
2011-11-02,492.0,111064.96,0.07,0.8,0.01,0.15,0.0,69302.73,207.0,307.0,46728.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,32.79,0.3268,43.17,0.023,300.97
2011-11-03,492.0,113290.17,0.07,0.8,0.01,0.15,0.0,70691.23,207.0,307.0,47664.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,32.46,0.3294,43.82,0.023,307.0
2011-11-04,486.0,110567.14,0.06,0.8,0.01,0.15,0.0,68478.83,201.0,301.0,45728.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.27,0.3419,44.91,0.0227,303.32
2011-11-07,486.0,108810.14,0.06,0.81,0.01,0.15,0.0,67390.64,201.0,301.0,45001.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.04,0.3394,44.6,0.0227,298.5
2011-11-08,486.0,110815.02,0.06,0.84,0.01,0.15,0.0,68632.35,201.0,301.0,45830.9,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.03,0.0,85.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.09,0.34,44.67,0.0228,304.0
2011-11-09,486.0,110811.37,0.06,0.85,0.01,0.15,0.0,68630.09,201.0,301.0,45829.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.11,0.34,44.7,0.0232,303.99
2011-11-10,486.0,108318.03,0.06,0.83,0.01,0.15,0.0,67085.86,201.0,301.0,44798.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.05,0.3395,44.61,0.0232,297.15
2011-11-11,486.0,108503.94,0.06,0.84,0.01,0.14,0.0,67201.0,201.0,301.0,44875.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.06,0.3394,44.63,0.0232,297.66
2011-11-14,486.0,107935.29,0.06,0.83,0.01,0.14,0.0,66848.81,201.0,301.0,44639.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.15,0.3405,44.75,0.0232,296.1
2011-11-15,486.0,107891.54,0.06,0.85,0.01,0.14,0.0,66821.72,201.0,301.0,44621.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.16,0.339,44.46,0.0232,295.98
2011-11-16,486.0,110807.73,0.06,0.91,0.01,0.14,0.0,68627.83,201.0,301.0,45827.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.96,0.0,0.0,0.0,0.0,100.0,33.22,0.3396,44.52,0.0232,303.98
2011-11-17,486.0,108616.94,0.06,1.14,0.01,0.15,0.0,67270.99,201.0,301.0,44921.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.23,0.3414,44.86,0.0228,297.97
2011-11-18,486.0,105711.69,0.06,1.19,0.01,0.15,0.0,65471.65,201.0,301.0,43720.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.03,0.3393,44.58,0.0228,290.0
2011-11-21,496.0,106138.32,0.07,1.28,0.01,0.14,0.0,66550.44,211.0,311.0,45151.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.06,0.0,0.0,0.0,100.0,0.99,0.0,0.0,0.0,0.0,100.0,31.89,0.3214,43.05,0.0233,285.3
2011-11-22,496.0,107503.65,0.07,1.35,0.01,0.14,0.0,67406.52,211.0,311.0,45732.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.01,0.0,0.0,0.0,0.0,100.0,32.28,0.322,42.92,0.0237,288.97
2011-11-23,496.0,105319.87,0.07,1.34,0.01,0.14,0.0,66037.26,211.0,311.0,44803.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.99,0.0,0.0,0.0,0.0,100.0,31.99,0.3223,43.19,0.0233,283.1
2011-11-24,496.0,105282.67,0.07,1.4,0.01,0.14,0.0,66013.93,211.0,311.0,44787.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.99,0.0,0.0,0.0,0.0,100.0,31.77,0.3197,42.88,0.0233,283.0
2011-11-25,496.0,105442.64,0.07,1.43,0.01,0.14,0.0,66114.23,211.0,311.0,44855.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.99,0.0,0.0,0.0,0.0,100.0,31.97,0.3221,43.16,0.0232,283.43
2011-11-28,486.0,106801.62,0.06,1.4,0.01,0.14,0.0,66146.68,201.0,301.0,44171.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.14,0.3406,44.74,0.0228,292.99
2011-11-29,486.0,106440.74,0.06,1.38,0.01,0.14,0.0,65923.17,201.0,301.0,44021.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.35,0.3428,45.03,0.0227,292.0
2011-11-30,486.0,107472.34,0.06,1.39,0.01,0.14,0.0,66562.09,201.0,301.0,44448.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.19,0.3411,44.8,0.0227,294.83
2011-12-01,486.0,108263.36,0.06,1.34,0.01,0.14,0.0,67052.0,201.0,301.0,44775.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.24,0.3416,44.88,0.0227,297.0
2011-12-02,486.0,108624.23,0.06,1.37,0.01,0.14,0.0,67275.5,201.0,301.0,44924.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.14,0.3405,44.74,0.0227,297.99
2011-12-05,486.0,110771.27,0.06,1.38,0.01,0.15,0.0,68605.25,201.0,301.0,45812.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.13,0.3403,44.72,0.0227,303.88
2011-12-06,486.0,110774.92,0.06,1.29,0.01,0.15,0.0,68607.51,201.0,301.0,45814.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.23,0.3414,44.86,0.0227,303.89
2011-12-07,486.0,109721.45,0.06,1.25,0.01,0.15,0.0,67955.05,201.0,301.0,45378.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.94,0.0,0.0,0.0,0.0,100.0,33.15,0.3406,44.75,0.0227,301.0
2011-12-08,511.0,115365.56,0.07,1.35,0.01,0.15,0.0,73599.16,226.0,326.0,51022.73,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.07,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,30.38,0.3017,41.02,0.0239,301.0
2011-12-09,511.0,116128.27,0.07,1.38,0.01,0.15,0.0,74085.75,226.0,326.0,51360.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,30.5,0.3029,41.17,0.0239,302.99
2011-12-12,511.0,115557.19,0.07,1.42,0.01,0.16,0.0,73721.42,226.0,326.0,51107.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.06,0.0,0.0,0.0,0.0,100.0,30.41,0.3019,41.05,0.0239,301.5
2011-12-13,495.0,111370.92,0.07,1.29,0.01,0.15,0.0,69747.44,210.0,310.0,47248.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.06,0.01,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,31.93,0.3221,43.11,0.0231,299.97
2011-12-14,495.0,109889.53,0.07,1.22,0.01,0.15,0.0,68819.71,210.0,310.0,46619.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,32.01,0.3229,43.21,0.0231,295.98
2011-12-15,495.0,109473.71,0.07,1.11,0.01,0.15,0.0,68559.29,210.0,310.0,46443.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,32.07,0.3237,43.29,0.0231,294.86
2011-12-16,495.0,109518.26,0.07,1.07,0.01,0.15,0.0,68587.19,210.0,310.0,46462.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,32.14,0.3244,43.38,0.0231,294.98
2011-12-19,495.0,108040.59,0.07,1.04,0.01,0.15,0.0,67661.78,210.0,310.0,45835.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,0.98,0.0,0.0,0.0,0.0,100.0,32.11,0.3241,43.35,0.023,291.0
2011-12-20,445.0,99570.61,0.06,0.93,0.01,0.13,0.0,69363.79,160.0,310.0,35800.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.09,0.3239,43.32,0.0207,298.32
2011-12-21,445.0,99580.62,0.06,0.79,0.01,0.13,0.0,69370.77,160.0,310.0,35804.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.74,0.0,0.0,0.0,0.0,100.0,32.26,0.3256,43.55,0.0207,298.35
2011-12-22,395.0,89176.9,0.05,0.72,0.01,0.12,0.0,58698.72,160.0,260.0,36122.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.05,0.01,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.28,0.4236,51.68,0.0208,301.0
2011-12-23,395.0,88581.4,0.05,0.7,0.01,0.12,0.0,58306.74,160.0,260.0,35881.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.27,0.4235,51.67,0.0208,298.99
2011-12-26,395.0,88581.4,0.05,0.7,0.01,0.12,0.0,58306.74,160.0,260.0,35881.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.25,0.4232,51.64,0.0208,0.0
2011-12-27,395.0,87698.52,0.05,0.7,0.01,0.12,0.0,57725.61,160.0,260.0,35523.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.29,0.4238,51.69,0.0208,296.01
2011-12-28,397.0,87931.14,0.05,0.7,0.01,0.12,0.0,58030.12,162.0,262.0,35881.22,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,37.93,0.4179,51.2,0.0208,295.3
2011-12-29,397.0,87871.59,0.05,0.68,0.01,0.12,0.0,57990.82,162.0,262.0,35856.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,37.98,0.4186,51.27,0.0208,295.1
2011-12-30,397.0,88136.6,0.05,0.68,0.01,0.12,0.0,58165.72,162.0,262.0,35965.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,37.98,0.4187,51.27,0.0208,295.99
2012-01-02,1645.0,369223.07,0.22,2.71,0.04,0.51,0.0,58806.35,162.0,262.0,36361.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,8.58,0.7052,83.27,0.0863,299.25
2012-01-03,397.0,92269.64,0.05,0.66,0.01,0.12,0.0,60893.31,162.0,262.0,37651.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,38.0,0.419,51.3,0.0208,309.87
2012-01-04,395.0,95048.94,0.05,0.64,0.01,0.12,0.0,62563.86,160.0,260.0,38500.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.24,0.4231,51.63,0.0207,320.82
2012-01-05,395.0,95285.96,0.05,0.64,0.01,0.13,0.0,62719.87,160.0,260.0,38596.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.29,0.4238,51.69,0.0207,321.62
2012-01-06,395.0,95398.54,0.05,0.62,0.01,0.13,0.0,62793.98,160.0,260.0,38642.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.26,0.4233,51.65,0.0207,322.0
2012-01-09,395.0,96322.9,0.05,0.6,0.01,0.13,0.0,63402.41,160.0,260.0,39016.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.29,0.4239,51.7,0.0207,325.12
2012-01-10,395.0,95842.94,0.05,0.57,0.01,0.13,0.0,63086.49,160.0,260.0,38822.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.29,0.4238,51.69,0.0207,323.5
2012-01-11,395.0,95404.47,0.05,0.56,0.01,0.13,0.0,62797.88,160.0,260.0,38644.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.25,0.4233,51.64,0.0207,322.02
2012-01-12,395.0,94391.23,0.05,0.55,0.01,0.13,0.0,62130.93,160.0,260.0,38234.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.84,0.0,0.0,0.0,0.0,100.0,38.32,0.4243,51.73,0.0207,318.6
2012-01-13,395.0,93946.82,0.05,0.55,0.01,0.13,0.0,61838.42,160.0,260.0,38054.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,38.24,0.423,51.62,0.0209,317.1
2012-01-16,395.0,96257.72,0.05,0.55,0.01,0.13,0.0,63359.51,160.0,260.0,38990.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,38.22,0.4227,51.6,0.021,324.9
2012-01-17,395.0,97620.56,0.05,0.55,0.01,0.13,0.0,64256.57,160.0,260.0,39542.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,100.0,0.85,0.0,0.0,0.0,0.0,100.0,38.3,0.424,51.7,0.021,329.5
