DATE,ALRGR FP Equity_DX_SI_QTY,ALRGR FP Equity_DX_SHORT_INTEREST_VALUE,ALRGR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALRGR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALRGR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALRGR FP Equity_DX_SI_MV,ALRGR FP Equity_DX_DSS,ALRGR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALRGR FP Equity_DX_SUPPLY_SI_QTY,ALRGR FP Equity_DX_BROKER_SI_QTY,ALRGR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALRGR FP Equity_DX_BROKER_SI_MV_NEW_x,ALRGR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALRGR FP Equity_DX_BROKER_SI_QTY_ADD,ALRGR FP Equity_DX_BROKER_SI_QTY_NEW,ALRGR FP Equity_DX_SUPPLY_SI_MV_DEC,ALRGR FP Equity_DX_SUPPLY_SI_QTY_DEC,ALRGR FP Equity_DX_BROKER_SI_MV_NEW_y,ALRGR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALRGR FP Equity_DX_BROKER_SI_MV_ADD,ALRGR FP Equity_DX_SUPPLY_SI_QTY_ADD,ALRGR FP Equity_DX_BROKER_SI_QTY_DEC,ALRGR FP Equity_DX_SUPPLY_SI_MV,ALRGR FP Equity_DX_BROKER_SI_MV_DEC,ALRGR FP Equity_DX_SUPPLY_SI_MV_RMV,ALRGR FP Equity_DX_BROKER_SI_MV_RMV,ALRGR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALRGR FP Equity_DX_UTILIZATION_QUANTITY,ALRGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALRGR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALRGR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALRGR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALRGR FP Equity_DX_ACTIVE_UTILIZATION_MV,ALRGR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALRGR FP Equity_DX_BROKER_SI_CON_RATIO,ALRGR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALRGR FP Equity_DX_DEMAND_SUPPLY_RATIO,ALRGR FP Equity_PX_LAST
2008-12-15,229.0,5074.06,0.03,1.17,0.02,0.01,0.0,5074.06,229.0,229.0,5074.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.5
2008-12-16,229.0,5225.2,0.03,1.21,0.02,0.01,0.0,5225.2,229.0,229.0,5225.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.2
2008-12-17,229.0,5138.83,0.03,1.2,0.02,0.01,0.0,5138.83,229.0,229.0,5138.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.8
2008-12-18,229.0,5138.83,0.03,0.76,0.02,0.01,0.0,5138.83,229.0,229.0,5138.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.8
2008-12-19,229.0,4966.1,0.03,0.71,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2008-12-22,229.0,4858.14,0.03,0.72,0.02,0.01,0.0,4858.14,229.0,229.0,4858.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,22.5
2008-12-23,229.0,4836.55,0.03,0.7,0.02,0.01,0.0,4836.55,229.0,229.0,4836.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,22.4
2008-12-24,229.0,5071.9,0.03,0.53,0.02,0.01,0.0,5071.9,229.0,229.0,5071.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.49
2008-12-25,229.0,5071.9,0.03,0.53,0.02,0.01,0.0,5071.9,229.0,229.0,5071.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,0.0
2008-12-26,229.0,5071.9,0.03,0.53,0.02,0.01,0.0,5071.9,229.0,229.0,5071.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,0.0
2008-12-29,229.0,5069.74,0.03,0.53,0.02,0.01,0.0,5069.74,229.0,229.0,5069.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.48
2008-12-30,229.0,5071.9,0.03,0.54,0.02,0.01,0.0,5071.9,229.0,229.0,5071.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.49
2008-12-31,229.0,4998.49,0.03,0.54,0.02,0.01,0.0,4998.49,229.0,229.0,4998.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.15
2009-01-01,229.0,4998.49,0.03,0.54,0.02,0.01,0.0,4998.49,229.0,229.0,4998.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,0.0
2009-01-02,229.0,4998.49,0.03,0.54,0.02,0.01,0.0,4998.49,229.0,229.0,4998.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.15
2009-01-05,229.0,4750.18,0.03,0.54,0.02,0.01,0.0,4750.18,229.0,229.0,4750.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,22.0
2009-01-06,229.0,4642.22,0.03,0.53,0.02,0.0,0.0,4642.22,229.0,229.0,4642.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,21.5
2009-01-07,229.0,4843.03,0.03,0.56,0.02,0.01,0.0,4843.03,229.0,229.0,4843.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,22.43
2009-01-08,229.0,4966.1,0.03,0.56,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2009-01-09,229.0,5128.04,0.03,0.55,0.02,0.01,0.0,5128.04,229.0,229.0,5128.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.75
2009-01-12,229.0,4966.1,0.03,0.55,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2009-01-13,229.0,4966.1,0.03,0.55,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2009-01-14,229.0,4966.1,0.03,0.55,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2009-01-15,229.0,5020.08,0.03,0.38,0.02,0.01,0.0,5020.08,229.0,229.0,5020.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.25
2009-01-16,229.0,5279.18,0.03,0.38,0.02,0.01,0.0,5279.18,229.0,229.0,5279.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.45
2009-01-19,229.0,5372.02,0.03,0.39,0.02,0.01,0.0,5372.02,229.0,229.0,5372.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.88
2009-01-20,229.0,5372.02,0.03,0.38,0.02,0.01,0.0,5372.02,229.0,229.0,5372.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,0.0
2009-01-21,229.0,5613.85,0.03,0.38,0.02,0.01,0.0,5613.85,229.0,229.0,5613.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,26.0
2009-01-22,229.0,5203.61,0.03,0.39,0.02,0.01,0.0,5203.61,229.0,229.0,5203.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.1
2009-01-23,229.0,5184.18,0.03,0.38,0.02,0.01,0.0,5184.18,229.0,229.0,5184.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.01
2009-01-26,229.0,5074.06,0.03,0.39,0.02,0.01,0.0,5074.06,229.0,229.0,5074.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.5
2009-01-27,229.0,5184.18,0.03,0.39,0.02,0.01,0.0,5184.18,229.0,229.0,5184.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.01
2009-01-28,229.0,5074.06,0.03,0.39,0.02,0.01,0.0,5074.06,229.0,229.0,5074.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.5
2009-01-29,229.0,5119.4,0.03,0.39,0.02,0.01,0.0,5119.4,229.0,229.0,5119.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.71
2009-01-30,229.0,5585.78,0.03,0.39,0.02,0.01,0.0,5585.78,229.0,229.0,5585.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.87
2009-02-02,229.0,5462.71,0.03,0.39,0.02,0.01,0.0,5462.71,229.0,229.0,5462.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.3
2009-02-03,229.0,5462.71,0.03,0.49,0.02,0.01,0.0,5462.71,229.0,229.0,5462.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.3
2009-02-04,229.0,5464.87,0.03,0.51,0.02,0.01,0.0,5464.87,229.0,229.0,5464.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.31
2009-02-05,229.0,5464.87,0.03,0.5,0.02,0.01,0.0,5464.87,229.0,229.0,5464.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.31
2009-02-06,229.0,5462.71,0.03,0.52,0.02,0.01,0.0,5462.71,229.0,229.0,5462.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.3
2009-02-09,229.0,5462.71,0.03,0.67,0.02,0.01,0.0,5462.71,229.0,229.0,5462.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.3
2009-02-10,229.0,5397.93,0.03,0.65,0.02,0.01,0.0,5397.93,229.0,229.0,5397.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,25.0
2009-02-11,229.0,5395.78,0.03,0.65,0.02,0.01,0.0,5395.78,229.0,229.0,5395.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.99
2009-02-12,229.0,5257.59,0.03,0.64,0.02,0.01,0.0,5257.59,229.0,229.0,5257.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.35
2009-02-13,229.0,5216.56,0.03,0.64,0.02,0.01,0.0,5216.56,229.0,229.0,5216.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,24.16
2009-02-16,229.0,4966.1,0.03,0.64,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2009-02-17,229.0,4966.1,0.03,0.44,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2009-02-18,229.0,4966.1,0.03,0.28,0.02,0.01,0.0,4966.1,229.0,229.0,4966.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,23.0
2009-02-19,229.0,4963.94,0.03,0.26,0.02,0.01,0.0,4963.94,229.0,229.0,4963.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,1.08,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0108,22.99
2009-02-20,229.0,4933.71,0.03,0.27,0.02,0.01,0.0,4933.71,200.0,229.0,4308.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,29.0,0.0,100.0,0.0,1.0,100.0,0.0111,22.85
2009-02-23,229.0,4966.1,0.03,0.27,0.02,0.01,0.0,4966.1,200.0,229.0,4337.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,23.0
2009-02-24,229.0,4966.1,0.03,0.26,0.02,0.01,0.0,4966.1,200.0,229.0,4337.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,23.0
2009-02-25,229.0,5106.45,0.03,0.26,0.02,0.01,0.0,5106.45,200.0,229.0,4459.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,23.65
2009-02-26,229.0,4966.1,0.03,0.26,0.02,0.01,0.0,4966.1,200.0,229.0,4337.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,23.0
2009-02-27,229.0,4966.1,0.03,0.24,0.02,0.01,0.0,4966.1,200.0,229.0,4337.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,23.0
2009-03-02,229.0,4968.26,0.03,0.24,0.02,0.01,0.0,4968.26,200.0,229.0,4339.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,23.01
2009-03-03,229.0,4901.32,0.03,0.24,0.02,0.01,0.0,4901.32,200.0,229.0,4280.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,22.7
2009-03-04,229.0,4925.08,0.03,0.24,0.02,0.01,0.0,4925.08,200.0,229.0,4301.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,22.81
2009-03-05,229.0,4966.1,0.03,0.24,0.02,0.01,0.0,4966.1,200.0,229.0,4337.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.97,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0111,23.0
2009-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,229.0,0.0,0.01,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,445622.54,0.0,0.44,0.0,0.0,0.0,0.0,0.0,22.81
2009-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449529.8,0.0,0.43,0.0,0.0,0.0,0.0,0.0,23.01
2009-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,459102.57,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.5
2009-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,445622.54,0.0,0.45,0.0,0.0,0.0,0.0,0.0,22.81
2009-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,445622.54,0.0,0.43,0.0,0.0,0.0,0.0,0.0,22.81
2009-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,449334.43,0.0,0.44,0.0,0.0,0.0,0.0,0.0,23.0
2009-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20720.0,412215.5,0.0,0.44,0.0,0.0,0.0,0.0,0.0,21.1
2009-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20322.0,404297.46,0.0,0.4,0.0,0.0,0.0,0.0,0.0,21.1
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20208.0,400124.13,0.0,0.4,0.0,0.0,0.0,0.0,0.0,21.0
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20008.0,394277.58,0.0,0.4,0.0,0.0,0.0,0.0,0.0,20.9
