DATE,STMPA FP Equity_DX_SI_QTY,STMPA FP Equity_DX_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,STMPA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,STMPA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,STMPA FP Equity_DX_SI_MV,STMPA FP Equity_DX_DSS,STMPA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY,STMPA FP Equity_DX_BROKER_SI_QTY,STMPA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,STMPA FP Equity_DX_BROKER_SI_MV_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_x,STMPA FP Equity_DX_BROKER_SI_MV_INC_x,STMPA FP Equity_DX_SUPPLY_SI_MV_NEW,STMPA FP Equity_DX_BROKER_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_NEW,STMPA FP Equity_DX_SUPPLY_SI_MV_DEC,STMPA FP Equity_DX_BROKER_SI_QTY_INC,STMPA FP Equity_DX_SUPPLY_SI_QTY_DEC,STMPA FP Equity_DX_BROKER_SI_MV_NEW_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,STMPA FP Equity_DX_BROKER_SI_MV_INC_y,STMPA FP Equity_DX_SUPPLY_SI_QTY_INC_y,STMPA FP Equity_DX_BROKER_SI_MV_ADD,STMPA FP Equity_DX_SUPPLY_SI_QTY_ADD,STMPA FP Equity_DX_BROKER_SI_QTY_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV,STMPA FP Equity_DX_BROKER_SI_MV_DEC,STMPA FP Equity_DX_SUPPLY_SI_MV_RMV,STMPA FP Equity_DX_BROKER_SI_MV_RMV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,STMPA FP Equity_DX_UTILIZATION_QUANTITY,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,STMPA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,STMPA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,STMPA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,STMPA FP Equity_DX_ACTIVE_UTILIZATION_MV,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,STMPA FP Equity_DX_BROKER_SI_CON_RATIO,STMPA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,STMPA FP Equity_DX_DEMAND_SUPPLY_RATIO,STMPA FP Equity_PX_LAST
2006-09-15,45262680.0,395228019.88,7.34,9.4,4.97,580.7,1.0,303932714.32,15303657.0,34807272.0,133629605.07,0.0,0.0,27078.0,66.62,0.0,0.0,0.0,0.11,5060000.0,8707.0,0.0,0.0,66.62,27078.0,0.0,25000.0,168583.0,201.15,2.18,0.0,0.0,19.06,19.06,64985296.0,567443418.27,0.0,854.97,19.05,21.48,0.2522,41.27,0.5637,13.3
2006-09-18,46060040.0,398561680.78,7.31,9.22,5.06,593.03,2.0,308162466.72,15195906.0,35612996.0,131491545.3,0.0,0.0,7612.0,11.75,0.0,0.0,0.0,1.45,805722.0,115363.0,0.0,0.0,11.75,7612.0,0.0,0.0,0.0,200.77,0.0,0.0,0.0,18.97,18.97,64913232.0,561700051.74,0.0,854.9,19.02,21.44,0.2529,41.25,0.575,13.18
2006-09-19,45318256.0,390060255.33,7.19,8.98,4.98,584.13,1.0,301287731.88,15057726.0,35004424.0,129603849.9,0.0,0.0,53445.0,6.84,0.0,56000.0,0.0,3.33,540000.0,251625.0,0.0,0.0,6.84,53445.0,0.74,60000.0,1204569.0,198.33,14.21,0.0,0.0,18.82,18.82,64943384.0,558976341.56,0.0,851.97,18.88,21.64,0.2451,39.56,0.5665,13.11
2006-09-20,50459240.0,442922694.15,8.01,9.85,5.54,651.41,2.0,346218801.85,16407410.0,39442408.0,144021476.37,0.0,83704.0,419103.0,59.65,1.12,0.0,0.0,1.17,4565873.0,89331.0,0.0,83704.0,59.65,419103.0,0.0,936208.0,127893.0,215.92,1.51,0.0,0.0,20.61,20.61,63185248.0,554629444.97,0.0,834.61,20.55,19.29,0.2502,41.67,0.634,13.37
2006-09-21,49757312.0,436107943.38,7.9,9.56,5.47,645.43,2.0,340638091.28,17090354.0,38864772.0,149791836.32,0.0,0.0,358858.0,11.83,0.0,0.0,0.0,0.2,860310.0,46540.0,0.0,0.0,11.83,358858.0,0.0,454330.0,1437946.0,226.66,17.66,1.12,0.0,21.44,21.44,62618504.0,548832440.89,83704.0,831.35,21.42,21.31,0.2406,39.33,0.6242,13.35
2006-09-22,50122984.0,425820940.82,7.96,9.45,5.51,648.49,2.0,318659914.59,18894942.0,37509160.0,160522405.83,0.0,0.0,195461.0,51.07,0.0,0.0,0.0,0.92,3927520.0,69584.0,0.0,0.0,51.07,195461.0,0.0,1678712.0,5283130.0,247.86,68.94,0.0,0.0,23.49,23.49,61554440.0,522937133.04,0.0,806.02,23.52,17.9,0.2075,37.25,0.623,12.94
2006-09-25,55024052.0,469264326.75,8.73,10.14,6.05,708.48,2.0,360014843.8,19069366.0,42213896.0,162630211.19,0.0,0.0,175367.0,61.69,0.0,0.0,0.0,0.36,4774320.0,23683.0,0.0,0.0,61.69,175367.0,0.0,22738.0,69584.0,248.23,0.96,0.0,0.0,23.73,23.73,61278048.0,522600588.18,0.0,796.19,23.77,16.16,0.2174,38.73,0.6848,12.99
2006-09-26,53882116.0,470845602.48,8.55,9.75,5.92,695.74,2.0,359923558.53,18969396.0,41188540.0,165762916.37,0.0,0.0,17.0,48.42,0.0,90000.0,0.0,1.18,3708874.0,99985.0,0.0,0.0,48.42,17.0,1.17,0.0,4824230.0,249.4,62.31,0.0,0.0,23.66,23.66,61194348.0,534743098.29,0.0,804.66,23.66,22.46,0.2418,39.7,0.6721,13.31
2006-09-27,57936924.0,507419419.38,9.2,10.48,6.37,753.26,2.0,395622768.13,19049456.0,45172032.0,166837713.08,0.0,83704.0,9927.0,56.29,1.12,0.0,0.0,2.74,4237749.0,217906.0,0.0,83704.0,56.29,9927.0,0.0,204332.0,254258.0,253.22,3.28,0.0,0.0,23.56,23.56,61812560.0,541362763.85,0.0,820.57,23.58,27.76,0.2446,37.16,0.7165,13.34
2006-09-28,52079300.0,470136161.38,8.27,9.66,5.72,679.36,2.0,355775808.46,18951560.0,39411040.0,171081671.04,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.08,41500.0,14190.0,0.0,0.0,0.56,0.0,0.0,0.0,5802494.0,254.66,74.71,1.12,0.0,23.47,23.47,61781080.0,557717169.72,83704.0,831.52,23.45,22.53,0.2395,39.41,0.6451,13.75
2006-09-29,62731972.0,563006326.62,9.96,11.24,6.89,828.98,2.0,392111518.89,25677228.0,43690324.0,230447750.22,0.0,0.0,10334.0,62.47,0.0,0.0,0.0,0.0,4279286.0,33725.0,0.0,0.0,62.47,10334.0,0.0,6749059.0,0.0,347.2,0.0,0.0,0.0,31.48,31.48,55893668.0,501633978.63,0.0,761.62,31.31,21.06,0.2166,37.0,0.769,13.67
2006-10-02,62902368.0,557102061.27,9.98,11.29,6.91,830.36,2.0,385913788.23,25960732.0,43573508.0,229924210.63,0.0,0.0,4788.0,6.84,0.0,0.0,0.0,0.3,557945.0,11286.0,0.0,0.0,6.84,4788.0,0.0,290000.0,674760.0,349.18,8.04,0.0,0.0,31.71,31.71,55913316.0,495202717.9,0.0,755.03,31.62,21.63,0.2134,36.24,0.7683,13.49
2006-10-03,59125100.0,521319201.73,9.38,10.57,6.5,775.93,2.0,351795001.5,25967300.0,39898616.0,228959479.26,0.0,0.0,74757.0,4.67,0.0,0.0,0.0,2.4,400000.0,116188.0,0.0,0.0,4.67,74757.0,0.0,48000.0,4074895.0,346.44,55.84,0.0,0.0,31.13,31.13,57451260.0,506560580.9,0.0,771.03,31.0,22.99,0.2093,34.05,0.7088,13.43
2006-10-04,53672496.0,478880408.17,8.52,9.54,5.9,703.74,2.0,361368032.19,19460056.0,40501812.0,173627840.23,0.0,83704.0,42152.0,29.75,1.14,25000.0,0.0,94.07,2249732.0,7143735.0,0.0,83704.0,29.75,42152.0,0.34,510636.0,1671535.0,261.85,22.66,0.0,0.0,23.26,23.26,64192784.0,572745240.01,0.0,864.48,23.25,26.22,0.2196,33.53,0.6416,13.59
2006-10-05,58551824.0,519339790.44,9.29,10.41,6.43,769.11,2.0,356528973.14,24650274.0,40196076.0,218641662.36,0.0,0.0,5854.0,6.75,0.0,0.0,0.0,14.68,500000.0,1097676.0,0.0,0.0,6.75,5854.0,0.0,6365743.0,805734.0,330.4,10.35,1.14,0.0,29.44,29.44,59082728.0,524048773.92,83704.0,797.07,29.3,25.63,0.2204,34.18,0.6993,13.51
2006-10-06,58289252.0,512418593.29,9.25,10.34,6.4,777.27,2.0,368035096.67,22676944.0,41865168.0,199352150.63,0.0,0.0,3611.0,15.19,0.0,2000000.0,0.0,24.89,961299.0,1976941.0,0.0,0.0,15.19,3611.0,34.42,0.0,1292210.0,305.14,17.42,0.0,0.0,27.22,27.21,60647952.0,533153835.11,0.0,816.3,27.21,26.59,0.2082,32.7,0.6995,13.39
2006-10-09,55494880.0,490768108.15,8.81,9.74,6.1,737.12,2.0,345394842.81,22508704.0,39056420.0,199055373.74,0.0,0.0,14696.0,0.0,0.0,0.0,0.0,2.87,0.0,214936.0,0.0,0.0,0.0,14696.0,0.0,32000.0,2808745.0,301.33,38.51,0.0,0.0,27.06,27.06,60664160.0,536482555.43,0.0,814.6,27.0,25.14,0.1991,31.93,0.6672,13.47
2006-10-10,55917664.0,495608343.76,8.88,9.76,6.14,744.54,2.0,345791594.62,22975094.0,39014392.0,203632402.9,0.0,0.0,477873.0,1.01,0.0,0.0,0.0,0.07,40693.0,11484.0,0.0,0.0,1.01,477873.0,0.0,0.0,46000.0,308.91,0.48,0.0,0.49,27.64,27.64,60138584.0,533019119.18,0.0,810.96,27.58,25.42,0.2017,32.03,0.6728,13.5
2006-10-11,56374160.0,510757780.16,8.95,9.88,6.19,753.47,2.0,359956969.04,22692566.0,39729736.0,205597824.19,0.0,0.0,14722.0,10.43,0.0,0.0,0.0,3.55,761153.0,297250.0,0.0,0.0,10.43,14722.0,0.0,0.0,45809.0,307.34,0.0,0.0,0.0,27.28,27.28,60495704.0,548099545.68,0.0,825.37,27.13,25.14,0.2069,33.17,0.6777,13.8
2006-10-12,55039432.0,503723877.52,8.74,9.64,6.05,740.71,2.0,362266978.62,21511446.0,39583132.0,196873924.68,0.0,0.0,216457.0,4.36,0.0,0.0,0.0,21.26,203395.0,1548797.0,0.0,0.0,4.36,216457.0,0.0,151221.0,350000.0,294.74,4.68,0.0,0.0,26.96,26.96,58265376.0,533247892.6,0.0,806.01,26.78,26.29,0.217,34.05,0.6899,13.94
2006-10-13,53745248.0,492585144.49,8.53,9.3,5.91,727.59,2.0,346587045.81,21986862.0,37815608.0,201513659.31,0.0,0.0,385416.0,0.0,0.0,0.0,0.0,3.5,0.0,297177.0,0.0,0.0,0.0,385416.0,0.0,387177.0,1767521.0,303.81,21.84,0.0,0.0,26.64,26.64,60556712.0,555013472.64,0.0,841.72,26.52,24.73,0.2095,34.35,0.6511,13.96
2006-10-16,58746780.0,540739258.93,9.32,10.04,6.45,827.03,2.0,384839681.77,22977646.0,41809600.0,211499511.46,0.0,0.0,180470.0,93.17,0.0,500000.0,0.0,3.38,5300000.0,484601.0,0.0,0.0,93.17,180470.0,6.99,1294915.0,1806009.0,320.56,17.64,0.0,0.0,28.32,28.32,58158256.0,535322144.47,0.0,812.23,28.3,21.59,0.1798,29.08,0.7241,14.02
2006-10-17,58322888.0,530328070.37,9.26,9.86,6.41,824.04,2.0,373725181.2,23263194.0,41100468.0,211531445.16,0.0,0.0,145366.0,0.7,0.0,60000.0,0.0,1.24,7144.0,87952.0,0.0,0.0,0.7,145366.0,1.24,228133.0,776277.0,325.27,9.54,0.0,0.0,28.32,28.32,58868216.0,535286719.64,0.0,820.42,28.39,21.78,0.1748,27.94,0.7101,13.85
2006-10-18,55738212.0,503898184.87,8.85,9.22,6.12,787.01,2.0,354921322.76,22488176.0,39259280.0,203303096.04,0.0,0.0,196761.0,0.0,0.0,0.0,0.0,13.84,0.0,972856.0,0.0,0.0,0.0,196761.0,0.0,1076.0,1841189.0,312.75,25.29,0.0,0.0,27.22,27.22,60115824.0,543473741.06,0.0,831.72,27.33,22.31,0.1773,27.24,0.6748,13.77
2006-10-19,55349532.0,498204021.15,8.78,9.05,6.08,776.62,2.0,349777572.15,22404452.0,38859632.0,201663639.69,0.0,0.0,73449.0,0.0,0.0,0.0,0.0,2.58,7354.0,159434.0,0.0,0.0,0.0,73449.0,0.0,2262.0,407000.0,309.33,5.89,0.0,0.0,27.43,27.43,59279612.0,533578875.98,0.0,815.06,27.51,22.97,0.1878,28.39,0.6776,13.71
2006-10-20,55499104.0,495906633.4,8.81,8.91,6.1,778.97,2.0,348691754.58,22362310.0,39023636.0,199816160.4,0.0,0.0,3704.0,3.37,0.0,0.0,0.0,0.58,241612.0,45845.0,0.0,0.0,3.37,3704.0,0.0,0.0,77608.0,308.31,1.11,0.0,0.0,27.49,27.49,58976096.0,526974943.92,0.0,808.49,27.61,22.77,0.1888,28.77,0.6823,13.61
2006-10-23,56412012.0,506286007.61,8.95,8.92,6.2,789.82,2.0,355570837.55,22732734.0,39618844.0,204021532.49,0.0,394000.0,20160.0,9.05,5.36,0.0,0.0,0.79,667163.0,43737.0,0.0,394000.0,9.05,20160.0,0.0,0.0,71956.0,312.75,1.41,0.0,0.0,27.96,27.96,58570464.0,525657662.81,0.0,801.71,28.06,22.21,0.1861,28.68,0.6938,13.67
2006-10-24,55184884.0,481867455.27,8.76,8.86,6.06,772.1,2.0,335880825.16,22661238.0,38466064.0,197875075.51,0.0,0.0,213307.0,0.69,0.0,0.0,0.0,3.9,67222.0,284802.0,0.0,0.0,0.69,213307.0,0.0,0.0,1220000.0,309.71,16.13,0.0,0.0,27.94,27.94,58460080.0,510466054.16,0.0,791.79,28.12,22.98,0.1868,27.99,0.6803,13.3
2006-10-25,55857036.0,482969251.62,8.87,9.16,6.14,773.22,2.0,337485694.6,22760656.0,39031368.0,196800578.44,0.0,0.0,177364.0,10.6,0.0,0.0,0.0,1.4,740308.0,77947.0,0.0,0.0,10.6,177364.0,0.0,0.0,175008.0,305.01,4.26,0.0,0.0,27.89,27.89,58839928.0,508760901.52,0.0,781.7,28.07,22.34,0.1909,29.38,0.6845,13.17
2006-10-26,56158928.0,487423074.64,8.91,8.89,6.17,768.76,2.0,332523556.78,23416104.0,38312028.0,203236596.82,0.0,0.0,791067.0,0.0,0.0,0.0,0.0,5.54,5661.0,401618.0,0.0,0.0,0.0,791067.0,0.0,266000.0,725000.0,311.79,9.64,0.0,0.0,28.73,28.73,58098288.0,504255461.72,0.0,768.69,28.86,22.56,0.1864,28.5,0.6889,13.22
2006-10-27,56894264.0,498287662.03,9.03,9.08,6.25,780.92,2.0,345656590.28,22996672.0,39466916.0,201407964.87,0.0,0.0,316.0,20.65,0.0,0.0,0.0,5.35,1519000.0,419749.0,0.0,0.0,20.65,316.0,0.0,0.0,364111.0,307.84,4.54,0.0,0.0,28.14,28.14,58736648.0,514423510.38,0.0,781.9,28.25,21.51,0.1943,30.96,0.6961,13.34
2006-10-30,57850844.0,504386663.68,9.18,9.55,6.36,799.38,2.0,360612457.82,22054932.0,41360600.0,192291292.57,0.0,0.0,9962.0,26.58,0.0,0.0,0.0,12.49,1898610.0,951701.0,0.0,0.0,26.58,9962.0,0.0,0.0,4924.0,296.53,0.0,0.0,0.0,26.85,26.85,60100372.0,523999721.06,0.0,802.58,26.98,21.15,0.1871,30.69,0.7042,13.28
2006-10-31,58256756.0,518252509.01,9.25,9.65,6.4,804.28,2.0,372668536.07,21279240.0,41891664.0,189300267.94,0.0,0.0,12335.0,17.2,0.0,0.0,0.0,11.92,1280611.0,901264.0,0.0,0.0,17.2,12335.0,0.0,113236.0,749547.0,286.92,10.04,0.0,0.0,25.96,25.96,60691728.0,539914036.96,0.0,815.96,26.02,20.91,0.1979,32.79,0.7107,13.55
2006-11-01,59427832.0,524378620.0,9.43,9.71,6.53,827.31,2.0,379593804.22,21285654.0,43019368.0,187820108.77,0.0,0.0,43765.0,16.4,0.0,0.0,0.0,0.05,1127700.0,21911.0,0.0,0.0,16.4,43765.0,0.0,378561.0,0.0,289.73,0.0,5.33,0.0,26.55,26.55,58885024.0,519588997.02,394000.0,796.94,26.66,20.81,0.2029,33.75,0.7413,13.44
2006-11-02,61036464.0,532161267.0,9.69,10.09,6.71,844.99,2.0,389633109.07,21289872.0,44689136.0,185620930.76,0.0,394000.0,116558.0,22.85,5.23,0.0,0.0,2.5,1694700.0,154341.0,0.0,394000.0,22.85,116558.0,0.0,0.0,24930.0,287.19,1.28,4.87,0.0,27.03,27.03,57461960.0,500996083.88,352000.0,769.78,27.17,20.16,0.2117,35.8,0.775,13.28
2006-11-03,62112932.0,543177880.06,9.86,10.34,6.82,856.37,2.0,400135453.99,21337986.0,45755888.0,186600787.1,0.66,0.0,163795.0,16.28,0.0,0.0,50000.0,1.59,1200524.0,115679.0,0.66,0.0,16.28,163795.0,0.0,0.0,183773.0,286.9,3.11,0.0,0.0,27.05,27.05,57548128.0,503258647.79,0.0,768.81,27.18,19.67,0.2192,37.34,0.7874,13.32
2006-11-06,62658868.0,557002352.72,9.95,10.57,6.88,863.89,2.0,411555939.26,21346342.0,46297164.0,189757062.26,0.0,0.0,14233.0,12.56,0.0,0.0,0.0,0.08,941276.0,5878.0,0.0,0.0,12.56,14233.0,0.0,0.0,400000.0,287.82,5.05,0.0,0.0,26.88,26.88,58070776.0,516216776.47,0.0,781.21,26.92,19.55,0.2253,38.49,0.789,13.54
2006-11-07,64280084.0,584918673.64,10.2,10.88,7.06,893.55,2.0,439862417.17,20741600.0,48339016.0,188738850.45,0.0,0.0,55849.0,29.15,0.0,0.0,0.0,7.87,2049142.0,660591.0,0.0,0.0,29.15,55849.0,0.0,0.0,7290.0,284.32,0.11,0.0,0.0,26.24,26.24,58293120.0,530440103.86,0.0,798.23,26.26,19.17,0.2369,40.39,0.8133,13.86
2006-11-08,63446600.0,574835076.47,10.07,10.73,6.97,892.49,2.0,428023263.78,20975078.0,47242456.0,190037142.51,0.0,0.0,892991.0,0.0,0.0,0.0,0.0,9.6,0.0,732021.0,0.0,0.0,0.0,892991.0,0.0,72509.0,1096562.0,291.65,13.02,0.0,0.0,25.9,25.9,60004624.0,543650292.15,0.0,830.78,25.98,17.9,0.2352,40.42,0.7835,13.8
2006-11-09,61736304.0,562176784.96,9.8,10.4,6.78,868.96,2.0,414811357.0,20984536.0,45553144.0,191087224.5,0.0,0.0,44881.0,11.44,0.0,0.0,0.0,1.18,812472.0,84617.0,0.0,0.0,11.44,44881.0,0.0,49193.0,2501784.0,290.95,33.22,0.0,0.0,25.91,25.91,59994576.0,546316440.49,0.0,829.87,25.96,19.86,0.2213,37.45,0.7624,13.87
2006-11-10,59772084.0,535264682.59,9.49,10.49,6.57,846.27,2.0,380717583.75,22059310.0,42514076.0,197543213.74,0.0,0.0,780978.0,4.13,0.0,0.0,0.0,0.0,300000.0,6203.0,0.0,0.0,4.13,780978.0,0.0,300000.0,3339068.0,306.61,42.62,0.0,0.0,27.05,27.05,59476568.0,532618308.78,0.0,818.7,27.25,20.85,0.2012,33.45,0.7331,13.64
2006-11-13,54996376.0,497913795.53,8.73,9.8,6.04,750.17,2.0,340587728.43,22180842.0,37619144.0,200815908.82,0.0,0.0,171532.0,0.0,0.0,378000.0,0.0,0.7,212052.0,50000.0,0.0,0.0,0.0,171532.0,5.16,0.0,5484984.0,303.62,96.16,0.0,0.0,27.06,27.06,59778024.0,541204802.65,0.0,816.95,27.1,23.42,0.2238,37.92,0.671,13.79
2006-11-14,46250000.0,419031473.51,7.34,8.3,5.08,632.35,2.0,260616267.07,22289510.0,28765148.0,201946080.41,0.0,22000.0,118687.0,0.0,0.3,0.0,0.0,0.07,0.0,10020.0,0.0,22000.0,0.0,118687.0,0.0,0.0,8853995.0,306.44,120.63,0.3,0.0,27.34,27.34,59236856.0,536694206.61,22000.0,816.35,27.29,13.44,0.2537,46.02,0.5673,13.8
2006-11-15,43814296.0,409620466.51,6.95,7.89,4.81,600.87,1.0,245032570.96,22186476.0,26209456.0,207421674.64,0.0,0.0,202716.0,0.0,0.0,155000.0,0.0,4.57,0.0,355989.0,0.0,0.0,0.0,202716.0,2.14,50240.0,2710691.0,307.69,37.18,0.0,0.0,27.31,27.31,59053164.0,552088856.72,0.0,828.24,27.09,14.15,0.2653,47.16,0.5393,14.24
2006-11-16,43672084.0,410297972.62,6.93,7.7,4.8,608.12,1.0,243910025.79,22291704.0,25961764.0,209429917.69,0.0,0.0,139000.0,0.0,0.0,0.0,0.0,2.11,0.0,178971.0,0.0,0.0,0.0,139000.0,0.0,145200.0,247691.0,315.74,2.52,0.0,0.0,27.52,27.52,58709848.0,551577332.72,0.0,836.69,27.4,14.39,0.2582,46.3,0.5391,14.31
2006-11-17,45441268.0,420952677.16,7.21,7.87,4.99,633.84,1.0,248263179.53,23223250.0,26799672.0,215132404.75,0.0,0.0,780968.0,12.49,0.0,0.0,0.0,0.0,838807.0,1960.0,0.0,0.0,12.49,780968.0,0.0,152536.0,900.0,328.76,0.0,0.0,0.0,28.31,28.31,58808976.0,544786643.9,0.0,834.96,28.25,15.47,0.2567,45.88,0.5539,14.11
2006-11-20,46034504.0,432492840.55,7.31,7.88,5.06,640.91,2.0,257823282.95,21969362.0,27442690.0,206401523.87,0.0,0.0,16091.0,8.1,0.0,45000.0,0.0,18.31,598018.0,1269979.0,0.0,0.0,8.1,16091.0,0.64,0.0,0.0,309.96,0.0,0.0,0.0,26.75,26.74,60174200.0,565334877.63,0.0,853.89,26.63,16.06,0.2574,45.83,0.5604,14.31
2006-11-21,46599380.0,435046376.24,7.4,7.94,5.12,651.02,2.0,261078799.66,22011012.0,27965088.0,205492240.62,0.0,0.0,56214.0,7.4,0.0,0.0,0.0,0.1,526926.0,14563.0,0.0,0.0,7.4,56214.0,0.0,0.0,4528.0,311.7,0.02,0.0,0.0,26.59,26.59,60768124.0,567324117.55,0.0,865.47,26.48,15.94,0.262,46.44,0.5629,14.22
2006-11-22,44306880.0,417425417.95,7.03,7.58,4.87,613.77,1.0,242834076.63,21815264.0,25775192.0,205526674.25,0.0,0.0,44883.0,0.01,0.0,0.0,0.0,4.04,7483.0,240846.0,0.0,0.0,0.01,44883.0,0.0,215.0,2197379.0,307.52,34.46,0.0,0.0,26.31,26.31,61104496.0,575679663.77,0.0,869.65,26.12,14.62,0.2708,47.81,0.5343,14.35
2006-11-23,43335832.0,405431813.43,6.88,7.54,4.76,603.21,1.0,233778151.47,21613950.0,24988100.0,202211023.52,0.0,0.0,25980.0,0.0,0.0,0.0,0.0,3.12,0.0,227294.0,0.0,0.0,0.0,25980.0,0.0,0.0,787093.0,306.53,10.02,0.0,0.0,25.97,25.97,61625288.0,576540269.66,0.0,879.59,25.84,14.49,0.2675,47.4,0.5206,14.25
2006-11-24,42384752.0,390411982.04,6.73,7.62,4.66,586.01,1.0,228945447.31,21207788.0,24855272.0,195347953.15,0.0,773000.0,237133.0,0.0,10.84,0.0,0.0,6.3,3985.0,444301.0,0.0,773000.0,0.0,237133.0,0.0,8813.0,136813.0,296.78,1.9,13.68,0.0,23.82,23.82,67829952.0,624791340.11,980807.0,953.21,23.74,14.88,0.2644,46.88,0.476,14.03
2006-11-27,46276156.0,422610445.42,7.34,8.15,5.08,636.48,2.0,261415039.87,21579326.0,28625140.0,197070140.67,0.0,0.0,123177.0,53.44,0.0,0.0,0.0,0.02,3769868.0,1638.0,0.0,0.0,53.44,123177.0,0.0,250000.0,0.0,297.79,0.0,0.0,0.0,23.97,23.97,68450728.0,625116585.95,0.0,951.05,23.85,13.38,0.301,51.45,0.514,13.91
2006-11-28,48635488.0,441282943.65,7.72,8.55,5.34,670.18,2.0,283133314.63,21358588.0,31205210.0,193792248.67,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.64,2700000.0,220738.0,0.0,0.0,37.5,0.0,0.0,0.0,119930.0,295.66,1.32,0.0,0.0,23.39,23.39,69942016.0,634602837.85,0.0,967.07,23.41,12.52,0.2691,48.16,0.5327,13.82
2006-11-29,48585288.0,441146443.37,7.71,8.56,5.34,668.27,2.0,286508157.26,20993108.0,31554332.0,190613976.18,0.0,0.0,125000.0,7.92,0.0,0.0,0.0,6.95,576281.0,490479.0,0.0,0.0,7.92,125000.0,0.0,0.0,227160.0,289.69,3.23,0.0,0.0,22.99,22.99,70331632.0,638599678.84,0.0,969.0,23.02,11.93,0.2717,48.57,0.532,13.83
2006-11-30,47753240.0,427007763.9,7.58,8.39,5.25,653.28,2.0,273242909.47,21072022.0,30557370.0,188425266.96,0.0,0.0,196420.0,3.04,0.0,0.0,0.0,2.52,214739.0,182631.0,0.0,0.0,3.04,196420.0,0.0,65125.0,327516.0,287.05,4.77,0.0,12.17,23.4,23.4,68979928.0,616816048.69,0.0,942.75,23.34,11.72,0.2885,50.37,0.5303,13.62
2006-12-01,57757924.0,510402103.38,9.17,10.39,6.35,783.62,2.0,364440553.94,20967396.0,41240680.0,185287182.77,95.98,0.0,98543.0,47.83,0.0,0.0,7217806.0,3.14,3465502.0,203170.0,95.98,0.0,47.83,98543.0,0.0,0.0,0.0,282.43,0.0,0.0,4.21,23.27,23.27,69144720.0,611026298.76,0.0,934.19,23.21,13.74,0.2671,47.54,0.6409,13.46
2006-12-04,60430068.0,540363506.41,9.59,10.81,6.64,818.31,2.0,390954372.18,21094910.0,43721308.0,188629930.63,5.39,0.0,13485.0,35.0,0.0,0.0,386826.0,0.9,2559411.0,66419.0,5.39,0.0,35.0,13485.0,0.0,180449.0,78781.0,283.68,1.13,0.0,0.0,23.59,23.59,68314144.0,610862631.98,0.0,922.11,23.53,12.94,0.286,49.88,0.6759,13.62
2006-12-05,59462504.0,531711583.73,9.44,10.68,6.53,808.14,2.0,384273473.03,20938488.0,42974168.0,187231210.7,0.0,0.0,1865.0,0.0,0.0,0.0,0.0,2.73,3072.0,222289.0,0.0,0.0,0.0,1865.0,0.0,64000.0,750211.0,283.16,9.92,0.0,0.0,23.48,23.48,68221344.0,610032817.7,0.0,926.4,23.41,12.59,0.2925,50.59,0.6669,13.62
2006-12-06,59237860.0,531258486.87,9.4,10.9,6.51,805.72,2.0,384844636.33,20791798.0,42912016.0,186465533.1,0.0,0.0,65791.0,1.02,0.0,0.0,0.0,4.86,61829.0,365026.0,0.0,0.0,1.02,65791.0,0.0,152545.0,123982.0,281.79,1.6,0.0,0.0,23.68,23.68,67010672.0,600966817.69,0.0,911.57,23.61,12.63,0.2958,50.89,0.6747,13.66
2006-12-07,59265552.0,534619612.92,9.41,11.51,6.51,806.3,2.0,387249708.68,20802722.0,42928780.0,187656114.02,0.0,0.0,12068.0,0.27,0.0,0.0,0.0,0.01,16763.0,1145.0,0.0,0.0,0.27,12068.0,0.0,0.0,0.0,282.43,0.0,0.0,0.0,23.72,23.72,66909368.0,603572551.23,0.0,913.52,23.62,12.66,0.2948,50.78,0.6757,13.74
2006-12-08,59371136.0,537521011.76,9.42,11.57,6.52,811.45,2.0,389676644.75,20790896.0,43041192.0,188231928.95,0.0,0.0,5799.0,2.47,0.0,0.0,0.0,1.6,135800.0,119811.0,0.0,0.0,2.47,5799.0,0.0,102188.0,23388.0,284.35,0.0,0.0,0.0,23.78,23.78,66636992.0,603302981.45,0.0,915.36,23.7,12.61,0.2948,50.78,0.6791,13.79
