DATE,ALHEX FP Equity_DX_SI_QTY,ALHEX FP Equity_DX_SHORT_INTEREST_VALUE,ALHEX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHEX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHEX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHEX FP Equity_DX_SI_MV,ALHEX FP Equity_DX_DSS,ALHEX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHEX FP Equity_DX_SUPPLY_SI_QTY,ALHEX FP Equity_DX_BROKER_SI_QTY,ALHEX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHEX FP Equity_DX_BROKER_SI_MV_NEW_x,ALHEX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALHEX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHEX FP Equity_DX_BROKER_SI_MV_INC_x,ALHEX FP Equity_DX_SUPPLY_SI_MV_NEW,ALHEX FP Equity_DX_BROKER_SI_QTY_ADD,ALHEX FP Equity_DX_BROKER_SI_QTY_NEW,ALHEX FP Equity_DX_SUPPLY_SI_MV_DEC,ALHEX FP Equity_DX_BROKER_SI_QTY_INC,ALHEX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHEX FP Equity_DX_BROKER_SI_MV_NEW_y,ALHEX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALHEX FP Equity_DX_BROKER_SI_MV_INC_y,ALHEX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHEX FP Equity_DX_BROKER_SI_MV_ADD,ALHEX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHEX FP Equity_DX_BROKER_SI_QTY_DEC,ALHEX FP Equity_DX_SUPPLY_SI_MV,ALHEX FP Equity_DX_BROKER_SI_MV_DEC,ALHEX FP Equity_DX_SUPPLY_SI_MV_RMV,ALHEX FP Equity_DX_BROKER_SI_MV_RMV,ALHEX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHEX FP Equity_DX_UTILIZATION_QUANTITY,ALHEX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHEX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHEX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALHEX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHEX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHEX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHEX FP Equity_DX_BROKER_SI_CON_RATIO,ALHEX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHEX FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHEX FP Equity_PX_LAST
2007-06-15,56638.0,2857658.15,2.0,5.35,0.82,3.18,0.0,2857658.15,2160.0,56638.0,108982.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.12,0.06,0.0,0.0,100.0,4.56,0.0,0.0,0.0,0.0,100.0,23.52,0.2829,39.22,1.1948,69.2
2007-06-18,56702.0,2859646.98,2.0,4.99,0.82,3.19,0.0,2859646.98,2166.0,56702.0,109237.69,0.0,0.0,6.0,0.01,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.01,6.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,4.55,0.0,0.0,0.0,0.0,100.0,23.57,0.2833,39.29,1.1923,69.17
2007-06-19,56698.0,2852417.56,2.0,5.06,0.82,3.19,0.0,2852417.56,2166.0,56698.0,108969.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.12,0.0,0.0,0.0,100.0,4.55,0.0,0.0,0.0,0.0,100.0,23.57,0.2833,39.28,1.1913,69.0
2007-06-20,56708.0,2832247.31,2.0,5.16,0.82,3.18,0.0,2832247.31,2167.0,56708.0,108229.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,4.43,0.0,0.0,0.0,0.0,100.0,23.52,0.2833,39.29,1.1582,68.5
2007-06-21,56687.0,2789867.11,2.0,4.62,0.82,3.16,0.0,2789867.11,2165.0,56687.0,106551.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.12,0.01,0.0,0.0,100.0,4.41,0.0,0.0,0.0,0.0,100.0,23.48,0.2834,39.27,1.1558,67.5
2007-06-22,56609.0,2781488.12,2.0,3.82,0.82,3.12,0.0,2781488.12,2183.0,56609.0,107261.89,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,78.0,0.12,0.02,0.0,0.0,100.0,4.45,0.0,0.0,0.0,0.0,100.0,23.78,0.2834,39.19,1.1527,67.39
2007-06-25,56523.0,2761189.91,2.0,4.13,0.81,3.12,0.0,2761189.91,2149.0,56523.0,104980.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.12,0.0,0.0,0.0,100.0,4.26,0.0,0.0,0.0,0.0,100.0,23.76,0.2828,39.1,1.1214,67.0
2007-06-26,56483.0,2762530.49,2.0,4.15,0.81,3.11,0.0,2762530.49,2145.0,56483.0,104909.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.12,0.01,0.0,0.0,100.0,4.1,0.0,0.0,0.0,0.0,100.0,23.87,0.2829,39.05,1.0785,67.08
2007-06-27,56468.0,2760973.42,2.0,4.34,0.81,3.11,0.0,2760973.42,2143.0,56468.0,104780.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.12,0.0,0.0,0.0,100.0,4.09,0.0,0.0,0.0,0.0,100.0,23.84,0.2826,39.04,1.0785,67.06
2007-06-28,56477.0,2763060.6,2.0,4.36,0.81,3.11,0.0,2763060.6,2144.0,56477.0,104892.29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,100.0,4.09,0.0,0.0,0.0,0.0,100.0,23.85,0.2827,39.05,1.0785,67.1
2007-06-29,34425.0,1694236.34,1.22,2.65,0.5,1.9,0.0,1694236.34,2145.0,34425.0,105566.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22052.0,0.12,1.21,0.0,0.0,4.1,4.1,50226.0,2471887.13,0.0,3.17,3.59,38.23,0.3505,39.11,0.6573,67.5
2007-07-02,34425.0,1689216.38,1.22,2.64,0.5,1.91,0.0,1689216.38,2146.0,34425.0,105303.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,4.1,4.1,50235.0,2465004.64,0.0,3.17,3.61,38.29,0.35,38.9,0.6572,67.3
2007-07-03,34425.0,1701766.28,1.22,2.63,0.5,1.9,0.0,1701766.28,2142.0,34425.0,105887.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,4.09,4.09,50204.0,2481785.74,0.0,3.16,3.62,38.43,0.3505,38.95,0.6576,67.8
2007-07-04,34425.0,1714818.17,1.22,2.67,0.5,1.91,0.0,1714818.17,2154.0,34425.0,107297.56,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,4.11,4.11,50297.0,2505452.71,0.0,3.19,3.61,38.54,0.3507,38.87,0.6563,68.32
2007-07-05,34425.0,1718081.15,1.22,2.68,0.5,1.92,0.0,1718081.15,2156.0,34425.0,107601.54,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,4.11,4.11,50310.0,2510868.92,0.0,3.21,3.61,38.61,0.3501,38.62,0.6561,68.45
2007-07-06,34425.0,1724356.1,1.22,2.68,0.5,1.92,0.0,1724356.1,1760.0,34425.0,88158.8,0.0,1760.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,3.23,3.23,52662.0,2637851.58,2156.0,3.41,3.41,38.53,0.3499,38.65,0.6326,68.7
2007-07-09,36575.0,1837116.89,1.29,2.86,0.53,2.08,0.0,1837116.89,1760.0,36575.0,88402.62,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,2150.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.24,3.24,52487.0,2636356.92,0.0,3.43,3.41,35.98,0.3575,42.77,0.6742,68.89
2007-07-10,36575.0,1839783.63,1.29,2.84,0.53,2.08,0.0,1839783.63,1760.0,36575.0,88530.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.24,3.24,52523.0,2641994.69,0.0,3.43,3.41,36.02,0.3576,42.76,0.6738,68.99
2007-07-11,37650.0,1866681.24,1.33,2.87,0.54,2.16,0.0,1866681.24,1760.0,37650.0,87260.53,0.0,0.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.12,0.0,0.0,0.0,3.25,3.25,52430.0,2599471.38,0.0,3.42,3.42,34.84,0.3345,41.21,0.6948,68.0
2007-07-12,37650.0,1855700.77,1.33,2.94,0.54,2.15,0.0,1855700.77,1760.0,37650.0,86747.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.26,3.26,52264.0,2575998.54,0.0,3.39,3.41,34.96,0.3354,41.35,0.6969,67.6
2007-07-13,37650.0,1846641.87,1.33,2.97,0.54,2.15,0.0,1846641.87,1760.0,37650.0,86323.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.27,3.27,52041.0,2552485.78,0.0,3.37,3.41,35.01,0.3359,41.41,0.6998,67.27
2007-07-16,21905.0,1074547.23,0.77,1.77,0.32,1.39,0.0,1074547.23,1760.0,21905.0,86336.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15745.0,0.12,0.75,0.0,0.0,3.37,3.37,50445.0,2474573.63,0.0,3.34,3.42,30.87,0.5064,63.91,0.4196,67.28
2007-07-17,21905.0,1073269.53,0.77,1.83,0.32,1.39,0.0,1073269.53,1760.0,21905.0,86233.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,3.37,3.37,50435.0,2471141.24,0.0,3.34,3.42,30.96,0.5062,63.85,0.4197,67.2
2007-07-18,22580.0,1100580.01,0.8,1.96,0.33,1.44,0.0,1067679.59,2435.0,21905.0,118685.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.16,0.0,0.0,0.0,4.67,4.67,49724.0,2423615.6,0.0,3.29,4.74,29.98,0.4789,61.83,0.4329,66.85
2007-07-19,22580.0,1103049.52,0.8,1.96,0.33,1.43,0.0,1070075.28,2435.0,21905.0,118951.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.67,4.67,49705.0,2428125.62,0.0,3.28,4.72,29.74,0.4803,62.06,0.4331,67.0
2007-07-20,22580.0,1091525.12,0.8,2.02,0.33,1.44,0.0,1058895.39,2435.0,21905.0,117708.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.53,4.53,51287.0,2479231.58,0.0,3.38,4.59,29.88,0.4803,62.0,0.4203,66.3
2007-07-23,22580.0,1084939.75,0.8,2.08,0.33,1.42,0.0,1052506.88,2435.0,21905.0,116998.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.54,4.54,51251.0,2462544.17,0.0,3.37,4.58,29.47,0.4822,62.34,0.4206,65.9
2007-07-24,22580.0,1078354.38,0.8,2.12,0.33,1.42,0.0,1046118.37,2435.0,21905.0,116288.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.53,4.53,51323.0,2451035.52,0.0,3.35,4.57,29.49,0.4827,62.38,0.42,65.5
2007-07-25,22580.0,1076543.41,0.8,2.41,0.33,1.42,0.0,1044361.53,2435.0,21905.0,116093.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.54,4.54,51258.0,2443820.28,0.0,3.33,4.57,29.47,0.4833,62.44,0.4205,65.39
2007-07-26,39155.0,1804266.05,1.38,4.25,0.56,2.47,0.0,1773161.99,2435.0,38480.0,112205.03,0.0,0.0,0.0,0.0,0.0,16575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.16,0.0,0.0,0.0,4.54,4.54,51247.0,2361466.54,0.0,3.31,4.58,36.0,0.3403,42.4,0.7294,63.2
2007-07-27,38981.0,1704446.19,1.38,4.24,0.56,2.4,0.0,1674931.78,2435.0,38306.0,106470.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.15,0.04,0.0,0.0,4.55,4.55,51102.0,2234437.53,0.0,3.22,4.5,37.0,0.3429,42.12,0.7281,59.97
2007-07-30,38625.0,1751681.52,1.37,4.67,0.56,2.33,0.0,1721069.61,2435.0,37950.0,110429.63,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,462.0,0.15,0.05,0.0,0.0,4.58,4.58,50718.0,2300110.89,0.0,3.06,4.55,38.47,0.3447,41.26,0.7267,62.2
2007-07-31,38814.0,1876282.38,1.37,4.58,0.56,2.39,0.0,1843652.64,2435.0,38139.0,117708.75,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,4.57,4.57,50874.0,2459267.01,0.0,3.17,4.57,37.36,0.342,41.56,0.7281,66.3
2007-08-01,39448.0,1892261.47,1.39,4.63,0.57,2.49,0.0,1859882.73,2435.0,38773.0,116803.3,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.52,4.52,51401.0,2465628.98,0.0,3.29,4.67,35.91,0.3413,42.58,0.7327,65.79
2007-08-02,39202.0,1872172.21,1.39,5.49,0.57,2.5,0.0,1839936.2,2435.0,38527.0,116288.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.16,0.01,0.0,0.0,4.72,4.72,49197.0,2349504.01,0.0,3.19,4.78,36.35,0.341,42.19,0.7593,65.5
2007-08-03,37270.0,1754361.89,1.32,8.12,0.54,2.37,0.0,1722588.5,2435.0,36595.0,114619.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932.0,0.16,0.12,0.0,0.0,4.72,4.72,49127.0,2312490.92,0.0,3.17,4.77,38.2,0.3334,39.18,0.7228,64.56
2007-08-06,37103.0,1702135.04,1.31,8.01,0.53,2.36,0.0,1671168.78,2435.0,36428.0,111707.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.16,0.01,0.0,0.0,4.74,4.74,48971.0,2246590.7,0.0,3.14,4.77,38.47,0.3332,38.88,0.7218,62.92
2007-08-07,36918.0,1695801.38,1.3,7.54,0.53,2.32,0.0,1664795.75,2435.0,36243.0,111849.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.15,0.02,0.0,0.0,4.75,4.75,48798.0,2241500.51,0.0,3.05,4.78,38.55,0.3347,39.13,0.7206,63.0
2007-08-08,33936.0,1558825.39,1.2,6.81,0.49,2.13,0.0,1527819.76,2435.0,33261.0,111849.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.15,0.19,0.0,0.0,4.75,4.75,48815.0,2242281.4,0.0,3.07,4.76,36.86,0.3404,42.0,0.6622,63.0
2007-08-09,33928.0,1533720.49,1.2,6.48,0.49,2.13,0.0,1503207.01,2435.0,33253.0,110074.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.15,0.0,0.0,0.0,4.75,4.75,48808.0,2206373.19,0.0,3.05,4.78,36.85,0.3403,41.98,0.6621,62.0
2007-08-10,33791.0,1528759.26,1.19,5.76,0.49,2.11,0.0,1498221.17,2435.0,33116.0,110163.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.15,0.01,0.0,0.0,4.76,4.76,48679.0,2202316.36,0.0,3.05,4.72,37.22,0.3405,41.72,0.6611,62.05
2007-08-13,33810.0,1528386.28,1.2,5.42,0.49,2.11,0.0,1497872.8,2435.0,33135.0,110074.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,4.76,4.76,48697.0,2201355.42,0.0,3.02,4.76,37.22,0.3408,41.76,0.6612,62.0
2007-08-14,33806.0,1529437.88,1.19,4.96,0.49,2.11,0.0,1498899.8,2435.0,33131.0,110163.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.15,0.0,0.0,0.0,4.96,4.96,46693.0,2112466.52,0.0,2.88,4.97,37.24,0.3408,41.75,0.6881,62.05
2007-08-15,33806.0,1528205.46,1.19,4.98,0.49,2.11,0.0,1497691.98,2435.0,33131.0,110074.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,4.96,4.96,46694.0,2110809.49,0.0,2.92,4.93,37.21,0.3407,41.75,0.6881,62.0
2007-08-16,33801.0,1478689.78,1.19,4.98,0.49,2.11,0.0,1449160.6,2435.0,33126.0,106523.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.15,0.0,0.0,0.0,4.96,4.96,46689.0,2042500.13,0.0,2.9,4.94,37.23,0.3407,41.74,0.6881,60.0
2007-08-17,31934.0,1362088.91,1.13,4.51,0.46,2.0,0.0,1333297.97,2435.0,31259.0,103860.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1867.0,0.15,0.11,0.0,0.0,5.0,5.0,46252.0,1972798.16,0.0,2.81,4.91,35.35,0.3375,42.65,0.6559,58.5
2007-08-20,29410.0,1243924.9,1.04,3.71,0.42,1.82,0.0,1215375.11,2435.0,28735.0,102990.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,0.14,0.18,0.0,0.0,5.02,5.02,46089.0,1949379.62,0.0,2.74,4.93,38.96,0.3519,42.46,0.6061,58.01
2007-08-21,29372.0,1235678.82,1.04,3.54,0.42,1.81,0.0,1207281.6,2435.0,28697.0,102440.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.14,0.01,0.0,0.0,5.02,5.02,46051.0,1937363.66,0.0,2.73,4.92,39.13,0.3523,42.38,0.6058,57.7
2007-08-22,29337.0,1264794.16,1.04,3.53,0.42,1.8,0.0,1235693.16,2435.0,28662.0,104979.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.14,0.0,0.0,0.0,5.03,5.03,46016.0,1983869.1,0.0,2.72,4.91,39.26,0.3526,42.3,0.6055,59.13
2007-08-23,29264.0,1341233.32,1.03,3.25,0.42,1.81,0.0,1310296.59,2435.0,28589.0,111601.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.14,0.0,0.0,0.0,6.34,6.34,35989.0,1649454.83,0.0,2.14,6.3,39.16,0.3515,42.19,0.7616,62.86
2007-08-24,29171.0,1318679.57,1.03,3.06,0.42,1.81,0.0,1288166.09,2435.0,28496.0,110074.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.15,0.0,0.0,0.0,6.67,6.67,34092.0,1541134.14,0.0,2.09,6.72,39.12,0.3509,42.15,0.7986,62.0
2007-08-27,34898.0,1573498.34,1.23,3.55,0.5,2.2,0.0,1543063.61,2435.0,34223.0,109790.49,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,5727.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,6.6,6.6,34449.0,1553253.61,0.0,2.15,6.57,37.26,0.37,46.47,0.9462,61.84
2007-08-28,34882.0,1525980.2,1.23,3.36,0.5,2.19,0.0,1496451.03,2435.0,34207.0,106523.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.15,0.0,0.0,0.0,6.6,6.6,34432.0,1506294.08,0.0,2.12,6.62,37.23,0.3704,46.55,0.9462,60.0
2007-08-29,33581.0,1469065.45,1.19,3.12,0.48,2.09,0.0,1439536.28,2435.0,32906.0,106523.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.15,0.1,0.0,0.0,6.65,6.65,34208.0,1496494.77,0.0,2.08,6.55,37.97,0.3661,45.4,0.9164,60.0
2007-08-30,33597.0,1482013.45,1.19,2.92,0.48,2.08,0.0,1452238.2,2284.0,32922.0,100750.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,15.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,6.23,6.23,34374.0,1516288.07,0.0,2.09,6.15,38.0,0.3667,45.45,0.9165,60.5
2007-08-31,37495.0,1662161.46,1.33,3.32,0.54,2.32,0.0,1632238.56,2284.0,36820.0,101250.21,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,4049.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,151.0,0.14,0.01,0.0,0.0,6.21,6.21,34513.0,1529968.75,0.0,2.11,6.16,34.2,0.3913,51.2,1.019,60.8
2007-09-03,37511.0,1676545.67,1.33,3.3,0.54,2.32,0.0,1646376.69,2284.0,36836.0,102082.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,6.2,6.2,34565.0,1544874.86,0.0,2.12,6.15,34.24,0.391,51.14,1.018,61.3
2007-09-04,36174.0,1624437.51,1.28,3.17,0.52,2.24,0.0,1594125.81,2284.0,35499.0,102565.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0,0.14,0.08,0.0,0.0,6.19,6.19,34643.0,1555686.09,0.0,2.14,6.15,32.8,0.3905,51.93,0.9796,61.59
2007-09-05,36518.0,1639885.25,1.26,3.2,0.53,2.27,0.0,1609573.55,2284.0,35843.0,102565.8,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,6.18,6.18,34691.0,1557841.59,0.0,2.14,6.16,32.61,0.3921,52.21,0.9876,61.59
2007-09-06,36512.0,1620448.36,1.26,3.18,0.53,2.27,0.0,1590491.01,2284.0,35837.0,101366.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.14,0.0,0.0,0.0,6.18,6.18,34684.0,1539319.43,0.0,2.13,6.18,32.6,0.3919,52.19,0.9877,60.87
2007-09-07,36407.0,1605966.71,1.26,3.04,0.52,2.25,0.0,1576191.46,2284.0,35732.0,100750.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.14,0.01,0.0,0.0,6.2,6.2,34569.0,1524889.81,0.0,2.11,6.16,32.39,0.3933,52.47,0.9879,60.5
2007-09-10,31405.0,1296019.39,1.09,2.73,0.45,1.93,0.0,1268163.54,2284.0,30730.0,94255.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5002.0,0.14,0.32,0.0,0.0,6.2,6.2,34567.0,1426508.59,0.0,2.06,6.28,37.54,0.3603,44.93,0.8522,56.6
2007-09-11,19605.0,806913.65,0.68,1.68,0.28,1.19,0.0,779131.62,2284.0,18930.0,94006.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11800.0,0.13,0.73,0.0,0.0,6.3,6.3,33961.0,1397786.0,0.0,1.97,6.16,18.3,0.5742,73.02,0.5409,56.45
2007-09-12,19605.0,842363.53,0.68,1.65,0.28,1.18,0.0,813360.96,2284.0,18930.0,98136.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,6.29,6.29,34034.0,1462331.07,0.0,1.99,6.1,18.45,0.5763,73.16,0.5398,58.93
