DATE,THEP FP Equity_DX_SI_QTY,THEP FP Equity_DX_SHORT_INTEREST_VALUE,THEP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,THEP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,THEP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,THEP FP Equity_DX_SI_MV,THEP FP Equity_DX_DSS,THEP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,THEP FP Equity_DX_SUPPLY_SI_QTY,THEP FP Equity_DX_BROKER_SI_QTY,THEP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,THEP FP Equity_DX_BROKER_SI_MV_NEW_x,THEP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,THEP FP Equity_DX_SUPPLY_SI_QTY_INC_x,THEP FP Equity_DX_BROKER_SI_MV_INC_x,THEP FP Equity_DX_SUPPLY_SI_MV_NEW,THEP FP Equity_DX_BROKER_SI_QTY_ADD,THEP FP Equity_DX_BROKER_SI_QTY_NEW,THEP FP Equity_DX_SUPPLY_SI_MV_DEC,THEP FP Equity_DX_BROKER_SI_QTY_INC,THEP FP Equity_DX_SUPPLY_SI_QTY_DEC,THEP FP Equity_DX_BROKER_SI_MV_NEW_y,THEP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,THEP FP Equity_DX_BROKER_SI_MV_INC_y,THEP FP Equity_DX_SUPPLY_SI_QTY_INC_y,THEP FP Equity_DX_BROKER_SI_MV_ADD,THEP FP Equity_DX_SUPPLY_SI_QTY_ADD,THEP FP Equity_DX_BROKER_SI_QTY_DEC,THEP FP Equity_DX_SUPPLY_SI_MV,THEP FP Equity_DX_BROKER_SI_MV_DEC,THEP FP Equity_DX_SUPPLY_SI_MV_RMV,THEP FP Equity_DX_BROKER_SI_MV_RMV,THEP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,THEP FP Equity_DX_UTILIZATION_QUANTITY,THEP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,THEP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,THEP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,THEP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,THEP FP Equity_DX_ACTIVE_UTILIZATION_MV,THEP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,THEP FP Equity_DX_BROKER_SI_CON_RATIO,THEP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,THEP FP Equity_DX_DEMAND_SUPPLY_RATIO,THEP FP Equity_PX_LAST
2008-07-29,6900.0,405129.76,0.46,17.85,0.4,0.66,0.0,405129.76,800.0,6900.0,46971.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,6.23,0.0,0.0,0.0,0.0,100.0,3.3,0.9361,96.7,0.5375,90.5
2008-07-30,6900.0,402891.47,0.46,9.66,0.4,0.66,0.0,402891.47,800.0,6900.0,46712.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,6.23,0.0,0.0,0.0,0.0,100.0,3.27,0.9367,96.73,0.5375,90.0
2008-07-31,6900.0,402891.47,0.46,9.83,0.4,0.66,0.0,402891.47,800.0,6900.0,46712.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,6.23,0.0,0.0,0.0,0.0,100.0,3.27,0.9367,96.73,0.5375,90.0
2008-08-01,6900.0,400697.95,0.46,9.89,0.4,0.66,0.0,400697.95,800.0,6900.0,46457.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,6.23,0.0,0.0,0.0,0.0,100.0,3.28,0.9366,96.72,0.5375,89.51
2008-08-04,6900.0,403607.72,0.46,9.96,0.4,0.66,0.0,403607.72,800.0,6900.0,46795.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,6.23,0.0,0.0,0.0,0.0,100.0,3.27,0.9367,96.73,0.5375,90.16
2008-08-05,6900.0,402891.47,0.46,10.11,0.4,0.66,0.0,402891.47,800.0,6900.0,46712.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,6.32,0.0,0.0,0.0,0.0,100.0,3.28,0.9366,96.72,0.5452,90.0
2008-08-06,6900.0,393535.44,0.46,10.32,0.4,0.66,0.0,393535.44,800.0,6900.0,45627.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.25,0.9371,96.75,0.6806,87.91
2008-08-07,6900.0,404637.34,0.46,9.46,0.4,0.66,0.0,404637.34,800.0,6900.0,46914.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.25,0.9371,96.75,0.6806,90.39
2008-08-08,6900.0,401951.39,0.46,9.37,0.4,0.66,0.0,401951.39,800.0,6900.0,46603.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.22,0.9376,96.78,0.6806,89.79
2008-08-11,6900.0,397967.24,0.46,9.54,0.4,0.66,0.0,397967.24,800.0,6900.0,46141.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.16,0.9388,96.84,0.6806,88.9
2008-08-12,7150.0,416050.97,0.48,10.16,0.41,0.68,0.0,416050.97,800.0,7150.0,46551.16,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.29,0.8793,93.67,0.7053,89.69
2008-08-13,7150.0,416050.97,0.48,10.18,0.41,0.68,0.0,416050.97,800.0,7150.0,46551.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.29,0.8795,93.67,0.7053,89.69
2008-08-14,7150.0,412850.22,0.48,10.24,0.41,0.68,0.0,412850.22,800.0,7150.0,46193.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.27,0.8798,93.69,0.7049,89.0
2008-08-15,7150.0,419808.37,0.48,10.39,0.41,0.68,0.0,419808.37,800.0,7150.0,46971.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.32,0.8792,93.66,0.7049,90.5
2008-08-18,7150.0,424447.14,0.48,10.69,0.41,0.68,0.0,424447.14,800.0,7150.0,47490.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.35,0.8793,93.66,0.7053,91.5
2008-08-19,7150.0,424400.75,0.48,10.45,0.41,0.68,0.0,424400.75,800.0,7150.0,47485.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.34,0.8794,93.67,0.7053,91.49
2008-08-20,7150.0,422127.76,0.48,10.54,0.41,0.68,0.0,422127.76,800.0,7150.0,47231.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.33,0.8794,93.67,0.7053,91.0
2008-08-21,7150.0,425142.96,0.48,10.59,0.41,0.68,0.0,425142.96,800.0,7150.0,47568.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.35,0.8791,93.65,0.7049,91.65
2008-08-22,7150.0,427694.28,0.48,10.52,0.41,0.68,0.0,427694.28,800.0,7150.0,47853.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.37,0.8783,93.61,0.7049,92.2
2008-08-25,7150.0,433260.8,0.48,10.4,0.41,0.68,0.0,433260.8,800.0,7150.0,48476.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.41,0.878,93.59,0.7053,93.4
2008-08-26,7150.0,435997.67,0.48,9.89,0.41,0.69,0.0,435997.67,800.0,7150.0,48782.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.76,0.0,0.0,0.0,0.0,100.0,3.43,0.8779,93.59,0.6932,93.99
2008-08-27,7150.0,436971.81,0.48,10.06,0.41,0.69,0.0,436971.81,800.0,7150.0,48891.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.75,0.0,0.0,0.0,0.0,100.0,3.44,0.8781,93.6,0.693,94.2
2008-08-28,7150.0,441610.58,0.48,9.99,0.41,0.69,0.0,441610.58,800.0,7150.0,49410.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.64,0.0,0.0,0.0,0.0,100.0,3.47,0.8773,93.55,0.6832,95.2
2008-08-29,7150.0,463412.78,0.48,10.22,0.41,0.69,0.0,463412.78,800.0,7150.0,51850.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.63,0.8746,93.4,0.7053,99.9
2008-09-01,7150.0,459237.89,0.48,10.05,0.41,0.68,0.0,459237.89,800.0,7150.0,51383.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.62,0.8746,93.4,0.7053,99.0
2008-09-02,7150.0,441239.48,0.48,10.17,0.41,0.69,0.0,441239.48,800.0,7150.0,49369.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,6.52,0.0,0.0,0.0,0.0,100.0,3.45,0.8783,93.61,0.5827,95.12
2008-09-03,7150.0,450934.5,0.48,10.21,0.41,0.69,0.0,450934.5,800.0,7150.0,50454.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,6.53,0.0,0.0,0.0,0.0,100.0,3.53,0.877,93.53,0.5837,97.21
2008-09-04,7150.0,447640.97,0.48,10.25,0.41,0.69,0.0,447640.97,800.0,7150.0,50085.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,6.52,0.0,0.0,0.0,0.0,100.0,3.51,0.8775,93.57,0.5831,96.5
2008-09-05,7150.0,441610.58,0.48,9.78,0.41,0.69,0.0,441610.58,800.0,7150.0,49410.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,6.52,0.0,0.0,0.0,0.0,100.0,3.46,0.879,93.65,0.5831,95.2
2008-09-08,7150.0,438502.6,0.48,9.71,0.41,0.69,0.0,438502.6,800.0,7150.0,49063.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.45,0.8794,93.67,0.7053,94.53
2008-09-09,7150.0,438873.7,0.48,9.62,0.41,0.69,0.0,438873.7,800.0,7150.0,49104.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.45,0.8798,93.69,0.7053,94.61
2008-09-10,7150.0,438827.32,0.48,17.65,0.41,0.69,0.0,438827.32,800.0,7150.0,49099.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.45,0.8796,93.68,0.7053,94.6
2008-09-11,7150.0,429085.91,0.48,17.72,0.41,0.69,0.0,429085.91,800.0,7150.0,48009.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.37,0.8815,93.78,0.7053,92.5
2008-09-12,7150.0,430477.54,0.48,17.52,0.41,0.68,0.0,430477.54,800.0,7150.0,48165.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,3.39,0.8814,93.78,0.7053,92.8
2008-09-15,1150.0,68043.89,0.08,2.85,0.07,0.12,0.0,20709.01,800.0,350.0,47334.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.64,100.0,7.89,0.0,0.0,0.0,0.0,100.0,19.5,0.471,63.6,0.1134,91.2
2008-09-16,1150.0,67894.67,0.08,2.8,0.07,0.12,0.0,20663.6,800.0,350.0,47231.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,19.69,0.4669,63.14,0.1134,91.0
2008-09-17,1150.0,67924.52,0.08,2.81,0.07,0.12,0.0,20672.68,800.0,350.0,47251.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,19.74,0.4676,63.21,0.1134,91.04
2008-09-18,1150.0,67297.8,0.08,3.39,0.07,0.12,0.0,20481.94,800.0,350.0,46815.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,7.89,0.0,0.0,0.0,0.0,100.0,19.6,0.4669,63.15,0.1134,90.2
2008-09-19,250.0,15974.55,0.02,0.73,0.01,0.02,0.0,15974.55,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0247,98.49
2008-09-22,250.0,15408.49,0.02,0.64,0.01,0.02,0.0,15408.49,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0247,95.0
2008-09-23,50.0,2984.38,0.0,0.12,0.0,0.0,0.0,2984.38,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,92.0
2008-09-24,50.0,2942.86,0.0,0.12,0.0,0.0,0.0,2942.86,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,90.72
2008-09-25,50.0,2939.62,0.0,0.12,0.0,0.0,0.0,2939.62,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,90.62
2008-09-26,50.0,2887.06,0.0,0.12,0.0,0.0,0.0,2887.06,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,89.0
2008-09-29,50.0,2838.41,0.0,0.12,0.0,0.0,0.0,2838.41,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,87.5
2008-09-30,50.0,2772.88,0.0,0.11,0.0,0.0,0.0,2772.88,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,85.48
2008-10-01,50.0,2822.19,0.0,0.11,0.0,0.0,0.0,2822.19,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,87.0
2008-10-02,50.0,2830.3,0.0,0.11,0.0,0.0,0.0,2830.3,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,87.25
2008-10-03,50.0,2761.53,0.0,0.11,0.0,0.0,0.0,2761.53,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,85.13
2008-10-06,50.0,2597.38,0.0,0.11,0.0,0.0,0.0,2597.38,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,80.07
2008-10-07,50.0,2563.32,0.0,0.12,0.0,0.0,0.0,2563.32,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,79.02
2008-10-08,50.0,2546.46,0.0,0.1,0.0,0.0,0.0,2546.46,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,78.5
2008-10-09,50.0,2617.5,0.0,0.1,0.0,0.0,0.0,2617.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,80.69
2008-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10138.0,526185.35,0.0,0.81,0.0,0.0,0.0,0.0,0.0,80.0
2008-10-13,50.0,2674.59,0.0,0.05,0.0,0.0,0.0,2674.59,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,82.45
2008-10-14,50.0,2824.78,0.0,0.05,0.0,0.0,0.0,2824.78,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,87.08
2008-10-15,50.0,2706.7,0.0,0.05,0.0,0.0,0.0,2706.7,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,83.44
2008-10-16,50.0,2595.11,0.0,0.05,0.0,0.0,0.0,2595.11,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,80.0
2008-10-17,50.0,2674.27,0.0,0.05,0.0,0.0,0.0,2674.27,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,82.44
2008-10-20,50.0,2886.42,0.0,0.05,0.0,0.0,0.0,2886.42,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,88.98
2008-10-21,50.0,2908.8,0.0,0.05,0.0,0.0,0.0,2908.8,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0049,89.67
2008-10-22,50.0,2895.5,0.0,0.05,0.0,0.0,0.0,2895.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0054,89.26
2008-10-23,50.0,2861.11,0.0,0.04,0.0,0.0,0.0,2861.11,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0054,88.2
2008-10-24,50.0,2692.43,0.0,0.04,0.0,0.0,0.0,2692.43,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0054,83.0
2008-10-27,50.0,2598.36,0.0,0.04,0.0,0.0,0.0,2598.36,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0054,80.1
2008-10-28,50.0,2689.19,0.0,0.04,0.0,0.0,0.0,2689.19,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0054,82.9
2008-10-29,50.0,2673.29,0.0,0.04,0.0,0.0,0.0,2673.29,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0054,82.41
