DATE,SGO FP Equity_DX_SI_QTY,SGO FP Equity_DX_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SGO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SGO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SGO FP Equity_DX_SI_MV,SGO FP Equity_DX_DSS,SGO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY,SGO FP Equity_DX_BROKER_SI_QTY,SGO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SGO FP Equity_DX_BROKER_SI_MV_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_x,SGO FP Equity_DX_BROKER_SI_MV_INC_x,SGO FP Equity_DX_SUPPLY_SI_MV_NEW,SGO FP Equity_DX_BROKER_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_NEW,SGO FP Equity_DX_SUPPLY_SI_MV_DEC,SGO FP Equity_DX_BROKER_SI_QTY_INC,SGO FP Equity_DX_SUPPLY_SI_QTY_DEC,SGO FP Equity_DX_BROKER_SI_MV_NEW_y,SGO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SGO FP Equity_DX_BROKER_SI_MV_INC_y,SGO FP Equity_DX_SUPPLY_SI_QTY_INC_y,SGO FP Equity_DX_BROKER_SI_MV_ADD,SGO FP Equity_DX_SUPPLY_SI_QTY_ADD,SGO FP Equity_DX_BROKER_SI_QTY_DEC,SGO FP Equity_DX_SUPPLY_SI_MV,SGO FP Equity_DX_BROKER_SI_MV_DEC,SGO FP Equity_DX_SUPPLY_SI_MV_RMV,SGO FP Equity_DX_BROKER_SI_MV_RMV,SGO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SGO FP Equity_DX_UTILIZATION_QUANTITY,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SGO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SGO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SGO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SGO FP Equity_DX_ACTIVE_UTILIZATION_MV,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SGO FP Equity_DX_BROKER_SI_CON_RATIO,SGO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SGO FP Equity_DX_DEMAND_SUPPLY_RATIO,SGO FP Equity_PX_LAST
2017-05-03,3439792.0,168390537.64,0.72,2.01,0.62,176.88,0.0,120640464.53,1518504.0,2464379.0,74336385.74,0.0,0.0,35447.0,0.88,0.0,0.0,0.0,0.94,19000.0,26235.0,0.0,0.0,0.88,35447.0,0.0,38772.0,11595.0,76.88,0.22,0.0,0.0,1.3,1.3,115557408.0,5656962415.69,0.0,5838.15,1.3,10.96,0.1439,29.89,0.0294,50.22
2017-05-04,3739086.0,185994377.34,0.79,2.2,0.67,191.29,0.0,130968020.05,1649298.0,2632879.0,82041481.41,0.0,0.0,19000.0,8.69,0.0,0.0,0.0,0.99,168500.0,19565.0,0.0,0.0,8.69,19000.0,0.0,131359.0,0.0,82.86,0.0,0.0,0.0,1.42,1.42,114407688.0,5691012908.62,0.0,5756.72,1.42,12.44,0.1361,28.37,0.0322,51.03
2017-05-05,3956840.0,201647508.96,0.83,2.27,0.71,206.89,0.0,140501098.7,1800640.0,2756991.0,91763773.75,0.0,0.0,150492.0,3.24,0.0,85727.0,0.0,0.0,38385.0,0.0,0.0,0.0,3.24,150492.0,4.56,850.0,0.0,92.32,0.0,0.0,0.0,1.55,1.55,114055712.0,5812479202.48,0.0,5846.78,1.55,12.11,0.1366,28.81,0.0342,52.28
2017-05-08,4178925.0,207588260.28,0.88,2.31,0.75,220.81,0.0,150049663.18,2727131.0,3020625.0,135470337.43,0.0,0.0,340769.0,2.61,0.0,223528.0,0.0,3.62,40106.0,78715.0,0.0,0.0,2.61,340769.0,11.7,664437.0,0.0,142.1,0.0,0.0,0.0,2.33,2.33,114211400.0,5673455692.6,0.0,5939.37,2.34,12.41,0.1283,27.21,0.0357,50.96
2017-05-09,4677678.0,232683015.85,0.98,2.56,0.84,244.24,0.0,180275890.62,2406467.0,3624126.0,119705546.02,0.0,10000.0,9000.0,32.96,0.51,4000.0,0.0,35.66,636431.0,683494.0,0.0,10000.0,32.96,9000.0,0.21,343830.0,36930.0,122.87,2.03,0.0,0.0,2.06,2.06,114363112.0,5688795552.47,0.0,5838.39,2.06,13.42,0.1113,23.48,0.0401,51.03
2017-05-10,5051885.0,250706356.83,1.06,2.77,0.91,262.88,0.0,165829653.56,3007666.0,3341568.0,149259332.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,90914.0,0.0,0.0,0.0,0.0,0.0,715000.0,282558.0,153.44,14.65,1.17,0.0,2.59,2.59,113169056.0,5616161439.91,22887.0,5773.1,2.59,16.01,0.1086,21.35,0.0435,50.91
2017-05-11,5173871.0,254238364.91,1.09,2.81,0.93,265.72,0.0,169016169.17,3191789.0,3439559.0,156841022.22,0.0,22887.0,7869.0,0.0,1.15,490905.0,0.0,15.98,0.0,312661.0,0.0,22887.0,0.0,7869.0,24.76,466028.0,392914.0,162.3,21.85,0.0,0.0,2.74,2.74,113125568.0,5558866743.67,0.0,5744.93,2.75,15.77,0.1025,18.42,0.0445,50.41
2017-05-12,5294222.0,259429779.61,1.11,2.86,0.95,270.78,0.0,169231042.97,3922011.0,3453523.0,192188096.64,0.0,0.0,38755.0,2.99,0.0,0.0,0.0,2.94,77964.0,82368.0,0.0,0.0,2.99,38755.0,0.0,773835.0,64000.0,198.81,3.27,0.0,0.0,3.37,3.37,112616440.0,5518479997.59,0.0,5659.12,3.39,15.67,0.1037,18.83,0.0454,50.27
2017-05-15,5103641.0,252230075.62,1.07,2.76,0.92,259.35,0.0,159302404.5,3961617.0,3223336.0,195789428.66,0.0,220623.0,525.0,2.51,11.09,0.0,0.0,2.35,50000.0,46027.0,0.0,220623.0,2.51,525.0,0.0,85108.0,280187.0,199.24,14.97,11.12,0.0,3.4,3.4,112659592.0,5567816664.47,220623.0,5667.1,3.4,13.81,0.0977,18.06,0.0438,50.7
2017-05-16,5073378.0,251822429.4,1.07,2.72,0.91,258.8,0.0,157155369.1,3807305.0,3166154.0,188979570.33,0.0,0.0,1432.0,0.52,0.0,31027.0,0.0,10.23,8400.0,205744.0,0.0,0.0,0.52,1432.0,1.48,50000.0,96609.0,192.83,4.95,0.0,0.0,3.25,3.25,113165272.0,5617076771.98,0.0,5717.57,3.26,11.56,0.0931,18.19,0.0434,50.92
2017-05-17,5009011.0,242377639.35,1.05,2.69,0.9,254.44,0.0,152498943.4,3613170.0,3151565.0,174835234.98,0.0,0.0,498.0,1.35,0.0,0.0,0.0,9.68,19569.0,194633.0,0.0,0.0,1.35,498.0,0.0,0.0,34158.0,183.3,1.99,0.0,0.0,3.09,3.09,113436168.0,5488985873.09,0.0,5725.67,3.1,11.81,0.0955,18.52,0.0428,49.64
2017-05-18,5351886.0,261577254.24,1.12,2.82,0.96,268.96,0.0,165246592.62,3093427.0,3380955.0,151193456.07,0.0,0.0,39993.0,2.87,0.0,215849.0,0.0,36.1,68241.0,705246.0,0.0,0.0,2.87,39993.0,10.93,145510.0,54700.0,153.95,3.05,0.0,0.0,2.65,2.65,113676288.0,5556009841.59,0.0,5665.62,2.65,10.85,0.087,16.84,0.0458,50.14
2017-05-19,8805967.0,432887270.25,1.85,4.51,1.58,447.94,1.0,261400886.82,5466161.0,5317522.0,268707742.61,0.0,0.0,46492.0,109.38,0.0,0.0,0.0,2.15,2080729.0,42455.0,0.0,0.0,109.38,46492.0,0.0,2368697.0,144162.0,273.05,7.01,0.0,0.0,4.68,4.68,111355000.0,5474033911.17,0.0,5580.65,4.66,17.13,0.1712,34.19,0.0754,50.43
2017-05-22,9106575.0,444202668.11,1.91,4.6,1.64,465.2,1.0,274223489.28,5563412.0,5621841.0,271373425.7,0.0,0.0,0.0,49.27,0.0,0.0,0.0,0.43,966319.0,12421.0,0.0,0.0,49.27,0.0,0.0,109672.0,662000.0,279.76,33.4,0.0,0.0,4.77,4.77,111185008.0,5423408603.92,0.0,5588.24,4.77,15.82,0.1879,37.26,0.078,50.04
2017-05-23,10757889.0,524855719.04,2.26,5.4,1.94,540.01,1.0,368610101.61,7011064.0,7555346.0,342055679.97,0.0,0.0,338058.0,85.16,0.0,31027.0,0.0,12.18,1902478.0,291822.0,0.0,0.0,85.16,338058.0,1.48,1401416.0,0.0,354.68,0.0,0.0,0.0,6.01,6.01,109623408.0,5348305102.39,0.0,5494.36,6.06,14.33,0.1575,31.49,0.0922,50.05
2017-05-24,25287814.0,1234480976.4,5.31,12.63,4.55,1280.6,1.0,813641959.05,15760027.0,16667107.0,769360828.07,0.0,0.0,1906903.0,449.78,0.0,660500.0,0.0,6.63,8632010.0,132531.0,0.0,0.0,449.78,1906903.0,33.08,6974591.0,180749.0,787.86,9.14,0.0,0.0,13.5,13.5,100993320.0,4930213907.91,0.0,5056.81,13.48,16.97,0.3384,54.76,0.2166,50.08
2017-05-25,25061370.0,1222693724.72,5.26,12.45,4.51,1270.28,1.0,792400681.9,15628095.0,16241718.0,762463252.64,0.0,0.0,10171.0,4.28,0.0,0.0,0.0,12.64,80000.0,259698.0,0.0,0.0,4.28,10171.0,0.0,117595.0,505389.0,781.65,25.49,0.0,0.0,13.4,13.4,101025112.0,4928811572.61,0.0,5055.49,13.39,17.16,0.3472,55.52,0.2148,50.05
2017-05-26,27566112.0,1344895037.95,5.79,13.72,4.96,1392.11,1.0,837201614.49,17199404.0,17159996.0,839124251.38,0.0,0.0,729505.0,0.25,0.0,1000000.0,0.0,2.15,5000.0,43069.0,0.0,0.0,0.25,729505.0,50.08,884874.0,86722.0,861.73,4.38,0.0,0.0,14.71,14.71,99738480.0,4866039390.86,0.0,4994.74,14.71,15.63,0.3487,56.14,0.2357,50.05
2017-05-29,32766862.0,1597670927.75,6.88,16.35,5.9,1655.08,2.0,944673686.2,20144756.0,19374448.0,982232934.23,0.0,0.0,1977635.0,113.4,0.0,0.0,0.0,12.07,2267628.0,240946.0,0.0,0.0,113.4,1977635.0,0.0,1208662.0,53176.0,1008.28,2.79,0.0,0.0,17.22,17.22,96836640.0,4721632619.83,0.0,4849.47,17.21,12.98,0.2529,46.72,0.2801,50.02
2017-05-30,36031912.0,1757924354.97,7.57,18.04,6.49,1822.02,2.0,1054215935.09,21242908.0,21608106.0,1036398660.82,0.0,0.0,387419.0,126.09,0.0,0.0,0.0,8.99,2408125.0,178499.0,0.0,0.0,126.09,387419.0,0.0,889233.0,174467.0,1061.08,8.99,0.0,0.0,18.16,18.16,95762992.0,4672083344.95,0.0,4790.34,18.13,11.82,0.2543,47.01,0.308,50.05
2017-05-31,34629988.0,1680244191.87,7.27,17.21,6.23,1745.85,2.0,1053956654.3,21287228.0,21722144.0,1032854565.47,0.0,0.0,80566.0,3.72,0.0,20887.0,0.0,8.83,95150.0,176409.0,0.0,0.0,3.72,80566.0,1.04,140162.0,2000.0,1059.14,0.0,0.0,0.0,18.19,18.19,95717760.0,4644217904.39,0.0,4778.48,18.14,12.64,0.2718,48.66,0.296,49.775
2017-06-01,37562536.0,1847978879.59,7.89,18.29,6.76,1900.68,2.0,1170068310.04,21764128.0,23783136.0,1070738378.17,0.0,0.0,338766.0,103.96,0.0,150000.0,0.0,17.98,2022406.0,374427.0,0.0,0.0,103.96,338766.0,7.78,512562.0,111412.0,1084.52,5.68,0.0,0.0,18.62,18.62,95092592.0,4678307705.88,0.0,4757.81,18.56,12.73,0.2434,45.13,0.3214,50.47
2017-06-02,42786240.0,2085369033.99,8.98,20.73,7.7,2165.13,2.0,1171327075.2,25852782.0,24032524.0,1260045075.83,0.0,0.0,601450.0,42.26,0.0,0.0,0.0,75.57,918353.0,1505707.0,0.0,0.0,42.26,601450.0,0.0,4992910.0,668965.0,1296.3,33.89,0.0,0.0,22.12,22.12,91008600.0,4435690452.51,0.0,4578.03,22.07,11.16,0.1996,39.99,0.3661,50.0
2017-06-05,49959216.0,2435948458.42,10.03,23.8,8.99,2484.26,2.0,1487377583.59,28994348.0,30504840.0,1413727895.84,0.0,0.0,929602.0,212.92,0.0,1748312.0,0.0,1.62,5029935.0,32205.0,0.0,0.0,212.92,929602.0,90.74,2244168.0,305933.0,1448.97,17.17,0.0,0.0,24.81,24.81,87885904.0,4285206004.15,0.0,4398.96,24.78,10.58,0.1615,34.28,0.4274,50.02
2017-06-06,58942876.0,2829164239.0,11.83,28.82,10.61,2920.11,3.0,1645242599.29,32021026.0,34277024.0,1536958285.77,0.0,0.0,2343353.0,196.24,0.0,350000.0,0.0,34.03,3994435.0,678127.0,0.0,0.0,196.24,2343353.0,18.39,1361453.0,572251.0,1594.34,30.15,0.0,0.0,27.39,27.39,84900344.0,4075081391.06,0.0,4228.78,27.38,11.52,0.1442,30.74,0.5041,49.24
2017-06-07,61641408.0,2957187302.38,12.26,31.52,11.0,3033.16,3.0,1680433865.38,33549100.0,35027984.0,1609485826.9,0.0,0.0,816819.0,55.83,0.0,0.0,0.0,40.48,1100552.0,764318.0,0.0,0.0,55.83,816819.0,0.0,1475573.0,349592.0,1651.38,16.92,0.0,0.0,28.63,28.63,83631888.0,4012159444.3,0.0,4119.65,28.61,11.13,0.1364,29.18,0.526,49.215
2017-06-08,73438368.0,3527072383.44,14.61,37.94,13.11,3626.38,3.0,1848019905.4,42847424.0,38478248.0,2057861169.95,0.0,0.0,4570218.0,207.8,0.0,0.0,0.0,34.04,4094000.0,690569.0,0.0,0.0,207.8,4570218.0,0.0,5418674.0,643736.0,2113.53,29.87,0.0,0.0,36.69,36.69,73924624.0,3550426117.4,0.0,3643.89,36.71,11.09,0.1127,24.39,0.6289,49.27
2017-06-09,94672104.0,4611478323.4,18.84,49.0,16.9,4710.46,4.0,2634836596.12,52919064.0,54092312.0,2577687684.33,0.0,0.0,6494218.0,679.6,0.0,2424000.0,0.0,2.2,13241062.0,44898.0,0.0,0.0,679.6,6494218.0,124.64,3622319.0,51000.0,2614.11,2.36,0.0,0.0,44.68,44.68,65524096.0,3191678811.37,0.0,3245.57,44.61,13.21,0.1072,22.21,0.7993,49.97
2017-06-12,109615144.0,5334420982.76,21.81,56.5,19.57,5437.06,4.0,3165312339.18,55852792.0,65042892.0,2718076122.68,0.0,0.0,2195941.0,529.61,0.0,0.0,0.0,75.86,11283281.0,1546686.0,0.0,0.0,529.61,2195941.0,0.0,2284477.0,332698.0,2779.87,16.48,0.0,0.0,47.22,47.22,62424488.0,3037887708.52,0.0,3108.97,47.21,19.61,0.1211,22.75,0.9268,48.665
2017-06-13,114251056.0,5590875425.36,22.73,58.09,20.39,5582.13,5.0,3220827906.02,60888708.0,65818492.0,2979588925.98,0.0,0.0,3499611.0,79.92,0.0,238205.0,0.0,20.31,1955800.0,390528.0,0.0,0.0,79.92,3499611.0,12.17,1926830.0,1418405.0,2961.54,68.48,0.0,0.0,51.4,51.4,57563212.0,2816855779.22,0.0,2810.61,51.31,18.73,0.12,23.5,0.9645,48.935
2017-06-14,104474888.0,5103598278.8,20.79,53.21,18.65,5131.21,4.0,2916162301.0,56822388.0,59696260.0,2775773653.8,0.0,0.0,0.0,2.23,0.0,135000.0,0.0,209.21,39000.0,4312089.0,0.0,0.0,2.23,0.0,6.94,245769.0,6296233.0,2775.22,293.52,0.0,0.0,47.68,47.68,62353988.0,3045992313.8,0.0,3055.06,47.6,19.39,0.1119,20.28,0.8766,48.85
2017-06-15,90590256.0,4346520482.88,18.03,46.23,16.17,4450.7,4.0,2607708393.92,52822932.0,54349904.0,2534444277.36,0.0,0.0,434446.0,76.95,0.0,0.0,0.0,317.96,1659405.0,6528895.0,0.0,0.0,76.95,434446.0,0.0,2094993.0,7005758.0,2587.48,340.17,0.0,0.0,44.1,44.1,66967036.0,3213078387.28,0.0,3267.44,44.19,12.54,0.1065,23.54,0.7562,47.98
2017-06-16,77215504.0,3717154362.56,15.37,39.16,13.78,3730.84,3.0,2352825939.84,42954832.0,48874656.0,2067845612.48,0.0,0.0,53937.0,25.47,0.0,2024978.0,0.0,575.25,500000.0,11430737.0,0.0,0.0,25.47,53937.0,101.63,1508701.0,8000227.0,2056.89,408.29,0.0,0.0,36.06,36.06,76170016.0,3666824570.24,0.0,3656.72,36.0,12.08,0.1267,27.22,0.6482,48.14
2017-06-19,69518440.0,3383114882.6,13.83,35.26,12.41,3395.07,3.0,2093197278.04,39944852.0,43012376.0,1943916222.58,0.0,800.0,1750946.0,7.28,0.04,0.0,0.0,282.6,143000.0,5932967.0,0.0,800.0,7.28,1750946.0,0.0,1171241.0,6005284.0,1926.75,277.17,0.0,0.0,33.47,33.47,79404576.0,3864223691.04,0.0,3835.65,33.44,13.42,0.1403,30.15,0.5825,48.665
2017-06-20,60482600.0,2923728884.0,12.04,31.02,10.8,2970.63,3.0,1971912157.04,32460980.0,40792556.0,1569163773.2,0.0,0.0,158997.0,28.9,0.0,0.0,0.0,381.21,554090.0,7942068.0,0.0,0.0,28.9,158997.0,0.0,300000.0,2773906.0,1579.57,137.82,0.04,0.0,27.16,27.16,87065552.0,4208748783.68,800.0,4232.64,27.18,11.52,0.1635,34.83,0.506,48.34
2017-06-21,53345160.0,2580038663.4,10.62,27.37,9.52,2603.52,2.0,1777869154.84,30537494.0,36759416.0,1476945897.31,0.0,0.0,10014.0,36.88,0.0,81228.0,0.0,105.19,787988.0,2147458.0,0.0,0.0,36.88,10014.0,3.95,213957.0,4902357.0,1471.77,241.66,0.0,0.0,25.48,25.48,89294472.0,4318727138.28,0.0,4314.56,25.44,13.07,0.1978,39.4,0.4452,48.365
2017-06-22,50062504.0,2411510817.68,9.96,25.58,8.94,2439.7,2.0,1648589348.0,29745748.0,34224400.0,1432852681.16,0.0,0.0,94214.0,18.77,0.0,0.0,0.0,111.87,465072.0,2342334.0,0.0,0.0,18.77,94214.0,0.0,1456375.0,3000090.0,1436.89,148.45,0.0,0.0,24.85,24.85,89976960.0,4334190163.2,0.0,4346.63,24.84,11.4,0.1943,39.06,0.4182,48.17
2017-06-23,41647768.0,2007630656.44,8.29,21.38,7.43,2036.56,2.0,1336572804.25,27758756.0,27726850.0,1338110832.98,0.0,0.0,521808.0,23.08,0.0,0.0,0.0,162.49,479580.0,3321800.0,0.0,0.0,23.08,521808.0,0.0,813000.0,6977128.0,1333.21,329.59,0.0,0.0,23.01,23.01,92865040.0,4476559253.2,0.0,4472.87,22.96,13.23,0.2322,44.03,0.3453,48.205
2017-06-26,31809060.0,1529061514.2,6.33,16.26,5.68,1549.51,2.0,986285550.58,20481638.0,20517694.0,984552338.66,0.0,0.0,0.0,43.5,0.0,0.0,0.0,363.49,910748.0,7570638.0,0.0,0.0,43.5,0.0,0.0,293519.0,8119904.0,986.73,405.24,0.0,0.0,17.15,17.15,98968104.0,4757396759.28,0.0,4770.59,17.14,17.46,0.1729,33.91,0.2663,48.07
2017-06-27,20946312.0,996206598.72,4.17,10.67,3.74,1003.12,1.0,733033243.6,12515554.0,15412810.0,595239748.24,0.0,0.0,2756.0,22.01,0.0,0.0,0.0,384.87,475500.0,7968840.0,0.0,0.0,22.01,2756.0,0.0,0.0,5580384.0,595.25,284.29,0.0,0.0,10.55,10.55,106082000.0,5045259920.0,0.0,5069.08,10.51,16.35,0.1344,26.76,0.1766,47.56
2017-06-28,16540458.0,786002564.16,3.29,8.24,2.95,790.61,1.0,576052361.28,9911396.0,12122314.0,470989537.92,0.0,0.0,8674.0,0.0,0.0,0.0,0.0,125.64,0.0,2614832.0,0.0,0.0,0.0,8674.0,0.0,2000.0,3290496.0,469.11,157.96,0.0,0.0,8.38,8.38,108429072.0,5152549501.44,0.0,5144.31,8.36,17.88,0.134,22.68,0.1398,47.52
2017-06-29,14041265.0,655727075.5,2.79,7.09,2.51,662.17,1.0,451429099.2,9372767.0,9666576.0,437708218.9,0.0,0.0,239833.0,0.0,0.0,252000.0,0.0,36.64,0.0,778462.0,0.0,0.0,0.0,239833.0,11.77,0.0,2411738.0,441.39,118.91,0.0,13.96,7.93,7.93,108788672.0,5080430982.4,0.0,5137.31,7.91,17.88,0.1334,21.45,0.1188,46.7
2017-06-30,10505588.0,491451406.64,2.09,5.36,1.88,493.11,1.0,334346951.6,7721647.0,7147220.0,361218646.66,0.0,0.0,118300.0,23.74,0.0,0.0,0.0,83.89,504089.0,1769447.0,0.0,0.0,23.74,118300.0,0.0,27.0,3023445.0,360.71,144.31,0.0,0.0,74.12,6.53,2695949.0,126116494.22,0.0,126.01,74.11,18.89,0.1448,25.25,0.0888,46.78
2017-07-03,12409183.0,588567549.69,2.47,6.27,2.21,573.99,1.0,424157952.6,7668275.0,8942820.0,363706283.25,0.0,0.0,216.0,98.74,0.0,0.0,0.0,2.8,2372500.0,60088.0,0.0,0.0,98.74,216.0,0.0,6500.0,576900.0,361.65,25.81,0.0,0.0,66.93,6.46,3789237.0,179723510.91,0.0,179.32,66.85,16.49,0.1387,23.01,0.1045,47.43
2017-07-04,10425336.0,492127985.88,2.07,5.28,1.86,493.88,1.0,323156933.1,4879516.0,6845820.0,230337552.78,0.0,0.0,193153.0,1.7,0.0,0.0,0.0,140.6,45000.0,2981912.0,0.0,0.0,1.7,193153.0,0.0,0.0,2142000.0,231.14,86.53,0.0,0.0,61.25,4.1,3086989.0,145721315.75,0.0,146.0,61.29,20.26,0.1329,20.29,0.0877,47.205
2017-07-05,10135070.0,482986760.85,2.02,5.18,1.81,482.83,1.0,314198326.49,4841883.0,6593187.0,230739934.37,0.0,0.0,7367.0,0.0,0.0,0.0,0.0,2.38,0.0,50000.0,0.0,0.0,0.0,7367.0,0.0,5000.0,252633.0,229.51,11.17,0.0,0.0,61.35,4.07,3050204.0,145357471.62,0.0,144.87,61.3,20.52,0.1347,20.6,0.0852,47.655
2017-07-06,10423604.0,491941990.78,2.07,5.31,1.86,493.42,1.0,291340445.6,5036117.0,6173121.0,237679541.82,0.0,0.0,77068.0,0.0,0.0,169934.0,0.0,1.33,0.0,27816.0,0.0,0.0,0.0,77068.0,8.11,144982.0,590000.0,238.24,28.12,0.0,0.0,4.23,4.23,114102416.0,5385063523.12,0.0,5404.82,4.22,20.14,0.1373,20.21,0.0875,47.195
2017-07-07,9023563.0,425145170.75,1.8,4.52,1.61,427.55,1.0,258599959.16,4286866.0,5488697.0,201975691.59,0.0,0.0,4469.0,0.0,0.0,0.0,0.0,37.3,0.0,789240.0,0.0,0.0,0.0,4469.0,0.0,35520.0,684424.0,202.05,31.34,0.0,0.0,56.06,3.6,3359809.0,158297401.04,0.0,158.47,56.04,23.78,0.1663,23.84,0.0759,47.115
2017-07-10,8168126.0,386597403.58,1.63,4.1,1.46,388.61,1.0,252191941.42,3608090.0,5328374.0,170770899.7,0.0,0.0,510.0,1.9,0.0,0.0,0.0,32.82,39677.0,695624.0,0.0,0.0,1.9,510.0,0.0,16338.0,200000.0,170.46,9.11,0.0,0.0,50.61,3.02,3520939.0,166646042.87,0.0,166.15,50.64,25.65,0.1865,25.73,0.0685,47.33
2017-07-11,7537311.0,352708468.25,1.5,3.75,1.35,355.59,1.0,217475597.75,3658238.0,4647411.0,171187247.21,0.0,0.0,50255.0,0.84,0.0,0.0,0.0,0.0,16338.0,107.0,0.0,0.0,0.84,50255.0,0.0,0.0,697301.0,171.59,33.42,0.0,0.0,51.3,3.06,3472713.0,162505604.84,0.0,163.61,51.19,25.52,0.1851,25.53,0.0631,46.795
2017-07-12,7561404.0,362569321.8,1.5,3.82,1.35,363.17,1.0,224012234.6,3641616.0,4671788.0,174615487.2,0.0,0.0,2271.0,1.03,0.0,0.0,0.0,1.22,24377.0,18893.0,0.0,0.0,1.03,2271.0,0.0,0.0,0.0,173.07,0.0,0.0,0.0,53.78,3.03,3130073.0,150087000.35,0.0,147.88,53.92,25.59,0.185,25.7,0.0629,47.95
2017-07-13,7512280.0,360814808.4,1.49,3.87,1.34,362.37,1.0,223206264.78,3710054.0,4647226.0,178193893.62,0.0,0.0,7560.0,0.0,0.0,0.0,0.0,1.41,0.0,32122.0,0.0,0.0,0.0,7560.0,0.0,93000.0,24562.0,178.2,1.03,0.0,0.0,44.82,3.09,4566917.0,219349023.51,0.0,219.13,44.85,25.63,0.1856,25.73,0.0625,48.03
2017-07-14,7553398.0,360674754.5,1.5,3.89,1.35,362.93,1.0,221905041.5,3748900.0,4647226.0,179009975.0,0.0,0.0,31726.0,0.0,0.0,0.0,0.0,0.13,0.0,2272.0,0.0,0.0,0.0,31726.0,0.0,9392.0,0.0,179.36,0.0,0.0,0.0,45.08,3.13,4567085.0,218078308.75,0.0,218.54,45.08,25.58,0.1855,25.64,0.0631,47.75
2017-07-17,7017579.0,332878859.87,1.4,3.76,1.25,335.57,1.0,193431676.31,3082967.0,4077826.0,146240539.65,0.0,0.0,32320.0,6.53,0.0,0.0,0.0,33.83,132600.0,701905.0,0.0,0.0,6.53,32320.0,0.0,3652.0,702000.0,146.44,33.54,0.0,0.0,41.08,2.58,4421179.0,209718625.87,0.0,210.32,41.05,27.97,0.2075,28.05,0.0587,47.435
2017-07-18,5171084.0,245135237.02,1.03,2.77,0.92,246.78,0.0,190209955.23,1234335.0,4012445.0,58513650.68,0.0,0.0,0.0,1.61,0.0,0.0,0.0,88.83,35972.0,1870676.0,0.0,0.0,1.61,0.0,0.0,22044.0,101353.0,58.36,5.04,0.0,0.0,1.03,1.03,118257120.0,5605978773.6,0.0,5596.71,1.03,29.72,0.2691,40.65,0.0433,47.405
2017-07-19,4787314.0,226990493.31,0.95,2.59,0.85,228.7,0.0,180183780.35,1037171.0,3800143.0,49177462.97,0.0,0.0,700.0,2.63,0.0,0.0,0.0,9.33,55000.0,197864.0,0.0,0.0,2.63,700.0,0.0,0.0,267302.0,49.22,12.9,0.0,0.0,0.87,0.87,118508144.0,5619063647.76,0.0,5627.26,0.87,31.41,0.3068,44.24,0.04,47.415
2017-07-20,4797117.0,228150884.52,0.95,2.64,0.86,228.67,0.0,181210401.08,1046974.0,3810143.0,49794083.44,0.0,0.0,9803.0,0.48,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.48,9803.0,0.0,0.0,0.0,49.5,0.0,0.0,0.0,0.88,0.88,118506448.0,5636166666.88,0.0,5609.91,0.87,31.01,0.3061,44.43,0.0401,47.56
2017-07-21,3980117.0,185572955.13,0.79,2.2,0.71,186.46,0.0,148516477.5,1046974.0,3185340.0,48815162.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624803.0,49.43,30.59,0.0,0.0,0.87,0.87,119715632.0,5581741342.0,0.0,5656.83,0.87,12.39,0.3512,56.17,0.033,46.625
2017-07-24,3756117.0,176537499.0,0.75,2.07,0.67,176.46,0.0,139182980.0,1046974.0,2961340.0,49207778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224000.0,49.0,10.24,0.0,0.0,0.86,0.86,120004064.0,5640191008.0,0.0,5611.65,0.87,12.36,0.3538,56.42,0.031,47.0
2017-07-25,3757549.0,175533901.54,0.75,2.1,0.67,175.96,0.0,138405893.98,1048406.0,2962772.0,48976286.29,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1432.0,0.0,49.15,0.0,0.0,0.0,0.87,0.87,119569112.0,5585671067.08,0.0,5610.81,0.87,12.39,0.352,56.25,0.0312,46.715
