DATE,CAP FP Equity_DX_SI_QTY,CAP FP Equity_DX_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAP FP Equity_DX_SI_MV,CAP FP Equity_DX_DSS,CAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY,CAP FP Equity_DX_BROKER_SI_QTY,CAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAP FP Equity_DX_BROKER_SI_MV_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAP FP Equity_DX_BROKER_SI_MV_INC_x,CAP FP Equity_DX_SUPPLY_SI_MV_NEW,CAP FP Equity_DX_BROKER_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_NEW,CAP FP Equity_DX_SUPPLY_SI_MV_DEC,CAP FP Equity_DX_BROKER_SI_QTY_INC,CAP FP Equity_DX_SUPPLY_SI_QTY_DEC,CAP FP Equity_DX_BROKER_SI_MV_NEW_y,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAP FP Equity_DX_BROKER_SI_MV_INC_y,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAP FP Equity_DX_BROKER_SI_MV_ADD,CAP FP Equity_DX_SUPPLY_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_DEC,CAP FP Equity_DX_SUPPLY_SI_MV,CAP FP Equity_DX_BROKER_SI_MV_DEC,CAP FP Equity_DX_SUPPLY_SI_MV_RMV,CAP FP Equity_DX_BROKER_SI_MV_RMV,CAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAP FP Equity_DX_UTILIZATION_QUANTITY,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAP FP Equity_DX_ACTIVE_UTILIZATION_MV,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAP FP Equity_DX_BROKER_SI_CON_RATIO,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAP FP Equity_DX_DEMAND_SUPPLY_RATIO,CAP FP Equity_PX_LAST
2014-02-10,5233878.0,257188740.1,3.66,8.24,3.26,271.89,1.0,229682564.15,1392163.0,4674118.0,68409819.25,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,4889.0,52787.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,75.57,0.0,0.0,0.0,2.95,2.95,45764528.0,2248833713.26,0.0,2389.37,3.07,9.99,0.3322,55.36,0.111,52.67
2014-02-11,5110092.0,254204888.05,3.58,8.04,3.19,267.64,1.0,226359258.63,1402663.0,4550332.0,69776393.63,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.25,0.0,5000.0,0.0,0.0,0.0,5000.0,0.0,10500.0,123786.0,77.04,5.1,0.0,0.0,2.97,2.97,45778384.0,2277275825.88,0.0,2413.05,3.09,10.16,0.3249,54.6,0.1083,53.32
2014-02-12,5031847.0,252284243.22,3.52,7.86,3.14,266.66,1.0,224219274.63,1402663.0,4472087.0,70326020.14,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,81845.0,75.05,2.0,0.0,0.0,2.99,2.99,45571668.0,2284849633.48,0.0,2439.0,2.99,10.38,0.3345,55.45,0.1071,53.74
2014-02-13,5006466.0,253393838.89,3.5,7.75,3.12,266.94,1.0,225062529.89,1427663.0,4446706.0,72258756.62,0.0,0.0,25000.0,1.07,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,1.07,25000.0,0.0,0.0,45381.0,76.84,1.29,0.0,0.0,3.04,3.04,45531784.0,2304514509.69,0.0,2445.01,3.05,10.37,0.3286,54.91,0.1066,54.25
2014-02-14,5141455.0,259506560.51,3.6,8.01,3.21,276.77,1.0,232365363.84,1405636.0,4603722.0,70947185.9,0.0,0.0,0.0,12.04,0.0,0.0,0.0,1.15,195500.0,22027.0,0.0,0.0,12.04,0.0,0.0,0.0,38484.0,76.1,1.58,0.0,0.0,2.99,2.99,45544180.0,2298768248.06,0.0,2467.15,2.99,10.04,0.3488,56.87,0.1095,54.1
2014-02-17,5154878.0,261290207.52,3.61,7.97,3.22,276.93,1.0,233501602.4,1392709.0,4606649.0,70593566.64,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.71,2927.0,12927.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,75.42,0.0,0.0,0.0,2.97,2.97,45436540.0,2303085148.82,0.0,2458.23,2.98,10.02,0.3461,56.63,0.1101,54.33
2014-02-18,4969848.0,249500336.54,3.48,7.81,3.1,267.02,1.0,222902586.41,1358286.0,4440042.0,68189774.44,0.0,0.0,3216.0,6.48,0.0,0.0,0.0,2.19,118784.0,37639.0,0.0,0.0,6.48,3216.0,0.0,0.0,285391.0,73.39,15.35,0.0,0.0,2.88,2.88,45725192.0,2295533141.57,0.0,2474.86,2.88,10.39,0.3126,53.36,0.1056,53.81
2014-02-19,5064490.0,254676879.89,3.54,7.98,3.16,272.31,1.0,227554958.08,1373825.0,4525145.0,69085231.58,0.0,0.0,12452.0,9.46,0.0,0.0,0.0,0.06,163000.0,1059.0,0.0,0.0,9.46,12452.0,0.0,4146.0,77897.0,74.04,4.25,0.0,0.0,2.92,2.92,45652432.0,2295713673.23,0.0,2459.14,2.92,10.18,0.3381,55.86,0.1077,53.9
2014-02-20,5078166.0,266782573.84,3.55,8.03,3.17,272.47,1.0,236414484.19,1412532.0,4500114.0,74207681.0,0.0,0.0,38744.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,38744.0,0.0,0.0,25031.0,77.68,2.77,0.0,0.0,3.02,3.02,45311296.0,2380438955.92,0.0,2470.13,3.05,10.25,0.3344,55.49,0.1087,56.31
2014-02-21,5344568.0,279531489.01,3.74,8.08,3.33,297.09,1.0,249298224.83,1412532.0,4766516.0,73878220.51,0.0,0.0,0.0,21.92,0.0,0.0,0.0,0.0,266402.0,0.0,0.0,0.0,21.92,0.0,0.0,0.0,0.0,79.14,0.0,0.0,0.0,3.04,3.04,45010444.0,2354135344.94,0.0,2529.58,3.03,9.48,0.3635,58.35,0.1151,56.06
2014-02-24,5298121.0,280166852.83,3.71,8.14,3.3,294.2,1.0,249599221.47,1303740.0,4720069.0,68942316.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,108792.0,0.0,0.0,0.0,0.0,0.0,0.0,46447.0,73.28,3.47,0.0,0.0,2.79,2.79,45376436.0,2399524900.74,0.0,2548.92,2.79,9.76,0.3595,57.96,0.1135,56.68
2014-02-25,5331295.0,285104408.96,3.73,8.16,3.33,299.22,1.0,242056827.53,1267454.0,4526329.0,67780290.45,0.0,0.0,59453.0,0.0,0.0,0.0,0.0,6.5,0.0,116091.0,0.0,0.0,0.0,59453.0,0.0,20352.0,193740.0,72.15,10.84,0.0,0.0,2.68,2.68,45953832.0,2457496745.5,0.0,2607.92,2.69,9.69,0.3611,57.64,0.1129,57.32
2014-02-26,5103659.0,269074160.59,3.57,7.76,3.18,287.43,1.0,238773352.42,1287618.0,4528929.0,67885556.72,0.0,0.0,20748.0,0.0,0.0,7600.0,0.0,0.01,0.0,584.0,0.0,0.0,0.0,20748.0,0.44,0.0,5000.0,73.28,0.0,0.0,0.0,2.75,2.75,45616416.0,2404980200.35,0.0,2607.7,2.73,9.67,0.392,60.73,0.1088,56.51
2014-02-27,4983599.0,261396018.78,3.49,7.51,3.11,279.38,1.0,231621015.21,1195558.0,4415929.0,62708516.76,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.02,7000.0,102160.0,0.0,0.0,0.4,0.0,0.0,10100.0,120000.0,67.44,5.01,0.0,0.0,2.56,2.56,45546120.0,2388951125.23,0.0,2567.85,2.56,9.95,0.4023,61.61,0.1066,56.22
2014-02-28,4805359.0,254333553.74,3.36,7.26,3.0,267.49,1.0,223625958.01,1208075.0,4225172.0,63939865.46,0.0,0.0,4123.0,12.8,0.0,0.0,0.0,0.21,227259.0,3586.0,0.0,0.0,12.8,4123.0,0.0,11980.0,418016.0,68.18,25.28,0.0,0.0,2.56,2.56,46067276.0,2438205764.93,0.0,2587.69,2.57,10.42,0.3989,61.4,0.1016,56.73
2014-03-03,4558915.0,234272042.51,3.19,6.92,2.84,254.68,1.0,206330353.92,1171631.0,4015172.0,60207393.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,38744.0,0.0,0.0,0.0,0.0,0.0,2300.0,210000.0,65.5,10.46,0.0,0.0,2.49,2.49,45909008.0,2359157184.02,0.0,2591.35,2.47,10.85,0.3822,59.88,0.0968,55.08
2014-03-04,4741026.0,246947709.49,3.32,7.11,2.96,259.13,1.0,220546534.53,1134751.0,4234163.0,59106227.28,0.0,0.0,2211.0,7.57,0.0,0.0,0.0,2.3,218991.0,40091.0,0.0,0.0,7.57,2211.0,0.0,1000.0,0.0,63.07,0.0,0.0,0.0,2.45,2.45,45196500.0,2354168096.06,0.0,2499.09,2.46,10.31,0.3932,60.93,0.1023,55.83
2014-03-05,4759781.0,250633439.22,3.33,7.26,2.97,262.88,1.0,222532030.76,1162562.0,4226107.0,61216453.52,0.0,0.0,10604.0,5.19,0.0,0.0,0.0,0.47,54753.0,8955.0,0.0,0.0,5.19,10604.0,0.0,26162.0,62809.0,65.17,3.33,0.0,0.0,2.51,2.51,45185256.0,2379297726.79,0.0,2529.26,2.51,10.19,0.4117,62.48,0.1027,56.44
2014-03-06,4770395.0,253462145.64,3.34,7.43,2.98,265.82,1.0,225259723.61,1159684.0,4239599.0,61616699.44,0.0,0.0,4023.0,2.57,0.0,0.0,0.0,0.38,14190.0,6901.0,0.0,0.0,2.57,4023.0,0.0,0.0,698.0,65.64,0.03,0.0,0.0,2.48,2.48,45646088.0,2425282477.56,0.0,2573.4,2.49,10.09,0.4137,62.67,0.1019,56.95
2014-03-07,4727157.0,247680698.08,3.31,7.48,2.95,264.94,1.0,215033568.06,1251981.0,4104064.0,65597890.67,0.0,0.0,98677.0,2.04,0.0,10000.0,0.0,0.43,36134.0,7703.0,0.0,0.0,2.04,98677.0,0.57,1323.0,181669.0,70.76,8.83,0.0,0.0,2.68,2.68,45476568.0,2382757354.65,0.0,2569.36,2.68,10.35,0.393,60.89,0.1012,56.16
2014-03-10,4783159.0,249231558.17,3.35,7.75,2.98,265.28,1.0,216712428.18,1252983.0,4159064.0,65288004.32,0.0,0.0,1002.0,0.92,0.0,0.0,0.0,0.0,55000.0,0.0,0.0,0.0,0.92,1002.0,0.0,0.0,0.0,70.18,0.0,0.0,0.0,2.68,2.68,45534928.0,2372645579.35,0.0,2552.76,2.68,10.3,0.3958,61.14,0.1022,55.85
2014-03-11,4888672.0,253954062.01,3.42,8.03,3.05,270.31,1.0,219930713.62,1283845.0,4233715.0,66692478.6,0.0,0.0,42233.0,4.14,0.0,0.0,0.0,0.68,75000.0,11371.0,0.0,0.0,4.14,42233.0,0.0,0.0,349.0,71.63,0.03,0.0,0.0,2.77,2.77,45079960.0,2341789131.49,0.0,2517.17,2.77,10.27,0.3834,60.04,0.1054,55.68
2014-03-12,4736901.0,244611556.34,3.31,7.86,2.95,261.0,1.0,215702431.04,1188713.0,4177076.0,61384634.59,0.0,0.0,4868.0,0.52,0.0,0.0,0.0,5.82,9000.0,103923.0,0.0,0.0,0.52,4868.0,0.0,3923.0,65639.0,65.97,4.25,0.0,0.0,2.56,2.56,45244612.0,2336412552.69,0.0,2513.4,2.56,10.41,0.3834,60.0,0.102,55.35
2014-03-13,4662767.0,237303151.84,3.26,7.76,2.91,256.48,1.0,208945916.65,1176250.0,4105576.0,59863131.13,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.88,1221037.0,15505.0,0.0,0.0,66.67,0.0,0.0,3042.0,71500.0,64.64,4.12,0.0,0.0,2.53,2.53,45314592.0,2306204771.98,0.0,2502.2,2.52,10.51,0.3974,61.23,0.1003,54.55
2014-03-14,4506804.0,225581476.46,3.15,7.54,2.81,243.43,1.0,197051010.97,1189058.0,3936805.0,59516557.46,0.0,0.0,15850.0,0.0,0.0,0.0,0.0,0.17,0.0,3042.0,0.0,0.0,0.0,15850.0,0.0,0.0,168771.0,64.47,12.74,0.0,0.0,2.58,2.58,44881408.0,2246473173.05,0.0,2440.12,2.57,10.94,0.3755,59.25,0.0978,53.65
2014-03-17,4456779.0,226528701.44,3.12,7.47,2.78,237.57,1.0,191255462.84,1278269.0,3762805.0,64971724.35,0.0,0.0,129885.0,0.53,0.0,0.0,0.0,3.57,10000.0,62233.0,0.0,0.0,0.53,129885.0,0.0,21559.0,184000.0,69.07,12.21,0.0,0.0,2.75,2.75,45181332.0,2296472063.66,0.0,2433.35,2.76,11.34,0.3503,56.89,0.0959,54.48
2014-03-18,4472436.0,232415114.16,3.13,7.69,2.79,241.98,1.0,204278633.95,1117334.0,3930997.0,58063504.8,0.0,0.0,0.0,10.5,0.0,18173.0,0.0,8.88,153462.0,166849.0,0.0,0.0,10.5,0.0,1.01,5914.0,3443.0,61.51,0.17,0.0,0.0,2.41,2.41,45337528.0,2356015099.15,0.0,2482.25,2.42,10.89,0.3586,57.78,0.0963,55.7
2014-03-19,4450413.0,228820939.29,3.11,7.5,2.78,244.84,1.0,201670486.61,1091170.0,3922355.0,56103230.04,0.0,0.0,2254.0,4.39,0.0,0.0,0.0,2.12,23239.0,36871.0,0.0,0.0,4.39,2254.0,0.0,8453.0,31881.0,60.35,1.78,0.0,0.0,2.36,2.36,45192808.0,2323618229.5,0.0,2516.14,2.34,10.96,0.3688,58.68,0.0962,55.11
2014-03-20,4180396.0,214586821.52,2.93,7.01,2.61,227.82,1.0,187741883.85,1104409.0,3657426.0,56691188.34,0.0,0.0,21327.0,0.98,0.0,0.0,0.0,0.51,18327.0,8088.0,0.0,0.0,0.98,21327.0,0.0,0.0,283256.0,60.75,17.13,0.0,0.0,2.36,2.36,45666928.0,2344160918.77,0.0,2523.06,2.35,11.67,0.3465,56.5,0.0894,55.02
2014-03-21,4134384.0,208329142.37,2.89,7.04,2.58,224.66,1.0,183086873.17,1082383.0,3633440.0,54540633.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,22298.0,0.0,0.0,0.0,0.0,0.0,272.0,23986.0,58.94,1.45,0.0,0.0,2.32,2.32,45504888.0,2292964149.07,0.0,2491.29,2.31,11.77,0.3516,56.95,0.0887,54.01
2014-03-24,4105668.0,203587980.34,2.87,6.97,2.56,219.87,1.0,178746701.06,1082402.0,3604705.0,53673126.3,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2014.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,30749.0,58.06,1.72,0.0,0.0,2.32,2.32,45485736.0,2255503641.89,0.0,2443.74,2.32,11.98,0.3548,57.17,0.0882,53.15
2014-03-25,4106449.0,209909827.31,2.87,6.86,2.56,217.26,1.0,182926993.44,1109302.0,3578586.0,56704318.32,0.0,0.0,28900.0,0.0,0.0,1900.0,0.0,0.12,0.0,2000.0,0.0,0.0,0.0,28900.0,0.1,0.0,28019.0,60.18,1.53,0.0,0.0,2.36,2.36,45853024.0,2343874318.1,0.0,2452.09,2.4,11.82,0.352,56.93,0.0874,54.79
2014-03-26,4072214.0,213592732.32,2.85,6.71,2.54,221.23,1.0,185530419.57,1576456.0,3537197.0,82687094.64,0.0,0.0,7154.0,4.16,0.0,0.0,0.0,0.0,6560.0,0.0,0.0,0.0,4.16,7154.0,0.0,460000.0,47949.0,87.82,2.38,0.0,0.0,3.37,3.37,45239976.0,2372893488.42,0.0,2493.29,3.4,11.93,0.3625,57.91,0.087,56.22
2014-03-27,5242537.0,273461400.68,3.67,8.48,3.27,290.92,1.0,243318890.41,1641929.0,4664674.0,85646358.65,0.0,0.0,72627.0,66.79,0.0,0.0,0.0,0.39,1127477.0,7154.0,0.0,0.0,66.79,72627.0,0.0,0.0,0.0,91.71,0.0,0.0,0.0,3.55,3.55,44650240.0,2329047400.36,0.0,2509.29,3.53,18.96,0.3457,54.82,0.1132,55.91
2014-03-28,5389944.0,277479553.25,3.77,8.5,3.36,298.03,1.0,247730604.63,1641929.0,4812081.0,84528099.99,0.0,0.0,0.0,13.67,0.0,0.0,0.0,0.0,261555.0,0.0,0.0,0.0,13.67,0.0,0.0,0.0,114148.0,90.98,6.38,0.0,0.0,3.56,3.56,44515904.0,2291721983.42,0.0,2480.29,3.54,18.45,0.3339,53.43,0.1168,55.18
2014-03-31,5424103.0,278074177.99,3.8,8.44,3.38,296.89,1.0,247509669.14,1616929.0,4827913.0,82894112.18,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,1.41,0.0,25000.0,0.0,0.0,0.0,0.0,1.38,0.0,9168.0,89.1,2.58,0.0,0.0,3.48,3.48,44832528.0,2298401850.21,0.0,2470.86,3.48,18.41,0.3266,52.77,0.1168,54.95
2014-04-01,6407018.0,320753681.59,4.48,9.82,4.0,349.37,1.0,289197805.78,1651064.0,5776693.0,82656995.27,0.0,0.0,33439.0,51.53,0.0,10000.0,0.0,1.46,951504.0,18327.0,0.0,0.0,51.53,33439.0,0.55,19023.0,12724.0,89.29,0.82,0.0,0.0,3.5,3.5,45486592.0,2277189145.88,0.0,2484.9,3.47,15.76,0.3961,60.11,0.1359,53.66
2014-04-02,6001492.0,298772134.54,4.2,8.91,3.74,321.11,1.0,270562810.1,1605921.0,5434846.0,79947527.23,0.0,0.0,0.0,0.0,0.0,79451.0,0.0,4.18,0.0,73455.0,0.0,0.0,0.0,0.0,4.36,28312.0,421298.0,86.04,27.59,0.0,0.0,3.43,3.43,45161616.0,2248279663.07,0.0,2422.47,3.43,16.87,0.3738,57.79,0.1283,53.36
2014-04-03,5138906.0,255302650.31,3.6,7.62,3.21,273.4,1.0,226810770.69,1619141.0,4565402.0,80439492.09,0.0,0.0,8569.0,0.18,0.0,0.0,0.0,1.99,4200.0,36692.0,0.0,0.0,0.18,8569.0,0.0,41343.0,873644.0,86.28,47.65,0.0,0.0,3.54,3.54,44153556.0,2193564129.7,0.0,2357.89,3.53,19.82,0.3104,50.56,0.1123,53.25
2014-04-04,5296730.0,266997896.82,3.71,8.19,3.3,281.67,1.0,237997029.5,1613459.0,4721408.0,81331342.09,0.0,0.0,24138.0,12.51,0.0,0.0,0.0,2.89,241216.0,57500.0,0.0,0.0,12.51,24138.0,0.0,27680.0,85210.0,86.94,4.64,0.0,0.0,3.52,3.52,44205136.0,2228295257.78,0.0,2363.44,3.55,19.32,0.3329,53.05,0.1156,54.03
2014-04-07,5265123.0,261278424.77,3.68,8.1,3.28,282.82,1.0,233617055.2,1595552.0,4707708.0,79178266.72,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.9,20000.0,17907.0,0.0,0.0,1.06,0.0,0.0,0.0,33700.0,85.42,0.0,0.0,0.0,3.5,3.5,44040224.0,2185468478.77,0.0,2368.77,3.48,19.37,0.3322,52.96,0.1154,53.19
2014-04-08,5348100.0,261454332.98,3.74,8.26,3.34,283.56,1.0,231957282.07,1641505.0,4744732.0,80248797.68,0.0,0.0,53986.0,0.0,0.0,1891.0,0.0,0.9,35538.0,16447.0,0.0,0.0,0.0,53986.0,0.1,8414.0,405.0,86.57,0.03,0.0,0.0,3.55,3.55,44649976.0,2182818139.69,0.0,2364.28,3.53,19.12,0.3266,52.5,0.1155,52.4
2014-04-09,5317841.0,262009207.18,3.65,8.15,3.32,278.82,1.0,233029176.46,1626327.0,4729651.0,80128880.85,0.0,0.0,5298.0,0.0,0.0,0.0,0.0,1.1,0.0,20476.0,0.0,0.0,0.0,5298.0,0.0,0.0,15081.0,85.76,2.98,0.0,0.0,3.52,3.52,44538808.0,2194420211.69,0.0,2334.8,3.54,19.27,0.3243,52.2,0.1152,52.81
2014-04-10,5565951.0,271844845.17,3.82,8.68,3.47,293.26,1.0,244054106.14,1607145.0,4996943.0,78494058.55,0.0,0.0,0.0,15.45,0.0,0.0,0.0,1.19,267354.0,23182.0,0.0,0.0,15.45,0.0,0.0,4000.0,62.0,84.32,0.0,0.0,0.0,3.48,3.48,44589432.0,2177778287.68,0.0,2346.67,3.47,18.33,0.3372,53.71,0.1205,52.35
2014-04-11,5460051.0,260763538.85,3.75,8.5,3.41,285.5,1.0,233911783.65,1509419.0,4897810.0,72087502.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,108159.0,0.0,0.0,0.0,0.0,0.0,10433.0,99133.0,77.85,6.55,0.0,0.0,3.26,3.26,44733916.0,2136422213.44,0.0,2329.53,3.23,18.76,0.3436,54.13,0.1181,51.19
2014-04-14,5188724.0,248192655.12,3.56,7.92,3.24,267.03,1.0,223911530.9,1454800.0,4681102.0,69587566.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,54619.0,0.0,0.0,0.0,0.0,0.0,0.0,216708.0,74.94,14.5,0.0,0.0,3.12,3.12,45212132.0,2162635569.9,0.0,2320.46,3.13,19.85,0.3308,52.44,0.1112,51.27
2014-04-15,10343093.0,494645507.38,7.1,15.53,6.45,532.39,2.0,457124713.76,7030966.0,9558529.0,336247169.43,0.0,0.0,50000.0,254.7,0.0,0.0,0.0,1.18,4963517.0,23087.0,0.0,0.0,254.7,50000.0,0.0,5549253.0,86090.0,360.47,3.2,0.0,0.0,15.06,15.06,39654472.0,1896425607.15,0.0,2033.5,15.06,9.31,0.5972,76.43,0.2215,51.26
2014-04-16,11727631.0,567424185.17,8.05,17.28,7.32,601.58,2.0,524066639.59,8374448.0,10831509.0,405185355.22,0.0,0.0,155159.0,107.57,0.0,7977.0,0.0,19.21,2100000.0,376518.0,0.0,0.0,107.57,155159.0,0.41,1564841.0,834997.0,430.74,45.53,0.0,0.0,18.17,18.17,37714452.0,1824758316.09,0.0,1938.69,18.18,4.67,0.7352,85.51,0.2545,51.86
2014-04-17,11243590.0,540752713.78,7.72,16.52,7.01,582.2,2.0,508910384.29,8140407.0,10581509.0,391507265.61,0.0,0.0,45959.0,0.0,0.0,0.0,0.0,14.71,0.0,280000.0,0.0,0.0,0.0,45959.0,0.0,0.0,250000.0,422.01,7.09,0.0,0.0,17.64,17.64,38006640.0,1827903162.76,0.0,1965.31,17.68,4.9,0.7689,87.49,0.2436,51.55
2014-04-18,11243590.0,540752713.78,7.72,16.36,7.01,582.48,2.0,508910384.29,8140407.0,10581509.0,391507265.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.96,0.0,0.0,0.0,17.55,17.55,38234528.0,1838863279.1,0.0,1972.38,17.55,4.9,0.7691,87.5,0.2425,0.0
2014-04-21,11243590.0,540752713.78,7.72,16.36,7.01,579.12,2.0,511120750.73,7634448.0,10627468.0,367173516.13,0.0,37045.0,0.0,0.0,1.91,45959.0,0.0,27.56,0.0,531625.0,0.0,37045.0,0.0,0.0,2.42,25666.0,0.0,393.79,0.0,1.91,0.0,16.44,16.44,38801836.0,1866147566.46,37045.0,2002.82,16.43,4.9,0.7614,87.06,0.2421,0.0
2014-04-22,10876726.0,533662143.71,7.47,15.82,6.78,561.35,2.0,503432368.02,7884448.0,10260604.0,386847238.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,366864.0,407.09,17.99,0.0,0.0,16.96,16.96,38609472.0,1894358062.82,0.0,2000.9,16.91,5.03,0.8114,89.91,0.2339,52.59
2014-04-23,10861691.0,533735143.16,7.46,15.64,6.78,571.29,2.0,505338220.37,7846213.0,10283804.0,385556873.13,0.0,0.0,14855.0,13.6,0.0,0.0,0.0,2.79,70000.0,53090.0,0.0,0.0,13.6,14855.0,0.0,0.0,46800.0,412.56,2.53,0.0,0.0,16.89,16.89,38608048.0,1897169789.35,0.0,2029.28,16.9,5.05,0.8292,90.9,0.2338,52.67
2014-04-24,10863132.0,536441030.59,7.46,15.5,6.78,572.27,2.0,507600675.69,7932354.0,10279104.0,391713932.48,0.0,0.0,6141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6141.0,0.0,80000.0,4700.0,417.85,0.25,0.0,0.0,17.2,17.2,38181136.0,1885453287.79,0.0,2013.21,17.19,5.05,0.8298,90.94,0.2356,52.93
2014-04-25,11153088.0,548886602.32,7.66,15.52,6.96,589.05,2.0,519652186.65,8359069.0,10559060.0,411382119.64,0.0,0.0,6743.0,16.24,0.0,0.0,0.0,0.22,280000.0,4105.0,0.0,0.0,16.24,6743.0,0.0,424077.0,44.0,442.19,0.0,0.0,0.0,18.1,18.1,37830644.0,1861792325.91,0.0,1999.46,18.11,4.94,0.7845,88.36,0.2415,52.75
2014-04-28,10919405.0,531579331.23,7.5,15.31,6.81,577.39,2.0,507454586.47,8760598.0,10423848.0,426484119.42,0.0,0.0,381976.0,5.97,0.0,0.0,0.0,5.73,114551.0,106854.0,0.0,0.0,5.97,381976.0,0.0,126407.0,249763.0,461.49,12.23,0.0,0.0,19.02,19.02,37288552.0,1815284215.11,0.0,1961.08,19.05,5.01,0.7771,87.93,0.2371,52.18
2014-04-29,13529890.0,648059926.95,9.29,18.83,8.44,707.84,2.0,563904853.36,10021991.0,11772940.0,480037217.99,0.0,0.0,3653.0,80.76,0.0,0.0,0.0,13.43,1650092.0,254260.0,0.0,0.0,80.76,3653.0,0.0,1512000.0,301000.0,522.63,16.01,0.0,0.0,21.89,21.89,35766304.0,1713148322.53,0.0,1860.81,21.93,11.13,0.6785,81.54,0.2955,51.34
2014-04-30,13781030.0,654560528.2,9.46,18.39,8.6,709.16,2.0,559461464.26,9248261.0,11778827.0,439266629.93,0.0,0.0,9876.0,0.5,0.0,0.0,0.0,41.81,9691.0,784918.0,0.0,0.0,0.5,9876.0,0.0,1312.0,3804.0,473.93,0.2,0.0,0.0,19.97,19.97,37064284.0,1760450221.25,0.0,1897.27,19.99,10.91,0.6822,81.8,0.2976,50.91
2014-05-01,13011005.0,617986486.15,8.93,16.93,8.12,664.69,2.0,518903973.37,9332128.0,10924935.0,443250078.76,0.0,0.0,83801.0,0.17,0.0,0.0,0.0,0.06,3312.0,1257.0,0.0,0.0,0.17,83801.0,0.0,1323.0,857204.0,475.05,48.41,0.0,0.0,20.0,20.0,37339656.0,1773529624.01,0.0,1900.16,20.0,11.66,0.6664,80.72,0.2788,0.0
2014-05-02,13637059.0,648612909.11,9.36,17.75,8.51,696.68,2.0,540544534.91,9186380.0,11364926.0,436927394.39,0.0,0.0,123496.0,22.53,0.0,0.0,0.0,18.19,440000.0,357321.0,0.0,0.0,22.53,123496.0,0.0,88077.0,9.0,467.71,0.0,0.0,0.0,19.62,19.62,37633724.0,1789954799.21,0.0,1916.73,19.62,11.21,0.6083,76.98,0.2913,50.98
2014-05-05,13893447.0,663270165.99,9.54,17.8,8.67,711.72,2.0,544056763.08,9417397.0,11396297.0,449584503.5,0.0,0.0,94767.0,20.96,0.0,0.0,0.0,29.54,389189.0,580801.0,0.0,0.0,20.96,94767.0,0.0,717051.0,357818.0,480.25,17.53,0.0,0.0,20.16,20.16,37300564.0,1780720887.76,0.0,1902.8,20.15,11.01,0.5259,71.21,0.2974,51.17
