DATE,IDL FP Equity_DX_SI_QTY,IDL FP Equity_DX_SHORT_INTEREST_VALUE,IDL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,IDL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,IDL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,IDL FP Equity_DX_SI_MV,IDL FP Equity_DX_DSS,IDL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,IDL FP Equity_DX_SUPPLY_SI_QTY,IDL FP Equity_DX_BROKER_SI_QTY,IDL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,IDL FP Equity_DX_BROKER_SI_MV_NEW_x,IDL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,IDL FP Equity_DX_SUPPLY_SI_QTY_INC_x,IDL FP Equity_DX_BROKER_SI_MV_INC_x,IDL FP Equity_DX_SUPPLY_SI_MV_NEW,IDL FP Equity_DX_BROKER_SI_QTY_ADD,IDL FP Equity_DX_BROKER_SI_QTY_NEW,IDL FP Equity_DX_SUPPLY_SI_MV_DEC,IDL FP Equity_DX_BROKER_SI_QTY_INC,IDL FP Equity_DX_SUPPLY_SI_QTY_DEC,IDL FP Equity_DX_BROKER_SI_MV_NEW_y,IDL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,IDL FP Equity_DX_BROKER_SI_MV_INC_y,IDL FP Equity_DX_SUPPLY_SI_QTY_INC_y,IDL FP Equity_DX_BROKER_SI_MV_ADD,IDL FP Equity_DX_SUPPLY_SI_QTY_ADD,IDL FP Equity_DX_BROKER_SI_QTY_DEC,IDL FP Equity_DX_SUPPLY_SI_MV,IDL FP Equity_DX_BROKER_SI_MV_DEC,IDL FP Equity_DX_SUPPLY_SI_MV_RMV,IDL FP Equity_DX_BROKER_SI_MV_RMV,IDL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,IDL FP Equity_DX_UTILIZATION_QUANTITY,IDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,IDL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,IDL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,IDL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,IDL FP Equity_DX_ACTIVE_UTILIZATION_MV,IDL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,IDL FP Equity_DX_BROKER_SI_CON_RATIO,IDL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,IDL FP Equity_DX_DEMAND_SUPPLY_RATIO,IDL FP Equity_PX_LAST
2013-12-18,1000.0,56500.0,0.05,0.15,0.02,0.04,0.0,56500.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164144.0,9274136.0,0.0,9.27,0.0,0.0,1.0,100.0,0.0061,56.5
2013-12-19,1000.0,57800.0,0.05,0.22,0.02,0.04,0.0,57800.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164492.0,9507637.6,0.0,9.4,0.0,0.0,1.0,100.0,0.0061,57.8
2013-12-20,1000.0,57300.0,0.05,0.23,0.02,0.04,0.0,57300.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164202.0,9408774.6,0.0,9.41,0.0,0.0,1.0,100.0,0.0061,57.3
2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.04,0.0,0.0,0.0,0.0,164198.0,9375705.8,0.0,9.39,0.0,0.0,0.0,0.0,0.0,57.1
2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164198.0,9359286.0,0.0,9.38,0.0,0.0,0.0,0.0,0.0,57.0
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164198.0,9359286.0,0.0,9.36,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164188.0,9358716.0,0.0,9.37,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156116.0,8929835.2,0.0,8.92,0.0,0.0,0.0,0.0,0.0,57.2
2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150617.0,8630354.1,0.0,8.6,0.0,0.0,0.0,0.0,0.0,57.3
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158553.0,9093014.55,0.0,9.09,0.0,0.0,0.0,0.0,0.0,57.35
2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150833.0,8650272.55,0.0,8.65,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-02,2000.0,116000.0,0.09,0.45,0.04,0.12,0.0,116000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.65,0.5,50.35,0.0132,58.0
2014-01-03,2000.0,116000.0,0.09,0.45,0.04,0.12,0.0,116000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.65,0.5,50.35,0.0125,58.0
2014-01-06,2000.0,118900.0,0.09,0.44,0.04,0.12,0.0,118900.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.04,0.5002,50.96,0.0132,59.45
2014-01-07,2000.0,121000.0,0.09,0.42,0.04,0.12,0.0,121000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0.5004,51.4,0.0132,60.5
2014-01-08,2000.0,121900.0,0.09,0.4,0.04,0.12,0.0,121900.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.41,0.5005,51.59,0.0132,60.95
2014-01-09,2000.0,119580.0,0.09,0.36,0.04,0.12,0.0,119580.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.89,0.5002,51.11,0.0134,59.79
2014-01-10,2024.0,122654.4,0.09,0.35,0.04,0.12,0.0,122654.4,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.94,0.488,50.79,0.0135,60.6
2014-01-13,2024.0,127512.0,0.09,0.36,0.04,0.12,0.0,127512.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99,0.4888,51.76,0.0135,63.0
2014-01-14,2024.0,133847.12,0.09,0.36,0.04,0.12,0.0,133847.12,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79,0.4901,52.94,0.0135,66.13
2014-01-15,2024.0,132572.0,0.09,0.32,0.04,0.12,0.0,132572.0,0.0,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99,0.4891,52.67,0.0137,65.5
2014-01-16,22000.0,1436600.0,1.01,3.13,0.39,1.43,0.0,130600.0,20000.0,2000.0,1306000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,24.0,1.31,0.0,0.0,0.0,13.85,13.85,124451.0,8126650.3,0.0,8.14,13.83,4.57,0.8395,91.42,0.1523,65.3
2014-01-17,26000.0,1714180.0,1.2,3.68,0.47,1.7,0.0,395580.0,20000.0,6000.0,1318600.0,0.0,0.0,0.0,0.13,0.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,1.32,0.0,0.0,0.0,13.15,13.15,132127.0,8711133.11,0.0,8.68,13.19,11.03,0.6191,77.43,0.1709,65.93
2014-01-20,6000.0,399000.0,0.28,0.78,0.11,0.39,0.0,399000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151210.0,10055465.0,0.0,10.01,0.0,34.15,0.3828,48.63,0.0397,66.5
2014-01-21,6000.0,396000.0,0.28,0.96,0.11,0.39,0.0,396000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143469.0,9468954.0,0.0,9.49,0.0,34.38,0.3831,48.55,0.0418,66.0
2014-01-22,6000.0,396000.0,0.28,0.95,0.11,0.39,0.0,396000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150766.0,9950556.0,0.0,9.95,0.0,34.21,0.3833,48.68,0.0398,66.0
2014-01-23,6000.0,390000.0,0.28,1.06,0.11,0.38,0.0,390000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147241.0,9570665.0,0.0,9.65,0.0,34.3,0.3844,48.8,0.0408,65.0
2014-01-24,6000.0,390000.0,0.28,1.04,0.11,0.38,0.0,390000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141083.0,9170395.0,0.0,9.17,0.0,33.96,0.3848,49.06,0.0425,65.0
2014-01-27,6000.0,382500.0,0.28,0.97,0.11,0.38,0.0,382500.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141083.0,8994041.25,0.0,9.09,0.0,34.07,0.3863,49.22,0.0425,63.75
2014-01-28,6000.0,381000.0,0.28,0.98,0.11,0.38,0.0,381000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145197.0,9220009.5,0.0,9.24,0.0,33.66,0.3872,49.58,0.0413,63.5
2014-01-29,6000.0,381000.0,0.28,0.91,0.11,0.38,0.0,381000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135134.0,8581009.0,0.0,8.58,0.0,33.57,0.3873,49.64,0.0444,63.5
2014-01-30,6000.0,383460.0,0.28,0.91,0.11,0.38,0.0,383460.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135134.0,8636413.94,0.0,8.61,0.0,33.53,0.3868,49.59,0.0444,63.91
2014-01-31,6000.0,381780.0,0.28,0.91,0.11,0.38,0.0,381780.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135134.0,8598576.42,0.0,8.61,0.0,33.7,0.387,49.52,0.0444,63.63
2014-02-03,6000.0,382800.0,0.28,0.86,0.11,0.38,0.0,382800.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142246.0,9075294.8,0.0,9.06,0.0,33.59,0.3869,49.57,0.0422,63.8
2014-02-04,6000.0,384000.0,0.28,0.85,0.11,0.38,0.0,384000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135138.0,8648832.0,0.0,8.64,0.0,33.63,0.3866,49.5,0.0444,64.0
2014-02-05,6000.0,384000.0,0.28,0.88,0.11,0.38,0.0,384000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141673.0,9067072.0,0.0,9.07,0.0,33.7,0.3865,49.45,0.0424,64.0
2014-02-06,6000.0,384000.0,0.28,0.89,0.11,0.38,0.0,384000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141648.0,9065472.0,0.0,9.07,0.0,33.7,0.3865,49.45,0.0424,64.0
2014-02-07,6000.0,383160.0,0.28,0.9,0.11,0.38,0.0,383160.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141644.0,9045385.84,0.0,9.06,0.0,33.71,0.3866,49.47,0.0424,63.86
2014-02-10,6000.0,383880.0,0.28,0.88,0.11,0.38,0.0,383880.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141654.0,9063022.92,0.0,9.05,0.0,33.65,0.3866,49.49,0.0424,63.98
2014-02-11,6000.0,384000.0,0.28,0.89,0.11,0.38,0.0,384000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141840.0,9077760.0,0.0,9.08,0.0,33.69,0.3865,49.45,0.0423,64.0
2014-02-12,6000.0,388980.0,0.28,0.85,0.11,0.38,0.0,388980.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141874.0,9197691.42,0.0,9.14,0.0,33.63,0.3855,49.34,0.0423,64.83
2014-02-13,6000.0,396600.0,0.28,0.85,0.11,0.38,0.0,396600.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141902.0,9379722.2,0.0,9.28,0.0,33.8,0.3837,48.96,0.0423,66.1
2014-02-14,6000.0,414060.0,0.28,0.84,0.11,0.39,0.0,414060.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142006.0,9799834.06,0.0,9.58,0.0,33.98,0.38,48.28,0.0423,69.01
2014-02-17,6000.0,420000.0,0.28,0.84,0.11,0.4,0.0,420000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142234.0,9956380.0,0.0,9.88,0.0,34.87,0.378,47.45,0.0422,70.0
2014-02-18,6000.0,420000.0,0.28,0.85,0.11,0.4,0.0,420000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142551.0,9978570.0,0.0,9.98,0.0,35.19,0.3777,47.21,0.0421,70.0
2014-02-19,6000.0,420000.0,0.28,0.87,0.11,0.4,0.0,420000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142577.0,9980390.0,0.0,9.98,0.0,35.19,0.3777,47.21,0.0421,70.0
2014-02-20,6000.0,420420.0,0.28,0.94,0.11,0.4,0.0,420420.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142485.0,9983923.95,0.0,9.98,0.0,35.19,0.3776,47.2,0.0421,70.07
2014-02-21,6000.0,420060.0,0.28,0.99,0.11,0.4,0.0,420060.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141971.0,9939389.71,0.0,9.94,0.0,35.22,0.3777,47.19,0.0423,70.01
2014-02-24,6000.0,430140.0,0.28,0.99,0.11,0.4,0.0,430140.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141891.0,10172165.79,0.0,10.05,0.0,35.05,0.376,47.01,0.0423,71.69
2014-02-25,6000.0,432000.0,0.28,1.0,0.11,0.4,0.0,432000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141999.0,10223928.0,0.0,10.2,0.0,35.56,0.3753,46.58,0.0423,72.0
2014-02-26,6000.0,427800.0,0.28,1.12,0.11,0.4,0.0,427800.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142079.0,10130232.7,0.0,10.16,0.0,35.72,0.376,46.59,0.0422,71.3
2014-02-27,6000.0,429840.0,0.28,1.26,0.11,0.4,0.0,429840.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142095.0,10179685.8,0.0,10.15,0.0,35.47,0.3758,46.71,0.0422,71.64
2014-02-28,6000.0,429600.0,0.28,1.26,0.11,0.4,0.0,429600.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142215.0,10182594.0,0.0,10.18,0.0,35.58,0.3757,46.64,0.0422,71.6
2014-03-03,6000.0,423720.0,0.28,1.41,0.11,0.4,0.0,423720.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135085.0,9539702.7,0.0,9.61,0.0,35.66,0.3767,46.76,0.0444,70.62
2014-03-04,4000.0,284400.0,0.18,0.94,0.07,0.26,0.0,284400.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.14,0.0,0.0,0.0,0.0,135085.0,9604543.5,0.0,9.57,0.0,27.46,0.6016,72.54,0.0296,71.1
2014-03-05,2000.0,144000.0,0.09,0.48,0.04,0.13,0.0,144000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.13,0.0,0.0,0.0,0.0,133952.0,9644544.0,0.0,9.58,0.0,44.27,0.5066,55.73,0.0149,72.0
2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.13,0.0,0.0,0.0,0.0,133659.0,9623448.0,0.0,9.62,0.0,0.0,0.0,0.0,0.0,72.0
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133643.0,9562156.65,0.0,9.58,0.0,0.0,0.0,0.0,0.0,71.55
2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133620.0,9484347.6,0.0,9.52,0.0,0.0,0.0,0.0,0.0,70.98
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133420.0,9556874.6,0.0,9.51,0.0,0.0,0.0,0.0,0.0,71.63
2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132602.0,9530105.74,0.0,9.51,0.0,0.0,0.0,0.0,0.0,71.87
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132602.0,9587124.6,0.0,9.56,0.0,0.0,0.0,0.0,0.0,72.3
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132602.0,9585798.58,0.0,9.59,0.0,0.0,0.0,0.0,0.0,72.29
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132602.0,9640165.4,0.0,9.61,0.0,0.0,0.0,0.0,0.0,72.7
2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138696.0,10166416.8,0.0,10.12,0.0,0.0,0.0,0.0,0.0,73.3
2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138618.0,10195353.9,0.0,10.18,0.0,0.0,0.0,0.0,0.0,73.55
