DATE,GRE FP Equity_DX_SI_QTY,GRE FP Equity_DX_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GRE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GRE FP Equity_DX_SI_MV,GRE FP Equity_DX_DSS,GRE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY,GRE FP Equity_DX_BROKER_SI_QTY,GRE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GRE FP Equity_DX_BROKER_SI_MV_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_x,GRE FP Equity_DX_BROKER_SI_MV_INC_x,GRE FP Equity_DX_SUPPLY_SI_MV_NEW,GRE FP Equity_DX_BROKER_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_NEW,GRE FP Equity_DX_SUPPLY_SI_MV_DEC,GRE FP Equity_DX_BROKER_SI_QTY_INC,GRE FP Equity_DX_SUPPLY_SI_QTY_DEC,GRE FP Equity_DX_BROKER_SI_MV_NEW_y,GRE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GRE FP Equity_DX_BROKER_SI_MV_INC_y,GRE FP Equity_DX_SUPPLY_SI_QTY_INC_y,GRE FP Equity_DX_BROKER_SI_MV_ADD,GRE FP Equity_DX_SUPPLY_SI_QTY_ADD,GRE FP Equity_DX_BROKER_SI_QTY_DEC,GRE FP Equity_DX_SUPPLY_SI_MV,GRE FP Equity_DX_BROKER_SI_MV_DEC,GRE FP Equity_DX_SUPPLY_SI_MV_RMV,GRE FP Equity_DX_BROKER_SI_MV_RMV,GRE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GRE FP Equity_DX_UTILIZATION_QUANTITY,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GRE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GRE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GRE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GRE FP Equity_DX_ACTIVE_UTILIZATION_MV,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GRE FP Equity_DX_BROKER_SI_CON_RATIO,GRE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GRE FP Equity_DX_DEMAND_SUPPLY_RATIO,GRE FP Equity_PX_LAST
2013-01-10,39125.0,60268.35,0.22,0.12,0.06,0.0,60268.35,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.8892,94.11,2.3381,1.645
2013-01-11,39125.0,59352.42,0.22,0.12,0.06,0.0,59352.42,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.8898,94.15,2.3381,1.62
2013-01-14,39125.0,59352.42,0.21,0.12,0.06,0.0,59352.42,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.8913,94.23,2.3381,1.62
2013-01-15,39125.0,58070.12,0.18,0.11,0.06,0.0,58070.12,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.8913,94.23,2.3381,1.585
2013-01-16,39125.0,58253.3,0.17,0.11,0.06,0.0,58253.3,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.8934,94.35,2.3381,1.59
2013-01-17,39125.0,58253.3,0.17,0.11,0.06,0.0,58253.3,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.8931,94.33,2.3381,1.59
2013-01-18,39125.0,59352.42,0.17,0.11,0.06,0.0,59352.42,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.8931,94.33,2.3381,1.62
2013-01-21,39125.0,59169.24,0.16,0.11,0.06,0.0,59169.24,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.8913,94.23,2.3381,1.615
2013-01-22,39125.0,60451.54,0.16,0.11,0.06,0.0,60451.54,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.8916,94.25,2.3381,1.65
2013-01-23,39125.0,62283.41,0.17,0.11,0.06,0.0,62283.41,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,0.8895,94.13,2.3381,1.7
2013-01-24,39125.0,59901.98,0.16,0.11,0.06,0.0,59901.98,0.0,39125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.8866,93.96,2.3381,1.635
2013-01-25,41887.0,66091.9,0.17,0.12,0.06,0.0,66091.9,0.0,41887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.44,0.7822,87.56,2.5031,1.685
2013-01-28,48678.0,75895.5,0.2,0.13,0.08,0.0,75895.5,0.0,48678.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,6791.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69,0.6182,74.31,2.9089,1.665
2013-01-29,48678.0,75667.59,0.19,0.13,0.08,0.0,75667.59,0.0,48678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69,0.6182,74.31,2.9089,1.66
2013-01-30,176791.0,272329.78,0.69,0.47,0.29,0.0,272329.78,0.0,176791.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,128113.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51,0.686,80.49,10.5648,1.645
2013-01-31,139791.0,212062.22,0.54,0.37,0.23,0.0,212062.22,0.0,139791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,8.3537,1.62
2013-02-01,139791.0,212062.22,0.54,0.37,0.23,0.0,212062.22,0.0,139791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,8.3537,1.62
2013-02-04,13620.0,20725.24,0.05,0.04,0.02,0.0,20725.24,0.0,13620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126171.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.8139,1.625
2013-02-05,13620.0,21362.94,0.05,0.04,0.02,0.0,21362.94,0.0,13620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.8139,1.675
2013-02-06,14320.0,23064.31,0.05,0.04,0.02,0.0,23064.31,0.0,14320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.8557,1.72
2013-02-07,700.0,1114.34,0.0,0.0,0.0,0.0,1114.34,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13620.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0418,1.7
2013-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26403.94,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.685
2013-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26090.54,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.665
2013-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26560.64,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.695
2013-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26325.59,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.68
2013-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26482.29,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.69
2013-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26717.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.705
2013-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26482.29,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.69
2013-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26717.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.705
2013-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,26560.64,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.695
2013-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,25385.39,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.62
2013-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,25698.79,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.64
2013-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,25071.99,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.6
2013-02-26,23000.0,34244.75,0.07,0.06,0.04,0.0,34244.75,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.3744,1.59
2013-02-27,23000.0,34890.88,0.07,0.06,0.04,0.0,34890.88,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.3744,1.62
2013-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.04,0.0,0.0,0.0,0.0,16734.0,25385.39,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.62
2013-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,24993.64,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.595
2013-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,24366.84,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.555
2013-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,24366.84,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.555
2013-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,24288.49,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.55
2013-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,23426.64,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.495
2013-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16734.0,23975.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.53
2013-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76734.0,107063.93,0.0,0.12,0.0,0.0,0.0,0.0,0.0,1.49
2013-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76734.0,107423.21,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.495
2013-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76734.0,111015.96,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.545
2013-03-14,55000.0,79056.97,0.18,0.14,0.08,0.0,0.0,55000.0,0.0,79056.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55000.0,0.0,0.08,0.0,0.0,0.0,100.0,71.68,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7168,1.535
2013-03-15,55000.0,78026.91,0.18,0.14,0.08,0.0,0.0,55000.0,0.0,78026.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,71.68,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7168,1.515
2013-03-18,55000.0,77511.88,0.18,0.14,0.08,0.0,0.0,55000.0,0.0,77511.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,71.68,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7168,1.505
2013-03-19,55000.0,73134.13,0.19,0.14,0.08,0.0,0.0,55000.0,0.0,73134.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,71.68,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7168,1.42
2013-03-20,55000.0,74421.7,0.19,0.14,0.08,0.0,0.0,55000.0,0.0,74421.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,73.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7359,1.445
2013-03-21,55000.0,75194.25,0.19,0.14,0.08,0.0,0.0,55000.0,0.0,75194.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,73.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7359,1.46
2013-03-22,55000.0,75451.76,0.2,0.14,0.08,0.0,0.0,55000.0,0.0,75451.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,73.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7359,1.465
2013-03-25,55000.0,75451.76,0.22,0.14,0.08,0.0,0.0,55000.0,0.0,75451.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,73.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7359,1.465
2013-03-26,55000.0,71846.56,0.22,0.14,0.08,0.0,0.0,55000.0,0.0,71846.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,100.0,73.59,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.7359,1.395
2013-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74734.0,93776.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.34
2013-03-28,107900.0,136403.12,0.42,0.28,0.14,0.0,136403.12,0.0,107900.0,0.0,0.0,0.0,0.0,0.0,0.0,107900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.4438,1.35
2013-03-29,107900.0,136403.12,0.4,0.28,0.15,0.0,136403.12,0.0,107900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.4438,0.0
2013-04-01,107900.0,136403.12,0.4,0.28,0.15,0.0,136403.12,0.0,107900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.4438,0.0
2013-04-02,107900.0,134382.33,0.4,0.28,0.15,0.0,134382.33,0.0,107900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.4438,1.33
2013-04-03,49900.0,60511.71,0.19,0.13,0.07,0.0,60511.71,0.0,49900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.6798,1.295
2013-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49900.0,0.0,0.07,0.0,0.0,0.0,0.0,73404.0,89701.42,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.305
2013-04-05,300000.0,362393.2,1.05,0.8,0.4,0.0,362393.2,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.087,1.29
2013-04-08,300000.0,359583.95,1.02,0.8,0.4,0.0,359583.95,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.087,1.28
2013-04-09,120000.0,153946.88,0.38,0.32,0.15,0.0,153946.88,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.6348,1.37
2013-04-10,195000.0,262032.76,0.62,0.52,0.27,0.0,262032.76,0.0,195000.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.6565,1.435
2013-04-11,195000.0,271162.82,0.65,0.52,0.28,0.0,271162.82,0.0,195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.6565,1.485
2013-04-12,417000.0,568156.69,1.48,1.13,0.61,0.0,568156.69,0.0,417000.0,0.0,0.0,0.0,0.0,0.32,0.0,12000.0,0.0,0.0,210000.0,0.0,0.0,0.0,0.32,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.9431,97.07,5.6809,1.455
2013-04-15,447000.0,619495.73,1.56,1.22,0.65,0.0,619495.73,0.0,447000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.9463,97.24,6.0896,1.48
2013-04-16,447000.0,611124.17,1.58,1.22,0.66,0.0,611124.17,0.0,447000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,0.947,97.27,6.0896,1.46
