DATE,VRAP FP Equity_DX_SI_QTY,VRAP FP Equity_DX_SHORT_INTEREST_VALUE,VRAP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VRAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VRAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VRAP FP Equity_DX_SI_MV,VRAP FP Equity_DX_DSS,VRAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VRAP FP Equity_DX_SUPPLY_SI_QTY,VRAP FP Equity_DX_BROKER_SI_QTY,VRAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VRAP FP Equity_DX_BROKER_SI_MV_NEW_x,VRAP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VRAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,VRAP FP Equity_DX_BROKER_SI_MV_INC_x,VRAP FP Equity_DX_SUPPLY_SI_MV_NEW,VRAP FP Equity_DX_BROKER_SI_QTY_ADD,VRAP FP Equity_DX_BROKER_SI_QTY_NEW,VRAP FP Equity_DX_SUPPLY_SI_MV_DEC,VRAP FP Equity_DX_BROKER_SI_QTY_INC,VRAP FP Equity_DX_SUPPLY_SI_QTY_DEC,VRAP FP Equity_DX_BROKER_SI_MV_NEW_y,VRAP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VRAP FP Equity_DX_BROKER_SI_MV_INC_y,VRAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,VRAP FP Equity_DX_BROKER_SI_MV_ADD,VRAP FP Equity_DX_SUPPLY_SI_QTY_ADD,VRAP FP Equity_DX_BROKER_SI_QTY_DEC,VRAP FP Equity_DX_SUPPLY_SI_MV,VRAP FP Equity_DX_BROKER_SI_MV_DEC,VRAP FP Equity_DX_SUPPLY_SI_MV_RMV,VRAP FP Equity_DX_BROKER_SI_MV_RMV,VRAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VRAP FP Equity_DX_UTILIZATION_QUANTITY,VRAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VRAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VRAP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VRAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VRAP FP Equity_DX_ACTIVE_UTILIZATION_MV,VRAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VRAP FP Equity_DX_BROKER_SI_CON_RATIO,VRAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VRAP FP Equity_DX_DEMAND_SUPPLY_RATIO,VRAP FP Equity_PX_LAST
2010-06-09,1961.0,44593.71,0.07,0.48,0.03,0.06,0.0,0.0,1961.0,0.0,44593.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.26,0.0,0.0,0.0,0.0,100.0,48.96,0.5002,51.04,0.0126,30.5
2010-06-10,1961.0,44593.71,0.07,0.52,0.03,0.06,0.0,0.0,1961.0,0.0,44593.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.26,0.0,0.0,0.0,0.0,100.0,48.95,0.5002,51.05,0.0126,30.5
2010-06-11,1961.0,44593.71,0.07,0.52,0.03,0.06,0.0,0.0,1961.0,0.0,44593.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.26,0.0,0.0,0.0,0.0,100.0,48.99,0.5002,51.01,0.0126,30.5
2010-06-14,1961.0,44681.44,0.07,0.54,0.03,0.06,0.0,0.0,1961.0,0.0,44681.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.26,0.0,0.0,0.0,0.0,100.0,48.95,0.5002,51.05,0.0126,30.56
2010-06-15,1961.0,45032.34,0.07,0.54,0.03,0.06,0.0,0.0,1961.0,0.0,45032.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.26,0.0,0.0,0.0,0.0,100.0,48.94,0.5002,51.06,0.0126,30.8
2010-06-16,1961.0,46055.8,0.07,0.56,0.03,0.06,0.0,0.0,1961.0,0.0,46055.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.26,0.0,0.0,0.0,0.0,100.0,48.83,0.5003,51.17,0.0126,31.5
2010-06-17,1961.0,45982.7,0.07,0.59,0.03,0.06,0.0,0.0,1961.0,0.0,45982.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.27,0.0,0.0,0.0,0.0,100.0,48.94,0.5002,51.06,0.0127,31.45
2010-06-18,1961.0,45324.76,0.07,0.63,0.03,0.06,0.0,0.0,1961.0,0.0,45324.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.27,0.0,0.0,0.0,0.0,100.0,48.98,0.5002,51.02,0.0127,31.0
2010-06-21,1961.0,45324.76,0.07,0.72,0.03,0.06,0.0,0.0,1961.0,0.0,45324.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,49.08,0.5002,50.92,0.0129,31.0
2010-06-22,1961.0,45412.48,0.07,0.8,0.03,0.06,0.0,0.0,1961.0,0.0,45412.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,49.11,0.5002,50.89,0.0129,31.06
2010-06-23,1961.0,45354.0,0.07,0.84,0.03,0.06,0.0,0.0,1961.0,0.0,45354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.28,0.0,0.0,0.0,0.0,100.0,48.97,0.5002,51.03,0.0128,31.02
2010-06-24,1961.0,45354.0,0.07,0.84,0.03,0.06,0.0,0.0,1961.0,0.0,45354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.28,0.0,0.0,0.0,0.0,100.0,48.91,0.5002,51.09,0.0128,31.02
2010-06-25,1961.0,45178.55,0.07,0.84,0.03,0.06,0.0,0.0,1961.0,0.0,45178.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.29,0.0,0.0,0.0,0.0,100.0,49.01,0.5002,50.99,0.0129,30.9
2010-06-28,1961.0,45178.55,0.07,0.84,0.03,0.06,0.0,0.0,1961.0,0.0,45178.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.28,0.0,0.0,0.0,0.0,100.0,49.01,0.5002,50.99,0.0128,30.9
2010-06-29,120782.0,2746617.86,4.13,55.12,1.8,3.73,1.0,1801349.43,41568.0,79214.0,945268.43,0.0,0.0,0.0,0.0,0.0,79214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,39607.0,0.0,1.28,0.0,0.0,0.0,49.01,27.45,43249.0,983494.86,0.0,1.34,49.01,48.79,0.4764,48.79,0.7977,30.5
2010-06-30,120782.0,2703392.39,4.13,55.43,1.8,3.68,1.0,1773000.32,41568.0,79214.0,930392.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,49.01,27.45,43249.0,968016.9,0.0,1.32,49.01,48.79,0.4765,48.79,0.7977,30.02
2010-07-01,120782.0,2611538.29,4.13,57.63,1.8,3.63,1.0,1712758.47,41568.0,79214.0,898779.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,49.01,27.45,43249.0,935126.26,0.0,1.3,49.0,48.8,0.4765,48.8,0.7977,29.0
2010-07-02,199996.0,4348154.95,6.84,93.59,2.98,5.89,1.0,2583312.26,81175.0,118821.0,1764842.69,0.0,0.0,39607.0,0.0,0.0,39607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39607.0,1.24,0.0,0.0,2.35,0.0,0.0,0.0,100.0,53.62,0.0,0.0,0.0,0.0,100.0,31.95,0.3234,34.5,1.321,29.16
2010-07-05,320588.0,6969970.9,10.96,154.65,4.78,9.44,1.0,5133382.22,84475.0,236113.0,1836588.68,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,117292.0,0.0,0.0,0.0,3.43,0.0,0.0,3300.0,0.0,2.46,0.0,0.0,0.0,100.0,56.09,0.0,0.0,0.0,0.0,100.0,18.91,0.4612,62.85,2.1286,29.16
2010-07-06,320588.0,7198902.57,10.96,154.14,4.78,9.4,1.0,5301990.35,84475.0,236113.0,1896912.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,100.0,56.09,0.0,0.0,0.0,0.0,100.0,18.99,0.4645,63.21,2.1286,28.93
2010-07-07,320588.0,7216321.28,16.98,155.21,4.78,9.33,1.0,5314819.23,84475.0,236113.0,1901502.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,100.0,56.09,0.0,0.0,0.0,0.0,100.0,18.98,0.4637,63.12,2.1286,29.0
2010-07-08,434580.0,10018363.5,23.02,214.55,6.48,12.65,2.0,8070963.12,84475.0,350105.0,1947400.38,0.0,0.0,0.0,0.0,0.0,113992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,2.45,0.0,0.0,0.0,100.0,56.09,0.0,0.0,0.0,0.0,100.0,31.92,0.317,43.01,2.8855,29.7
2010-07-09,320588.0,7415392.21,16.98,166.29,4.78,9.59,1.0,5461434.93,84475.0,236113.0,1953957.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113992.0,2.51,3.31,0.0,0.0,100.0,56.09,0.0,0.0,0.0,0.0,100.0,18.98,0.4632,63.07,2.1286,29.8
2010-07-12,274381.0,6352985.85,14.54,150.38,4.09,8.18,1.0,4473469.32,81175.0,193206.0,1879516.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,42907.0,2.42,1.33,0.0,0.0,100.0,53.9,0.0,0.0,0.0,0.0,100.0,20.29,0.6606,78.7,1.8218,29.83
2010-07-13,195167.0,4518874.08,10.34,107.38,2.91,5.87,1.0,3556413.43,41568.0,153599.0,962460.65,0.0,0.0,0.0,0.0,0.0,39607.0,0.0,1.18,0.0,39607.0,0.0,0.0,0.0,0.0,1.23,0.0,79214.0,1.24,2.36,0.0,0.0,49.01,27.6,43249.0,1001382.33,0.0,1.29,49.01,26.19,0.5953,72.57,1.2959,29.83
2010-07-14,155560.0,3580084.13,8.24,87.2,2.32,4.64,1.0,2623431.15,41568.0,113992.0,956652.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39607.0,1.24,1.23,0.0,0.0,49.01,27.6,43249.0,995339.8,0.0,1.29,49.01,0.86,0.9666,98.31,1.0329,29.65
2010-07-15,115953.0,2655961.65,6.14,65.67,1.73,3.44,1.0,2611043.96,1961.0,113992.0,44917.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,39607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.3,1.3,148648.0,3404857.03,0.0,4.4,1.3,0.86,0.9667,98.32,0.7699,29.51
2010-07-16,115953.0,2658661.71,6.14,64.45,1.73,3.42,1.0,2613698.36,1961.0,113992.0,44963.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.3,1.3,148639.0,3408112.06,0.0,4.39,1.3,0.86,0.9666,98.31,0.7699,29.54
2010-07-19,1961.0,44993.79,0.1,1.09,0.03,0.06,0.0,0.0,1961.0,0.0,44993.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113992.0,0.06,3.36,0.0,0.0,100.0,1.31,0.0,0.0,0.0,0.0,100.0,49.01,0.5002,50.99,0.0131,29.56
2010-07-20,1961.0,45724.41,0.1,1.07,0.03,0.06,0.0,0.0,1961.0,0.0,45724.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.31,0.0,0.0,0.0,0.0,100.0,49.07,0.5002,50.93,0.0131,30.04
2010-07-21,1961.0,45952.73,0.1,1.0,0.03,0.06,0.0,0.0,1961.0,0.0,45952.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.31,0.0,0.0,0.0,0.0,100.0,49.12,0.5002,50.88,0.0131,30.19
2010-07-22,1961.0,48859.97,0.1,1.02,0.03,0.06,0.0,0.0,1961.0,0.0,48859.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.31,0.0,0.0,0.0,0.0,100.0,48.93,0.5002,51.07,0.0131,32.1
2010-07-23,1961.0,50534.3,0.1,0.88,0.03,0.06,0.0,0.0,1961.0,0.0,50534.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.34,0.0,0.0,0.0,0.0,100.0,48.33,0.5006,51.67,0.0134,33.2
2010-07-26,1961.0,51158.37,0.1,0.81,0.03,0.06,0.0,0.0,1961.0,0.0,51158.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.34,0.0,0.0,0.0,0.0,100.0,48.84,0.5003,51.16,0.0134,33.61
2010-07-27,1961.0,51264.92,0.1,0.81,0.03,0.07,0.0,0.0,1961.0,0.0,51264.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.34,0.0,0.0,0.0,0.0,100.0,48.95,0.5002,51.05,0.0134,33.68
2010-07-28,1991.0,51817.38,0.11,0.81,0.03,0.07,0.0,0.0,1991.0,0.0,51817.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.07,0.0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,100.0,48.25,0.4855,50.24,0.0137,33.53
2010-07-29,2321.0,60369.86,0.12,0.96,0.03,0.08,0.0,9363.7,1991.0,360.0,51786.47,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,100.0,41.03,0.3776,42.8,0.016,33.51
2010-07-30,2321.0,59757.33,0.12,0.95,0.03,0.08,0.0,9268.69,1991.0,360.0,51261.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,100.0,41.21,0.3778,42.66,0.016,33.17
2010-08-02,2321.0,58532.28,0.12,0.97,0.03,0.08,0.0,9078.68,1991.0,360.0,50210.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,100.0,40.95,0.3776,42.85,0.0159,32.49
2010-08-03,2321.0,58189.99,0.12,0.94,0.03,0.08,0.0,9025.59,1991.0,360.0,49916.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.37,0.0,0.0,0.0,0.0,100.0,41.04,0.3777,42.78,0.0159,32.3
2010-08-04,2211.0,55003.13,0.12,0.9,0.03,0.07,0.0,6219.26,1961.0,250.0,48783.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.06,0.0,0.0,0.0,100.0,1.35,0.0,0.0,0.0,0.0,100.0,43.27,0.4031,44.93,0.0152,32.05
2010-08-05,2211.0,56152.96,0.12,0.9,0.03,0.07,0.0,6349.27,1961.0,250.0,49803.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.35,0.0,0.0,0.0,0.0,100.0,43.25,0.403,44.95,0.0152,32.72
2010-08-06,2211.0,56307.41,0.12,0.87,0.03,0.07,0.0,6366.74,1961.0,250.0,49940.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.35,0.0,0.0,0.0,0.0,100.0,43.1,0.4029,45.07,0.0152,32.81
2010-08-09,2211.0,56307.41,0.12,0.91,0.03,0.07,0.0,6366.74,1961.0,250.0,49940.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.35,0.0,0.0,0.0,0.0,100.0,43.27,0.4031,44.94,0.0152,32.81
2010-08-10,2211.0,56513.35,0.12,0.96,0.03,0.07,0.0,6390.02,1961.0,250.0,50123.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.35,0.0,0.0,0.0,0.0,100.0,43.25,0.4031,44.97,0.0152,32.93
2010-08-11,2211.0,55174.74,0.12,0.97,0.03,0.07,0.0,6238.66,1961.0,250.0,48936.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.35,0.0,0.0,0.0,0.0,100.0,43.44,0.4032,44.8,0.0152,32.15
2010-08-12,2211.0,54917.32,0.12,0.96,0.03,0.07,0.0,6209.56,1961.0,250.0,48707.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.28,0.4031,44.92,0.0157,32.0
2010-08-13,2211.0,55689.59,0.12,1.04,0.03,0.07,0.0,6296.88,1961.0,250.0,49392.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.3,0.4031,44.91,0.0157,32.45
2010-08-16,2211.0,55312.04,0.12,1.08,0.03,0.07,0.0,6254.19,1961.0,250.0,49057.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.16,0.4029,45.03,0.0157,32.23
2010-08-17,2211.0,55312.04,0.12,1.1,0.03,0.07,0.0,6254.19,1961.0,250.0,49057.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.18,0.403,45.0,0.0157,32.23
2010-08-18,2211.0,55243.39,0.12,1.1,0.03,0.07,0.0,6246.43,1961.0,250.0,48996.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.23,0.403,44.97,0.0157,32.19
2010-08-19,2211.0,55106.1,0.12,1.11,0.03,0.07,0.0,6230.9,1961.0,250.0,48875.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.25,0.403,44.95,0.0157,32.11
2010-08-20,2211.0,55106.1,0.12,1.11,0.03,0.07,0.0,6230.9,1961.0,250.0,48875.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.36,0.4031,44.87,0.0157,32.11
2010-08-23,2211.0,54917.32,0.12,1.1,0.03,0.07,0.0,6209.56,1961.0,250.0,48707.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.39,0.4032,44.84,0.0157,32.0
2010-08-24,2211.0,54145.04,0.12,1.11,0.03,0.07,0.0,6122.23,1961.0,250.0,48022.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.25,0.4031,44.96,0.0157,31.55
2010-08-25,2211.0,53887.62,0.12,1.09,0.03,0.07,0.0,6093.13,1961.0,250.0,47794.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.17,0.402,44.88,0.0157,31.4
2010-08-26,2211.0,53201.15,0.12,1.1,0.03,0.07,0.0,6015.51,1961.0,250.0,47185.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.03,0.4016,44.94,0.0157,31.0
2010-08-27,2211.0,53115.34,0.12,1.03,0.03,0.07,0.0,6005.81,1961.0,250.0,47109.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.19,0.403,45.0,0.0157,30.95
2010-08-30,2211.0,54917.32,0.12,1.02,0.03,0.07,0.0,6209.56,1961.0,250.0,48707.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.26,0.403,44.94,0.0157,32.0
2010-08-31,2211.0,54488.28,0.12,0.93,0.03,0.07,0.0,6161.04,1961.0,250.0,48327.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.21,0.403,44.98,0.0157,31.75
2010-09-01,2211.0,55432.17,0.12,1.02,0.03,0.07,0.0,6267.77,1961.0,250.0,49164.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,43.12,0.4029,45.05,0.0157,32.3
2010-09-02,5240.0,133080.73,0.28,2.38,0.08,0.17,0.0,83277.05,1961.0,3279.0,49803.69,0.0,0.0,0.0,0.0,0.0,3029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,19.23,0.4014,57.25,0.0372,32.72
2010-09-03,5240.0,134178.89,0.28,2.7,0.08,0.17,0.0,83964.23,1961.0,3279.0,50214.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,19.05,0.405,57.7,0.0372,32.99
2010-09-06,5240.0,135114.36,0.28,2.69,0.08,0.17,0.0,84549.62,1961.0,3279.0,50564.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,19.14,0.4036,57.5,0.0372,33.22
2010-09-07,5240.0,138286.82,0.28,2.55,0.08,0.17,0.0,86534.83,1961.0,3279.0,51752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,19.01,0.4042,57.59,0.0372,34.0
2010-09-08,5240.0,138490.19,0.28,2.38,0.08,0.18,0.0,86662.08,1961.0,3279.0,51828.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.39,0.0,0.0,0.0,0.0,100.0,19.04,0.4048,57.67,0.0371,34.05
