DATE,ADUX FP Equity_DX_SI_QTY,ADUX FP Equity_DX_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ADUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ADUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ADUX FP Equity_DX_SI_MV,ADUX FP Equity_DX_DSS,ADUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY,ADUX FP Equity_DX_BROKER_SI_QTY,ADUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ADUX FP Equity_DX_BROKER_SI_MV_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_x,ADUX FP Equity_DX_BROKER_SI_MV_INC_x,ADUX FP Equity_DX_SUPPLY_SI_MV_NEW,ADUX FP Equity_DX_BROKER_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_NEW,ADUX FP Equity_DX_SUPPLY_SI_MV_DEC,ADUX FP Equity_DX_BROKER_SI_QTY_INC,ADUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ADUX FP Equity_DX_BROKER_SI_MV_NEW_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ADUX FP Equity_DX_BROKER_SI_MV_INC_y,ADUX FP Equity_DX_SUPPLY_SI_QTY_INC_y,ADUX FP Equity_DX_BROKER_SI_MV_ADD,ADUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ADUX FP Equity_DX_BROKER_SI_QTY_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV,ADUX FP Equity_DX_BROKER_SI_MV_DEC,ADUX FP Equity_DX_SUPPLY_SI_MV_RMV,ADUX FP Equity_DX_BROKER_SI_MV_RMV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ADUX FP Equity_DX_UTILIZATION_QUANTITY,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ADUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ADUX FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ADUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ADUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ADUX FP Equity_DX_BROKER_SI_CON_RATIO,ADUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ADUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ADUX FP Equity_PX_LAST
2015-12-03,19080.0,74030.4,0.9,0.68,0.64,0.08,0.0,74030.4,5120.0,19080.0,19865.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,35.53,0.324,36.55,0.8961,3.88
2015-12-04,19080.0,74412.0,0.9,0.69,0.64,0.08,0.0,74412.0,5120.0,19080.0,19968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,35.65,0.3223,35.71,0.8961,3.9
2015-12-07,24080.0,91504.0,1.14,0.9,0.81,0.09,0.0,91504.0,5120.0,24080.0,19456.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,28.53,0.2462,28.56,1.1309,3.8
2015-12-08,24080.0,87169.6,1.14,0.89,0.81,0.09,0.0,87169.6,5120.0,24080.0,18534.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,28.52,0.2464,28.74,1.1309,3.62
2015-12-09,24080.0,89096.0,1.14,0.94,0.81,0.09,0.0,89096.0,5120.0,24080.0,18944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,28.01,0.2454,28.4,1.1309,3.7
2015-12-10,24080.0,90540.8,1.14,0.94,0.81,0.09,0.0,90540.8,5120.0,24080.0,19251.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,28.31,0.2456,28.32,1.1309,3.76
2015-12-11,24080.0,87410.4,1.14,0.93,0.81,0.09,0.0,87410.4,5120.0,24080.0,18585.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,28.37,0.2463,28.71,1.1309,3.63
2015-12-14,31080.0,114996.0,1.47,1.2,1.05,0.12,1.0,114996.0,5120.0,31080.0,18944.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,24.05,0.0,0.0,0.0,0.0,100.0,22.01,0.2978,44.58,1.4596,3.7
2015-12-15,29118.0,107736.6,1.38,1.16,0.98,0.11,1.0,107736.6,5120.0,29118.0,18944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962.0,0.02,0.01,0.0,0.0,100.0,27.21,0.0,0.0,0.0,0.0,100.0,23.45,0.279,40.73,1.5473,3.7
2015-12-16,29118.0,108610.14,1.38,1.15,0.98,0.11,1.0,108610.14,5120.0,29118.0,19097.6,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,5000.0,0.02,0.02,0.0,0.0,100.0,31.25,0.0,0.0,0.0,0.0,100.0,23.41,0.2801,40.67,1.7771,3.73
2015-12-17,29118.0,117054.36,1.38,1.19,0.98,0.11,1.0,117054.36,0.0,29118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,5120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,0.2777,40.23,2.6877,4.02
2015-12-18,29118.0,115889.64,1.38,0.85,0.98,0.12,1.0,115889.64,0.0,29118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.2824,41.4,2.6877,3.98
2015-12-21,30998.0,128331.72,1.47,1.08,1.05,0.12,1.0,128331.72,0.0,30998.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1880.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.53,0.2713,38.56,2.8612,4.14
2015-12-22,30698.0,125554.82,1.45,1.05,1.04,0.13,1.0,125554.82,0.0,30698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,0.2717,38.56,2.8335,4.09
2015-12-23,30698.0,130159.52,1.45,1.05,1.04,0.13,1.0,130159.52,0.0,30698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.91,0.2696,38.11,2.8335,4.24
2015-12-24,22118.0,93337.96,1.05,0.75,0.75,0.09,0.0,93337.96,0.0,22118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8580.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54,0.2598,32.35,2.0415,4.22
2015-12-25,22118.0,93337.96,1.05,0.76,0.75,0.09,0.0,93337.96,0.0,22118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.2596,32.25,2.0415,0.0
2015-12-28,22118.0,92895.6,1.05,0.76,0.75,0.09,0.0,92895.6,0.0,22118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86,0.2597,32.12,2.0415,4.2
2015-12-29,22118.0,93559.14,1.05,0.77,0.75,0.09,0.0,93559.14,0.0,22118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82,0.2599,32.14,2.0415,4.23
2015-12-30,22118.0,93780.32,1.05,0.76,0.75,0.09,0.0,93780.32,0.0,22118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.76,0.2599,32.22,2.0415,4.24
2015-12-31,22118.0,96655.66,1.05,0.77,0.75,0.09,0.0,96655.66,0.0,22118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53,0.2595,32.01,2.0415,4.37
2016-01-01,22118.0,96655.66,1.05,0.77,0.75,0.09,0.0,96655.66,0.0,22118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.46,0.2598,32.17,2.0415,0.0
2016-01-04,17118.0,75148.02,0.81,0.59,0.58,0.07,0.0,75148.02,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56,0.2926,40.31,1.58,4.39
2016-01-05,17118.0,73778.58,0.81,0.61,0.58,0.07,0.0,73778.58,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.08,0.2925,40.58,1.58,4.31
2016-01-06,17118.0,70697.34,0.81,0.61,0.58,0.07,0.0,70697.34,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49,0.2935,41.07,1.58,4.13
2016-01-07,17618.0,69943.46,0.83,0.61,0.6,0.07,0.0,69943.46,0.0,17618.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.45,0.2805,40.51,1.6262,3.97
2016-01-08,17618.0,68534.02,0.83,0.61,0.6,0.07,0.0,68534.02,0.0,17618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.46,0.2835,41.05,1.6262,3.89
2016-01-11,17618.0,68181.66,0.83,0.61,0.6,0.07,0.0,68181.66,0.0,17618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58,0.2849,41.25,1.6262,3.87
2016-01-12,17118.0,67616.1,0.81,0.6,0.58,0.07,0.0,67616.1,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,0.3009,42.24,1.58,3.95
2016-01-13,17118.0,66589.02,0.81,0.61,0.58,0.07,0.0,66589.02,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.2996,42.27,1.58,3.89
2016-01-14,17118.0,65048.4,0.81,0.63,0.58,0.07,0.0,65048.4,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,0.3007,42.62,1.58,3.8
2016-01-15,17118.0,63507.78,0.81,0.64,0.58,0.07,0.0,63507.78,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,0.3027,43.06,1.58,3.71
2016-01-18,17118.0,64192.5,0.81,0.64,0.58,0.07,0.0,64192.5,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18,0.3049,43.26,1.58,3.75
2016-01-19,17118.0,66246.66,0.81,0.64,0.58,0.07,0.0,66246.66,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.79,0.3032,42.64,1.58,3.87
2016-01-20,17118.0,63507.78,0.81,0.64,0.58,0.07,0.0,63507.78,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.58,0.3014,42.95,1.58,3.71
2016-01-21,17118.0,67958.46,0.81,0.64,0.58,0.07,0.0,67958.46,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.43,0.3037,42.4,1.58,3.97
2016-01-22,17118.0,70354.98,0.81,0.65,0.58,0.07,0.0,70354.98,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.33,0.2992,41.65,1.58,4.11
2016-01-25,17118.0,68129.64,0.81,0.65,0.58,0.07,0.0,68129.64,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,0.2967,41.77,1.58,3.98
2016-01-26,17118.0,70183.8,0.81,0.66,0.58,0.07,0.0,70183.8,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.2987,41.58,1.58,4.1
2016-01-27,17118.0,70697.34,0.81,0.66,0.58,0.07,0.0,70697.34,0.0,17118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.2967,41.33,1.58,4.13
2016-01-28,17108.0,72709.0,0.81,0.68,0.58,0.07,0.0,72709.0,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62,0.2963,40.97,1.5791,4.25
2016-01-29,17108.0,72024.68,0.81,0.67,0.58,0.07,0.0,72024.68,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27,0.2945,40.85,1.5791,4.21
2016-02-01,17108.0,71853.6,0.81,0.67,0.58,0.07,0.0,71853.6,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12,0.2952,41.06,1.5791,4.2
2016-02-02,17108.0,73564.4,0.81,1.26,0.58,0.07,0.0,73564.4,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,0.2952,40.75,1.5791,4.3
2016-02-03,17108.0,74761.96,0.81,1.32,0.58,0.07,0.0,74761.96,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74,0.2935,40.36,1.5791,4.37
2016-02-04,17108.0,74761.96,0.81,1.46,0.58,0.07,0.0,74761.96,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.59,0.2922,40.2,1.5791,4.37
2016-02-05,17108.0,75104.12,0.81,1.59,0.58,0.07,0.0,75104.12,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.58,0.2927,40.33,1.5791,4.39
2016-02-08,17108.0,69800.64,0.81,1.51,0.58,0.07,0.0,69800.64,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.02,0.2926,41.16,1.5791,4.08
2016-02-09,17108.0,68603.08,0.81,1.47,0.58,0.07,0.0,68603.08,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61,0.297,41.66,1.5791,4.01
2016-02-10,17108.0,69287.4,0.81,1.46,0.58,0.07,0.0,69287.4,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.97,0.2983,41.7,1.5791,4.05
2016-02-11,17108.0,69116.32,0.81,1.49,0.58,0.07,0.0,69116.32,0.0,17108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83,0.2978,41.67,1.5791,4.04
2016-02-12,16662.0,67314.48,0.79,1.45,0.56,0.07,0.0,67314.48,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55,0.3051,42.87,1.5379,4.04
2016-02-15,16662.0,67314.48,0.79,1.52,0.56,0.07,0.0,67314.48,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.54,0.3052,42.89,1.5379,4.04
2016-02-16,16662.0,69813.78,0.79,1.52,0.56,0.07,0.0,69813.78,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.57,0.3051,42.84,1.5379,4.19
2016-02-17,16662.0,70313.64,0.79,1.53,0.56,0.07,0.0,70313.64,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.05,0.3023,42.11,1.5379,4.22
2016-02-18,16662.0,67814.34,0.79,1.6,0.56,0.07,0.0,67814.34,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.97,0.3018,42.07,1.5379,4.07
2016-02-19,16662.0,67647.72,0.79,1.57,0.56,0.07,0.0,67647.72,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.61,0.3043,42.69,1.5379,4.06
2016-02-22,16662.0,70313.64,0.79,1.64,0.56,0.07,0.0,70313.64,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.3047,42.3,1.5379,4.22
2016-02-23,16662.0,69813.78,0.79,1.65,0.56,0.07,0.0,69813.78,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82,0.3018,42.16,1.5379,4.19
2016-02-24,16662.0,70147.02,0.79,1.64,0.56,0.07,0.0,70147.02,0.0,16662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.98,0.3025,42.19,1.5379,4.21
2016-02-25,14662.0,64366.18,0.69,1.41,0.5,0.06,0.0,64366.18,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.72,0.2799,34.99,1.3533,4.39
2016-02-26,14662.0,63339.84,0.69,1.37,0.5,0.06,0.0,63339.84,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.45,0.2755,34.16,1.3533,4.32
2016-02-29,14662.0,65539.14,0.69,1.34,0.5,0.06,0.0,65539.14,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.23,0.2785,35.11,1.3533,4.47
2016-03-01,14662.0,66272.24,0.69,1.37,0.5,0.06,0.0,66272.24,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.74,0.2762,34.98,1.3533,4.52
2016-03-02,14662.0,64072.94,0.69,1.36,0.5,0.06,0.0,64072.94,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01,0.2737,34.09,1.3533,4.37
2016-03-03,14662.0,72870.14,0.69,1.41,0.5,0.07,0.0,72870.14,0.0,14662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.88,0.284,37.44,1.3533,4.97
