DATE,ACAN FP Equity_DX_SI_QTY,ACAN FP Equity_DX_SHORT_INTEREST_VALUE,ACAN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ACAN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ACAN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ACAN FP Equity_DX_SI_MV,ACAN FP Equity_DX_DSS,ACAN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ACAN FP Equity_DX_SUPPLY_SI_QTY,ACAN FP Equity_DX_BROKER_SI_QTY,ACAN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ACAN FP Equity_DX_BROKER_SI_MV_NEW_x,ACAN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ACAN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ACAN FP Equity_DX_BROKER_SI_MV_INC_x,ACAN FP Equity_DX_SUPPLY_SI_MV_NEW,ACAN FP Equity_DX_BROKER_SI_QTY_ADD,ACAN FP Equity_DX_BROKER_SI_QTY_NEW,ACAN FP Equity_DX_SUPPLY_SI_MV_DEC,ACAN FP Equity_DX_BROKER_SI_QTY_INC,ACAN FP Equity_DX_SUPPLY_SI_QTY_DEC,ACAN FP Equity_DX_BROKER_SI_MV_NEW_y,ACAN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ACAN FP Equity_DX_BROKER_SI_MV_INC_y,ACAN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ACAN FP Equity_DX_BROKER_SI_MV_ADD,ACAN FP Equity_DX_SUPPLY_SI_QTY_ADD,ACAN FP Equity_DX_BROKER_SI_QTY_DEC,ACAN FP Equity_DX_SUPPLY_SI_MV,ACAN FP Equity_DX_BROKER_SI_MV_DEC,ACAN FP Equity_DX_SUPPLY_SI_MV_RMV,ACAN FP Equity_DX_BROKER_SI_MV_RMV,ACAN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ACAN FP Equity_DX_UTILIZATION_QUANTITY,ACAN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ACAN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ACAN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ACAN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ACAN FP Equity_DX_ACTIVE_UTILIZATION_MV,ACAN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ACAN FP Equity_DX_BROKER_SI_CON_RATIO,ACAN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ACAN FP Equity_DX_DEMAND_SUPPLY_RATIO,ACAN FP Equity_PX_LAST
2009-06-16,428886.0,26049.91,0.59,6.44,0.46,0.52,0.0,14581.81,296053.0,240075.0,17981.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,100.0,12.22,0.0,0.0,0.0,0.0,100.0,17.87,0.1433,20.83,0.177,1.15
2009-06-17,428886.0,26049.91,0.59,6.48,0.46,0.51,0.0,14581.81,296053.0,240075.0,17981.83,0.0,0.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,0.0,0.0,0.0,2782.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,100.0,12.44,0.0,0.0,0.0,0.0,100.0,17.93,0.1432,20.73,0.1802,1.15
2009-06-18,418886.0,25442.53,0.58,6.2,0.45,0.5,0.0,14278.11,291053.0,235075.0,17678.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.34,0.01,0.0,0.0,100.0,12.78,0.0,0.0,0.0,0.0,100.0,18.21,0.147,21.17,0.1839,1.15
2009-06-19,418886.0,25442.53,0.58,5.99,0.45,0.5,0.0,14278.11,291053.0,235075.0,17678.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,100.0,13.05,0.0,0.0,0.0,0.0,100.0,18.38,0.1482,21.37,0.1878,1.15
2009-06-22,418886.0,25663.77,0.58,5.79,0.45,0.5,0.0,14402.27,291053.0,235075.0,17831.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,100.0,13.14,0.0,0.0,0.0,0.0,100.0,18.42,0.1486,21.49,0.1892,1.16
2009-06-23,400086.0,24293.1,0.55,5.42,0.43,0.47,0.0,14273.68,272253.0,235075.0,16531.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,49800.0,0.0,0.0,0.0,0.0,0.0,31000.0,0.0,0.31,0.0,0.0,0.0,100.0,12.88,0.0,0.0,0.0,0.0,100.0,18.1,0.1523,21.89,0.1892,1.11
2009-06-24,390086.0,24112.67,0.54,5.22,0.42,0.45,0.0,13912.73,272253.0,225075.0,16828.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.3,0.01,0.0,0.0,100.0,12.93,0.0,0.0,0.0,0.0,100.0,18.54,0.1544,23.61,0.1853,1.13
2009-06-25,390086.0,23899.29,0.54,5.31,0.42,0.45,0.0,13789.6,272253.0,225075.0,16680.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,13.19,0.0,0.0,0.0,0.0,100.0,18.86,0.1532,22.95,0.189,1.12
2009-06-26,390086.0,24112.67,0.54,5.28,0.42,0.45,0.0,13912.73,272253.0,225075.0,16828.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,13.23,0.0,0.0,0.0,0.0,100.0,18.94,0.1544,23.3,0.1895,1.13
2009-06-29,390086.0,24326.06,0.54,7.12,0.42,0.46,0.0,14035.85,272253.0,225075.0,16977.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,13.34,0.0,0.0,0.0,0.0,100.0,18.7,0.1539,23.36,0.1911,1.14
2009-06-30,390086.0,23899.29,0.54,6.95,0.42,0.46,0.0,13789.6,272253.0,225075.0,16680.05,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,13.9,0.0,0.0,0.0,0.0,100.0,18.72,0.1533,23.1,0.1992,1.12
2009-07-01,390086.0,24752.83,0.54,6.6,0.42,0.45,0.0,14282.09,272253.0,225075.0,17275.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,14.4,0.0,0.0,0.0,0.0,100.0,18.64,0.155,23.75,0.2063,1.16
2009-07-02,390086.0,24539.45,0.54,6.41,0.42,0.47,0.0,14158.97,272253.0,225075.0,17126.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,11.36,0.0,0.0,0.0,0.0,100.0,18.98,0.1539,23.22,0.1628,1.15
2009-07-03,390086.0,24112.67,0.54,6.39,0.42,0.46,0.0,13912.73,272253.0,225075.0,16828.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,11.36,0.0,0.0,0.0,0.0,100.0,19.14,0.1534,22.96,0.1628,1.13
2009-07-06,389028.0,24047.27,0.54,6.38,0.41,0.45,0.0,13912.73,271195.0,225075.0,16763.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,11.39,0.0,0.0,0.0,0.0,100.0,18.91,0.1539,23.14,0.1633,1.13
2009-07-07,389028.0,23834.47,0.54,6.43,0.41,0.45,0.0,13789.6,271195.0,225075.0,16615.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,11.38,0.0,0.0,0.0,0.0,100.0,18.97,0.1541,23.21,0.1633,1.12
2009-07-08,389028.0,24047.27,0.54,6.63,0.41,0.45,0.0,13912.73,271195.0,225075.0,16763.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,11.42,0.0,0.0,0.0,0.0,100.0,18.6,0.1543,23.46,0.1638,1.13
2009-07-09,389028.0,24047.27,0.54,6.36,0.41,0.45,0.0,13912.73,271195.0,225075.0,16763.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,11.44,0.0,0.0,0.0,0.0,100.0,18.65,0.1546,23.52,0.1641,1.13
2009-07-10,387422.0,23948.0,0.53,6.25,0.41,0.45,0.0,13912.73,269589.0,225075.0,16664.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,11.48,0.0,0.0,0.0,0.0,100.0,19.02,0.1547,23.29,0.1649,1.13
2009-07-13,387422.0,23736.07,0.53,6.19,0.41,0.45,0.0,13789.6,269589.0,225075.0,16516.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,11.51,0.0,0.0,0.0,0.0,100.0,19.03,0.1545,23.22,0.1655,1.12
2009-07-14,388422.0,23584.86,0.54,6.14,0.41,0.45,0.0,13727.2,269589.0,226075.0,16369.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,11.58,0.0,0.0,0.0,0.0,100.0,18.6,0.1546,23.51,0.1669,1.11
2009-07-15,388902.0,23401.27,0.54,6.08,0.41,0.45,0.0,13603.53,270069.0,226075.0,16250.77,0.0,0.0,8614.0,0.0,0.0,0.0,0.0,0.01,0.0,8134.0,0.0,0.0,0.0,8614.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,12.35,0.0,0.0,0.0,0.0,100.0,18.51,0.1545,23.56,0.1779,1.1
2009-07-16,342902.0,21008.48,0.47,5.12,0.37,0.39,0.0,13850.87,224069.0,226075.0,13727.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,46000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,10.24,0.0,0.0,0.0,0.0,100.0,21.39,0.1808,27.19,0.1567,1.12
2009-07-17,344965.0,21512.28,0.48,5.2,0.37,0.4,0.0,14098.21,226132.0,226075.0,14101.76,0.0,0.0,1837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.0,0.0,226.0,0.0,0.25,0.0,0.0,0.0,100.0,10.35,0.0,0.0,0.0,0.0,100.0,21.67,0.1809,27.14,0.1579,1.14
2009-07-20,343231.0,21404.15,0.47,5.32,0.37,0.4,0.0,12756.95,202561.0,204567.0,12631.86,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.05,1837.0,43571.0,0.0,0.0,0.0,0.0,0.02,20000.0,43345.0,0.23,0.05,0.0,0.0,100.0,9.47,0.0,0.0,0.0,0.0,100.0,19.32,0.1536,22.4,0.1604,1.14
2009-07-21,340820.0,21067.36,0.47,5.25,0.36,0.4,0.0,12278.56,206079.0,198638.0,12738.51,0.0,0.0,3518.0,0.05,0.0,0.0,0.0,0.0,40071.0,0.0,0.0,0.0,0.05,3518.0,0.0,0.0,46000.0,0.23,0.06,0.0,0.0,100.0,9.63,0.0,0.0,0.0,0.0,100.0,23.15,0.2035,33.06,0.1593,1.13
2009-07-22,308351.0,19229.0,0.42,5.19,0.33,0.36,0.0,10131.94,173610.0,162473.0,10826.45,0.0,0.0,3696.0,0.0,0.0,0.0,0.0,0.04,0.0,36165.0,0.0,0.0,0.0,3696.0,0.0,0.0,36165.0,0.2,0.04,0.0,0.0,100.0,8.15,0.0,0.0,0.0,0.0,100.0,23.64,0.1733,25.59,0.1448,1.14
2009-07-23,308351.0,19397.68,0.42,5.56,0.33,0.36,0.0,10220.82,173610.0,162473.0,10921.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,8.19,0.0,0.0,0.0,0.0,100.0,23.53,0.1744,25.98,0.1455,1.15
2009-07-24,308351.0,20241.06,0.42,5.39,0.33,0.37,0.0,10665.2,173610.0,162473.0,11396.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,8.19,0.0,0.0,0.0,0.0,100.0,24.14,0.1745,25.51,0.1455,1.2
2009-07-27,308351.0,19903.7,0.42,5.29,0.33,0.38,0.0,10487.45,173610.0,162473.0,11206.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,8.19,0.0,0.0,0.0,0.0,100.0,23.41,0.1734,25.8,0.1455,1.18
2009-07-28,308351.0,19903.7,0.4,5.52,0.31,0.38,0.0,10487.45,173610.0,162473.0,11206.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,8.19,0.0,0.0,0.0,0.0,100.0,23.45,0.1742,25.94,0.1455,1.18
2009-07-29,308351.0,19566.35,0.4,5.59,0.31,0.38,0.0,10309.69,173610.0,162473.0,11016.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,8.19,0.0,0.0,0.0,0.0,100.0,23.1,0.1743,26.23,0.1455,1.16
2009-07-30,308351.0,19735.03,0.4,5.8,0.31,0.37,0.0,10398.57,173610.0,162473.0,11111.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,8.17,0.0,0.0,0.0,0.0,100.0,23.55,0.1739,25.81,0.1451,1.17
2009-07-31,308351.0,20241.06,0.4,6.17,0.31,0.37,0.0,10665.2,173610.0,162473.0,11396.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,8.17,0.0,0.0,0.0,0.0,100.0,23.94,0.1735,25.38,0.1451,1.2
2009-08-03,308278.0,20573.53,0.4,6.41,0.31,0.38,0.0,10838.08,173610.0,162400.0,11586.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.21,0.0,0.0,0.0,100.0,8.17,0.0,0.0,0.0,0.0,100.0,23.94,0.1736,25.38,0.1451,1.22
2009-08-04,306829.0,21316.05,0.39,6.36,0.31,0.39,0.0,11181.6,173610.0,160951.0,12061.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0,0.21,0.0,0.0,0.0,100.0,8.17,0.0,0.0,0.0,0.0,100.0,24.43,0.175,25.48,0.1444,1.27
2009-08-05,310349.0,22069.89,0.4,6.4,0.31,0.41,0.0,11304.93,179110.0,158971.0,12737.08,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,0.0,0.0,1980.0,0.23,0.0,0.0,0.0,100.0,8.43,0.0,0.0,0.0,0.0,100.0,24.3,0.1764,26.07,0.1461,1.3
2009-08-06,310394.0,22582.47,0.4,6.28,0.31,0.42,0.0,11569.08,179110.0,159016.0,13031.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,0.0,0.0,0.0,100.0,8.36,0.0,0.0,0.0,0.0,100.0,24.3,0.1771,26.22,0.1449,1.33
2009-08-07,310348.0,21730.29,0.4,6.27,0.31,0.42,0.0,11130.94,179110.0,158970.0,12541.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.24,0.0,0.0,0.0,100.0,8.48,0.0,0.0,0.0,0.0,100.0,23.3,0.1769,26.89,0.1469,1.28
2009-08-10,310587.0,22256.72,0.4,6.08,0.31,0.41,0.0,11391.82,179349.0,158970.0,12852.18,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,8.36,0.0,0.0,0.0,0.0,100.0,24.27,0.1771,26.26,0.1448,1.31
2009-08-11,309808.0,22031.42,0.4,6.13,0.31,0.41,0.0,11304.86,178570.0,158970.0,12698.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,8.34,0.0,0.0,0.0,0.0,100.0,24.0,0.1761,26.2,0.1448,1.3
2009-08-12,289808.0,20767.69,0.37,6.11,0.29,0.39,0.0,11391.82,158570.0,158970.0,11363.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,7.31,0.0,0.0,0.0,0.0,100.0,26.29,0.2001,28.43,0.1337,1.31
2009-08-13,269808.0,18596.53,0.35,5.84,0.27,0.36,0.0,9578.51,158570.0,138970.0,10929.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.21,0.03,0.0,0.0,100.0,7.31,0.0,0.0,0.0,0.0,100.0,18.43,0.1951,31.64,0.1244,1.26
2009-08-14,270818.0,19258.72,0.35,5.7,0.27,0.36,0.0,9882.59,159580.0,138970.0,11348.24,0.0,0.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,7.34,0.0,0.0,0.0,0.0,100.0,19.53,0.1934,30.87,0.1246,1.3
2009-08-17,270503.0,18792.4,0.35,5.65,0.27,0.36,0.0,9654.53,159265.0,138970.0,11064.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,7.31,0.0,0.0,0.0,0.0,100.0,18.61,0.1944,31.39,0.1242,1.27
2009-08-18,268782.0,18966.9,0.34,5.51,0.27,0.35,0.0,9806.57,157544.0,138970.0,11117.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,7.23,0.0,0.0,0.0,0.0,100.0,19.37,0.1947,31.28,0.1234,1.29
2009-08-19,268828.0,18234.87,0.34,5.52,0.27,0.35,0.0,9429.59,157544.0,139016.0,10686.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,7.22,0.0,0.0,0.0,0.0,100.0,18.4,0.1951,31.71,0.1233,1.24
2009-08-20,268828.0,18676.04,0.34,5.78,0.27,0.35,0.0,9657.73,157544.0,139016.0,10944.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,7.2,0.0,0.0,0.0,0.0,100.0,19.35,0.195,31.42,0.1229,1.27
2009-08-21,265132.0,19434.51,0.34,5.57,0.27,0.35,0.0,10190.05,153848.0,139016.0,11277.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,7.03,0.0,0.0,0.0,0.0,100.0,20.48,0.1998,31.33,0.1212,1.34
2009-08-24,265132.0,21029.88,0.34,5.36,0.27,0.37,0.0,11026.54,153848.0,139016.0,12202.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,7.01,0.0,0.0,0.0,0.0,100.0,20.75,0.2021,31.66,0.1208,1.45
2009-08-25,265132.0,21319.94,0.34,4.67,0.27,0.39,0.0,11178.63,153848.0,139016.0,12371.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,6.89,0.0,0.0,0.0,0.0,100.0,19.85,0.2028,32.07,0.1188,1.47
2009-08-26,265132.0,21029.88,0.34,4.66,0.27,0.4,0.0,11026.54,153848.0,139016.0,12202.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,7.01,0.0,0.0,0.0,0.0,100.0,19.32,0.2039,32.47,0.1207,1.45
2009-08-27,264855.0,21152.79,0.34,4.82,0.27,0.39,0.0,11102.59,153571.0,139016.0,12265.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,6.97,0.0,0.0,0.0,0.0,100.0,19.67,0.2026,32.12,0.1202,1.46
2009-08-28,315063.0,25335.02,0.4,5.81,0.32,0.47,0.0,11257.52,202798.0,139997.0,16307.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,773.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.3,0.0,0.0,0.0,100.0,9.2,0.0,0.0,0.0,0.0,100.0,21.16,0.175,25.64,0.143,1.47
2009-08-31,306045.0,23437.96,0.39,5.57,0.31,0.46,0.0,10721.44,193780.0,139997.0,14840.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,9018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,100.0,8.87,0.0,0.0,0.0,0.0,100.0,20.03,0.1749,26.54,0.1401,1.4
2009-09-01,271950.0,21273.14,0.35,4.76,0.27,0.39,0.0,10951.19,159685.0,139997.0,12491.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,34095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,100.0,7.31,0.0,0.0,0.0,0.0,100.0,18.71,0.186,30.38,0.1245,1.43
2009-09-02,256045.0,19328.67,0.33,4.32,0.26,0.37,0.0,10568.28,143780.0,139997.0,10853.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,15905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,100.0,6.58,0.0,0.0,0.0,0.0,100.0,19.38,0.2093,32.82,0.1172,1.38
2009-09-03,256045.0,19608.79,0.33,4.14,0.26,0.37,0.0,10721.44,143780.0,139997.0,11011.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,6.58,0.0,0.0,0.0,0.0,100.0,19.93,0.2077,32.24,0.1172,1.4
2009-09-04,256045.0,19748.86,0.33,4.36,0.26,0.37,0.0,10798.03,143780.0,139997.0,11089.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,6.61,0.0,0.0,0.0,0.0,100.0,20.09,0.2085,32.43,0.1177,1.41
2009-09-07,255047.0,20229.95,0.33,4.43,0.26,0.37,0.0,11025.19,143780.0,138999.0,11404.42,0.0,0.0,3169.0,0.0,0.0,0.0,0.0,0.0,0.0,3169.0,0.0,0.0,0.0,3169.0,0.0,0.0,998.0,0.2,0.0,0.0,0.0,100.0,6.57,0.0,0.0,0.0,0.0,100.0,20.65,0.2085,32.27,0.1165,1.45
2009-09-08,254066.0,19596.22,0.33,4.29,0.26,0.37,0.0,10645.39,143780.0,138018.0,11089.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.21,0.0,0.0,0.0,6.57,6.57,2045798.0,157793.24,0.0,2.91,6.69,19.8,0.2103,32.99,0.116,1.41
2009-09-09,254066.0,20013.16,0.33,4.28,0.26,0.37,0.0,10871.88,143780.0,138018.0,11325.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,6.68,6.68,2007623.0,158143.45,0.0,2.85,6.64,20.53,0.2096,32.63,0.1181,1.44
2009-09-10,254066.0,20152.14,0.33,4.34,0.26,0.38,0.0,10947.38,143780.0,138018.0,11404.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,6.66,6.66,2014658.0,159799.67,0.0,2.89,6.68,20.11,0.2115,33.16,0.1177,1.45
2009-09-11,257504.0,19579.67,0.33,4.33,0.26,0.38,0.0,10755.8,143780.0,141456.0,10932.51,0.0,0.0,0.0,0.0,0.0,3438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.21,0.0,0.0,0.0,6.68,6.68,2009940.0,152828.53,0.0,2.91,6.69,19.12,0.2045,32.78,0.1196,1.39
2009-09-14,257070.0,19406.04,0.33,4.08,0.26,0.37,0.0,10678.42,143346.0,141456.0,10821.09,0.0,0.0,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.0,0.0,0.0,0.0,2029.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,100.0,6.66,0.0,0.0,0.0,0.0,100.0,19.65,0.2035,32.5,0.1194,1.38
2009-09-15,299652.0,21473.11,0.38,4.64,0.3,0.42,0.0,10136.76,185928.0,141456.0,13323.63,0.0,0.0,42582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42582.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,100.0,8.63,0.0,0.0,0.0,0.0,100.0,18.89,0.2036,32.8,0.1391,1.31
