DATE,INR FP Equity_DX_SI_QTY,INR FP Equity_DX_SHORT_INTEREST_VALUE,INR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,INR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,INR FP Equity_DX_SI_MV,INR FP Equity_DX_DSS,INR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,INR FP Equity_DX_SUPPLY_SI_QTY,INR FP Equity_DX_BROKER_SI_QTY,INR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,INR FP Equity_DX_BROKER_SI_MV_NEW_x,INR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,INR FP Equity_DX_SUPPLY_SI_QTY_INC_x,INR FP Equity_DX_BROKER_SI_MV_INC_x,INR FP Equity_DX_SUPPLY_SI_MV_NEW,INR FP Equity_DX_BROKER_SI_QTY_ADD,INR FP Equity_DX_BROKER_SI_QTY_NEW,INR FP Equity_DX_SUPPLY_SI_MV_DEC,INR FP Equity_DX_BROKER_SI_QTY_INC,INR FP Equity_DX_SUPPLY_SI_QTY_DEC,INR FP Equity_DX_BROKER_SI_MV_NEW_y,INR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,INR FP Equity_DX_BROKER_SI_MV_INC_y,INR FP Equity_DX_SUPPLY_SI_QTY_INC_y,INR FP Equity_DX_BROKER_SI_MV_ADD,INR FP Equity_DX_SUPPLY_SI_QTY_ADD,INR FP Equity_DX_BROKER_SI_QTY_DEC,INR FP Equity_DX_SUPPLY_SI_MV,INR FP Equity_DX_BROKER_SI_MV_DEC,INR FP Equity_DX_SUPPLY_SI_MV_RMV,INR FP Equity_DX_BROKER_SI_MV_RMV,INR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,INR FP Equity_DX_UTILIZATION_QUANTITY,INR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,INR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,INR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,INR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,INR FP Equity_DX_ACTIVE_UTILIZATION_MV,INR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,INR FP Equity_DX_BROKER_SI_CON_RATIO,INR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,INR FP Equity_DX_DEMAND_SUPPLY_RATIO,INR FP Equity_PX_LAST
2009-04-27,450849.0,3124383.57,2.15,0.79,3.74,1.0,2863122.57,37700.0,413149.0,261261.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.06,11576.0,9500.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,100.0,23.39,0.0,0.0,0.0,0.0,100.0,14.13,0.6149,76.8,2.7972,6.93
2009-04-28,441349.0,2939384.34,2.1,0.77,3.66,1.0,2688302.34,37700.0,403649.0,251082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,0.26,0.07,0.0,0.0,100.0,23.39,0.0,0.0,0.0,0.0,100.0,14.57,0.635,78.04,2.7382,6.66
2009-04-29,441349.0,3023240.65,2.06,0.77,3.65,1.0,2764995.65,37700.0,403649.0,258245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,23.39,0.0,0.0,0.0,0.0,100.0,14.57,0.6351,78.04,2.7382,6.85
2009-04-30,441349.0,3080616.02,2.06,0.77,3.66,1.0,2817470.02,37700.0,403649.0,263146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,15.96,0.0,0.0,0.0,0.0,100.0,14.57,0.6354,78.06,1.8687,6.98
2009-05-01,441349.0,3080616.02,1.96,0.77,3.69,1.0,2817470.02,37700.0,403649.0,263146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,100.0,15.96,0.0,0.0,0.0,0.0,100.0,14.58,0.6359,78.1,1.8687,0.0
2009-05-04,139527.0,1015756.56,0.62,0.24,1.01,0.0,741300.56,37700.0,101827.0,274456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301822.0,0.27,2.69,0.0,0.0,100.0,15.83,0.0,0.0,0.0,0.0,100.0,31.93,0.538,66.0,0.5858,7.28
2009-05-05,173997.0,1247558.49,0.74,0.3,1.29,0.0,797999.49,62700.0,111297.0,449559.0,0.0,0.0,5000.0,0.09,0.0,0.0,0.0,0.0,9470.0,0.0,0.0,0.0,0.09,5000.0,0.0,20000.0,0.0,0.46,0.0,0.0,0.0,100.0,15.99,0.0,0.0,0.0,0.0,100.0,23.52,0.4132,57.05,0.4437,7.17
2009-05-06,173997.0,1249298.46,0.71,0.3,1.28,0.0,799112.46,62700.0,111297.0,450186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,15.81,0.0,0.0,0.0,0.0,100.0,23.5,0.4152,57.32,0.4388,7.18
2009-05-07,173997.0,1233638.73,0.69,0.3,1.28,0.0,789095.73,62700.0,111297.0,444543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,6.52,0.0,0.0,0.0,0.0,100.0,23.63,0.4133,57.06,0.1809,7.09
2009-05-08,163997.0,1161098.76,0.66,0.28,1.19,0.0,787982.76,52700.0,111297.0,373116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,100.0,5.46,0.0,0.0,0.0,0.0,100.0,29.04,0.5621,69.1,0.17,7.08
2009-05-11,178997.0,1224339.48,0.71,0.3,1.3,0.0,863871.48,52700.0,126297.0,360468.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.37,0.0,0.0,0.0,100.0,5.45,0.0,0.0,0.0,0.0,100.0,25.82,0.4525,61.02,0.1851,6.84
2009-05-12,178997.0,1261928.85,0.69,0.3,1.28,0.0,890393.85,52700.0,126297.0,371535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,100.0,5.4,0.0,0.0,0.0,0.0,100.0,25.85,0.4561,61.37,0.1832,7.05
2009-05-13,207765.0,1429423.2,0.78,0.33,1.5,0.0,1066847.2,52700.0,155065.0,362576.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,28768.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,100.0,5.45,0.0,0.0,0.0,0.0,100.0,21.21,0.5167,68.02,0.2149,6.88
2009-05-14,157638.0,1105042.38,0.59,0.25,1.12,0.0,735615.38,52700.0,104938.0,369427.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,65127.0,0.36,0.46,0.0,0.0,100.0,5.45,0.0,0.0,0.0,0.0,100.0,31.37,0.2913,39.44,0.1631,7.01
2009-05-15,201638.0,1451793.6,0.74,0.32,1.45,0.0,1072353.6,52700.0,148938.0,379440.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,100.0,5.45,0.0,0.0,0.0,0.0,100.0,28.15,0.2862,38.48,0.2086,7.2
2009-05-18,201638.0,1782479.92,0.74,0.32,1.47,0.0,1316611.92,52700.0,148938.0,465868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,100.0,5.45,0.0,0.0,0.0,0.0,100.0,28.21,0.2872,38.79,0.2086,8.84
2009-05-19,201638.0,1717955.76,0.58,0.32,1.74,0.0,1268951.76,52700.0,148938.0,449004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,100.0,5.45,0.0,0.0,0.0,0.0,100.0,28.92,0.2962,40.84,0.2086,8.52
2009-05-20,201638.0,1726021.28,0.58,0.32,1.71,0.0,1274909.28,52700.0,148938.0,451112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,5.44,0.0,0.0,0.0,0.0,100.0,28.76,0.2969,40.99,0.2083,8.56
2009-05-21,188168.0,1548622.64,0.52,0.3,1.59,0.0,1114901.64,52700.0,135468.0,433721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13470.0,0.45,0.13,0.0,0.0,100.0,12.91,0.0,0.0,0.0,0.0,100.0,24.7,0.2898,41.17,0.4611,8.23
2009-05-22,188168.0,1574966.16,0.52,0.3,1.54,0.0,1133867.16,52700.0,135468.0,441099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,100.0,12.91,0.0,0.0,0.0,0.0,100.0,24.59,0.2882,40.74,0.4611,8.37
2009-05-25,190168.0,1605017.92,0.52,0.3,1.58,0.0,1160229.92,52700.0,137468.0,444788.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,100.0,12.06,0.0,0.0,0.0,0.0,100.0,25.65,0.2879,40.38,0.4351,8.44
2009-05-26,192168.0,1594994.4,0.51,0.31,1.6,0.0,1157584.4,52700.0,139468.0,437410.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.44,0.0,0.0,0.0,100.0,12.06,0.0,0.0,0.0,0.0,100.0,25.19,0.2804,39.96,0.4396,8.3
2009-05-27,168168.0,1439518.08,0.46,0.27,1.39,0.0,988406.08,52700.0,115468.0,451112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,0.44,0.2,0.0,0.0,100.0,8.99,0.0,0.0,0.0,0.0,100.0,25.91,0.3243,47.97,0.2868,8.56
2009-05-28,216768.0,1851198.72,0.61,0.34,1.85,0.0,1401140.72,52700.0,164068.0,450058.0,0.0,0.0,0.0,0.03,0.0,45500.0,0.0,0.0,3100.0,0.0,0.0,0.0,0.03,0.0,0.4,0.0,0.0,0.45,0.0,0.0,0.0,100.0,8.97,0.0,0.0,0.0,0.0,100.0,28.49,0.2422,33.68,0.3689,8.54
2009-05-29,344868.0,2965864.8,0.96,0.55,2.94,0.0,2512644.8,52700.0,292168.0,453220.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,128100.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,8.97,0.0,0.0,0.0,0.0,100.0,18.93,0.3048,48.07,0.5869,8.6
2009-06-01,447000.0,3982770.0,1.26,0.71,3.84,1.0,3513213.0,52700.0,394300.0,469557.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,7868.0,0.45,0.07,0.0,0.0,100.0,8.96,0.0,0.0,0.0,0.0,100.0,35.55,0.3222,41.93,0.7603,8.91
2009-06-02,441900.0,3910815.0,1.23,0.7,3.91,1.0,3444420.0,52700.0,389200.0,466395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,0.47,0.04,0.0,0.0,100.0,8.94,0.0,0.0,0.0,0.0,100.0,36.26,0.3334,42.73,0.7497,8.85
2009-06-03,439900.0,3875519.0,1.24,0.7,3.89,1.0,3411232.0,52700.0,387200.0,464287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.47,0.02,0.0,0.0,100.0,8.94,0.0,0.0,0.0,0.0,100.0,36.17,0.3335,42.63,0.7463,8.81
2009-06-04,439900.0,3937105.0,1.21,0.7,3.88,1.0,3465440.0,52700.0,387200.0,471665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,100.0,8.94,0.0,0.0,0.0,0.0,100.0,36.13,0.333,42.59,0.7463,8.95
2009-06-05,439900.0,4016287.0,1.21,0.7,3.93,1.0,3535136.0,52700.0,387200.0,481151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,100.0,8.96,0.0,0.0,0.0,0.0,100.0,36.2,0.3343,42.74,0.7476,9.13
2009-06-08,454900.0,3998571.0,1.24,0.72,4.14,1.0,3535338.0,52700.0,402200.0,463233.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,15000.0,0.48,0.11,0.0,0.0,100.0,8.96,0.0,0.0,0.0,0.0,100.0,31.19,0.3531,48.66,0.7731,8.79
2009-06-09,546760.0,4920840.0,1.44,0.86,4.82,1.0,4446540.0,52700.0,494060.0,474300.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,91860.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,100.0,8.94,0.0,0.0,0.0,0.0,100.0,25.23,0.2694,39.37,0.9276,9.0
2009-06-10,546760.0,5002854.0,1.42,0.86,4.9,1.0,4520649.0,52700.0,494060.0,482205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,100.0,8.94,0.0,0.0,0.0,0.0,100.0,25.44,0.2723,39.69,0.9276,9.15
2009-06-11,594424.0,5456812.32,1.54,0.93,5.39,1.0,4973026.32,52700.0,541724.0,483786.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,47664.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,100.0,8.94,0.0,0.0,0.0,0.0,100.0,26.75,0.2648,35.89,1.0085,9.18
2009-06-12,682730.0,6219670.3,1.75,1.05,6.25,1.0,5739573.3,52700.0,630030.0,480097.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,88306.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,100.0,8.94,0.0,0.0,0.0,0.0,100.0,31.05,0.2789,36.77,1.1583,9.11
2009-06-15,648716.0,5728162.28,1.68,1.0,5.9,1.0,5262821.28,52700.0,596016.0,465341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34014.0,0.48,0.32,0.0,0.0,100.0,8.88,0.0,0.0,0.0,0.0,100.0,32.77,0.27,33.13,1.0932,8.83
2009-06-16,648716.0,5812495.36,1.7,1.0,5.75,1.0,5340303.36,52700.0,596016.0,472192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,100.0,8.86,0.0,0.0,0.0,0.0,100.0,32.6,0.2684,33.05,1.0904,8.96
2009-06-17,648716.0,5540034.64,1.74,0.98,5.8,1.0,5089976.64,52700.0,596016.0,450058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,100.0,8.86,0.0,0.0,0.0,0.0,100.0,32.79,0.2708,33.28,1.0904,8.54
2009-06-18,648716.0,5475163.04,1.75,0.98,5.58,1.0,5030375.04,52700.0,596016.0,444788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,100.0,8.86,0.0,0.0,0.0,0.0,100.0,32.48,0.2678,33.1,1.0904,8.44
2009-06-19,532824.0,4592942.88,1.44,0.81,4.49,1.0,4138668.88,52700.0,480124.0,454274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115892.0,0.44,1.05,0.0,0.0,100.0,9.09,0.0,0.0,0.0,0.0,100.0,26.66,0.3085,40.7,0.9191,8.62
2009-06-22,485160.0,3958905.6,1.32,0.74,4.17,1.0,3528873.6,52700.0,432460.0,430032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47664.0,0.45,0.39,0.0,0.0,100.0,9.2,0.0,0.0,0.0,0.0,100.0,29.03,0.3282,45.29,0.8469,8.16
2009-06-23,409400.0,3328422.0,1.11,0.62,3.34,1.0,2899971.0,52700.0,356700.0,428451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75760.0,0.43,0.65,0.0,0.0,100.0,9.19,0.0,0.0,0.0,0.0,100.0,35.06,0.4293,54.69,0.7137,8.13
2009-06-24,409400.0,3443054.0,1.12,0.62,3.33,1.0,2999847.0,52700.0,356700.0,443207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,100.0,9.17,0.0,0.0,0.0,0.0,100.0,35.04,0.4288,54.66,0.7125,8.41
2009-06-25,409400.0,3447148.0,1.13,0.62,3.43,1.0,3003414.0,52700.0,356700.0,443734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,100.0,9.17,0.0,0.0,0.0,0.0,100.0,35.16,0.4313,54.85,0.7125,8.42
2009-06-26,299400.0,2559870.0,0.82,0.45,2.51,0.0,2109285.0,52700.0,246700.0,450585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,0.44,0.92,0.0,0.0,100.0,9.17,0.0,0.0,0.0,0.0,100.0,34.62,0.3934,50.92,0.5211,8.55
2009-06-29,189400.0,1655356.0,0.52,0.29,1.59,0.0,1194758.0,52700.0,136700.0,460598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,0.45,0.92,0.0,0.0,100.0,9.17,0.0,0.0,0.0,0.0,100.0,21.23,0.453,62.79,0.3296,8.74
2009-06-30,139400.0,1180718.0,0.48,0.21,1.2,0.0,861399.0,37700.0,101700.0,319319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.33,0.28,0.0,0.0,100.0,6.56,0.0,0.0,0.0,0.0,100.0,28.14,0.5109,65.53,0.2426,8.47
2009-07-01,139400.0,1194658.0,0.48,0.21,1.17,0.0,871569.0,37700.0,101700.0,323089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,28.71,0.5047,64.8,0.1837,8.57
2009-07-02,139400.0,1184900.0,0.48,0.21,1.18,0.0,864450.0,37700.0,101700.0,320450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,28.5,0.5071,65.08,0.1837,8.5
2009-07-03,139400.0,1222538.0,0.47,0.21,1.18,0.0,891909.0,37700.0,101700.0,330629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,28.63,0.5049,64.85,0.1837,8.77
2009-07-06,139400.0,1141686.0,0.47,0.21,1.2,0.0,832923.0,37700.0,101700.0,308763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,28.1,0.5122,65.66,0.1837,8.19
2009-07-07,252349.0,2064214.82,0.87,0.38,2.06,0.0,1755828.82,37700.0,214649.0,308386.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,112949.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,30.34,0.411,54.73,0.3325,8.18
2009-07-08,252349.0,1983463.14,0.9,0.38,2.06,0.0,1687141.14,37700.0,214649.0,296322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,30.33,0.4114,54.77,0.3325,7.86
2009-07-09,252349.0,2001127.57,0.89,0.38,2.0,0.0,1702166.57,37700.0,214649.0,298961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,4.97,0.0,0.0,0.0,0.0,100.0,30.16,0.4079,54.41,0.3325,7.93
2009-07-10,219400.0,1689380.0,0.77,0.33,1.75,0.0,1399090.0,37700.0,181700.0,290290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32949.0,0.3,0.25,0.0,0.0,100.0,6.57,0.0,0.0,0.0,0.0,100.0,35.62,0.3703,46.35,0.3824,7.7
2009-07-13,139400.0,1090108.0,0.49,0.21,1.1,0.0,795294.0,37700.0,101700.0,294814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.29,0.63,0.0,0.0,100.0,6.57,0.0,0.0,0.0,0.0,100.0,29.94,0.4916,63.19,0.243,7.82
2009-07-14,226281.0,1819299.24,0.76,0.34,1.78,0.0,1516191.24,37700.0,188581.0,303108.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,100781.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,13900.0,0.29,0.12,0.0,0.0,100.0,6.57,0.0,0.0,0.0,0.0,100.0,26.85,0.4082,55.59,0.3944,8.04
2009-07-15,226281.0,1898497.59,0.8,0.34,1.81,0.0,1582194.59,37700.0,188581.0,316303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,100.0,6.51,0.0,0.0,0.0,0.0,100.0,27.22,0.408,55.47,0.3906,8.39
2009-07-16,125500.0,1046670.0,0.47,0.19,1.05,0.0,732252.0,37700.0,87800.0,314418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100781.0,0.32,0.8,0.0,0.0,100.0,6.09,0.0,0.0,0.0,0.0,100.0,33.43,0.4603,58.75,0.2026,8.34
2009-07-17,207075.0,1774632.75,0.78,0.32,1.72,0.0,1451543.75,37700.0,169375.0,323089.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,81575.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,100.0,6.09,0.0,0.0,0.0,0.0,100.0,30.3,0.3823,51.01,0.3344,8.57
2009-07-20,207075.0,1840896.75,0.8,0.32,1.74,0.0,1505743.75,37700.0,169375.0,335153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,6.09,0.0,0.0,0.0,0.0,100.0,30.68,0.3811,50.7,0.3344,8.89
2009-07-21,272316.0,2382765.0,1.07,0.42,2.39,0.0,2052890.0,37700.0,234616.0,329875.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,81341.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,16100.0,0.34,0.12,0.0,0.0,100.0,6.09,0.0,0.0,0.0,0.0,100.0,15.15,0.556,72.03,0.4397,8.75
2009-07-22,327751.0,2828491.13,1.3,0.5,2.86,0.0,2503140.13,37700.0,290051.0,325351.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,55435.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,16100.0,0.33,0.13,0.0,0.0,100.0,6.07,0.0,0.0,0.0,0.0,100.0,12.12,0.6224,77.33,0.5281,8.63
2009-07-23,345641.0,3114225.41,1.39,0.51,2.99,0.0,2774548.41,37700.0,307941.0,339677.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,17890.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,100.0,6.07,0.0,0.0,0.0,0.0,100.0,11.55,0.6368,78.41,0.5569,9.01
2009-07-24,345641.0,3083117.72,1.39,0.51,3.06,0.0,2746833.72,37700.0,307941.0,336284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,100.0,6.07,0.0,0.0,0.0,0.0,100.0,11.57,0.6398,78.62,0.5569,8.92
2009-07-27,186670.0,1668829.8,0.76,0.28,1.64,0.0,1368186.54,33629.0,153041.0,300643.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,7492.0,0.0,0.0,0.0,0.0,0.0,3421.0,154900.0,0.3,1.38,0.0,0.0,100.0,7.93,0.0,0.0,0.0,0.0,100.0,23.24,0.4114,56.84,0.4404,8.94
2009-07-28,166670.0,1491696.5,0.67,0.25,1.48,0.0,1190716.95,33629.0,133041.0,300979.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.3,0.17,0.0,0.0,100.0,7.85,0.0,0.0,0.0,0.0,100.0,26.6,0.497,64.91,0.3893,8.95
