DATE,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2021-04-30,26388308.0,3510172730.16,4.93,29.06,4.65,3608.88,1.0,2019473325.54,22246800.0,15181727.0,2959269336.0,0.0,0.0,1023590.0,144.58,0.0,0.0,0.0,253.13,1073744.0,1851813.0,0.0,0.0,144.58,1023590.0,0.0,920513.0,1274669.0,2996.18,178.77,0.0,0.0,14.23,14.23,134107120.0,17838929102.4,0.0,18031.11,14.25,23.02,0.2192,35.04,0.1688,133.02
2021-05-03,24806480.0,3341432856.0,4.63,27.04,4.37,3358.52,1.0,1641340378.5,21894796.0,12185155.0,2949229021.2,0.0,0.0,690342.0,34.01,0.0,0.0,0.0,298.57,257268.0,2205959.0,0.0,0.0,34.01,690342.0,0.0,1163613.0,3253840.0,2923.84,450.11,0.0,0.0,13.93,13.93,135323168.0,18228030729.6,0.0,18033.62,13.95,17.72,0.2258,38.17,0.1578,134.7
2021-05-04,26506124.0,3490856530.8,4.95,29.18,4.67,3614.4,1.0,1480797528.9,21216022.0,11243717.0,2794150097.4,0.0,0.0,748320.0,8.01,0.0,0.0,0.0,217.63,61208.0,1644375.0,0.0,0.0,8.01,748320.0,0.0,217281.0,1002646.0,2851.7,127.67,0.0,0.0,13.72,13.72,133418568.0,17571225405.6,0.0,17925.81,13.72,15.69,0.2429,41.69,0.1714,131.7
2021-05-05,26150628.0,3518305491.12,4.88,30.02,4.61,3527.98,1.0,1519291604.6,22615204.0,11292490.0,3042649546.16,0.0,0.0,58240.0,14.65,0.0,0.0,0.0,36.77,180128.0,260463.0,0.0,0.0,14.65,58240.0,0.0,1601406.0,131355.0,3010.31,16.62,0.0,0.0,14.61,14.61,132174496.0,17782756691.84,0.0,17569.41,14.63,21.92,0.2184,35.19,0.1689,134.54
2021-05-06,29975956.0,4022173776.08,5.6,34.53,5.29,4069.67,2.0,1455926530.64,26855264.0,10850548.0,3603439323.52,0.0,0.0,900906.0,0.0,0.0,0.0,0.0,66.31,0.0,498213.0,0.0,0.0,0.0,900906.0,0.0,3837365.0,441942.0,3604.58,52.88,0.0,0.0,17.36,17.36,127801344.0,17148384337.92,0.0,17142.36,17.37,21.91,0.2574,41.71,0.1938,134.18
2021-05-07,29953610.0,3964659687.8,5.59,34.63,5.28,4077.64,2.0,1904907849.88,27436738.0,14391870.0,3631526520.96,0.0,219928.0,408300.0,493.04,29.51,0.0,0.0,72.77,3563900.0,543759.0,0.0,219928.0,493.04,408300.0,0.0,497006.0,22578.0,3674.84,3.07,0.0,0.0,17.8,17.8,126710224.0,16771364691.12,0.0,16966.91,17.8,22.09,0.2666,42.72,0.1943,134.96
2021-05-10,30958800.0,4053126096.0,5.78,36.39,5.46,4234.98,2.0,2205407099.52,28781960.0,16845456.0,3768134203.2,0.0,0.0,1078077.0,139.66,0.0,1656228.0,0.0,139.48,970000.0,1047449.0,0.0,0.0,139.66,1078077.0,235.03,1314593.0,172642.0,3870.84,22.72,0.0,0.0,18.67,18.67,125352168.0,16411105834.56,0.0,16811.27,18.72,20.98,0.2228,36.35,0.2009,130.92
2021-05-11,33671960.0,4344356279.2,6.28,39.54,5.94,4494.13,2.0,2068695197.22,29116772.0,16033911.0,3756645923.44,0.0,0.0,143577.0,0.0,0.0,0.0,0.0,46.6,110000.0,235582.0,0.0,0.0,0.0,143577.0,0.0,426818.0,921545.0,3807.41,124.24,0.0,0.0,18.87,18.87,125221568.0,16156086703.36,0.0,16346.34,18.89,20.39,0.2391,39.42,0.2182,129.02
2021-05-12,30646252.0,3918429780.72,5.72,35.61,5.4,4057.87,2.0,2061245891.76,28436502.0,16121116.0,3635891145.72,0.0,0.0,431917.0,116.31,0.0,0.0,0.0,149.86,936870.0,1122669.0,0.0,0.0,116.31,431917.0,0.0,10482.0,849665.0,3680.75,116.04,0.0,0.0,18.38,18.38,126241032.0,16141178351.52,0.0,16301.84,18.42,22.42,0.2335,37.6,0.1981,127.86
2021-05-13,29870616.0,3819854374.08,5.58,34.99,5.27,3918.2,2.0,2298240689.52,26606026.0,17971854.0,3402378604.88,0.0,0.0,11862.0,299.47,0.0,17938.0,0.0,287.43,2281184.0,2176297.0,0.0,0.0,299.47,11862.0,2.29,333959.0,448384.0,3404.9,81.38,0.0,0.0,17.2,17.2,128117112.0,16383616282.56,0.0,16373.73,17.22,23.22,0.2406,37.24,0.1931,127.88
2021-05-14,29173736.0,3834595859.84,5.45,34.62,5.14,3822.6,2.0,2121954347.44,24185896.0,16143901.0,3178994170.24,0.0,0.0,52214.0,88.52,0.0,0.0,0.0,408.99,720000.0,3222857.0,0.0,0.0,88.52,52214.0,0.0,750512.0,2547953.0,3103.5,342.36,0.0,0.0,15.64,15.64,130502920.0,17153303804.8,0.0,16762.18,15.62,24.1,0.2153,29.03,0.1886,131.44
2021-05-17,28630568.0,3732280844.48,5.34,34.77,5.05,3816.62,2.0,1572850758.4,23406300.0,12065440.0,3051245268.0,0.0,0.0,224654.0,0.4,0.0,1750.0,0.0,203.4,3200.0,1592406.0,0.0,0.0,0.4,224654.0,0.23,588157.0,4083411.0,3068.47,513.57,0.0,0.0,15.12,15.12,131399344.0,17129218483.84,0.0,17133.81,15.19,23.44,0.2278,32.5,0.1849,130.36
2021-05-18,26324156.0,3423719729.36,4.91,32.08,4.64,3487.18,1.0,1790540572.1,20450746.0,13767035.0,2659824024.76,0.0,0.0,189809.0,310.44,0.0,304920.0,0.0,502.81,2330094.0,3822625.0,0.0,0.0,310.44,189809.0,39.51,677262.0,933419.0,2658.63,135.34,0.0,0.0,13.18,13.18,134770128.0,17528202847.68,0.0,17517.63,13.18,24.88,0.1971,27.96,0.1696,130.06
2021-05-19,26999904.0,3407927882.88,5.04,33.37,4.76,3577.43,1.0,1835905998.92,18899280.0,14545286.0,2385467121.6,0.0,0.0,37257.0,166.72,0.0,0.0,0.0,212.21,1200660.0,1640058.0,0.0,0.0,166.72,37257.0,0.0,51336.0,422409.0,2449.02,55.57,0.0,0.0,12.19,12.19,136134592.0,17182908202.24,0.0,17617.65,12.2,23.95,0.2096,32.18,0.1742,126.22
2021-05-20,21178600.0,2720602956.0,3.95,25.78,3.73,2752.98,1.0,1469965082.34,16021157.0,11442979.0,2058077828.22,0.0,0.0,179929.0,5.89,0.0,8700.0,0.0,500.57,51331.0,3763834.0,0.0,0.0,5.89,179929.0,1.17,705781.0,3162338.0,2032.8,451.49,0.0,0.0,10.33,10.33,139094096.0,17868027572.16,0.0,17625.11,10.34,24.47,0.1932,26.74,0.1365,128.46
2021-05-21,18754864.0,2428379790.72,3.5,22.8,3.31,2473.46,1.0,1287473374.2,12648263.0,9943415.0,1637697093.24,0.0,0.0,120943.0,3.48,0.0,0.0,0.0,554.09,13818.0,4400791.0,0.0,0.0,3.48,120943.0,0.0,906954.0,1513382.0,1633.06,184.19,0.0,0.0,8.15,8.15,142480928.0,18448430557.44,0.0,18354.1,8.17,20.91,0.1841,25.35,0.1209,129.48
2021-05-24,18845512.0,2435970881.12,3.52,22.66,3.32,2505.77,1.0,1591111492.88,13462079.0,12309388.0,1740108331.54,0.0,0.0,148565.0,314.97,0.0,271700.0,0.0,192.05,2286827.0,1492405.0,0.0,0.0,314.97,148565.0,35.06,2157656.0,192554.0,1742.87,24.79,0.0,0.0,8.67,8.67,141779984.0,18326480731.84,0.0,18331.58,8.68,19.79,0.1565,23.71,0.1214,129.26
2021-05-25,15414430.0,1988461470.0,2.88,18.82,2.72,2028.46,1.0,1217053983.0,11067529.0,9434527.0,1427711241.0,0.0,0.0,15006.0,29.25,0.0,0.0,0.0,311.6,227600.0,2409805.0,0.0,0.0,29.25,15006.0,0.0,249.0,3102461.0,1430.26,430.56,0.0,0.0,7.13,7.13,144194096.0,18601038384.0,0.0,18603.99,7.14,23.04,0.1562,24.37,0.0993,129.0
2021-05-26,12931235.0,1668646564.4,2.41,15.67,2.28,1703.6,1.0,930591961.2,8953243.0,7211655.0,1155326476.72,0.0,0.0,161418.0,0.23,0.0,0.0,0.0,318.3,1600.0,2473236.0,0.0,0.0,0.23,161418.0,0.0,197532.0,2224472.0,1160.09,294.78,0.0,0.0,5.77,5.77,146272752.0,18875035918.08,0.0,18904.33,5.78,27.53,0.1999,29.15,0.0833,129.04
2021-05-27,9858865.0,1275737131.0,1.84,11.92,1.74,1298.91,1.0,713247753.4,5994199.0,5511961.0,775649350.6,0.0,0.0,24492.0,0.97,0.0,0.0,0.0,393.18,6851.0,3041961.0,0.0,0.0,0.97,24492.0,0.0,58425.0,1706545.0,778.44,231.14,0.0,0.0,3.87,3.87,148726432.0,19245200300.8,0.0,19210.14,3.89,27.29,0.2438,37.51,0.0637,129.4
2021-05-28,9957819.0,1300690317.78,1.86,11.59,1.76,1317.18,1.0,723428420.4,5768035.0,5538420.0,753420731.7,0.0,0.0,124534.0,9.74,0.0,68949.0,0.0,59.81,66116.0,464589.0,0.0,0.0,9.74,124534.0,9.38,113891.0,108606.0,752.99,14.25,0.0,0.0,3.72,3.72,149464320.0,19523029478.4,0.0,19382.27,3.74,27.05,0.2479,37.88,0.0641,130.62
2021-05-31,10238537.0,1324866687.8,1.91,12.15,1.81,1350.88,1.0,764452627.4,5936702.0,5907671.0,768209238.8,0.0,0.0,47196.0,52.69,0.0,18900.0,0.0,21.91,403157.0,168210.0,0.0,0.0,52.69,47196.0,2.47,289681.0,52806.0,773.78,7.04,0.0,0.0,3.82,3.82,149394160.0,19331604304.0,0.0,19448.4,3.83,26.69,0.2389,36.92,0.0659,129.4
2021-06-01,9375169.0,1222897044.36,1.75,11.23,1.65,1234.09,1.0,658984967.04,5716707.0,5052016.0,745687261.08,0.0,0.0,157.0,2.37,0.0,92386.0,0.0,40.77,18500.0,314286.0,0.0,0.0,2.37,157.0,12.05,94134.0,966541.0,744.65,131.56,0.0,0.0,3.68,3.68,149428304.0,19491427973.76,0.0,19381.39,3.7,29.21,0.2272,32.87,0.0604,130.44
2021-06-02,9899709.0,1301811733.5,1.85,12.1,1.75,1313.13,1.0,752851439.0,5563442.0,5725106.0,731592623.0,0.0,0.0,0.0,91.52,0.0,0.0,0.0,20.97,674872.0,163320.0,0.0,0.0,91.52,0.0,0.0,10055.0,1782.0,730.84,0.0,0.0,0.0,3.59,3.59,149513888.0,19661076272.0,0.0,19538.6,3.61,27.53,0.2478,37.9,0.0638,131.5
2021-06-03,10000790.0,1301102779.0,1.87,12.18,1.76,1326.17,1.0,740987672.4,5702615.0,5695524.0,741910211.5,0.0,0.0,64816.0,4.78,0.0,0.0,0.0,4.35,38142.0,34282.0,0.0,0.0,4.78,64816.0,0.0,108639.0,67724.0,748.73,7.87,0.0,0.0,3.68,3.68,149468640.0,19445870064.0,0.0,19676.0,3.67,27.3,0.2443,37.61,0.0644,130.1
2021-06-04,9638377.0,1259157571.28,1.8,11.8,1.7,1273.73,1.0,686084047.6,5914421.0,5251715.0,772659959.44,0.0,0.0,73860.0,11.69,0.0,81233.0,0.0,1.31,91202.0,9979.0,0.0,0.0,11.69,73860.0,10.59,147925.0,616244.0,773.91,84.45,0.0,0.0,3.85,3.85,147838096.0,19313568861.44,0.0,19226.37,3.87,28.58,0.2194,32.72,0.0627,130.64
2021-06-07,9138005.0,1192509652.5,1.71,11.23,1.61,1209.04,1.0,627087082.5,5728233.0,4805265.0,747534406.5,0.0,0.0,12614.0,5.64,0.0,0.0,0.0,26.74,35973.0,206624.0,0.0,0.0,5.64,12614.0,0.0,7822.0,482423.0,750.38,63.57,0.0,0.0,3.69,3.69,149455680.0,19503966240.0,0.0,19497.74,3.71,30.03,0.2384,34.78,0.0589,130.5
2021-06-08,8882936.0,1172192234.56,1.66,10.89,1.57,1181.07,1.0,613763642.64,5649049.0,4651134.0,745448506.04,0.0,0.0,37990.0,3.43,0.0,0.0,0.0,18.46,26495.0,141553.0,0.0,0.0,3.43,37990.0,0.0,24379.0,180626.0,745.24,23.57,0.0,0.0,3.63,3.63,149900768.0,19780905345.28,0.0,19607.7,3.66,31.15,0.2496,35.23,0.0571,131.96
2021-06-09,8645692.0,1139156377.92,1.61,10.64,1.52,1155.45,1.0,584410939.2,5578898.0,4435420.0,735075600.48,0.0,0.0,476.0,8.5,0.0,0.0,0.0,9.28,64300.0,70627.0,0.0,0.0,8.5,476.0,0.0,0.0,280014.0,738.25,32.08,0.0,0.0,3.58,3.58,150141840.0,19782688838.4,0.0,19801.37,3.59,31.77,0.2555,35.45,0.0555,131.76
2021-06-10,8318907.0,1087281144.9,1.55,10.24,1.47,1108.87,1.0,575282192.9,5164164.0,4401547.0,674956234.8,0.0,0.0,21155.0,0.0,0.0,155583.0,0.0,78.22,0.0,592719.0,0.0,0.0,0.0,21155.0,20.59,156830.0,189456.0,680.47,24.9,0.0,0.0,3.3,3.3,151408512.0,19789092518.4,0.0,19918.21,3.3,32.94,0.2612,35.91,0.0531,130.7
2021-06-11,9315315.0,1212295094.1,1.74,11.63,1.64,1232.07,1.0,563659244.64,5296250.0,4331176.0,689253975.0,0.0,0.0,13293.0,0.0,0.0,0.0,0.0,2.48,0.0,18600.0,0.0,0.0,0.0,13293.0,0.0,137393.0,70371.0,693.71,12.46,0.0,0.0,3.39,3.39,150898992.0,19637994818.88,0.0,19741.11,3.39,29.48,0.2727,40.72,0.0596,130.14
2021-06-14,9314947.0,1211874604.7,1.74,11.74,1.64,1228.86,1.0,580508411.7,5360931.0,4462017.0,697457123.1,0.0,0.0,213.0,51.86,0.0,0.0,0.0,44.72,393569.0,342503.0,0.0,0.0,51.86,213.0,0.0,406971.0,262728.0,700.31,36.33,0.0,0.0,3.47,3.47,149301680.0,19424148568.0,0.0,19417.11,3.48,28.93,0.2621,39.15,0.0602,130.1
2021-06-15,7523056.0,998159070.08,1.4,9.46,1.33,995.07,1.0,353838454.08,4932988.0,2666856.0,654508847.84,0.0,0.0,622.0,0.0,0.0,0.0,0.0,61.46,0.0,472733.0,0.0,0.0,0.0,622.0,0.0,44168.0,1795161.0,652.22,242.08,0.0,0.0,3.15,3.15,151520928.0,20103796727.04,0.0,19793.78,3.19,31.91,0.2576,35.78,0.0481,132.68
2021-06-16,6148616.0,816167287.84,1.15,7.76,1.08,824.86,1.0,300271286.74,3962778.0,2262101.0,526019151.72,0.0,0.0,9250.0,0.0,0.0,0.0,0.0,133.54,0.0,1020827.0,0.0,0.0,0.0,9250.0,0.0,41367.0,404755.0,531.96,53.25,0.0,0.0,2.54,2.54,152208240.0,20204121777.6,0.0,20290.81,2.55,30.09,0.2649,39.29,0.0394,132.74
2021-06-17,5925158.0,786149963.44,1.11,7.43,1.04,793.95,1.0,294441996.52,4191403.0,2219189.0,556115350.04,0.0,0.0,19.0,4.59,0.0,0.0,0.0,49.01,34600.0,364501.0,0.0,0.0,4.59,19.0,0.0,593107.0,77512.0,561.36,10.26,0.0,0.0,2.7,2.7,151201040.0,20061353987.2,0.0,20200.27,2.7,31.28,0.2728,39.35,0.0381,132.68
2021-06-18,5988896.0,788617825.28,1.12,7.48,1.06,796.21,1.0,308928654.08,4215794.0,2346056.0,555135753.92,0.0,0.0,1100860.0,20.88,0.0,0.0,0.0,153.85,158060.0,1131873.0,0.0,0.0,20.88,1100860.0,0.0,55404.0,31193.0,559.38,4.28,0.0,0.0,2.71,2.71,151084544.0,19894812753.92,0.0,20073.23,2.71,31.25,0.2697,38.98,0.0386,131.68
2021-06-21,6088086.0,818116996.68,1.14,7.26,1.07,808.31,1.0,322386623.46,4360866.0,2399067.0,586013173.08,0.0,0.0,19139.0,43.1,0.0,5544.0,0.0,1.53,322479.0,11543.0,0.0,0.0,43.1,19139.0,0.73,212306.0,275012.0,577.19,37.05,9.97,0.0,2.8,2.8,151259456.0,20326245697.28,74830.0,19960.25,2.81,29.92,0.235,34.47,0.0391,134.38
2021-06-22,6178102.0,837132821.0,1.15,7.39,1.09,827.3,1.0,369524353.5,4039824.0,2727117.0,547396152.0,0.0,0.0,16135.0,94.64,0.0,0.0,0.0,48.37,719325.0,370521.0,0.0,0.0,94.64,16135.0,0.0,33344.0,391275.0,543.3,52.12,0.0,0.0,2.6,2.6,151593824.0,20540963152.0,0.0,20372.29,2.6,27.53,0.2112,29.62,0.0397,135.5
2021-06-23,6222103.0,836623969.38,1.16,7.58,1.1,837.77,1.0,385572789.9,3998134.0,2867565.0,537589097.64,0.0,0.0,41814.0,32.65,0.0,0.0,0.0,19.62,220797.0,146106.0,0.0,0.0,32.65,41814.0,0.0,62602.0,80349.0,540.27,11.88,0.0,0.0,2.57,2.57,151815264.0,20413080397.44,0.0,20505.81,2.57,27.39,0.2205,29.52,0.0399,134.46
2021-06-24,6725729.0,922097445.9,1.26,8.18,1.19,907.69,1.0,400737130.5,4177973.0,2922955.0,572800098.3,0.0,0.0,200053.0,12.61,0.0,0.0,0.0,21.45,80689.0,153888.0,0.0,0.0,12.61,200053.0,0.0,133674.0,25299.0,564.28,3.39,0.0,0.0,2.67,2.67,152566048.0,20916805180.8,0.0,20601.86,2.67,27.3,0.2184,29.98,0.0429,137.1
2021-06-25,6647424.0,908304015.36,1.24,7.99,1.17,904.0,1.0,392955870.72,4287990.0,2875848.0,585910953.6,0.0,0.0,11845.0,4.28,0.0,18900.0,0.0,8.21,28578.0,61755.0,0.0,0.0,4.28,11845.0,2.53,159927.0,94585.0,586.37,14.19,0.0,0.0,2.74,2.74,152316448.0,20812519454.72,0.0,20846.47,2.74,29.45,0.2304,30.54,0.0424,136.64
2021-06-28,6299863.0,855395398.14,1.18,7.63,1.11,859.79,1.0,385589130.24,3946646.0,2839808.0,535875593.88,0.0,0.0,26622.0,22.21,0.0,41044.0,0.0,69.14,160048.0,504270.0,0.0,0.0,22.21,26622.0,5.62,136304.0,237132.0,538.93,29.18,0.0,0.0,2.52,2.52,152826496.0,20750781626.88,0.0,20856.76,2.52,22.88,0.2037,32.23,0.0402,135.78
2021-06-29,6182625.0,835025332.5,1.15,7.48,1.09,838.55,1.0,344386252.56,4366375.0,2549876.0,589722607.5,0.0,0.0,718.0,42.19,0.0,0.0,0.0,2.53,319733.0,18075.0,0.0,0.0,42.19,718.0,0.0,437086.0,609665.0,592.66,83.9,0.0,0.0,2.79,2.79,152215008.0,20558158980.48,0.0,20656.97,2.79,23.18,0.2297,38.86,0.0395,135.06
2021-06-30,5780238.0,766921977.84,1.08,6.94,1.02,780.33,1.0,305404150.8,4372460.0,2301810.0,580137992.8,0.0,0.0,125.0,21.64,0.0,0.0,0.0,13.33,165083.0,94017.0,0.0,0.0,21.64,125.0,0.0,99977.0,413149.0,589.93,55.19,0.0,0.0,2.8,2.8,152018928.0,20169871367.04,0.0,20478.29,2.8,24.81,0.2217,36.47,0.037,132.68
2021-07-01,6507262.0,866767298.4,1.21,7.75,1.15,865.32,1.0,293336902.8,5463757.0,2202229.0,727772432.4,0.0,1127016.0,76568.0,5.56,150.14,11700.0,0.0,21.03,42000.0,154987.0,0.0,1127016.0,5.56,76568.0,1.63,42700.0,153281.0,726.19,21.35,0.0,0.0,3.31,3.31,159705776.0,21272809363.2,0.0,21265.02,3.3,22.23,0.2134,32.46,0.0394,133.2
2021-07-02,6432920.0,861239329.6,1.2,7.68,1.13,857.49,1.0,291031289.36,5207958.0,2173822.0,697241417.04,0.0,0.0,2382.0,19.94,0.0,0.0,0.0,45.32,149347.0,340881.0,0.0,0.0,19.94,2382.0,0.0,82700.0,177754.0,695.01,23.6,0.0,0.0,3.15,3.15,160040624.0,21426238741.12,0.0,21378.06,3.15,22.49,0.2158,32.94,0.0389,133.88
2021-07-05,6394174.0,863597140.44,1.19,7.67,1.13,856.64,1.0,282696517.08,4986563.0,2093118.0,673485198.78,0.0,0.0,47178.0,0.0,0.0,5723.0,0.0,37.3,0.0,277809.0,0.0,0.0,0.0,47178.0,0.77,9236.0,86427.0,669.49,11.55,0.0,0.0,3.02,3.02,160008992.0,21610814459.52,0.0,21441.25,3.03,22.82,0.218,33.16,0.0388,135.06
2021-07-06,6082009.0,825085340.94,1.14,7.26,1.07,822.61,1.0,249941883.24,4947758.0,1842414.0,671212850.28,0.0,0.0,99829.0,2.67,0.0,0.0,0.0,18.54,18291.0,138974.0,0.0,0.0,2.67,99829.0,0.0,1040.0,268995.0,669.83,35.74,0.09,0.0,3.0,3.0,159920656.0,21694836192.96,700.0,21634.42,3.0,23.92,0.2365,34.97,0.0369,135.66
2021-07-07,5462624.0,746303690.88,1.02,6.53,0.96,742.98,0.0,254642739.12,4307240.0,1863876.0,588455128.8,0.0,0.0,67370.0,17.03,0.0,0.0,0.0,4.18,122929.0,31240.0,0.0,0.0,17.03,67370.0,0.0,19052.0,101467.0,586.29,12.71,94.38,0.0,2.63,2.63,159368160.0,21772878019.2,695700.0,21673.23,2.63,25.78,0.2421,38.47,0.0334,136.62
2021-07-08,5287370.0,704066189.2,0.98,6.35,0.93,716.75,0.0,247579727.4,4213631.0,1859265.0,561087103.96,0.0,0.0,100922.0,14.51,0.0,73785.0,0.0,34.16,105053.0,251282.0,0.0,0.0,14.51,100922.0,9.88,56751.0,183449.0,570.27,24.91,0.0,0.0,2.68,2.68,153145552.0,20392861704.32,0.0,20745.83,2.68,27.24,0.2071,31.86,0.0336,133.16
2021-07-09,5238230.0,717742274.6,0.97,6.45,0.92,702.97,0.0,263532484.28,4172255.0,1923314.0,571682380.1,0.0,0.0,16829.0,13.39,0.0,0.0,0.0,23.4,103820.0,171982.0,0.0,0.0,13.39,16829.0,0.0,113777.0,39771.0,558.96,6.69,0.0,0.0,2.65,2.65,153244976.0,20997626611.52,0.0,20504.06,2.65,27.7,0.2053,31.98,0.0333,137.02
2021-07-12,5631807.0,778540999.68,1.05,6.87,0.99,770.96,1.0,289364106.24,4363606.0,2093201.0,603224893.44,0.0,0.0,277047.0,33.69,0.0,0.0,0.0,16.87,262000.0,131796.0,0.0,0.0,33.69,277047.0,0.0,46100.0,92113.0,599.09,10.98,0.0,0.0,2.66,2.66,159688080.0,22075280179.2,0.0,21920.64,2.66,25.66,0.1949,29.21,0.0343,138.24
2021-07-13,5352004.0,740824393.68,1.0,6.45,0.94,741.5,0.0,290261203.2,4406629.0,2096960.0,609965586.18,0.0,0.0,34167.0,3.22,0.0,73007.0,0.0,0.69,6052.0,28104.0,0.0,0.0,3.22,34167.0,10.14,52753.0,75300.0,611.09,10.0,2.17,0.0,2.68,2.68,159889856.0,22131953867.52,15793.0,22175.3,2.68,27.36,0.2005,30.74,0.0326,138.42
2021-07-14,5927049.0,810701762.22,1.1,7.14,1.04,817.98,1.0,361116023.94,4945420.0,2640123.0,676434547.6,0.0,0.0,312957.0,75.08,0.0,0.0,0.0,10.86,544452.0,69308.0,0.0,0.0,75.08,312957.0,0.0,295142.0,1289.0,682.63,0.26,0.0,0.0,3.02,3.02,158935264.0,21739165409.92,0.0,21938.53,3.02,24.8,0.169,27.79,0.0362,136.78
2021-07-15,5980108.0,813533892.32,1.11,7.3,1.05,819.0,1.0,355651412.6,4650532.0,2614315.0,632658373.28,0.0,0.0,4757.0,19.95,0.0,150000.0,0.0,78.44,151430.0,552736.0,0.0,0.0,19.95,4757.0,21.55,253091.0,327238.0,635.3,45.63,0.0,0.0,2.84,2.84,159193312.0,21656658164.48,0.0,21749.3,2.84,24.18,0.1646,27.41,0.0365,136.04
2021-07-16,5501738.0,738333239.6,1.02,6.71,0.97,747.38,0.0,308514527.2,4389793.0,2298916.0,589110220.6,0.0,0.0,193633.0,5.12,0.0,197207.0,0.0,73.37,38500.0,532942.0,0.0,0.0,5.12,193633.0,26.96,78570.0,551106.0,594.73,76.4,0.0,0.0,2.68,2.68,159456544.0,21399068204.8,0.0,21634.04,2.68,25.52,0.1845,29.76,0.0336,134.2
2021-07-19,4984889.0,656310485.74,0.93,6.02,0.88,665.25,0.0,240048700.02,4162850.0,1823247.0,548080831.0,0.0,0.0,79920.0,12.48,0.0,0.0,0.0,45.82,99159.0,319009.0,0.0,0.0,12.48,79920.0,0.0,12146.0,574828.0,555.21,80.29,0.0,0.0,2.54,2.54,159800992.0,21039398606.72,0.0,21375.95,2.53,28.09,0.2127,32.97,0.0304,131.66
2021-07-20,5089731.0,678664731.54,0.95,6.05,0.89,671.67,0.0,260416086.82,4137220.0,1953023.0,551656914.8,0.0,0.0,32000.0,23.42,0.0,0.0,0.0,10.33,187700.0,57630.0,0.0,0.0,23.42,32000.0,0.0,0.0,57924.0,547.52,7.74,0.0,0.0,2.53,2.53,159637776.0,21286101051.84,0.0,21108.1,2.53,27.24,0.2065,31.99,0.0311,133.34
2021-07-21,5007619.0,676829784.04,0.93,5.95,0.88,669.73,0.0,259347576.04,4009778.0,1918819.0,541961594.48,0.0,0.0,10552.0,6.92,0.0,0.0,0.0,25.98,43100.0,200252.0,0.0,0.0,6.92,10552.0,0.0,62258.0,77304.0,536.49,10.27,0.0,0.0,2.45,2.45,159440784.0,21550016365.44,0.0,21288.13,2.46,26.96,0.2074,32.25,0.0306,135.16
2021-07-22,4190230.0,575737602.0,0.75,4.93,0.74,569.36,0.0,260401029.6,3923241.0,1895204.0,539053313.4,0.0,0.0,48934.0,23.47,0.0,3386.0,0.0,20.33,156255.0,157169.0,0.0,0.0,23.47,48934.0,0.46,21698.0,183256.0,534.65,23.47,0.0,0.0,2.4,2.4,159642160.0,21934832784.0,0.0,21679.3,2.41,20.29,0.1939,32.29,0.0256,137.4
