DATE,AUB FP Equity_DX_SI_QTY,AUB FP Equity_DX_SHORT_INTEREST_VALUE,AUB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AUB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AUB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AUB FP Equity_DX_SI_MV,AUB FP Equity_DX_DSS,AUB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AUB FP Equity_DX_SUPPLY_SI_QTY,AUB FP Equity_DX_BROKER_SI_QTY,AUB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AUB FP Equity_DX_BROKER_SI_MV_NEW_x,AUB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AUB FP Equity_DX_SUPPLY_SI_QTY_INC_x,AUB FP Equity_DX_BROKER_SI_MV_INC_x,AUB FP Equity_DX_SUPPLY_SI_MV_NEW,AUB FP Equity_DX_BROKER_SI_QTY_ADD,AUB FP Equity_DX_BROKER_SI_QTY_NEW,AUB FP Equity_DX_SUPPLY_SI_MV_DEC,AUB FP Equity_DX_BROKER_SI_QTY_INC,AUB FP Equity_DX_SUPPLY_SI_QTY_DEC,AUB FP Equity_DX_BROKER_SI_MV_NEW_y,AUB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AUB FP Equity_DX_BROKER_SI_MV_INC_y,AUB FP Equity_DX_SUPPLY_SI_QTY_INC_y,AUB FP Equity_DX_BROKER_SI_MV_ADD,AUB FP Equity_DX_SUPPLY_SI_QTY_ADD,AUB FP Equity_DX_BROKER_SI_QTY_DEC,AUB FP Equity_DX_SUPPLY_SI_MV,AUB FP Equity_DX_BROKER_SI_MV_DEC,AUB FP Equity_DX_SUPPLY_SI_MV_RMV,AUB FP Equity_DX_BROKER_SI_MV_RMV,AUB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AUB FP Equity_DX_UTILIZATION_QUANTITY,AUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AUB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AUB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AUB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AUB FP Equity_DX_ACTIVE_UTILIZATION_MV,AUB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AUB FP Equity_DX_BROKER_SI_CON_RATIO,AUB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AUB FP Equity_DX_DEMAND_SUPPLY_RATIO,AUB FP Equity_PX_LAST
2022-05-05,5142.0,275611.2,0.07,0.63,0.04,0.28,0.0,222011.2,4142.0,4142.0,222011.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.22,0.0,0.0,0.0,0.62,0.62,661858.0,35475588.8,0.0,35.36,0.62,32.73,0.4627,59.06,0.0077,53.6
2022-05-06,4709.0,250047.9,0.07,0.58,0.04,0.26,0.0,196947.9,3709.0,3709.0,196947.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.2,0.02,0.0,0.0,0.56,0.56,653267.0,34688477.7,0.0,34.89,0.56,35.7,0.5409,64.3,0.0072,53.1
2022-05-09,4709.0,240159.0,0.07,0.59,0.04,0.25,0.0,189159.0,3709.0,3709.0,189159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.56,0.56,653955.0,33351705.0,0.0,34.26,0.57,35.72,0.5408,64.28,0.0072,51.0
2022-05-10,3709.0,188417.2,0.05,0.49,0.03,0.19,0.0,137617.2,3709.0,2709.0,188417.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.19,0.06,0.0,0.0,0.56,0.56,654867.0,33267243.6,0.0,33.35,0.56,45.09,0.5048,54.91,0.0056,50.8
2022-05-11,1709.0,88921.47,0.02,0.24,0.01,0.09,0.0,88921.47,1709.0,1709.0,88921.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.09,0.06,0.0,0.0,0.25,0.25,674284.0,35083862.84,0.0,34.77,0.25,0.0,1.0,100.0,0.0025,52.8
2022-05-12,1709.0,87910.99,0.02,0.25,0.01,0.09,0.0,87910.99,1709.0,1709.0,87910.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.25,0.25,674970.0,34720470.43,0.0,35.57,0.26,0.0,1.0,100.0,0.0025,52.2
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.0,0.0,0.09,0.0,0.0,0.0,0.0,676718.0,35663038.6,0.0,35.44,0.0,0.0,0.0,100.0,0.0,52.7
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678231.0,35946243.0,0.0,35.79,0.0,0.0,0.0,0.0,0.0,53.0
2022-05-17,4522.0,241022.6,0.06,0.73,0.03,0.24,0.0,120511.3,2261.0,2261.0,120511.3,0.0,0.0,0.0,0.0,0.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,2261.0,0.0,0.12,0.0,0.0,0.0,0.33,0.33,676795.0,36073173.5,0.0,35.86,0.33,0.0,1.0,100.0,0.0067,53.3
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,2261.0,0.0,0.12,0.0,0.0,0.0,0.0,675475.0,35394890.0,0.0,35.82,0.0,0.0,0.0,0.0,0.0,52.4
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674425.0,35811967.5,0.0,35.48,0.0,0.0,0.0,0.0,0.0,53.1
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676461.0,35717140.8,0.0,35.85,0.0,0.0,0.0,0.0,0.0,52.8
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675510.0,36612642.0,0.0,35.95,0.0,0.0,0.0,0.0,0.0,54.2
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675369.0,35659483.2,0.0,36.21,0.0,0.0,0.0,0.0,0.0,52.8
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675569.0,35670043.2,0.0,35.71,0.0,0.0,0.0,0.0,0.0,52.8
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675569.0,35737600.1,0.0,35.67,0.0,0.0,0.0,0.0,0.0,52.9
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675569.0,36075384.6,0.0,35.86,0.0,0.0,0.0,0.0,0.0,53.4
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675883.0,37376329.9,0.0,36.54,0.0,0.0,0.0,0.0,0.0,55.3
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672461.0,37254339.4,0.0,37.22,0.0,0.0,0.0,0.0,0.0,55.4
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675943.0,37582430.8,0.0,37.53,0.0,0.0,0.0,0.0,0.0,55.6
2022-06-02,3364.0,184347.2,0.05,0.56,0.03,0.19,0.0,92173.6,1682.0,1682.0,92173.6,0.0,0.0,0.0,0.0,0.0,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1682.0,0.0,0.09,0.0,0.0,0.0,0.25,0.25,676158.0,37053458.4,0.0,37.35,0.25,0.0,1.0,100.0,0.005,54.8
2022-06-03,7364.0,394710.4,0.1,1.22,0.06,0.41,0.0,197355.2,3682.0,3682.0,197355.2,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,2000.0,0.0,0.2,0.0,0.0,0.0,0.54,0.54,673433.0,36096008.8,0.0,36.6,0.55,27.27,0.3564,45.74,0.0109,53.6
2022-06-06,5766.0,314247.0,0.08,0.99,0.04,0.32,0.0,113578.0,3682.0,2084.0,200669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,0.2,0.09,0.0,0.0,0.54,0.54,672325.0,36641712.5,0.0,36.31,0.55,34.01,0.3343,35.12,0.0085,54.5
2022-06-07,4130.0,222194.0,0.06,0.73,0.03,0.23,0.0,111097.0,2065.0,2065.0,111097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1617.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.11,0.0,0.0,0.0,0.31,0.31,671435.0,36123203.0,0.0,36.42,0.31,48.05,0.47,48.81,0.0061,53.8
2022-06-08,4130.0,218890.0,0.06,0.7,0.03,0.23,0.0,109445.0,2065.0,2065.0,109445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.31,0.31,671436.0,35586108.0,0.0,35.92,0.31,47.7,0.4701,49.15,0.0061,53.0
2022-06-09,4074.0,212255.4,0.06,0.71,0.03,0.22,0.0,106127.7,2037.0,2037.0,106127.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.11,0.0,0.0,0.0,0.3,0.3,670980.0,34958058.0,0.0,35.4,0.31,48.05,0.4825,50.14,0.0061,52.1
2022-06-10,42.0,2104.2,0.0,0.01,0.0,0.0,0.0,1052.1,21.0,21.0,1052.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.11,0.0,0.0,0.0,0.0,673026.0,33718602.6,0.0,34.63,0.0,0.0,1.0,100.0,0.0001,50.1
2022-06-13,8.0,376.4,0.0,0.0,0.0,0.0,0.0,188.2,4.0,4.0,188.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,673058.0,31667378.9,0.0,33.02,0.0,0.0,1.0,100.0,0.0,47.05
2022-06-14,8.0,376.0,0.0,0.0,0.0,0.0,0.0,188.0,4.0,4.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672873.0,31625031.0,0.0,31.67,0.0,0.0,1.0,100.0,0.0,47.0
2022-06-15,4078.0,195947.9,0.06,0.72,0.03,0.19,0.0,97973.95,2039.0,2039.0,97973.95,0.0,0.0,1008.0,0.1,0.0,0.0,0.0,0.0,2035.0,0.0,0.0,0.0,0.1,1008.0,0.0,1027.0,0.0,0.1,0.0,0.0,0.0,0.3,0.3,669018.0,32146314.9,0.0,31.71,0.3,0.0,1.0,100.0,0.0061,48.05
2022-06-16,4078.0,189627.0,0.06,0.71,0.03,0.19,0.0,94813.5,2039.0,2039.0,94813.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.3,667725.0,31049212.5,0.0,31.64,0.3,0.0,1.0,100.0,0.0061,46.5
2022-06-17,2200.0,104940.0,0.03,0.38,0.02,0.1,0.0,104940.0,2200.0,2200.0,104940.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,0.1,0.0,2039.0,0.0,0.0,0.0,0.0,0.1,2200.0,2039.0,0.1,0.1,0.0,0.0,0.33,0.33,669950.0,31956615.0,0.0,31.49,0.32,0.0,1.0,100.0,0.0033,47.7
2022-06-20,2200.0,103840.0,0.03,0.39,0.02,0.1,0.0,103840.0,2200.0,2200.0,103840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.33,0.33,670050.0,31626360.0,0.0,31.83,0.33,0.0,1.0,100.0,0.0033,47.2
2022-06-21,6198.0,294405.0,0.09,1.15,0.05,0.29,0.0,199452.5,4199.0,4199.0,199452.5,0.0,0.0,0.0,0.0,0.0,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,1999.0,0.0,0.2,0.0,0.0,0.0,0.62,0.62,668091.0,31734322.5,0.0,31.63,0.62,35.67,0.5411,64.33,0.0092,47.5
2022-06-22,6198.0,290066.4,0.09,1.16,0.05,0.29,0.0,196513.2,4199.0,4199.0,196513.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.62,0.62,671155.0,31410054.0,0.0,31.72,0.62,35.49,0.5421,64.51,0.0092,46.8
2022-06-23,5294.0,251465.0,0.07,0.98,0.04,0.25,0.0,125732.5,2647.0,2647.0,125732.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.0,0.12,0.07,0.0,0.0,0.39,0.39,670648.0,31855780.0,0.0,31.62,0.39,16.79,0.7206,83.21,0.0079,47.5
2022-06-24,818.0,38895.9,0.01,0.15,0.01,0.04,0.0,19447.95,409.0,409.0,19447.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,2238.0,0.02,0.11,0.0,0.0,0.06,0.06,667134.0,31722221.7,0.0,31.71,0.06,0.0,1.0,100.0,0.0012,47.55
2022-06-27,3988.0,192819.8,0.06,0.71,0.03,0.19,0.0,96409.9,1994.0,1994.0,96409.9,0.0,0.0,198.0,0.08,0.0,0.0,0.0,0.0,1585.0,0.0,0.0,0.0,0.08,198.0,0.0,1387.0,0.0,0.09,0.0,0.0,0.0,0.3,0.3,666397.0,32220294.95,0.0,31.89,0.3,0.0,1.0,100.0,0.006,48.35
2022-06-28,3988.0,192819.8,0.06,0.71,0.03,0.19,0.0,96409.9,1994.0,1994.0,96409.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.3,665201.0,32162468.35,0.0,32.22,0.3,0.0,1.0,100.0,0.006,48.35
2022-06-29,974.0,47044.2,0.01,0.18,0.01,0.05,0.0,23522.1,487.0,487.0,23522.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0,0.02,0.07,0.0,0.0,0.07,0.07,677111.0,32704461.3,0.0,32.78,0.07,0.0,1.0,100.0,0.0014,48.3
2022-06-30,957.0,46318.8,0.01,0.16,0.01,0.05,0.0,22748.0,487.0,470.0,23570.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.02,0.0,0.0,0.0,0.07,0.07,664106.0,32142730.4,0.0,32.11,0.07,0.0,1.0,100.0,0.0014,48.4
2022-07-01,928.0,44822.4,0.01,0.16,0.01,0.05,0.0,22411.2,464.0,464.0,22411.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.02,0.0,0.0,0.0,0.07,0.07,667457.0,32238173.1,0.0,32.31,0.07,0.0,1.0,100.0,0.0014,48.3
2022-07-04,3884.0,186432.0,0.05,0.64,0.03,0.19,0.0,93216.0,1942.0,1942.0,93216.0,0.0,0.0,88.0,0.07,0.0,0.0,0.0,0.0,1478.0,0.0,0.0,0.0,0.07,88.0,0.0,1390.0,0.0,0.09,0.0,0.0,0.0,0.29,0.29,666635.0,31998480.0,0.0,32.13,0.29,0.0,1.0,100.0,0.0058,48.0
2022-07-05,3884.0,182548.0,0.05,0.66,0.03,0.19,0.0,91274.0,1942.0,1942.0,91274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.29,0.29,664217.0,31218199.0,0.0,31.73,0.3,0.0,1.0,100.0,0.0058,47.0
2022-07-06,988.0,47720.4,0.01,0.17,0.01,0.05,0.0,23860.2,494.0,494.0,23860.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1448.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.02,0.07,0.0,0.0,0.07,0.07,669786.0,32350663.8,0.0,31.84,0.07,0.0,1.0,100.0,0.0015,48.3
2022-07-07,948.0,47684.4,0.01,0.16,0.01,0.05,0.0,23842.2,474.0,474.0,23842.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.02,0.0,0.0,0.0,0.07,0.07,669806.0,33691241.8,0.0,32.87,0.07,0.0,1.0,100.0,0.0014,50.3
2022-07-08,3864.0,194359.2,0.05,0.65,0.03,0.19,0.0,97179.6,1932.0,1932.0,97179.6,0.0,0.0,68.0,0.07,0.0,0.0,0.0,0.0,1458.0,0.0,0.0,0.0,0.07,68.0,0.0,1390.0,0.0,0.1,0.0,0.0,0.0,0.29,0.29,668045.0,33602663.5,0.0,33.6,0.29,0.0,1.0,100.0,0.0058,50.3
2022-07-11,5364.0,277318.8,0.07,0.89,0.04,0.27,0.0,177434.4,3432.0,3432.0,177434.4,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1500.0,0.0,0.17,0.0,0.0,0.0,0.51,0.51,666249.0,34445073.3,0.0,33.94,0.51,27.95,0.5972,72.05,0.008,51.7
2022-07-12,2436.0,122530.8,0.03,0.42,0.02,0.13,0.0,98990.4,1968.0,1968.0,98990.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.0,0.1,0.07,0.0,0.0,0.29,0.29,667742.0,33587422.6,0.0,34.2,0.3,38.83,0.525,61.17,0.0036,50.3
2022-07-13,2436.0,122774.4,0.03,0.44,0.02,0.12,0.0,99187.2,1968.0,1968.0,99187.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.29,0.29,667742.0,33654196.8,0.0,33.61,0.29,38.13,0.5282,61.87,0.0036,50.4
2022-07-14,2372.0,118244.2,0.03,0.43,0.02,0.12,0.0,96509.6,1936.0,1936.0,96509.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.1,0.0,0.0,0.0,0.29,0.29,667829.0,33291275.65,0.0,33.57,0.29,36.57,0.5361,63.43,0.0035,49.85
2022-07-15,6938.0,350369.0,0.1,1.3,0.05,0.35,0.0,175184.5,3469.0,3469.0,175184.5,0.0,0.0,144.0,0.08,0.0,0.0,0.0,0.0,1533.0,0.0,0.0,0.0,0.08,144.0,0.0,1389.0,0.0,0.17,0.0,0.0,0.0,0.52,0.52,666620.0,33664310.0,0.0,33.35,0.51,43.48,0.5085,56.52,0.0104,50.5
2022-07-18,3938.0,201625.6,0.05,0.75,0.03,0.2,0.0,100812.8,1969.0,1969.0,100812.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.1,0.08,0.0,0.0,0.29,0.29,668134.0,34208460.8,0.0,33.88,0.29,0.0,1.0,100.0,0.0059,51.2
2022-07-19,884.0,44995.6,0.01,0.17,0.01,0.04,0.0,22497.8,442.0,442.0,22497.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.02,0.08,0.0,0.0,0.07,0.07,669252.0,34064926.8,0.0,34.17,0.07,0.0,1.0,100.0,0.0013,50.9
2022-07-20,880.0,44264.0,0.01,0.18,0.01,0.05,0.0,22132.0,440.0,440.0,22132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.02,0.0,0.0,0.0,0.07,0.07,669274.0,33664482.2,0.0,33.97,0.07,0.0,1.0,100.0,0.0013,50.3
2022-07-21,850.0,44115.0,0.01,0.17,0.01,0.04,0.0,22057.5,425.0,425.0,22057.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.02,0.0,0.0,0.0,0.06,0.06,669289.0,34736099.1,0.0,34.06,0.06,0.0,1.0,100.0,0.0013,51.9
2022-07-22,850.0,44030.0,0.01,0.17,0.01,0.04,0.0,22015.0,425.0,425.0,22015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.06,669306.0,34670050.8,0.0,34.7,0.06,0.0,1.0,100.0,0.0013,51.8
2022-07-25,3782.0,192882.0,0.05,0.76,0.03,0.2,0.0,96441.0,1891.0,1891.0,96441.0,0.0,0.0,166.0,0.08,0.0,0.0,0.0,0.0,1466.0,0.0,0.0,0.0,0.08,166.0,0.0,1300.0,0.0,0.1,0.0,0.0,0.0,0.28,0.28,667840.0,34059840.0,0.0,34.4,0.28,0.0,1.0,100.0,0.0056,51.0
2022-07-26,3782.0,192882.0,0.05,0.79,0.03,0.19,0.0,96441.0,1891.0,1891.0,96441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.28,0.28,667819.0,34058769.0,0.0,34.12,0.28,0.0,1.0,100.0,0.0056,51.0
2022-07-27,864.0,44928.0,0.01,0.19,0.01,0.04,0.0,22464.0,432.0,432.0,22464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,0.02,0.08,0.0,0.0,0.06,0.06,669520.0,34815040.0,0.0,34.36,0.06,0.0,1.0,100.0,0.0013,52.0
2022-07-28,864.0,45446.4,0.01,0.2,0.01,0.04,0.0,22723.2,432.0,432.0,22723.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.06,0.06,669489.0,35215121.4,0.0,34.92,0.06,0.0,1.0,100.0,0.0013,52.6
2022-07-29,1701.0,88281.9,0.02,0.39,0.01,0.09,0.0,88281.9,1701.0,1701.0,88281.9,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.02,1269.0,432.0,0.0,0.0,0.07,0.0,0.0,1701.0,0.0,0.09,0.0,0.0,0.0,0.25,0.25,668287.0,34684095.3,0.0,34.93,0.25,0.0,1.0,100.0,0.0025,51.9
2022-08-01,3402.0,179625.6,0.05,0.77,0.03,0.18,0.0,89812.8,1701.0,1701.0,89812.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.25,0.25,669625.0,35356200.0,0.0,34.94,0.26,0.0,1.0,100.0,0.0051,52.8
2022-08-02,4132.0,209079.2,0.06,0.93,0.03,0.22,0.0,27425.2,3590.0,542.0,181654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1889.0,1159.0,0.19,0.06,0.0,0.0,0.53,0.53,668306.0,33816283.6,0.0,34.79,0.53,46.71,0.5022,53.29,0.0062,50.6
2022-08-03,2182.0,113027.6,0.03,0.49,0.02,0.11,0.0,24915.8,1729.0,481.0,89562.2,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.1,0.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.09,0.01,0.0,0.0,0.26,0.26,670189.0,34715790.2,0.0,34.23,0.26,1.36,0.9731,98.64,0.0032,51.8
2022-08-04,876.0,46165.2,0.01,0.2,0.01,0.05,0.0,23820.4,452.0,452.0,23820.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.02,0.0,0.0,0.0,0.07,0.07,671368.0,35381093.6,0.0,34.94,0.07,3.32,0.9357,96.68,0.0013,52.7
