DATE,DIM FP Equity_DX_SI_QTY,DIM FP Equity_DX_SHORT_INTEREST_VALUE,DIM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,DIM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,DIM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,DIM FP Equity_DX_SI_MV,DIM FP Equity_DX_DSS,DIM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,DIM FP Equity_DX_SUPPLY_SI_QTY,DIM FP Equity_DX_BROKER_SI_QTY,DIM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,DIM FP Equity_DX_BROKER_SI_MV_NEW_x,DIM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,DIM FP Equity_DX_SUPPLY_SI_QTY_INC_x,DIM FP Equity_DX_BROKER_SI_MV_INC_x,DIM FP Equity_DX_SUPPLY_SI_MV_NEW,DIM FP Equity_DX_BROKER_SI_QTY_ADD,DIM FP Equity_DX_BROKER_SI_QTY_NEW,DIM FP Equity_DX_SUPPLY_SI_MV_DEC,DIM FP Equity_DX_BROKER_SI_QTY_INC,DIM FP Equity_DX_SUPPLY_SI_QTY_DEC,DIM FP Equity_DX_BROKER_SI_MV_NEW_y,DIM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,DIM FP Equity_DX_BROKER_SI_MV_INC_y,DIM FP Equity_DX_SUPPLY_SI_QTY_INC_y,DIM FP Equity_DX_BROKER_SI_MV_ADD,DIM FP Equity_DX_SUPPLY_SI_QTY_ADD,DIM FP Equity_DX_BROKER_SI_QTY_DEC,DIM FP Equity_DX_SUPPLY_SI_MV,DIM FP Equity_DX_BROKER_SI_MV_DEC,DIM FP Equity_DX_SUPPLY_SI_MV_RMV,DIM FP Equity_DX_BROKER_SI_MV_RMV,DIM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,DIM FP Equity_DX_UTILIZATION_QUANTITY,DIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,DIM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,DIM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,DIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,DIM FP Equity_DX_ACTIVE_UTILIZATION_MV,DIM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,DIM FP Equity_DX_BROKER_SI_CON_RATIO,DIM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,DIM FP Equity_DX_DEMAND_SUPPLY_RATIO,DIM FP Equity_PX_LAST
2012-06-07,12631.0,715769.2,0.35,1.2,0.07,0.75,0.0,489098.56,4500.0,8631.0,255004.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,100.0,1.36,0.0,0.0,0.0,0.0,100.0,28.94,0.3217,46.47,0.0381,59.27
2012-06-08,10131.0,559086.47,0.28,0.99,0.06,0.59,0.0,338343.61,4500.0,6131.0,248335.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.27,0.15,0.0,0.0,100.0,1.48,0.0,0.0,0.0,0.0,100.0,16.59,0.4632,64.64,0.0334,57.72
2012-06-11,10131.0,566641.69,0.28,0.98,0.06,0.59,0.0,342915.82,4500.0,6131.0,251691.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,100.0,1.48,0.0,0.0,0.0,0.0,100.0,16.17,0.4727,65.55,0.0334,58.5
2012-06-12,10131.0,551531.24,0.28,1.02,0.06,0.59,0.0,333771.4,4500.0,6131.0,244979.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,100.0,1.36,0.0,0.0,0.0,0.0,100.0,16.6,0.4631,64.63,0.0306,56.94
2012-06-13,9131.0,485392.96,0.25,0.9,0.05,0.51,0.0,272757.78,4500.0,5131.0,239214.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.26,0.06,0.0,0.0,100.0,1.35,0.0,0.0,0.0,0.0,100.0,12.53,0.6269,77.55,0.0275,55.6
2012-06-14,9131.0,482861.24,0.25,0.9,0.05,0.51,0.0,271335.12,4500.0,5131.0,237966.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,1.4,0.0,0.0,0.0,0.0,100.0,12.35,0.6312,77.87,0.0284,55.31
2012-06-15,9131.0,483559.64,0.25,0.89,0.05,0.51,0.0,271727.58,4500.0,5131.0,238311.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,1.41,0.0,0.0,0.0,0.0,100.0,12.28,0.6327,77.98,0.0285,55.39
2012-06-18,9131.0,483559.64,0.25,0.9,0.05,0.51,0.0,271727.58,4500.0,5131.0,238311.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,100.0,1.41,0.0,0.0,0.0,0.0,100.0,12.3,0.6325,77.97,0.0285,55.39
2012-06-19,8652.0,458937.25,0.24,0.9,0.05,0.48,0.0,246760.99,4021.0,4652.0,213290.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,0.22,0.03,0.0,0.0,100.0,1.26,0.0,0.0,0.0,0.0,100.0,13.56,0.7578,85.98,0.027,55.48
2012-06-20,8759.0,477425.83,0.24,0.97,0.05,0.49,0.0,259398.28,4021.0,4759.0,219172.19,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.22,0.0,0.0,0.0,100.0,1.25,0.0,0.0,0.0,0.0,100.0,12.95,0.7292,84.37,0.0273,57.01
2012-06-21,8652.0,472007.2,0.24,1.01,0.05,0.49,0.0,253788.43,4021.0,4652.0,219364.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.23,0.01,0.0,0.0,100.0,1.25,0.0,0.0,0.0,0.0,100.0,13.55,0.7579,86.0,0.027,57.06
2012-06-22,8652.0,471510.87,0.24,1.04,0.05,0.49,0.0,253521.56,4021.0,4652.0,219133.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,100.0,1.25,0.0,0.0,0.0,0.0,100.0,13.58,0.7576,85.97,0.027,57.0
2012-06-25,3914.0,211132.09,0.11,0.47,0.02,0.22,0.0,123151.39,1652.0,2283.0,89113.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,2369.0,0.09,0.14,0.0,0.0,100.0,0.52,0.0,0.0,0.0,0.0,100.0,27.64,0.5869,71.44,0.0122,56.42
2012-06-26,3914.0,209560.39,0.11,0.48,0.02,0.22,0.0,122234.64,1652.0,2283.0,88450.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,0.52,0.0,0.0,0.0,0.0,100.0,27.79,0.5855,71.29,0.0122,56.0
2012-06-27,3914.0,210495.92,0.11,0.49,0.02,0.22,0.0,122780.33,1671.0,2283.0,89866.81,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,0.52,0.0,0.0,0.0,0.0,100.0,27.55,0.5877,71.53,0.0122,56.25
2012-06-28,3914.0,216296.26,0.11,0.53,0.02,0.22,0.0,126163.61,1652.0,2283.0,91293.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,100.0,0.52,0.0,0.0,0.0,0.0,100.0,27.11,0.5918,71.99,0.0122,57.8
2012-06-29,4090.0,226022.4,0.11,0.57,0.02,0.24,0.0,135889.75,1828.0,2459.0,101019.3,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,176.0,0.0,0.11,0.0,0.0,0.0,0.57,0.57,318928.0,17624663.33,0.0,18.3,0.57,32.84,0.5476,66.3,0.0128,57.8
2012-07-02,4104.0,241274.92,0.11,0.59,0.02,0.24,0.0,145388.13,1842.0,2473.0,108291.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.11,0.0,0.0,0.0,13.62,0.57,11685.0,686963.32,0.0,0.68,13.52,32.13,0.553,67.06,0.0128,61.49
2012-07-03,4104.0,239352.26,0.11,0.52,0.02,0.25,0.0,144229.56,1842.0,2473.0,107428.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,13.62,0.57,11685.0,681489.07,0.0,0.72,13.64,33.6,0.5426,65.55,0.0128,61.0
2012-07-04,4104.0,238959.88,0.11,0.54,0.02,0.25,0.0,143993.12,1842.0,2473.0,107252.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,13.62,0.57,11685.0,680371.87,0.0,0.72,13.54,33.54,0.5431,65.62,0.0128,60.9
2012-07-05,4104.0,237154.93,0.11,0.7,0.02,0.25,0.0,142905.49,1842.0,2473.0,106442.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,13.62,0.58,11685.0,675232.77,0.0,0.72,13.51,33.66,0.5423,65.5,0.0129,60.44
2012-07-06,4104.0,234643.69,0.11,0.71,0.02,0.25,0.0,131329.57,1842.0,2297.0,105315.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.11,0.01,0.0,0.0,13.62,0.58,11685.0,668082.73,0.0,0.71,13.55,33.55,0.5429,65.6,0.0129,59.8
2012-07-09,3928.0,225294.55,0.11,0.7,0.02,0.24,0.0,131746.84,1645.0,2297.0,94350.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,12.34,0.53,11685.0,670205.4,21.0,0.7,12.35,28.02,0.5837,71.07,0.0126,59.99
2012-07-10,2928.0,168386.41,0.08,0.52,0.02,0.18,0.0,132098.22,666.0,2297.0,38301.01,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1000.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,5.39,0.21,11685.0,671992.91,0.0,0.7,5.37,28.08,0.5831,71.0,0.0094,60.15
2012-07-11,1928.0,112130.87,0.05,0.34,0.01,0.12,0.0,74618.21,666.0,1283.0,38734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,0.04,0.06,0.0,0.0,5.39,0.21,11685.0,679589.84,0.0,0.7,5.39,48.93,0.4843,49.46,0.0062,60.83
2012-07-12,1914.0,111225.14,0.05,0.34,0.01,0.12,0.0,74556.87,652.0,1283.0,37888.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.21,0.0,0.0,0.0,0.0,100.0,49.16,0.484,49.2,0.0062,60.78
2012-07-13,1914.0,111627.73,0.05,0.36,0.01,0.12,0.0,74826.74,652.0,1283.0,38025.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.21,0.0,0.0,0.0,0.0,100.0,49.09,0.4841,49.27,0.0062,61.0
2012-07-16,1914.0,114061.58,0.05,0.35,0.01,0.12,0.0,76458.21,652.0,1283.0,38854.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,100.0,0.22,0.0,0.0,0.0,0.0,100.0,48.66,0.4843,49.72,0.0065,62.33
2012-07-17,1973.0,120539.19,0.05,0.35,0.01,0.12,0.0,78384.08,711.0,1283.0,43438.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.04,0.0,0.0,0.0,0.23,0.23,305230.0,18647834.95,0.0,19.08,0.23,46.48,0.4452,47.65,0.0064,63.9
2012-07-18,1973.0,123557.39,0.05,0.33,0.01,0.13,0.0,84041.57,711.0,1342.0,44525.75,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.23,0.23,304529.0,19070860.89,0.0,19.5,0.23,46.52,0.4459,47.69,0.0065,65.5
2012-07-19,1973.0,124689.21,0.05,0.35,0.01,0.13,0.0,84811.42,711.0,1342.0,44933.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.23,0.23,304529.0,19245555.8,0.0,19.97,0.23,46.87,0.4454,47.3,0.0065,66.1
2012-07-20,1973.0,118954.64,0.05,0.35,0.01,0.13,0.0,80910.86,711.0,1342.0,42867.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,4.63,0.23,14640.0,882663.94,0.0,0.98,4.6,45.85,0.4434,48.06,0.0065,63.06
2012-07-23,1973.0,115521.44,0.05,0.34,0.01,0.12,0.0,78575.66,711.0,1342.0,41629.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,4.63,0.23,14640.0,857189.02,0.0,0.93,4.62,46.16,0.4416,47.54,0.0065,61.24
2012-07-24,1973.0,119124.42,0.05,0.34,0.01,0.12,0.0,81026.34,800.0,1342.0,48301.84,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,5.21,0.26,14551.0,878550.11,0.0,0.9,5.19,46.26,0.4439,47.71,0.0065,63.15
2012-07-25,3062.0,199073.95,0.08,0.51,0.02,0.2,0.0,158049.9,1782.0,2431.0,115855.58,0.0,0.0,1000.0,0.07,0.0,0.0,0.0,0.0,1089.0,18.0,0.0,0.0,0.07,1000.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,10.9,0.58,14569.0,947194.13,0.0,0.91,10.92,26.91,0.3181,42.42,0.01,68.0
2012-07-26,3044.0,196157.49,0.08,0.49,0.02,0.21,0.0,155495.41,1752.0,2413.0,112900.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.12,0.0,0.0,0.0,10.71,0.58,14599.0,940769.76,0.0,0.98,10.76,25.8,0.326,43.79,0.01,67.4
2012-07-27,7601.0,491267.2,0.21,1.22,0.04,0.51,0.0,235324.81,5233.0,3641.0,338218.82,0.0,0.0,2152.0,0.0,0.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.0,0.08,1329.0,30.0,0.35,0.0,0.0,0.0,1.72,1.72,298865.0,19316217.89,0.0,20.14,1.72,24.26,0.2096,26.75,0.025,67.6
2012-07-30,9601.0,617777.2,0.26,1.57,0.06,0.65,0.0,448485.27,5233.0,6970.0,336717.85,0.0,0.0,0.0,0.14,0.0,1329.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.14,0.0,0.1,0.0,0.0,0.35,0.0,0.0,0.0,26.59,1.71,14447.0,929593.5,0.0,0.99,26.46,19.97,0.2868,45.58,0.0315,67.3
2012-07-31,8423.0,541898.15,0.23,1.36,0.05,0.58,0.0,370057.96,5262.0,5752.0,338533.55,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,40.0,0.0,0.0,1258.0,0.35,0.08,0.0,0.0,26.68,1.72,14458.0,930163.07,0.0,0.97,26.76,23.59,0.2302,34.33,0.0275,67.29
2012-08-01,8879.0,574036.57,0.24,1.42,0.05,0.6,0.0,401353.65,4361.0,6208.0,281943.18,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.06,1469.0,901.0,0.0,0.0,0.09,0.0,0.0,0.0,1013.0,0.29,0.07,0.0,0.0,23.06,1.42,14547.0,940478.66,0.0,0.99,22.95,22.5,0.3665,54.71,0.0289,67.62
2012-08-02,9080.0,585989.67,0.25,1.42,0.05,0.62,0.0,413613.2,4361.0,6409.0,281442.84,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.3,0.0,0.0,0.0,23.06,1.42,14547.0,938809.67,0.0,0.99,22.92,21.91,0.3443,52.9,0.0296,67.5
2012-08-03,9080.0,592500.67,0.25,1.36,0.05,0.61,0.0,418208.9,4873.0,6409.0,317979.71,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,411.0,0.0,0.33,0.0,0.0,0.0,25.09,1.54,14547.0,949240.89,0.0,0.96,25.42,21.39,0.3457,53.21,0.0287,68.25
2012-08-06,9132.0,619904.22,0.25,1.35,0.05,0.62,0.0,438589.7,4721.0,6461.0,320473.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,52.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,100.0,1.54,0.0,0.0,0.0,0.0,100.0,21.52,0.3366,52.23,0.0298,71.0
2012-08-07,8980.0,609586.06,0.25,1.3,0.05,0.63,0.0,428271.54,4721.0,6309.0,320473.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.34,0.01,0.0,0.0,100.0,1.53,0.0,0.0,0.0,0.0,100.0,22.69,0.3462,52.63,0.0291,71.0
2012-08-08,10964.0,737451.51,0.3,1.58,0.06,0.76,0.0,334960.65,6193.0,4980.0,416548.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1841.0,0.0,0.0,0.0,0.0,0.0,3313.0,1329.0,0.44,0.1,0.0,0.0,100.0,1.96,0.0,0.0,0.0,0.0,100.0,40.33,0.3397,40.83,0.0347,70.35
2012-08-09,10333.0,689279.71,0.28,1.51,0.06,0.73,0.0,553198.16,5562.0,8293.0,371022.33,0.0,0.0,0.0,0.0,0.0,3313.0,0.0,0.05,0.0,631.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.39,0.0,0.0,0.0,100.0,1.76,0.0,0.0,0.0,0.0,100.0,39.57,0.3437,42.11,0.0327,69.77
2012-08-10,10534.0,700472.02,0.29,1.55,0.06,0.74,0.0,551453.81,5763.0,8293.0,383218.17,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,1.81,0.0,0.0,0.0,0.0,100.0,39.69,0.3434,41.95,0.033,69.55
2012-08-13,9924.0,652793.07,0.27,1.45,0.06,0.69,0.0,488937.01,6013.0,7433.0,395530.51,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,860.0,0.42,0.06,0.0,0.0,100.0,1.87,0.0,0.0,0.0,0.0,100.0,44.46,0.4181,46.7,0.0309,68.8
2012-08-14,10174.0,669626.97,0.28,1.72,0.06,0.7,0.0,505675.64,6013.0,7683.0,395760.46,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.41,0.0,0.0,0.0,100.0,1.87,0.0,0.0,0.0,0.0,100.0,43.19,0.3927,45.04,0.0317,68.84
2012-08-15,10174.0,665346.96,0.28,1.72,0.06,0.7,0.0,502443.55,6013.0,7683.0,393230.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,100.0,1.87,0.0,0.0,0.0,0.0,100.0,43.18,0.3927,45.07,0.0316,68.4
2012-08-16,10174.0,657565.12,0.28,1.72,0.06,0.7,0.0,496567.02,6013.0,7683.0,388631.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,100.0,1.86,0.0,0.0,0.0,0.0,100.0,43.52,0.3928,44.75,0.0315,67.6
2012-08-17,9116.0,579597.23,0.25,1.55,0.05,0.62,0.0,421218.92,5941.0,6625.0,377730.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1058.0,0.0,0.0,0.0,0.0,0.0,986.0,1058.0,0.4,0.08,0.0,0.0,100.0,1.75,0.0,0.0,0.0,0.0,100.0,35.63,0.3894,50.81,0.0268,66.5
2012-08-20,8385.0,527909.15,0.23,1.42,0.05,0.56,0.0,371078.89,5941.0,5894.0,374037.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.0,0.39,0.06,0.0,0.0,100.0,1.74,0.0,0.0,0.0,0.0,100.0,26.73,0.4134,58.02,0.0246,65.85
2012-08-21,8385.0,528309.99,0.23,1.4,0.05,0.56,0.0,371360.65,6065.0,5894.0,382134.78,0.0,0.0,444.0,0.0,0.0,0.0,0.0,0.05,0.0,731.0,0.0,0.0,0.0,444.0,0.0,411.0,0.0,0.4,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,26.66,0.4142,58.12,0.0246,65.9
2012-08-22,8385.0,528309.99,0.23,1.39,0.05,0.56,0.0,371360.65,6065.0,5894.0,382134.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,26.35,0.416,58.41,0.0246,65.9
2012-08-23,8385.0,528309.99,0.23,1.38,0.05,0.56,0.0,371360.65,6065.0,5894.0,382134.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,26.53,0.4152,58.26,0.0246,65.9
2012-08-24,8385.0,530795.21,0.23,1.38,0.05,0.56,0.0,373107.57,6065.0,5894.0,383932.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,26.58,0.4146,58.18,0.0246,66.21
2012-08-27,8385.0,541136.94,0.23,1.46,0.05,0.56,0.0,380377.0,6065.0,5894.0,391412.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,26.75,0.4129,57.96,0.0246,67.5
2012-08-28,8990.0,579321.88,0.25,1.59,0.05,0.61,0.0,418800.1,6065.0,6499.0,390832.84,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.41,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,24.12,0.3474,52.53,0.0263,67.4
2012-08-29,8385.0,540255.09,0.23,1.64,0.05,0.57,0.0,379757.12,6065.0,5894.0,390774.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.41,0.04,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,27.02,0.4102,57.59,0.0246,67.39
2012-08-30,8385.0,547550.42,0.23,1.67,0.05,0.57,0.0,384885.17,6065.0,5894.0,396051.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,27.09,0.4096,57.51,0.0246,68.3
2012-08-31,8111.0,535086.3,0.22,1.65,0.05,0.56,0.0,291919.23,7260.0,4425.0,478945.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,1469.0,0.5,0.09,0.0,0.0,22.78,2.13,24605.0,1623202.87,0.0,1.68,22.76,35.12,0.3675,48.8,0.0238,69.0
2012-09-03,9825.0,660747.1,0.27,2.04,0.06,0.68,0.0,493223.33,7078.0,7334.0,476006.92,0.0,0.0,0.0,0.12,0.0,1195.0,0.0,0.01,1714.0,182.0,0.0,0.0,0.12,0.0,0.09,0.0,0.0,0.49,0.0,0.0,0.0,22.34,2.07,24605.0,1654725.94,0.0,1.7,22.41,38.17,0.3937,49.44,0.0287,70.34
2012-09-04,9812.0,660435.7,0.27,2.06,0.06,0.69,0.0,492769.03,7065.0,7321.0,475537.93,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,1000.0,1013.0,0.0,0.0,0.07,0.0,0.0,1000.0,1013.0,0.5,0.07,0.0,0.0,22.31,2.07,24605.0,1656137.42,0.0,1.73,22.31,24.44,0.3319,48.81,0.0287,70.4
2012-09-05,11471.0,774623.78,0.31,2.61,0.07,0.81,0.0,606409.34,7065.0,8980.0,477091.54,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,22.31,2.07,24605.0,1661548.1,0.0,1.73,22.31,39.02,0.3301,39.53,0.0336,70.63
2012-09-06,11471.0,775610.85,0.31,2.91,0.07,0.81,0.0,607182.06,7065.0,8980.0,477699.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,22.31,2.07,24605.0,1663665.32,0.0,1.74,22.31,39.12,0.3302,39.46,0.0335,70.72
