DATE,HLT FP Equity_DX_DSS,HLT FP Equity_PX_LAST
2010-04-15,1.0,39.06
2010-04-16,1.0,38.89
2010-04-19,1.0,38.81
2010-04-20,1.0,39.08
2010-04-21,1.0,38.97
2010-04-22,1.0,38.55
2010-04-23,1.0,38.45
2010-04-26,1.0,38.77
2010-04-27,1.0,38.01
2010-04-28,1.0,37.7
2010-04-29,1.0,38.03
2010-04-30,1.0,37.85
2010-05-03,1.0,37.87
2010-05-04,1.0,37.7
2010-05-05,1.0,37.6
2010-05-06,1.0,37.64
2010-05-07,1.0,36.18
2010-05-10,1.0,37.46
2010-05-11,1.0,37.72
2010-05-12,1.0,37.94
2010-05-13,1.0,38.08
2010-05-14,1.0,37.55
2010-05-17,1.0,37.65
2010-05-18,1.0,37.63
2010-05-19,1.0,37.08
2010-05-20,1.0,36.43
2010-05-21,2.0,35.62
2010-05-24,2.0,36.01
2010-05-25,1.0,35.49
2010-05-26,1.0,36.09
2010-05-27,1.0,36.65
2010-05-28,1.0,36.93
2010-05-31,1.0,37.08
2010-06-01,1.0,37.38
2010-06-02,1.0,37.83
2010-06-03,1.0,38.38
2010-06-04,1.0,38.11
2010-06-07,1.0,37.75
2010-06-08,1.0,37.56
2010-06-09,1.0,37.97
2010-06-10,1.0,38.33
2010-06-11,1.0,38.49
2010-06-14,1.0,38.63
2010-06-15,1.0,38.83
2010-06-16,1.0,39.1
2010-06-17,1.0,38.91
2010-06-18,1.0,38.64
2010-06-21,1.0,38.85
2010-06-22,1.0,39.01
2010-06-23,1.0,38.73
2010-06-24,0.0,38.57
2010-06-25,0.0,38.35
2010-06-28,0.0,38.67
2010-06-29,0.0,38.29
2010-06-30,0.0,38.57
2010-07-01,0.0,37.46
2010-07-02,0.0,37.18
2010-07-05,0.0,36.97
2010-07-06,0.0,37.45
2010-07-07,0.0,37.53
2010-07-08,0.0,37.85
2010-07-09,0.0,38.12
2010-07-12,0.0,38.35
2010-07-13,0.0,38.6
2010-07-14,0.0,38.8
2010-07-15,0.0,38.77
2010-07-16,0.0,37.85
2010-07-19,0.0,37.64
2010-07-20,0.0,37.46
2010-07-21,0.0,37.22
2010-07-22,0.0,37.6
2010-07-23,0.0,37.13
2010-07-26,0.0,36.81
2010-07-27,0.0,36.67
2010-07-28,0.0,36.83
2010-07-29,0.0,36.78
2010-07-30,0.0,36.61
2010-08-02,0.0,37.17
2010-08-03,0.0,37.38
2010-08-04,0.0,37.33
2010-08-05,0.0,37.62
2010-08-06,0.0,37.35
2010-08-09,0.0,37.82
2010-08-10,0.0,38.18
2010-08-11,0.0,37.92
2010-08-12,0.0,38.25
2010-08-13,0.0,38.53
2010-08-16,0.0,38.57
2010-08-17,0.0,38.54
2010-08-18,0.0,38.72
2010-08-19,0.0,38.42
2010-08-20,0.0,38.44
2010-08-23,0.0,38.68
2010-08-24,0.0,38.19
2010-08-25,0.0,38.16
2010-08-26,0.0,38.2
2010-08-27,0.0,38.47
2010-08-30,0.0,38.75
2010-08-31,0.0,38.62
2010-09-01,0.0,39.22
2010-09-02,0.0,39.13
2010-09-03,0.0,39.25
2010-09-06,0.0,39.31
2010-09-07,0.0,39.65
2010-09-08,0.0,39.95
2010-09-09,0.0,40.17
2010-09-10,0.0,40.3
2010-09-13,0.0,39.26
2010-09-14,0.0,39.29
2010-09-15,0.0,39.09
2010-09-16,0.0,38.67
2010-09-17,0.0,38.83
2010-09-20,0.0,39.07
2010-09-21,0.0,38.87
2010-09-22,0.0,38.29
2010-09-23,0.0,38.36
2010-09-24,0.0,38.37
2010-09-27,0.0,38.16
2010-09-28,0.0,38.09
2010-09-29,0.0,37.83
2010-09-30,0.0,37.74
2010-10-01,0.0,37.46
2010-10-04,0.0,37.37
2010-10-05,0.0,37.68
2010-10-06,0.0,37.65
2010-10-07,0.0,37.84
2010-10-08,0.0,37.96
2010-10-11,0.0,38.1
2010-10-12,0.0,38.21
2010-10-13,0.0,38.47
2010-10-14,0.0,38.26
2010-10-15,0.0,38.43
2010-10-18,0.0,38.56
2010-10-19,0.0,38.25
2010-10-20,0.0,38.47
2010-10-21,0.0,38.16
2010-10-22,0.0,37.91
2010-10-25,0.0,38.04
2010-10-26,0.0,37.9
2010-10-27,0.0,37.95
2010-10-28,0.0,37.83
2010-10-29,0.0,37.86
2010-11-01,0.0,37.85
2010-11-02,0.0,37.89
2010-11-03,0.0,37.64
2010-11-04,0.0,37.72
2010-11-05,0.0,38.12
2010-11-08,0.0,38.24
2010-11-09,0.0,38.16
2010-11-10,0.0,38.23
2010-11-11,0.0,38.12
2010-11-12,0.0,37.95
2010-11-15,0.0,38.1
2010-11-16,0.0,37.83
2010-11-17,0.0,38.26
2010-11-18,0.0,38.53
2010-11-19,0.0,38.32
2010-11-22,0.0,38.23
2010-11-23,0.0,37.88
2010-11-24,0.0,38.05
2010-11-25,0.0,38.09
2010-11-26,0.0,38.39
2010-11-29,0.0,37.9
2010-11-30,0.0,37.82
2010-12-01,0.0,38.16
2010-12-02,0.0,38.26
2010-12-03,0.0,38.04
2010-12-06,0.0,38.04
2010-12-07,0.0,38.26
2010-12-08,0.0,38.68
2010-12-09,0.0,38.72
2010-12-10,0.0,38.77
2010-12-13,0.0,38.73
2010-12-14,0.0,39.04
2010-12-15,0.0,39.54
2010-12-16,0.0,39.68
2010-12-17,0.0,39.24
2010-12-20,0.0,39.35
2010-12-21,0.0,39.41
2010-12-22,0.0,39.53
2010-12-23,0.0,39.62
2010-12-27,0.0,39.36
2010-12-28,0.0,39.74
2010-12-29,0.0,39.72
2010-12-30,0.0,39.28
2011-01-03,0.0,39.26
2011-01-04,0.0,39.41
2011-01-05,0.0,39.44
2011-01-06,0.0,39.88
2011-01-07,0.0,39.71
2011-01-10,0.0,39.47
2011-01-11,0.0,39.61
2011-01-12,0.0,39.97
2011-01-13,0.0,39.3
2011-01-14,0.0,39.17
2011-01-17,0.0,39.4
2011-01-18,0.0,39.33
2011-01-19,0.0,39.07
2011-01-20,0.0,38.35
2011-01-21,0.0,38.4
2011-01-24,0.0,38.75
2011-01-25,0.0,38.74
2011-01-26,0.0,39.05
2011-01-27,0.0,38.75
2011-01-28,0.0,38.47
2011-01-31,0.0,38.36
2011-02-01,0.0,38.51
2011-02-02,0.0,38.54
2011-02-03,0.0,38.84
2011-02-04,0.0,38.72
2011-02-07,0.0,39.12
2011-02-08,0.0,39.01
2011-02-09,0.0,38.86
2011-02-10,0.0,38.93
2011-02-11,0.0,39.13
2011-02-14,0.0,39.39
2011-02-15,0.0,39.42
2011-02-16,0.0,39.58
2011-02-17,0.0,39.64
2011-02-18,0.0,39.74
2011-02-21,0.0,39.55
2011-02-22,0.0,39.24
2011-02-23,0.0,39.16
2011-02-24,0.0,38.83
2011-02-25,0.0,39.13
2011-02-28,0.0,39.53
2011-03-01,0.0,39.64
2011-03-02,0.0,39.41
2011-03-03,0.0,39.38
2011-03-04,0.0,39.34
2011-03-07,0.0,39.08
2011-03-08,0.0,39.04
2011-03-09,0.0,39.02
2011-03-10,0.0,39.08
2011-03-11,0.0,38.85
2011-03-14,0.0,38.27
2011-03-15,0.0,37.41
2011-03-16,0.0,36.93
2011-03-17,0.0,37.3
2011-03-18,0.0,37.06
2011-03-21,0.0,37.39
2011-03-22,0.0,37.58
2011-03-23,0.0,37.64
2011-03-24,0.0,37.79
2011-03-25,0.0,38.03
2011-03-28,0.0,37.93
2011-03-29,0.0,37.88
2011-03-30,0.0,38.25
2011-03-31,0.0,38.0
2011-04-01,0.0,38.23
2011-04-04,0.0,38.41
2011-04-05,0.0,38.66
2011-04-06,0.0,38.61
2011-04-07,0.0,38.76
2011-04-08,0.0,38.64
2011-04-11,0.0,38.79
2011-04-12,0.0,38.67
2011-04-13,0.0,38.85
2011-04-14,0.0,38.84
2011-04-15,0.0,39.23
2011-04-18,0.0,39.01
2011-04-19,0.0,39.15
2011-04-20,0.0,39.84
2011-04-21,0.0,39.75
2011-04-26,0.0,39.72
2011-04-27,0.0,39.84
2011-04-28,0.0,39.91
2011-04-29,0.0,40.1
2011-05-02,0.0,40.36
2011-05-03,0.0,40.38
2011-05-04,0.0,40.5
2011-05-05,0.0,40.75
2011-05-06,0.0,41.39
2011-05-09,0.0,41.65
2011-05-10,0.0,41.57
2011-05-11,0.0,42.11
2011-05-12,0.0,42.27
2011-05-13,0.0,42.59
2011-05-16,0.0,42.63
2011-05-17,0.0,42.13
2011-05-18,0.0,42.25
2011-05-19,0.0,42.57
2011-05-20,0.0,42.52
2011-05-23,0.0,42.22
2011-05-24,0.0,42.29
2011-05-25,0.0,42.66
2011-05-26,0.0,42.74
2011-05-27,0.0,42.94
2011-05-30,0.0,42.82
2011-05-31,0.0,43.14
2011-06-01,0.0,42.92
2011-06-02,0.0,42.27
2011-06-03,0.0,42.04
2011-06-06,0.0,42.03
2011-06-07,0.0,41.84
2011-06-08,0.0,41.6
2011-06-09,0.0,41.74
2011-06-10,0.0,41.29
2011-06-13,0.0,41.5
2011-06-14,0.0,41.63
2011-06-15,0.0,41.49
2011-06-16,0.0,41.22
2011-06-17,0.0,41.06
2011-06-20,0.0,40.95
2011-06-21,0.0,40.97
2011-06-22,0.0,40.88
2011-06-23,0.0,40.81
2011-06-24,0.0,41.0
2011-06-27,0.0,40.89
2011-06-28,0.0,41.0
2011-06-29,0.0,41.41
2011-06-30,0.0,41.6
2011-07-01,0.0,41.61
2011-07-04,0.0,41.75
2011-07-05,0.0,41.98
2011-07-06,0.0,41.05
2011-07-07,0.0,41.02
2011-07-08,0.0,41.4
2011-07-11,0.0,41.38
2011-07-12,0.0,41.41
2011-07-13,0.0,41.49
2011-07-14,0.0,41.22
2011-07-15,0.0,41.55
2011-07-18,0.0,41.25
2011-07-19,0.0,41.42
2011-07-20,0.0,41.53
2011-07-21,0.0,41.53
2011-07-22,0.0,41.59
2011-07-25,0.0,42.02
2011-07-26,0.0,41.78
2011-07-27,0.0,41.68
2011-07-28,0.0,41.81
2011-07-29,0.0,41.5
2011-08-01,0.0,41.53
2011-08-02,0.0,40.76
2011-08-03,0.0,40.19
2011-08-04,0.0,39.31
2011-08-05,0.0,38.37
2011-08-08,0.0,37.19
2011-08-09,0.0,37.61
2011-08-10,0.0,36.39
2011-08-11,0.0,36.86
2011-08-12,0.0,37.91
2011-08-15,0.0,37.83
2011-08-16,0.0,38.08
2011-08-17,0.0,38.57
2011-08-18,0.0,37.6
2011-08-19,0.0,37.13
2011-08-22,0.0,37.84
2011-08-23,0.0,38.27
2011-08-24,0.0,38.51
2011-08-25,0.0,37.98
2011-08-26,0.0,37.8
2011-08-29,0.0,38.04
2011-08-30,0.0,38.07
2011-08-31,0.0,39.0
2011-09-01,0.0,39.75
2011-09-02,0.0,39.08
2011-09-05,0.0,38.13
2011-09-06,0.0,38.02
2011-09-07,0.0,38.77
2011-09-08,0.0,38.91
2011-09-09,0.0,38.64
2011-09-12,0.0,37.7
2011-09-13,0.0,37.78
2011-09-14,0.0,38.03
2011-09-15,0.0,38.26
2011-09-16,0.0,38.43
2011-09-19,0.0,38.15
2011-09-20,0.0,38.75
2011-09-21,0.0,38.42
2011-09-22,0.0,37.57
2011-09-23,0.0,37.68
2011-09-26,0.0,38.28
2011-09-27,0.0,39.17
2011-09-28,0.0,39.16
2011-09-29,0.0,39.55
2011-09-30,0.0,39.37
2011-10-03,0.0,39.36
2011-10-04,0.0,38.57
2011-10-05,0.0,38.93
2011-10-06,0.0,39.14
2011-10-07,0.0,39.52
2011-10-10,0.0,39.75
2011-10-11,0.0,39.68
2011-10-12,0.0,39.63
2011-10-13,0.0,39.26
2011-10-14,0.0,39.44
2011-10-17,0.0,39.21
2011-10-18,0.0,39.17
2011-10-19,0.0,39.18
2011-10-20,0.0,39.43
2011-10-21,0.0,39.86
2011-10-24,0.0,39.88
2011-10-25,0.0,39.32
2011-10-26,0.0,39.62
2011-10-27,0.0,39.77
2011-10-28,0.0,40.09
2011-10-31,0.0,40.08
2011-11-01,0.0,39.48
2011-11-02,0.0,39.37
2011-11-03,0.0,39.92
2011-11-04,0.0,39.92
2011-11-07,0.0,39.45
2011-11-08,0.0,39.61
2011-11-09,0.0,39.48
2011-11-10,0.0,39.31
2011-11-11,0.0,39.79
2011-11-14,0.0,39.78
2011-11-15,0.0,39.98
2011-11-16,0.0,40.07
2011-11-17,0.0,39.88
2011-11-18,0.0,39.6
2011-11-21,0.0,38.75
2011-11-22,0.0,38.52
2011-11-23,0.0,38.6
2011-11-24,0.0,38.0
2011-11-25,0.0,38.46
2011-11-28,0.0,39.18
2011-11-29,0.0,39.46
2011-11-30,0.0,40.32
2011-12-01,0.0,40.47
2011-12-02,0.0,40.51
2011-12-05,0.0,40.36
2011-12-06,0.0,40.67
2011-12-07,0.0,40.87
2011-12-08,0.0,41.17
2011-12-09,0.0,41.2
2011-12-12,0.0,41.2
2011-12-13,0.0,41.75
2011-12-14,0.0,41.36
2011-12-15,0.0,42.13
2011-12-16,0.0,41.98
2011-12-19,0.0,42.26
2011-12-20,0.0,42.35
2011-12-21,0.0,42.29
2011-12-22,0.0,42.36
2011-12-23,0.0,42.8
2011-12-27,0.0,42.61
2011-12-28,0.0,42.98
2011-12-29,0.0,43.19
2011-12-30,0.0,43.64
2012-01-02,0.0,44.05
2012-01-03,0.0,44.06
2012-01-04,0.0,44.01
2012-01-05,0.0,43.95
2012-01-06,0.0,44.3
2012-01-09,0.0,43.97
2012-01-10,0.0,44.03
2012-01-11,0.0,43.94
2012-01-12,0.0,43.71
2012-01-13,0.0,43.68
2012-01-16,0.0,44.02
2012-01-17,0.0,44.16
2012-01-18,0.0,44.28
2012-01-19,0.0,44.12
2012-01-20,0.0,43.56
2012-01-23,0.0,43.4
2012-01-24,0.0,43.5
2012-01-25,0.0,43.09
2012-01-26,0.0,43.26
2012-01-27,0.0,42.75
2012-01-30,0.0,42.82
2012-01-31,0.0,42.98
2012-02-01,0.0,43.21
2012-02-02,0.0,42.94
2012-02-03,0.0,43.5
2012-02-06,0.0,43.62
2012-02-07,0.0,43.71
2012-02-08,0.0,43.5
2012-02-09,0.0,43.6
2012-02-10,0.0,43.63
2012-02-13,0.0,44.13
2012-02-14,0.0,44.08
2012-02-15,0.0,44.44
2012-02-16,0.0,44.32
2012-02-17,0.0,44.15
2012-02-20,0.0,43.91
2012-02-21,0.0,43.99
2012-02-22,0.0,43.82
2012-02-23,0.0,43.98
2012-02-24,0.0,43.73
2012-02-27,0.0,43.57
2012-02-28,0.0,43.46
2012-02-29,0.0,43.33
2012-03-01,0.0,43.67
2012-03-02,0.0,43.72
2012-03-05,0.0,43.99
2012-03-06,0.0,43.43
2012-03-07,0.0,43.61
2012-03-08,0.0,43.79
2012-03-09,0.0,44.36
2012-03-12,0.0,44.35
2012-03-13,0.0,44.72
2012-03-14,0.0,44.73
2012-03-15,0.0,44.64
2012-03-16,0.0,44.62
2012-03-19,0.0,44.74
2012-03-20,0.0,44.72
2012-03-21,0.0,44.82
2012-03-22,0.0,44.55
2012-03-23,0.0,44.26
2012-03-26,0.0,44.51
2012-03-27,0.0,44.39
2012-03-28,0.0,44.5
2012-03-29,0.0,44.05
2012-03-30,0.0,44.13
2012-04-02,0.0,45.08
2012-04-03,0.0,45.07
2012-04-04,0.0,44.57
2012-04-05,0.0,44.52
2012-04-10,0.0,44.13
2012-04-11,0.0,43.94
2012-04-12,0.0,44.29
2012-04-13,0.0,44.03
2012-04-16,0.0,44.6
2012-04-17,0.0,45.01
2012-04-18,0.0,45.13
2012-04-19,0.0,45.26
2012-04-20,0.0,45.71
2012-04-23,0.0,45.14
2012-04-24,0.0,45.23
2012-04-25,0.0,45.09
2012-04-26,0.0,44.96
2012-04-27,0.0,45.02
2012-04-30,0.0,45.18
2012-05-02,0.0,45.34
2012-05-03,0.0,45.58
2012-05-04,0.0,45.32
2012-05-07,0.0,45.24
2012-05-08,0.0,44.95
2012-05-09,0.0,44.84
2012-05-10,0.0,44.81
2012-05-11,0.0,45.18
2012-05-14,0.0,44.8
2012-05-15,0.0,44.66
2012-05-16,0.0,44.59
2012-05-17,0.0,44.42
2012-05-18,0.0,44.08
2012-05-21,0.0,44.25
2012-05-22,0.0,44.64
2012-05-23,0.0,44.06
2012-05-24,0.0,44.43
2012-05-25,0.0,44.79
2012-05-28,0.0,44.9
2012-05-29,0.0,45.05
2012-05-30,0.0,44.71
2012-05-31,0.0,44.66
2012-06-01,0.0,43.95
2012-06-04,0.0,43.6
2012-06-05,0.0,43.79
2012-06-06,0.0,44.34
2012-06-07,0.0,44.51
2012-06-08,0.0,44.67
2012-06-11,0.0,44.85
2012-06-12,0.0,45.22
2012-06-13,0.0,45.39
2012-06-14,0.0,45.3
2012-06-15,0.0,45.23
2012-06-18,0.0,45.75
2012-06-19,0.0,46.39
2012-06-20,0.0,46.26
2012-06-21,0.0,46.57
2012-06-22,0.0,46.56
2012-06-25,0.0,46.07
2012-06-26,0.0,46.32
2012-06-27,0.0,46.55
2012-06-28,0.0,46.32
2012-06-29,0.0,46.84
2012-07-02,0.0,47.37
2012-07-03,0.0,47.74
2012-07-04,0.0,47.83
2012-07-05,0.0,48.01
2012-07-06,0.0,47.99
2012-07-09,0.0,48.16
2012-07-10,0.0,48.16
2012-07-11,0.0,48.21
2012-07-12,0.0,47.89
2012-07-13,0.0,48.18
2012-07-16,0.0,48.44
2012-07-17,0.0,48.48
2012-07-18,0.0,49.15
2012-07-19,0.0,49.68
2012-07-20,0.0,49.48
2012-07-23,0.0,48.71
2012-07-24,0.0,48.59
2012-07-25,0.0,48.49
2012-07-26,0.0,48.97
2012-07-27,0.0,49.47
2012-07-30,0.0,49.98
2012-07-31,0.0,50.17
2012-08-01,0.0,50.11
2012-08-02,0.0,50.23
2012-08-03,0.0,50.44
2012-08-06,0.0,50.26
2012-08-07,0.0,50.33
2012-08-08,0.0,50.41
2012-08-09,0.0,50.5
2012-08-10,0.0,50.42
2012-08-13,0.0,50.34
2012-08-14,0.0,50.83
2012-08-15,0.0,51.21
2012-08-16,0.0,51.06
2012-08-17,0.0,50.68
2012-08-20,0.0,50.62
2012-08-21,0.0,50.43
2012-08-22,0.0,49.91
2012-08-23,0.0,49.56
2012-08-24,0.0,50.01
2012-08-27,0.0,50.1
2012-08-28,0.0,49.62
2012-08-29,0.0,49.57
2012-08-30,0.0,49.57
2012-08-31,0.0,49.53
2012-09-03,0.0,49.72
2012-09-04,0.0,49.19
2012-09-05,0.0,49.59
2012-09-06,0.0,50.24
2012-09-07,0.0,49.61
2012-09-10,0.0,49.27
2012-09-11,0.0,49.55
2012-09-12,0.0,49.17
2012-09-13,0.0,49.44
2012-09-14,0.0,48.91
2012-09-17,0.0,48.98
2012-09-18,0.0,49.3
2012-09-19,0.0,49.55
2012-09-20,0.0,49.76
2012-09-21,0.0,50.16
2012-09-24,0.0,50.35
2012-09-25,0.0,50.52
2012-09-26,0.0,50.1
2012-09-27,0.0,50.4
2012-09-28,0.0,50.03
2012-10-01,0.0,50.61
2012-10-02,0.0,50.46
2012-10-03,0.0,50.49
2012-10-04,0.0,50.6
2012-10-05,0.0,50.81
2012-10-08,0.0,50.61
2012-10-09,0.0,50.4
2012-10-10,0.0,50.03
2012-10-11,0.0,50.02
2012-10-12,0.0,49.94
2012-10-15,0.0,50.43
2012-10-16,0.0,50.91
2012-10-17,0.0,50.72
2012-10-18,0.0,51.01
2012-10-19,0.0,50.9
2012-10-22,0.0,50.59
2012-10-23,0.0,49.74
2012-10-24,0.0,49.82
2012-10-25,0.0,49.9
2012-10-26,0.0,50.03
2012-10-29,0.0,49.8
2012-10-30,0.0,49.98
2012-10-31,0.0,49.44
2012-11-01,0.0,49.76
2012-11-02,0.0,49.81
2012-11-05,0.0,49.73
2012-11-06,0.0,49.78
2012-11-07,0.0,49.28
2012-11-08,0.0,49.25
2012-11-09,0.0,49.65
2012-11-12,0.0,49.37
2012-11-13,0.0,49.61
2012-11-14,0.0,49.17
2012-11-15,0.0,48.52
2012-11-16,0.0,48.32
2012-11-19,0.0,48.75
2012-11-20,0.0,48.79
2012-11-21,0.0,48.92
2012-11-22,0.0,49.18
2012-11-23,0.0,49.48
2012-11-26,0.0,49.21
2012-11-27,0.0,49.52
2012-11-28,0.0,49.67
2012-11-29,0.0,50.11
2012-11-30,0.0,49.83
2012-12-03,0.0,49.99
2012-12-04,0.0,50.06
2012-12-05,0.0,50.15
2012-12-06,0.0,50.55
2012-12-07,0.0,50.75
2012-12-10,1.0,51.14
2012-12-11,1.0,51.34
2012-12-12,1.0,51.21
2012-12-13,0.0,50.82
2012-12-14,0.0,50.67
2012-12-17,0.0,50.56
2012-12-18,0.0,50.71
2012-12-19,0.0,50.63
2012-12-20,0.0,50.45
2012-12-21,0.0,50.54
2012-12-27,0.0,50.34
2012-12-28,0.0,50.12
2013-01-02,0.0,50.95
2013-01-03,0.0,51.27
2013-01-04,0.0,51.63
2013-01-07,0.0,51.34
2013-01-08,0.0,51.75
2013-01-09,0.0,51.91
2013-01-10,0.0,51.58
2013-01-11,0.0,51.5
2013-01-14,0.0,51.32
2013-01-15,0.0,51.2
2013-01-16,0.0,51.44
2013-01-17,0.0,51.78
2013-01-18,0.0,51.39
2013-01-21,0.0,51.58
2013-01-22,0.0,51.51
2013-01-23,0.0,52.38
2013-01-24,0.0,52.39
2013-01-25,0.0,52.29
2013-01-28,0.0,52.21
2013-01-29,0.0,52.36
2013-01-30,0.0,52.18
2013-01-31,0.0,52.12
2013-02-01,0.0,52.13
2013-02-04,0.0,52.12
2013-02-05,0.0,52.28
2013-02-06,0.0,52.27
2013-02-07,0.0,51.86
2013-02-08,0.0,52.43
2013-02-11,0.0,51.87
2013-02-12,0.0,52.03
2013-02-13,0.0,52.36
2013-02-14,0.0,52.52
2013-02-15,0.0,52.66
2013-02-18,0.0,52.65
2013-02-19,0.0,53.15
2013-02-20,0.0,53.49
2013-02-21,0.0,52.82
2013-02-22,0.0,53.58
2013-02-25,0.0,53.69
2013-02-26,0.0,53.38
2013-02-27,0.0,53.47
2013-02-28,0.0,54.05
2013-03-01,0.0,54.28
2013-03-04,0.0,54.65
2013-03-05,0.0,55.16
2013-03-06,0.0,54.82
2013-03-07,0.0,54.72
2013-03-08,0.0,54.81
2013-03-11,0.0,54.9
2013-03-12,0.0,55.07
2013-03-13,0.0,55.0
2013-03-14,0.0,55.34
2013-03-15,0.0,55.61
2013-03-18,0.0,55.41
2013-03-19,0.0,55.94
2013-03-20,0.0,56.27
2013-03-21,0.0,56.11
2013-03-22,0.0,56.21
2013-03-25,0.0,56.56
2013-03-26,0.0,56.85
2013-03-27,0.0,56.85
2013-03-28,0.0,57.28
2013-04-02,0.0,57.9
2013-04-03,0.0,57.86
2013-04-04,0.0,57.25
2013-04-05,0.0,56.31
2013-04-08,0.0,56.86
2013-04-09,0.0,56.72
2013-04-10,0.0,57.31
2013-04-11,0.0,57.77
2013-04-12,0.0,57.65
2013-04-15,0.0,58.68
2013-04-16,0.0,57.95
2013-04-17,0.0,57.13
2013-04-18,0.0,57.73
2013-04-19,0.0,57.78
2013-04-22,0.0,57.72
2013-04-23,0.0,58.86
2013-04-24,0.0,58.99
2013-04-25,0.0,58.94
2013-04-26,0.0,58.91
2013-04-29,0.0,59.2
2013-04-30,0.0,58.87
2013-05-02,0.0,58.87
2013-05-03,0.0,59.01
2013-05-06,0.0,58.88
2013-05-07,0.0,58.9
2013-05-08,0.0,59.6
2013-05-09,0.0,59.65
2013-05-10,0.0,60.32
2013-05-13,0.0,60.38
2013-05-14,0.0,60.46
2013-05-15,0.0,61.25
2013-05-16,0.0,60.95
2013-05-17,0.0,60.56
2013-05-20,0.0,60.84
2013-05-21,0.0,61.1
2013-05-22,0.0,61.8
2013-05-23,0.0,60.76
2013-05-24,0.0,60.96
2013-05-27,0.0,61.06
2013-05-28,0.0,61.42
2013-05-29,0.0,59.89
2013-05-30,0.0,59.79
2013-05-31,0.0,59.28
2013-06-03,0.0,58.44
2013-06-04,0.0,58.63
2013-06-05,0.0,58.08
2013-06-06,0.0,57.32
2013-06-07,0.0,58.06
2013-06-10,0.0,58.2
2013-06-11,0.0,57.94
2013-06-12,0.0,58.3
2013-06-13,0.0,57.99
2013-06-14,0.0,57.92
2013-06-17,0.0,58.4
2013-06-18,0.0,58.03
2013-06-19,0.0,57.9
2013-06-20,0.0,56.23
2013-06-21,0.0,55.95
2013-06-24,0.0,55.02
2013-06-25,0.0,55.51
2013-06-26,0.0,56.88
2013-06-27,0.0,57.74
2013-06-28,0.0,57.6
2013-07-01,0.0,57.81
2013-07-02,0.0,57.64
2013-07-03,0.0,57.43
2013-07-04,0.0,58.63
2013-07-05,0.0,58.21
2013-07-08,0.0,58.77
2013-07-09,0.0,59.1
2013-07-10,0.0,59.3
2013-07-11,0.0,59.3
2013-07-12,0.0,59.46
2013-07-15,0.0,59.4
2013-07-16,0.0,58.63
2013-07-17,0.0,58.88
2013-07-18,0.0,59.08
2013-07-19,0.0,58.72
2013-07-22,0.0,58.58
2013-07-23,0.0,58.31
2013-07-24,0.0,58.51
2013-07-25,0.0,58.41
2013-07-26,0.0,58.07
2013-07-29,0.0,58.35
2013-07-30,0.0,58.23
2013-07-31,0.0,58.11
2013-08-01,0.0,58.3
2013-08-02,0.0,58.58
2013-08-05,0.0,58.66
2013-08-06,0.0,58.82
2013-08-07,0.0,58.87
2013-08-08,0.0,58.79
2013-08-09,0.0,59.09
2013-08-12,0.0,59.16
2013-08-13,0.0,59.53
2013-08-14,0.0,59.66
2013-08-15,0.0,59.01
2013-08-16,0.0,59.01
2013-08-19,0.0,59.03
2013-08-20,0.0,59.26
2013-08-21,0.0,58.91
2013-08-22,0.0,59.13
2013-08-23,0.0,59.09
2013-08-26,0.0,59.42
2013-08-27,0.0,58.75
2013-08-28,0.0,58.06
2013-08-29,0.0,58.23
2013-08-30,0.0,57.67
2013-09-02,0.0,58.79
2013-09-03,0.0,58.26
2013-09-04,0.0,58.28
2013-09-05,0.0,58.34
2013-09-06,0.0,58.46
2013-09-09,0.0,58.13
2013-09-10,0.0,58.43
2013-09-11,0.0,58.68
2013-09-12,0.0,58.48
2013-09-13,0.0,58.59
2013-09-16,0.0,58.64
2013-09-17,0.0,58.48
2013-09-18,0.0,58.57
2013-09-19,0.0,58.77
2013-09-20,0.0,59.15
2013-09-23,0.0,58.82
2013-09-24,0.0,58.77
2013-09-25,0.0,58.72
2013-09-26,0.0,58.82
2013-09-27,0.0,58.82
2013-09-30,0.0,58.83
2013-10-01,0.0,58.93
2013-10-02,0.0,58.19
2013-10-03,0.0,58.19
2013-10-04,0.0,57.89
2013-10-07,0.0,57.83
2013-10-08,0.0,57.15
2013-10-09,0.0,56.55
2013-10-10,0.0,56.97
2013-10-11,0.0,57.51
2013-10-14,0.0,57.69
2013-10-15,0.0,57.92
2013-10-16,0.0,57.9
2013-10-17,0.0,57.98
2013-10-18,0.0,58.02
2013-10-21,0.0,58.36
2013-10-22,0.0,59.0
2013-10-23,0.0,59.09
2013-10-24,0.0,59.4
2013-10-25,0.0,59.6
2013-10-28,0.0,59.94
2013-10-29,0.0,60.04
2013-10-30,0.0,60.35
2013-10-31,0.0,60.36
2013-11-01,0.0,60.23
2013-11-04,0.0,60.35
2013-11-05,0.0,60.55
2013-11-06,0.0,60.79
2013-11-07,0.0,60.77
2013-11-08,0.0,60.73
2013-11-11,0.0,61.0
2013-11-12,0.0,60.85
2013-11-13,0.0,60.74
2013-11-14,0.0,61.23
2013-11-15,0.0,61.4
2013-11-18,0.0,61.49
2013-11-19,0.0,61.17
2013-11-20,0.0,61.42
2013-11-21,0.0,61.61
2013-11-22,0.0,61.63
2013-11-25,0.0,61.82
2013-11-26,0.0,61.44
2013-11-27,0.0,61.38
2013-11-28,0.0,61.57
